VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,GOV,CLINTON,BCPERSON,HOU,XWAY2000,ISSUE,X6VOTE,FINSIT,JOBPERS,PARTYID,EDUC,RELIGION,INCOME,PHIL3,OVER65,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,VNS1,VNS2,WEIGHT
STATE ONLY,35.0,35.0,28.0,SECOND CALL,30-39,WHITE,MALE,BUCHANAN,SAND,HOEVEN,DISAPPR,FAVORABLE,POMEROY,BUSH,ECON/JOBS,CLINTON,SAME,DIS/FAV,INDEPEND,COLGRAD,OTHERCHRIST,15-30K,MODERATE,18-64,STATE,COMPLETE,EAST,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,0.631
STATE ONLY,35.0,35.0,29.0,SECOND CALL,45-49,WHITE,FEMALE,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,ECON/JOBS,DOLE,BETTER,DIS/UNFAV,INDEPEND,COLGRAD,PROTESTANT,15-30K,CONSERV,18-64,STATE,COMPLETE,EAST,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.9390000000000001
STATE ONLY,35.0,35.0,30.0,SECOND CALL,50-59,WHITE,MALE,BUSH,SAND,HOEVEN,APPROVE,FAVORABLE,DORSO,BUSH,ECON/JOBS,CLINTON,BETTER,APP/FAV,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,15-30K,LIBERAL,18-64,STATE,COMPLETE,EAST,45-59,50-59,REPUBLICAN,50-64,CATHOLIC,,,1.0090000000000001
STATE ONLY,35.0,35.0,31.0,SECOND CALL,40-44,WHITE,FEMALE,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,OMITS,DOLE,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,15-30K,CONSERV,18-64,STATE,COMPLETE,EAST,30-44,40-49,REPUBLICAN,40-49,CATHOLIC,,,0.9390000000000001
STATE ONLY,35.0,35.0,32.0,SECOND CALL,75+,WHITE,FEMALE,GORE,CONRAD,HEITKAMP,APPROVE,FAVORABLE,POMEROY,GORE,SOCIALSECUR,CLINTON,SAME,APP/FAV,,,PROTESTANT,LESS15K,,65+,STATE,COMPLETE,EAST,60+,60+,,65+,PROT/CHRIST,,,0.721
STATE ONLY,35.0,35.0,33.0,SECOND CALL,25-29,WHITE,MALE,GORE,CONRAD,HOEVEN,APPROVE,FAVORABLE,POMEROY,OMITS,HEALTHCARE,CLINTON,BETTER,APP/FAV,,COLGRAD,ELSE,50-75K,,18-64,STATE,COMPLETE,EAST,18-29,25-29,,25-29,OTHER,,,0.8270000000000001
STATE ONLY,35.0,35.0,34.0,THIRD CALL,45-49,WHITE,MALE,BUSH,SAND,HOEVEN,APPROVE,UNFAVORABLE,DORSO,BUSH,ECON/JOBS,CLINTON,WORSE,APP/UNFAV,INDEPEND,COLGRAD,PROTESTANT,15-30K,MODERATE,18-64,STATE,COMPLETE,EAST,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.0090000000000001
STATE ONLY,35.0,35.0,35.0,THIRD CALL,40-44,WHITE,MALE,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,TAXES,DOLE,BETTER,DIS/UNFAV,ELSE,COLGRAD,PROTESTANT,30-50K,CONSERV,18-64,STATE,COMPLETE,EAST,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.0090000000000001
STATE ONLY,35.0,35.0,36.0,THIRD CALL,25-29,WHITE,MALE,GORE,CONRAD,HOEVEN,APPROVE,FAVORABLE,POMEROY,GORE,HEALTHCARE,CLINTON,BETTER,APP/FAV,INDEPEND,HSGRAD,OTHERCHRIST,15-30K,MODERATE,18-64,STATE,COMPLETE,EAST,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,,,0.8270000000000001
STATE ONLY,35.0,35.0,37.0,THIRD CALL,25-29,WHITE,FEMALE,BUSH,CONRAD,HEITKAMP,APPROVE,UNFAVORABLE,POMEROY,BUSH,EDUCATION,DOLE,BETTER,APP/UNFAV,INDEPEND,POSTGRAD,CATHOLIC,15-30K,MODERATE,18-64,STATE,COMPLETE,EAST,18-29,25-29,IND/OTHER,25-29,CATHOLIC,,,0.909
STATE ONLY,35.0,35.0,38.0,THIRD CALL,45-49,WHITE,MALE,GORE,CONRAD,HEITKAMP,APPROVE,FAVORABLE,POMEROY,GORE,HEALTHCARE,CLINTON,BETTER,APP/FAV,DEMOCRAT,COLGRAD,OTHERCHRIST,LESS15K,MODERATE,18-64,STATE,COMPLETE,EAST,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.923
STATE ONLY,35.0,35.0,39.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,CONRAD,HEITKAMP,APPROVE,FAVORABLE,POMEROY,GORE,HEALTHCARE,CLINTON,BETTER,APP/FAV,DEMOCRAT,HSGRAD,CATHOLIC,50-75K,CONSERV,18-64,STATE,COMPLETE,EAST,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.858
STATE ONLY,35.0,35.0,40.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,CONRAD,HEITKAMP,APPROVE,UNFAVORABLE,POMEROY,GORE,EDUCATION,CLINTON,BETTER,APP/UNFAV,ELSE,COLGRAD,PROTESTANT,LESS15K,MODERATE,18-64,STATE,COMPLETE,EAST,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,0.858
STATE ONLY,35.0,35.0,41.0,THIRD CALL,50-59,WHITE,MALE,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,ECON/JOBS,DOLE,BETTER,DIS/UNFAV,INDEPEND,NOHS,CATHOLIC,30-50K,CONSERV,18-64,STATE,COMPLETE,EAST,45-59,50-59,IND/OTHER,50-64,CATHOLIC,,,1.0090000000000001
STATE ONLY,35.0,35.0,42.0,THIRD CALL,50-59,WHITE,MALE,BUSH,CONRAD,HOEVEN,APPROVE,UNFAVORABLE,DORSO,BUSH,ECON/JOBS,DOLE,BETTER,APP/UNFAV,REPUBLCN,POSTGRAD,PROTESTANT,75-100K,CONSERV,18-64,STATE,COMPLETE,EAST,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,1.149
STATE ONLY,35.0,35.0,43.0,THIRD CALL,45-49,WHITE,MALE,GORE,CONRAD,HEITKAMP,APPROVE,FAVORABLE,POMEROY,GORE,EDUCATION,CLINTON,BETTER,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,30-50K,LIBERAL,18-64,STATE,COMPLETE,EAST,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.923
STATE ONLY,35.0,35.0,44.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,EDUCATION,DOLE,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,ELSE,LESS15K,MODERATE,18-64,STATE,COMPLETE,EAST,30-44,30-39,REPUBLICAN,30-39,OTHER,,,0.9390000000000001
STATE ONLY,35.0,35.0,45.0,THIRD CALL,40-44,WHITE,MALE,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,HEALTHCARE,DOLE,WORSE,DIS/UNFAV,INDEPEND,SOMCOL/ASSOC,CATHOLIC,15-30K,CONSERV,18-64,STATE,COMPLETE,EAST,30-44,40-49,IND/OTHER,40-49,CATHOLIC,,,1.0090000000000001
STATE ONLY,35.0,35.0,46.0,THIRD CALL,18-24,WHITE,FEMALE,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,ECON/JOBS,NOVOTE,SAME,DIS/UNFAV,REPUBLCN,HSGRAD,NONE,15-30K,MODERATE,18-64,STATE,COMPLETE,EAST,18-29,18-24,REPUBLICAN,18-24,NONE,,,0.841
STATE ONLY,35.0,35.0,47.0,THIRD CALL,45-49,WHITE,MALE,GORE,CONRAD,HOEVEN,APPROVE,UNFAVORABLE,DORSO,GORE,ECON/JOBS,DOLE,BETTER,APP/UNFAV,INDEPEND,POSTGRAD,PROTESTANT,50-75K,MODERATE,18-64,STATE,COMPLETE,EAST,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.975
STATE ONLY,35.0,43.0,1.0,FIRST CALL,60-64,WHITE,FEMALE,GORE,CONRAD,HEITKAMP,APPROVE,FAVORABLE,POMEROY,GORE,EDUCATION,CLINTON,BETTER,APP/FAV,DEMOCRAT,COLGRAD,PROTESTANT,50-75K,MODERATE,18-64,STATE,COMPLETE,NORTH,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,,,0.914
STATE ONLY,35.0,43.0,2.0,FIRST CALL,75+,WHITE,,BUSH,CONRAD,,DISAPPR,UNFAVORABLE,POMEROY,BUSH,SOCIALSECUR,DOLE,SAME,DIS/UNFAV,INDEPEND,HSGRAD,PROTESTANT,15-30K,MODERATE,65+,STATE,COMPLETE,NORTH,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,0.793
STATE ONLY,35.0,43.0,3.0,FIRST CALL,75+,WHITE,MALE,BUSH,CONRAD,HOEVEN,DISAPPR,OMITS,DORSO,BUSH,OMITS,DOLE,WORSE,OMITS,REPUBLCN,HSGRAD,PROTESTANT,LESS15K,MODERATE,65+,STATE,COMPLETE,NORTH,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.911
STATE ONLY,35.0,43.0,4.0,FIRST CALL,50-59,WHITE,MALE,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,POMEROY,BUSH,ECON/JOBS,DOLE,BETTER,DIS/UNFAV,REPUBLCN,HSGRAD,PROTESTANT,30-50K,CONSERV,18-64,STATE,COMPLETE,NORTH,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.711
STATE ONLY,35.0,43.0,5.0,FIRST CALL,65-74,WHITE,FEMALE,BUSH,CONRAD,HOEVEN,DISAPPR,UNFAVORABLE,POMEROY,BUSH,MEDICARE/RX,DOLE,SAME,DIS/UNFAV,REPUBLCN,HSGRAD,PROTESTANT,,CONSERV,65+,STATE,COMPLETE,NORTH,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.792
STATE ONLY,35.0,43.0,6.0,FIRST CALL,25-29,WHITE,MALE,BUSH,CONRAD,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,EDUCATION,DOLE,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,CATHOLIC,15-30K,MODERATE,18-64,STATE,COMPLETE,NORTH,18-29,25-29,REPUBLICAN,25-29,CATHOLIC,,,0.8220000000000001
STATE ONLY,35.0,43.0,7.0,FIRST CALL,45-49,WHITE,MALE,OTHER,CONRAD,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,OMITS,PEROT,WORSE,DIS/UNFAV,INDEPEND,POSTGRAD,NONE,30-50K,MODERATE,18-64,STATE,COMPLETE,NORTH,45-59,40-49,IND/OTHER,40-49,NONE,,,0.909
STATE ONLY,35.0,43.0,8.0,FIRST CALL,40-44,WHITE,FEMALE,GORE,CONRAD,HEITKAMP,APPROVE,FAVORABLE,POMEROY,GORE,EDUCATION,CLINTON,SAME,APP/FAV,INDEPEND,COLGRAD,PROTESTANT,,LIBERAL,18-64,STATE,COMPLETE,NORTH,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.861
STATE ONLY,35.0,43.0,9.0,FIRST CALL,65-74,WHITE,FEMALE,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,MEDICARE/RX,DOLE,WORSE,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,15-30K,MODERATE,65+,STATE,COMPLETE,NORTH,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.735
STATE ONLY,35.0,43.0,10.0,FIRST CALL,75+,WHITE,FEMALE,GORE,CONRAD,HEITKAMP,APPROVE,UNFAVORABLE,POMEROY,GORE,SOCIALSECUR,CLINTON,SAME,APP/UNFAV,DEMOCRAT,NOHS,PROTESTANT,LESS15K,MODERATE,65+,STATE,COMPLETE,NORTH,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,0.914
STATE ONLY,35.0,43.0,11.0,FIRST CALL,75+,WHITE,MALE,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,ECON/JOBS,DOLE,WORSE,DIS/UNFAV,REPUBLCN,COLGRAD,CATHOLIC,15-30K,CONSERV,65+,STATE,COMPLETE,NORTH,60+,60+,REPUBLICAN,65+,CATHOLIC,,,0.798
STATE ONLY,35.0,43.0,12.0,FIRST CALL,30-39,WHITE,MALE,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,WORLDAFFAIRS,DOLE,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,NORTH,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.752
STATE ONLY,35.0,43.0,13.0,FIRST CALL,65-74,WHITE,FEMALE,BUCHANAN,CONRAD,HOEVEN,APPROVE,FAVORABLE,POMEROY,WOULDNOTVOTE,SOCIALSECUR,CLINTON,WORSE,APP/FAV,DEMOCRAT,NOHS,OTHERCHRIST,LESS15K,MODERATE,65+,STATE,COMPLETE,NORTH,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,1.827
STATE ONLY,35.0,43.0,14.0,FIRST CALL,65-74,WHITE,MALE,GORE,SAND,HEITKAMP,APPROVE,UNFAVORABLE,POMEROY,GORE,HEALTHCARE,PEROT,BETTER,APP/UNFAV,INDEPEND,SOMCOL/ASSOC,PROTESTANT,LESS15K,MODERATE,65+,STATE,COMPLETE,NORTH,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,0.867
STATE ONLY,35.0,43.0,15.0,FIRST CALL,65-74,WHITE,MALE,BUSH,CONRAD,HEITKAMP,APPROVE,FAVORABLE,POMEROY,GORE,MEDICARE/RX,PEROT,BETTER,APP/FAV,DEMOCRAT,HSGRAD,PROTESTANT,LESS15K,MODERATE,65+,STATE,COMPLETE,NORTH,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,0.862
STATE ONLY,35.0,43.0,16.0,FIRST CALL,75+,WHITE,FEMALE,,CONRAD,HEITKAMP,APPROVE,FAVORABLE,POMEROY,GORE,MEDICARE/RX,CLINTON,BETTER,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,15-30K,LIBERAL,65+,STATE,COMPLETE,NORTH,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,0.837
STATE ONLY,35.0,43.0,17.0,FIRST CALL,65-74,WHITE,,BUSH,SAND,,DISAPPR,UNFAVORABLE,DORSO,BUSH,TAXES,DOLE,SAME,DIS/UNFAV,REPUBLCN,HSGRAD,PROTESTANT,LESS15K,CONSERV,65+,STATE,COMPLETE,NORTH,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.798
STATE ONLY,35.0,43.0,18.0,FIRST CALL,30-39,WHITE,MALE,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,OMITS,PEROT,WORSE,DIS/UNFAV,INDEPEND,POSTGRAD,CATHOLIC,15-30K,MODERATE,18-64,STATE,COMPLETE,NORTH,30-44,30-39,IND/OTHER,30-39,CATHOLIC,,,0.752
STATE ONLY,35.0,43.0,19.0,FIRST CALL,75+,WHITE,,BUSH,CONRAD,HOEVEN,DISAPPR,UNFAVORABLE,POMEROY,BUSH,HEALTHCARE,DOLE,SAME,DIS/UNFAV,REPUBLCN,NOHS,PROTESTANT,15-30K,MODERATE,65+,STATE,COMPLETE,NORTH,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.792
STATE ONLY,35.0,43.0,20.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,,HOEVEN,DISAPPR,UNFAVORABLE,,BUSH,SOCIALSECUR,NOVOTE,SAME,DIS/UNFAV,INDEPEND,HSGRAD,PROTESTANT,15-30K,MODERATE,18-64,STATE,COMPLETE,NORTH,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,0.754
STATE ONLY,35.0,43.0,21.0,SECOND CALL,75+,WHITE,FEMALE,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,WORLDAFFAIRS,DOLE,SAME,DIS/UNFAV,REPUBLCN,NOHS,PROTESTANT,LESS15K,CONSERV,65+,STATE,COMPLETE,NORTH,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.735
STATE ONLY,35.0,43.0,22.0,SECOND CALL,65-74,WHITE,MALE,BUSH,SAND,HOEVEN,APPROVE,UNFAVORABLE,DORSO,BUSH,SOCIALSECUR,DOLE,BETTER,APP/UNFAV,INDEPEND,NOHS,PROTESTANT,15-30K,LIBERAL,65+,STATE,COMPLETE,NORTH,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,0.798
STATE ONLY,35.0,43.0,23.0,SECOND CALL,65-74,,FEMALE,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,HEALTHCARE,OMITS,SAME,DIS/UNFAV,INDEPEND,NOHS,PROTESTANT,15-30K,CONSERV,65+,STATE,COMPLETE,NORTH,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,0.735
STATE ONLY,35.0,43.0,24.0,SECOND CALL,75+,WHITE,MALE,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,ECON/JOBS,DOLE,SAME,DIS/UNFAV,REPUBLCN,HSGRAD,PROTESTANT,15-30K,CONSERV,65+,STATE,COMPLETE,NORTH,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.798
STATE ONLY,35.0,43.0,25.0,SECOND CALL,65-74,WHITE,MALE,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,POMEROY,BUSH,WORLDAFFAIRS,DOLE,SAME,DIS/UNFAV,REPUBLCN,HSGRAD,PROTESTANT,15-30K,CONSERV,65+,STATE,COMPLETE,NORTH,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.754
STATE ONLY,35.0,43.0,26.0,SECOND CALL,75+,WHITE,,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,HEALTHCARE,OMITS,OMITS,DIS/UNFAV,REPUBLCN,,OTHERCHRIST,,MODERATE,65+,STATE,COMPLETE,NORTH,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.798
STATE ONLY,35.0,43.0,27.0,SECOND CALL,65-74,WHITE,,GORE,CONRAD,HEITKAMP,APPROVE,UNFAVORABLE,POMEROY,GORE,MEDICARE/RX,OTHER,BETTER,APP/UNFAV,REPUBLCN,HSGRAD,CATHOLIC,LESS15K,MODERATE,65+,STATE,COMPLETE,NORTH,60+,60+,REPUBLICAN,65+,CATHOLIC,,,0.914
STATE ONLY,35.0,43.0,28.0,SECOND CALL,50-59,WHITE,MALE,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,ECON/JOBS,DOLE,WORSE,DIS/UNFAV,INDEPEND,COLGRAD,PROTESTANT,15-30K,CONSERV,18-64,STATE,COMPLETE,NORTH,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,0.752
STATE ONLY,35.0,43.0,29.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,CONRAD,HOEVEN,DISAPPR,UNFAVORABLE,POMEROY,BUSH,MEDICARE/RX,OTHER,BETTER,DIS/UNFAV,ELSE,SOMCOL/ASSOC,ELSE,LESS15K,MODERATE,18-64,STATE,COMPLETE,NORTH,30-44,30-39,IND/OTHER,30-39,OTHER,,,0.747
STATE ONLY,35.0,43.0,30.0,SECOND CALL,50-59,WHITE,,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,TAXES,DOLE,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,75-100K,CONSERV,18-64,STATE,COMPLETE,NORTH,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.752
STATE ONLY,35.0,43.0,31.0,SECOND CALL,45-49,WHITE,FEMALE,NADER,CONRAD,HEITKAMP,DISAPPR,UNFAVORABLE,POMEROY,WOULDNOTVOTE,ECON/JOBS,PEROT,SAME,DIS/UNFAV,ELSE,HSGRAD,CATHOLIC,15-30K,MODERATE,18-64,STATE,COMPLETE,NORTH,45-59,40-49,IND/OTHER,40-49,CATHOLIC,,,0.658
STATE ONLY,35.0,43.0,32.0,SECOND CALL,65-74,WHITE,FEMALE,,SAND,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,ECON/JOBS,OMITS,SAME,DIS/UNFAV,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,30-50K,MODERATE,65+,STATE,COMPLETE,NORTH,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,0.777
STATE ONLY,35.0,43.0,33.0,SECOND CALL,75+,WHITE,FEMALE,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,MEDICARE/RX,DOLE,BETTER,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,15-30K,CONSERV,65+,STATE,COMPLETE,NORTH,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.735
STATE ONLY,35.0,43.0,34.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,ECON/JOBS,DOLE,SAME,DIS/UNFAV,REPUBLCN,HSGRAD,PROTESTANT,50-75K,CONSERV,18-64,STATE,COMPLETE,NORTH,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.6940000000000001
STATE ONLY,35.0,43.0,35.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,CONRAD,HOEVEN,APPROVE,FAVORABLE,POMEROY,BUSH,SOCIALSECUR,CLINTON,WORSE,APP/FAV,ELSE,SOMCOL/ASSOC,CATHOLIC,30-50K,LIBERAL,18-64,STATE,COMPLETE,NORTH,45-59,50-59,IND/OTHER,50-64,CATHOLIC,,,0.747
STATE ONLY,35.0,43.0,36.0,THIRD CALL,50-59,WHITE,MALE,BUSH,CONRAD,HOEVEN,DISAPPR,UNFAVORABLE,POMEROY,BUSH,ECON/JOBS,CLINTON,WORSE,DIS/UNFAV,INDEPEND,COLGRAD,CATHOLIC,30-50K,MODERATE,18-64,STATE,COMPLETE,NORTH,45-59,50-59,IND/OTHER,50-64,CATHOLIC,,,0.812
STATE ONLY,35.0,43.0,37.0,THIRD CALL,45-49,WHITE,MALE,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,TAXES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,COLGRAD,PROTESTANT,,CONSERV,18-64,STATE,COMPLETE,NORTH,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.752
STATE ONLY,35.0,43.0,38.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,TAXES,DOLE,SAME,DIS/UNFAV,REPUBLCN,HSGRAD,OTHERCHRIST,,CONSERV,18-64,STATE,COMPLETE,NORTH,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.6940000000000001
STATE ONLY,35.0,43.0,39.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,EDUCATION,NOVOTE,WORSE,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,15-30K,LIBERAL,18-64,STATE,COMPLETE,NORTH,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.6940000000000001
STATE ONLY,35.0,43.0,40.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,CONRAD,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,ECON/JOBS,DOLE,WORSE,DIS/UNFAV,REPUBLCN,HSGRAD,PROTESTANT,30-50K,CONSERV,18-64,STATE,COMPLETE,NORTH,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.793
STATE ONLY,35.0,43.0,41.0,THIRD CALL,40-44,WHITE,MALE,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,ECON/JOBS,PEROT,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,50-75K,MODERATE,18-64,STATE,COMPLETE,NORTH,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.752
STATE ONLY,35.0,44.0,1.0,FIRST CALL,45-49,WHITE,MALE,NADER,SAND,HOEVEN,APPROVE,OMITS,DORSO,BUSH,ECON/JOBS,DOLE,SAME,OMITS,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,75-100K,MODERATE,18-64,STATE,COMPLETE,SOUTH,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.96
STATE ONLY,35.0,44.0,2.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,CONRAD,HEITKAMP,APPROVE,FAVORABLE,POMEROY,GORE,WORLDAFFAIRS,CLINTON,SAME,APP/FAV,DEMOCRAT,HSGRAD,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,SOUTH,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.159
STATE ONLY,35.0,44.0,3.0,FIRST CALL,30-39,WHITE,MALE,GORE,CONRAD,HEITKAMP,APPROVE,UNFAVORABLE,POMEROY,GORE,ECON/JOBS,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,POSTGRAD,CATHOLIC,50-75K,MODERATE,18-64,STATE,COMPLETE,SOUTH,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,,,1.18
STATE ONLY,35.0,44.0,4.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,WORLDAFFAIRS,DOLE,SAME,DIS/UNFAV,REPUBLCN,HSGRAD,PROTESTANT,50-75K,CONSERV,18-64,STATE,COMPLETE,SOUTH,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.922
STATE ONLY,35.0,44.0,5.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,CONRAD,HOEVEN,APPROVE,FAVORABLE,DORSO,BUSH,ECON/JOBS,CLINTON,BETTER,APP/FAV,REPUBLCN,HSGRAD,CATHOLIC,50-75K,MODERATE,18-64,STATE,COMPLETE,SOUTH,45-59,40-49,REPUBLICAN,40-49,CATHOLIC,,,1.052
STATE ONLY,35.0,44.0,6.0,FIRST CALL,25-29,WHITE,FEMALE,BUSH,CONRAD,HEITKAMP,DISAPPR,UNFAVORABLE,POMEROY,BUSH,EDUCATION,NOVOTE,SAME,DIS/UNFAV,INDEPEND,COLGRAD,CATHOLIC,50-75K,MODERATE,18-64,STATE,COMPLETE,SOUTH,18-29,25-29,IND/OTHER,25-29,CATHOLIC,,,0.865
STATE ONLY,35.0,44.0,7.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,CONRAD,HEITKAMP,OMITS,UNFAVORABLE,POMEROY,BUSH,OMITS,DOLE,BETTER,OMITS,INDEPEND,COLGRAD,PROTESTANT,50-75K,MODERATE,18-64,STATE,COMPLETE,SOUTH,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.997
