VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,GOV,CLINTON,BCPERSON,XWAY2000,GOVTDO,SIZEPLC3,ISSUE,QUAL,RELRIGHT,X6VOTE,ENVIRON,UNION4,FINSIT,JOBPERS,WORK,PARTYID,SIZEPLAC,EDUC,RELIGION,ATTEND,INCOME,MARRIED,CHILD,PHIL3,OVER65,SURPLUS4,MSCASE,TELEPOLL,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,PRESKNOW,SAYANY,ISSVQUAL,VNS1,VNS2,WEIGHT
STATE ONLY,48.0,14.0,32.0,SECOND CALL,45-49,OTHER,MALE,GORE,CANTWELL,LOCKE,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,MEDICARE/RX,EXPERIENCE,YES,NOVOTE,PROGRWTH,NONE,BETTER,APP/FAV,NO,DEMOCRAT,SUBURBS,NOHS,CATHOLIC,NEVER,LESS15K,NO,NO,LIBERAL,18-64,SOCIALSECURI,SOMEWHAT,EXITPOLL,STATE,COMPLETE,PUGETSOUND,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,ONLYGORE,ONLYGORE,PERSONALQUAL,,,0.65
STATE ONLY,48.0,14.0,33.0,SECOND CALL,45-49,ASIAN,FEMALE,BUSH,GORTON,CARLSON,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,OMITS,OMITS,OMITS,DOLE,OMITS,SOMEONEELSE,SAME,DIS/UNFAV,NO,REPUBLCN,SUBURBS,COLGRAD,PROTESTANT,ONCEAWEEK,50-75K,YES,YES,CONSERV,18-64,CUTFEDINCTAX,GREATDEAL,EXITPOLL,STATE,COMPLETE,PUGETSOUND,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,ONLYBUSH,ONLYGORE,PERSONALQUAL,,,0.8250000000000001
STATE ONLY,48.0,14.0,34.0,SECOND CALL,18-24,WHITE,FEMALE,GORE,CANTWELL,LOCKE,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,EDUCATION,EXPERIENCE,NO,NOVOTE,PROENVIR,NONE,SAME,APP/FAV,YES,DEMOCRAT,SUBURBS,SOMCOL/ASSOC,CATHOLIC,ONCEAWEEK,30-50K,NO,YES,LIBERAL,18-64,REDUCNATDEBT,NOTATALL,EXITPOLL,STATE,COMPLETE,PUGETSOUND,18-29,18-24,DEMOCRAT,18-24,CATHOLIC,ONLYGORE,BOTH,ISSUES,,,0.782
STATE ONLY,48.0,14.0,35.0,SECOND CALL,45-49,WHITE,FEMALE,NADER,OTHER,OTHER,APPROVE,FAVORABLE,GORE,LESS,SUBURBS,TAXES,COMPLEXISSUE,NO,PEROT,PROENVIR,NONE,BETTER,APP/FAV,NO,INDEPEND,SUBURBS,SOMCOL/ASSOC,ELSE,AFEWAMONTH,50-75K,YES,NO,MODERATE,18-64,REDUCNATDEBT,NOTATALL,EXITPOLL,STATE,COMPLETE,PUGETSOUND,45-59,40-49,IND/OTHER,40-49,OTHER,ONLYGORE,BOTH,ISSUES,,,0.9530000000000001
STATE ONLY,48.0,14.0,36.0,SECOND CALL,45-49,WHITE,MALE,BUSH,GORTON,CARLSON,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,OMITS,HONEST,OMITS,DOLE,OMITS,NONE,SAME,DIS/UNFAV,NO,REPUBLCN,SUBURBS,COLGRAD,,OMITS,30-50K,YES,YES,CONSERV,18-64,CUTFEDINCTAX,NOTATALL,EXITPOLL,STATE,COMPLETE,PUGETSOUND,45-59,40-49,REPUBLICAN,40-49,,ONLYBUSH,ONLYGORE,PERSONALQUAL,,,0.762
STATE ONLY,48.0,14.0,37.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,GORTON,CARLSON,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,TAXES,HONEST,YES,OMITS,PROGRWTH,NONE,BETTER,DIS/UNFAV,YES,REPUBLCN,SUBURBS,HSGRAD,OTHERCHRIST,OMITS,30-50K,YES,YES,CONSERV,18-64,CUTFEDINCTAX,GREATDEAL,EXITPOLL,STATE,COMPLETE,PUGETSOUND,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,ONLYBUSH,OMITS,ISSUES,,,0.8250000000000001
STATE ONLY,48.0,14.0,38.0,SECOND CALL,65-74,WHITE,MALE,GORE,CANTWELL,LOCKE,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,OMITS,EXPERIENCE,NO,CLINTON,PROENVIR,NONE,BETTER,APP/FAV,NO,DEMOCRAT,SUBURBS,SOMCOL/ASSOC,ELSE,AFEWAYEAR,15-30K,YES,NO,LIBERAL,65+,SOCIALSECURI,NOTMUCH,EXITPOLL,STATE,COMPLETE,PUGETSOUND,60+,60+,DEMOCRAT,65+,OTHER,ONLYGORE,BOTH,PERSONALQUAL,,,0.8230000000000001
STATE ONLY,48.0,14.0,39.0,SECOND CALL,50-59,WHITE,MALE,BUSH,GORTON,CARLSON,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,SOCIALSECUR,HONEST,NO,DOLE,OMITS,NONE,SAME,DIS/UNFAV,YES,INDEPEND,SUBURBS,POSTGRAD,PROTESTANT,ONCEAWEEK,30-50K,YES,NO,CONSERV,18-64,REDUCNATDEBT,GREATDEAL,EXITPOLL,STATE,COMPLETE,PUGETSOUND,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,BOTH,ONLYGORE,OMITS,,,0.762
STATE ONLY,48.0,14.0,40.0,SECOND CALL,40-44,WHITE,FEMALE,GORE,CANTWELL,LOCKE,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,WORLDAFFAIRS,GOODJUDGMENT,NO,CLINTON,PROENVIR,NONE,BETTER,APP/FAV,YES,DEMOCRAT,SUBURBS,SOMCOL/ASSOC,ELSE,AFEWAMONTH,OVER100K,YES,NO,MODERATE,18-64,CUTFEDINCTAX,NOTATALL,EXITPOLL,STATE,COMPLETE,PUGETSOUND,30-44,40-49,DEMOCRAT,40-49,OTHER,ONLYGORE,ONLYBUSH,PERSONALQUAL,,,0.705
STATE ONLY,48.0,14.0,41.0,THIRD CALL,30-39,WHITE,MALE,BUSH,GORTON,CARLSON,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,ECON/JOBS,STRONGLEADER,NO,DOLE,PROGRWTH,NONE,BETTER,DIS/UNFAV,YES,REPUBLCN,SUBURBS,SOMCOL/ASSOC,NONE,NEVER,50-75K,NO,YES,MODERATE,18-64,CUTFEDINCTAX,NOTATALL,EXITPOLL,STATE,COMPLETE,PUGETSOUND,30-44,30-39,REPUBLICAN,30-39,NONE,ONLYBUSH,ONLYGORE,PERSONALQUAL,,,0.762
STATE ONLY,48.0,14.0,42.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,CANTWELL,LOCKE,DISAPPR,UNFAVORABLE,OMITS,LESS,SUBURBS,EDUCATION,STRONGLEADER,YES,OMITS,PROENVIR,NONE,BETTER,DIS/UNFAV,NO,INDEPEND,SUBURBS,COLGRAD,OTHERCHRIST,ONCEAWEEK,30-50K,YES,NO,MODERATE,18-64,SOCIALSECURI,SOMEWHAT,EXITPOLL,STATE,COMPLETE,PUGETSOUND,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,BOTH,BOTH,ISSUES,,,0.562
STATE ONLY,48.0,14.0,43.0,THIRD CALL,30-39,WHITE,MALE,BUSH,GORTON,CARLSON,APPROVE,FAVORABLE,BUSH,LESS,SUBURBS,ECON/JOBS,STRONGLEADER,NO,CLINTON,PROGRWTH,NONE,BETTER,APP/FAV,YES,ELSE,SUBURBS,SOMCOL/ASSOC,NONE,NEVER,50-75K,NO,YES,MODERATE,18-64,CUTFEDINCTAX,SOMEWHAT,EXITPOLL,STATE,COMPLETE,PUGETSOUND,30-44,30-39,IND/OTHER,30-39,NONE,BOTH,BOTH,ISSUES,,,0.762
STATE ONLY,48.0,14.0,44.0,THIRD CALL,65-74,WHITE,MALE,GORE,CANTWELL,LOCKE,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,MEDICARE/RX,EXPERIENCE,NO,CLINTON,PROGRWTH,NONE,BETTER,APP/FAV,NO,DEMOCRAT,SUBURBS,HSGRAD,CATHOLIC,NEVER,30-50K,YES,NO,MODERATE,65+,REDUCNATDEBT,NOTMUCH,EXITPOLL,STATE,COMPLETE,PUGETSOUND,60+,60+,DEMOCRAT,65+,CATHOLIC,ONLYGORE,BOTH,PERSONALQUAL,,,0.8230000000000001
STATE ONLY,48.0,14.0,45.0,THIRD CALL,30-39,,MALE,GORE,CANTWELL,LOCKE,APPROVE,OMITS,GORE,LESS,SUBURBS,HEALTHCARE,COMPLEXISSUE,YES,PEROT,PROGRWTH,NONE,BETTER,OMITS,YES,REPUBLCN,SUBURBS,,CATHOLIC,AFEWAYEAR,30-50K,YES,YES,CONSERV,18-64,SOCIALSECURI,SOMEWHAT,EXITPOLL,STATE,COMPLETE,PUGETSOUND,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,ONLYGORE,ONLYGORE,PERSONALQUAL,,,0.65
STATE ONLY,48.0,14.0,46.0,THIRD CALL,40-44,WHITE,MALE,BUSH,GORTON,CARLSON,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,ECON/JOBS,HONEST,NO,NOVOTE,PROENVIR,NONE,WORSE,DIS/UNFAV,YES,REPUBLCN,SUBURBS,HSGRAD,OTHERCHRIST,AFEWAYEAR,30-50K,NO,NO,MODERATE,18-64,CUTFEDINCTAX,NOTATALL,EXITPOLL,STATE,COMPLETE,PUGETSOUND,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,ONLYBUSH,ONLYGORE,PERSONALQUAL,,,0.762
STATE ONLY,48.0,14.0,47.0,THIRD CALL,30-39,WHITE,MALE,BUSH,CANTWELL,LOCKE,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,EDUCATION,STRONGLEADER,NO,DOLE,PROENVIR,NONE,SAME,DIS/UNFAV,YES,INDEPEND,SUBURBS,HSGRAD,OTHERCHRIST,MORETHAN1AWK,15-30K,YES,YES,MODERATE,18-64,SOCIALSECURI,SOMEWHAT,EXITPOLL,STATE,COMPLETE,PUGETSOUND,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,BOTH,BOTH,PERSONALQUAL,,,0.521
STATE ONLY,48.0,14.0,48.0,THIRD CALL,30-39,WHITE,MALE,GORE,CANTWELL,LOCKE,APPROVE,UNFAVORABLE,GORE,LESS,SUBURBS,EDUCATION,COMPLEXISSUE,NO,CLINTON,PROENVIR,ME,BETTER,APP/UNFAV,YES,INDEPEND,SUBURBS,POSTGRAD,NONE,NEVER,50-75K,YES,NO,MODERATE,18-64,REDUCNATDEBT,NOTATALL,EXITPOLL,STATE,COMPLETE,PUGETSOUND,30-44,30-39,IND/OTHER,30-39,NONE,ONLYGORE,BOTH,ISSUES,,,0.65
STATE ONLY,48.0,14.0,49.0,THIRD CALL,60-64,WHITE,MALE,BUSH,GORTON,CARLSON,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,WORLDAFFAIRS,GOODJUDGMENT,NO,NOVOTE,PROGRWTH,NONE,BETTER,DIS/UNFAV,YES,REPUBLCN,SUBURBS,SOMCOL/ASSOC,PROTESTANT,MORETHAN1AWK,30-50K,YES,YES,CONSERV,18-64,CUTFEDINCTAX,SOMEWHAT,EXITPOLL,STATE,COMPLETE,PUGETSOUND,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,ONLYBUSH,BOTH,PERSONALQUAL,,,0.963
STATE ONLY,48.0,14.0,50.0,THIRD CALL,50-59,WHITE,FEMALE,NADER,GORTON,LOCKE,APPROVE,UNFAVORABLE,BUSH,LESS,SUBURBS,ECON/JOBS,CARES,YES,PEROT,PROENVIR,NONE,WORSE,APP/UNFAV,NO,DEMOCRAT,SUBURBS,HSGRAD,OTHERCHRIST,AFEWAYEAR,LESS15K,NO,YES,CONSERV,18-64,CUTFEDINCTAX,NOTATALL,EXITPOLL,STATE,COMPLETE,PUGETSOUND,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,ONLYBUSH,BOTH,ISSUES,,,0.427
STATE ONLY,48.0,14.0,51.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,GORTON,LOCKE,APPROVE,FAVORABLE,GORE,LESS,SUBURBS,OMITS,GOODJUDGMENT,NO,CLINTON,PROGRWTH,NONE,WORSE,APP/FAV,YES,DEMOCRAT,SUBURBS,COLGRAD,NONE,AFEWAYEAR,30-50K,YES,YES,MODERATE,18-64,SOCIALSECURI,NOTATALL,EXITPOLL,STATE,COMPLETE,PUGETSOUND,30-44,30-39,DEMOCRAT,30-39,NONE,ONLYGORE,BOTH,PERSONALQUAL,,,0.969
STATE ONLY,48.0,14.0,52.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,GORTON,LOCKE,APPROVE,UNFAVORABLE,BUSH,LESS,SUBURBS,ECON/JOBS,GOODJUDGMENT,NO,PEROT,PROENVIR,NONE,SAME,APP/UNFAV,YES,REPUBLCN,SUBURBS,SOMCOL/ASSOC,CATHOLIC,AFEWAYEAR,30-50K,YES,YES,CONSERV,18-64,CUTFEDINCTAX,SOMEWHAT,EXITPOLL,STATE,COMPLETE,PUGETSOUND,30-44,40-49,REPUBLICAN,40-49,CATHOLIC,NEITHER,BOTH,ISSUES,,,0.771
STATE ONLY,48.0,14.0,53.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,GORTON,CARLSON,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,TAXES,HONEST,YES,DOLE,PROGRWTH,NONE,SAME,DIS/UNFAV,YES,REPUBLCN,SUBURBS,COLGRAD,OTHERCHRIST,ONCEAWEEK,15-30K,NO,NO,CONSERV,18-64,CUTFEDINCTAX,NOTATALL,EXITPOLL,STATE,COMPLETE,PUGETSOUND,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,ONLYBUSH,ONLYGORE,ISSUES,,,0.8250000000000001
STATE ONLY,48.0,14.0,54.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,GORTON,CARLSON,APPROVE,UNFAVORABLE,BUSH,LESS,SUBURBS,TAXES,HONEST,NO,DOLE,OMITS,NONE,WORSE,APP/UNFAV,YES,REPUBLCN,SUBURBS,SOMCOL/ASSOC,OTHERCHRIST,AFEWAMONTH,15-30K,YES,YES,MODERATE,18-64,REDUCNATDEBT,NOTATALL,EXITPOLL,STATE,COMPLETE,PUGETSOUND,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,BOTH,BOTH,PERSONALQUAL,,,0.8250000000000001
NATIONAL WHITE,48.0,17.0,1.0,FIRST CALL,45-49,WHITE,FEMALE,GORE,CANTWELL,,APPROVE,UNFAVORABLE,GORE,MORE,SMCITY/RURAL,OMITS,COMPLEXISSUE,NO,CLINTON,,NONE,WORSE,APP/UNFAV,YES,INDEPEND,RURAL,COLGRAD,CATHOLIC,NEVER,50-75K,YES,YES,LIBERAL,18-64,,,EXITPOLL,NATIONAL,COMPLETE,OLYMPICMNTNS,45-59,40-49,IND/OTHER,40-49,CATHOLIC,,,ISSUES,,,0.671
NATIONAL WHITE,48.0,17.0,2.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,GORTON,,APPROVE,UNFAVORABLE,GORE,OMITS,SMCITY/RURAL,OMITS,OMITS,NO,CLINTON,,NONE,WORSE,APP/UNFAV,NO,INDEPEND,RURAL,COLGRAD,OTHERCHRIST,NEVER,15-30K,NO,NO,MODERATE,65+,,,EXITPOLL,NATIONAL,COMPLETE,OLYMPICMNTNS,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,ISSUES,,,0.838
NATIONAL WHITE,48.0,17.0,3.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,CANTWELL,,APPROVE,FAVORABLE,GORE,LESS,SMCITY/RURAL,ECON/JOBS,EXPERIENCE,NO,CLINTON,,NONE,BETTER,APP/FAV,YES,DEMOCRAT,RURAL,COLGRAD,PROTESTANT,AFEWAMONTH,30-50K,YES,NO,LIBERAL,18-64,,,EXITPOLL,NATIONAL,COMPLETE,OLYMPICMNTNS,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,ISSUES,,,0.671
NATIONAL YELLOW,48.0,17.0,4.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,GORTON,,APPROVE,FAVORABLE,GORE,MORE,SMCITY/RURAL,SOCIALSECUR,GOODJUDGMENT,YES,CLINTON,,NONE,WORSE,APP/FAV,NO,DEMOCRAT,RURAL,NOHS,PROTESTANT,ONCEAWEEK,LESS15K,NO,NO,MODERATE,18-64,,,EXITPOLL,NATIONAL,COMPLETE,OLYMPICMNTNS,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,ISSUES,SOCIALSECUR,GOODJUDGMENT,0.92
NATIONAL YELLOW,48.0,17.0,5.0,FIRST CALL,75+,,FEMALE,NADER,GORTON,,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,LESS,SMCITY/RURAL,MEDICARE/RX,COMPLEXISSUE,NO,PEROT,,NONE,SAME,DIS/UNFAV,NO,INDEPEND,RURAL,HSGRAD,NONE,NEVER,LESS15K,NO,NO,MODERATE,65+,,,EXITPOLL,NATIONAL,COMPLETE,OLYMPICMNTNS,60+,60+,IND/OTHER,65+,NONE,,,ISSUES,MEDICARE/RX,COMPLEXISSUE,0.643
NATIONAL YELLOW,48.0,17.0,6.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,CANTWELL,,APPROVE,UNFAVORABLE,GORE,MORE,SMCITY/RURAL,ECON/JOBS,COMPLEXISSUE,NO,CLINTON,,NONE,BETTER,APP/UNFAV,YES,ELSE,RURAL,POSTGRAD,NONE,NEVER,50-75K,YES,NO,LIBERAL,18-64,,,EXITPOLL,NATIONAL,COMPLETE,OLYMPICMNTNS,45-59,50-59,IND/OTHER,50-64,NONE,,,ISSUES,ECON/JOBS,COMPLEXISSUE,0.671
NATIONAL GREY,48.0,17.0,7.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,CANTWELL,,,,,,SMCITY/RURAL,,,,,,,,,,INDEPEND,RURAL,SOMCOL/ASSOC,,,75-100K,,,MODERATE,18-64,CUTFEDINCTAX,,EXITPOLL,NATIONAL,COMPLETE,OLYMPICMNTNS,45-59,50-59,IND/OTHER,50-64,,BOTH,NEITHER,,,,0.671
NATIONAL GREY,48.0,17.0,8.0,FIRST CALL,60-64,WHITE,FEMALE,GORE,CANTWELL,,,,,,SMCITY/RURAL,,,,,,,,,,DEMOCRAT,RURAL,POSTGRAD,,,30-50K,,,LIBERAL,18-64,SOCIALSECURI,,EXITPOLL,NATIONAL,COMPLETE,OLYMPICMNTNS,60+,60+,DEMOCRAT,50-64,,ONLYGORE,BOTH,,,,0.611
NATIONAL GREY,48.0,17.0,9.0,FIRST CALL,75+,WHITE,MALE,GORE,CANTWELL,,,,,,SMCITY/RURAL,,,,,,,,,,DEMOCRAT,RURAL,COLGRAD,,,LESS15K,,,LIBERAL,65+,OTHRPROGRAMS,,EXITPOLL,NATIONAL,COMPLETE,OLYMPICMNTNS,60+,60+,DEMOCRAT,65+,,ONLYGORE,ONLYGORE,,,,0.7010000000000001
NATIONAL PINK,48.0,17.0,10.0,FIRST CALL,60-64,WHITE,MALE,GORE,CANTWELL,,,,,,SMCITY/RURAL,,,NO,,PROENVIR,NONE,,,NO,INDEPEND,RURAL,,PROTESTANT,,OVER100K,YES,NO,LIBERAL,18-64,,,EXITPOLL,NATIONAL,COMPLETE,OLYMPICMNTNS,60+,60+,IND/OTHER,50-64,PROT/CHRIST,,,,,,0.7010000000000001
NATIONAL PINK,48.0,17.0,11.0,FIRST CALL,50-59,WHITE,MALE,BUSH,GORTON,,,,,,SMCITY/RURAL,,,NO,,PROGRWTH,NONE,,,YES,INDEPEND,RURAL,,PROTESTANT,,OVER100K,YES,YES,MODERATE,18-64,,,EXITPOLL,NATIONAL,COMPLETE,OLYMPICMNTNS,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,,,,1.022
NATIONAL WHITE,48.0,17.0,12.0,SECOND CALL,75+,WHITE,FEMALE,BUSH,GORTON,,DISAPPR,UNFAVORABLE,BUSH,LESS,SMCITY/RURAL,EDUCATION,HONEST,YES,DOLE,,NONE,SAME,DIS/UNFAV,NO,ELSE,RURAL,SOMCOL/ASSOC,CATHOLIC,MORETHAN1AWK,15-30K,NO,NO,CONSERV,65+,,,EXITPOLL,NATIONAL,COMPLETE,OLYMPICMNTNS,60+,60+,IND/OTHER,65+,CATHOLIC,,,ISSUES,,,0.812
NATIONAL WHITE,48.0,17.0,13.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,CANTWELL,,APPROVE,UNFAVORABLE,GORE,OMITS,SMCITY/RURAL,WORLDAFFAIRS,GOODJUDGMENT,NO,NOVOTE,,NONE,BETTER,APP/UNFAV,YES,INDEPEND,RURAL,SOMCOL/ASSOC,ELSE,NEVER,15-30K,NO,NO,LIBERAL,65+,,,EXITPOLL,NATIONAL,COMPLETE,OLYMPICMNTNS,60+,60+,IND/OTHER,65+,OTHER,,,PERSONALQUAL,,,0.611
NATIONAL WHITE,48.0,17.0,14.0,SECOND CALL,18-24,WHITE,MALE,NADER,GORTON,,APPROVE,FAVORABLE,GORE,MORE,SMCITY/RURAL,WORLDAFFAIRS,COMPLEXISSUE,NO,CLINTON,,NONE,BETTER,APP/FAV,YES,INDEPEND,RURAL,HSGRAD,NONE,NEVER,15-30K,YES,NO,LIBERAL,18-64,,,EXITPOLL,NATIONAL,COMPLETE,OLYMPICMNTNS,18-29,18-24,IND/OTHER,18-24,NONE,,,ISSUES,,,0.85
NATIONAL YELLOW,48.0,17.0,15.0,SECOND CALL,65-74,WHITE,,GORE,CANTWELL,,APPROVE,UNFAVORABLE,GORE,LESS,SMCITY/RURAL,EDUCATION,EXPERIENCE,NO,CLINTON,,NONE,SAME,APP/UNFAV,NO,DEMOCRAT,RURAL,SOMCOL/ASSOC,ELSE,AFEWAYEAR,15-30K,NO,NO,MODERATE,65+,,,EXITPOLL,NATIONAL,COMPLETE,OLYMPICMNTNS,60+,60+,DEMOCRAT,65+,OTHER,,,PERSONALQUAL,EDUCATION,EXPERIENCE,0.7010000000000001
NATIONAL YELLOW,48.0,17.0,16.0,SECOND CALL,25-29,WHITE,FEMALE,NADER,CANTWELL,,APPROVE,FAVORABLE,WOULDNOTVOTE,MORE,SMCITY/RURAL,ECON/JOBS,HONEST,NO,CLINTON,,NONE,SAME,APP/FAV,,ELSE,RURAL,SOMCOL/ASSOC,OTHERCHRIST,AFEWAYEAR,30-50K,NO,NO,MODERATE,18-64,,,EXITPOLL,NATIONAL,COMPLETE,OLYMPICMNTNS,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,,,ISSUES,ECON/JOBS,HONEST,0.54
NATIONAL YELLOW,48.0,17.0,17.0,SECOND CALL,60-64,WHITE,FEMALE,,CANTWELL,,APPROVE,UNFAVORABLE,OMITS,LESS,SMCITY/RURAL,ECON/JOBS,HONEST,NO,OMITS,,NONE,SAME,APP/UNFAV,YES,,RURAL,,PROTESTANT,OMITS,,NO,NO,MODERATE,18-64,,,EXITPOLL,NATIONAL,COMPLETE,OLYMPICMNTNS,60+,60+,,50-64,PROT/CHRIST,,,ISSUES,ECON/JOBS,HONEST,0.588
NATIONAL GREY,48.0,17.0,18.0,SECOND CALL,45-49,WHITE,MALE,GORE,CANTWELL,,,,,,SMCITY/RURAL,,,,,,,,,,DEMOCRAT,RURAL,COLGRAD,,,50-75K,,,MODERATE,18-64,REDUCNATDEBT,,EXITPOLL,NATIONAL,COMPLETE,OLYMPICMNTNS,45-59,40-49,DEMOCRAT,40-49,,ONLYGORE,BOTH,,,,0.77
NATIONAL GREY,48.0,17.0,19.0,SECOND CALL,40-44,WHITE,FEMALE,GORE,CANTWELL,,,,,,SMCITY/RURAL,,,,,,,,,,DEMOCRAT,RURAL,SOMCOL/ASSOC,,,30-50K,,,LIBERAL,18-64,SOCIALSECURI,,EXITPOLL,NATIONAL,COMPLETE,OLYMPICMNTNS,30-44,40-49,DEMOCRAT,40-49,,ONLYGORE,ONLYBUSH,,,,0.671
NATIONAL GREY,48.0,17.0,20.0,SECOND CALL,40-44,WHITE,FEMALE,GORE,CANTWELL,,,,,,SMCITY/RURAL,,,,,,,,,,DEMOCRAT,RURAL,COLGRAD,,,LESS15K,,,LIBERAL,18-64,OTHRPROGRAMS,,EXITPOLL,NATIONAL,COMPLETE,OLYMPICMNTNS,30-44,40-49,DEMOCRAT,40-49,,ONLYGORE,ONLYBUSH,,,,0.671
NATIONAL PINK,48.0,17.0,21.0,SECOND CALL,30-39,WHITE,MALE,GORE,CANTWELL,,,,,,SMCITY/RURAL,,,NO,,PROENVIR,NONE,,,NO,INDEPEND,RURAL,,NONE,,OVER100K,YES,YES,LIBERAL,18-64,,,EXITPOLL,NATIONAL,COMPLETE,OLYMPICMNTNS,30-44,30-39,IND/OTHER,30-39,NONE,,,,,,0.77
NATIONAL PINK,48.0,17.0,22.0,SECOND CALL,45-49,WHITE,MALE,GORE,CANTWELL,,,,,,SMCITY/RURAL,,,NO,,PROENVIR,NONE,,,NO,DEMOCRAT,RURAL,,NONE,,OVER100K,NO,NO,LIBERAL,18-64,,,EXITPOLL,NATIONAL,COMPLETE,OLYMPICMNTNS,45-59,40-49,DEMOCRAT,40-49,NONE,,,,,,0.77
NATIONAL PINK,48.0,17.0,23.0,SECOND CALL,30-39,WHITE,MALE,OTHER,OTHER,,,,,,SMCITY/RURAL,,,NO,,PROENVIR,MEANDSOMEONE,,,YES,ELSE,RURAL,,NONE,,75-100K,YES,YES,MODERATE,18-64,,,EXITPOLL,NATIONAL,COMPLETE,OLYMPICMNTNS,30-44,30-39,IND/OTHER,30-39,NONE,,,,,,1.105
NATIONAL WHITE,48.0,17.0,24.0,THIRD CALL,65-74,WHITE,FEMALE,GORE,CANTWELL,,APPROVE,UNFAVORABLE,GORE,MORE,SMCITY/RURAL,SOCIALSECUR,EXPERIENCE,NO,CLINTON,,NONE,WORSE,APP/UNFAV,NO,INDEPEND,RURAL,POSTGRAD,NONE,NEVER,30-50K,NO,NO,MODERATE,65+,,,EXITPOLL,NATIONAL,COMPLETE,OLYMPICMNTNS,60+,60+,IND/OTHER,65+,NONE,,,ISSUES,,,0.611
NATIONAL WHITE,48.0,17.0,25.0,THIRD CALL,40-44,WHITE,FEMALE,NADER,CANTWELL,,OMITS,OMITS,GORE,MORE,SMCITY/RURAL,WORLDAFFAIRS,HONEST,NO,OTHER,,NONE,BETTER,OMITS,YES,INDEPEND,RURAL,COLGRAD,ELSE,AFEWAMONTH,75-100K,YES,YES,LIBERAL,18-64,,,EXITPOLL,NATIONAL,COMPLETE,OLYMPICMNTNS,30-44,40-49,IND/OTHER,40-49,OTHER,,,ISSUES,,,0.516
NATIONAL YELLOW,48.0,17.0,26.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,CANTWELL,,OMITS,UNFAVORABLE,GORE,OMITS,SMCITY/RURAL,OMITS,OMITS,NO,CLINTON,,NONE,BETTER,OMITS,YES,INDEPEND,RURAL,SOMCOL/ASSOC,NONE,NEVER,15-30K,NO,NO,MODERATE,18-64,,,EXITPOLL,NATIONAL,COMPLETE,OLYMPICMNTNS,45-59,50-59,IND/OTHER,50-64,NONE,,,OMITS,OMITS,OMITS,0.671
