VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,CLINTON,BCPERSON,XWAY2000,PROPNV,GOVTDO,SIZEPLC3,ISSUE,QUAL,X6VOTE,UNION4,ABORTION,FINSIT,JOBPERS,WORK,MIGRATNV,PARTYID,SIZEPLAC,EDUC,RELIGION,ATTEND,INCOME,MARRIED,CHILD,PHIL3,OVER65,SURPLUS4,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,HISPANIC,QRACE,REL5,PRESKNOW,NUCLEAR,SAYANY,ISSVQUAL,VNS1,VNS2,WEIGHT
NATIONAL YELLOW,29.0,22.0,16.0,SECOND CALL,60-64,WHITE,FEMALE,GORE,BERNSTEIN,APPROVE,UNFAVORABLE,GORE,,LESS,CITYOVER50K,OMITS,COMPLEXISSUE,CLINTON,NONE,MOSTILL,BETTER,APP/UNFAV,NO,,INDEPEND,50-500K,SOMCOL/ASSOC,CATHOLIC,AFEWAMONTH,OVER100K,YES,NO,MODERATE,18-64,,NATIONAL,COMPLETE,CLARKCNTY,60+,60+,IND/OTHER,50-64,NO,WHITE,CATHOLIC,,,,ISSUES,OMITS,COMPLEXISSUE,0.839
NATIONAL YELLOW,29.0,22.0,17.0,SECOND CALL,45-49,BLACK,FEMALE,GORE,BERNSTEIN,APPROVE,FAVORABLE,GORE,,LESS,CITYOVER50K,SOCIALSECUR,EXPERIENCE,CLINTON,NONE,MOSTILL,SAME,APP/FAV,YES,,DEMOCRAT,50-500K,SOMCOL/ASSOC,CATHOLIC,ONCEAWEEK,15-30K,NO,NO,MODERATE,18-64,,NATIONAL,COMPLETE,CLARKCNTY,45-59,40-49,DEMOCRAT,40-49,NO,BLACK,CATHOLIC,,,,PERSONALQUAL,SOCIALSECUR,EXPERIENCE,0.47200000000000003
NATIONAL GREY,29.0,22.0,18.0,SECOND CALL,40-44,BLACK,FEMALE,NADER,BERNSTEIN,,,,,,CITYOVER50K,,,,,,,,,,DEMOCRAT,50-500K,SOMCOL/ASSOC,,,50-75K,,,MODERATE,18-64,SOCIALSECURI,NATIONAL,COMPLETE,CLARKCNTY,30-44,40-49,DEMOCRAT,40-49,NO,BLACK,,BOTH,,BOTH,,,,0.424
NATIONAL GREY,29.0,22.0,19.0,SECOND CALL,30-39,HISP,MALE,GORE,BERNSTEIN,,,,,,CITYOVER50K,,,,,,,,,,INDEPEND,50-500K,HSGRAD,,,50-75K,,,MODERATE,18-64,SOCIALSECURI,NATIONAL,COMPLETE,CLARKCNTY,30-44,30-39,IND/OTHER,30-39,YES,HISP,,ONLYGORE,,BOTH,,,,0.46900000000000003
NATIONAL GREY,29.0,22.0,20.0,SECOND CALL,25-29,WHITE,FEMALE,BUSH,BERNSTEIN,,,,,,CITYOVER50K,,,,,,,,,,REPUBLCN,50-500K,HSGRAD,,,LESS15K,,,LIBERAL,18-64,REDUCNATDEBT,NATIONAL,COMPLETE,CLARKCNTY,18-29,25-29,REPUBLICAN,25-29,NO,WHITE,,ONLYBUSH,,ONLYBUSH,,,,0.749
NATIONAL PINK,29.0,22.0,21.0,SECOND CALL,25-29,HISP,FEMALE,BUSH,ENSIGN,,,,,,CITYOVER50K,,,,ME,,,,NO,,REPUBLCN,50-500K,,OTHERCHRIST,,30-50K,NO,YES,CONSERV,18-64,,NATIONAL,COMPLETE,CLARKCNTY,18-29,25-29,REPUBLICAN,25-29,YES,WHITE,PROT/CHRIST,,,,,,,0.5760000000000001
NATIONAL PINK,29.0,22.0,22.0,SECOND CALL,18-24,WHITE,FEMALE,GORE,BERNSTEIN,,,,,,CITYOVER50K,,,,,,,,YES,,DEMOCRAT,50-500K,,CATHOLIC,,LESS15K,NO,NO,LIBERAL,18-64,,NATIONAL,COMPLETE,CLARKCNTY,18-29,18-24,DEMOCRAT,18-24,NO,WHITE,CATHOLIC,,,,,,,0.624
NATIONAL PINK,29.0,22.0,23.0,SECOND CALL,40-44,BLACK,MALE,BUSH,BERNSTEIN,,,,,,CITYOVER50K,,,,NONE,,,,YES,,INDEPEND,50-500K,,NONE,,50-75K,NO,NO,MODERATE,18-64,,NATIONAL,COMPLETE,CLARKCNTY,30-44,40-49,IND/OTHER,40-49,NO,BLACK,NONE,,,,,,,0.5650000000000001
NATIONAL WHITE,29.0,22.0,24.0,THIRD CALL,60-64,BLACK,MALE,GORE,BERNSTEIN,OMITS,OMITS,OMITS,,MORE,CITYOVER50K,OMITS,HONEST,OMITS,ME,OMITS,OMITS,,YES,,,50-500K,,,OMITS,,,,,18-64,,NATIONAL,NOTCOMPLETE,CLARKCNTY,60+,60+,,50-64,NO,BLACK,,,,,OMITS,,,0.682
NATIONAL WHITE,29.0,22.0,25.0,THIRD CALL,25-29,WHITE,MALE,BUSH,BERNSTEIN,DISAPPR,UNFAVORABLE,BUSH,,LESS,CITYOVER50K,OMITS,HONEST,NOVOTE,NONE,MOSTILL,WORSE,DIS/UNFAV,YES,,ELSE,50-500K,HSGRAD,OTHERCHRIST,ONCEAWEEK,15-30K,YES,NO,MODERATE,18-64,,NATIONAL,COMPLETE,CLARKCNTY,18-29,25-29,IND/OTHER,25-29,NO,WHITE,PROT/CHRIST,,,,OMITS,,,0.743
NATIONAL WHITE,29.0,22.0,26.0,THIRD CALL,25-29,BLACK,FEMALE,GORE,BERNSTEIN,APPROVE,FAVORABLE,GORE,,LESS,CITYOVER50K,ECON/JOBS,STRONGLEADER,CLINTON,NONE,ALWYSLGL,BETTER,APP/FAV,YES,,DEMOCRAT,50-500K,COLGRAD,OTHERCHRIST,AFEWAYEAR,50-75K,NO,NO,MODERATE,18-64,,NATIONAL,COMPLETE,CLARKCNTY,18-29,25-29,DEMOCRAT,25-29,NO,BLACK,PROT/CHRIST,,,,ISSUES,,,0.51
NATIONAL WHITE,29.0,22.0,27.0,THIRD CALL,40-44,BLACK,MALE,GORE,BERNSTEIN,DISAPPR,UNFAVORABLE,GORE,,LESS,CITYOVER50K,SOCIALSECUR,GOODJUDGMENT,CLINTON,NONE,MOSTILL,BETTER,DIS/UNFAV,YES,,DEMOCRAT,50-500K,SOMCOL/ASSOC,OTHERCHRIST,MORETHAN1AWK,50-75K,YES,YES,LIBERAL,18-64,,NATIONAL,COMPLETE,CLARKCNTY,30-44,40-49,DEMOCRAT,40-49,NO,BLACK,PROT/CHRIST,,,,ISSUES,,,0.46900000000000003
NATIONAL WHITE,29.0,22.0,28.0,THIRD CALL,30-39,HISP,FEMALE,GORE,BERNSTEIN,APPROVE,FAVORABLE,GORE,,MORE,CITYOVER50K,EDUCATION,GOODJUDGMENT,CLINTON,NONE,ALWYSLGL,BETTER,APP/FAV,YES,,DEMOCRAT,50-500K,POSTGRAD,CATHOLIC,ONCEAWEEK,30-50K,NO,YES,LIBERAL,18-64,,NATIONAL,COMPLETE,CLARKCNTY,30-44,30-39,DEMOCRAT,30-39,YES,HISP,CATHOLIC,,,,ISSUES,,,0.47200000000000003
NATIONAL WHITE,29.0,22.0,29.0,THIRD CALL,50-59,WHITE,MALE,BUSH,ENSIGN,DISAPPR,UNFAVORABLE,BUSH,,LESS,CITYOVER50K,OMITS,CARES,CLINTON,ME,MOSTLGL,SAME,DIS/UNFAV,YES,,REPUBLCN,50-500K,SOMCOL/ASSOC,CATHOLIC,AFEWAYEAR,30-50K,YES,NO,MODERATE,18-64,,NATIONAL,COMPLETE,CLARKCNTY,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,CATHOLIC,,,,PERSONALQUAL,,,0.649
NATIONAL WHITE,29.0,22.0,30.0,THIRD CALL,50-59,WHITE,MALE,BUSH,ENSIGN,APPROVE,UNFAVORABLE,BUSH,,MORE,CITYOVER50K,ECON/JOBS,HONEST,PEROT,NONE,MOSTLGL,WORSE,APP/UNFAV,YES,,REPUBLCN,50-500K,SOMCOL/ASSOC,NONE,NEVER,30-50K,YES,NO,MODERATE,18-64,,NATIONAL,COMPLETE,CLARKCNTY,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,NONE,,,,ISSUES,,,0.649
NATIONAL YELLOW,29.0,22.0,31.0,THIRD CALL,18-24,WHITE,FEMALE,BUSH,ENSIGN,DISAPPR,UNFAVORABLE,BUSH,,LESS,CITYOVER50K,MEDICARE/RX,HONEST,NOVOTE,SOMEONEELSE,MOSTILL,OMITS,DIS/UNFAV,YES,,REPUBLCN,50-500K,HSGRAD,ELSE,AFEWAYEAR,15-30K,YES,YES,MODERATE,18-64,,NATIONAL,COMPLETE,CLARKCNTY,18-29,18-24,REPUBLICAN,18-24,NO,WHITE,OTHER,,,,ISSUES,MEDICARE/RX,HONEST,0.7030000000000001
NATIONAL YELLOW,29.0,22.0,32.0,THIRD CALL,25-29,WHITE,MALE,GORE,BERNSTEIN,DISAPPR,UNFAVORABLE,OMITS,,LESS,CITYOVER50K,ECON/JOBS,OMITS,DOLE,ME,MOSTLGL,SAME,DIS/UNFAV,YES,,INDEPEND,50-500K,SOMCOL/ASSOC,PROTESTANT,NEVER,30-50K,YES,YES,MODERATE,18-64,,NATIONAL,COMPLETE,CLARKCNTY,18-29,25-29,IND/OTHER,25-29,NO,WHITE,PROT/CHRIST,,,,ISSUES,ECON/JOBS,OMITS,0.619
NATIONAL YELLOW,29.0,22.0,33.0,THIRD CALL,40-44,BLACK,FEMALE,GORE,BERNSTEIN,APPROVE,FAVORABLE,GORE,,MORE,CITYOVER50K,ECON/JOBS,GOODJUDGMENT,CLINTON,NONE,ALWYSILL,BETTER,APP/FAV,YES,,DEMOCRAT,50-500K,SOMCOL/ASSOC,OTHERCHRIST,MORETHAN1AWK,OVER100K,YES,YES,CONSERV,18-64,,NATIONAL,COMPLETE,CLARKCNTY,30-44,40-49,DEMOCRAT,40-49,NO,BLACK,PROT/CHRIST,,,,ISSUES,ECON/JOBS,GOODJUDGMENT,0.47200000000000003
NATIONAL YELLOW,29.0,22.0,34.0,THIRD CALL,18-24,WHITE,FEMALE,GORE,BERNSTEIN,APPROVE,UNFAVORABLE,GORE,,MORE,CITYOVER50K,ECON/JOBS,CARES,NOVOTE,SOMEONEELSE,ALWYSLGL,BETTER,APP/UNFAV,YES,,DEMOCRAT,50-500K,HSGRAD,NONE,NEVER,15-30K,NO,NO,MODERATE,18-64,,NATIONAL,COMPLETE,CLARKCNTY,18-29,18-24,DEMOCRAT,18-24,NO,WHITE,NONE,,,,ISSUES,ECON/JOBS,CARES,0.624
NATIONAL YELLOW,29.0,22.0,35.0,THIRD CALL,45-49,WHITE,MALE,BUSH,ENSIGN,DISAPPR,UNFAVORABLE,GORE,,MORE,CITYOVER50K,EDUCATION,COMPLEXISSUE,CLINTON,NONE,MOSTILL,BETTER,DIS/UNFAV,YES,,INDEPEND,50-500K,SOMCOL/ASSOC,OTHERCHRIST,AFEWAYEAR,50-75K,,YES,LIBERAL,18-64,,NATIONAL,COMPLETE,CLARKCNTY,45-59,40-49,IND/OTHER,40-49,NO,WHITE,PROT/CHRIST,,,,ISSUES,EDUCATION,COMPLEXISSUE,0.649
NATIONAL GREY,29.0,22.0,36.0,THIRD CALL,50-59,ASIAN,MALE,BUSH,ENSIGN,,,,,,CITYOVER50K,,,,,,,,,,REPUBLCN,50-500K,POSTGRAD,,,75-100K,,,CONSERV,18-64,CUTFEDINCTAX,NATIONAL,COMPLETE,CLARKCNTY,45-59,50-59,REPUBLICAN,50-64,NO,ASIAN,,ONLYBUSH,,ONLYGORE,,,,0.649
NATIONAL GREY,29.0,22.0,37.0,THIRD CALL,45-49,BLACK,MALE,GORE,BERNSTEIN,,,,,,CITYOVER50K,,,,,,,,,,INDEPEND,50-500K,SOMCOL/ASSOC,,,50-75K,,,LIBERAL,18-64,CUTFEDINCTAX,NATIONAL,COMPLETE,CLARKCNTY,45-59,40-49,IND/OTHER,40-49,NO,BLACK,,ONLYGORE,,ONLYBUSH,,,,0.46900000000000003
NATIONAL GREY,29.0,22.0,38.0,THIRD CALL,,WHITE,FEMALE,GORE,BERNSTEIN,,,,,,CITYOVER50K,,,,,,,,,,DEMOCRAT,50-500K,SOMCOL/ASSOC,,,50-75K,,,MODERATE,,SOCIALSECURI,NATIONAL,COMPLETE,CLARKCNTY,,,DEMOCRAT,,NO,WHITE,,ONLYGORE,,BOTH,,,,0.577
NATIONAL GREY,29.0,22.0,39.0,THIRD CALL,25-29,,MALE,BUSH,ENSIGN,,,,,,CITYOVER50K,,,,,,,,,,REPUBLCN,50-500K,HSGRAD,,,75-100K,,,MODERATE,18-64,CUTFEDINCTAX,NATIONAL,COMPLETE,CLARKCNTY,18-29,25-29,REPUBLICAN,25-29,NO,,,BOTH,,BOTH,,,,0.6970000000000001
NATIONAL GREY,29.0,22.0,40.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,BERNSTEIN,,,,,,CITYOVER50K,,,,,,,,,,DEMOCRAT,50-500K,HSGRAD,,,50-75K,,,MODERATE,18-64,OTHRPROGRAMS,NATIONAL,COMPLETE,CLARKCNTY,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,,BOTH,,BOTH,,,,0.577
NATIONAL GREY,29.0,22.0,41.0,THIRD CALL,45-49,HISP,FEMALE,GORE,BERNSTEIN,,,,,,CITYOVER50K,,,,,,,,,,,50-500K,,,,,,,,18-64,OMITS,NATIONAL,NOTCOMPLETE,CLARKCNTY,45-59,40-49,,40-49,YES,,,OMITS,,OMITS,,,,0.47200000000000003
NATIONAL GREY,29.0,22.0,42.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,BERNSTEIN,,,,,,CITYOVER50K,,,,,,,,,,DEMOCRAT,50-500K,POSTGRAD,,,30-50K,,,MODERATE,18-64,CUTFEDINCTAX,NATIONAL,COMPLETE,CLARKCNTY,30-44,30-39,DEMOCRAT,30-39,NO,WHITE,,BOTH,,BOTH,,,,0.577
NATIONAL PINK,29.0,22.0,43.0,THIRD CALL,25-29,WHITE,FEMALE,GORE,BERNSTEIN,,,,,,CITYOVER50K,,,,SOMEONEELSE,,,,YES,,DEMOCRAT,50-500K,,OTHERCHRIST,,50-75K,YES,YES,MODERATE,18-64,,NATIONAL,COMPLETE,CLARKCNTY,18-29,25-29,DEMOCRAT,25-29,NO,WHITE,PROT/CHRIST,,,,,,,0.624
NATIONAL PINK,29.0,22.0,44.0,THIRD CALL,18-24,WHITE,FEMALE,BUSH,ENSIGN,,,,,,CITYOVER50K,,,,SOMEONEELSE,,,,YES,,,50-500K,,,,,,,,18-64,,NATIONAL,NOTCOMPLETE,CLARKCNTY,18-29,18-24,,18-24,NO,WHITE,,,,,,,,0.7030000000000001
NATIONAL PINK,29.0,22.0,45.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,ENSIGN,,,,,,CITYOVER50K,,,,NONE,,,,YES,,REPUBLCN,50-500K,,CATHOLIC,,50-75K,YES,YES,CONSERV,18-64,,NATIONAL,COMPLETE,CLARKCNTY,30-44,40-49,REPUBLICAN,40-49,NO,WHITE,CATHOLIC,,,,,,,0.654
NATIONAL PINK,29.0,22.0,46.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,ENSIGN,,,,,,CITYOVER50K,,,,ME,,,,YES,,ELSE,50-500K,,OTHERCHRIST,,30-50K,NO,NO,CONSERV,18-64,,NATIONAL,COMPLETE,CLARKCNTY,30-44,30-39,IND/OTHER,30-39,NO,WHITE,PROT/CHRIST,,,,,,,0.654
NATIONAL PINK,29.0,22.0,47.0,THIRD CALL,60-64,WHITE,FEMALE,GORE,ENSIGN,,,,,,CITYOVER50K,,,,NONE,,,,YES,,INDEPEND,50-500K,,CATHOLIC,,15-30K,NO,NO,LIBERAL,18-64,,NATIONAL,COMPLETE,CLARKCNTY,60+,60+,IND/OTHER,50-64,NO,WHITE,CATHOLIC,,,,,,,0.789
NATIONAL PINK,29.0,22.0,48.0,THIRD CALL,25-29,WHITE,MALE,GORE,BERNSTEIN,,,,,,CITYOVER50K,,,,ME,,,,YES,,DEMOCRAT,50-500K,,OTHERCHRIST,,50-75K,NO,NO,MODERATE,18-64,,NATIONAL,COMPLETE,CLARKCNTY,18-29,25-29,DEMOCRAT,25-29,NO,WHITE,PROT/CHRIST,,,,,,,0.619
NATIONAL PINK,29.0,22.0,49.0,THIRD CALL,40-44,BLACK,FEMALE,GORE,BERNSTEIN,,,,,,CITYOVER50K,,,,ME,,,,YES,,DEMOCRAT,50-500K,,OTHERCHRIST,,15-30K,NO,NO,MODERATE,18-64,,NATIONAL,COMPLETE,CLARKCNTY,30-44,40-49,DEMOCRAT,40-49,NO,BLACK,PROT/CHRIST,,,,,,,0.47200000000000003
STATE ONLY,29.0,27.0,1.0,FIRST CALL,45-49,HISP,MALE,GORE,ENSIGN,APPROVE,FAVORABLE,GORE,YES,MORE,CITYOVER50K,SOCIALSECUR,OMITS,OMITS,ME,MOSTLGL,BETTER,APP/FAV,YES,YES,DEMOCRAT,50-500K,HSGRAD,CATHOLIC,ONCEAWEEK,30-50K,YES,NO,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,CLARKCNTY,45-59,40-49,DEMOCRAT,40-49,YES,HISP,CATHOLIC,ONLYGORE,VERYIMP,ONLYGORE,ISSUES,,,0.888
STATE ONLY,29.0,27.0,2.0,FIRST CALL,50-59,WHITE,MALE,GORE,BERNSTEIN,APPROVE,FAVORABLE,GORE,NO,MORE,CITYOVER50K,ECON/JOBS,EXPERIENCE,CLINTON,NONE,ALWYSLGL,SAME,APP/FAV,YES,NO,DEMOCRAT,50-500K,COLGRAD,PROTESTANT,NEVER,30-50K,NO,NO,LIBERAL,18-64,REDUCNATDEBT,STATE,COMPLETE,CLARKCNTY,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,PROT/CHRIST,ONLYGORE,NOTATALL,BOTH,PERSONALQUAL,,,0.892
STATE ONLY,29.0,27.0,3.0,FIRST CALL,50-59,WHITE,MALE,BUSH,ENSIGN,DISAPPR,UNFAVORABLE,BUSH,NO,LESS,CITYOVER50K,ECON/JOBS,HONEST,DOLE,NONE,ALWYSLGL,WORSE,DIS/UNFAV,YES,NO,REPUBLCN,50-500K,POSTGRAD,ELSE,AFEWAYEAR,75-100K,YES,NO,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,CLARKCNTY,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,OTHER,BOTH,NOTATALL,ONLYGORE,PERSONALQUAL,,,1.0110000000000001
STATE ONLY,29.0,27.0,4.0,FIRST CALL,50-59,WHITE,MALE,GORE,BERNSTEIN,APPROVE,FAVORABLE,GORE,NO,MORE,CITYOVER50K,HEALTHCARE,EXPERIENCE,CLINTON,ME,ALWYSLGL,BETTER,APP/FAV,NO,NO,DEMOCRAT,50-500K,COLGRAD,PROTESTANT,AFEWAMONTH,50-75K,NO,NO,LIBERAL,18-64,OTHRPROGRAMS,STATE,COMPLETE,CLARKCNTY,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,PROT/CHRIST,ONLYGORE,VERYIMP,ONLYBUSH,ISSUES,,,0.892
STATE ONLY,29.0,27.0,5.0,FIRST CALL,18-24,HISP,MALE,BUSH,ENSIGN,DISAPPR,UNFAVORABLE,BUSH,YES,LESS,CITYOVER50K,WORLDAFFAIRS,HONEST,NOVOTE,NONE,MOSTILL,SAME,DIS/UNFAV,NO,NO,REPUBLCN,50-500K,HSGRAD,PROTESTANT,AFEWAMONTH,OVER100K,NO,NO,MODERATE,18-64,CUTFEDINCTAX,STATE,COMPLETE,CLARKCNTY,18-29,18-24,REPUBLICAN,18-24,YES,WHITE,PROT/CHRIST,ONLYBUSH,NOTATALL,BOTH,PERSONALQUAL,,,1.149
STATE ONLY,29.0,27.0,8.0,FIRST CALL,50-59,ASIAN,MALE,BUSH,ENSIGN,APPROVE,UNFAVORABLE,BUSH,YES,MORE,CITYOVER50K,ECON/JOBS,STRONGLEADER,NOVOTE,NONE,MOSTLGL,SAME,APP/UNFAV,NO,NO,REPUBLCN,50-500K,SOMCOL/ASSOC,PROTESTANT,ONCEAWEEK,15-30K,YES,NO,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,CLARKCNTY,45-59,50-59,REPUBLICAN,50-64,NO,ASIAN,PROT/CHRIST,ONLYBUSH,VERYIMP,ONLYGORE,PERSONALQUAL,,,1.3
STATE ONLY,29.0,27.0,9.0,FIRST CALL,50-59,HISP,MALE,BUSH,ENSIGN,DISAPPR,UNFAVORABLE,BUSH,NO,MORE,CITYOVER50K,MEDICARE/RX,STRONGLEADER,CLINTON,ME,MOSTILL,BETTER,DIS/UNFAV,YES,NO,DEMOCRAT,50-500K,HSGRAD,CATHOLIC,AFEWAYEAR,15-30K,YES,NO,CONSERV,18-64,SOCIALSECURI,STATE,COMPLETE,CLARKCNTY,45-59,50-59,DEMOCRAT,50-64,YES,HISP,CATHOLIC,BOTH,VERYIMP,BOTH,PERSONALQUAL,,,0.8290000000000001
STATE ONLY,29.0,27.0,10.0,FIRST CALL,,HISP,MALE,GORE,,OMITS,OMITS,OMITS,,OMITS,CITYOVER50K,MEDICARE/RX,OMITS,OMITS,,OMITS,OMITS,,,,,50-500K,,,OMITS,,,,,,OMITS,STATE,NOTCOMPLETE,CLARKCNTY,,,,,,HISP,,OMITS,OMITS,OMITS,OMITS,,,0.8290000000000001
STATE ONLY,29.0,27.0,11.0,SECOND CALL,45-49,WHITE,FEMALE,GORE,BERNSTEIN,APPROVE,FAVORABLE,GORE,YES,LESS,CITYOVER50K,HEALTHCARE,EXPERIENCE,CLINTON,NONE,MOSTLGL,SAME,APP/FAV,NO,NO,DEMOCRAT,50-500K,HSGRAD,CATHOLIC,AFEWAYEAR,LESS15K,NO,NO,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,CLARKCNTY,45-59,40-49,DEMOCRAT,40-49,NO,WHITE,CATHOLIC,ONLYGORE,VERYIMP,ONLYBUSH,PERSONALQUAL,,,1.158
STATE ONLY,29.0,27.0,12.0,SECOND CALL,18-24,HISP,MALE,GORE,BERNSTEIN,APPROVE,FAVORABLE,GORE,NO,LESS,CITYOVER50K,EDUCATION,CARES,CLINTON,ME,ALWYSLGL,BETTER,APP/FAV,YES,NO,DEMOCRAT,50-500K,HSGRAD,OTHERCHRIST,NEVER,15-30K,NO,NO,LIBERAL,18-64,OTHRPROGRAMS,STATE,COMPLETE,CLARKCNTY,18-29,18-24,DEMOCRAT,18-24,YES,HISP,PROT/CHRIST,ONLYGORE,VERYIMP,ONLYBUSH,ISSUES,,,0.789
STATE ONLY,29.0,27.0,13.0,SECOND CALL,,HISP,MALE,GORE,,OMITS,OMITS,GORE,YES,OMITS,CITYOVER50K,MEDICARE/RX,STRONGLEADER,OMITS,,OMITS,BETTER,OMITS,YES,YES,DEMOCRAT,50-500K,,,OMITS,LESS15K,YES,YES,LIBERAL,,CUTFEDINCTAX,STATE,COMPLETE,CLARKCNTY,,,DEMOCRAT,,YES,HISP,,ONLYGORE,VERYIMP,ONLYGORE,OMITS,,,0.902
STATE ONLY,29.0,27.0,14.0,SECOND CALL,45-49,WHITE,MALE,GORE,BERNSTEIN,APPROVE,UNFAVORABLE,GORE,NO,LESS,CITYOVER50K,ECON/JOBS,GOODJUDGMENT,CLINTON,ME,MOSTLGL,BETTER,APP/UNFAV,YES,NO,ELSE,50-500K,SOMCOL/ASSOC,PROTESTANT,MORETHAN1AWK,15-30K,NO,NO,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,CLARKCNTY,45-59,40-49,IND/OTHER,40-49,NO,WHITE,PROT/CHRIST,NEITHER,NOTTOOIMP,BOTH,ISSUES,,,0.892
STATE ONLY,29.0,27.0,16.0,SECOND CALL,25-29,WHITE,FEMALE,GORE,BERNSTEIN,DISAPPR,UNFAVORABLE,OMITS,YES,LESS,CITYOVER50K,SOCIALSECUR,HONEST,NOVOTE,NONE,ALWYSLGL,SAME,DIS/UNFAV,YES,NO,INDEPEND,50-500K,NOHS,CATHOLIC,NEVER,LESS15K,NO,NO,LIBERAL,18-64,CUTFEDINCTAX,STATE,COMPLETE,CLARKCNTY,18-29,25-29,IND/OTHER,25-29,NO,WHITE,CATHOLIC,BOTH,NOTATALL,BOTH,PERSONALQUAL,,,1.248
STATE ONLY,29.0,27.0,17.0,SECOND CALL,40-44,HISP,MALE,GORE,BERNSTEIN,APPROVE,FAVORABLE,GORE,YES,MORE,CITYOVER50K,ECON/JOBS,EXPERIENCE,NOVOTE,NONE,ALWYSILL,BETTER,APP/FAV,YES,NO,DEMOCRAT,50-500K,COLGRAD,PROTESTANT,AFEWAYEAR,15-30K,NO,YES,LIBERAL,18-64,SOCIALSECURI,STATE,COMPLETE,CLARKCNTY,30-44,40-49,DEMOCRAT,40-49,YES,HISP,PROT/CHRIST,ONLYGORE,VERYIMP,ONLYGORE,PERSONALQUAL,,,0.9440000000000001
STATE ONLY,29.0,27.0,18.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,ENSIGN,DISAPPR,UNFAVORABLE,BUSH,YES,LESS,CITYOVER50K,TAXES,COMPLEXISSUE,DOLE,NONE,MOSTLGL,BETTER,DIS/UNFAV,YES,YES,REPUBLCN,50-500K,COLGRAD,OTHERCHRIST,NEVER,75-100K,NO,NO,MODERATE,18-64,CUTFEDINCTAX,STATE,COMPLETE,CLARKCNTY,30-44,40-49,REPUBLICAN,40-49,NO,WHITE,PROT/CHRIST,BOTH,VERYIMP,ONLYGORE,ISSUES,,,1.31
STATE ONLY,29.0,27.0,19.0,THIRD CALL,45-49,WHITE,MALE,NADER,,DISAPPR,UNFAVORABLE,OMITS,NO,LESS,CITYOVER50K,OMITS,OMITS,OTHER,NONE,MOSTLGL,WORSE,DIS/UNFAV,YES,NO,INDEPEND,50-500K,POSTGRAD,ELSE,NEVER,50-75K,NO,NO,MODERATE,18-64,CUTFEDINCTAX,STATE,COMPLETE,CLARKCNTY,45-59,40-49,IND/OTHER,40-49,NO,WHITE,OTHER,NEITHER,VERYIMP,BOTH,ISSUES,,,0.767
STATE ONLY,29.0,27.0,20.0,THIRD CALL,60-64,HISP,MALE,GORE,BERNSTEIN,APPROVE,FAVORABLE,GORE,YES,MORE,CITYOVER50K,SOCIALSECUR,COMPLEXISSUE,NOVOTE,ME,MOSTLGL,SAME,APP/FAV,YES,YES,INDEPEND,50-500K,HSGRAD,NONE,NEVER,15-30K,NO,NO,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,CLARKCNTY,60+,60+,IND/OTHER,50-64,YES,HISP,NONE,ONLYGORE,SOMEWHAT,BOTH,ISSUES,,,1.367
STATE ONLY,29.0,27.0,21.0,THIRD CALL,45-49,WHITE,MALE,BUSH,ENSIGN,OMITS,OMITS,OMITS,YES,LESS,CITYOVER50K,TAXES,HONEST,OMITS,NONE,ALWYSILL,OMITS,,,NO,,50-500K,,,OMITS,,,,,18-64,OMITS,STATE,NOTCOMPLETE,CLARKCNTY,45-59,40-49,,40-49,NO,WHITE,,OMITS,VERYIMP,OMITS,OMITS,,,1.3
STATE ONLY,29.0,27.0,22.0,THIRD CALL,50-59,WHITE,MALE,GORE,ENSIGN,APPROVE,FAVORABLE,GORE,NO,MORE,CITYOVER50K,HEALTHCARE,CARES,CLINTON,NONE,ALWYSLGL,SAME,APP/FAV,YES,NO,DEMOCRAT,50-500K,SOMCOL/ASSOC,ELSE,AFEWAYEAR,30-50K,NO,YES,LIBERAL,18-64,CUTFEDINCTAX,STATE,COMPLETE,CLARKCNTY,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,OTHER,BOTH,NOTATALL,BOTH,PERSONALQUAL,,,0.84
