VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,CLINTON,BCPERSON,XWAY2000,RELRIGHT,X6VOTE,FINSIT,JOBPERS,PARTYID,RELIGION,INCOME,PHIL3,OVER65,STATE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,VNS1,VNS2,WEIGHT
STATE ONLY,25.0,54.0,7.0,FIRST CALL,25-29,WHITE,FEMALE,GORE,BROWN,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,SAME,APP/UNFAV,DEMOCRAT,OTHERCHRIST,30-50K,LIBERAL,18-64,STATE,EAST,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,,,1.191
STATE ONLY,25.0,54.0,8.0,FIRST CALL,50-59,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,PEROT,WORSE,DIS/UNFAV,INDEPEND,OTHERCHRIST,75-100K,CONSERV,18-64,STATE,EAST,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,1.087
STATE ONLY,25.0,54.0,9.0,FIRST CALL,45-49,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,OVER100K,CONSERV,18-64,STATE,EAST,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.087
STATE ONLY,25.0,54.0,10.0,FIRST CALL,40-44,WHITE,MALE,,OTHER,APPROVE,FAVORABLE,WOULDNOTVOTE,YES,OMITS,BETTER,APP/FAV,ELSE,OTHERCHRIST,30-50K,CONSERV,18-64,STATE,EAST,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,4.795
STATE ONLY,25.0,54.0,11.0,FIRST CALL,40-44,WHITE,MALE,BUSH,BROWN,OMITS,OMITS,OMITS,YES,CLINTON,BETTER,OMITS,,,50-75K,LIBERAL,18-64,STATE,EAST,30-44,40-49,,40-49,,,,0.844
STATE ONLY,25.0,54.0,12.0,FIRST CALL,45-49,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,INDEPEND,PROTESTANT,30-50K,CONSERV,18-64,STATE,EAST,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.087
STATE ONLY,25.0,54.0,13.0,FIRST CALL,65-74,WHITE,FEMALE,BUSH,LOTT,APPROVE,UNFAVORABLE,BUSH,YES,DOLE,SAME,APP/UNFAV,DEMOCRAT,,15-30K,CONSERV,65+,STATE,EAST,60+,60+,DEMOCRAT,65+,,,,1.442
STATE ONLY,25.0,54.0,14.0,FIRST CALL,45-49,WHITE,MALE,BUSH,LOTT,OMITS,OMITS,BUSH,YES,DOLE,BETTER,OMITS,DEMOCRAT,PROTESTANT,OVER100K,CONSERV,18-64,STATE,EAST,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.087
STATE ONLY,25.0,54.0,15.0,FIRST CALL,50-59,WHITE,MALE,BUSH,LOTT,APPROVE,UNFAVORABLE,BUSH,NO,CLINTON,SAME,APP/UNFAV,DEMOCRAT,PROTESTANT,LESS15K,CONSERV,18-64,STATE,EAST,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.087
STATE ONLY,25.0,54.0,16.0,SECOND CALL,75+,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,INDEPEND,PROTESTANT,,CONSERV,65+,STATE,EAST,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,1.5030000000000001
STATE ONLY,25.0,54.0,17.0,SECOND CALL,,,FEMALE,GORE,,APPROVE,OMITS,GORE,OMITS,CLINTON,OMITS,OMITS,,,,LIBERAL,,STATE,EAST,,,,,,,,1.6400000000000001
STATE ONLY,25.0,54.0,18.0,SECOND CALL,75+,WHITE,FEMALE,GORE,,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,SAME,APP/UNFAV,DEMOCRAT,ELSE,15-30K,MODERATE,65+,STATE,EAST,60+,60+,DEMOCRAT,65+,OTHER,,,2.263
STATE ONLY,25.0,54.0,19.0,SECOND CALL,18-24,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,OMITS,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,STATE,EAST,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,0.9550000000000001
STATE ONLY,25.0,54.0,20.0,SECOND CALL,40-44,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,STATE,EAST,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.045
STATE ONLY,25.0,54.0,21.0,SECOND CALL,18-24,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,WORSE,DIS/UNFAV,REPUBLCN,PROTESTANT,15-30K,LIBERAL,18-64,STATE,EAST,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,0.9550000000000001
STATE ONLY,25.0,54.0,22.0,SECOND CALL,18-24,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,NOVOTE,SAME,DIS/UNFAV,REPUBLCN,,30-50K,LIBERAL,18-64,STATE,EAST,18-29,18-24,REPUBLICAN,18-24,,,,0.917
STATE ONLY,25.0,54.0,23.0,SECOND CALL,50-59,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,WORSE,DIS/UNFAV,INDEPEND,PROTESTANT,,LIBERAL,18-64,STATE,EAST,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,1.087
STATE ONLY,25.0,54.0,24.0,SECOND CALL,40-44,WHITE,FEMALE,BUSH,BROWN,DISAPPR,UNFAVORABLE,BUSH,OMITS,NOVOTE,SAME,DIS/UNFAV,INDEPEND,,OVER100K,,18-64,STATE,EAST,30-44,40-49,IND/OTHER,40-49,,,,0.81
STATE ONLY,25.0,54.0,25.0,SECOND CALL,40-44,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,NOVOTE,BETTER,DIS/UNFAV,DEMOCRAT,,OVER100K,CONSERV,18-64,STATE,EAST,30-44,40-49,DEMOCRAT,40-49,,,,1.087
STATE ONLY,25.0,54.0,26.0,THIRD CALL,65-74,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,NOVOTE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,15-30K,MODERATE,65+,STATE,EAST,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.442
STATE ONLY,25.0,54.0,27.0,THIRD CALL,40-44,BLACK,FEMALE,GORE,BROWN,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,LESS15K,CONSERV,18-64,STATE,EAST,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.5030000000000001
STATE ONLY,25.0,54.0,28.0,THIRD CALL,30-39,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,WORSE,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,CONSERV,18-64,STATE,EAST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.087
STATE ONLY,25.0,54.0,29.0,THIRD CALL,30-39,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,75-100K,CONSERV,18-64,STATE,EAST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.087
STATE ONLY,25.0,54.0,30.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,OTHER,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,EAST,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.045
STATE ONLY,25.0,54.0,31.0,THIRD CALL,30-39,WHITE,MALE,BUSH,,OMITS,UNFAVORABLE,BUSH,NO,PEROT,SAME,OMITS,REPUBLCN,OTHERCHRIST,30-50K,LIBERAL,18-64,STATE,EAST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.0230000000000001
STATE ONLY,25.0,54.0,32.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,NOVOTE,BETTER,DIS/UNFAV,REPUBLCN,ELSE,15-30K,MODERATE,18-64,STATE,EAST,30-44,30-39,REPUBLICAN,30-39,OTHER,,,1.045
STATE ONLY,25.0,54.0,33.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,OMITS,DOLE,WORSE,DIS/UNFAV,,PROTESTANT,15-30K,CONSERV,18-64,STATE,EAST,45-59,50-59,,50-64,PROT/CHRIST,,,1.045
STATE ONLY,25.0,54.0,34.0,THIRD CALL,50-59,WHITE,MALE,GORE,,DISAPPR,UNFAVORABLE,OMITS,YES,CLINTON,BETTER,DIS/UNFAV,DEMOCRAT,OTHERCHRIST,15-30K,CONSERV,18-64,STATE,EAST,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.708
STATE ONLY,25.0,54.0,35.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,CLINTON,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,CONSERV,18-64,STATE,EAST,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.045
STATE ONLY,25.0,54.0,36.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,INDEPEND,PROTESTANT,OVER100K,MODERATE,18-64,STATE,EAST,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,1.045
STATE ONLY,25.0,54.0,37.0,THIRD CALL,18-24,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,NOVOTE,BETTER,DIS/UNFAV,INDEPEND,CATHOLIC,,CONSERV,18-64,STATE,EAST,18-29,18-24,IND/OTHER,18-24,CATHOLIC,,,0.917
STATE ONLY,25.0,54.0,38.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,CONSERV,18-64,STATE,EAST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.045
STATE ONLY,25.0,54.0,39.0,THIRD CALL,25-29,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,EAST,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,0.9550000000000001
STATE ONLY,25.0,54.0,40.0,THIRD CALL,45-49,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,INDEPEND,PROTESTANT,,MODERATE,18-64,STATE,EAST,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.087
STATE ONLY,25.0,54.0,41.0,THIRD CALL,50-59,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,STATE,EAST,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,1.087
STATE ONLY,25.0,56.0,1.0,FIRST CALL,25-29,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,MODERATE,18-64,STATE,OTHERURBAN,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,1.357
STATE ONLY,25.0,56.0,2.0,FIRST CALL,45-49,WHITE,MALE,BUSH,LOTT,APPROVE,UNFAVORABLE,BUSH,NO,DOLE,WORSE,APP/UNFAV,REPUBLCN,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,OTHERURBAN,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.413
STATE ONLY,25.0,56.0,3.0,FIRST CALL,60-64,,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,STATE,OTHERURBAN,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,,,2.053
STATE ONLY,25.0,56.0,4.0,FIRST CALL,60-64,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,WORSE,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,CONSERV,18-64,STATE,OTHERURBAN,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,,,2.053
STATE ONLY,25.0,56.0,5.0,FIRST CALL,30-39,WHITE,MALE,BUSH,LOTT,APPROVE,UNFAVORABLE,BUSH,NO,CLINTON,BETTER,APP/UNFAV,INDEPEND,CATHOLIC,75-100K,MODERATE,18-64,STATE,OTHERURBAN,30-44,30-39,IND/OTHER,30-39,CATHOLIC,,,1.413
STATE ONLY,25.0,56.0,6.0,FIRST CALL,25-29,WHITE,MALE,GORE,BROWN,APPROVE,UNFAVORABLE,GORE,NO,NOVOTE,BETTER,APP/UNFAV,DEMOCRAT,PROTESTANT,15-30K,MODERATE,18-64,STATE,OTHERURBAN,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,,,1.327
STATE ONLY,25.0,56.0,7.0,FIRST CALL,40-44,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,CONSERV,18-64,STATE,OTHERURBAN,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.413
STATE ONLY,25.0,56.0,8.0,FIRST CALL,50-59,WHITE,MALE,BUSH,LOTT,APPROVE,UNFAVORABLE,BUSH,NO,NOVOTE,BETTER,APP/UNFAV,REPUBLCN,PROTESTANT,OVER100K,MODERATE,18-64,STATE,OTHERURBAN,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,1.413
STATE ONLY,25.0,56.0,9.0,FIRST CALL,50-59,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,OMITS,OMITS,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,CONSERV,18-64,STATE,OTHERURBAN,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,1.413
STATE ONLY,25.0,56.0,10.0,FIRST CALL,18-24,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,NOVOTE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,OVER100K,CONSERV,18-64,STATE,OTHERURBAN,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,1.357
STATE ONLY,25.0,56.0,11.0,FIRST CALL,30-39,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,INDEPEND,CATHOLIC,OVER100K,MODERATE,18-64,STATE,OTHERURBAN,30-44,30-39,IND/OTHER,30-39,CATHOLIC,,,1.413
STATE ONLY,25.0,56.0,12.0,FIRST CALL,65-74,BLACK,MALE,GORE,BROWN,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,,LIBERAL,65+,STATE,OTHERURBAN,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,1.915
STATE ONLY,25.0,56.0,13.0,FIRST CALL,18-24,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,NOVOTE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,STATE,OTHERURBAN,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,1.357
STATE ONLY,25.0,56.0,14.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,OTHERURBAN,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.405
STATE ONLY,25.0,56.0,15.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,15-30K,MODERATE,18-64,STATE,OTHERURBAN,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.405
STATE ONLY,25.0,56.0,16.0,SECOND CALL,45-49,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,CONSERV,18-64,STATE,OTHERURBAN,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.405
STATE ONLY,25.0,56.0,17.0,SECOND CALL,60-64,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,INDEPEND,PROTESTANT,OVER100K,CONSERV,18-64,STATE,OTHERURBAN,60+,60+,IND/OTHER,50-64,PROT/CHRIST,,,2.041
STATE ONLY,25.0,56.0,18.0,SECOND CALL,45-49,WHITE,FEMALE,GORE,BROWN,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,75-100K,MODERATE,18-64,STATE,OTHERURBAN,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.368
STATE ONLY,25.0,56.0,19.0,SECOND CALL,18-24,BLACK,FEMALE,GORE,BROWN,APPROVE,FAVORABLE,GORE,YES,NOVOTE,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,30-50K,LIBERAL,18-64,STATE,OTHERURBAN,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,,,1.2710000000000001
STATE ONLY,25.0,56.0,20.0,SECOND CALL,25-29,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,STATE,OTHERURBAN,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,1.365
STATE ONLY,25.0,56.0,21.0,SECOND CALL,18-24,WHITE,MALE,BUSH,LOTT,APPROVE,UNFAVORABLE,BUSH,NO,NOVOTE,BETTER,APP/UNFAV,REPUBLCN,PROTESTANT,LESS15K,MODERATE,18-64,STATE,OTHERURBAN,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,1.365
STATE ONLY,25.0,56.0,22.0,THIRD CALL,25-29,BLACK,MALE,GORE,BROWN,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,OTHERURBAN,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,,,1.2770000000000001
STATE ONLY,25.0,56.0,23.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,BROWN,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,SAME,APP/UNFAV,ELSE,ELSE,30-50K,CONSERV,18-64,STATE,OTHERURBAN,30-44,30-39,IND/OTHER,30-39,OTHER,,,1.315
STATE ONLY,25.0,56.0,24.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,LOTT,APPROVE,FAVORABLE,GORE,NO,CLINTON,SAME,APP/FAV,ELSE,CATHOLIC,15-30K,MODERATE,18-64,STATE,OTHERURBAN,30-44,30-39,IND/OTHER,30-39,CATHOLIC,,,1.7590000000000001
STATE ONLY,25.0,56.0,25.0,THIRD CALL,45-49,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,CONSERV,18-64,STATE,OTHERURBAN,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.413
STATE ONLY,25.0,56.0,26.0,THIRD CALL,25-29,HISP,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,CLINTON,BETTER,DIS/UNFAV,DEMOCRAT,CATHOLIC,30-50K,CONSERV,18-64,STATE,OTHERURBAN,18-29,25-29,DEMOCRAT,25-29,CATHOLIC,,,1.308
STATE ONLY,25.0,56.0,27.0,THIRD CALL,50-59,WHITE,MALE,GORE,LOTT,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,BETTER,APP/UNFAV,INDEPEND,PROTESTANT,50-75K,MODERATE,18-64,STATE,OTHERURBAN,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,1.77
STATE ONLY,25.0,56.0,28.0,THIRD CALL,30-39,WHITE,MALE,GORE,BROWN,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,CATHOLIC,15-30K,LIBERAL,18-64,STATE,OTHERURBAN,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,,,1.374
STATE ONLY,25.0,56.0,29.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,BROWN,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,30-50K,LIBERAL,18-64,STATE,OTHERURBAN,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.368
STATE ONLY,25.0,56.0,30.0,THIRD CALL,18-24,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,NOVOTE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,15-30K,MODERATE,18-64,STATE,OTHERURBAN,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,1.357
STATE ONLY,25.0,56.0,31.0,THIRD CALL,40-44,BLACK,FEMALE,GORE,BROWN,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,ELSE,OTHERCHRIST,15-30K,CONSERV,18-64,STATE,OTHERURBAN,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.315
STATE ONLY,25.0,56.0,32.0,THIRD CALL,65-74,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,PEROT,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,65+,STATE,OTHERURBAN,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,2.041
STATE ONLY,25.0,56.0,33.0,THIRD CALL,30-39,WHITE,MALE,GORE,LOTT,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,ELSE,NONE,50-75K,LIBERAL,18-64,STATE,OTHERURBAN,30-44,30-39,IND/OTHER,30-39,NONE,,,1.77
STATE ONLY,25.0,56.0,34.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,LOTT,DISAPPR,UNFAVORABLE,GORE,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,MODERATE,18-64,STATE,OTHERURBAN,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.7590000000000001
STATE ONLY,25.0,56.0,35.0,THIRD CALL,50-59,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,75-100K,LIBERAL,18-64,STATE,OTHERURBAN,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,1.413
STATE ONLY,25.0,56.0,36.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,BROWN,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,PROTESTANT,50-75K,MODERATE,18-64,STATE,OTHERURBAN,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.368
STATE ONLY,25.0,71.0,1.0,FIRST CALL,60-64,WHITE,MALE,BUSH,BROWN,DISAPPR,UNFAVORABLE,BUSH,NO,CLINTON,BETTER,DIS/UNFAV,INDEPEND,PROTESTANT,50-75K,CONSERV,18-64,STATE,OTHERURBAN,60+,60+,IND/OTHER,50-64,PROT/CHRIST,,,1.227
STATE ONLY,25.0,71.0,2.0,FIRST CALL,75+,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,15-30K,CONSERV,65+,STATE,OTHERURBAN,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.572
STATE ONLY,25.0,71.0,3.0,FIRST CALL,65-74,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,,PROTESTANT,OVER100K,CONSERV,65+,STATE,OTHERURBAN,60+,60+,,65+,PROT/CHRIST,,,1.572
STATE ONLY,25.0,71.0,4.0,FIRST CALL,75+,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,WORSE,DIS/UNFAV,DEMOCRAT,PROTESTANT,,CONSERV,65+,STATE,OTHERURBAN,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,1.581
STATE ONLY,25.0,71.0,5.0,FIRST CALL,50-59,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,PEROT,WORSE,DIS/UNFAV,INDEPEND,PROTESTANT,50-75K,CONSERV,18-64,STATE,OTHERURBAN,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,1.089
STATE ONLY,25.0,71.0,6.0,FIRST CALL,25-29,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,15-30K,CONSERV,18-64,STATE,OTHERURBAN,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,1.055
STATE ONLY,25.0,71.0,7.0,FIRST CALL,30-39,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,75-100K,CONSERV,18-64,STATE,OTHERURBAN,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.089
STATE ONLY,25.0,71.0,8.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,75-100K,CONSERV,18-64,STATE,OTHERURBAN,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.084
STATE ONLY,25.0,71.0,9.0,FIRST CALL,30-39,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,OTHERURBAN,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.089
