VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,CLINTON,BCPERSON,XWAY2000,RELRIGHT,X6VOTE,FINSIT,JOBPERS,PARTYID,RELIGION,INCOME,PHIL3,OVER65,STATE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,VNS1,VNS2,WEIGHT
STATE ONLY,19.0,16.0,41.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,OMITS,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,30-50K,,18-64,STATE,CAJUNCOUNTRY,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.768
STATE ONLY,19.0,16.0,42.0,THIRD CALL,40-44,BLACK,MALE,GORE,OMITS,FAVORABLE,GORE,NO,CLINTON,BETTER,OMITS,DEMOCRAT,PROTESTANT,75-100K,MODERATE,18-64,STATE,CAJUNCOUNTRY,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.866
STATE ONLY,19.0,16.0,43.0,THIRD CALL,50-59,BLACK,MALE,GORE,OMITS,FAVORABLE,GORE,OMITS,CLINTON,SAME,OMITS,DEMOCRAT,NONE,30-50K,CONSERV,18-64,STATE,CAJUNCOUNTRY,45-59,50-59,DEMOCRAT,50-64,NONE,,,0.866
STATE ONLY,19.0,16.0,44.0,THIRD CALL,45-49,WHITE,MALE,BUSH,APPROVE,FAVORABLE,BUSH,YES,DOLE,WORSE,APP/FAV,REPUBLCN,CATHOLIC,30-50K,CONSERV,18-64,STATE,CAJUNCOUNTRY,45-59,40-49,REPUBLICAN,40-49,CATHOLIC,,,1.201
STATE ONLY,19.0,16.0,45.0,THIRD CALL,50-59,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,WORSE,APP/FAV,DEMOCRAT,PROTESTANT,LESS15K,LIBERAL,18-64,STATE,CAJUNCOUNTRY,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.866
STATE ONLY,19.0,16.0,46.0,THIRD CALL,65-74,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,ELSE,PROTESTANT,30-50K,CONSERV,65+,STATE,CAJUNCOUNTRY,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,0.923
STATE ONLY,19.0,20.0,1.0,FIRST CALL,60-64,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,OVER100K,MODERATE,18-64,STATE,PROT/NORTH,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,,,1.735
STATE ONLY,19.0,20.0,2.0,FIRST CALL,45-49,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,ELSE,15-30K,,18-64,STATE,PROT/NORTH,45-59,40-49,DEMOCRAT,40-49,OTHER,,,1.941
STATE ONLY,19.0,20.0,3.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,PEROT,BETTER,DIS/UNFAV,INDEPEND,PROTESTANT,,MODERATE,18-64,STATE,PROT/NORTH,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.43
STATE ONLY,19.0,20.0,4.0,FIRST CALL,65-74,BLACK,MALE,GORE,APPROVE,OMITS,GORE,YES,CLINTON,BETTER,OMITS,DEMOCRAT,ELSE,15-30K,MODERATE,65+,STATE,PROT/NORTH,60+,60+,DEMOCRAT,65+,OTHER,,,2.356
STATE ONLY,19.0,20.0,5.0,FIRST CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,CLINTON,BETTER,DIS/UNFAV,DEMOCRAT,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,PROT/NORTH,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,1.477
STATE ONLY,19.0,20.0,6.0,FIRST CALL,60-64,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,OMITS,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,LESS15K,MODERATE,18-64,STATE,PROT/NORTH,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,,,1.94
STATE ONLY,19.0,20.0,7.0,FIRST CALL,50-59,,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,WORSE,DIS/UNFAV,DEMOCRAT,PROTESTANT,50-75K,CONSERV,18-64,STATE,PROT/NORTH,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.477
STATE ONLY,19.0,20.0,8.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,NONE,30-50K,CONSERV,18-64,STATE,PROT/NORTH,30-44,40-49,REPUBLICAN,40-49,NONE,,,1.43
STATE ONLY,19.0,20.0,9.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,OMITS,CLINTON,SAME,DIS/UNFAV,DEMOCRAT,OTHERCHRIST,30-50K,CONSERV,18-64,STATE,PROT/NORTH,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.43
STATE ONLY,19.0,20.0,10.0,FIRST CALL,45-49,WHITE,MALE,BUSH,DISAPPR,OMITS,BUSH,NO,OTHER,SAME,OMITS,INDEPEND,ELSE,LESS15K,CONSERV,18-64,STATE,PROT/NORTH,45-59,40-49,IND/OTHER,40-49,OTHER,,,1.477
STATE ONLY,19.0,20.0,11.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,BETTER,APP/UNFAV,INDEPEND,ELSE,15-30K,LIBERAL,18-64,STATE,PROT/NORTH,45-59,50-59,IND/OTHER,50-64,OTHER,,,1.651
STATE ONLY,19.0,20.0,12.0,FIRST CALL,30-39,BLACK,FEMALE,GORE,DISAPPR,UNFAVORABLE,GORE,NO,CLINTON,BETTER,DIS/UNFAV,DEMOCRAT,ELSE,LESS15K,CONSERV,18-64,STATE,PROT/NORTH,30-44,30-39,DEMOCRAT,30-39,OTHER,,,1.941
STATE ONLY,19.0,20.0,13.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,APPROVE,UNFAVORABLE,BUSH,NO,PEROT,SAME,APP/UNFAV,DEMOCRAT,CATHOLIC,50-75K,MODERATE,18-64,STATE,PROT/NORTH,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,,,1.43
STATE ONLY,19.0,20.0,14.0,FIRST CALL,40-44,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,SAME,APP/FAV,DEMOCRAT,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,PROT/NORTH,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.941
STATE ONLY,19.0,20.0,15.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,30-50K,LIBERAL,18-64,STATE,PROT/NORTH,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,1.651
STATE ONLY,19.0,20.0,16.0,SECOND CALL,65-74,,FEMALE,GORE,APPROVE,FAVORABLE,GORE,OMITS,CLINTON,SAME,APP/FAV,DEMOCRAT,PROTESTANT,15-30K,MODERATE,65+,STATE,PROT/NORTH,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,1.94
STATE ONLY,19.0,20.0,17.0,SECOND CALL,60-64,WHITE,MALE,OTHER,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,YES,PEROT,WORSE,DIS/UNFAV,INDEPEND,PROTESTANT,LESS15K,CONSERV,18-64,STATE,PROT/NORTH,60+,60+,IND/OTHER,50-64,PROT/CHRIST,,,1.838
STATE ONLY,19.0,20.0,18.0,SECOND CALL,30-39,WHITE,MALE,BUSH,APPROVE,FAVORABLE,BUSH,OMITS,DOLE,SAME,APP/FAV,INDEPEND,CATHOLIC,50-75K,LIBERAL,18-64,STATE,PROT/NORTH,30-44,30-39,IND/OTHER,30-39,CATHOLIC,,,1.477
STATE ONLY,19.0,20.0,19.0,SECOND CALL,60-64,BLACK,,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,SAME,APP/FAV,DEMOCRAT,OTHERCHRIST,LESS15K,MODERATE,18-64,STATE,PROT/NORTH,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,,,2.281
STATE ONLY,19.0,20.0,20.0,SECOND CALL,40-44,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,OVER100K,LIBERAL,18-64,STATE,PROT/NORTH,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.941
STATE ONLY,19.0,20.0,21.0,SECOND CALL,50-59,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,INDEPEND,ELSE,15-30K,MODERATE,18-64,STATE,PROT/NORTH,45-59,50-59,IND/OTHER,50-64,OTHER,,,2.005
STATE ONLY,19.0,20.0,22.0,SECOND CALL,45-49,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,15-30K,CONSERV,18-64,STATE,PROT/NORTH,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.941
STATE ONLY,19.0,20.0,23.0,SECOND CALL,60-64,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,SAME,APP/UNFAV,DEMOCRAT,PROTESTANT,50-75K,MODERATE,18-64,STATE,PROT/NORTH,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,,,1.94
STATE ONLY,19.0,20.0,24.0,SECOND CALL,18-24,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,75-100K,LIBERAL,18-64,STATE,PROT/NORTH,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,,,1.992
STATE ONLY,19.0,20.0,25.0,SECOND CALL,65-74,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,CLINTON,SAME,DIS/UNFAV,DEMOCRAT,OTHERCHRIST,30-50K,MODERATE,65+,STATE,PROT/NORTH,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,1.679
STATE ONLY,19.0,20.0,26.0,SECOND CALL,65-74,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,OTHER,SAME,DIS/UNFAV,DEMOCRAT,PROTESTANT,LESS15K,CONSERV,65+,STATE,PROT/NORTH,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,1.679
STATE ONLY,19.0,20.0,27.0,SECOND CALL,40-44,WHITE,FEMALE,BUSH,DISAPPR,FAVORABLE,BUSH,YES,DOLE,BETTER,DIS/FAV,REPUBLCN,PROTESTANT,OVER100K,CONSERV,18-64,STATE,PROT/NORTH,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.43
STATE ONLY,19.0,20.0,28.0,THIRD CALL,75+,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,SAME,APP/FAV,DEMOCRAT,PROTESTANT,15-30K,MODERATE,65+,STATE,PROT/NORTH,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,1.94
STATE ONLY,19.0,20.0,29.0,THIRD CALL,50-59,WHITE,MALE,BUSH,APPROVE,FAVORABLE,BUSH,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,OVER100K,CONSERV,18-64,STATE,PROT/NORTH,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.477
STATE ONLY,19.0,20.0,30.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,CATHOLIC,OVER100K,MODERATE,18-64,STATE,PROT/NORTH,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,,,1.651
STATE ONLY,19.0,20.0,31.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,15-30K,MODERATE,18-64,STATE,PROT/NORTH,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.651
STATE ONLY,19.0,20.0,32.0,THIRD CALL,45-49,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,INDEPEND,PROTESTANT,30-50K,MODERATE,18-64,STATE,PROT/NORTH,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.477
STATE ONLY,19.0,20.0,33.0,THIRD CALL,50-59,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,SAME,APP/FAV,DEMOCRAT,ELSE,LESS15K,LIBERAL,18-64,STATE,PROT/NORTH,45-59,50-59,DEMOCRAT,50-64,OTHER,,,1.941
STATE ONLY,19.0,20.0,34.0,THIRD CALL,40-44,BLACK,MALE,OTHER,APPROVE,FAVORABLE,GORE,OMITS,CLINTON,BETTER,APP/FAV,DEMOCRAT,,15-30K,,18-64,STATE,PROT/NORTH,30-44,40-49,DEMOCRAT,40-49,,,,1.838
STATE ONLY,19.0,20.0,35.0,THIRD CALL,18-24,WHITE,MALE,BUSH,OMITS,OMITS,BUSH,NO,NOVOTE,SAME,OMITS,REPUBLCN,ELSE,,,18-64,STATE,PROT/NORTH,18-29,18-24,REPUBLICAN,18-24,OTHER,,,1.467
STATE ONLY,19.0,20.0,36.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,PROT/NORTH,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,1.651
STATE ONLY,19.0,20.0,37.0,THIRD CALL,60-64,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,CLINTON,WORSE,DIS/UNFAV,INDEPEND,PROTESTANT,30-50K,CONSERV,18-64,STATE,PROT/NORTH,60+,60+,IND/OTHER,50-64,PROT/CHRIST,,,1.735
STATE ONLY,19.0,20.0,38.0,THIRD CALL,18-24,BLACK,MALE,BUCHANAN,APPROVE,FAVORABLE,WOULDNOTVOTE,NO,NOVOTE,SAME,APP/FAV,ELSE,ELSE,30-50K,LIBERAL,18-64,STATE,PROT/NORTH,18-29,18-24,IND/OTHER,18-24,OTHER,,,1.047
STATE ONLY,19.0,20.0,39.0,THIRD CALL,45-49,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,75-100K,MODERATE,18-64,STATE,PROT/NORTH,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.941
STATE ONLY,19.0,20.0,40.0,THIRD CALL,25-29,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,INDEPEND,PROTESTANT,30-50K,CONSERV,18-64,STATE,PROT/NORTH,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,,,1.467
STATE ONLY,19.0,20.0,41.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,APPROVE,OMITS,OMITS,OMITS,CLINTON,SAME,OMITS,DEMOCRAT,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,PROT/NORTH,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,1.43
STATE ONLY,19.0,20.0,42.0,THIRD CALL,40-44,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,75-100K,MODERATE,18-64,STATE,PROT/NORTH,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,2.005
STATE ONLY,19.0,20.0,43.0,THIRD CALL,65-74,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,OTHER,SAME,DIS/UNFAV,INDEPEND,PROTESTANT,OVER100K,CONSERV,65+,STATE,PROT/NORTH,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,1.735
STATE ONLY,19.0,20.0,44.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,APPROVE,UNFAVORABLE,BUSH,NO,DOLE,BETTER,APP/UNFAV,REPUBLCN,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,PROT/NORTH,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.43
STATE ONLY,19.0,20.0,45.0,THIRD CALL,18-24,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,SAME,APP/FAV,DEMOCRAT,OTHERCHRIST,LESS15K,MODERATE,18-64,STATE,PROT/NORTH,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,,,1.928
STATE ONLY,19.0,20.0,46.0,THIRD CALL,25-29,BLACK,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,YES,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,PROT/NORTH,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,,,1.928
STATE ONLY,19.0,20.0,47.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,PROT/NORTH,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.651
STATE ONLY,19.0,20.0,48.0,THIRD CALL,50-59,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,OMITS,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,30-50K,,18-64,STATE,PROT/NORTH,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.941
STATE ONLY,19.0,20.0,49.0,THIRD CALL,40-44,,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,INDEPEND,PROTESTANT,30-50K,CONSERV,18-64,STATE,PROT/NORTH,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.43
STATE ONLY,19.0,20.0,50.0,THIRD CALL,25-29,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,NOVOTE,SAME,APP/FAV,DEMOCRAT,OTHERCHRIST,15-30K,MODERATE,18-64,STATE,PROT/NORTH,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,,,1.928
STATE ONLY,19.0,28.0,1.0,FIRST CALL,30-39,WHITE,MALE,BUCHANAN,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,NO,PEROT,BETTER,DIS/UNFAV,INDEPEND,ELSE,50-75K,LIBERAL,18-64,STATE,PROT/NORTH,30-44,30-39,IND/OTHER,30-39,OTHER,,,0.651
STATE ONLY,19.0,28.0,2.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,15-30K,LIBERAL,65+,STATE,PROT/NORTH,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,1.412
STATE ONLY,19.0,28.0,3.0,FIRST CALL,45-49,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,15-30K,CONSERV,18-64,STATE,PROT/NORTH,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.46
STATE ONLY,19.0,28.0,4.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,CLINTON,BETTER,DIS/UNFAV,DEMOCRAT,OTHERCHRIST,50-75K,LIBERAL,18-64,STATE,PROT/NORTH,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,1.041
STATE ONLY,19.0,28.0,5.0,FIRST CALL,50-59,WHITE,MALE,GORE,DISAPPR,FAVORABLE,GORE,NO,CLINTON,BETTER,DIS/FAV,DEMOCRAT,PROTESTANT,OVER100K,CONSERV,18-64,STATE,PROT/NORTH,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.243
STATE ONLY,19.0,28.0,6.0,FIRST CALL,25-29,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,BUSH,NO,DOLE,BETTER,APP/UNFAV,REPUBLCN,PROTESTANT,50-75K,MODERATE,18-64,STATE,PROT/NORTH,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,1.069
STATE ONLY,19.0,28.0,7.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,STATE,PROT/NORTH,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.041
STATE ONLY,19.0,28.0,8.0,FIRST CALL,40-44,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,OMITS,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,75-100K,MODERATE,18-64,STATE,PROT/NORTH,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.203
STATE ONLY,19.0,28.0,9.0,FIRST CALL,65-74,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,ELSE,LESS15K,CONSERV,65+,STATE,PROT/NORTH,60+,60+,DEMOCRAT,65+,OTHER,,,1.6580000000000001
STATE ONLY,19.0,28.0,10.0,FIRST CALL,25-29,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,ELSE,30-50K,CONSERV,18-64,STATE,PROT/NORTH,18-29,25-29,REPUBLICAN,25-29,OTHER,,,1.034
STATE ONLY,19.0,28.0,11.0,FIRST CALL,25-29,WHITE,FEMALE,BUSH,APPROVE,OMITS,BUSH,NO,DOLE,BETTER,OMITS,REPUBLCN,PROTESTANT,75-100K,CONSERV,18-64,STATE,PROT/NORTH,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,1.034
STATE ONLY,19.0,28.0,12.0,FIRST CALL,18-24,WHITE,MALE,BUSH,APPROVE,FAVORABLE,BUSH,NO,NOVOTE,BETTER,APP/FAV,REPUBLCN,OTHERCHRIST,15-30K,CONSERV,18-64,STATE,PROT/NORTH,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,1.069
STATE ONLY,19.0,28.0,13.0,FIRST CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,INDEPEND,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,PROT/NORTH,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,1.076
STATE ONLY,19.0,28.0,14.0,FIRST CALL,75+,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,DEMOCRAT,PROTESTANT,50-75K,CONSERV,65+,STATE,PROT/NORTH,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,1.264
STATE ONLY,19.0,28.0,15.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,CATHOLIC,50-75K,CONSERV,18-64,STATE,PROT/NORTH,30-44,40-49,REPUBLICAN,40-49,CATHOLIC,,,1.041
STATE ONLY,19.0,28.0,16.0,SECOND CALL,18-24,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,75-100K,MODERATE,18-64,STATE,PROT/NORTH,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,1.034
STATE ONLY,19.0,28.0,17.0,SECOND CALL,18-24,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,OVER100K,MODERATE,18-64,STATE,PROT/NORTH,18-29,18-24,REPUBLICAN,18-24,CATHOLIC,,,1.069
STATE ONLY,19.0,28.0,18.0,SECOND CALL,60-64,,FEMALE,GORE,APPROVE,FAVORABLE,GORE,OMITS,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,30-50K,MODERATE,18-64,STATE,PROT/NORTH,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,,,1.412
STATE ONLY,19.0,28.0,19.0,SECOND CALL,25-29,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,LESS15K,CONSERV,18-64,STATE,PROT/NORTH,18-29,25-29,REPUBLICAN,25-29,CATHOLIC,,,1.034
STATE ONLY,19.0,28.0,20.0,SECOND CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,PROT/NORTH,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.076
STATE ONLY,19.0,28.0,21.0,SECOND CALL,65-74,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,WORSE,DIS/UNFAV,,PROTESTANT,,CONSERV,65+,STATE,PROT/NORTH,60+,60+,,65+,PROT/CHRIST,,,1.223
STATE ONLY,19.0,28.0,22.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,APPROVE,OMITS,GORE,NO,CLINTON,BETTER,OMITS,DEMOCRAT,PROTESTANT,50-75K,MODERATE,65+,STATE,PROT/NORTH,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,1.412
STATE ONLY,19.0,28.0,23.0,SECOND CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,STATE,PROT/NORTH,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.076
STATE ONLY,19.0,28.0,24.0,SECOND CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,WORSE,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,CONSERV,18-64,STATE,PROT/NORTH,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.076
STATE ONLY,19.0,28.0,25.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,MODERATE,18-64,STATE,PROT/NORTH,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.041
STATE ONLY,19.0,28.0,26.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,APPROVE,FAVORABLE,BUSH,NO,DOLE,WORSE,APP/FAV,REPUBLCN,PROTESTANT,50-75K,MODERATE,18-64,STATE,PROT/NORTH,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.041
