VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,CLINTON,BCPERSON,XWAY2000,PROPNE,SEN96NE,ISSUE,RELRIGHT,X6VOTE,FINSIT,JOBPERS,PARTYID,EDUC,RELIGION,INCOME,PHIL3,OVER65,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,VNS1,VNS2,WEIGHT
STATE ONLY,28.0,23.0,5.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,STENBERG,APPROVE,UNFAVORABLE,BUSH,YES,HAGEL,ECON/JOBS,YES,CLINTON,SAME,APP/UNFAV,DEMOCRAT,HSGRAD,CATHOLIC,30-50K,MODERATE,18-64,STATE,COMPLETE,CD2,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,,,0.729
STATE ONLY,28.0,23.0,6.0,FIRST CALL,65-74,WHITE,MALE,BUCHANAN,NELSON,APPROVE,FAVORABLE,GORE,YES,NELSON,WORLDAFFAIRS,OMITS,CLINTON,BETTER,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,,,65+,STATE,COMPLETE,CD2,60+,60+,DEMOCRAT,65+,CATHOLIC,,,0.592
STATE ONLY,28.0,23.0,7.0,FIRST CALL,60-64,WHITE,FEMALE,NADER,NELSON,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,NO,NELSON,ECON/JOBS,OMITS,OTHER,SAME,DIS/UNFAV,DEMOCRAT,HSGRAD,CATHOLIC,15-30K,CONSERV,18-64,STATE,COMPLETE,CD2,60+,60+,DEMOCRAT,50-64,CATHOLIC,,,0.629
STATE ONLY,28.0,23.0,8.0,SECOND CALL,40-44,WHITE,FEMALE,BUSH,STENBERG,APPROVE,FAVORABLE,BUSH,NO,NOVOTE,SOCIALSECUR,NO,CLINTON,BETTER,APP/FAV,INDEPEND,SOMCOL/ASSOC,OTHERCHRIST,50-75K,LIBERAL,18-64,STATE,COMPLETE,CD2,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.729
STATE ONLY,28.0,23.0,9.0,SECOND CALL,18-24,OTHER,MALE,GORE,NELSON,APPROVE,FAVORABLE,GORE,NO,NOVOTE,ECON/JOBS,NO,NOVOTE,BETTER,APP/FAV,INDEPEND,SOMCOL/ASSOC,CATHOLIC,75-100K,MODERATE,18-64,STATE,COMPLETE,CD2,18-29,18-24,IND/OTHER,18-24,CATHOLIC,,,1.053
STATE ONLY,28.0,23.0,10.0,SECOND CALL,30-39,WHITE,MALE,GORE,NELSON,DISAPPR,UNFAVORABLE,GORE,YES,NELSON,OMITS,OMITS,DOLE,WORSE,DIS/UNFAV,ELSE,SOMCOL/ASSOC,CATHOLIC,50-75K,MODERATE,18-64,STATE,COMPLETE,CD2,30-44,30-39,IND/OTHER,30-39,CATHOLIC,,,1.084
STATE ONLY,28.0,23.0,11.0,SECOND CALL,45-49,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,EDUCATION,NO,DOLE,WORSE,DIS/UNFAV,INDEPEND,HSGRAD,CATHOLIC,15-30K,MODERATE,18-64,STATE,COMPLETE,CD2,45-59,40-49,IND/OTHER,40-49,CATHOLIC,,,0.729
STATE ONLY,28.0,23.0,12.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,STENBERG,APPROVE,FAVORABLE,BUSH,NO,ELSE,SOCIALSECUR,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,HSGRAD,CATHOLIC,LESS15K,MODERATE,18-64,STATE,COMPLETE,CD2,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,,,0.914
STATE ONLY,28.0,23.0,13.0,SECOND CALL,65-74,WHITE,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,NELSON,HEALTHCARE,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,15-30K,CONSERV,65+,STATE,COMPLETE,CD2,60+,60+,REPUBLICAN,65+,CATHOLIC,,,0.67
STATE ONLY,28.0,23.0,14.0,SECOND CALL,50-59,WHITE,MALE,BUSH,NELSON,APPROVE,UNFAVORABLE,BUSH,NO,NELSON,TAXES,NO,OMITS,SAME,APP/UNFAV,INDEPEND,SOMCOL/ASSOC,NONE,50-75K,CONSERV,18-64,STATE,COMPLETE,CD2,45-59,50-59,IND/OTHER,50-64,NONE,,,0.865
STATE ONLY,28.0,23.0,15.0,SECOND CALL,65-74,WHITE,MALE,GORE,NELSON,APPROVE,FAVORABLE,GORE,NO,NELSON,SOCIALSECUR,OMITS,CLINTON,BETTER,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,30-50K,MODERATE,65+,STATE,COMPLETE,CD2,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,1.0
STATE ONLY,28.0,23.0,16.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,NELSON,APPROVE,FAVORABLE,GORE,YES,NELSON,TAXES,OMITS,CLINTON,SAME,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,15-30K,MODERATE,18-64,STATE,COMPLETE,CD2,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,,,1.087
STATE ONLY,28.0,23.0,17.0,SECOND CALL,45-49,WHITE,MALE,GORE,NELSON,APPROVE,FAVORABLE,GORE,NO,NELSON,WORLDAFFAIRS,NO,CLINTON,WORSE,APP/FAV,ELSE,SOMCOL/ASSOC,CATHOLIC,30-50K,MODERATE,18-64,STATE,COMPLETE,CD2,45-59,40-49,IND/OTHER,40-49,CATHOLIC,,,1.084
STATE ONLY,28.0,23.0,18.0,SECOND CALL,75+,WHITE,MALE,GORE,NELSON,APPROVE,OMITS,GORE,YES,NELSON,WORLDAFFAIRS,NO,CLINTON,BETTER,OMITS,,COLGRAD,CATHOLIC,30-50K,MODERATE,65+,STATE,COMPLETE,CD2,60+,60+,,65+,CATHOLIC,,,1.0
STATE ONLY,28.0,23.0,19.0,SECOND CALL,40-44,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,OMITS,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,30-50K,CONSERV,18-64,STATE,COMPLETE,CD2,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.729
STATE ONLY,28.0,23.0,20.0,SECOND CALL,30-39,WHITE,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,NELSON,TAXES,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,50-75K,CONSERV,18-64,STATE,COMPLETE,CD2,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,0.728
STATE ONLY,28.0,23.0,21.0,SECOND CALL,45-49,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,OMITS,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,HSGRAD,PROTESTANT,50-75K,CONSERV,18-64,STATE,COMPLETE,CD2,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.729
STATE ONLY,28.0,23.0,22.0,SECOND CALL,65-74,WHITE,FEMALE,BUSH,NELSON,APPROVE,UNFAVORABLE,BUSH,YES,NELSON,WORLDAFFAIRS,YES,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,HSGRAD,CATHOLIC,15-30K,MODERATE,65+,STATE,COMPLETE,CD2,60+,60+,DEMOCRAT,65+,CATHOLIC,,,0.8
STATE ONLY,28.0,23.0,23.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,NELSON,APPROVE,FAVORABLE,GORE,NO,OMITS,MEDICARE/RX,NO,CLINTON,WORSE,APP/FAV,DEMOCRAT,HSGRAD,CATHOLIC,15-30K,MODERATE,65+,STATE,COMPLETE,CD2,60+,60+,DEMOCRAT,65+,CATHOLIC,,,1.002
STATE ONLY,28.0,23.0,24.0,SECOND CALL,75+,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,ECON/JOBS,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,30-50K,CONSERV,65+,STATE,COMPLETE,CD2,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.672
STATE ONLY,28.0,23.0,25.0,SECOND CALL,25-29,WHITE,MALE,GORE,NELSON,DISAPPR,FAVORABLE,GORE,YES,NOVOTE,EDUCATION,NO,NOVOTE,BETTER,DIS/FAV,INDEPEND,SOMCOL/ASSOC,CATHOLIC,30-50K,MODERATE,18-64,STATE,COMPLETE,CD2,18-29,25-29,IND/OTHER,25-29,CATHOLIC,,,1.053
STATE ONLY,28.0,23.0,26.0,SECOND CALL,30-39,WHITE,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,ECON/JOBS,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,75-100K,MODERATE,18-64,STATE,COMPLETE,CD2,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,0.728
STATE ONLY,28.0,23.0,27.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,NELSON,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,EDUCATION,NO,DOLE,BETTER,DIS/UNFAV,INDEPEND,SOMCOL/ASSOC,CATHOLIC,50-75K,CONSERV,18-64,STATE,COMPLETE,CD2,45-59,50-59,IND/OTHER,50-64,CATHOLIC,,,0.866
STATE ONLY,28.0,23.0,28.0,SECOND CALL,50-59,WHITE,MALE,GORE,NELSON,APPROVE,FAVORABLE,GORE,YES,NELSON,SOCIALSECUR,NO,CLINTON,SAME,APP/FAV,INDEPEND,SOMCOL/ASSOC,OTHERCHRIST,LESS15K,MODERATE,18-64,STATE,COMPLETE,CD2,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,1.084
STATE ONLY,28.0,23.0,29.0,SECOND CALL,75+,WHITE,MALE,GORE,OTHER,APPROVE,UNFAVORABLE,GORE,NO,ELSE,WORLDAFFAIRS,NO,CLINTON,SAME,APP/UNFAV,DEMOCRAT,NOHS,CATHOLIC,30-50K,MODERATE,65+,STATE,COMPLETE,CD2,60+,60+,DEMOCRAT,65+,CATHOLIC,,,0.918
STATE ONLY,28.0,23.0,30.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,SOCIALSECUR,NO,DOLE,WORSE,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,ELSE,30-50K,CONSERV,18-64,STATE,COMPLETE,CD2,30-44,30-39,REPUBLICAN,30-39,OTHER,,,0.729
STATE ONLY,28.0,23.0,31.0,SECOND CALL,40-44,HISP,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,SOCIALSECUR,NO,PEROT,BETTER,DIS/UNFAV,DEMOCRAT,COLGRAD,CATHOLIC,50-75K,CONSERV,18-64,STATE,COMPLETE,CD2,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.496
STATE ONLY,28.0,23.0,32.0,SECOND CALL,65-74,,MALE,BUCHANAN,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,ELSE,OMITS,YES,OTHER,WORSE,DIS/UNFAV,INDEPEND,HSGRAD,CATHOLIC,LESS15K,MODERATE,65+,STATE,COMPLETE,CD2,60+,60+,IND/OTHER,65+,CATHOLIC,,,0.498
STATE ONLY,28.0,23.0,33.0,SECOND CALL,30-39,WHITE,MALE,NADER,NELSON,APPROVE,UNFAVORABLE,WOULDNOTVOTE,NO,NELSON,TAXES,NO,PEROT,BETTER,APP/UNFAV,INDEPEND,COLGRAD,CATHOLIC,75-100K,MODERATE,18-64,STATE,COMPLETE,CD2,30-44,30-39,IND/OTHER,30-39,CATHOLIC,,,0.682
STATE ONLY,28.0,23.0,34.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,MEDICARE/RX,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,30-50K,CONSERV,18-64,STATE,COMPLETE,CD2,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.729
STATE ONLY,28.0,23.0,35.0,SECOND CALL,65-74,WHITE,MALE,GORE,NELSON,APPROVE,FAVORABLE,GORE,YES,NELSON,SOCIALSECUR,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,NOHS,CATHOLIC,15-30K,MODERATE,65+,STATE,COMPLETE,CD2,60+,60+,DEMOCRAT,65+,CATHOLIC,,,1.0
STATE ONLY,28.0,23.0,36.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,NELSON,APPROVE,FAVORABLE,GORE,YES,NELSON,OMITS,OMITS,CLINTON,BETTER,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,,MODERATE,65+,STATE,COMPLETE,CD2,60+,60+,DEMOCRAT,65+,CATHOLIC,,,1.002
STATE ONLY,28.0,23.0,37.0,THIRD CALL,25-29,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,TAXES,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,COMPLETE,CD2,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,0.707
STATE ONLY,28.0,23.0,38.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,NELSON,DISAPPR,UNFAVORABLE,BUSH,YES,NELSON,OMITS,NO,PEROT,SAME,DIS/UNFAV,INDEPEND,HSGRAD,CATHOLIC,,MODERATE,18-64,STATE,COMPLETE,CD2,45-59,50-59,IND/OTHER,50-64,CATHOLIC,,,0.866
STATE ONLY,28.0,23.0,39.0,THIRD CALL,40-44,HISP,MALE,GORE,NELSON,APPROVE,FAVORABLE,GORE,YES,NELSON,ECON/JOBS,NO,PEROT,WORSE,APP/FAV,DEMOCRAT,HSGRAD,CATHOLIC,30-50K,MODERATE,18-64,STATE,COMPLETE,CD2,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.74
STATE ONLY,28.0,23.0,40.0,THIRD CALL,18-24,WHITE,FEMALE,,,DISAPPR,UNFAVORABLE,BUSH,NO,NELSON,EDUCATION,YES,CLINTON,BETTER,DIS/UNFAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,15-30K,LIBERAL,18-64,STATE,COMPLETE,CD2,18-29,18-24,DEMOCRAT,18-24,CATHOLIC,,,0.8290000000000001
STATE ONLY,28.0,23.0,41.0,THIRD CALL,18-24,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,ECON/JOBS,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,CATHOLIC,50-75K,CONSERV,18-64,STATE,COMPLETE,CD2,18-29,18-24,REPUBLICAN,18-24,CATHOLIC,,,0.707
STATE ONLY,28.0,24.0,1.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,STENBERG,APPROVE,FAVORABLE,GORE,NO,NELSON,TAXES,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,CATHOLIC,OVER100K,LIBERAL,18-64,STATE,COMPLETE,CD2,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,,,1.162
STATE ONLY,28.0,24.0,2.0,FIRST CALL,60-64,WHITE,MALE,GORE,NELSON,APPROVE,FAVORABLE,GORE,YES,NELSON,ECON/JOBS,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,50-75K,MODERATE,18-64,STATE,COMPLETE,CD2,60+,60+,DEMOCRAT,50-64,CATHOLIC,,,1.2730000000000001
STATE ONLY,28.0,24.0,3.0,FIRST CALL,45-49,BLACK,MALE,GORE,NELSON,APPROVE,FAVORABLE,GORE,NO,NELSON,SOCIALSECUR,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,NOHS,CATHOLIC,75-100K,MODERATE,18-64,STATE,COMPLETE,CD2,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.9420000000000001
STATE ONLY,28.0,24.0,4.0,FIRST CALL,40-44,BLACK,FEMALE,GORE,NELSON,APPROVE,FAVORABLE,GORE,NO,HAGEL,ECON/JOBS,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,NOHS,OTHERCHRIST,OVER100K,MODERATE,18-64,STATE,COMPLETE,CD2,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.9450000000000001
STATE ONLY,28.0,24.0,5.0,FIRST CALL,45-49,BLACK,MALE,GORE,NELSON,APPROVE,FAVORABLE,GORE,YES,HAGEL,WORLDAFFAIRS,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,HSGRAD,ELSE,30-50K,CONSERV,18-64,STATE,COMPLETE,CD2,45-59,40-49,DEMOCRAT,40-49,OTHER,,,0.9420000000000001
STATE ONLY,28.0,24.0,7.0,FIRST CALL,50-59,BLACK,FEMALE,GORE,STENBERG,DISAPPR,FAVORABLE,GORE,NO,HAGEL,WORLDAFFAIRS,NO,DOLE,BETTER,DIS/FAV,DEMOCRAT,,OTHERCHRIST,,,18-64,STATE,COMPLETE,CD2,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.793
STATE ONLY,28.0,24.0,8.0,FIRST CALL,40-44,BLACK,FEMALE,GORE,NELSON,APPROVE,OMITS,GORE,YES,NELSON,EDUCATION,NO,PEROT,SAME,OMITS,,HSGRAD,CATHOLIC,,,18-64,STATE,COMPLETE,CD2,30-44,40-49,,40-49,CATHOLIC,,,0.9450000000000001
STATE ONLY,28.0,24.0,9.0,FIRST CALL,30-39,BLACK,MALE,GORE,NELSON,APPROVE,UNFAVORABLE,GORE,YES,NELSON,ECON/JOBS,YES,DOLE,BETTER,APP/UNFAV,DEMOCRAT,HSGRAD,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,COMPLETE,CD2,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.9420000000000001
STATE ONLY,28.0,24.0,10.0,FIRST CALL,45-49,WHITE,MALE,BUSH,NELSON,DISAPPR,UNFAVORABLE,BUSH,NO,HAGEL,ECON/JOBS,NO,PEROT,WORSE,DIS/UNFAV,,POSTGRAD,CATHOLIC,50-75K,MODERATE,18-64,STATE,COMPLETE,CD2,45-59,40-49,,40-49,CATHOLIC,,,1.101
STATE ONLY,28.0,24.0,11.0,FIRST CALL,65-74,WHITE,MALE,GORE,NELSON,OMITS,OMITS,OMITS,YES,NELSON,SOCIALSECUR,NO,OMITS,OMITS,,,,,,,65+,STATE,NOTCOMPLETE,CD2,60+,60+,,65+,,,,1.2730000000000001
STATE ONLY,28.0,24.0,12.0,FIRST CALL,75+,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,MEDICARE/RX,OMITS,DOLE,BETTER,DIS/UNFAV,,NOHS,PROTESTANT,15-30K,MODERATE,65+,STATE,COMPLETE,CD2,60+,60+,,65+,PROT/CHRIST,,,0.855
STATE ONLY,28.0,24.0,13.0,FIRST CALL,45-49,WHITE,MALE,,STENBERG,OMITS,UNFAVORABLE,GORE,NO,HAGEL,WORLDAFFAIRS,NO,PEROT,WORSE,OMITS,INDEPEND,NOHS,PROTESTANT,,,18-64,STATE,COMPLETE,CD2,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.993
STATE ONLY,28.0,24.0,14.0,FIRST CALL,75+,BLACK,FEMALE,NADER,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,ECON/JOBS,NO,DOLE,WORSE,DIS/UNFAV,REPUBLCN,HSGRAD,PROTESTANT,15-30K,MODERATE,65+,STATE,COMPLETE,CD2,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.458
STATE ONLY,28.0,24.0,15.0,FIRST CALL,65-74,WHITE,MALE,GORE,NELSON,OMITS,FAVORABLE,GORE,NO,NELSON,MEDICARE/RX,YES,CLINTON,SAME,OMITS,DEMOCRAT,POSTGRAD,CATHOLIC,75-100K,CONSERV,65+,STATE,COMPLETE,CD2,60+,60+,DEMOCRAT,65+,CATHOLIC,,,1.2730000000000001
STATE ONLY,28.0,24.0,16.0,FIRST CALL,30-39,BLACK,FEMALE,GORE,NELSON,DISAPPR,UNFAVORABLE,GORE,YES,NELSON,ECON/JOBS,NO,CLINTON,BETTER,DIS/UNFAV,DEMOCRAT,COLGRAD,OTHERCHRIST,30-50K,CONSERV,18-64,STATE,COMPLETE,CD2,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.9450000000000001
STATE ONLY,28.0,24.0,17.0,FIRST CALL,18-24,WHITE,FEMALE,GORE,NELSON,APPROVE,FAVORABLE,GORE,YES,NOVOTE,WORLDAFFAIRS,YES,NOVOTE,SAME,APP/FAV,INDEPEND,COLGRAD,ELSE,,LIBERAL,18-64,STATE,COMPLETE,CD2,18-29,18-24,IND/OTHER,18-24,OTHER,,,1.341
STATE ONLY,28.0,24.0,18.0,FIRST CALL,25-29,WHITE,FEMALE,GORE,NELSON,APPROVE,UNFAVORABLE,GORE,YES,NELSON,WORLDAFFAIRS,NO,CLINTON,BETTER,APP/UNFAV,INDEPEND,COLGRAD,PROTESTANT,,MODERATE,18-64,STATE,COMPLETE,CD2,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,,,1.341
STATE ONLY,28.0,24.0,19.0,SECOND CALL,75+,WHITE,MALE,NADER,NELSON,APPROVE,UNFAVORABLE,GORE,YES,NELSON,SOCIALSECUR,YES,DOLE,SAME,APP/UNFAV,DEMOCRAT,HSGRAD,CATHOLIC,30-50K,MODERATE,65+,STATE,COMPLETE,CD2,60+,60+,DEMOCRAT,65+,CATHOLIC,,,0.798
STATE ONLY,28.0,24.0,20.0,SECOND CALL,30-39,WHITE,MALE,GORE,NELSON,APPROVE,FAVORABLE,GORE,,NOVOTE,EDUCATION,NO,NOVOTE,BETTER,APP/FAV,DEMOCRAT,COLGRAD,PROTESTANT,50-75K,CONSERV,18-64,STATE,COMPLETE,CD2,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,1.381
STATE ONLY,28.0,24.0,21.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,OMITS,OMITS,DOLE,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,PROTESTANT,50-75K,CONSERV,18-64,STATE,COMPLETE,CD2,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.928
STATE ONLY,28.0,24.0,22.0,SECOND CALL,50-59,HISP,MALE,GORE,NELSON,APPROVE,UNFAVORABLE,GORE,NO,NELSON,ECON/JOBS,NO,CLINTON,SAME,APP/UNFAV,DEMOCRAT,COLGRAD,CATHOLIC,50-75K,MODERATE,18-64,STATE,COMPLETE,CD2,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,,,0.9420000000000001
STATE ONLY,28.0,24.0,23.0,SECOND CALL,60-64,WHITE,FEMALE,GORE,NELSON,APPROVE,FAVORABLE,GORE,NO,NELSON,OMITS,NO,CLINTON,SAME,APP/FAV,DEMOCRAT,HSGRAD,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,CD2,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,,,1.276
STATE ONLY,28.0,24.0,24.0,SECOND CALL,75+,WHITE,FEMALE,BUSH,STENBERG,OMITS,FAVORABLE,BUSH,YES,HAGEL,SOCIALSECUR,OMITS,OTHER,SAME,OMITS,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,15-30K,MODERATE,65+,STATE,COMPLETE,CD2,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.855
STATE ONLY,28.0,24.0,25.0,SECOND CALL,45-49,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,MEDICARE/RX,NO,PEROT,BETTER,DIS/UNFAV,REPUBLCN,HSGRAD,OTHERCHRIST,50-75K,LIBERAL,18-64,STATE,COMPLETE,CD2,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.928
STATE ONLY,28.0,24.0,26.0,SECOND CALL,45-49,BLACK,FEMALE,GORE,NELSON,APPROVE,FAVORABLE,GORE,YES,NELSON,OMITS,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,HSGRAD,ELSE,50-75K,MODERATE,18-64,STATE,COMPLETE,CD2,45-59,40-49,DEMOCRAT,40-49,OTHER,,,0.9450000000000001
STATE ONLY,28.0,24.0,27.0,SECOND CALL,50-59,BLACK,FEMALE,GORE,NELSON,APPROVE,FAVORABLE,GORE,YES,NELSON,ECON/JOBS,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,OTHERCHRIST,50-75K,LIBERAL,18-64,STATE,COMPLETE,CD2,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.9450000000000001
STATE ONLY,28.0,24.0,28.0,SECOND CALL,40-44,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,TAXES,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,PROTESTANT,30-50K,CONSERV,18-64,STATE,COMPLETE,CD2,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.928
STATE ONLY,28.0,24.0,29.0,SECOND CALL,65-74,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,OMITS,NO,DOLE,SAME,DIS/UNFAV,INDEPEND,SOMCOL/ASSOC,CATHOLIC,LESS15K,MODERATE,65+,STATE,COMPLETE,CD2,60+,60+,IND/OTHER,65+,CATHOLIC,,,0.855
STATE ONLY,28.0,24.0,30.0,SECOND CALL,30-39,WHITE,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,TAXES,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,POSTGRAD,PROTESTANT,50-75K,CONSERV,18-64,STATE,COMPLETE,CD2,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.926
STATE ONLY,28.0,24.0,31.0,SECOND CALL,40-44,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,NO,HAGEL,ECON/JOBS,NO,DOLE,BETTER,DIS/UNFAV,INDEPEND,SOMCOL/ASSOC,PROTESTANT,15-30K,MODERATE,18-64,STATE,COMPLETE,CD2,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.928
STATE ONLY,28.0,24.0,32.0,SECOND CALL,50-59,WHITE,MALE,GORE,NELSON,APPROVE,FAVORABLE,GORE,NO,NELSON,ECON/JOBS,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,PROTESTANT,75-100K,MODERATE,18-64,STATE,COMPLETE,CD2,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.381
STATE ONLY,28.0,24.0,33.0,SECOND CALL,50-59,WHITE,MALE,BUSH,NELSON,DISAPPR,UNFAVORABLE,BUSH,NO,NELSON,WORLDAFFAIRS,NO,DOLE,BETTER,DIS/UNFAV,DEMOCRAT,POSTGRAD,PROTESTANT,75-100K,MODERATE,18-64,STATE,COMPLETE,CD2,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.101
