VERSION,STATEID,PRECINCT,SEQ,CALL,WGT,AGE9,RACE,SEX,PRES,SEN,TIME,CLINTON,BCPERSON,XWAY2000,GOVTDO,ISSUE,X6VOTE,FINSIT,JOBPERS,PARTYID,EDUC,RELIGION,INCOME,PHIL3,OVER65,FORESTS,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,SPANISH,QRACE,REL5,VNS1,VNS2,WEIGHT
STATE ONLY,32.0,24.0,53.0,THIRD CALL,463.0,30-39,HISP,FEMALE,GORE,BINGAMAN,LAST.3DAYS,APPROVE,FAVORABLE,GORE,MORE,EDUCATION,CLINTON,BETTER,APP/FAV,ELSE,SOMCOL/ASSOC,CATHOLIC,75-100K,MODERATE,18-64,HURTSTATE,STATE,COMPLETE,ALBUQUERQUE,30-44,30-39,IND/OTHER,30-39,YES,HISP,CATHOLIC,,,0.463
STATE ONLY,32.0,25.0,1.0,FIRST CALL,531.0,,WHITE,FEMALE,GORE,,OMITS,OMITS,OMITS,OMITS,OMITS,OMITS,OMITS,OMITS,,,,,,,,OMITS,STATE,NOTCOMPLETE,ALBUQUERQUE,,,,,,WHITE,,,,0.531
STATE ONLY,32.0,25.0,2.0,FIRST CALL,646.0,50-59,WHITE,MALE,BUSH,BINGAMAN,BEFORE,APPROVE,UNFAVORABLE,BUSH,LESS,ECON/JOBS,DOLE,SAME,APP/UNFAV,INDEPEND,COLGRAD,OTHERCHRIST,OVER100K,MODERATE,18-64,HURTSTATE,STATE,COMPLETE,ALBUQUERQUE,45-59,50-59,IND/OTHER,50-64,NO,WHITE,PROT/CHRIST,,,0.646
STATE ONLY,32.0,25.0,3.0,FIRST CALL,655.0,65-74,WHITE,FEMALE,BUSH,REDMOND,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,OMITS,DOLE,SAME,DIS/UNFAV,INDEPEND,SOMCOL/ASSOC,CATHOLIC,30-50K,CONSERV,65+,HURTSTATE,STATE,COMPLETE,ALBUQUERQUE,60+,60+,IND/OTHER,65+,NO,WHITE,CATHOLIC,,,0.655
STATE ONLY,32.0,25.0,4.0,FIRST CALL,724.0,60-64,HISP,MALE,GORE,BINGAMAN,BEFORE,APPROVE,UNFAVORABLE,GORE,MORE,ECON/JOBS,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,POSTGRAD,CATHOLIC,75-100K,LIBERAL,18-64,NOTAFFECT,STATE,COMPLETE,ALBUQUERQUE,60+,60+,DEMOCRAT,50-64,YES,HISP,CATHOLIC,,,0.724
STATE ONLY,32.0,25.0,5.0,FIRST CALL,437.0,30-39,HISP,FEMALE,BUSH,REDMOND,BEFORE,APPROVE,FAVORABLE,BUSH,MORE,HEALTHCARE,CLINTON,BETTER,APP/FAV,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,30-50K,MODERATE,18-64,HELPSTATE,STATE,COMPLETE,ALBUQUERQUE,30-44,30-39,REPUBLICAN,30-39,YES,HISP,CATHOLIC,,,0.437
STATE ONLY,32.0,25.0,6.0,FIRST CALL,475.0,30-39,HISP,MALE,BUSH,REDMOND,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,LESS,ECON/JOBS,DOLE,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,CATHOLIC,75-100K,CONSERV,18-64,HURTSTATE,STATE,COMPLETE,ALBUQUERQUE,30-44,30-39,REPUBLICAN,30-39,YES,HISP,CATHOLIC,,,0.47500000000000003
STATE ONLY,32.0,25.0,7.0,FIRST CALL,503.0,45-49,HISP,FEMALE,GORE,BINGAMAN,LAST.MONTH,DISAPPR,FAVORABLE,GORE,MORE,SOCIALSECUR,DOLE,BETTER,DIS/FAV,DEMOCRAT,POSTGRAD,CATHOLIC,50-75K,MODERATE,18-64,NOTAFFECT,STATE,COMPLETE,ALBUQUERQUE,45-59,40-49,DEMOCRAT,40-49,YES,HISP,CATHOLIC,,,0.503
STATE ONLY,32.0,25.0,8.0,FIRST CALL,540.0,50-59,WHITE,MALE,BUSH,REDMOND,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,DOLE,WORSE,DIS/UNFAV,REPUBLCN,COLGRAD,PROTESTANT,50-75K,CONSERV,18-64,HURTSTATE,STATE,COMPLETE,ALBUQUERQUE,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,PROT/CHRIST,,,0.54
STATE ONLY,32.0,25.0,9.0,FIRST CALL,822.0,60-64,WHITE,MALE,GORE,BINGAMAN,LAST.MONTH,OMITS,OMITS,OMITS,LESS,ECON/JOBS,OMITS,OMITS,,,,,,,18-64,OMITS,STATE,NOTCOMPLETE,ALBUQUERQUE,60+,60+,,50-64,,WHITE,,,,0.8220000000000001
STATE ONLY,32.0,25.0,10.0,FIRST CALL,467.0,50-59,WHITE,FEMALE,NADER,BINGAMAN,LAST.3DAYS,APPROVE,UNFAVORABLE,GORE,MORE,OMITS,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,POSTGRAD,NONE,75-100K,LIBERAL,18-64,HURTSTATE,STATE,COMPLETE,ALBUQUERQUE,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,NONE,,,0.467
STATE ONLY,32.0,25.0,11.0,FIRST CALL,509.0,50-59,WHITE,MALE,NADER,BINGAMAN,LASTWEEK,DISAPPR,UNFAVORABLE,GORE,MORE,ECON/JOBS,OTHER,SAME,DIS/UNFAV,INDEPEND,POSTGRAD,NONE,OVER100K,MODERATE,18-64,HURTSTATE,STATE,COMPLETE,ALBUQUERQUE,45-59,50-59,IND/OTHER,50-64,NO,WHITE,NONE,,,0.509
STATE ONLY,32.0,25.0,12.0,FIRST CALL,504.0,25-29,HISP,FEMALE,GORE,BINGAMAN,LAST.MONTH,APPROVE,FAVORABLE,GORE,LESS,EDUCATION,CLINTON,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,CATHOLIC,50-75K,LIBERAL,18-64,OMITS,STATE,COMPLETE,ALBUQUERQUE,18-29,25-29,DEMOCRAT,25-29,YES,HISP,CATHOLIC,,,0.504
STATE ONLY,32.0,25.0,13.0,FIRST CALL,570.0,30-39,WHITE,FEMALE,GORE,BINGAMAN,LAST.MONTH,APPROVE,UNFAVORABLE,GORE,MORE,OMITS,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,POSTGRAD,CATHOLIC,50-75K,MODERATE,18-64,OMITS,STATE,COMPLETE,ALBUQUERQUE,30-44,30-39,DEMOCRAT,30-39,NO,WHITE,CATHOLIC,,,0.5700000000000001
STATE ONLY,32.0,25.0,14.0,SECOND CALL,570.0,45-49,WHITE,FEMALE,GORE,BINGAMAN,LAST.MONTH,APPROVE,UNFAVORABLE,GORE,MORE,EDUCATION,CLINTON,BETTER,APP/UNFAV,ELSE,COLGRAD,ELSE,OVER100K,LIBERAL,18-64,NOTAFFECT,STATE,COMPLETE,ALBUQUERQUE,45-59,40-49,IND/OTHER,40-49,NO,WHITE,OTHER,,,0.5700000000000001
STATE ONLY,32.0,25.0,15.0,SECOND CALL,554.0,45-49,BLACK,MALE,,BINGAMAN,LAST.MONTH,APPROVE,UNFAVORABLE,OMITS,LESS,TAXES,CLINTON,SAME,APP/UNFAV,INDEPEND,COLGRAD,OTHERCHRIST,75-100K,MODERATE,18-64,HELPSTATE,STATE,COMPLETE,ALBUQUERQUE,45-59,40-49,IND/OTHER,40-49,NO,BLACK,PROT/CHRIST,,,0.554
STATE ONLY,32.0,25.0,16.0,SECOND CALL,570.0,40-44,WHITE,FEMALE,GORE,BINGAMAN,LAST.3DAYS,APPROVE,UNFAVORABLE,GORE,MORE,WORLDAFFAIRS,CLINTON,SAME,APP/UNFAV,DEMOCRAT,COLGRAD,PROTESTANT,75-100K,LIBERAL,18-64,OMITS,STATE,COMPLETE,ALBUQUERQUE,30-44,40-49,DEMOCRAT,40-49,NO,WHITE,PROT/CHRIST,,,0.5700000000000001
STATE ONLY,32.0,25.0,17.0,SECOND CALL,754.0,75+,WHITE,FEMALE,GORE,BINGAMAN,LAST.3DAYS,APPROVE,OMITS,GORE,MORE,WORLDAFFAIRS,CLINTON,SAME,OMITS,INDEPEND,COLGRAD,OTHERCHRIST,30-50K,LIBERAL,65+,HURTSTATE,STATE,COMPLETE,ALBUQUERQUE,60+,60+,IND/OTHER,65+,NO,WHITE,PROT/CHRIST,,,0.754
STATE ONLY,32.0,25.0,18.0,SECOND CALL,503.0,30-39,HISP,FEMALE,GORE,BINGAMAN,LAST.MONTH,APPROVE,FAVORABLE,GORE,LESS,EDUCATION,CLINTON,BETTER,APP/FAV,REPUBLCN,POSTGRAD,CATHOLIC,OVER100K,LIBERAL,18-64,HELPSTATE,STATE,COMPLETE,ALBUQUERQUE,30-44,30-39,REPUBLICAN,30-39,YES,HISP,CATHOLIC,,,0.503
STATE ONLY,32.0,25.0,19.0,SECOND CALL,503.0,40-44,HISP,FEMALE,GORE,BINGAMAN,LAST.3DAYS,DISAPPR,UNFAVORABLE,GORE,LESS,OMITS,PEROT,BETTER,DIS/UNFAV,REPUBLCN,HSGRAD,CATHOLIC,30-50K,MODERATE,18-64,HELPSTATE,STATE,COMPLETE,ALBUQUERQUE,30-44,40-49,REPUBLICAN,40-49,YES,WHITE,CATHOLIC,,,0.503
STATE ONLY,32.0,25.0,20.0,SECOND CALL,571.0,25-29,WHITE,FEMALE,GORE,BINGAMAN,BEFORE,APPROVE,UNFAVORABLE,GORE,MORE,EDUCATION,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,POSTGRAD,ELSE,30-50K,LIBERAL,18-64,HELPSTATE,STATE,COMPLETE,ALBUQUERQUE,18-29,25-29,DEMOCRAT,25-29,NO,WHITE,OTHER,,,0.5710000000000001
STATE ONLY,32.0,25.0,21.0,SECOND CALL,467.0,45-49,WHITE,FEMALE,NADER,BINGAMAN,LAST.3DAYS,APPROVE,UNFAVORABLE,WOULDNOTVOTE,LESS,EDUCATION,PEROT,BETTER,APP/UNFAV,REPUBLCN,POSTGRAD,NONE,75-100K,MODERATE,18-64,OMITS,STATE,COMPLETE,ALBUQUERQUE,45-59,40-49,REPUBLICAN,40-49,NO,WHITE,NONE,,,0.467
STATE ONLY,32.0,25.0,22.0,SECOND CALL,724.0,65-74,HISP,MALE,GORE,BINGAMAN,LAST.MONTH,OMITS,OMITS,OMITS,MORE,SOCIALSECUR,OMITS,OMITS,,,,,,,65+,OMITS,STATE,NOTCOMPLETE,ALBUQUERQUE,60+,60+,,65+,,HISP,,,,0.724
STATE ONLY,32.0,25.0,23.0,SECOND CALL,754.0,75+,,FEMALE,GORE,BINGAMAN,LAST.MONTH,OMITS,OMITS,OMITS,MORE,SOCIALSECUR,OMITS,OMITS,,,,,,,65+,OMITS,STATE,NOTCOMPLETE,ALBUQUERQUE,60+,60+,,65+,,,,,,0.754
STATE ONLY,32.0,25.0,24.0,THIRD CALL,595.0,25-29,WHITE,FEMALE,BUSH,BINGAMAN,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,MORE,TAXES,DOLE,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,CATHOLIC,30-50K,MODERATE,18-64,NOTAFFECT,STATE,COMPLETE,ALBUQUERQUE,18-29,25-29,REPUBLICAN,25-29,NO,WHITE,CATHOLIC,,,0.595
STATE ONLY,32.0,25.0,25.0,THIRD CALL,540.0,50-59,WHITE,MALE,BUSH,REDMOND,LAST.3DAYS,DISAPPR,UNFAVORABLE,BUSH,LESS,WORLDAFFAIRS,DOLE,BETTER,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,OVER100K,MODERATE,18-64,HELPSTATE,STATE,COMPLETE,ALBUQUERQUE,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,PROT/CHRIST,,,0.54
STATE ONLY,32.0,25.0,26.0,THIRD CALL,467.0,30-39,WHITE,FEMALE,NADER,BINGAMAN,LASTWEEK,APPROVE,FAVORABLE,GORE,MORE,OMITS,CLINTON,BETTER,APP/FAV,DEMOCRAT,COLGRAD,PROTESTANT,50-75K,LIBERAL,18-64,OMITS,STATE,COMPLETE,ALBUQUERQUE,30-44,30-39,DEMOCRAT,30-39,NO,WHITE,PROT/CHRIST,,,0.467
STATE ONLY,32.0,25.0,27.0,THIRD CALL,571.0,18-24,WHITE,FEMALE,GORE,BINGAMAN,LASTWEEK,APPROVE,FAVORABLE,GORE,MORE,WORLDAFFAIRS,NOVOTE,SAME,APP/FAV,ELSE,HSGRAD,NONE,30-50K,LIBERAL,18-64,NOTAFFECT,STATE,COMPLETE,ALBUQUERQUE,18-29,18-24,IND/OTHER,18-24,NO,WHITE,NONE,,,0.5710000000000001
STATE ONLY,32.0,25.0,28.0,THIRD CALL,594.0,50-59,WHITE,FEMALE,BUSH,BINGAMAN,LASTWEEK,DISAPPR,UNFAVORABLE,BUSH,LESS,OMITS,PEROT,SAME,DIS/UNFAV,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,50-75K,CONSERV,18-64,OMITS,STATE,COMPLETE,ALBUQUERQUE,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,PROT/CHRIST,,,0.594
STATE ONLY,32.0,25.0,29.0,THIRD CALL,419.0,18-24,HISP,FEMALE,GORE,REDMOND,LASTWEEK,APPROVE,UNFAVORABLE,GORE,LESS,EDUCATION,NOVOTE,SAME,APP/UNFAV,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,LESS15K,CONSERV,18-64,HELPSTATE,STATE,COMPLETE,ALBUQUERQUE,18-29,18-24,REPUBLICAN,18-24,YES,HISP,CATHOLIC,,,0.419
STATE ONLY,32.0,25.0,30.0,THIRD CALL,495.0,45-49,WHITE,FEMALE,BUSH,REDMOND,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,LESS,OMITS,DOLE,BETTER,DIS/UNFAV,REPUBLCN,COLGRAD,CATHOLIC,75-100K,CONSERV,18-64,OMITS,STATE,COMPLETE,ALBUQUERQUE,45-59,40-49,REPUBLICAN,40-49,NO,WHITE,CATHOLIC,,,0.495
STATE ONLY,32.0,25.0,31.0,THIRD CALL,822.0,75+,WHITE,MALE,GORE,BINGAMAN,LAST.MONTH,OMITS,OMITS,OMITS,LESS,OMITS,OMITS,OMITS,,,,,,,65+,OMITS,STATE,NOTCOMPLETE,ALBUQUERQUE,60+,60+,,65+,,WHITE,,,,0.8220000000000001
STATE ONLY,32.0,25.0,32.0,THIRD CALL,467.0,50-59,WHITE,FEMALE,NADER,BINGAMAN,BEFORE,OMITS,OMITS,GORE,MORE,OMITS,OTHER,BETTER,OMITS,ELSE,COLGRAD,ELSE,15-30K,LIBERAL,18-64,OMITS,STATE,COMPLETE,ALBUQUERQUE,45-59,50-59,IND/OTHER,50-64,NO,WHITE,OTHER,,,0.467
STATE ONLY,32.0,25.0,33.0,THIRD CALL,437.0,40-44,HISP,FEMALE,BUSH,REDMOND,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,HEALTHCARE,DOLE,BETTER,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,75-100K,CONSERV,18-64,HURTSTATE,STATE,COMPLETE,ALBUQUERQUE,30-44,40-49,REPUBLICAN,40-49,YES,OTHER,PROT/CHRIST,,,0.437
STATE ONLY,32.0,25.0,34.0,THIRD CALL,495.0,50-59,WHITE,FEMALE,BUSH,REDMOND,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,OMITS,DOLE,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,50-75K,CONSERV,18-64,NOTAFFECT,STATE,COMPLETE,ALBUQUERQUE,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,PROT/CHRIST,,,0.495
STATE ONLY,32.0,25.0,35.0,THIRD CALL,495.0,45-49,WHITE,FEMALE,BUSH,REDMOND,LAST.3DAYS,DISAPPR,UNFAVORABLE,BUSH,LESS,ECON/JOBS,NOVOTE,BETTER,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,NONE,50-75K,CONSERV,18-64,HURTSTATE,STATE,COMPLETE,ALBUQUERQUE,45-59,40-49,REPUBLICAN,40-49,NO,WHITE,NONE,,,0.495
STATE ONLY,32.0,25.0,36.0,THIRD CALL,495.0,50-59,WHITE,FEMALE,BUSH,REDMOND,LAST.3DAYS,OMITS,OMITS,OMITS,LESS,EDUCATION,OMITS,OMITS,,,,,,,18-64,OMITS,STATE,NOTCOMPLETE,ALBUQUERQUE,45-59,50-59,,50-64,,WHITE,,,,0.495
STATE ONLY,32.0,25.0,37.0,THIRD CALL,531.0,30-39,ASIAN,FEMALE,GORE,OTHER,LAST.3DAYS,OMITS,OMITS,OMITS,MORE,HEALTHCARE,OMITS,OMITS,,,,,,,18-64,OMITS,STATE,NOTCOMPLETE,ALBUQUERQUE,30-44,30-39,,30-39,,ASIAN,,,,0.531
STATE ONLY,32.0,25.0,38.0,THIRD CALL,496.0,25-29,WHITE,FEMALE,BUSH,REDMOND,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,LESS,EDUCATION,NOVOTE,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,,CONSERV,18-64,HURTSTATE,STATE,COMPLETE,ALBUQUERQUE,18-29,25-29,REPUBLICAN,25-29,NO,WHITE,CATHOLIC,,,0.496
STATE ONLY,32.0,25.0,39.0,THIRD CALL,540.0,50-59,WHITE,MALE,BUSH,REDMOND,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,LESS,OMITS,DOLE,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,PROTESTANT,75-100K,CONSERV,18-64,HURTSTATE,STATE,COMPLETE,ALBUQUERQUE,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,PROT/CHRIST,,,0.54
STATE ONLY,32.0,25.0,40.0,THIRD CALL,664.0,75+,HISP,FEMALE,GORE,BINGAMAN,LAST.MONTH,APPROVE,UNFAVORABLE,GORE,LESS,OMITS,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,15-30K,MODERATE,65+,HELPSTATE,STATE,COMPLETE,ALBUQUERQUE,60+,60+,DEMOCRAT,65+,YES,WHITE,CATHOLIC,,,0.664
STATE ONLY,32.0,25.0,41.0,THIRD CALL,724.0,60-64,HISP,MALE,GORE,BINGAMAN,LAST.MONTH,APPROVE,FAVORABLE,GORE,MORE,SOCIALSECUR,CLINTON,BETTER,APP/FAV,DEMOCRAT,HSGRAD,CATHOLIC,30-50K,MODERATE,18-64,NOTAFFECT,STATE,COMPLETE,ALBUQUERQUE,60+,60+,DEMOCRAT,50-64,YES,HISP,CATHOLIC,,,0.724
STATE ONLY,32.0,25.0,42.0,THIRD CALL,570.0,45-49,WHITE,FEMALE,GORE,BINGAMAN,BEFORE,APPROVE,UNFAVORABLE,GORE,MORE,WORLDAFFAIRS,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,COLGRAD,PROTESTANT,30-50K,MODERATE,18-64,HELPSTATE,STATE,COMPLETE,ALBUQUERQUE,45-59,40-49,DEMOCRAT,40-49,NO,WHITE,PROT/CHRIST,,,0.5700000000000001
STATE ONLY,32.0,25.0,43.0,THIRD CALL,495.0,50-59,WHITE,FEMALE,BUSH,REDMOND,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,LESS,WORLDAFFAIRS,DOLE,WORSE,DIS/UNFAV,REPUBLCN,COLGRAD,PROTESTANT,,MODERATE,18-64,HURTSTATE,STATE,COMPLETE,ALBUQUERQUE,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,PROT/CHRIST,,,0.495
STATE ONLY,32.0,25.0,44.0,THIRD CALL,495.0,45-49,OTHER,FEMALE,BUSH,REDMOND,BEFORE,OMITS,OMITS,OMITS,LESS,OMITS,OMITS,OMITS,,,,,,,18-64,OMITS,STATE,NOTCOMPLETE,ALBUQUERQUE,45-59,40-49,,40-49,,OTHER,,,,0.495
STATE ONLY,32.0,25.0,45.0,THIRD CALL,646.0,40-44,WHITE,MALE,BUSH,BINGAMAN,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,WORLDAFFAIRS,DOLE,SAME,DIS/UNFAV,REPUBLCN,HSGRAD,PROTESTANT,,CONSERV,18-64,OMITS,STATE,COMPLETE,ALBUQUERQUE,30-44,40-49,REPUBLICAN,40-49,NO,WHITE,PROT/CHRIST,,,0.646
STATE ONLY,32.0,25.0,46.0,THIRD CALL,621.0,50-59,WHITE,MALE,GORE,BINGAMAN,BEFORE,APPROVE,UNFAVORABLE,GORE,MORE,ECON/JOBS,CLINTON,SAME,APP/UNFAV,DEMOCRAT,POSTGRAD,PROTESTANT,30-50K,LIBERAL,18-64,NOTAFFECT,STATE,COMPLETE,ALBUQUERQUE,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,PROT/CHRIST,,,0.621
STATE ONLY,32.0,25.0,47.0,THIRD CALL,503.0,40-44,HISP,FEMALE,GORE,BINGAMAN,BEFORE,APPROVE,FAVORABLE,GORE,OMITS,SOCIALSECUR,CLINTON,BETTER,APP/FAV,DEMOCRAT,COLGRAD,CATHOLIC,75-100K,MODERATE,18-64,NOTAFFECT,STATE,COMPLETE,ALBUQUERQUE,30-44,40-49,DEMOCRAT,40-49,YES,WHITE,CATHOLIC,,,0.503
STATE ONLY,32.0,30.0,1.0,THIRD CALL,1784.0,65-74,WHITE,MALE,BUSH,REDMOND,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,WORLDAFFAIRS,DOLE,WORSE,DIS/UNFAV,REPUBLCN,POSTGRAD,CATHOLIC,50-75K,CONSERV,65+,NOTAFFECT,STATE,COMPLETE,ALBUQUERQUE,60+,60+,REPUBLICAN,65+,NO,WHITE,CATHOLIC,,,1.784
STATE ONLY,32.0,30.0,2.0,THIRD CALL,1425.0,18-24,WHITE,FEMALE,GORE,BINGAMAN,BEFORE,APPROVE,UNFAVORABLE,GORE,LESS,WORLDAFFAIRS,NOVOTE,BETTER,APP/UNFAV,DEMOCRAT,SOMCOL/ASSOC,NONE,15-30K,LIBERAL,18-64,NOTAFFECT,STATE,COMPLETE,ALBUQUERQUE,18-29,18-24,DEMOCRAT,18-24,NO,WHITE,NONE,,,1.425
STATE ONLY,32.0,30.0,3.0,THIRD CALL,1350.0,30-39,WHITE,MALE,BUSH,REDMOND,BEFORE,OMITS,OMITS,OMITS,MORE,MEDICARE/RX,OMITS,OMITS,,,,,,,18-64,OMITS,STATE,NOTCOMPLETE,ALBUQUERQUE,30-44,30-39,,30-39,,WHITE,,,,1.35
STATE ONLY,32.0,30.0,4.0,THIRD CALL,1164.0,30-39,WHITE,FEMALE,NADER,BINGAMAN,LAST.MONTH,DISAPPR,FAVORABLE,WOULDNOTVOTE,MORE,OMITS,CLINTON,BETTER,DIS/FAV,INDEPEND,SOMCOL/ASSOC,ELSE,50-75K,LIBERAL,18-64,NOTAFFECT,STATE,COMPLETE,ALBUQUERQUE,30-44,30-39,IND/OTHER,30-39,NO,WHITE,OTHER,,,1.164
STATE ONLY,32.0,30.0,5.0,THIRD CALL,1423.0,40-44,WHITE,FEMALE,GORE,BINGAMAN,BEFORE,OMITS,OMITS,OMITS,MORE,OMITS,OMITS,OMITS,,,,,,,18-64,OMITS,STATE,NOTCOMPLETE,ALBUQUERQUE,30-44,40-49,,40-49,,WHITE,,,,1.423
STATE ONLY,32.0,30.0,6.0,THIRD CALL,1350.0,50-59,WHITE,MALE,BUSH,REDMOND,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,DOLE,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,75-100K,CONSERV,18-64,HURTSTATE,STATE,COMPLETE,ALBUQUERQUE,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,CATHOLIC,,,1.35
STATE ONLY,32.0,30.0,7.0,THIRD CALL,1882.0,65-74,WHITE,FEMALE,GORE,BINGAMAN,LAST.MONTH,APPROVE,UNFAVORABLE,GORE,LESS,SOCIALSECUR,CLINTON,BETTER,APP/UNFAV,INDEPEND,SOMCOL/ASSOC,JEWISH,15-30K,MODERATE,65+,NOTAFFECT,STATE,COMPLETE,ALBUQUERQUE,60+,60+,IND/OTHER,65+,NO,WHITE,JEWISH,,,1.8820000000000001
STATE ONLY,32.0,30.0,8.0,THIRD CALL,1636.0,65-74,WHITE,FEMALE,BUSH,REDMOND,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,SOCIALSECUR,DOLE,WORSE,DIS/UNFAV,INDEPEND,HSGRAD,PROTESTANT,,CONSERV,65+,OMITS,STATE,COMPLETE,ALBUQUERQUE,60+,60+,IND/OTHER,65+,NO,WHITE,PROT/CHRIST,,,1.6360000000000001
STATE ONLY,32.0,30.0,9.0,THIRD CALL,1423.0,50-59,WHITE,FEMALE,GORE,BINGAMAN,LAST.MONTH,APPROVE,UNFAVORABLE,GORE,MORE,SOCIALSECUR,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,POSTGRAD,NONE,75-100K,LIBERAL,18-64,OMITS,STATE,COMPLETE,ALBUQUERQUE,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,NONE,,,1.423
STATE ONLY,32.0,30.0,10.0,THIRD CALL,1236.0,50-59,WHITE,FEMALE,BUSH,REDMOND,LAST.MONTH,OMITS,OMITS,OMITS,LESS,ECON/JOBS,OMITS,OMITS,,,,,,,18-64,OMITS,STATE,NOTCOMPLETE,ALBUQUERQUE,45-59,50-59,,50-64,,WHITE,,,,1.236
STATE ONLY,32.0,30.0,11.0,THIRD CALL,1784.0,65-74,WHITE,MALE,BUSH,REDMOND,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,OMITS,OTHER,BETTER,DIS/UNFAV,REPUBLCN,POSTGRAD,CATHOLIC,30-50K,CONSERV,65+,HURTSTATE,STATE,COMPLETE,ALBUQUERQUE,60+,60+,REPUBLICAN,65+,NO,WHITE,CATHOLIC,,,1.784
STATE ONLY,32.0,30.0,12.0,THIRD CALL,1308.0,45-49,WHITE,MALE,OTHER,REDMOND,LAST.3DAYS,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,PEROT,BETTER,DIS/UNFAV,ELSE,COLGRAD,PROTESTANT,50-75K,CONSERV,18-64,HURTSTATE,STATE,COMPLETE,ALBUQUERQUE,45-59,40-49,IND/OTHER,40-49,NO,WHITE,PROT/CHRIST,,,1.308
STATE ONLY,32.0,30.0,13.0,THIRD CALL,1236.0,50-59,WHITE,FEMALE,BUSH,REDMOND,LASTWEEK,OMITS,OMITS,OMITS,LESS,TAXES,OMITS,OMITS,,,,,,,18-64,OMITS,STATE,NOTCOMPLETE,ALBUQUERQUE,45-59,50-59,,50-64,,WHITE,,,,1.236
STATE ONLY,32.0,30.0,14.0,THIRD CALL,1350.0,30-39,WHITE,MALE,BUSH,REDMOND,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,LESS,ECON/JOBS,DOLE,SAME,DIS/UNFAV,ELSE,SOMCOL/ASSOC,NONE,50-75K,MODERATE,18-64,HELPSTATE,STATE,COMPLETE,ALBUQUERQUE,30-44,30-39,IND/OTHER,30-39,NO,WHITE,NONE,,,1.35
STATE ONLY,32.0,30.0,15.0,THIRD CALL,1252.0,50-59,HISP,FEMALE,GORE,BINGAMAN,LAST.MONTH,OMITS,OMITS,OMITS,MORE,EDUCATION,OMITS,OMITS,,,,,,,18-64,OMITS,STATE,NOTCOMPLETE,ALBUQUERQUE,45-59,50-59,,50-64,,HISP,,,,1.252
