VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,CLINTON,BCPERSON,XWAY2000,RELRIGHT,X6VOTE,FINSIT,JOBPERS,PARTYID,RELIGION,INCOME,PHIL3,OVER65,STATE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,VNS1,VNS2,WEIGHT
NATIONAL PINK,1.0,60.0,35.0,SECOND CALL,25-29,WHITE,MALE,BUSH,,,,NO,,,,REPUBLCN,PROTESTANT,30-50K,MODERATE,18-64,NATIONAL,NORTHCENTRAL,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,0.731
NATIONAL PINK,1.0,60.0,36.0,SECOND CALL,60-64,WHITE,FEMALE,GORE,,,,NO,,,,ELSE,PROTESTANT,30-50K,MODERATE,18-64,NATIONAL,NORTHCENTRAL,60+,60+,IND/OTHER,50-64,PROT/CHRIST,,,0.7030000000000001
NATIONAL WHITE,1.0,60.0,37.0,THIRD CALL,18-24,BLACK,FEMALE,GORE,OMITS,OMITS,OMITS,NO,OMITS,BETTER,OMITS,,,,,18-64,NATIONAL,NORTHCENTRAL,18-29,18-24,,18-24,,,,0.559
NATIONAL WHITE,1.0,60.0,38.0,THIRD CALL,18-24,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,NOVOTE,SAME,APP/FAV,DEMOCRAT,PROTESTANT,OVER100K,LIBERAL,18-64,NATIONAL,NORTHCENTRAL,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,,,0.559
NATIONAL WHITE,1.0,60.0,39.0,THIRD CALL,60-64,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,NONE,75-100K,LIBERAL,18-64,NATIONAL,NORTHCENTRAL,60+,60+,REPUBLICAN,50-64,NONE,,,0.988
NATIONAL YELLOW,1.0,60.0,40.0,THIRD CALL,18-24,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,NOVOTE,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,15-30K,MODERATE,18-64,NATIONAL,NORTHCENTRAL,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,WORLDAFFAIRS,CARES,0.5720000000000001
NATIONAL YELLOW,1.0,60.0,41.0,THIRD CALL,18-24,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,YES,NOVOTE,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,LESS15K,LIBERAL,18-64,NATIONAL,NORTHCENTRAL,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,EDUCATION,COMPLEXISSUE,0.5720000000000001
NATIONAL YELLOW,1.0,60.0,42.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,CONSERV,18-64,NATIONAL,NORTHCENTRAL,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,OMITS,GOODJUDGMENT,0.746
NATIONAL GREY,1.0,60.0,43.0,THIRD CALL,25-29,WHITE,MALE,BUSH,,,,,,,,REPUBLCN,,75-100K,CONSERV,18-64,NATIONAL,NORTHCENTRAL,18-29,25-29,REPUBLICAN,25-29,,,,0.731
NATIONAL GREY,1.0,60.0,44.0,THIRD CALL,25-29,WHITE,FEMALE,BUSH,,,,,,,,REPUBLCN,,15-30K,CONSERV,18-64,NATIONAL,NORTHCENTRAL,18-29,25-29,REPUBLICAN,25-29,,,,0.713
NATIONAL GREY,1.0,60.0,45.0,THIRD CALL,18-24,BLACK,FEMALE,GORE,,,,,,,,DEMOCRAT,,LESS15K,MODERATE,18-64,NATIONAL,NORTHCENTRAL,18-29,18-24,DEMOCRAT,18-24,,,,0.559
NATIONAL PINK,1.0,60.0,46.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,,,,NO,,,,DEMOCRAT,PROTESTANT,LESS15K,CONSERV,18-64,NATIONAL,NORTHCENTRAL,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.584
NATIONAL PINK,1.0,60.0,47.0,THIRD CALL,30-39,WHITE,MALE,BUSH,,,,NO,,,,REPUBLCN,OTHERCHRIST,15-30K,CONSERV,18-64,NATIONAL,NORTHCENTRAL,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.764
NATIONAL PINK,1.0,60.0,48.0,THIRD CALL,18-24,WHITE,FEMALE,GORE,,,,NO,,,,INDEPEND,ELSE,15-30K,MODERATE,18-64,NATIONAL,NORTHCENTRAL,18-29,18-24,IND/OTHER,18-24,OTHER,,,0.52
STATE ONLY,1.0,67.0,1.0,FIRST CALL,40-44,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,OVER100K,MODERATE,18-64,STATE,NORTH,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.109
STATE ONLY,1.0,67.0,2.0,FIRST CALL,50-59,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,CATHOLIC,75-100K,MODERATE,18-64,STATE,NORTH,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,,,1.109
STATE ONLY,1.0,67.0,3.0,FIRST CALL,,WHITE,FEMALE,BUSH,OMITS,OMITS,OMITS,OMITS,OMITS,OMITS,OMITS,,,,,,STATE,NORTH,,,,,,,,1.08
STATE ONLY,1.0,67.0,4.0,FIRST CALL,45-49,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,BUSH,NO,CLINTON,SAME,APP/UNFAV,INDEPEND,PROTESTANT,OVER100K,MODERATE,18-64,STATE,NORTH,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.049
STATE ONLY,1.0,67.0,5.0,FIRST CALL,60-64,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,INDEPEND,PROTESTANT,OVER100K,LIBERAL,18-64,STATE,NORTH,60+,60+,IND/OTHER,50-64,PROT/CHRIST,,,1.175
STATE ONLY,1.0,67.0,6.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,APPROVE,OMITS,GORE,NO,CLINTON,SAME,OMITS,DEMOCRAT,PROTESTANT,OVER100K,LIBERAL,18-64,STATE,NORTH,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.141
STATE ONLY,1.0,67.0,7.0,FIRST CALL,60-64,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,BUSH,NO,DOLE,BETTER,APP/UNFAV,INDEPEND,PROTESTANT,75-100K,CONSERV,18-64,STATE,NORTH,60+,60+,IND/OTHER,50-64,PROT/CHRIST,,,1.111
STATE ONLY,1.0,67.0,8.0,FIRST CALL,45-49,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,OVER100K,CONSERV,18-64,STATE,NORTH,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.049
STATE ONLY,1.0,67.0,9.0,FIRST CALL,18-24,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,15-30K,CONSERV,18-64,STATE,NORTH,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,1.124
STATE ONLY,1.0,67.0,10.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,75-100K,CONSERV,18-64,STATE,NORTH,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.08
STATE ONLY,1.0,67.0,11.0,SECOND CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,75-100K,MODERATE,18-64,STATE,NORTH,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.049
STATE ONLY,1.0,67.0,12.0,SECOND CALL,65-74,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,OVER100K,CONSERV,65+,STATE,NORTH,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.143
STATE ONLY,1.0,67.0,13.0,SECOND CALL,60-64,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,MODERATE,18-64,STATE,NORTH,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,,,1.143
STATE ONLY,1.0,67.0,14.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,BETTER,APP/UNFAV,INDEPEND,PROTESTANT,OVER100K,MODERATE,65+,STATE,NORTH,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,1.209
STATE ONLY,1.0,67.0,15.0,SECOND CALL,60-64,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,BETTER,APP/UNFAV,INDEPEND,PROTESTANT,OVER100K,MODERATE,18-64,STATE,NORTH,60+,60+,IND/OTHER,50-64,PROT/CHRIST,,,1.209
STATE ONLY,1.0,67.0,16.0,SECOND CALL,40-44,ASIAN,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,INDEPEND,NONE,OVER100K,LIBERAL,18-64,STATE,NORTH,30-44,40-49,IND/OTHER,40-49,NONE,,,1.141
STATE ONLY,1.0,67.0,17.0,SECOND CALL,25-29,WHITE,MALE,BUSH,APPROVE,FAVORABLE,BUSH,NO,DOLE,BETTER,APP/FAV,REPUBLCN,PROTESTANT,50-75K,MODERATE,18-64,STATE,NORTH,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,1.092
STATE ONLY,1.0,67.0,18.0,SECOND CALL,40-44,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,75-100K,CONSERV,18-64,STATE,NORTH,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.049
STATE ONLY,1.0,67.0,19.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,BETTER,APP/UNFAV,INDEPEND,OTHERCHRIST,30-50K,LIBERAL,18-64,STATE,NORTH,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,1.141
STATE ONLY,1.0,67.0,20.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,OVER100K,MODERATE,18-64,STATE,NORTH,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.08
STATE ONLY,1.0,67.0,21.0,THIRD CALL,50-59,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,INDEPEND,PROTESTANT,30-50K,MODERATE,18-64,STATE,NORTH,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,1.049
STATE ONLY,1.0,67.0,22.0,THIRD CALL,60-64,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,OVER100K,CONSERV,18-64,STATE,NORTH,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,,,1.111
STATE ONLY,1.0,67.0,23.0,THIRD CALL,60-64,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,BUSH,NO,OMITS,BETTER,APP/UNFAV,DEMOCRAT,PROTESTANT,OVER100K,MODERATE,18-64,STATE,NORTH,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,,,1.111
STATE ONLY,1.0,67.0,24.0,THIRD CALL,18-24,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,NOVOTE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,OVER100K,MODERATE,18-64,STATE,NORTH,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,1.124
STATE ONLY,1.0,67.0,25.0,THIRD CALL,50-59,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,WORSE,DIS/UNFAV,INDEPEND,CATHOLIC,75-100K,MODERATE,18-64,STATE,NORTH,45-59,50-59,IND/OTHER,50-64,CATHOLIC,,,1.049
STATE ONLY,1.0,67.0,26.0,THIRD CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,INDEPEND,CATHOLIC,,MODERATE,18-64,STATE,NORTH,30-44,30-39,IND/OTHER,30-39,CATHOLIC,,,1.049
STATE ONLY,1.0,67.0,27.0,THIRD CALL,60-64,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,BUSH,NO,DOLE,SAME,APP/UNFAV,REPUBLCN,PROTESTANT,30-50K,CONSERV,18-64,STATE,NORTH,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,,,1.111
STATE ONLY,1.0,67.0,28.0,THIRD CALL,65-74,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,INDEPEND,PROTESTANT,75-100K,MODERATE,65+,STATE,NORTH,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,1.111
STATE ONLY,1.0,67.0,29.0,THIRD CALL,65-74,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,WORSE,DIS/UNFAV,INDEPEND,PROTESTANT,30-50K,CONSERV,65+,STATE,NORTH,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,1.143
STATE ONLY,1.0,67.0,30.0,THIRD CALL,40-44,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,75-100K,CONSERV,18-64,STATE,NORTH,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.049
STATE ONLY,1.0,67.0,31.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,DISAPPR,UNFAVORABLE,GORE,NO,CLINTON,BETTER,DIS/UNFAV,INDEPEND,PROTESTANT,75-100K,MODERATE,18-64,STATE,NORTH,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,1.141
STATE ONLY,1.0,67.0,32.0,THIRD CALL,40-44,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,NORTH,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.566
STATE ONLY,1.0,67.0,33.0,THIRD CALL,65-74,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,OVER100K,CONSERV,65+,STATE,NORTH,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.111
STATE ONLY,1.0,67.0,34.0,THIRD CALL,75+,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,BUSH,NO,DOLE,SAME,APP/UNFAV,REPUBLCN,PROTESTANT,,MODERATE,65+,STATE,NORTH,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.111
STATE ONLY,1.0,67.0,35.0,THIRD CALL,75+,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,MODERATE,65+,STATE,NORTH,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.111
STATE ONLY,1.0,67.0,36.0,THIRD CALL,25-29,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,BUSH,YES,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,ELSE,,CONSERV,18-64,STATE,NORTH,18-29,25-29,DEMOCRAT,25-29,OTHER,,,1.092
STATE ONLY,1.0,67.0,37.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,OVER100K,CONSERV,18-64,STATE,NORTH,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,1.08
STATE ONLY,1.0,76.0,1.0,FIRST CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,INDEPEND,PROTESTANT,30-50K,CONSERV,18-64,STATE,SOUTH,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,1.141
STATE ONLY,1.0,76.0,2.0,FIRST CALL,40-44,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,PEROT,BETTER,DIS/UNFAV,INDEPEND,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,SOUTH,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.141
STATE ONLY,1.0,76.0,3.0,FIRST CALL,45-49,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,OVER100K,CONSERV,18-64,STATE,SOUTH,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.141
STATE ONLY,1.0,76.0,4.0,FIRST CALL,,,MALE,BUSH,OMITS,OMITS,BUSH,OMITS,OMITS,BETTER,OMITS,REPUBLCN,,LESS15K,,,STATE,SOUTH,,,REPUBLICAN,,,,,1.141
STATE ONLY,1.0,76.0,5.0,FIRST CALL,25-29,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,ELSE,30-50K,MODERATE,18-64,STATE,SOUTH,18-29,25-29,REPUBLICAN,25-29,OTHER,,,1.167
STATE ONLY,1.0,76.0,6.0,FIRST CALL,50-59,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,SOUTH,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,1.141
STATE ONLY,1.0,76.0,7.0,FIRST CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,ELSE,50-75K,LIBERAL,18-64,STATE,SOUTH,30-44,30-39,REPUBLICAN,30-39,OTHER,,,1.141
STATE ONLY,1.0,76.0,8.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,OTHER,SAME,DIS/UNFAV,INDEPEND,PROTESTANT,30-50K,MODERATE,18-64,STATE,SOUTH,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,1.135
STATE ONLY,1.0,76.0,9.0,FIRST CALL,60-64,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,MODERATE,18-64,STATE,SOUTH,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,,,1.48
STATE ONLY,1.0,76.0,10.0,FIRST CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,INDEPEND,OTHERCHRIST,30-50K,CONSERV,18-64,STATE,SOUTH,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,1.141
STATE ONLY,1.0,76.0,11.0,SECOND CALL,40-44,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,SOUTH,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.141
STATE ONLY,1.0,76.0,12.0,SECOND CALL,65-74,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,CATHOLIC,15-30K,CONSERV,65+,STATE,SOUTH,60+,60+,DEMOCRAT,65+,CATHOLIC,,,1.74
STATE ONLY,1.0,76.0,13.0,SECOND CALL,75+,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,ELSE,PROTESTANT,15-30K,CONSERV,65+,STATE,SOUTH,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,1.48
STATE ONLY,1.0,76.0,14.0,SECOND CALL,50-59,ASIAN,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,50-75K,CONSERV,18-64,STATE,SOUTH,45-59,50-59,REPUBLICAN,50-64,CATHOLIC,,,1.135
STATE ONLY,1.0,76.0,15.0,SECOND CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,CLINTON,SAME,DIS/UNFAV,INDEPEND,OTHERCHRIST,15-30K,MODERATE,18-64,STATE,SOUTH,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,1.141
STATE ONLY,1.0,76.0,16.0,SECOND CALL,65-74,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,15-30K,MODERATE,65+,STATE,SOUTH,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,1.74
STATE ONLY,1.0,76.0,17.0,SECOND CALL,18-24,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,OTHERCHRIST,15-30K,CONSERV,18-64,STATE,SOUTH,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,1.161
STATE ONLY,1.0,76.0,18.0,SECOND CALL,40-44,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,OMITS,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,,,18-64,STATE,SOUTH,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.474
STATE ONLY,1.0,76.0,19.0,SECOND CALL,18-24,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,NOVOTE,SAME,APP/FAV,DEMOCRAT,ELSE,15-30K,CONSERV,18-64,STATE,SOUTH,18-29,18-24,DEMOCRAT,18-24,OTHER,,,1.364
STATE ONLY,1.0,76.0,20.0,SECOND CALL,25-29,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,OMITS,DOLE,SAME,DIS/UNFAV,REPUBLCN,,30-50K,,18-64,STATE,SOUTH,18-29,25-29,REPUBLICAN,25-29,,,,1.167
STATE ONLY,1.0,76.0,21.0,THIRD CALL,40-44,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,INDEPEND,CATHOLIC,30-50K,LIBERAL,18-64,STATE,SOUTH,30-44,40-49,IND/OTHER,40-49,CATHOLIC,,,1.141
STATE ONLY,1.0,76.0,22.0,THIRD CALL,45-49,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,INDEPEND,OTHERCHRIST,30-50K,CONSERV,18-64,STATE,SOUTH,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.141
STATE ONLY,1.0,76.0,23.0,THIRD CALL,60-64,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,LESS15K,MODERATE,18-64,STATE,SOUTH,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,,,1.472
STATE ONLY,1.0,76.0,24.0,THIRD CALL,25-29,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,CONSERV,18-64,STATE,SOUTH,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,1.167
STATE ONLY,1.0,76.0,25.0,THIRD CALL,25-29,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,SAME,APP/FAV,DEMOCRAT,OTHERCHRIST,15-30K,MODERATE,18-64,STATE,SOUTH,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,,,1.508
STATE ONLY,1.0,76.0,26.0,THIRD CALL,60-64,WHITE,FEMALE,GORE,DISAPPR,UNFAVORABLE,GORE,YES,CLINTON,WORSE,DIS/UNFAV,INDEPEND,OTHERCHRIST,LESS15K,CONSERV,18-64,STATE,SOUTH,60+,60+,IND/OTHER,50-64,PROT/CHRIST,,,1.731
STATE ONLY,1.0,76.0,27.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,BUSH,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,50-75K,MODERATE,18-64,STATE,SOUTH,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.335
STATE ONLY,1.0,76.0,28.0,THIRD CALL,18-24,WHITE,FEMALE,BUSH,APPROVE,UNFAVORABLE,BUSH,NO,NOVOTE,WORSE,APP/UNFAV,INDEPEND,OTHERCHRIST,15-30K,LIBERAL,18-64,STATE,SOUTH,18-29,18-24,IND/OTHER,18-24,PROT/CHRIST,,,1.161
STATE ONLY,1.0,76.0,29.0,THIRD CALL,40-44,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,15-30K,LIBERAL,18-64,STATE,SOUTH,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.482
STATE ONLY,1.0,76.0,30.0,THIRD CALL,18-24,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,CLINTON,WORSE,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,CONSERV,18-64,STATE,SOUTH,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,1.167
STATE ONLY,1.0,76.0,31.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,CONSERV,18-64,STATE,SOUTH,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.135
STATE ONLY,1.0,76.0,32.0,THIRD CALL,50-59,BLACK,,BUCHANAN,DISAPPR,UNFAVORABLE,BUSH,NO,CLINTON,WORSE,DIS/UNFAV,REPUBLCN,CATHOLIC,75-100K,MODERATE,18-64,STATE,SOUTH,45-59,50-59,REPUBLICAN,50-64,CATHOLIC,,,0.8160000000000001
STATE ONLY,1.0,76.0,33.0,THIRD CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,15-30K,CONSERV,18-64,STATE,SOUTH,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.141
STATE ONLY,1.0,76.0,34.0,THIRD CALL,50-59,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,INDEPEND,CATHOLIC,30-50K,CONSERV,18-64,STATE,SOUTH,45-59,50-59,IND/OTHER,50-64,CATHOLIC,,,1.141
