VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,GOV,CLINTON,BCPERSON,HOU,XWAY2000,ISSUE,X6VOTE,FINSIT,JOBPERS,SSEXFEEL,PARTYID,EDUC,RELIGION,INCOME,PHIL3,OVER65,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,VNS1,VNS2,WEIGHT
STATE ONLY,46.0,28.0,45.0,THIRD CALL,45-49,WHITE,MALE,NADER,JEFFORDS,DEAN,OMITS,OMITS,SANDERS,OMITS,ECON/JOBS,OMITS,OMITS,,OMITS,,,,,,18-64,STATE,NOTCOMPLETE,BURLINGTON,45-59,40-49,,40-49,,,,1.03
STATE ONLY,46.0,35.0,1.0,FIRST CALL,50-59,WHITE,MALE,BUSH,JEFFORDS,DWYER,DISAPPR,UNFAVORABLE,KERIN,BUSH,TAXES,DOLE,SAME,DIS/UNFAV,ANGRY,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,50-75K,CONSERV,18-64,STATE,COMPLETE,BURLINGTON,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,1.183
STATE ONLY,46.0,35.0,2.0,FIRST CALL,45-49,WHITE,MALE,BUSH,JEFFORDS,DEAN,APPROVE,UNFAVORABLE,SANDERS,GORE,TAXES,CLINTON,SAME,APP/UNFAV,ENTHUSIASTIC,DEMOCRAT,POSTGRAD,NONE,75-100K,MODERATE,18-64,STATE,COMPLETE,BURLINGTON,45-59,40-49,DEMOCRAT,40-49,NONE,,,1.278
STATE ONLY,46.0,35.0,3.0,FIRST CALL,45-49,WHITE,MALE,BUSH,JEFFORDS,DWYER,DISAPPR,UNFAVORABLE,,BUSH,ECON/JOBS,DOLE,SAME,DIS/UNFAV,OPPOSED,INDEPEND,HSGRAD,NONE,OVER100K,MODERATE,18-64,STATE,COMPLETE,BURLINGTON,45-59,40-49,IND/OTHER,40-49,NONE,,,1.258
STATE ONLY,46.0,35.0,4.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,JEFFORDS,POLLINA,APPROVE,UNFAVORABLE,SANDERS,BUSH,OMITS,CLINTON,SAME,APP/UNFAV,SUPPORTIVE,DEMOCRAT,SOMCOL/ASSOC,NONE,75-100K,LIBERAL,18-64,STATE,COMPLETE,BURLINGTON,45-59,40-49,DEMOCRAT,40-49,NONE,,,1.1520000000000001
STATE ONLY,46.0,35.0,5.0,FIRST CALL,45-49,WHITE,MALE,GORE,FLANAGAN,DEAN,APPROVE,FAVORABLE,SANDERS,GORE,WORLDAFFAIRS,CLINTON,BETTER,APP/FAV,ENTHUSIASTIC,DEMOCRAT,COLGRAD,JEWISH,OVER100K,LIBERAL,18-64,STATE,COMPLETE,BURLINGTON,45-59,40-49,DEMOCRAT,40-49,JEWISH,,,1.098
STATE ONLY,46.0,35.0,6.0,FIRST CALL,45-49,WHITE,FEMALE,GORE,JEFFORDS,DEAN,OMITS,OMITS,SANDERS,GORE,EDUCATION,CLINTON,SAME,OMITS,ENTHUSIASTIC,INDEPEND,POSTGRAD,OTHERCHRIST,75-100K,LIBERAL,18-64,STATE,COMPLETE,BURLINGTON,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.278
STATE ONLY,46.0,35.0,7.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,FLANAGAN,DEAN,APPROVE,FAVORABLE,SANDERS,GORE,ECON/JOBS,CLINTON,BETTER,APP/FAV,SUPPORTIVE,DEMOCRAT,POSTGRAD,CATHOLIC,OVER100K,LIBERAL,18-64,STATE,COMPLETE,BURLINGTON,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,,,0.971
STATE ONLY,46.0,35.0,8.0,FIRST CALL,45-49,WHITE,MALE,GORE,JEFFORDS,DEAN,APPROVE,FAVORABLE,SANDERS,GORE,ECON/JOBS,CLINTON,BETTER,APP/FAV,ENTHUSIASTIC,DEMOCRAT,POSTGRAD,ELSE,LESS15K,LIBERAL,18-64,STATE,COMPLETE,BURLINGTON,45-59,40-49,DEMOCRAT,40-49,OTHER,,,1.449
STATE ONLY,46.0,35.0,9.0,FIRST CALL,40-44,WHITE,FEMALE,GORE,FLANAGAN,DEAN,APPROVE,FAVORABLE,SANDERS,GORE,MEDICARE/RX,CLINTON,BETTER,APP/FAV,SUPPORTIVE,DEMOCRAT,COLGRAD,PROTESTANT,OVER100K,LIBERAL,18-64,STATE,COMPLETE,BURLINGTON,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.971
STATE ONLY,46.0,35.0,10.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,FLANAGAN,DEAN,APPROVE,FAVORABLE,SANDERS,GORE,ECON/JOBS,CLINTON,SAME,APP/FAV,ENTHUSIASTIC,DEMOCRAT,COLGRAD,PROTESTANT,75-100K,LIBERAL,18-64,STATE,COMPLETE,BURLINGTON,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.971
STATE ONLY,46.0,35.0,11.0,FIRST CALL,60-64,WHITE,FEMALE,GORE,FLANAGAN,DEAN,APPROVE,FAVORABLE,SANDERS,GORE,MEDICARE/RX,CLINTON,BETTER,APP/FAV,ENTHUSIASTIC,DEMOCRAT,POSTGRAD,PROTESTANT,15-30K,LIBERAL,18-64,STATE,COMPLETE,BURLINGTON,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,,,1.322
STATE ONLY,46.0,35.0,12.0,FIRST CALL,25-29,WHITE,FEMALE,BUSH,JEFFORDS,DEAN,APPROVE,UNFAVORABLE,SANDERS,BUSH,EDUCATION,NOVOTE,SAME,APP/UNFAV,SUPPORTIVE,REPUBLCN,HSGRAD,CATHOLIC,30-50K,CONSERV,18-64,STATE,COMPLETE,BURLINGTON,18-29,25-29,REPUBLICAN,25-29,CATHOLIC,,,1.577
STATE ONLY,46.0,35.0,13.0,FIRST CALL,40-44,WHITE,FEMALE,GORE,FLANAGAN,DEAN,APPROVE,UNFAVORABLE,DIAMOND,GORE,ECON/JOBS,CLINTON,SAME,APP/UNFAV,ENTHUSIASTIC,INDEPEND,COLGRAD,PROTESTANT,50-75K,MODERATE,18-64,STATE,COMPLETE,BURLINGTON,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.671
STATE ONLY,46.0,35.0,14.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,JEFFORDS,DWYER,DISAPPR,UNFAVORABLE,KERIN,BUSH,TAXES,DOLE,WORSE,DIS/UNFAV,OPPOSED,REPUBLCN,POSTGRAD,CATHOLIC,,CONSERV,18-64,STATE,COMPLETE,BURLINGTON,30-44,40-49,REPUBLICAN,40-49,CATHOLIC,,,1.043
STATE ONLY,46.0,35.0,15.0,FIRST CALL,60-64,WHITE,MALE,GORE,HUBBARD,DEAN,APPROVE,FAVORABLE,SANDERS,GORE,SOCIALSECUR,CLINTON,BETTER,APP/FAV,SUPPORTIVE,DEMOCRAT,POSTGRAD,CATHOLIC,50-75K,MODERATE,18-64,STATE,COMPLETE,BURLINGTON,60+,60+,DEMOCRAT,50-64,CATHOLIC,,,1.305
STATE ONLY,46.0,35.0,16.0,FIRST CALL,45-49,BLACK,MALE,GORE,FLANAGAN,DEAN,APPROVE,FAVORABLE,SANDERS,GORE,HEALTHCARE,CLINTON,BETTER,APP/FAV,SUPPORTIVE,DEMOCRAT,POSTGRAD,PROTESTANT,50-75K,MODERATE,18-64,STATE,COMPLETE,BURLINGTON,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.759
STATE ONLY,46.0,35.0,17.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,FLANAGAN,DWYER,APPROVE,UNFAVORABLE,DIAMOND,BUSH,SOCIALSECUR,CLINTON,BETTER,APP/UNFAV,SUPPORTIVE,DEMOCRAT,HSGRAD,CATHOLIC,75-100K,LIBERAL,18-64,STATE,COMPLETE,BURLINGTON,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,,,0.599
STATE ONLY,46.0,35.0,18.0,FIRST CALL,75+,WHITE,FEMALE,GORE,JEFFORDS,DEAN,APPROVE,FAVORABLE,SANDERS,GORE,EDUCATION,CLINTON,SAME,APP/FAV,SUPPORTIVE,REPUBLCN,HSGRAD,PROTESTANT,15-30K,MODERATE,65+,STATE,COMPLETE,BURLINGTON,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.746
STATE ONLY,46.0,35.0,19.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,JEFFORDS,DWYER,DISAPPR,UNFAVORABLE,SANDERS,BUSH,ECON/JOBS,DOLE,BETTER,DIS/UNFAV,ANGRY,REPUBLCN,COLGRAD,CATHOLIC,,CONSERV,18-64,STATE,COMPLETE,BURLINGTON,45-59,40-49,REPUBLICAN,40-49,CATHOLIC,,,1.1440000000000001
STATE ONLY,46.0,35.0,20.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,FLANAGAN,POLLINA,APPROVE,FAVORABLE,SANDERS,GORE,OMITS,CLINTON,SAME,APP/FAV,ENTHUSIASTIC,DEMOCRAT,COLGRAD,NONE,50-75K,LIBERAL,18-64,STATE,COMPLETE,BURLINGTON,45-59,50-59,DEMOCRAT,50-64,NONE,,,0.993
STATE ONLY,46.0,35.0,21.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,,DEAN,OMITS,UNFAVORABLE,SANDERS,GORE,EDUCATION,CLINTON,BETTER,OMITS,SUPPORTIVE,DEMOCRAT,COLGRAD,CATHOLIC,50-75K,MODERATE,18-64,STATE,COMPLETE,BURLINGTON,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,,,1.18
STATE ONLY,46.0,35.0,22.0,FIRST CALL,45-49,WHITE,MALE,BUSH,JEFFORDS,DWYER,DISAPPR,UNFAVORABLE,SANDERS,BUSH,OMITS,DOLE,SAME,DIS/UNFAV,OPPOSED,REPUBLCN,COLGRAD,CATHOLIC,75-100K,MODERATE,18-64,STATE,COMPLETE,BURLINGTON,45-59,40-49,REPUBLICAN,40-49,CATHOLIC,,,1.296
STATE ONLY,46.0,35.0,23.0,FIRST CALL,30-39,BLACK,FEMALE,BUSH,JEFFORDS,DEAN,APPROVE,UNFAVORABLE,SANDERS,GORE,EDUCATION,CLINTON,BETTER,APP/UNFAV,ENTHUSIASTIC,INDEPEND,SOMCOL/ASSOC,PROTESTANT,50-75K,LIBERAL,18-64,STATE,COMPLETE,BURLINGTON,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,0.778
STATE ONLY,46.0,35.0,24.0,FIRST CALL,50-59,WHITE,FEMALE,NADER,JEFFORDS,DEAN,APPROVE,UNFAVORABLE,SANDERS,WOULDNOTVOTE,TAXES,CLINTON,BETTER,APP/UNFAV,SUPPORTIVE,DEMOCRAT,COLGRAD,PROTESTANT,75-100K,MODERATE,18-64,STATE,COMPLETE,BURLINGTON,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.143
STATE ONLY,46.0,35.0,25.0,FIRST CALL,40-44,WHITE,FEMALE,GORE,FLANAGAN,DEAN,APPROVE,UNFAVORABLE,KERIN,GORE,ECON/JOBS,CLINTON,BETTER,APP/UNFAV,ENTHUSIASTIC,INDEPEND,POSTGRAD,CATHOLIC,75-100K,LIBERAL,18-64,STATE,COMPLETE,BURLINGTON,30-44,40-49,IND/OTHER,40-49,CATHOLIC,,,0.882
STATE ONLY,46.0,35.0,26.0,FIRST CALL,40-44,WHITE,MALE,BUSH,JEFFORDS,DWYER,DISAPPR,UNFAVORABLE,,BUSH,ECON/JOBS,DOLE,SAME,DIS/UNFAV,OPPOSED,REPUBLCN,POSTGRAD,PROTESTANT,75-100K,CONSERV,18-64,STATE,COMPLETE,BURLINGTON,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.258
STATE ONLY,46.0,35.0,27.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,JEFFORDS,DWYER,DISAPPR,UNFAVORABLE,KERIN,BUSH,TAXES,DOLE,WORSE,DIS/UNFAV,OPPOSED,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,OVER100K,MODERATE,18-64,STATE,COMPLETE,BURLINGTON,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,1.043
STATE ONLY,46.0,35.0,28.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,JEFFORDS,DEAN,APPROVE,UNFAVORABLE,SANDERS,BUSH,TAXES,CLINTON,BETTER,APP/UNFAV,ENTHUSIASTIC,REPUBLCN,POSTGRAD,JEWISH,50-75K,LIBERAL,18-64,STATE,COMPLETE,BURLINGTON,30-44,30-39,REPUBLICAN,30-39,JEWISH,,,1.1280000000000001
STATE ONLY,46.0,35.0,29.0,FIRST CALL,25-29,WHITE,FEMALE,GORE,JEFFORDS,DEAN,APPROVE,UNFAVORABLE,DIAMOND,GORE,EDUCATION,CLINTON,BETTER,APP/UNFAV,SUPPORTIVE,DEMOCRAT,COLGRAD,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,COMPLETE,BURLINGTON,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,,,1.233
STATE ONLY,46.0,35.0,30.0,FIRST CALL,25-29,WHITE,FEMALE,GORE,FLANAGAN,DEAN,APPROVE,FAVORABLE,SANDERS,GORE,ECON/JOBS,NOVOTE,BETTER,APP/FAV,SUPPORTIVE,DEMOCRAT,COLGRAD,CATHOLIC,50-75K,LIBERAL,18-64,STATE,COMPLETE,BURLINGTON,18-29,25-29,DEMOCRAT,25-29,CATHOLIC,,,1.353
STATE ONLY,46.0,35.0,31.0,FIRST CALL,45-49,WHITE,FEMALE,GORE,JEFFORDS,DEAN,APPROVE,UNFAVORABLE,SANDERS,GORE,WORLDAFFAIRS,CLINTON,BETTER,APP/UNFAV,ENTHUSIASTIC,DEMOCRAT,COLGRAD,PROTESTANT,OVER100K,LIBERAL,18-64,STATE,COMPLETE,BURLINGTON,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.278
STATE ONLY,46.0,35.0,32.0,SECOND CALL,75+,WHITE,MALE,BUSH,JEFFORDS,DWYER,APPROVE,FAVORABLE,OTHER,BUSH,MEDICARE/RX,CLINTON,SAME,APP/FAV,OPPOSED,INDEPEND,,CATHOLIC,,,65+,STATE,COMPLETE,BURLINGTON,60+,60+,IND/OTHER,65+,CATHOLIC,,,2.205
STATE ONLY,46.0,35.0,33.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,FLANAGAN,DEAN,APPROVE,UNFAVORABLE,SANDERS,GORE,WORLDAFFAIRS,CLINTON,SAME,APP/UNFAV,ENTHUSIASTIC,INDEPEND,POSTGRAD,PROTESTANT,50-75K,MODERATE,18-64,STATE,COMPLETE,BURLINGTON,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,0.971
STATE ONLY,46.0,35.0,34.0,SECOND CALL,50-59,WHITE,MALE,BUSH,JEFFORDS,DWYER,DISAPPR,UNFAVORABLE,KERIN,BUSH,WORLDAFFAIRS,DOLE,SAME,DIS/UNFAV,ANGRY,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,,CONSERV,18-64,STATE,COMPLETE,BURLINGTON,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,1.183
STATE ONLY,46.0,35.0,35.0,SECOND CALL,65-74,WHITE,FEMALE,BUSH,FLANAGAN,DWYER,APPROVE,UNFAVORABLE,SANDERS,BUSH,SOCIALSECUR,OTHER,SAME,APP/UNFAV,OPPOSED,DEMOCRAT,HSGRAD,CATHOLIC,LESS15K,LIBERAL,65+,STATE,COMPLETE,BURLINGTON,60+,60+,DEMOCRAT,65+,CATHOLIC,,,1.182
STATE ONLY,46.0,35.0,36.0,SECOND CALL,18-24,WHITE,FEMALE,GORE,FLANAGAN,DEAN,APPROVE,UNFAVORABLE,SANDERS,GORE,WORLDAFFAIRS,NOVOTE,BETTER,APP/UNFAV,SUPPORTIVE,DEMOCRAT,SOMCOL/ASSOC,OTHERCHRIST,OVER100K,MODERATE,18-64,STATE,COMPLETE,BURLINGTON,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,,,1.353
STATE ONLY,46.0,35.0,37.0,SECOND CALL,65-74,WHITE,MALE,BUSH,JEFFORDS,,DISAPPR,UNFAVORABLE,,BUSH,TAXES,DOLE,SAME,DIS/UNFAV,OPPOSED,INDEPEND,POSTGRAD,PROTESTANT,50-75K,CONSERV,65+,STATE,COMPLETE,BURLINGTON,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,1.716
STATE ONLY,46.0,35.0,38.0,SECOND CALL,40-44,WHITE,FEMALE,BUSH,JEFFORDS,DWYER,DISAPPR,UNFAVORABLE,KERIN,BUSH,EDUCATION,DOLE,SAME,DIS/UNFAV,ANGRY,REPUBLCN,POSTGRAD,CATHOLIC,OVER100K,CONSERV,18-64,STATE,COMPLETE,BURLINGTON,30-44,40-49,REPUBLICAN,40-49,CATHOLIC,,,1.043
STATE ONLY,46.0,35.0,39.0,SECOND CALL,30-39,WHITE,MALE,BUSH,FLANAGAN,DEAN,DISAPPR,UNFAVORABLE,SANDERS,BUSH,ECON/JOBS,CLINTON,BETTER,DIS/UNFAV,ANGRY,INDEPEND,COLGRAD,PROTESTANT,50-75K,CONSERV,18-64,STATE,COMPLETE,BURLINGTON,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,0.971
STATE ONLY,46.0,35.0,40.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,FLANAGAN,POLLINA,APPROVE,FAVORABLE,SANDERS,GORE,EDUCATION,CLINTON,BETTER,APP/FAV,ENTHUSIASTIC,INDEPEND,COLGRAD,PROTESTANT,50-75K,LIBERAL,18-64,STATE,COMPLETE,BURLINGTON,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,0.993
STATE ONLY,46.0,35.0,41.0,THIRD CALL,25-29,WHITE,MALE,BUSH,OTHER,DWYER,DISAPPR,UNFAVORABLE,OTHER,BUSH,SOCIALSECUR,NOVOTE,SAME,DIS/UNFAV,ANGRY,REPUBLCN,COLGRAD,PROTESTANT,30-50K,CONSERV,18-64,STATE,COMPLETE,BURLINGTON,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,2.592
STATE ONLY,46.0,35.0,42.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,JEFFORDS,DEAN,APPROVE,FAVORABLE,SANDERS,GORE,ECON/JOBS,CLINTON,BETTER,APP/FAV,ENTHUSIASTIC,INDEPEND,POSTGRAD,PROTESTANT,75-100K,LIBERAL,18-64,STATE,COMPLETE,BURLINGTON,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.278
STATE ONLY,46.0,35.0,43.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,JEFFORDS,DEAN,APPROVE,UNFAVORABLE,SANDERS,GORE,ECON/JOBS,PEROT,BETTER,APP/UNFAV,SUPPORTIVE,DEMOCRAT,COLGRAD,PROTESTANT,OVER100K,MODERATE,18-64,STATE,COMPLETE,BURLINGTON,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.278
STATE ONLY,46.0,35.0,44.0,THIRD CALL,30-39,WHITE,MALE,GORE,FLANAGAN,DEAN,APPROVE,FAVORABLE,SANDERS,GORE,EDUCATION,CLINTON,BETTER,APP/FAV,SUPPORTIVE,DEMOCRAT,COLGRAD,NONE,,MODERATE,18-64,STATE,COMPLETE,BURLINGTON,30-44,30-39,DEMOCRAT,30-39,NONE,,,1.098
STATE ONLY,46.0,35.0,45.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,FLANAGAN,DEAN,APPROVE,UNFAVORABLE,SANDERS,GORE,OMITS,CLINTON,BETTER,APP/UNFAV,ENTHUSIASTIC,ELSE,SOMCOL/ASSOC,NONE,30-50K,CONSERV,18-64,STATE,COMPLETE,BURLINGTON,30-44,40-49,IND/OTHER,40-49,NONE,,,0.971
STATE ONLY,46.0,35.0,46.0,THIRD CALL,40-44,BLACK,FEMALE,GORE,FLANAGAN,DEAN,APPROVE,FAVORABLE,SANDERS,GORE,ECON/JOBS,CLINTON,WORSE,APP/FAV,SUPPORTIVE,DEMOCRAT,POSTGRAD,NONE,OVER100K,MODERATE,18-64,STATE,COMPLETE,BURLINGTON,30-44,40-49,DEMOCRAT,40-49,NONE,,,0.67
STATE ONLY,46.0,35.0,47.0,THIRD CALL,50-59,WHITE,MALE,BUSH,JEFFORDS,DWYER,DISAPPR,UNFAVORABLE,SANDERS,BUSH,TAXES,DOLE,SAME,DIS/UNFAV,OPPOSED,INDEPEND,SOMCOL/ASSOC,,50-75K,CONSERV,18-64,STATE,COMPLETE,BURLINGTON,45-59,50-59,IND/OTHER,50-64,,,,1.296
STATE ONLY,46.0,35.0,48.0,THIRD CALL,40-44,WHITE,MALE,GORE,FLANAGAN,DEAN,OMITS,OMITS,SANDERS,OMITS,ECON/JOBS,OMITS,OMITS,,OMITS,,,,,,18-64,STATE,NOTCOMPLETE,BURLINGTON,30-44,40-49,,40-49,,,,1.098
STATE ONLY,46.0,35.0,49.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,JEFFORDS,DWYER,OMITS,OMITS,KERIN,BUSH,WORLDAFFAIRS,DOLE,WORSE,OMITS,OPPOSED,INDEPEND,POSTGRAD,CATHOLIC,30-50K,CONSERV,18-64,STATE,COMPLETE,BURLINGTON,45-59,40-49,IND/OTHER,40-49,CATHOLIC,,,1.043
STATE ONLY,46.0,35.0,50.0,THIRD CALL,45-49,WHITE,MALE,GORE,JEFFORDS,POLLINA,APPROVE,FAVORABLE,SANDERS,GORE,TAXES,CLINTON,SAME,APP/FAV,OPPOSED,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,50-75K,CONSERV,18-64,STATE,COMPLETE,BURLINGTON,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,,,1.484
STATE ONLY,46.0,35.0,51.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,JEFFORDS,DEAN,APPROVE,FAVORABLE,SANDERS,GORE,WORLDAFFAIRS,CLINTON,BETTER,APP/FAV,ENTHUSIASTIC,INDEPEND,POSTGRAD,PROTESTANT,50-75K,MODERATE,18-64,STATE,COMPLETE,BURLINGTON,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,1.278
STATE ONLY,46.0,36.0,1.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,JEFFORDS,DEAN,APPROVE,UNFAVORABLE,SANDERS,BUSH,EDUCATION,DOLE,SAME,APP/UNFAV,OPPOSED,INDEPEND,POSTGRAD,CATHOLIC,50-75K,MODERATE,18-64,STATE,COMPLETE,BURLINGTON,30-44,40-49,IND/OTHER,40-49,CATHOLIC,,,1.114
STATE ONLY,46.0,36.0,2.0,FIRST CALL,45-49,WHITE,FEMALE,GORE,FLANAGAN,DEAN,OMITS,OMITS,SANDERS,OMITS,MEDICARE/RX,OMITS,OMITS,,OMITS,,,,,,18-64,STATE,NOTCOMPLETE,BURLINGTON,45-59,40-49,,40-49,,,,0.96
STATE ONLY,46.0,36.0,3.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,FLANAGAN,DEAN,APPROVE,FAVORABLE,SANDERS,GORE,HEALTHCARE,CLINTON,BETTER,APP/FAV,ENTHUSIASTIC,DEMOCRAT,POSTGRAD,NONE,50-75K,LIBERAL,18-64,STATE,COMPLETE,BURLINGTON,30-44,30-39,DEMOCRAT,30-39,NONE,,,0.96
STATE ONLY,46.0,36.0,4.0,FIRST CALL,40-44,WHITE,MALE,GORE,FLANAGAN,DEAN,APPROVE,FAVORABLE,SANDERS,GORE,HEALTHCARE,CLINTON,SAME,APP/FAV,ANGRY,INDEPEND,HSGRAD,CATHOLIC,15-30K,CONSERV,18-64,STATE,COMPLETE,BURLINGTON,30-44,40-49,IND/OTHER,40-49,CATHOLIC,,,1.087
STATE ONLY,46.0,36.0,5.0,FIRST CALL,25-29,WHITE,FEMALE,GORE,FLANAGAN,DEAN,APPROVE,FAVORABLE,SANDERS,GORE,OMITS,CLINTON,BETTER,APP/FAV,ENTHUSIASTIC,DEMOCRAT,POSTGRAD,JEWISH,75-100K,LIBERAL,18-64,STATE,COMPLETE,BURLINGTON,18-29,25-29,DEMOCRAT,25-29,JEWISH,,,1.338
STATE ONLY,46.0,36.0,6.0,FIRST CALL,40-44,WHITE,MALE,BUSH,FLANAGAN,DWYER,APPROVE,FAVORABLE,DIAMOND,BUSH,OMITS,DOLE,BETTER,APP/FAV,ANGRY,INDEPEND,SOMCOL/ASSOC,CATHOLIC,50-75K,MODERATE,18-64,STATE,COMPLETE,BURLINGTON,30-44,40-49,IND/OTHER,40-49,CATHOLIC,,,0.671
STATE ONLY,46.0,36.0,7.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,,POLLINA,OMITS,OMITS,,OMITS,ECON/JOBS,OMITS,OMITS,,OMITS,,,,,,18-64,STATE,NOTCOMPLETE,BURLINGTON,45-59,40-49,,40-49,,,,1.024
STATE ONLY,46.0,36.0,8.0,FIRST CALL,25-29,WHITE,MALE,BUSH,JEFFORDS,DWYER,DISAPPR,UNFAVORABLE,SANDERS,BUSH,OMITS,DOLE,SAME,DIS/UNFAV,ANGRY,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,15-30K,CONSERV,18-64,STATE,COMPLETE,BURLINGTON,18-29,25-29,REPUBLICAN,25-29,CATHOLIC,,,1.793
STATE ONLY,46.0,36.0,9.0,FIRST CALL,40-44,WHITE,FEMALE,GORE,JEFFORDS,DEAN,APPROVE,FAVORABLE,SANDERS,GORE,ECON/JOBS,CLINTON,BETTER,APP/FAV,ENTHUSIASTIC,DEMOCRAT,POSTGRAD,CATHOLIC,50-75K,MODERATE,18-64,STATE,COMPLETE,BURLINGTON,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,,,1.266
STATE ONLY,46.0,36.0,10.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,FLANAGAN,DEAN,APPROVE,FAVORABLE,SANDERS,GORE,HEALTHCARE,CLINTON,BETTER,APP/FAV,ENTHUSIASTIC,INDEPEND,COLGRAD,JEWISH,30-50K,LIBERAL,18-64,STATE,COMPLETE,BURLINGTON,30-44,30-39,IND/OTHER,30-39,JEWISH,,,0.96
STATE ONLY,46.0,36.0,11.0,FIRST CALL,30-39,WHITE,MALE,GORE,JEFFORDS,DEAN,APPROVE,FAVORABLE,SANDERS,GORE,WORLDAFFAIRS,CLINTON,BETTER,APP/FAV,SUPPORTIVE,DEMOCRAT,COLGRAD,PROTESTANT,30-50K,LIBERAL,18-64,STATE,COMPLETE,BURLINGTON,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,1.436
STATE ONLY,46.0,36.0,12.0,FIRST CALL,50-59,OTHER,FEMALE,GORE,FLANAGAN,DEAN,DISAPPR,UNFAVORABLE,SANDERS,GORE,WORLDAFFAIRS,CLINTON,SAME,DIS/UNFAV,ENTHUSIASTIC,DEMOCRAT,POSTGRAD,JEWISH,15-30K,LIBERAL,18-64,STATE,COMPLETE,BURLINGTON,45-59,50-59,DEMOCRAT,50-64,JEWISH,,,0.96
STATE ONLY,46.0,36.0,13.0,FIRST CALL,25-29,WHITE,FEMALE,GORE,FLANAGAN,DEAN,APPROVE,UNFAVORABLE,SANDERS,GORE,OMITS,CLINTON,SAME,APP/UNFAV,ENTHUSIASTIC,DEMOCRAT,COLGRAD,CATHOLIC,LESS15K,LIBERAL,18-64,STATE,COMPLETE,BURLINGTON,18-29,25-29,DEMOCRAT,25-29,CATHOLIC,,,1.338
