VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,GOV,CLINTON,BCPERSON,XWAY2000,GOVTDO,JEANCARN,SIZEPLC3,ISSUE,QUAL,RELRIGHT,X6VOTE,UNION4,ABORTION,FINSIT,JOBPERS,WORK,PARTYID,SIZEPLAC,EDUC,RELIGION,ATTEND,INCOME,MARRIED,CHILD,PHIL3,OVER65,SURPLUS4,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,PRESKNOW,SAYANY,ISSVQUAL,VNS1,VNS2,GUN,WEIGHT
STATE ONLY,26.0,26.0,3.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,ASHCROFT,TALENT,APPROVE,UNFAVORABLE,BUSH,LESS,ASHCROFT,SMCITY/RURAL,TAXES,HONEST,NO,DOLE,NONE,MOSTILL,BETTER,APP/UNFAV,YES,REPUBLCN,10-50K,COLGRAD,PROTESTANT,ONCEAWEEK,OVER100K,YES,YES,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,SOUTHWEST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,BOTH,ONLYGORE,ISSUES,,,OPPOSE,1.096
STATE ONLY,26.0,26.0,4.0,FIRST CALL,50-59,WHITE,MALE,BUSH,ASHCROFT,HOLDEN,DISAPPR,UNFAVORABLE,BUSH,LESS,ASHCROFT,SMCITY/RURAL,TAXES,HONEST,NO,DOLE,NONE,MOSTLGL,SAME,DIS/UNFAV,YES,INDEPEND,10-50K,POSTGRAD,PROTESTANT,AFEWAYEAR,OVER100K,YES,NO,CONSERV,18-64,REDUCNATDEBT,STATE,COMPLETE,SOUTHWEST,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,BOTH,NEITHER,ISSUES,,,OPPOSE,0.936
STATE ONLY,26.0,26.0,5.0,FIRST CALL,65-74,WHITE,MALE,BUSH,ASHCROFT,TALENT,DISAPPR,UNFAVORABLE,BUSH,LESS,ASHCROFT,SMCITY/RURAL,HEALTHCARE,HONEST,NO,CLINTON,NONE,ALWYSILL,BETTER,DIS/UNFAV,NO,INDEPEND,10-50K,POSTGRAD,CATHOLIC,MORETHAN1AWK,75-100K,YES,NO,CONSERV,65+,SOCIALSECURI,STATE,COMPLETE,SOUTHWEST,60+,60+,IND/OTHER,65+,CATHOLIC,BOTH,NEITHER,ISSUES,,,SUPPORT,1.319
STATE ONLY,26.0,26.0,6.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,ASHCROFT,TALENT,DISAPPR,UNFAVORABLE,BUSH,LESS,ASHCROFT,SMCITY/RURAL,WORLDAFFAIRS,HONEST,NO,DOLE,NONE,MOSTILL,SAME,DIS/UNFAV,NO,INDEPEND,10-50K,SOMCOL/ASSOC,PROTESTANT,AFEWAYEAR,50-75K,YES,NO,CONSERV,18-64,REDUCNATDEBT,STATE,COMPLETE,SOUTHWEST,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,ONLYBUSH,ONLYGORE,PERSONALQUAL,,,OPPOSE,1.096
STATE ONLY,26.0,26.0,7.0,FIRST CALL,60-64,WHITE,MALE,GORE,CARNAHAN,HOLDEN,APPROVE,FAVORABLE,GORE,MORE,JEANCARNAHAN,SMCITY/RURAL,HEALTHCARE,COMPLEXISSUE,NO,CLINTON,NONE,MOSTLGL,BETTER,APP/FAV,YES,DEMOCRAT,10-50K,POSTGRAD,NONE,NEVER,,YES,YES,LIBERAL,18-64,REDUCNATDEBT,STATE,COMPLETE,SOUTHWEST,60+,60+,DEMOCRAT,50-64,NONE,ONLYGORE,NEITHER,ISSUES,,,SUPPORT,1.327
STATE ONLY,26.0,26.0,8.0,FIRST CALL,50-59,WHITE,MALE,BUSH,ASHCROFT,HOLDEN,DISAPPR,UNFAVORABLE,BUSH,LESS,ASHCROFT,SMCITY/RURAL,TAXES,HONEST,NO,DOLE,NONE,MOSTLGL,SAME,DIS/UNFAV,YES,INDEPEND,10-50K,POSTGRAD,PROTESTANT,AFEWAYEAR,OVER100K,YES,NO,CONSERV,18-64,REDUCNATDEBT,STATE,COMPLETE,SOUTHWEST,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,BOTH,NEITHER,ISSUES,,,OPPOSE,0.936
STATE ONLY,26.0,26.0,9.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,CARNAHAN,TALENT,APPROVE,UNFAVORABLE,BUSH,LESS,JEANCARNAHAN,SMCITY/RURAL,HEALTHCARE,HONEST,NO,DOLE,NONE,ALWYSILL,SAME,APP/UNFAV,NO,REPUBLCN,10-50K,COLGRAD,CATHOLIC,ONCEAWEEK,OVER100K,YES,YES,MODERATE,18-64,CUTFEDINCTAX,STATE,COMPLETE,SOUTHWEST,45-59,40-49,REPUBLICAN,40-49,CATHOLIC,BOTH,NEITHER,PERSONALQUAL,,,SUPPORT,1.083
STATE ONLY,26.0,26.0,10.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,ASHCROFT,TALENT,APPROVE,UNFAVORABLE,BUSH,LESS,ASHCROFT,SMCITY/RURAL,EDUCATION,HONEST,NO,OMITS,NONE,MOSTILL,SAME,APP/UNFAV,NO,REPUBLCN,10-50K,COLGRAD,OTHERCHRIST,ONCEAWEEK,OVER100K,,,CONSERV,18-64,REDUCNATDEBT,STATE,COMPLETE,SOUTHWEST,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,ONLYBUSH,ONLYBUSH,ISSUES,,,OPPOSE,1.096
STATE ONLY,26.0,26.0,11.0,FIRST CALL,30-39,WHITE,MALE,GORE,CARNAHAN,HOLDEN,APPROVE,UNFAVORABLE,GORE,MORE,JEANCARNAHAN,SMCITY/RURAL,ECON/JOBS,CARES,NO,CLINTON,ME,ALWYSILL,BETTER,APP/UNFAV,YES,DEMOCRAT,10-50K,COLGRAD,CATHOLIC,ONCEAWEEK,30-50K,NO,YES,LIBERAL,18-64,CUTFEDINCTAX,STATE,COMPLETE,SOUTHWEST,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,ONLYGORE,ONLYBUSH,ISSUES,,,SUPPORT,1.08
STATE ONLY,26.0,26.0,12.0,FIRST CALL,50-59,WHITE,MALE,BUSH,ASHCROFT,TALENT,DISAPPR,UNFAVORABLE,BUSH,LESS,ASHCROFT,SMCITY/RURAL,ECON/JOBS,HONEST,NO,CLINTON,NONE,MOSTILL,BETTER,DIS/UNFAV,YES,REPUBLCN,10-50K,POSTGRAD,CATHOLIC,AFEWAYEAR,OVER100K,YES,NO,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,SOUTHWEST,45-59,50-59,REPUBLICAN,50-64,CATHOLIC,ONLYBUSH,ONLYGORE,ISSUES,,,OPPOSE,1.072
STATE ONLY,26.0,26.0,13.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,CARNAHAN,HOLDEN,APPROVE,FAVORABLE,GORE,MORE,JEANCARNAHAN,SMCITY/RURAL,WORLDAFFAIRS,GOODJUDGMENT,NO,CLINTON,ME,MOSTLGL,BETTER,APP/FAV,NO,DEMOCRAT,10-50K,SOMCOL/ASSOC,CATHOLIC,AFEWAYEAR,75-100K,NO,NO,LIBERAL,65+,REDUCNATDEBT,STATE,COMPLETE,SOUTHWEST,60+,60+,DEMOCRAT,65+,CATHOLIC,ONLYGORE,BOTH,ISSUES,,,SUPPORT,1.359
STATE ONLY,26.0,26.0,14.0,SECOND CALL,50-59,WHITE,MALE,BUSH,ASHCROFT,HOLDEN,DISAPPR,UNFAVORABLE,BUSH,LESS,ASHCROFT,SMCITY/RURAL,TAXES,HONEST,NO,DOLE,NONE,MOSTLGL,SAME,DIS/UNFAV,YES,REPUBLCN,10-50K,POSTGRAD,PROTESTANT,AFEWAYEAR,OVER100K,YES,NO,CONSERV,18-64,REDUCNATDEBT,STATE,COMPLETE,SOUTHWEST,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,BOTH,NEITHER,ISSUES,,,OPPOSE,0.936
STATE ONLY,26.0,26.0,15.0,SECOND CALL,50-59,WHITE,MALE,BUSH,ASHCROFT,TALENT,DISAPPR,UNFAVORABLE,BUSH,LESS,ASHCROFT,SMCITY/RURAL,HEALTHCARE,HONEST,NO,DOLE,NONE,MOSTILL,SAME,DIS/UNFAV,YES,INDEPEND,10-50K,COLGRAD,CATHOLIC,ONCEAWEEK,75-100K,YES,NO,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,SOUTHWEST,45-59,50-59,IND/OTHER,50-64,CATHOLIC,BOTH,ONLYGORE,PERSONALQUAL,,,SUPPORT,1.072
STATE ONLY,26.0,26.0,16.0,SECOND CALL,60-64,WHITE,MALE,GORE,CARNAHAN,HOLDEN,APPROVE,FAVORABLE,GORE,MORE,JEANCARNAHAN,SMCITY/RURAL,HEALTHCARE,COMPLEXISSUE,NO,CLINTON,NONE,MOSTLGL,BETTER,APP/FAV,YES,DEMOCRAT,10-50K,POSTGRAD,NONE,NEVER,75-100K,YES,YES,LIBERAL,18-64,REDUCNATDEBT,STATE,COMPLETE,SOUTHWEST,60+,60+,DEMOCRAT,50-64,NONE,ONLYGORE,NEITHER,ISSUES,,,SUPPORT,1.327
STATE ONLY,26.0,26.0,17.0,SECOND CALL,65-74,WHITE,MALE,BUSH,ASHCROFT,TALENT,DISAPPR,UNFAVORABLE,BUSH,LESS,ASHCROFT,SMCITY/RURAL,HEALTHCARE,HONEST,NO,CLINTON,NONE,ALWYSILL,BETTER,DIS/UNFAV,YES,INDEPEND,10-50K,POSTGRAD,CATHOLIC,MORETHAN1AWK,75-100K,YES,NO,CONSERV,65+,REDUCNATDEBT,STATE,COMPLETE,SOUTHWEST,60+,60+,IND/OTHER,65+,CATHOLIC,BOTH,NEITHER,ISSUES,,,SUPPORT,1.319
STATE ONLY,26.0,26.0,18.0,SECOND CALL,30-39,WHITE,MALE,GORE,CARNAHAN,HOLDEN,APPROVE,FAVORABLE,GORE,LESS,JEANCARNAHAN,SMCITY/RURAL,SOCIALSECUR,EXPERIENCE,YES,CLINTON,ME,ALWYSILL,BETTER,APP/FAV,YES,DEMOCRAT,10-50K,SOMCOL/ASSOC,CATHOLIC,ONCEAWEEK,50-75K,YES,YES,MODERATE,18-64,CUTFEDINCTAX,STATE,COMPLETE,SOUTHWEST,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,ONLYGORE,ONLYBUSH,ISSUES,,,OPPOSE,1.08
STATE ONLY,26.0,26.0,19.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,ASHCROFT,TALENT,DISAPPR,UNFAVORABLE,BUSH,LESS,ASHCROFT,SMCITY/RURAL,HEALTHCARE,HONEST,NO,DOLE,NONE,ALWYSILL,SAME,DIS/UNFAV,YES,INDEPEND,10-50K,POSTGRAD,CATHOLIC,ONCEAWEEK,OVER100K,YES,NO,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,SOUTHWEST,45-59,50-59,IND/OTHER,50-64,CATHOLIC,BOTH,ONLYGORE,PERSONALQUAL,,,SUPPORT,1.096
STATE ONLY,26.0,26.0,20.0,SECOND CALL,30-39,WHITE,MALE,GORE,CARNAHAN,HOLDEN,APPROVE,UNFAVORABLE,GORE,MORE,JEANCARNAHAN,SMCITY/RURAL,OMITS,CARES,NO,CLINTON,ME,ALWYSILL,BETTER,APP/UNFAV,YES,DEMOCRAT,10-50K,COLGRAD,CATHOLIC,ONCEAWEEK,30-50K,NO,YES,LIBERAL,18-64,CUTFEDINCTAX,STATE,COMPLETE,SOUTHWEST,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,ONLYGORE,ONLYBUSH,ISSUES,,,SUPPORT,1.08
STATE ONLY,26.0,26.0,21.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,ASHCROFT,TALENT,APPROVE,UNFAVORABLE,BUSH,LESS,ASHCROFT,SMCITY/RURAL,TAXES,HONEST,NO,DOLE,NONE,MOSTILL,BETTER,APP/UNFAV,YES,REPUBLCN,10-50K,COLGRAD,PROTESTANT,ONCEAWEEK,OVER100K,YES,YES,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,SOUTHWEST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,BOTH,ONLYGORE,ISSUES,,,OPPOSE,1.096
STATE ONLY,26.0,26.0,22.0,SECOND CALL,45-49,WHITE,MALE,GORE,CARNAHAN,HOLDEN,APPROVE,UNFAVORABLE,GORE,MORE,JEANCARNAHAN,SMCITY/RURAL,WORLDAFFAIRS,CARES,NO,CLINTON,NONE,MOSTILL,BETTER,APP/UNFAV,YES,DEMOCRAT,10-50K,COLGRAD,PROTESTANT,AFEWAYEAR,75-100K,YES,NO,MODERATE,18-64,CUTFEDINCTAX,STATE,COMPLETE,SOUTHWEST,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,BOTH,ONLYBUSH,ISSUES,,,SUPPORT,1.08
STATE ONLY,26.0,26.0,23.0,SECOND CALL,45-49,WHITE,MALE,GORE,CARNAHAN,HOLDEN,APPROVE,UNFAVORABLE,GORE,MORE,JEANCARNAHAN,SMCITY/RURAL,ECON/JOBS,CARES,NO,CLINTON,NONE,MOSTILL,BETTER,APP/UNFAV,YES,DEMOCRAT,10-50K,COLGRAD,CATHOLIC,ONCEAWEEK,50-75K,YES,NO,MODERATE,18-64,CUTFEDINCTAX,STATE,COMPLETE,SOUTHWEST,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,BOTH,ONLYBUSH,ISSUES,,,OPPOSE,1.08
STATE ONLY,26.0,26.0,24.0,SECOND CALL,30-39,WHITE,MALE,GORE,CARNAHAN,HOLDEN,APPROVE,UNFAVORABLE,GORE,MORE,JEANCARNAHAN,SMCITY/RURAL,TAXES,HONEST,NO,CLINTON,ME,ALWYSILL,BETTER,APP/UNFAV,YES,DEMOCRAT,10-50K,COLGRAD,PROTESTANT,AFEWAMONTH,50-75K,YES,YES,MODERATE,18-64,CUTFEDINCTAX,STATE,COMPLETE,SOUTHWEST,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,BOTH,ONLYBUSH,PERSONALQUAL,,,SUPPORT,1.08
STATE ONLY,26.0,26.0,25.0,SECOND CALL,60-64,WHITE,MALE,BUSH,ASHCROFT,,DISAPPR,UNFAVORABLE,BUSH,LESS,ASHCROFT,SMCITY/RURAL,TAXES,HONEST,NO,DOLE,NONE,MOSTILL,SAME,DIS/UNFAV,YES,INDEPEND,10-50K,SOMCOL/ASSOC,OTHERCHRIST,ONCEAWEEK,50-75K,YES,NO,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,SOUTHWEST,60+,60+,IND/OTHER,50-64,PROT/CHRIST,BOTH,ONLYGORE,ISSUES,,,OPPOSE,1.246
STATE ONLY,26.0,26.0,26.0,SECOND CALL,60-64,WHITE,MALE,BUSH,ASHCROFT,TALENT,APPROVE,FAVORABLE,OMITS,LESS,ASHCROFT,SMCITY/RURAL,HEALTHCARE,HONEST,NO,CLINTON,NONE,ALWYSILL,BETTER,APP/FAV,YES,DEMOCRAT,10-50K,SOMCOL/ASSOC,PROTESTANT,ONCEAWEEK,50-75K,YES,NO,MODERATE,18-64,CUTFEDINCTAX,STATE,COMPLETE,SOUTHWEST,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,ONLYGORE,ONLYBUSH,PERSONALQUAL,,,SUPPORT,1.319
STATE ONLY,26.0,26.0,27.0,SECOND CALL,60-64,WHITE,FEMALE,GORE,CARNAHAN,HOLDEN,APPROVE,UNFAVORABLE,GORE,MORE,JEANCARNAHAN,SMCITY/RURAL,WORLDAFFAIRS,COMPLEXISSUE,NO,CLINTON,NONE,MOSTILL,BETTER,APP/UNFAV,NO,INDEPEND,10-50K,COLGRAD,PROTESTANT,AFEWAMONTH,30-50K,YES,NO,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,SOUTHWEST,60+,60+,IND/OTHER,50-64,PROT/CHRIST,BOTH,ONLYBUSH,ISSUES,,,SUPPORT,1.359
STATE ONLY,26.0,26.0,28.0,SECOND CALL,60-64,WHITE,MALE,BUSH,ASHCROFT,,APPROVE,UNFAVORABLE,OMITS,LESS,ASHCROFT,SMCITY/RURAL,HEALTHCARE,HONEST,NO,DOLE,NONE,ALWYSILL,SAME,APP/UNFAV,YES,INDEPEND,10-50K,SOMCOL/ASSOC,CATHOLIC,ONCEAWEEK,50-75K,YES,NO,,18-64,CUTFEDINCTAX,STATE,COMPLETE,SOUTHWEST,60+,60+,IND/OTHER,50-64,CATHOLIC,BOTH,ONLYGORE,ISSUES,,,SUPPORT,1.246
STATE ONLY,26.0,26.0,29.0,SECOND CALL,60-64,WHITE,FEMALE,BUCHANAN,CARNAHAN,HOLDEN,APPROVE,FAVORABLE,GORE,MORE,JEANCARNAHAN,SMCITY/RURAL,HEALTHCARE,COMPLEXISSUE,NO,CLINTON,NONE,MOSTLGL,BETTER,APP/FAV,NO,DEMOCRAT,10-50K,POSTGRAD,NONE,NEVER,75-100K,YES,YES,LIBERAL,18-64,REDUCNATDEBT,STATE,COMPLETE,SOUTHWEST,60+,60+,DEMOCRAT,50-64,NONE,ONLYGORE,NEITHER,ISSUES,,,SUPPORT,0.613
STATE ONLY,26.0,26.0,30.0,SECOND CALL,40-44,WHITE,MALE,GORE,CARNAHAN,HOLDEN,APPROVE,UNFAVORABLE,GORE,MORE,JEANCARNAHAN,SMCITY/RURAL,ECON/JOBS,EXPERIENCE,NO,CLINTON,NONE,MOSTLGL,BETTER,APP/UNFAV,YES,INDEPEND,10-50K,COLGRAD,PROTESTANT,NEVER,75-100K,YES,NO,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,SOUTHWEST,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,ONLYGORE,ONLYBUSH,ISSUES,,,SUPPORT,1.08
STATE ONLY,26.0,26.0,31.0,THIRD CALL,40-44,WHITE,MALE,GORE,CARNAHAN,HOLDEN,APPROVE,UNFAVORABLE,GORE,LESS,JEANCARNAHAN,SMCITY/RURAL,TAXES,HONEST,NO,CLINTON,NONE,ALWYSILL,BETTER,APP/UNFAV,YES,DEMOCRAT,10-50K,COLGRAD,NONE,NEVER,75-100K,YES,YES,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,SOUTHWEST,30-44,40-49,DEMOCRAT,40-49,NONE,BOTH,ONLYBUSH,ISSUES,,,SUPPORT,1.08
STATE ONLY,26.0,26.0,32.0,THIRD CALL,60-64,WHITE,FEMALE,BUSH,ASHCROFT,TALENT,DISAPPR,UNFAVORABLE,BUSH,MORE,ASHCROFT,SMCITY/RURAL,HEALTHCARE,HONEST,NO,DOLE,NONE,MOSTILL,SAME,DIS/UNFAV,YES,REPUBLCN,10-50K,COLGRAD,CATHOLIC,ONCEAWEEK,75-100K,YES,NO,CONSERV,18-64,REDUCNATDEBT,STATE,COMPLETE,SOUTHWEST,60+,60+,REPUBLICAN,50-64,CATHOLIC,ONLYBUSH,ONLYGORE,PERSONALQUAL,,,SUPPORT,1.348
STATE ONLY,26.0,26.0,33.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,CARNAHAN,HOLDEN,APPROVE,FAVORABLE,GORE,MORE,JEANCARNAHAN,SMCITY/RURAL,ECON/JOBS,HONEST,NO,CLINTON,ME,ALWYSILL,BETTER,APP/FAV,YES,DEMOCRAT,10-50K,COLGRAD,CATHOLIC,ONCEAWEEK,75-100K,YES,YES,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,SOUTHWEST,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,BOTH,OMITS,ISSUES,,,SUPPORT,1.105
STATE ONLY,26.0,26.0,34.0,THIRD CALL,40-44,WHITE,MALE,GORE,CARNAHAN,HOLDEN,APPROVE,FAVORABLE,GORE,MORE,JEANCARNAHAN,SMCITY/RURAL,ECON/JOBS,STRONGLEADER,NO,CLINTON,ME,ALWYSILL,BETTER,APP/FAV,YES,DEMOCRAT,10-50K,SOMCOL/ASSOC,PROTESTANT,ONCEAWEEK,50-75K,YES,YES,LIBERAL,18-64,CUTFEDINCTAX,STATE,COMPLETE,SOUTHWEST,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,BOTH,NEITHER,ISSUES,,,SUPPORT,1.08
STATE ONLY,26.0,26.0,35.0,THIRD CALL,60-64,WHITE,MALE,GORE,CARNAHAN,HOLDEN,APPROVE,UNFAVORABLE,GORE,MORE,JEANCARNAHAN,SMCITY/RURAL,HEALTHCARE,EXPERIENCE,NO,CLINTON,NONE,MOSTILL,BETTER,APP/UNFAV,NO,DEMOCRAT,10-50K,HSGRAD,CATHOLIC,ONCEAWEEK,50-75K,YES,NO,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,SOUTHWEST,60+,60+,DEMOCRAT,50-64,CATHOLIC,BOTH,ONLYBUSH,ISSUES,,,SUPPORT,1.327
STATE ONLY,26.0,28.0,1.0,FIRST CALL,65-74,WHITE,MALE,BUSH,ASHCROFT,HOLDEN,APPROVE,FAVORABLE,BUSH,LESS,ASHCROFT,SMCITY/RURAL,MEDICARE/RX,STRONGLEADER,NO,CLINTON,NONE,ALWYSLGL,BETTER,APP/FAV,NO,INDEPEND,RURAL,HSGRAD,PROTESTANT,MORETHAN1AWK,15-30K,YES,NO,CONSERV,65+,REDUCNATDEBT,STATE,COMPLETE,NORTH/SOEAST,60+,60+,IND/OTHER,65+,PROT/CHRIST,NEITHER,BOTH,PERSONALQUAL,,,OPPOSE,1.052
STATE ONLY,26.0,28.0,2.0,FIRST CALL,65-74,BLACK,FEMALE,GORE,CARNAHAN,HOLDEN,APPROVE,FAVORABLE,GORE,MORE,JEANCARNAHAN,SMCITY/RURAL,MEDICARE/RX,STRONGLEADER,NO,CLINTON,NONE,ALWYSLGL,BETTER,APP/FAV,NO,DEMOCRAT,RURAL,HSGRAD,PROTESTANT,AFEWAYEAR,15-30K,NO,NO,MODERATE,65+,REDUCNATDEBT,STATE,COMPLETE,NORTH/SOEAST,60+,60+,DEMOCRAT,65+,PROT/CHRIST,ONLYGORE,ONLYBUSH,ISSUES,,,SUPPORT,1.387
STATE ONLY,26.0,28.0,3.0,FIRST CALL,45-49,WHITE,FEMALE,GORE,CARNAHAN,TALENT,APPROVE,UNFAVORABLE,GORE,MORE,WOULDNOTVOTE,SMCITY/RURAL,EDUCATION,CARES,NO,CLINTON,NONE,MOSTILL,BETTER,APP/UNFAV,YES,DEMOCRAT,RURAL,COLGRAD,PROTESTANT,ONCEAWEEK,30-50K,YES,NO,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,NORTH/SOEAST,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,NEITHER,BOTH,ISSUES,,,OPPOSE,0.89
STATE ONLY,26.0,28.0,4.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,CARNAHAN,HOLDEN,APPROVE,FAVORABLE,GORE,MORE,JEANCARNAHAN,SMCITY/RURAL,WORLDAFFAIRS,HONEST,NO,CLINTON,NONE,MOSTILL,BETTER,APP/FAV,YES,INDEPEND,RURAL,HSGRAD,OTHERCHRIST,ONCEAWEEK,LESS15K,NO,NO,CONSERV,65+,SOCIALSECURI,STATE,COMPLETE,NORTH/SOEAST,60+,60+,IND/OTHER,65+,PROT/CHRIST,ONLYGORE,BOTH,ISSUES,,,OPPOSE,0.979
STATE ONLY,26.0,28.0,5.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,ASHCROFT,HOLDEN,OMITS,OMITS,OMITS,LESS,ASHCROFT,SMCITY/RURAL,MEDICARE/RX,EXPERIENCE,YES,OMITS,NONE,ALWYSILL,OMITS,,,,RURAL,,,OMITS,,,,,18-64,OMITS,STATE,NOTCOMPLETE,NORTH/SOEAST,45-59,50-59,,50-64,,OMITS,OMITS,OMITS,,,OPPOSE,0.786
STATE ONLY,26.0,28.0,6.0,FIRST CALL,25-29,WHITE,FEMALE,BUSH,CARNAHAN,TALENT,APPROVE,UNFAVORABLE,BUSH,LESS,JEANCARNAHAN,SMCITY/RURAL,ECON/JOBS,CARES,NO,CLINTON,NONE,ALWYSLGL,SAME,APP/UNFAV,YES,ELSE,RURAL,SOMCOL/ASSOC,PROTESTANT,AFEWAYEAR,30-50K,NO,NO,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,NORTH/SOEAST,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,BOTH,BOTH,ISSUES,,,OPPOSE,1.024
STATE ONLY,26.0,28.0,7.0,FIRST CALL,40-44,WHITE,FEMALE,OTHER,CARNAHAN,HOLDEN,APPROVE,OMITS,BUSH,LESS,JEANCARNAHAN,SMCITY/RURAL,WORLDAFFAIRS,GOODJUDGMENT,NO,CLINTON,NONE,MOSTLGL,BETTER,OMITS,YES,DEMOCRAT,RURAL,SOMCOL/ASSOC,PROTESTANT,AFEWAYEAR,30-50K,YES,YES,MODERATE,18-64,OTHRPROGRAMS,STATE,COMPLETE,NORTH/SOEAST,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,NEITHER,BOTH,ISSUES,,,OPPOSE,0.791
STATE ONLY,26.0,28.0,8.0,FIRST CALL,40-44,WHITE,MALE,BUSH,ASHCROFT,TALENT,DISAPPR,UNFAVORABLE,BUSH,LESS,ASHCROFT,SMCITY/RURAL,WORLDAFFAIRS,HONEST,YES,DOLE,NONE,MOSTILL,SAME,DIS/UNFAV,YES,REPUBLCN,RURAL,HSGRAD,PROTESTANT,AFEWAMONTH,15-30K,YES,NO,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,NORTH/SOEAST,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,ONLYBUSH,ONLYGORE,ISSUES,,,OPPOSE,0.9560000000000001
STATE ONLY,26.0,28.0,9.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,CARNAHAN,HOLDEN,APPROVE,FAVORABLE,GORE,MORE,JEANCARNAHAN,SMCITY/RURAL,MEDICARE/RX,COMPLEXISSUE,NO,CLINTON,NONE,ALWYSLGL,BETTER,APP/FAV,YES,DEMOCRAT,RURAL,HSGRAD,OTHERCHRIST,AFEWAYEAR,15-30K,YES,NO,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,NORTH/SOEAST,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,ONLYGORE,BOTH,ISSUES,,,SUPPORT,0.777
STATE ONLY,26.0,28.0,10.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,CARNAHAN,HOLDEN,DISAPPR,UNFAVORABLE,GORE,MORE,JEANCARNAHAN,SMCITY/RURAL,SOCIALSECUR,HONEST,YES,CLINTON,NONE,MOSTLGL,SAME,DIS/UNFAV,NO,DEMOCRAT,RURAL,HSGRAD,PROTESTANT,ONCEAWEEK,LESS15K,NO,NO,MODERATE,65+,SOCIALSECURI,STATE,COMPLETE,NORTH/SOEAST,60+,60+,DEMOCRAT,65+,PROT/CHRIST,ONLYGORE,BOTH,ISSUES,,,SUPPORT,0.979
STATE ONLY,26.0,28.0,11.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,ASHCROFT,TALENT,DISAPPR,UNFAVORABLE,BUSH,LESS,ASHCROFT,SMCITY/RURAL,ECON/JOBS,EXPERIENCE,NO,DOLE,NONE,MOSTLGL,BETTER,DIS/UNFAV,YES,REPUBLCN,RURAL,COLGRAD,PROTESTANT,AFEWAYEAR,OVER100K,YES,NO,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,NORTH/SOEAST,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,BOTH,BOTH,ISSUES,,,OPPOSE,0.9400000000000001
