VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,CLINTON,BCPERSON,HOU,XWAY2000,GOVTDO,SIZEPLC3,ISSUE,QUAL,RELRIGHT,X6VOTE,UNION4,ABORTION,FINSIT,JOBPERS,WORK,PARTYID,SIZEPLAC,EDUC,RELIGION,ATTEND,INCOME,MARRIED,CHILD,PHIL3,OVER65,TELEPOLL,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,HISPANIC,QRACE,REL5,TRACK,PRESKNOW,FTVOTER,SAYANY,ISSVQUAL,VNS1,VNS2,GAY,CLINPRES,NEC,FEC,CLINECON,WEIGHT
STATE ONLY,38.0,2.0,93.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,,BUSH,LESS,,MEDICARE/RX,STRONGLEADER,YES,DOLE,NONE,MOSTILL,SAME,DIS/UNFAV,NO,REPUBLCN,,SOMCOL/ASSOC,PROTESTANT,MORETHAN1AWK,30-50K,YES,NO,CONSERV,18-64,PHONESVY,STATE,COMPLETE,NWCOAST,45-59,50-59,REPUBLICAN,50-64,NO,,PROT/CHRIST,RIGHTDIR,BOTH,NO,BOTH,PERSONALQUAL,,,NO,NEITHER,GOOD,SAME,SOMEWHATRESP,0.9430000000000001
STATE ONLY,38.0,2.0,94.0,FIRST CALL,50-59,WHITE,MALE,GORE,OMITS,FAVORABLE,,GORE,LESS,,WORLDAFFAIRS,GOODJUDGMENT,NO,CLINTON,NONE,MOSTLGL,SAME,OMITS,YES,INDEPEND,,SOMCOL/ASSOC,PROTESTANT,AFEWAMONTH,50-75K,YES,YES,CONSERV,18-64,PHONESVY,STATE,COMPLETE,NWCOAST,45-59,50-59,IND/OTHER,50-64,NO,,PROT/CHRIST,RIGHTDIR,ONLYGORE,NO,ONLYBUSH,PERSONALQUAL,,,NO,NEITHER,GOOD,SAME,SOMEWHATRESP,0.595
STATE ONLY,38.0,2.0,95.0,FIRST CALL,75+,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,,BUSH,LESS,,EDUCATION,HONEST,NO,DOLE,NONE,MOSTILL,SAME,DIS/UNFAV,NO,REPUBLCN,,SOMCOL/ASSOC,CATHOLIC,ONCEAWEEK,30-50K,YES,NO,CONSERV,65+,PHONESVY,STATE,COMPLETE,NWCOAST,60+,60+,REPUBLICAN,65+,NO,,CATHOLIC,WRONGTRACK,BOTH,NO,ONLYGORE,PERSONALQUAL,,,NO,SUPPORTCLIN,GOOD,SAME,SOMEWHATRESP,1.252
STATE ONLY,38.0,2.0,96.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,APPROVE,UNFAVORABLE,,BUSH,MORE,,OMITS,STRONGLEADER,NO,PEROT,SOMEONEELSE,MOSTILL,WORSE,APP/UNFAV,NO,ELSE,,SOMCOL/ASSOC,NONE,ONCEAWEEK,50-75K,YES,YES,,18-64,PHONESVY,STATE,COMPLETE,NWCOAST,45-59,40-49,IND/OTHER,40-49,NO,,NONE,OMITS,ONLYBUSH,NO,BOTH,PERSONALQUAL,,,NO,OPPOSECLIN,GOOD,SAME,OMITS,1.795
STATE ONLY,38.0,2.0,97.0,FIRST CALL,30-39,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,,GORE,LESS,,TAXES,HONEST,NO,DOLE,NONE,MOSTLGL,BETTER,APP/UNFAV,YES,INDEPEND,,COLGRAD,NONE,NEVER,50-75K,NO,YES,MODERATE,18-64,PHONESVY,STATE,COMPLETE,NWCOAST,30-44,30-39,IND/OTHER,30-39,NO,,NONE,RIGHTDIR,BOTH,NO,BOTH,PERSONALQUAL,,,NO,NEITHER,EXCEL,SAME,SOMEWHATRESP,0.596
STATE ONLY,38.0,2.0,98.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,,GORE,MORE,,EDUCATION,COMPLEXISSUE,NO,CLINTON,SOMEONEELSE,MOSTLGL,BETTER,APP/UNFAV,YES,DEMOCRAT,,COLGRAD,NONE,NEVER,50-75K,NO,YES,LIBERAL,18-64,PHONESVY,STATE,COMPLETE,NWCOAST,45-59,50-59,DEMOCRAT,50-64,NO,,NONE,RIGHTDIR,ONLYGORE,NO,BOTH,ISSUES,,,NO,NEITHER,GOOD,SAME,SOMEWHATRESP,0.657
STATE ONLY,38.0,2.0,99.0,FIRST CALL,40-44,WHITE,MALE,NADER,DISAPPR,UNFAVORABLE,,WOULDNOTVOTE,MORE,,EDUCATION,HONEST,NO,CLINTON,NONE,MOSTLGL,SAME,DIS/UNFAV,YES,DEMOCRAT,,SOMCOL/ASSOC,NONE,AFEWAYEAR,50-75K,YES,YES,MODERATE,18-64,PHONESVY,STATE,COMPLETE,NWCOAST,30-44,40-49,DEMOCRAT,40-49,NO,,NONE,RIGHTDIR,BOTH,NO,BOTH,PERSONALQUAL,,,NO,NEITHER,EXCEL,SAME,SOMEWHATRESP,0.74
STATE ONLY,38.0,3.0,1.0,FIRST CALL,50-59,WHITE,MALE,NADER,DISAPPR,UNFAVORABLE,,BUSH,LESS,,EDUCATION,HONEST,NO,DOLE,NONE,MOSTLGL,BETTER,DIS/UNFAV,YES,INDEPEND,,POSTGRAD,OTHERCHRIST,AFEWAYEAR,OVER100K,YES,YES,MODERATE,18-64,PHONESVY,STATE,COMPLETE,SUBURBS,45-59,50-59,IND/OTHER,50-64,NO,,PROT/CHRIST,RIGHTDIR,ONLYGORE,NO,ONLYGORE,PERSONALQUAL,,,NO,OPPOSECLIN,GOOD,WORSE,NOTTOORESPON,0.252
STATE ONLY,38.0,3.0,2.0,FIRST CALL,40-44,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,,GORE,LESS,,SOCIALSECUR,COMPLEXISSUE,YES,PEROT,NONE,MOSTLGL,SAME,APP/UNFAV,YES,REPUBLCN,,SOMCOL/ASSOC,PROTESTANT,AFEWAYEAR,30-50K,NO,YES,CONSERV,18-64,PHONESVY,STATE,COMPLETE,SUBURBS,30-44,40-49,REPUBLICAN,40-49,NO,,PROT/CHRIST,RIGHTDIR,BOTH,YES,ONLYBUSH,ISSUES,,,NO,NEITHER,GOOD,SAME,SOMEWHATRESP,0.5740000000000001
STATE ONLY,38.0,3.0,3.0,FIRST CALL,40-44,WHITE,FEMALE,OTHER,DISAPPR,FAVORABLE,,OMITS,MORE,,SOCIALSECUR,HONEST,YES,PEROT,NONE,MOSTLGL,SAME,DIS/FAV,NO,REPUBLCN,,SOMCOL/ASSOC,PROTESTANT,MORETHAN1AWK,50-75K,NO,YES,CONSERV,18-64,PHONESVY,STATE,COMPLETE,SUBURBS,30-44,40-49,REPUBLICAN,40-49,NO,,PROT/CHRIST,WRONGTRACK,ONLYBUSH,NO,BOTH,PERSONALQUAL,,,YES,NEITHER,NOTGOOD,BETTER,SOMEWHATRESP,0.256
STATE ONLY,38.0,3.0,4.0,FIRST CALL,60-64,WHITE,MALE,GORE,APPROVE,OMITS,,GORE,MORE,,SOCIALSECUR,EXPERIENCE,NO,CLINTON,ME,ALWYSLGL,SAME,OMITS,NO,DEMOCRAT,,SOMCOL/ASSOC,JEWISH,AFEWAYEAR,30-50K,NO,NO,MODERATE,18-64,PHONESVY,STATE,COMPLETE,SUBURBS,60+,60+,DEMOCRAT,50-64,NO,,JEWISH,RIGHTDIR,ONLYGORE,NO,ONLYBUSH,PERSONALQUAL,,,NO,NEITHER,GOOD,SAME,SOMEWHATRESP,0.527
STATE ONLY,38.0,3.0,5.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,APPROVE,UNFAVORABLE,,BUSH,LESS,,TAXES,HONEST,NO,DOLE,NONE,ALWYSILL,BETTER,APP/UNFAV,NO,REPUBLCN,,COLGRAD,PROTESTANT,MORETHAN1AWK,OVER100K,YES,NO,CONSERV,18-64,PHONESVY,STATE,COMPLETE,SUBURBS,30-44,30-39,REPUBLICAN,30-39,NO,,PROT/CHRIST,WRONGTRACK,BOTH,NO,ONLYGORE,PERSONALQUAL,,,NO,SUPPORTCLIN,EXCEL,SAME,SOMEWHATRESP,1.042
STATE ONLY,38.0,3.0,6.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,,GORE,OMITS,,WORLDAFFAIRS,EXPERIENCE,NO,CLINTON,NONE,ALWYSLGL,SAME,APP/UNFAV,YES,INDEPEND,,COLGRAD,PROTESTANT,ONCEAWEEK,,,,MODERATE,18-64,PHONESVY,STATE,COMPLETE,SUBURBS,45-59,50-59,IND/OTHER,50-64,NO,,PROT/CHRIST,OMITS,ONLYGORE,NO,BOTH,ISSUES,,,YES,NEITHER,EXCEL,OMITS,SOMEWHATRESP,0.494
STATE ONLY,38.0,3.0,7.0,FIRST CALL,18-24,OTHER,MALE,NADER,APPROVE,UNFAVORABLE,,GORE,MORE,,EDUCATION,COMPLEXISSUE,NO,NOVOTE,NONE,ALWYSLGL,SAME,APP/UNFAV,YES,INDEPEND,,HSGRAD,NONE,NEVER,LESS15K,NO,YES,LIBERAL,18-64,PHONESVY,STATE,COMPLETE,SUBURBS,18-29,18-24,IND/OTHER,18-24,NO,,NONE,RIGHTDIR,ONLYGORE,YES,BOTH,PERSONALQUAL,,,NO,NEITHER,EXCEL,BETTER,SOMEWHATRESP,1.961
STATE ONLY,38.0,3.0,8.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,,GORE,MORE,,EDUCATION,COMPLEXISSUE,NO,CLINTON,NONE,ALWYSLGL,BETTER,APP/FAV,NO,DEMOCRAT,,POSTGRAD,PROTESTANT,ONCEAWEEK,15-30K,NO,NO,LIBERAL,65+,PHONESVY,STATE,COMPLETE,SUBURBS,60+,60+,DEMOCRAT,65+,NO,,PROT/CHRIST,RIGHTDIR,ONLYGORE,NO,BOTH,ISSUES,,,NO,NEITHER,GOOD,BETTER,VERYRESPONSI,0.724
STATE ONLY,38.0,3.0,9.0,FIRST CALL,40-44,WHITE,FEMALE,NADER,DISAPPR,UNFAVORABLE,,GORE,MORE,,EDUCATION,COMPLEXISSUE,NO,CLINTON,ME,ALWYSLGL,BETTER,DIS/UNFAV,YES,DEMOCRAT,,POSTGRAD,PROTESTANT,AFEWAYEAR,30-50K,YES,YES,LIBERAL,18-64,PHONESVY,STATE,COMPLETE,SUBURBS,30-44,40-49,DEMOCRAT,40-49,NO,,PROT/CHRIST,RIGHTDIR,ONLYGORE,NO,BOTH,ISSUES,,,NO,NEITHER,GOOD,WORSE,SOMEWHATRESP,1.23
STATE ONLY,38.0,3.0,10.0,FIRST CALL,25-29,WHITE,MALE,GORE,DISAPPR,UNFAVORABLE,,GORE,MORE,,ECON/JOBS,HONEST,NO,DOLE,ME,MOSTLGL,BETTER,DIS/UNFAV,YES,ELSE,,COLGRAD,PROTESTANT,AFEWAYEAR,15-30K,NO,YES,MODERATE,18-64,PHONESVY,STATE,COMPLETE,SUBURBS,18-29,25-29,IND/OTHER,25-29,NO,,PROT/CHRIST,RIGHTDIR,BOTH,NO,ONLYBUSH,ISSUES,,,NO,NEITHER,GOOD,SAME,SOMEWHATRESP,1.313
STATE ONLY,38.0,3.0,11.0,FIRST CALL,40-44,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,,BUSH,LESS,,OMITS,HONEST,NO,DOLE,ME,MOSTLGL,BETTER,DIS/UNFAV,YES,REPUBLCN,,HSGRAD,OTHERCHRIST,ONCEAWEEK,30-50K,YES,YES,CONSERV,18-64,PHONESVY,STATE,COMPLETE,SUBURBS,30-44,40-49,REPUBLICAN,40-49,NO,,PROT/CHRIST,WRONGTRACK,BOTH,NO,ONLYGORE,ISSUES,,,NO,NEITHER,GOOD,SAME,SOMEWHATRESP,1.254
STATE ONLY,38.0,3.0,12.0,FIRST CALL,30-39,WHITE,MALE,GORE,APPROVE,FAVORABLE,,GORE,MORE,,EDUCATION,CARES,NO,CLINTON,ME,ALWYSLGL,BETTER,APP/FAV,YES,DEMOCRAT,,NOHS,OTHERCHRIST,AFEWAYEAR,50-75K,YES,YES,LIBERAL,18-64,PHONESVY,STATE,COMPLETE,SUBURBS,30-44,30-39,DEMOCRAT,30-39,NO,,PROT/CHRIST,WRONGTRACK,NEITHER,NO,BOTH,PERSONALQUAL,,,NO,NEITHER,GOOD,SAME,VERYRESPONSI,1.744
STATE ONLY,38.0,3.0,13.0,FIRST CALL,65-74,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,,BUSH,LESS,,TAXES,CARES,OMITS,DOLE,NONE,MOSTILL,SAME,DIS/UNFAV,YES,REPUBLCN,,POSTGRAD,PROTESTANT,ONCEAWEEK,,YES,NO,CONSERV,65+,PHONESVY,STATE,COMPLETE,SUBURBS,60+,60+,REPUBLICAN,65+,NO,,PROT/CHRIST,WRONGTRACK,ONLYBUSH,NO,ONLYGORE,ISSUES,,,NO,NEITHER,NOTGOOD,WORSE,SOMEWHATRESP,0.625
STATE ONLY,38.0,3.0,14.0,FIRST CALL,75+,WHITE,MALE,GORE,APPROVE,FAVORABLE,,GORE,MORE,,HEALTHCARE,COMPLEXISSUE,NO,CLINTON,ME,ALWYSLGL,BETTER,APP/FAV,YES,DEMOCRAT,,POSTGRAD,CATHOLIC,MORETHAN1AWK,50-75K,NO,NO,LIBERAL,65+,PHONESVY,STATE,COMPLETE,SUBURBS,60+,60+,DEMOCRAT,65+,NO,,CATHOLIC,RIGHTDIR,ONLYGORE,NO,ONLYBUSH,PERSONALQUAL,,,NO,SUPPORTCLIN,EXCEL,SAME,VERYRESPONSI,0.87
STATE ONLY,38.0,3.0,15.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,DISAPPR,OMITS,,GORE,LESS,,ECON/JOBS,EXPERIENCE,NO,CLINTON,MEANDSOMEONE,MOSTLGL,SAME,OMITS,NO,INDEPEND,,SOMCOL/ASSOC,NONE,NEVER,50-75K,YES,YES,LIBERAL,18-64,PHONESVY,STATE,COMPLETE,SUBURBS,45-59,50-59,IND/OTHER,50-64,NO,,NONE,WRONGTRACK,ONLYGORE,NO,BOTH,ISSUES,,,NO,NEITHER,GOOD,SAME,SOMEWHATRESP,0.987
STATE ONLY,38.0,3.0,16.0,FIRST CALL,75+,WHITE,FEMALE,NADER,APPROVE,FAVORABLE,,OMITS,OMITS,,EDUCATION,COMPLEXISSUE,NO,OTHER,NONE,ALWYSLGL,SAME,APP/FAV,NO,ELSE,,SOMCOL/ASSOC,OTHERCHRIST,AFEWAMONTH,50-75K,NO,YES,MODERATE,65+,PHONESVY,STATE,COMPLETE,SUBURBS,60+,60+,IND/OTHER,65+,NO,,PROT/CHRIST,OMITS,NEITHER,NO,BOTH,ISSUES,,,NO,NEITHER,OMITS,OMITS,SOMEWHATRESP,0.462
STATE ONLY,38.0,3.0,17.0,FIRST CALL,25-29,WHITE,FEMALE,BUSH,APPROVE,UNFAVORABLE,,BUSH,LESS,,OMITS,GOODJUDGMENT,NO,DOLE,NONE,ALWYSILL,BETTER,APP/UNFAV,YES,REPUBLCN,,SOMCOL/ASSOC,PROTESTANT,MORETHAN1AWK,OVER100K,NO,YES,CONSERV,18-64,PHONESVY,STATE,COMPLETE,SUBURBS,18-29,25-29,REPUBLICAN,25-29,NO,,PROT/CHRIST,WRONGTRACK,BOTH,NO,BOTH,PERSONALQUAL,,,NO,NEITHER,GOOD,BETTER,NOTATALLRESP,0.521
STATE ONLY,38.0,3.0,18.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,,GORE,LESS,,MEDICARE/RX,LIKEABLE,NO,CLINTON,NONE,ALWYSLGL,SAME,APP/FAV,NO,INDEPEND,,COLGRAD,PROTESTANT,AFEWAMONTH,30-50K,YES,NO,MODERATE,65+,PHONESVY,STATE,COMPLETE,SUBURBS,60+,60+,IND/OTHER,65+,NO,,PROT/CHRIST,RIGHTDIR,ONLYGORE,NO,ONLYBUSH,PERSONALQUAL,,,NO,NEITHER,GOOD,SAME,VERYRESPONSI,0.545
STATE ONLY,38.0,3.0,19.0,FIRST CALL,50-59,WHITE,MALE,NADER,OMITS,UNFAVORABLE,,BUSH,LESS,,HEALTHCARE,STRONGLEADER,YES,PEROT,NONE,ALWYSILL,BETTER,OMITS,YES,INDEPEND,,SOMCOL/ASSOC,PROTESTANT,AFEWAMONTH,30-50K,YES,YES,CONSERV,18-64,PHONESVY,STATE,COMPLETE,SUBURBS,45-59,50-59,IND/OTHER,50-64,NO,,PROT/CHRIST,WRONGTRACK,NEITHER,NO,BOTH,ISSUES,,,NO,NEITHER,GOOD,WORSE,NOTTOORESPON,0.757
STATE ONLY,38.0,3.0,20.0,FIRST CALL,30-39,OTHER,MALE,GORE,APPROVE,FAVORABLE,,GORE,LESS,,SOCIALSECUR,EXPERIENCE,NO,CLINTON,NONE,MOSTLGL,BETTER,APP/FAV,YES,DEMOCRAT,,COLGRAD,PROTESTANT,ONCEAWEEK,75-100K,NO,NO,LIBERAL,18-64,PHONESVY,STATE,COMPLETE,SUBURBS,30-44,30-39,DEMOCRAT,30-39,NO,,PROT/CHRIST,RIGHTDIR,ONLYGORE,NO,ONLYBUSH,ISSUES,,,YES,NEITHER,EXCEL,SAME,VERYRESPONSI,0.29
STATE ONLY,38.0,3.0,21.0,FIRST CALL,50-59,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,,BUSH,LESS,,TAXES,HONEST,NO,DOLE,NONE,MOSTILL,SAME,DIS/UNFAV,YES,REPUBLCN,,COLGRAD,PROTESTANT,ONCEAWEEK,75-100K,YES,YES,CONSERV,18-64,PHONESVY,STATE,COMPLETE,SUBURBS,45-59,50-59,REPUBLICAN,50-64,NO,,PROT/CHRIST,RIGHTDIR,BOTH,NO,BOTH,ISSUES,,,YES,OPPOSECLIN,GOOD,SAME,SOMEWHATRESP,0.379
STATE ONLY,38.0,3.0,22.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,APPROVE,FAVORABLE,,BUSH,MORE,,SOCIALSECUR,HONEST,NO,CLINTON,NONE,MOSTILL,WORSE,APP/FAV,NO,REPUBLCN,,COLGRAD,CATHOLIC,AFEWAMONTH,15-30K,NO,NO,MODERATE,18-64,PHONESVY,STATE,COMPLETE,SUBURBS,45-59,50-59,REPUBLICAN,50-64,NO,,CATHOLIC,WRONGTRACK,BOTH,NO,NEITHER,PERSONALQUAL,,,NO,NEITHER,GOOD,SAME,SOMEWHATRESP,0.23600000000000002
STATE ONLY,38.0,3.0,23.0,FIRST CALL,40-44,WHITE,MALE,BUSH,APPROVE,FAVORABLE,,BUSH,LESS,,OMITS,GOODJUDGMENT,NO,DOLE,SOMEONEELSE,ALWYSLGL,BETTER,APP/FAV,YES,REPUBLCN,,COLGRAD,NONE,AFEWAYEAR,OVER100K,YES,NO,CONSERV,18-64,PHONESVY,STATE,COMPLETE,SUBURBS,30-44,40-49,REPUBLICAN,40-49,NO,,NONE,RIGHTDIR,BOTH,NO,ONLYGORE,PERSONALQUAL,,,NO,NEITHER,GOOD,SAME,NOTTOORESPON,0.626
STATE ONLY,38.0,3.0,24.0,FIRST CALL,50-59,OTHER,MALE,BUSH,DISAPPR,UNFAVORABLE,,BUSH,LESS,,OMITS,HONEST,NO,DOLE,NONE,MOSTILL,SAME,DIS/UNFAV,YES,INDEPEND,,COLGRAD,PROTESTANT,MORETHAN1AWK,,YES,NO,MODERATE,18-64,PHONESVY,STATE,COMPLETE,SUBURBS,45-59,50-59,IND/OTHER,50-64,NO,,PROT/CHRIST,WRONGTRACK,BOTH,NO,ONLYGORE,PERSONALQUAL,,,NO,NEITHER,NOTGOOD,OMITS,SOMEWHATRESP,1.079
STATE ONLY,38.0,3.0,25.0,FIRST CALL,65-74,WHITE,MALE,BUSH,APPROVE,FAVORABLE,,BUSH,MORE,,WORLDAFFAIRS,GOODJUDGMENT,NO,CLINTON,NONE,ALWYSILL,WORSE,APP/FAV,NO,DEMOCRAT,,SOMCOL/ASSOC,CATHOLIC,ONCEAWEEK,15-30K,NO,NO,MODERATE,65+,PHONESVY,STATE,COMPLETE,SUBURBS,60+,60+,DEMOCRAT,65+,NO,,CATHOLIC,WRONGTRACK,ONLYBUSH,NO,BOTH,PERSONALQUAL,,,NO,NEITHER,GOOD,WORSE,SOMEWHATRESP,0.79
STATE ONLY,38.0,3.0,26.0,FIRST CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,,BUSH,LESS,,TAXES,HONEST,NO,DOLE,NONE,MOSTILL,BETTER,DIS/UNFAV,YES,REPUBLCN,,COLGRAD,PROTESTANT,MORETHAN1AWK,50-75K,YES,YES,CONSERV,18-64,PHONESVY,STATE,COMPLETE,SUBURBS,30-44,30-39,REPUBLICAN,30-39,NO,,PROT/CHRIST,RIGHTDIR,BOTH,NO,BOTH,PERSONALQUAL,,,NO,NEITHER,GOOD,BETTER,NOTATALLRESP,1.254
STATE ONLY,38.0,3.0,27.0,FIRST CALL,75+,WHITE,FEMALE,BUSH,DISAPPR,FAVORABLE,,BUSH,OMITS,,MEDICARE/RX,HONEST,NO,DOLE,NONE,ALWYSILL,SAME,DIS/FAV,NO,REPUBLCN,,HSGRAD,OTHERCHRIST,ONCEAWEEK,15-30K,NO,NO,CONSERV,65+,PHONESVY,STATE,COMPLETE,SUBURBS,60+,60+,REPUBLICAN,65+,NO,,PROT/CHRIST,WRONGTRACK,BOTH,NO,BOTH,ISSUES,,,NO,OMITS,GOOD,OMITS,NOTTOORESPON,0.52
STATE ONLY,38.0,3.0,28.0,FIRST CALL,25-29,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,,GORE,MORE,,EDUCATION,CARES,NO,CLINTON,NONE,ALWYSLGL,BETTER,APP/UNFAV,YES,DEMOCRAT,,COLGRAD,PROTESTANT,NEVER,50-75K,NO,NO,MODERATE,18-64,PHONESVY,STATE,COMPLETE,SUBURBS,18-29,25-29,DEMOCRAT,25-29,NO,,PROT/CHRIST,RIGHTDIR,BOTH,NO,ONLYBUSH,PERSONALQUAL,,,NO,NEITHER,GOOD,SAME,SOMEWHATRESP,0.435
STATE ONLY,38.0,3.0,29.0,FIRST CALL,25-29,WHITE,MALE,GORE,APPROVE,FAVORABLE,,GORE,MORE,,EDUCATION,EXPERIENCE,NO,CLINTON,NONE,MOSTLGL,BETTER,APP/FAV,YES,DEMOCRAT,,POSTGRAD,NONE,AFEWAYEAR,75-100K,NO,NO,MODERATE,18-64,PHONESVY,STATE,COMPLETE,SUBURBS,18-29,25-29,DEMOCRAT,25-29,NO,,NONE,RIGHTDIR,ONLYGORE,NO,BOTH,ISSUES,,,NO,NEITHER,EXCEL,SAME,SOMEWHATRESP,0.435
STATE ONLY,38.0,3.0,30.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,,GORE,MORE,,HEALTHCARE,COMPLEXISSUE,OMITS,CLINTON,MEANDSOMEONE,MOSTLGL,BETTER,APP/FAV,YES,DEMOCRAT,,HSGRAD,CATHOLIC,ONCEAWEEK,15-30K,NO,YES,MODERATE,18-64,PHONESVY,STATE,COMPLETE,SUBURBS,45-59,50-59,DEMOCRAT,50-64,NO,,CATHOLIC,RIGHTDIR,ONLYGORE,NO,BOTH,ISSUES,,,NO,SUPPORTCLIN,GOOD,SAME,SOMEWHATRESP,0.657
STATE ONLY,38.0,3.0,31.0,FIRST CALL,60-64,WHITE,MALE,OTHER,APPROVE,UNFAVORABLE,,GORE,MORE,,WORLDAFFAIRS,CARES,NO,CLINTON,NONE,ALWYSILL,SAME,APP/UNFAV,NO,INDEPEND,,SOMCOL/ASSOC,NONE,NEVER,50-75K,YES,NO,MODERATE,18-64,PHONESVY,STATE,COMPLETE,SUBURBS,60+,60+,IND/OTHER,50-64,NO,,NONE,RIGHTDIR,ONLYGORE,YES,ONLYBUSH,PERSONALQUAL,,,NO,NEITHER,EXCEL,WORSE,SOMEWHATRESP,0.531
STATE ONLY,38.0,3.0,32.0,FIRST CALL,30-39,HISP,MALE,GORE,APPROVE,FAVORABLE,,GORE,MORE,,EDUCATION,EXPERIENCE,NO,CLINTON,ME,MOSTLGL,BETTER,APP/FAV,YES,DEMOCRAT,,COLGRAD,CATHOLIC,MORETHAN1AWK,30-50K,YES,YES,MODERATE,18-64,PHONESVY,STATE,COMPLETE,SUBURBS,30-44,30-39,DEMOCRAT,30-39,YES,,CATHOLIC,RIGHTDIR,BOTH,NO,BOTH,ISSUES,,,NO,NEITHER,GOOD,BETTER,SOMEWHATRESP,1.744
STATE ONLY,38.0,3.0,33.0,FIRST CALL,65-74,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,,BUSH,LESS,,OMITS,HONEST,NO,PEROT,NONE,MOSTILL,SAME,DIS/UNFAV,NO,INDEPEND,,HSGRAD,,AFEWAYEAR,,YES,NO,CONSERV,65+,PHONESVY,STATE,COMPLETE,SUBURBS,60+,60+,IND/OTHER,65+,NO,,,WRONGTRACK,BOTH,NO,ONLYGORE,PERSONALQUAL,,,NO,NEITHER,OMITS,OMITS,SOMEWHATRESP,0.988
STATE ONLY,38.0,3.0,34.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,,GORE,LESS,,MEDICARE/RX,GOODJUDGMENT,NO,CLINTON,NONE,ALWYSLGL,SAME,APP/FAV,NO,DEMOCRAT,,HSGRAD,PROTESTANT,AFEWAMONTH,,NO,NO,MODERATE,65+,PHONESVY,STATE,COMPLETE,SUBURBS,60+,60+,DEMOCRAT,65+,NO,,PROT/CHRIST,RIGHTDIR,ONLYGORE,NO,BOTH,ISSUES,,,NO,NEITHER,EXCEL,SAME,VERYRESPONSI,0.724
STATE ONLY,38.0,3.0,35.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,,BUSH,LESS,,OMITS,HONEST,YES,DOLE,NONE,ALWYSILL,SAME,DIS/UNFAV,NO,REPUBLCN,,HSGRAD,PROTESTANT,MORETHAN1AWK,30-50K,YES,NO,CONSERV,18-64,PHONESVY,STATE,COMPLETE,SUBURBS,45-59,50-59,REPUBLICAN,50-64,NO,,PROT/CHRIST,WRONGTRACK,ONLYBUSH,NO,ONLYGORE,PERSONALQUAL,,,NO,NEITHER,GOOD,WORSE,NOTTOORESPON,0.314
STATE ONLY,38.0,3.0,36.0,FIRST CALL,30-39,WHITE,MALE,BUSH,OMITS,UNFAVORABLE,,BUSH,LESS,,ECON/JOBS,STRONGLEADER,NO,DOLE,NONE,MOSTLGL,BETTER,OMITS,YES,REPUBLCN,,COLGRAD,PROTESTANT,ONCEAWEEK,OVER100K,NO,YES,MODERATE,18-64,PHONESVY,STATE,COMPLETE,SUBURBS,30-44,30-39,REPUBLICAN,30-39,NO,,PROT/CHRIST,RIGHTDIR,BOTH,NO,NEITHER,ISSUES,,,NO,NEITHER,GOOD,BETTER,NOTATALLRESP,0.626
STATE ONLY,38.0,3.0,37.0,FIRST CALL,75+,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,,GORE,LESS,,MEDICARE/RX,GOODJUDGMENT,NO,CLINTON,NONE,OMITS,SAME,APP/FAV,NO,DEMOCRAT,,HSGRAD,PROTESTANT,ONCEAWEEK,30-50K,NO,NO,MODERATE,65+,PHONESVY,STATE,COMPLETE,SUBURBS,60+,60+,DEMOCRAT,65+,NO,,PROT/CHRIST,RIGHTDIR,ONLYGORE,NO,NEITHER,ISSUES,,,NO,NEITHER,GOOD,SAME,SOMEWHATRESP,0.724
