VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,CLINTON,BCPERSON,XWAY2000,PROPMI,GOVTDO,SIZEPLC3,ISSUE,QUAL,RELRIGHT,X6VOTE,UNION4,UNFAIR,FINSIT,JOBPERS,WORK,PARTYID,SIZEPLAC,EDUC,RELIGION,ATTEND,INCOME,MARRIED,CHILD,PHIL3,OVER65,SURPLUS4,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,MCSUPP,PRESKNOW,SAYANY,ISSVQUAL,VNS1,VNS2,GUN,WEIGHT
STATE ONLY,23.0,41.0,29.0,SECOND CALL,30-39,WHITE,MALE,BUSH,ABRAHAM,DISAPPR,UNFAVORABLE,BUSH,NO,LESS,CITYOVER50K,TAXES,EXPERIENCE,NO,DOLE,NONE,GOREDID,BETTER,DIS/UNFAV,YES,REPUBLCN,50-500K,COLGRAD,CATHOLIC,AFEWAYEAR,50-75K,YES,YES,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,SOUTHWEST,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,YES,BOTH,ONLYGORE,ISSUES,,,SUPPORT,1.145
STATE ONLY,23.0,41.0,30.0,SECOND CALL,18-24,BLACK,FEMALE,GORE,OTHER,APPROVE,UNFAVORABLE,GORE,NO,LESS,CITYOVER50K,SOCIALSECUR,HONEST,NO,NOVOTE,NONE,BOTHDID,WORSE,APP/UNFAV,NO,ELSE,50-500K,SOMCOL/ASSOC,NONE,NEVER,OVER100K,NO,NO,LIBERAL,18-64,REDUCNATDEBT,STATE,COMPLETE,SOUTHWEST,18-29,18-24,IND/OTHER,18-24,NONE,NO,ONLYGORE,ONLYBUSH,ISSUES,,,OPPOSE,0.545
STATE ONLY,23.0,41.0,31.0,SECOND CALL,45-49,WHITE,MALE,GORE,STABENOW,APPROVE,FAVORABLE,GORE,NO,MORE,CITYOVER50K,WORLDAFFAIRS,GOODJUDGMENT,YES,CLINTON,NONE,BUSHDID,BETTER,APP/FAV,YES,INDEPEND,50-500K,POSTGRAD,PROTESTANT,AFEWAYEAR,OVER100K,YES,YES,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,SOUTHWEST,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,YES,ONLYGORE,ONLYBUSH,PERSONALQUAL,,,SUPPORT,1.088
STATE ONLY,23.0,41.0,32.0,SECOND CALL,40-44,WHITE,MALE,GORE,STABENOW,APPROVE,OMITS,GORE,NO,MORE,CITYOVER50K,ECON/JOBS,CARES,YES,DOLE,,BUSHDID,BETTER,OMITS,YES,INDEPEND,50-500K,HSGRAD,OTHERCHRIST,NEVER,75-100K,NO,NO,CONSERV,18-64,SOCIALSECURI,STATE,COMPLETE,SOUTHWEST,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,NO,ONLYGORE,ONLYBUSH,ISSUES,,,SUPPORT,1.088
STATE ONLY,23.0,41.0,33.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,,APPROVE,FAVORABLE,GORE,NO,MORE,CITYOVER50K,WORLDAFFAIRS,STRONGLEADER,NO,CLINTON,NONE,BOTHDID,BETTER,APP/FAV,YES,DEMOCRAT,50-500K,SOMCOL/ASSOC,NONE,AFEWAYEAR,30-50K,NO,NO,LIBERAL,18-64,SOCIALSECURI,STATE,COMPLETE,SOUTHWEST,30-44,30-39,DEMOCRAT,30-39,NONE,NO,BOTH,BOTH,ISSUES,,,SUPPORT,1.051
STATE ONLY,23.0,41.0,34.0,THIRD CALL,30-39,WHITE,MALE,BUSH,ABRAHAM,DISAPPR,UNFAVORABLE,BUSH,NO,LESS,CITYOVER50K,TAXES,HONEST,NO,CLINTON,NONE,BOTHDID,SAME,DIS/UNFAV,YES,INDEPEND,50-500K,SOMCOL/ASSOC,ELSE,AFEWAYEAR,30-50K,NO,NO,MODERATE,18-64,CUTFEDINCTAX,STATE,COMPLETE,SOUTHWEST,30-44,30-39,IND/OTHER,30-39,OTHER,YES,ONLYBUSH,ONLYGORE,PERSONALQUAL,,,OPPOSE,1.145
STATE ONLY,23.0,41.0,35.0,THIRD CALL,50-59,HISP,MALE,BUSH,ABRAHAM,APPROVE,FAVORABLE,BUSH,NO,MORE,CITYOVER50K,ECON/JOBS,STRONGLEADER,NO,CLINTON,NONE,BOTHDID,SAME,APP/FAV,YES,DEMOCRAT,50-500K,COLGRAD,OTHERCHRIST,ONCEAWEEK,50-75K,YES,NO,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,SOUTHWEST,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,NO,NEITHER,BOTH,ISSUES,,,SUPPORT,0.784
STATE ONLY,23.0,41.0,36.0,THIRD CALL,40-44,WHITE,MALE,BUSH,ABRAHAM,DISAPPR,UNFAVORABLE,BUSH,YES,LESS,CITYOVER50K,ECON/JOBS,HONEST,NO,DOLE,NONE,GOREDID,BETTER,DIS/UNFAV,YES,REPUBLCN,50-500K,COLGRAD,OTHERCHRIST,AFEWAYEAR,OVER100K,YES,YES,MODERATE,18-64,CUTFEDINCTAX,STATE,COMPLETE,SOUTHWEST,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,NO,ONLYBUSH,ONLYGORE,PERSONALQUAL,,,OPPOSE,0.731
STATE ONLY,23.0,41.0,37.0,THIRD CALL,25-29,WHITE,FEMALE,GORE,STABENOW,APPROVE,FAVORABLE,GORE,YES,MORE,CITYOVER50K,HEALTHCARE,HONEST,NO,CLINTON,NONE,BUSHDID,BETTER,APP/FAV,NO,DEMOCRAT,50-500K,HSGRAD,CATHOLIC,AFEWAYEAR,15-30K,YES,YES,CONSERV,18-64,SOCIALSECURI,STATE,COMPLETE,SOUTHWEST,18-29,25-29,DEMOCRAT,25-29,CATHOLIC,NO,ONLYGORE,ONLYBUSH,PERSONALQUAL,,,SUPPORT,0.63
STATE ONLY,23.0,41.0,38.0,THIRD CALL,50-59,WHITE,MALE,GORE,STABENOW,APPROVE,UNFAVORABLE,GORE,NO,LESS,CITYOVER50K,ECON/JOBS,EXPERIENCE,NO,CLINTON,ME,BOTHDID,BETTER,APP/UNFAV,YES,INDEPEND,50-500K,POSTGRAD,OTHERCHRIST,AFEWAYEAR,75-100K,YES,NO,CONSERV,18-64,REDUCNATDEBT,STATE,COMPLETE,SOUTHWEST,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,NO,NEITHER,BOTH,ISSUES,,,OPPOSE,1.088
STATE ONLY,23.0,41.0,39.0,THIRD CALL,18-24,WHITE,FEMALE,GORE,STABENOW,APPROVE,FAVORABLE,GORE,NO,MORE,CITYOVER50K,EDUCATION,CARES,NO,CLINTON,NONE,BUSHDID,BETTER,APP/FAV,NO,DEMOCRAT,50-500K,COLGRAD,,OMITS,75-100K,NO,NO,LIBERAL,18-64,OTHRPROGRAMS,STATE,COMPLETE,SOUTHWEST,18-29,18-24,DEMOCRAT,18-24,,NO,ONLYGORE,ONLYBUSH,ISSUES,,,SUPPORT,0.984
STATE ONLY,23.0,41.0,40.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,STABENOW,APPROVE,UNFAVORABLE,GORE,NO,MORE,CITYOVER50K,HEALTHCARE,CARES,NO,CLINTON,NONE,BOTHDID,SAME,APP/UNFAV,YES,DEMOCRAT,50-500K,POSTGRAD,CATHOLIC,ONCEAWEEK,OVER100K,YES,YES,LIBERAL,18-64,OTHRPROGRAMS,STATE,COMPLETE,SOUTHWEST,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,YES,NEITHER,BOTH,ISSUES,,,SUPPORT,1.04
STATE ONLY,23.0,41.0,41.0,THIRD CALL,30-39,WHITE,MALE,BUSH,ABRAHAM,DISAPPR,UNFAVORABLE,BUSH,YES,LESS,CITYOVER50K,SOCIALSECUR,HONEST,NO,DOLE,NONE,GOREDID,BETTER,DIS/UNFAV,YES,REPUBLCN,50-500K,POSTGRAD,CATHOLIC,NEVER,OVER100K,YES,YES,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,SOUTHWEST,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,YES,ONLYBUSH,ONLYGORE,PERSONALQUAL,,,SUPPORT,0.731
STATE ONLY,23.0,41.0,42.0,THIRD CALL,50-59,WHITE,MALE,BUSH,ABRAHAM,DISAPPR,UNFAVORABLE,BUSH,YES,LESS,CITYOVER50K,OMITS,HONEST,YES,DOLE,NONE,OMITS,WORSE,DIS/UNFAV,NO,REPUBLCN,50-500K,POSTGRAD,PROTESTANT,MORETHAN1AWK,OVER100K,YES,YES,MODERATE,18-64,OMITS,STATE,COMPLETE,SOUTHWEST,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,YES,ONLYBUSH,ONLYGORE,ISSUES,,,OPPOSE,0.731
STATE ONLY,23.0,43.0,1.0,FIRST CALL,30-39,WHITE,MALE,BUSH,ABRAHAM,DISAPPR,UNFAVORABLE,BUSH,YES,LESS,CITYOVER50K,OMITS,STRONGLEADER,NO,NOVOTE,NONE,GOREDID,OMITS,DIS/UNFAV,YES,ELSE,50-500K,SOMCOL/ASSOC,OTHERCHRIST,MORETHAN1AWK,30-50K,YES,YES,CONSERV,18-64,OMITS,STATE,COMPLETE,SOUTHWEST,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,NO,ONLYBUSH,ONLYGORE,PERSONALQUAL,,,OPPOSE,0.6950000000000001
STATE ONLY,23.0,43.0,2.0,FIRST CALL,30-39,WHITE,MALE,BUSH,ABRAHAM,DISAPPR,FAVORABLE,BUSH,YES,LESS,CITYOVER50K,OMITS,HONEST,YES,DOLE,NONE,GOREDID,SAME,DIS/FAV,YES,REPUBLCN,50-500K,COLGRAD,PROTESTANT,MORETHAN1AWK,30-50K,YES,YES,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,SOUTHWEST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,NO,BOTH,ONLYGORE,ISSUES,,,OPPOSE,0.6950000000000001
STATE ONLY,23.0,43.0,3.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,STABENOW,APPROVE,UNFAVORABLE,GORE,YES,MORE,CITYOVER50K,WORLDAFFAIRS,COMPLEXISSUE,NO,CLINTON,NONE,NEITHERDID,SAME,APP/UNFAV,YES,DEMOCRAT,50-500K,COLGRAD,CATHOLIC,ONCEAWEEK,30-50K,NO,YES,MODERATE,18-64,OTHRPROGRAMS,STATE,COMPLETE,SOUTHWEST,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,NO,ONLYGORE,BOTH,PERSONALQUAL,,,OPPOSE,0.631
STATE ONLY,23.0,43.0,4.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,ABRAHAM,DISAPPR,UNFAVORABLE,BUSH,YES,LESS,CITYOVER50K,ECON/JOBS,STRONGLEADER,NO,DOLE,NONE,GOREDID,BETTER,DIS/UNFAV,YES,REPUBLCN,50-500K,POSTGRAD,PROTESTANT,ONCEAWEEK,15-30K,NO,NO,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,SOUTHWEST,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,NO,BOTH,ONLYGORE,ISSUES,,,OPPOSE,0.662
STATE ONLY,23.0,43.0,5.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,STABENOW,APPROVE,UNFAVORABLE,GORE,NO,OMITS,CITYOVER50K,MEDICARE/RX,EXPERIENCE,NO,CLINTON,SOMEONEELSE,BOTHDID,WORSE,APP/UNFAV,NO,INDEPEND,50-500K,HSGRAD,CATHOLIC,ONCEAWEEK,,YES,NO,CONSERV,65+,OMITS,STATE,COMPLETE,SOUTHWEST,60+,60+,IND/OTHER,65+,CATHOLIC,YES,ONLYGORE,ONLYBUSH,PERSONALQUAL,,,SUPPORT,1.46
STATE ONLY,23.0,43.0,6.0,FIRST CALL,60-64,WHITE,MALE,BUSH,ABRAHAM,APPROVE,UNFAVORABLE,BUSH,NO,MORE,CITYOVER50K,SOCIALSECUR,HONEST,NO,PEROT,ME,BOTHDID,BETTER,APP/UNFAV,NO,DEMOCRAT,50-500K,HSGRAD,CATHOLIC,AFEWAMONTH,15-30K,NO,NO,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,SOUTHWEST,60+,60+,DEMOCRAT,50-64,CATHOLIC,NO,ONLYBUSH,ONLYGORE,PERSONALQUAL,,,SUPPORT,1.609
STATE ONLY,23.0,43.0,7.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,ABRAHAM,DISAPPR,UNFAVORABLE,BUSH,YES,LESS,CITYOVER50K,OMITS,HONEST,NO,NOVOTE,NONE,BOTHDID,SAME,DIS/UNFAV,YES,REPUBLCN,50-500K,POSTGRAD,CATHOLIC,AFEWAMONTH,50-75K,YES,NO,MODERATE,18-64,CUTFEDINCTAX,STATE,COMPLETE,SOUTHWEST,45-59,40-49,REPUBLICAN,40-49,CATHOLIC,YES,ONLYBUSH,ONLYGORE,ISSUES,,,SUPPORT,0.662
STATE ONLY,23.0,43.0,8.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,STABENOW,APPROVE,FAVORABLE,GORE,NO,MORE,CITYOVER50K,SOCIALSECUR,EXPERIENCE,NO,CLINTON,NONE,BOTHDID,SAME,APP/FAV,NO,INDEPEND,50-500K,COLGRAD,PROTESTANT,ONCEAWEEK,50-75K,YES,NO,MODERATE,18-64,OTHRPROGRAMS,STATE,COMPLETE,SOUTHWEST,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,NO,ONLYGORE,NEITHER,ISSUES,,,SUPPORT,0.985
STATE ONLY,23.0,43.0,9.0,FIRST CALL,40-44,WHITE,MALE,GORE,STABENOW,APPROVE,FAVORABLE,GORE,NO,LESS,CITYOVER50K,ECON/JOBS,COMPLEXISSUE,NO,CLINTON,NONE,BUSHDID,BETTER,APP/FAV,YES,DEMOCRAT,50-500K,HSGRAD,CATHOLIC,NEVER,75-100K,NO,NO,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,SOUTHWEST,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,NO,ONLYGORE,BOTH,ISSUES,,,SUPPORT,1.035
STATE ONLY,23.0,43.0,10.0,FIRST CALL,75+,WHITE,MALE,GORE,,APPROVE,FAVORABLE,GORE,YES,OMITS,CITYOVER50K,SOCIALSECUR,OMITS,OMITS,CLINTON,NONE,OMITS,SAME,APP/FAV,YES,DEMOCRAT,50-500K,NOHS,,MORETHAN1AWK,15-30K,YES,NO,,65+,SOCIALSECURI,STATE,COMPLETE,SOUTHWEST,60+,60+,DEMOCRAT,65+,,OMITS,BOTH,ONLYGORE,PERSONALQUAL,,,SUPPORT,0.987
STATE ONLY,23.0,43.0,12.0,SECOND CALL,18-24,WHITE,FEMALE,BUSH,ABRAHAM,APPROVE,UNFAVORABLE,BUSH,YES,LESS,CITYOVER50K,TAXES,HONEST,YES,NOVOTE,NONE,BOTHDID,OMITS,APP/UNFAV,YES,REPUBLCN,50-500K,HSGRAD,OTHERCHRIST,ONCEAWEEK,30-50K,YES,NO,CONSERV,18-64,OMITS,STATE,COMPLETE,SOUTHWEST,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,YES,BOTH,ONLYGORE,ISSUES,,,OPPOSE,0.628
STATE ONLY,23.0,43.0,13.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,ABRAHAM,DISAPPR,UNFAVORABLE,BUSH,YES,MORE,CITYOVER50K,WORLDAFFAIRS,EXPERIENCE,NO,NOVOTE,NONE,BOTHDID,BETTER,DIS/UNFAV,YES,REPUBLCN,50-500K,SOMCOL/ASSOC,PROTESTANT,MORETHAN1AWK,50-75K,YES,YES,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,SOUTHWEST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,NO,BOTH,NEITHER,PERSONALQUAL,,,SUPPORT,0.662
STATE ONLY,23.0,43.0,14.0,SECOND CALL,65-74,WHITE,FEMALE,BUSH,ABRAHAM,DISAPPR,UNFAVORABLE,OMITS,NO,LESS,CITYOVER50K,WORLDAFFAIRS,HONEST,NO,NOVOTE,ME,GOREDID,WORSE,DIS/UNFAV,YES,INDEPEND,50-500K,SOMCOL/ASSOC,,OMITS,30-50K,NO,YES,MODERATE,65+,SOCIALSECURI,STATE,COMPLETE,SOUTHWEST,60+,60+,IND/OTHER,65+,,NO,NEITHER,OMITS,ISSUES,,,OPPOSE,1.536
STATE ONLY,23.0,43.0,15.0,SECOND CALL,25-29,WHITE,MALE,BUSH,ABRAHAM,DISAPPR,UNFAVORABLE,BUSH,YES,LESS,CITYOVER50K,TAXES,HONEST,YES,DOLE,SOMEONEELSE,GOREDID,BETTER,DIS/UNFAV,YES,REPUBLCN,50-500K,COLGRAD,OTHERCHRIST,ONCEAWEEK,75-100K,YES,NO,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,SOUTHWEST,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,YES,ONLYBUSH,ONLYBUSH,PERSONALQUAL,,,OPPOSE,0.657
STATE ONLY,23.0,43.0,16.0,SECOND CALL,40-44,WHITE,FEMALE,BUSH,ABRAHAM,DISAPPR,UNFAVORABLE,BUSH,YES,LESS,CITYOVER50K,TAXES,HONEST,NO,DOLE,NONE,GOREDID,SAME,DIS/UNFAV,YES,INDEPEND,50-500K,COLGRAD,CATHOLIC,MORETHAN1AWK,30-50K,YES,YES,MODERATE,18-64,CUTFEDINCTAX,STATE,COMPLETE,SOUTHWEST,30-44,40-49,IND/OTHER,40-49,CATHOLIC,NO,BOTH,ONLYGORE,ISSUES,,,OPPOSE,0.662
STATE ONLY,23.0,43.0,17.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,ABRAHAM,DISAPPR,UNFAVORABLE,BUSH,NO,LESS,CITYOVER50K,ECON/JOBS,HONEST,NO,DOLE,NONE,BOTHDID,BETTER,DIS/UNFAV,YES,REPUBLCN,50-500K,POSTGRAD,ELSE,NEVER,30-50K,NO,NO,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,SOUTHWEST,45-59,50-59,REPUBLICAN,50-64,OTHER,NO,BOTH,ONLYGORE,PERSONALQUAL,,,SUPPORT,1.038
STATE ONLY,23.0,43.0,18.0,SECOND CALL,25-29,WHITE,MALE,GORE,ABRAHAM,APPROVE,UNFAVORABLE,GORE,NO,MORE,CITYOVER50K,ECON/JOBS,EXPERIENCE,NO,CLINTON,NONE,BOTHDID,BETTER,APP/UNFAV,YES,INDEPEND,50-500K,COLGRAD,PROTESTANT,AFEWAYEAR,30-50K,YES,YES,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,SOUTHWEST,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,NO,ONLYGORE,ONLYBUSH,ISSUES,,,SUPPORT,1.0150000000000001
STATE ONLY,23.0,43.0,19.0,SECOND CALL,50-59,WHITE,FEMALE,,,APPROVE,FAVORABLE,WOULDNOTVOTE,NO,MORE,CITYOVER50K,SOCIALSECUR,OMITS,NO,CLINTON,ME,BOTHDID,SAME,APP/FAV,YES,INDEPEND,50-500K,COLGRAD,PROTESTANT,AFEWAYEAR,,NO,NO,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,SOUTHWEST,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,NO,NEITHER,BOTH,PERSONALQUAL,,,SUPPORT,0.997
STATE ONLY,23.0,43.0,20.0,SECOND CALL,45-49,WHITE,FEMALE,GORE,STABENOW,OMITS,UNFAVORABLE,GORE,NO,OMITS,CITYOVER50K,EDUCATION,HONEST,OMITS,DOLE,NONE,BOTHDID,WORSE,OMITS,YES,DEMOCRAT,50-500K,COLGRAD,JEWISH,MORETHAN1AWK,75-100K,YES,NO,,18-64,CUTFEDINCTAX,STATE,COMPLETE,SOUTHWEST,45-59,40-49,DEMOCRAT,40-49,JEWISH,YES,ONLYBUSH,ONLYGORE,ISSUES,,,OMITS,0.985
STATE ONLY,23.0,43.0,21.0,SECOND CALL,30-39,WHITE,MALE,BUSH,ABRAHAM,DISAPPR,UNFAVORABLE,BUSH,YES,LESS,CITYOVER50K,ECON/JOBS,OMITS,NO,OTHER,NONE,BOTHDID,SAME,DIS/UNFAV,YES,REPUBLCN,50-500K,SOMCOL/ASSOC,PROTESTANT,MORETHAN1AWK,30-50K,YES,YES,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,SOUTHWEST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,NO,NEITHER,ONLYGORE,ISSUES,,,OPPOSE,0.6950000000000001
STATE ONLY,23.0,43.0,22.0,SECOND CALL,25-29,WHITE,MALE,BUSH,ABRAHAM,APPROVE,UNFAVORABLE,BUSH,YES,LESS,CITYOVER50K,TAXES,HONEST,YES,DOLE,NONE,GOREDID,WORSE,APP/UNFAV,YES,REPUBLCN,50-500K,SOMCOL/ASSOC,OTHERCHRIST,ONCEAWEEK,30-50K,YES,NO,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,SOUTHWEST,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,YES,BOTH,ONLYGORE,ISSUES,,,OPPOSE,0.657
STATE ONLY,23.0,43.0,23.0,SECOND CALL,25-29,WHITE,MALE,BUSH,ABRAHAM,DISAPPR,UNFAVORABLE,BUSH,NO,LESS,CITYOVER50K,MEDICARE/RX,HONEST,NO,DOLE,SOMEONEELSE,BOTHDID,SAME,DIS/UNFAV,YES,INDEPEND,50-500K,COLGRAD,CATHOLIC,ONCEAWEEK,75-100K,YES,NO,CONSERV,18-64,SOCIALSECURI,STATE,COMPLETE,SOUTHWEST,18-29,25-29,IND/OTHER,25-29,CATHOLIC,NO,BOTH,BOTH,PERSONALQUAL,,,OPPOSE,1.031
STATE ONLY,23.0,43.0,24.0,SECOND CALL,30-39,WHITE,MALE,BUSH,ABRAHAM,DISAPPR,UNFAVORABLE,BUSH,YES,LESS,CITYOVER50K,TAXES,GOODJUDGMENT,NO,DOLE,NONE,OMITS,SAME,DIS/UNFAV,YES,REPUBLCN,50-500K,COLGRAD,ELSE,AFEWAYEAR,15-30K,NO,NO,CONSERV,18-64,SOCIALSECURI,STATE,COMPLETE,SOUTHWEST,30-44,30-39,REPUBLICAN,30-39,OTHER,NO,ONLYBUSH,ONLYGORE,ISSUES,,,OPPOSE,0.6950000000000001
STATE ONLY,23.0,43.0,25.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,STABENOW,APPROVE,OMITS,GORE,YES,OMITS,CITYOVER50K,WORLDAFFAIRS,EXPERIENCE,NO,CLINTON,ME,OMITS,SAME,OMITS,NO,DEMOCRAT,50-500K,HSGRAD,CATHOLIC,ONCEAWEEK,30-50K,YES,NO,MODERATE,65+,SOCIALSECURI,STATE,COMPLETE,SOUTHWEST,60+,60+,DEMOCRAT,65+,CATHOLIC,NO,ONLYGORE,BOTH,PERSONALQUAL,,,SUPPORT,0.933
STATE ONLY,23.0,43.0,26.0,THIRD CALL,45-49,WHITE,MALE,GORE,STABENOW,DISAPPR,UNFAVORABLE,GORE,YES,MORE,CITYOVER50K,WORLDAFFAIRS,GOODJUDGMENT,YES,CLINTON,NONE,OMITS,BETTER,DIS/UNFAV,YES,REPUBLCN,50-500K,HSGRAD,JEWISH,AFEWAMONTH,30-50K,YES,YES,CONSERV,18-64,REDUCNATDEBT,STATE,COMPLETE,SOUTHWEST,45-59,40-49,REPUBLICAN,40-49,JEWISH,YES,ONLYGORE,ONLYGORE,PERSONALQUAL,,,OPPOSE,0.66
STATE ONLY,23.0,43.0,27.0,THIRD CALL,18-24,WHITE,FEMALE,GORE,STABENOW,APPROVE,FAVORABLE,GORE,NO,LESS,CITYOVER50K,WORLDAFFAIRS,HONEST,NO,CLINTON,NONE,BOTHDID,BETTER,APP/FAV,NO,DEMOCRAT,50-500K,SOMCOL/ASSOC,NONE,AFEWAYEAR,LESS15K,NO,NO,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,SOUTHWEST,18-29,18-24,DEMOCRAT,18-24,NONE,NO,ONLYGORE,BOTH,ISSUES,,,SUPPORT,0.936
STATE ONLY,23.0,43.0,28.0,THIRD CALL,18-24,WHITE,FEMALE,BUSH,ABRAHAM,APPROVE,UNFAVORABLE,BUSH,YES,MORE,CITYOVER50K,EDUCATION,LIKEABLE,NO,NOVOTE,SOMEONEELSE,GOREDID,BETTER,APP/UNFAV,YES,REPUBLCN,50-500K,SOMCOL/ASSOC,OTHERCHRIST,ONCEAWEEK,75-100K,NO,YES,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,SOUTHWEST,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,NO,BOTH,ONLYGORE,PERSONALQUAL,,,SUPPORT,0.628
STATE ONLY,23.0,43.0,29.0,THIRD CALL,65-74,WHITE,FEMALE,GORE,STABENOW,DISAPPR,FAVORABLE,WOULDNOTVOTE,YES,MORE,CITYOVER50K,SOCIALSECUR,EXPERIENCE,NO,CLINTON,SOMEONEELSE,BUSHDID,BETTER,DIS/FAV,NO,REPUBLCN,50-500K,SOMCOL/ASSOC,PROTESTANT,MORETHAN1AWK,15-30K,YES,NO,CONSERV,65+,CUTFEDINCTAX,STATE,COMPLETE,SOUTHWEST,60+,60+,REPUBLICAN,65+,PROT/CHRIST,NO,ONLYBUSH,ONLYBUSH,ISSUES,,,OPPOSE,0.933
STATE ONLY,23.0,43.0,30.0,THIRD CALL,18-24,WHITE,FEMALE,GORE,ABRAHAM,APPROVE,FAVORABLE,BUSH,NO,MORE,CITYOVER50K,SOCIALSECUR,COMPLEXISSUE,NO,NOVOTE,NONE,BOTHDID,BETTER,APP/FAV,NO,REPUBLCN,50-500K,HSGRAD,PROTESTANT,AFEWAMONTH,15-30K,NO,NO,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,SOUTHWEST,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,NO,BOTH,BOTH,ISSUES,,,SUPPORT,0.967
STATE ONLY,23.0,43.0,31.0,THIRD CALL,30-39,HISP,MALE,GORE,STABENOW,APPROVE,FAVORABLE,GORE,NO,LESS,CITYOVER50K,ECON/JOBS,GOODJUDGMENT,NO,CLINTON,NONE,BOTHDID,BETTER,APP/FAV,YES,INDEPEND,50-500K,SOMCOL/ASSOC,CATHOLIC,AFEWAYEAR,50-75K,YES,YES,LIBERAL,18-64,OTHRPROGRAMS,STATE,COMPLETE,SOUTHWEST,30-44,30-39,IND/OTHER,30-39,CATHOLIC,YES,ONLYGORE,ONLYBUSH,ISSUES,,,SUPPORT,0.708
STATE ONLY,23.0,43.0,32.0,THIRD CALL,18-24,BLACK,FEMALE,GORE,STABENOW,APPROVE,OMITS,GORE,NO,MORE,CITYOVER50K,EDUCATION,COMPLEXISSUE,YES,NOVOTE,NONE,BUSHDID,SAME,OMITS,NO,DEMOCRAT,50-500K,SOMCOL/ASSOC,OTHERCHRIST,MORETHAN1AWK,LESS15K,NO,NO,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,SOUTHWEST,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,OMITS,BOTH,BOTH,ISSUES,,,SUPPORT,0.641
