VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,GOV,CLINTON,BCPERSON,HOU,XWAY2000,GOVTDO,SIZEPLC3,ISSUE,QUAL,X6VOTE,FINSIT,JOBPERS,WORK,ROTH,PARTYID,SIZEPLAC,EDUC,RELIGION,ATTEND,INCOME,MARRIED,CHILD,PHIL3,OVER65,SURPLUS4,TIMEDES,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,PRESKNOW,SAYANY,ISSVQUAL,VNS1,VNS2,WEIGHT
STATE ONLY,8.0,14.0,27.0,SECOND CALL,25-29,BLACK,FEMALE,GORE,CARPER,MINNER,OMITS,OMITS,MILLER,OMITS,OMITS,CITYOVER50K,WORLDAFFAIRS,CARES,CLINTON,BETTER,OMITS,YES,OMITS,,50-500K,,,OMITS,,NO,YES,,18-64,OMITS,BEFORE,STATE,COMPLETE,CASTLE,18-29,25-29,,25-29,,ONLYGORE,ONLYGORE,PERSONALQUAL,,,0.803
STATE ONLY,8.0,14.0,28.0,SECOND CALL,,OTHER,FEMALE,GORE,,,OMITS,OMITS,,OMITS,OMITS,CITYOVER50K,OMITS,OMITS,OMITS,OMITS,,,OMITS,,50-500K,,,OMITS,,,,,,OMITS,OMITS,STATE,NOTCOMPLETE,CASTLE,,,,,,OMITS,OMITS,OMITS,,,1.092
STATE ONLY,8.0,14.0,29.0,SECOND CALL,45-49,BLACK,FEMALE,GORE,CARPER,MINNER,APPROVE,FAVORABLE,MILLER,GORE,MORE,CITYOVER50K,EDUCATION,STRONGLEADER,CLINTON,BETTER,APP/FAV,YES,NO,DEMOCRAT,50-500K,COLGRAD,ELSE,AFEWAMONTH,30-50K,YES,YES,LIBERAL,18-64,CUTFEDINCTAX,BEFORE,STATE,COMPLETE,CASTLE,45-59,40-49,DEMOCRAT,40-49,OTHER,ONLYGORE,ONLYBUSH,OMITS,,,0.798
STATE ONLY,8.0,14.0,30.0,SECOND CALL,30-39,BLACK,MALE,GORE,CARPER,MINNER,APPROVE,FAVORABLE,CASTLE,GORE,MORE,CITYOVER50K,MEDICARE/RX,CARES,CLINTON,BETTER,APP/FAV,NO,NO,DEMOCRAT,50-500K,HSGRAD,CATHOLIC,ONCEAWEEK,15-30K,NO,NO,CONSERV,18-64,CUTFEDINCTAX,BEFORE,STATE,COMPLETE,CASTLE,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,ONLYGORE,ONLYBUSH,ISSUES,,,0.9
STATE ONLY,8.0,14.0,31.0,SECOND CALL,50-59,BLACK,FEMALE,GORE,CARPER,MINNER,APPROVE,FAVORABLE,MILLER,GORE,LESS,CITYOVER50K,SOCIALSECUR,CARES,CLINTON,BETTER,APP/FAV,NO,NO,DEMOCRAT,50-500K,HSGRAD,ELSE,AFEWAMONTH,15-30K,YES,YES,MODERATE,18-64,SOCIALSECURI,BEFORE,STATE,COMPLETE,CASTLE,45-59,50-59,DEMOCRAT,50-64,OTHER,ONLYGORE,ONLYBUSH,PERSONALQUAL,,,0.798
STATE ONLY,8.0,14.0,32.0,SECOND CALL,40-44,WHITE,MALE,GORE,CARPER,MINNER,DISAPPR,UNFAVORABLE,MILLER,GORE,MORE,CITYOVER50K,MEDICARE/RX,CARES,CLINTON,BETTER,DIS/UNFAV,NO,NO,ELSE,50-500K,HSGRAD,CATHOLIC,AFEWAYEAR,LESS15K,NO,NO,MODERATE,18-64,SOCIALSECURI,BEFORE,STATE,COMPLETE,CASTLE,30-44,40-49,IND/OTHER,40-49,CATHOLIC,BOTH,ONLYBUSH,ISSUES,,,0.988
STATE ONLY,8.0,14.0,33.0,SECOND CALL,18-24,BLACK,MALE,GORE,CARPER,MINNER,APPROVE,FAVORABLE,MILLER,GORE,LESS,CITYOVER50K,ECON/JOBS,COMPLEXISSUE,NOVOTE,BETTER,APP/FAV,YES,NO,DEMOCRAT,50-500K,SOMCOL/ASSOC,OTHERCHRIST,MORETHAN1AWK,75-100K,NO,NO,MODERATE,18-64,REDUCNATDEBT,BEFORE,STATE,COMPLETE,CASTLE,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,BOTH,ONLYGORE,ISSUES,,,0.791
STATE ONLY,8.0,14.0,34.0,SECOND CALL,30-39,BLACK,FEMALE,GORE,ROTH,MINNER,APPROVE,FAVORABLE,MILLER,GORE,MORE,CITYOVER50K,ECON/JOBS,COMPLEXISSUE,CLINTON,BETTER,APP/FAV,YES,NO,DEMOCRAT,50-500K,HSGRAD,NONE,AFEWAYEAR,15-30K,NO,NO,MODERATE,18-64,CUTFEDINCTAX,BEFORE,STATE,COMPLETE,CASTLE,30-44,30-39,DEMOCRAT,30-39,NONE,ONLYGORE,ONLYBUSH,PERSONALQUAL,,,0.781
STATE ONLY,8.0,14.0,35.0,SECOND CALL,30-39,WHITE,MALE,GORE,CARPER,BURRIS,APPROVE,FAVORABLE,CASTLE,GORE,MORE,CITYOVER50K,ECON/JOBS,LIKEABLE,NOVOTE,BETTER,APP/FAV,YES,NO,INDEPEND,50-500K,SOMCOL/ASSOC,OTHERCHRIST,AFEWAYEAR,15-30K,YES,NO,LIBERAL,18-64,SOCIALSECURI,LASTWEEK,STATE,COMPLETE,CASTLE,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,ONLYGORE,ONLYBUSH,PERSONALQUAL,,,1.105
STATE ONLY,8.0,14.0,36.0,SECOND CALL,45-49,WHITE,FEMALE,GORE,CARPER,MINNER,APPROVE,FAVORABLE,MILLER,GORE,MORE,CITYOVER50K,ECON/JOBS,GOODJUDGMENT,CLINTON,BETTER,APP/FAV,NO,YES,DEMOCRAT,50-500K,HSGRAD,OTHERCHRIST,MORETHAN1AWK,LESS15K,NO,NO,LIBERAL,18-64,SOCIALSECURI,BEFORE,STATE,COMPLETE,CASTLE,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,ONLYGORE,ONLYBUSH,PERSONALQUAL,,,1.002
STATE ONLY,8.0,14.0,37.0,SECOND CALL,18-24,BLACK,FEMALE,GORE,CARPER,MINNER,DISAPPR,UNFAVORABLE,MILLER,GORE,LESS,CITYOVER50K,EDUCATION,STRONGLEADER,CLINTON,BETTER,DIS/UNFAV,YES,YES,DEMOCRAT,50-500K,SOMCOL/ASSOC,ELSE,AFEWAYEAR,LESS15K,NO,YES,MODERATE,18-64,SOCIALSECURI,BEFORE,STATE,COMPLETE,CASTLE,18-29,18-24,DEMOCRAT,18-24,OTHER,ONLYGORE,BOTH,ISSUES,,,0.803
STATE ONLY,8.0,14.0,38.0,SECOND CALL,50-59,BLACK,MALE,GORE,CARPER,MINNER,APPROVE,FAVORABLE,MILLER,GORE,OMITS,CITYOVER50K,HEALTHCARE,COMPLEXISSUE,CLINTON,BETTER,APP/FAV,NO,NO,DEMOCRAT,50-500K,SOMCOL/ASSOC,PROTESTANT,MORETHAN1AWK,LESS15K,NO,NO,LIBERAL,18-64,SOCIALSECURI,BEFORE,STATE,COMPLETE,CASTLE,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,BOTH,ONLYGORE,ISSUES,,,0.785
STATE ONLY,8.0,14.0,39.0,SECOND CALL,50-59,BLACK,FEMALE,GORE,CARPER,MINNER,APPROVE,FAVORABLE,MILLER,GORE,MORE,CITYOVER50K,EDUCATION,HONEST,CLINTON,SAME,APP/FAV,YES,NO,DEMOCRAT,50-500K,SOMCOL/ASSOC,OTHERCHRIST,ONCEAWEEK,50-75K,NO,NO,MODERATE,18-64,OTHRPROGRAMS,LAST.MONTH,STATE,COMPLETE,CASTLE,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,ONLYGORE,BOTH,ISSUES,,,0.798
STATE ONLY,8.0,14.0,40.0,THIRD CALL,50-59,BLACK,MALE,GORE,ROTH,MINNER,APPROVE,FAVORABLE,MILLER,GORE,OMITS,CITYOVER50K,SOCIALSECUR,CARES,CLINTON,BETTER,APP/FAV,YES,NO,DEMOCRAT,50-500K,HSGRAD,,ONCEAWEEK,50-75K,NO,NO,CONSERV,18-64,SOCIALSECURI,LAST.MONTH,STATE,COMPLETE,CASTLE,45-59,50-59,DEMOCRAT,50-64,,ONLYGORE,ONLYGORE,ISSUES,,,0.768
STATE ONLY,8.0,14.0,41.0,THIRD CALL,25-29,BLACK,FEMALE,GORE,CARPER,MINNER,APPROVE,FAVORABLE,MILLER,GORE,LESS,CITYOVER50K,MEDICARE/RX,COMPLEXISSUE,NOVOTE,SAME,APP/FAV,YES,NO,DEMOCRAT,50-500K,SOMCOL/ASSOC,OTHERCHRIST,AFEWAYEAR,15-30K,NO,YES,CONSERV,18-64,SOCIALSECURI,LAST.3DAYS,STATE,COMPLETE,CASTLE,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,ONLYGORE,BOTH,ISSUES,,,0.803
STATE ONLY,8.0,14.0,42.0,THIRD CALL,45-49,BLACK,MALE,GORE,CARPER,MINNER,APPROVE,FAVORABLE,MILLER,GORE,MORE,CITYOVER50K,OMITS,COMPLEXISSUE,CLINTON,BETTER,APP/FAV,YES,NO,DEMOCRAT,50-500K,SOMCOL/ASSOC,PROTESTANT,AFEWAMONTH,50-75K,NO,YES,MODERATE,18-64,REDUCNATDEBT,BEFORE,STATE,COMPLETE,CASTLE,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,ONLYGORE,ONLYGORE,ISSUES,,,0.785
STATE ONLY,8.0,14.0,43.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,CARPER,MINNER,APPROVE,FAVORABLE,MILLER,GORE,MORE,CITYOVER50K,SOCIALSECUR,CARES,CLINTON,BETTER,APP/FAV,YES,YES,DEMOCRAT,50-500K,SOMCOL/ASSOC,OTHERCHRIST,MORETHAN1AWK,30-50K,NO,YES,MODERATE,18-64,SOCIALSECURI,BEFORE,STATE,COMPLETE,CASTLE,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,ONLYGORE,ONLYBUSH,ISSUES,,,0.798
STATE ONLY,8.0,14.0,44.0,THIRD CALL,60-64,BLACK,MALE,GORE,CARPER,MINNER,APPROVE,FAVORABLE,MILLER,GORE,MORE,CITYOVER50K,OMITS,EXPERIENCE,CLINTON,BETTER,APP/FAV,YES,YES,DEMOCRAT,50-500K,SOMCOL/ASSOC,PROTESTANT,AFEWAMONTH,50-75K,YES,NO,LIBERAL,18-64,SOCIALSECURI,LAST.MONTH,STATE,COMPLETE,CASTLE,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,ONLYGORE,ONLYBUSH,ISSUES,,,1.21
STATE ONLY,8.0,14.0,45.0,THIRD CALL,40-44,BLACK,FEMALE,GORE,CARPER,MINNER,APPROVE,FAVORABLE,MILLER,GORE,MORE,CITYOVER50K,TAXES,CARES,NOVOTE,BETTER,APP/FAV,YES,YES,DEMOCRAT,50-500K,SOMCOL/ASSOC,OTHERCHRIST,AFEWAMONTH,15-30K,YES,YES,MODERATE,18-64,OTHRPROGRAMS,BEFORE,STATE,COMPLETE,CASTLE,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,ONLYGORE,ONLYBUSH,PERSONALQUAL,,,0.798
STATE ONLY,8.0,14.0,46.0,THIRD CALL,45-49,BLACK,MALE,GORE,CARPER,MINNER,APPROVE,FAVORABLE,MILLER,GORE,MORE,CITYOVER50K,SOCIALSECUR,CARES,CLINTON,SAME,APP/FAV,YES,YES,DEMOCRAT,50-500K,NOHS,ELSE,AFEWAYEAR,LESS15K,NO,NO,MODERATE,18-64,SOCIALSECURI,BEFORE,STATE,COMPLETE,CASTLE,45-59,40-49,DEMOCRAT,40-49,OTHER,ONLYGORE,BOTH,PERSONALQUAL,,,0.785
STATE ONLY,8.0,14.0,47.0,THIRD CALL,25-29,BLACK,FEMALE,GORE,CARPER,MINNER,OMITS,FAVORABLE,MILLER,GORE,LESS,CITYOVER50K,EDUCATION,EXPERIENCE,CLINTON,SAME,OMITS,YES,NO,DEMOCRAT,50-500K,HSGRAD,OTHERCHRIST,MORETHAN1AWK,15-30K,NO,YES,LIBERAL,18-64,CUTFEDINCTAX,LAST.MONTH,STATE,COMPLETE,CASTLE,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,OMITS,ONLYBUSH,ISSUES,,,0.803
STATE ONLY,8.0,14.0,48.0,THIRD CALL,18-24,WHITE,MALE,GORE,,,APPROVE,UNFAVORABLE,,GORE,LESS,CITYOVER50K,SOCIALSECUR,EXPERIENCE,NOVOTE,BETTER,APP/UNFAV,NO,YES,DEMOCRAT,50-500K,SOMCOL/ASSOC,CATHOLIC,AFEWAYEAR,OVER100K,NO,NO,MODERATE,18-64,SOCIALSECURI,BEFORE,STATE,COMPLETE,CASTLE,18-29,18-24,DEMOCRAT,18-24,CATHOLIC,BOTH,BOTH,ISSUES,,,1.08
STATE ONLY,8.0,14.0,49.0,THIRD CALL,40-44,BLACK,MALE,GORE,ROTH,MINNER,APPROVE,FAVORABLE,MILLER,GORE,MORE,CITYOVER50K,SOCIALSECUR,CARES,CLINTON,BETTER,APP/FAV,YES,YES,DEMOCRAT,50-500K,HSGRAD,PROTESTANT,ONCEAWEEK,50-75K,YES,YES,LIBERAL,18-64,SOCIALSECURI,BEFORE,STATE,COMPLETE,CASTLE,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,ONLYGORE,ONLYGORE,ISSUES,,,0.768
STATE ONLY,8.0,14.0,50.0,THIRD CALL,18-24,WHITE,FEMALE,GORE,,,APPROVE,FAVORABLE,,GORE,MORE,CITYOVER50K,EDUCATION,HONEST,NOVOTE,BETTER,APP/FAV,NO,YES,DEMOCRAT,50-500K,SOMCOL/ASSOC,OTHERCHRIST,AFEWAYEAR,,NO,NO,LIBERAL,18-64,CUTFEDINCTAX,LAST.MONTH,STATE,COMPLETE,CASTLE,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,ONLYGORE,ONLYBUSH,PERSONALQUAL,,,1.1
STATE ONLY,8.0,14.0,51.0,THIRD CALL,45-49,BLACK,MALE,GORE,CARPER,MINNER,APPROVE,FAVORABLE,CASTLE,GORE,MORE,CITYOVER50K,HEALTHCARE,HONEST,CLINTON,BETTER,APP/FAV,YES,NO,DEMOCRAT,50-500K,HSGRAD,OTHERCHRIST,AFEWAMONTH,30-50K,YES,YES,LIBERAL,18-64,SOCIALSECURI,BEFORE,STATE,COMPLETE,CASTLE,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,ONLYGORE,ONLYGORE,ISSUES,,,0.9
STATE ONLY,8.0,14.0,52.0,THIRD CALL,40-44,BLACK,FEMALE,GORE,CARPER,MINNER,APPROVE,FAVORABLE,MILLER,GORE,MORE,CITYOVER50K,MEDICARE/RX,HONEST,CLINTON,SAME,APP/FAV,YES,YES,DEMOCRAT,50-500K,SOMCOL/ASSOC,ELSE,NEVER,,YES,YES,,18-64,SOCIALSECURI,LAST.3DAYS,STATE,COMPLETE,CASTLE,30-44,40-49,DEMOCRAT,40-49,OTHER,ONLYGORE,ONLYGORE,PERSONALQUAL,,,0.798
STATE ONLY,8.0,14.0,53.0,THIRD CALL,45-49,BLACK,MALE,GORE,CARPER,MINNER,APPROVE,FAVORABLE,CASTLE,GORE,LESS,CITYOVER50K,ECON/JOBS,EXPERIENCE,CLINTON,BETTER,APP/FAV,YES,NO,INDEPEND,50-500K,NOHS,OTHERCHRIST,AFEWAMONTH,,YES,YES,,18-64,SOCIALSECURI,BEFORE,STATE,COMPLETE,CASTLE,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,BOTH,ONLYBUSH,PERSONALQUAL,,,0.9
STATE ONLY,8.0,14.0,54.0,THIRD CALL,50-59,BLACK,FEMALE,GORE,CARPER,MINNER,APPROVE,UNFAVORABLE,CASTLE,GORE,MORE,CITYOVER50K,MEDICARE/RX,CARES,CLINTON,BETTER,APP/UNFAV,NO,YES,DEMOCRAT,50-500K,HSGRAD,OTHERCHRIST,ONCEAWEEK,LESS15K,NO,NO,,18-64,SOCIALSECURI,LAST.MONTH,STATE,COMPLETE,CASTLE,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,ONLYGORE,ONLYGORE,ISSUES,,,0.915
STATE ONLY,8.0,14.0,55.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,CARPER,MINNER,APPROVE,UNFAVORABLE,CASTLE,GORE,MORE,CITYOVER50K,OMITS,CARES,CLINTON,SAME,APP/UNFAV,YES,NO,DEMOCRAT,50-500K,SOMCOL/ASSOC,CATHOLIC,AFEWAMONTH,30-50K,NO,NO,MODERATE,18-64,OTHRPROGRAMS,LAST.MONTH,STATE,COMPLETE,CASTLE,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,ONLYGORE,ONLYBUSH,ISSUES,,,0.915
STATE ONLY,8.0,14.0,56.0,THIRD CALL,40-44,BLACK,MALE,GORE,CARPER,MINNER,DISAPPR,UNFAVORABLE,CASTLE,GORE,MORE,CITYOVER50K,HEALTHCARE,HONEST,CLINTON,BETTER,DIS/UNFAV,YES,YES,DEMOCRAT,50-500K,HSGRAD,OTHERCHRIST,AFEWAMONTH,30-50K,NO,YES,MODERATE,18-64,REDUCNATDEBT,BEFORE,STATE,COMPLETE,CASTLE,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,BOTH,BOTH,ISSUES,,,0.9
STATE ONLY,8.0,18.0,1.0,FIRST CALL,30-39,WHITE,MALE,GORE,CARPER,MINNER,APPROVE,FAVORABLE,MILLER,GORE,LESS,SUBURBS,HEALTHCARE,EXPERIENCE,CLINTON,BETTER,APP/FAV,YES,YES,DEMOCRAT,SUBURBS,COLGRAD,CATHOLIC,NEVER,50-75K,NO,NO,LIBERAL,18-64,CUTFEDINCTAX,BEFORE,STATE,COMPLETE,CASTLE,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,ONLYGORE,ONLYGORE,ISSUES,,,1.089
STATE ONLY,8.0,18.0,2.0,FIRST CALL,30-39,WHITE,MALE,GORE,ROTH,BURRIS,APPROVE,FAVORABLE,MILLER,GORE,MORE,SUBURBS,HEALTHCARE,CARES,NOVOTE,BETTER,APP/FAV,YES,YES,REPUBLCN,SUBURBS,HSGRAD,CATHOLIC,ONCEAWEEK,30-50K,YES,YES,LIBERAL,18-64,SOCIALSECURI,LAST.3DAYS,STATE,COMPLETE,CASTLE,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,ONLYGORE,ONLYGORE,PERSONALQUAL,,,1.041
STATE ONLY,8.0,18.0,3.0,FIRST CALL,60-64,WHITE,MALE,NADER,ROTH,BURRIS,APPROVE,FAVORABLE,CASTLE,WOULDNOTVOTE,LESS,SUBURBS,SOCIALSECUR,HONEST,CLINTON,BETTER,APP/FAV,YES,NO,INDEPEND,SUBURBS,SOMCOL/ASSOC,ELSE,NEVER,OVER100K,YES,NO,MODERATE,18-64,SOCIALSECURI,BEFORE,STATE,COMPLETE,CASTLE,60+,60+,IND/OTHER,50-64,OTHER,NEITHER,ONLYBUSH,PERSONALQUAL,,,2.079
STATE ONLY,8.0,18.0,4.0,FIRST CALL,30-39,BLACK,MALE,GORE,CARPER,MINNER,APPROVE,FAVORABLE,MILLER,GORE,MORE,SUBURBS,ECON/JOBS,COMPLEXISSUE,CLINTON,BETTER,APP/FAV,YES,NO,DEMOCRAT,SUBURBS,HSGRAD,OTHERCHRIST,AFEWAYEAR,30-50K,YES,YES,LIBERAL,18-64,REDUCNATDEBT,BEFORE,STATE,COMPLETE,CASTLE,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,ONLYGORE,ONLYBUSH,ISSUES,,,0.866
STATE ONLY,8.0,18.0,5.0,FIRST CALL,30-39,BLACK,FEMALE,GORE,,MINNER,APPROVE,FAVORABLE,,GORE,OMITS,SUBURBS,ECON/JOBS,COMPLEXISSUE,CLINTON,BETTER,APP/FAV,YES,OMITS,DEMOCRAT,SUBURBS,SOMCOL/ASSOC,OTHERCHRIST,AFEWAYEAR,30-50K,YES,YES,MODERATE,18-64,CUTFEDINCTAX,OMITS,STATE,COMPLETE,CASTLE,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,ONLYGORE,NEITHER,PERSONALQUAL,,,0.965
STATE ONLY,8.0,18.0,6.0,FIRST CALL,40-44,ASIAN,,BUSH,CARPER,BURRIS,OMITS,OMITS,,OMITS,OMITS,SUBURBS,OMITS,OMITS,OMITS,OMITS,,,OMITS,,SUBURBS,,,OMITS,,,,,18-64,OMITS,OMITS,STATE,NOTCOMPLETE,CASTLE,30-44,40-49,,40-49,,OMITS,OMITS,OMITS,,,1.353
STATE ONLY,8.0,18.0,7.0,FIRST CALL,30-39,WHITE,MALE,BUSH,ROTH,BURRIS,DISAPPR,UNFAVORABLE,CASTLE,BUSH,LESS,SUBURBS,TAXES,HONEST,DOLE,BETTER,DIS/UNFAV,YES,NO,REPUBLCN,SUBURBS,COLGRAD,OTHERCHRIST,ONCEAWEEK,OVER100K,YES,NO,CONSERV,18-64,CUTFEDINCTAX,BEFORE,STATE,COMPLETE,CASTLE,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,BOTH,ONLYGORE,PERSONALQUAL,,,1.346
STATE ONLY,8.0,18.0,8.0,FIRST CALL,40-44,BLACK,MALE,GORE,CARPER,MINNER,OMITS,FAVORABLE,MILLER,GORE,MORE,SUBURBS,WORLDAFFAIRS,CARES,CLINTON,OMITS,OMITS,YES,NO,,SUBURBS,SOMCOL/ASSOC,OTHERCHRIST,AFEWAYEAR,75-100K,YES,YES,,18-64,OMITS,BEFORE,STATE,COMPLETE,CASTLE,30-44,40-49,,40-49,PROT/CHRIST,OMITS,OMITS,PERSONALQUAL,,,0.866
STATE ONLY,8.0,18.0,9.0,FIRST CALL,40-44,WHITE,FEMALE,NADER,ROTH,MINNER,APPROVE,UNFAVORABLE,CASTLE,BUSH,LESS,SUBURBS,WORLDAFFAIRS,HONEST,CLINTON,BETTER,APP/UNFAV,YES,NO,REPUBLCN,SUBURBS,POSTGRAD,CATHOLIC,AFEWAYEAR,75-100K,YES,NO,CONSERV,18-64,SOCIALSECURI,BEFORE,STATE,COMPLETE,CASTLE,30-44,40-49,REPUBLICAN,40-49,CATHOLIC,NEITHER,BOTH,ISSUES,,,1.4060000000000001
STATE ONLY,8.0,18.0,10.0,FIRST CALL,25-29,WHITE,FEMALE,BUSH,ROTH,MINNER,DISAPPR,UNFAVORABLE,CASTLE,BUSH,MORE,SUBURBS,MEDICARE/RX,HONEST,NOVOTE,BETTER,DIS/UNFAV,YES,YES,REPUBLCN,SUBURBS,COLGRAD,OTHERCHRIST,ONCEAWEEK,50-75K,YES,NO,CONSERV,18-64,SOCIALSECURI,LAST.3DAYS,STATE,COMPLETE,CASTLE,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,BOTH,BOTH,ISSUES,,,1.408
STATE ONLY,8.0,18.0,11.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,ROTH,MINNER,OMITS,OMITS,,OMITS,OMITS,SUBURBS,SOCIALSECUR,CARES,OMITS,OMITS,,,NO,,SUBURBS,,,OMITS,,,,,65+,OMITS,BEFORE,STATE,NOTCOMPLETE,CASTLE,60+,60+,,65+,,OMITS,OMITS,OMITS,,,1.847
STATE ONLY,8.0,18.0,12.0,FIRST CALL,65-74,WHITE,MALE,GORE,ROTH,MINNER,DISAPPR,UNFAVORABLE,CASTLE,GORE,LESS,SUBURBS,MEDICARE/RX,HONEST,CLINTON,BETTER,DIS/UNFAV,NO,NO,REPUBLCN,SUBURBS,SOMCOL/ASSOC,CATHOLIC,ONCEAWEEK,15-30K,YES,NO,MODERATE,65+,REDUCNATDEBT,BEFORE,STATE,COMPLETE,CASTLE,60+,60+,REPUBLICAN,65+,CATHOLIC,ONLYGORE,ONLYGORE,ISSUES,,,1.879
STATE ONLY,8.0,18.0,13.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,CARPER,BURRIS,OMITS,OMITS,CASTLE,OMITS,MORE,SUBURBS,SOCIALSECUR,STRONGLEADER,OMITS,OMITS,,,YES,,SUBURBS,,,OMITS,,,,,65+,OMITS,LAST.MONTH,STATE,NOTCOMPLETE,CASTLE,60+,60+,,65+,,OMITS,OMITS,OMITS,,,1.903
STATE ONLY,8.0,18.0,14.0,FIRST CALL,40-44,WHITE,FEMALE,GORE,CARPER,MINNER,APPROVE,FAVORABLE,CASTLE,GORE,MORE,SUBURBS,WORLDAFFAIRS,COMPLEXISSUE,CLINTON,SAME,APP/FAV,NO,YES,DEMOCRAT,SUBURBS,SOMCOL/ASSOC,CATHOLIC,AFEWAMONTH,50-75K,YES,YES,MODERATE,18-64,REDUCNATDEBT,LAST.3DAYS,STATE,COMPLETE,CASTLE,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,NEITHER,NEITHER,ISSUES,,,1.2670000000000001
STATE ONLY,8.0,18.0,15.0,FIRST CALL,60-64,BLACK,MALE,,CARPER,MINNER,DISAPPR,FAVORABLE,MILLER,GORE,MORE,SUBURBS,WORLDAFFAIRS,GOODJUDGMENT,CLINTON,BETTER,DIS/FAV,NO,YES,DEMOCRAT,SUBURBS,COLGRAD,PROTESTANT,MORETHAN1AWK,50-75K,YES,NO,CONSERV,18-64,SOCIALSECURI,BEFORE,STATE,COMPLETE,CASTLE,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,ONLYGORE,ONLYGORE,ISSUES,,,1.385
STATE ONLY,8.0,18.0,16.0,FIRST CALL,40-44,WHITE,MALE,GORE,CARPER,MINNER,APPROVE,FAVORABLE,MILLER,GORE,MORE,SUBURBS,ECON/JOBS,EXPERIENCE,CLINTON,BETTER,APP/FAV,YES,YES,DEMOCRAT,SUBURBS,SOMCOL/ASSOC,CATHOLIC,AFEWAYEAR,30-50K,NO,NO,MODERATE,18-64,SOCIALSECURI,BEFORE,STATE,COMPLETE,CASTLE,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,ONLYGORE,ONLYBUSH,ISSUES,,,1.089
STATE ONLY,8.0,18.0,17.0,SECOND CALL,30-39,BLACK,FEMALE,GORE,CARPER,MINNER,OMITS,UNFAVORABLE,MILLER,OMITS,MORE,SUBURBS,ECON/JOBS,STRONGLEADER,NOVOTE,BETTER,OMITS,YES,OMITS,INDEPEND,SUBURBS,SOMCOL/ASSOC,NONE,NEVER,15-30K,NO,YES,CONSERV,18-64,CUTFEDINCTAX,LAST.3DAYS,STATE,COMPLETE,CASTLE,30-44,30-39,IND/OTHER,30-39,NONE,OMITS,OMITS,OMITS,,,0.881
STATE ONLY,8.0,18.0,18.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,CARPER,MINNER,APPROVE,UNFAVORABLE,MILLER,GORE,MORE,SUBURBS,ECON/JOBS,COMPLEXISSUE,CLINTON,SAME,APP/UNFAV,YES,OMITS,INDEPEND,SUBURBS,HSGRAD,CATHOLIC,AFEWAYEAR,30-50K,NO,YES,LIBERAL,65+,REDUCNATDEBT,LAST.MONTH,STATE,COMPLETE,CASTLE,60+,60+,IND/OTHER,65+,CATHOLIC,ONLYGORE,ONLYBUSH,ISSUES,,,1.701
STATE ONLY,8.0,18.0,19.0,SECOND CALL,50-59,WHITE,MALE,GORE,CARPER,MINNER,APPROVE,UNFAVORABLE,MILLER,GORE,MORE,SUBURBS,SOCIALSECUR,CARES,CLINTON,BETTER,APP/UNFAV,YES,YES,DEMOCRAT,SUBURBS,COLGRAD,CATHOLIC,NEVER,50-75K,NO,NO,MODERATE,18-64,REDUCNATDEBT,BEFORE,STATE,COMPLETE,CASTLE,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,ONLYGORE,BOTH,ISSUES,,,1.089
