VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,CLINTON,BCPERSON,HOU,XWAY2000,PROPSD,X6VOTE,FINSIT,JOBPERS,PARTYID,RELIGION,INCOME,PHIL3,OVER65,STATE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,VNS1,VNS2,WEIGHT
STATE ONLY,42.0,60.0,27.0,SECOND CALL,45-49,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,CONSERV,18-64,STATE,SOUTHEST,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.737
STATE ONLY,42.0,60.0,28.0,SECOND CALL,60-64,WHITE,MALE,GORE,APPROVE,FAVORABLE,THUNE,GORE,YES,CLINTON,SAME,APP/FAV,DEMOCRAT,PROTESTANT,,MODERATE,18-64,STATE,SOUTHEST,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,,,0.907
STATE ONLY,42.0,60.0,29.0,THIRD CALL,25-29,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,OMITS,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,CATHOLIC,30-50K,CONSERV,18-64,STATE,SOUTHEST,18-29,25-29,REPUBLICAN,25-29,CATHOLIC,,,0.559
STATE ONLY,42.0,60.0,30.0,THIRD CALL,60-64,WHITE,FEMALE,BUSH,APPROVE,UNFAVORABLE,THUNE,BUSH,YES,DOLE,SAME,APP/UNFAV,DEMOCRAT,PROTESTANT,,MODERATE,18-64,STATE,SOUTHEST,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,,,0.616
STATE ONLY,42.0,60.0,31.0,THIRD CALL,25-29,BLACK,FEMALE,BUSH,APPROVE,UNFAVORABLE,THUNE,BUSH,YES,NOVOTE,SAME,APP/UNFAV,INDEPEND,PROTESTANT,30-50K,MODERATE,18-64,STATE,SOUTHEST,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,,,0.382
STATE ONLY,42.0,60.0,32.0,THIRD CALL,25-29,WHITE,MALE,BUCHANAN,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,INDEPEND,PROTESTANT,30-50K,,18-64,STATE,SOUTHEST,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,,,0.8230000000000001
STATE ONLY,42.0,60.0,33.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,PEROT,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,,CONSERV,18-64,STATE,SOUTHEST,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.5660000000000001
STATE ONLY,42.0,60.0,34.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,APPROVE,UNFAVORABLE,THUNE,BUSH,YES,CLINTON,WORSE,APP/UNFAV,REPUBLCN,PROTESTANT,,CONSERV,18-64,STATE,SOUTHEST,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.5660000000000001
STATE ONLY,42.0,60.0,35.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,OTHER,WORSE,DIS/UNFAV,INDEPEND,PROTESTANT,,CONSERV,18-64,STATE,SOUTHEST,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,0.5660000000000001
STATE ONLY,42.0,60.0,36.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,THUNE,GORE,YES,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,PROTESTANT,OVER100K,MODERATE,18-64,STATE,SOUTHEST,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.922
STATE ONLY,42.0,60.0,37.0,THIRD CALL,50-59,WHITE,,GORE,APPROVE,FAVORABLE,THUNE,GORE,YES,CLINTON,BETTER,APP/FAV,INDEPEND,CATHOLIC,15-30K,MODERATE,18-64,STATE,SOUTHEST,45-59,50-59,IND/OTHER,50-64,CATHOLIC,,,0.836
STATE ONLY,42.0,60.0,38.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,NO,PEROT,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,STATE,SOUTHEST,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.81
STATE ONLY,42.0,60.0,39.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,DOLE,SAME,DIS/UNFAV,INDEPEND,CATHOLIC,,MODERATE,18-64,STATE,SOUTHEST,30-44,40-49,IND/OTHER,40-49,CATHOLIC,,,0.5660000000000001
STATE ONLY,42.0,60.0,40.0,THIRD CALL,40-44,WHITE,MALE,BUSH,APPROVE,FAVORABLE,HOHN,BUSH,YES,PEROT,BETTER,APP/FAV,INDEPEND,PROTESTANT,30-50K,CONSERV,18-64,STATE,SOUTHEST,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.47400000000000003
STATE ONLY,42.0,64.0,1.0,FIRST CALL,50-59,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,30-50K,MODERATE,18-64,STATE,WEST,45-59,50-59,REPUBLICAN,50-64,CATHOLIC,,,1.559
STATE ONLY,42.0,64.0,2.0,FIRST CALL,65-74,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,75-100K,CONSERV,65+,STATE,WEST,60+,60+,REPUBLICAN,65+,CATHOLIC,,,1.943
STATE ONLY,42.0,64.0,3.0,FIRST CALL,25-29,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,CONSERV,18-64,STATE,WEST,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,1.357
STATE ONLY,42.0,64.0,4.0,FIRST CALL,40-44,WHITE,MALE,GORE,APPROVE,FAVORABLE,HOHN,GORE,YES,CLINTON,BETTER,APP/FAV,INDEPEND,CATHOLIC,75-100K,MODERATE,18-64,STATE,WEST,30-44,40-49,IND/OTHER,40-49,CATHOLIC,,,0.709
STATE ONLY,42.0,64.0,5.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,APPROVE,UNFAVORABLE,HOHN,BUSH,NO,PEROT,BETTER,APP/UNFAV,REPUBLCN,CATHOLIC,OVER100K,LIBERAL,18-64,STATE,WEST,45-59,50-59,REPUBLICAN,50-64,CATHOLIC,,,2.241
STATE ONLY,42.0,64.0,6.0,FIRST CALL,25-29,WHITE,FEMALE,BUSH,APPROVE,FAVORABLE,THUNE,BUSH,NO,CLINTON,BETTER,APP/FAV,REPUBLCN,OTHERCHRIST,50-75K,LIBERAL,18-64,STATE,WEST,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,3.024
STATE ONLY,42.0,64.0,7.0,FIRST CALL,40-44,WHITE,MALE,GORE,APPROVE,FAVORABLE,THUNE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,CATHOLIC,75-100K,MODERATE,18-64,STATE,WEST,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,,,1.101
STATE ONLY,42.0,64.0,8.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,DOLE,WORSE,DIS/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,CONSERV,18-64,STATE,WEST,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.696
STATE ONLY,42.0,64.0,9.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,OMITS,UNFAVORABLE,HOHN,GORE,YES,CLINTON,BETTER,OMITS,DEMOCRAT,OTHERCHRIST,30-50K,LIBERAL,18-64,STATE,WEST,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,1.104
STATE ONLY,42.0,64.0,10.0,FIRST CALL,40-44,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,THUNE,GORE,NO,CLINTON,BETTER,APP/UNFAV,INDEPEND,OTHERCHRIST,50-75K,,18-64,STATE,WEST,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.101
STATE ONLY,42.0,64.0,11.0,FIRST CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,50-75K,MODERATE,18-64,STATE,WEST,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,1.09
STATE ONLY,42.0,64.0,12.0,FIRST CALL,40-44,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,HOHN,GORE,,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,CATHOLIC,30-50K,MODERATE,18-64,STATE,WEST,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,,,1.318
STATE ONLY,42.0,64.0,13.0,SECOND CALL,45-49,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,HOHN,GORE,YES,DOLE,SAME,APP/UNFAV,INDEPEND,PROTESTANT,30-50K,MODERATE,18-64,STATE,WEST,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.709
STATE ONLY,42.0,64.0,14.0,SECOND CALL,45-49,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,NO,DOLE,SAME,DIS/UNFAV,INDEPEND,PROTESTANT,50-75K,CONSERV,18-64,STATE,WEST,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.559
STATE ONLY,42.0,64.0,15.0,SECOND CALL,18-24,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,HOHN,GORE,YES,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,CATHOLIC,15-30K,LIBERAL,18-64,STATE,WEST,18-29,18-24,DEMOCRAT,18-24,CATHOLIC,,,1.375
STATE ONLY,42.0,64.0,16.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,HOHN,GORE,NO,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,PROTESTANT,15-30K,LIBERAL,18-64,STATE,WEST,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.578
STATE ONLY,42.0,64.0,17.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,STATE,WEST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,2.427
STATE ONLY,42.0,64.0,18.0,SECOND CALL,30-39,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,THUNE,BUSH,NO,DOLE,BETTER,APP/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,STATE,WEST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.559
STATE ONLY,42.0,64.0,19.0,SECOND CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,NOVOTE,SAME,DIS/UNFAV,INDEPEND,OTHERCHRIST,75-100K,MODERATE,18-64,STATE,WEST,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,1.09
STATE ONLY,42.0,64.0,20.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,WEST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,2.427
STATE ONLY,42.0,64.0,21.0,SECOND CALL,45-49,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,NO,DOLE,SAME,DIS/UNFAV,INDEPEND,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,WEST,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.559
STATE ONLY,42.0,64.0,22.0,SECOND CALL,50-59,WHITE,MALE,BUSH,OMITS,UNFAVORABLE,THUNE,BUSH,NO,DOLE,SAME,OMITS,REPUBLCN,NONE,30-50K,CONSERV,18-64,STATE,WEST,45-59,50-59,REPUBLICAN,50-64,NONE,,,1.559
STATE ONLY,42.0,64.0,23.0,SECOND CALL,25-29,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,CATHOLIC,50-75K,CONSERV,18-64,STATE,WEST,18-29,25-29,REPUBLICAN,25-29,CATHOLIC,,,1.943
STATE ONLY,42.0,64.0,24.0,THIRD CALL,50-59,WHITE,MALE,GORE,APPROVE,FAVORABLE,THUNE,GORE,NO,CLINTON,BETTER,APP/FAV,INDEPEND,PROTESTANT,50-75K,MODERATE,18-64,STATE,WEST,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,1.101
STATE ONLY,42.0,64.0,25.0,THIRD CALL,50-59,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,HOHN,GORE,YES,CLINTON,WORSE,APP/UNFAV,REPUBLCN,PROTESTANT,30-50K,MODERATE,18-64,STATE,WEST,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.709
STATE ONLY,42.0,64.0,26.0,THIRD CALL,18-24,WHITE,MALE,BUSH,DISAPPR,FAVORABLE,THUNE,BUSH,NO,NOVOTE,SAME,DIS/FAV,DEMOCRAT,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,WEST,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,,,1.943
STATE ONLY,42.0,64.0,27.0,THIRD CALL,45-49,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,CONSERV,18-64,STATE,WEST,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.09
STATE ONLY,42.0,64.0,28.0,THIRD CALL,40-44,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,HOHN,GORE,YES,CLINTON,WORSE,APP/FAV,DEMOCRAT,CATHOLIC,30-50K,MODERATE,18-64,STATE,WEST,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.662
STATE ONLY,42.0,64.0,29.0,THIRD CALL,65-74,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,THUNE,GORE,YES,CLINTON,BETTER,APP/UNFAV,REPUBLCN,PROTESTANT,,LIBERAL,65+,STATE,WEST,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.487
STATE ONLY,42.0,64.0,30.0,THIRD CALL,30-39,WHITE,MALE,GORE,DISAPPR,UNFAVORABLE,HOHN,GORE,YES,CLINTON,BETTER,DIS/UNFAV,DEMOCRAT,CATHOLIC,50-75K,MODERATE,18-64,STATE,WEST,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,,,0.709
STATE ONLY,42.0,64.0,31.0,THIRD CALL,40-44,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,NO,OTHER,WORSE,DIS/UNFAV,REPUBLCN,ELSE,15-30K,LIBERAL,18-64,STATE,WEST,30-44,40-49,REPUBLICAN,40-49,OTHER,,,1.559
STATE ONLY,42.0,64.0,32.0,THIRD CALL,25-29,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,NO,CLINTON,BETTER,DIS/UNFAV,REPUBLCN,NONE,15-30K,CONSERV,18-64,STATE,WEST,18-29,25-29,REPUBLICAN,25-29,NONE,,,1.943
STATE ONLY,42.0,64.0,33.0,THIRD CALL,50-59,HISP,FEMALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,NONE,50-75K,CONSERV,18-64,STATE,WEST,45-59,50-59,REPUBLICAN,50-64,NONE,,,1.0210000000000001
STATE ONLY,42.0,64.0,34.0,THIRD CALL,50-59,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,HOHN,GORE,YES,CLINTON,SAME,APP/UNFAV,DEMOCRAT,PROTESTANT,30-50K,LIBERAL,18-64,STATE,WEST,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.709
STATE ONLY,42.0,64.0,35.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,THUNE,GORE,NO,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,,30-50K,LIBERAL,18-64,STATE,WEST,30-44,30-39,DEMOCRAT,30-39,,,,1.712
STATE ONLY,42.0,64.0,36.0,THIRD CALL,30-39,OTHER,MALE,GORE,APPROVE,UNFAVORABLE,HOHN,GORE,YES,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,CATHOLIC,OVER100K,CONSERV,18-64,STATE,WEST,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,,,0.709
STATE ONLY,42.0,64.0,37.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,HOHN,BUSH,NO,DOLE,SAME,DIS/UNFAV,DEMOCRAT,OTHERCHRIST,30-50K,LIBERAL,18-64,STATE,WEST,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,2.241
STATE ONLY,42.0,65.0,1.0,FIRST CALL,,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,HOHN,BUSH,NO,CLINTON,BETTER,APP/FAV,INDEPEND,PROTESTANT,LESS15K,MODERATE,,STATE,WEST,,,IND/OTHER,,PROT/CHRIST,,,0.707
STATE ONLY,42.0,65.0,2.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,75-100K,CONSERV,18-64,STATE,WEST,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.759
STATE ONLY,42.0,65.0,3.0,FIRST CALL,45-49,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,OVER100K,MODERATE,18-64,STATE,WEST,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.6990000000000001
STATE ONLY,42.0,65.0,4.0,FIRST CALL,60-64,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,HOHN,BUSH,NO,DOLE,WORSE,DIS/UNFAV,REPUBLCN,CATHOLIC,15-30K,MODERATE,18-64,STATE,WEST,60+,60+,REPUBLICAN,50-64,CATHOLIC,,,0.802
STATE ONLY,42.0,65.0,5.0,FIRST CALL,60-64,WHITE,FEMALE,BUSH,APPROVE,UNFAVORABLE,THUNE,BUSH,YES,DOLE,WORSE,APP/UNFAV,REPUBLCN,PROTESTANT,15-30K,CONSERV,18-64,STATE,WEST,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,,,0.9450000000000001
STATE ONLY,42.0,65.0,6.0,FIRST CALL,25-29,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,CONSERV,18-64,STATE,WEST,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,1.354
STATE ONLY,42.0,65.0,7.0,FIRST CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,NO,DOLE,WORSE,DIS/UNFAV,INDEPEND,OTHERCHRIST,15-30K,MODERATE,18-64,STATE,WEST,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,0.6990000000000001
STATE ONLY,42.0,65.0,8.0,FIRST CALL,65-74,WHITE,FEMALE,BUCHANAN,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,,CONSERV,65+,STATE,WEST,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,2.004
STATE ONLY,42.0,65.0,9.0,FIRST CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,NO,DOLE,SAME,DIS/UNFAV,INDEPEND,NONE,30-50K,MODERATE,18-64,STATE,WEST,30-44,30-39,IND/OTHER,30-39,NONE,,,0.6990000000000001
STATE ONLY,42.0,65.0,10.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,THUNE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,15-30K,LIBERAL,65+,STATE,WEST,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,0.668
STATE ONLY,42.0,65.0,11.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,DISAPPR,UNFAVORABLE,HOHN,GORE,NO,CLINTON,SAME,DIS/UNFAV,DEMOCRAT,CATHOLIC,30-50K,MODERATE,65+,STATE,WEST,60+,60+,DEMOCRAT,65+,CATHOLIC,,,0.882
STATE ONLY,42.0,65.0,12.0,SECOND CALL,65-74,WHITE,MALE,GORE,APPROVE,FAVORABLE,HOHN,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,CATHOLIC,50-75K,LIBERAL,65+,STATE,WEST,60+,60+,DEMOCRAT,65+,CATHOLIC,,,0.5660000000000001
STATE ONLY,42.0,65.0,13.0,SECOND CALL,75+,WHITE,,GORE,APPROVE,FAVORABLE,THUNE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,CATHOLIC,15-30K,MODERATE,65+,STATE,WEST,60+,60+,DEMOCRAT,65+,CATHOLIC,,,0.9560000000000001
STATE ONLY,42.0,65.0,14.0,SECOND CALL,45-49,WHITE,MALE,GORE,APPROVE,FAVORABLE,HOHN,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,NONE,30-50K,MODERATE,18-64,STATE,WEST,45-59,40-49,DEMOCRAT,40-49,NONE,,,0.316
STATE ONLY,42.0,65.0,15.0,SECOND CALL,40-44,WHITE,MALE,GORE,DISAPPR,UNFAVORABLE,THUNE,GORE,NO,PEROT,BETTER,DIS/UNFAV,DEMOCRAT,PROTESTANT,30-50K,CONSERV,18-64,STATE,WEST,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.491
STATE ONLY,42.0,65.0,16.0,SECOND CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,15-30K,MODERATE,18-64,STATE,WEST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.487
STATE ONLY,42.0,65.0,17.0,SECOND CALL,18-24,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,NOVOTE,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,75-100K,CONSERV,18-64,STATE,WEST,18-29,18-24,REPUBLICAN,18-24,CATHOLIC,,,0.608
STATE ONLY,42.0,65.0,18.0,SECOND CALL,60-64,WHITE,MALE,GORE,APPROVE,FAVORABLE,HOHN,GORE,NO,PEROT,SAME,APP/FAV,DEMOCRAT,CATHOLIC,30-50K,MODERATE,18-64,STATE,WEST,60+,60+,DEMOCRAT,50-64,CATHOLIC,,,0.5660000000000001
STATE ONLY,42.0,65.0,19.0,SECOND CALL,40-44,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,PEROT,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,MODERATE,18-64,STATE,WEST,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.487
STATE ONLY,42.0,65.0,20.0,SECOND CALL,65-74,WHITE,,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,MODERATE,65+,STATE,WEST,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.608
STATE ONLY,42.0,65.0,21.0,SECOND CALL,65-74,WHITE,FEMALE,BUSH,OMITS,OMITS,THUNE,BUSH,YES,DOLE,BETTER,OMITS,REPUBLCN,PROTESTANT,15-30K,MODERATE,65+,STATE,WEST,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.9450000000000001
STATE ONLY,42.0,65.0,22.0,SECOND CALL,18-24,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,HOHN,BUSH,NO,PEROT,SAME,APP/UNFAV,INDEPEND,PROTESTANT,15-30K,MODERATE,18-64,STATE,WEST,18-29,18-24,IND/OTHER,18-24,PROT/CHRIST,,,0.802
STATE ONLY,42.0,65.0,23.0,SECOND CALL,60-64,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,HOHN,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,LESS15K,LIBERAL,18-64,STATE,WEST,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,,,0.616
STATE ONLY,42.0,65.0,24.0,SECOND CALL,50-59,WHITE,MALE,GORE,APPROVE,FAVORABLE,HOHN,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,30-50K,MODERATE,18-64,STATE,WEST,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.452
STATE ONLY,42.0,65.0,25.0,SECOND CALL,18-24,BLACK,FEMALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,NOVOTE,BETTER,DIS/UNFAV,REPUBLCN,OTHERCHRIST,15-30K,LIBERAL,18-64,STATE,WEST,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,0.5680000000000001
STATE ONLY,42.0,65.0,26.0,SECOND CALL,60-64,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,HOHN,GORE,YES,CLINTON,SAME,APP/FAV,DEMOCRAT,PROTESTANT,50-75K,LIBERAL,18-64,STATE,WEST,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,,,0.616
STATE ONLY,42.0,65.0,27.0,SECOND CALL,18-24,WHITE,MALE,BUSH,APPROVE,FAVORABLE,HOHN,BUSH,YES,NOVOTE,BETTER,APP/FAV,INDEPEND,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,WEST,18-29,18-24,IND/OTHER,18-24,PROT/CHRIST,,,0.56
STATE ONLY,42.0,65.0,28.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,DISAPPR,FAVORABLE,THUNE,GORE,NO,CLINTON,BETTER,DIS/FAV,DEMOCRAT,CATHOLIC,30-50K,MODERATE,18-64,STATE,WEST,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,,,0.767
STATE ONLY,42.0,65.0,29.0,SECOND CALL,25-29,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,CONSERV,18-64,STATE,WEST,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,0.869
STATE ONLY,42.0,65.0,30.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,HOHN,GORE,NO,NOVOTE,BETTER,APP/UNFAV,DEMOCRAT,OTHERCHRIST,30-50K,LIBERAL,18-64,STATE,WEST,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.707
