VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,GOV,CLINTON,BCPERSON,XWAY2000,X6VOTE,FINSIT,JOBPERS,PARTYID,INCOME,REL7,PHIL3,OVER65,RELG6,LOGO,STATE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,VNS1,VNS2,WEIGHT
STATE ONLY,45.0,29.0,22.0,SECOND CALL,25-29,WHITE,FEMALE,GORE,HOWELL,LEAVITT,DISAPPR,UNFAVORABLE,GORE,CLINTON,BETTER,DIS/UNFAV,ELSE,LESS15K,OTHERCHRIST,LIBERAL,18-64,PROT/CHRIST,YES,STATE,SALTLAKECNTY,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,,,1.512
STATE ONLY,45.0,29.0,23.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,HOWELL,ORTON,OMITS,OMITS,GORE,CLINTON,BETTER,OMITS,DEMOCRAT,15-30K,CATHOLIC,MODERATE,65+,CATHOLIC,YES,STATE,SALTLAKECNTY,60+,60+,DEMOCRAT,65+,CATHOLIC,,,2.035
STATE ONLY,45.0,29.0,24.0,SECOND CALL,65-74,WHITE,MALE,GORE,HATCH,LEAVITT,OMITS,OMITS,GORE,CLINTON,SAME,OMITS,DEMOCRAT,,MORMON/LDS,MODERATE,65+,MORMON/LDS,YES,STATE,SALTLAKECNTY,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,1.891
STATE ONLY,45.0,29.0,25.0,SECOND CALL,25-29,WHITE,FEMALE,GORE,HOWELL,ORTON,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,50-75K,NONE,LIBERAL,18-64,NONE,NO,STATE,SALTLAKECNTY,18-29,25-29,DEMOCRAT,25-29,NONE,,,1.57
STATE ONLY,45.0,29.0,26.0,SECOND CALL,18-24,WHITE,FEMALE,GORE,HOWELL,ORTON,APPROVE,FAVORABLE,GORE,NOVOTE,BETTER,APP/FAV,DEMOCRAT,LESS15K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,YES,STATE,SALTLAKECNTY,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,,,1.57
STATE ONLY,45.0,29.0,27.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,HATCH,LEAVITT,APPROVE,UNFAVORABLE,BUSH,CLINTON,WORSE,APP/UNFAV,ELSE,15-30K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,NO,STATE,SALTLAKECNTY,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,1.119
STATE ONLY,45.0,29.0,28.0,THIRD CALL,60-64,WHITE,FEMALE,BUSH,HATCH,ORTON,DISAPPR,FAVORABLE,BUSH,CLINTON,SAME,DIS/FAV,REPUBLCN,,PROTESTANT,MODERATE,18-64,PROT/CHRIST,NO,STATE,SALTLAKECNTY,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,,,1.587
STATE ONLY,45.0,29.0,29.0,THIRD CALL,75+,WHITE,FEMALE,BUSH,HOWELL,LEAVITT,APPROVE,UNFAVORABLE,BUSH,CLINTON,SAME,APP/UNFAV,REPUBLCN,15-30K,MORMON/LDS,MODERATE,65+,MORMON/LDS,YES,STATE,SALTLAKECNTY,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.718
STATE ONLY,45.0,29.0,30.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,HATCH,LEAVITT,APPROVE,UNFAVORABLE,BUSH,CLINTON,SAME,APP/UNFAV,REPUBLCN,50-75K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,YES,STATE,SALTLAKECNTY,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,1.119
STATE ONLY,45.0,29.0,31.0,THIRD CALL,75+,WHITE,FEMALE,BUSH,HATCH,ORTON,DISAPPR,UNFAVORABLE,BUSH,DOLE,BETTER,DIS/UNFAV,REPUBLCN,LESS15K,MORMON/LDS,CONSERV,65+,MORMON/LDS,NO,STATE,SALTLAKECNTY,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.587
STATE ONLY,45.0,29.0,32.0,THIRD CALL,30-39,,FEMALE,GORE,HOWELL,ORTON,APPROVE,FAVORABLE,GORE,CLINTON,WORSE,APP/FAV,DEMOCRAT,15-30K,,CONSERV,18-64,,YES,STATE,SALTLAKECNTY,30-44,30-39,DEMOCRAT,30-39,,,,1.49
STATE ONLY,45.0,29.0,33.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,BETTER,DIS/UNFAV,REPUBLCN,50-75K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,YES,STATE,SALTLAKECNTY,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.119
STATE ONLY,45.0,29.0,34.0,THIRD CALL,45-49,WHITE,MALE,GORE,HOWELL,ORTON,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,30-50K,NONE,MODERATE,18-64,NONE,NO,STATE,SALTLAKECNTY,45-59,40-49,DEMOCRAT,40-49,NONE,,,1.619
STATE ONLY,45.0,29.0,35.0,THIRD CALL,30-39,HISP,FEMALE,GORE,HOWELL,ORTON,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,30-50K,CATHOLIC,MODERATE,18-64,CATHOLIC,YES,STATE,SALTLAKECNTY,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,,,1.085
STATE ONLY,45.0,29.0,36.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,HATCH,LEAVITT,APPROVE,UNFAVORABLE,GORE,DOLE,BETTER,APP/UNFAV,REPUBLCN,LESS15K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,NO,STATE,SALTLAKECNTY,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.276
STATE ONLY,45.0,29.0,37.0,THIRD CALL,30-39,WHITE,MALE,GORE,HOWELL,ORTON,APPROVE,FAVORABLE,GORE,OMITS,BETTER,APP/FAV,ELSE,75-100K,OTHERCHRIST,LIBERAL,18-64,PROT/CHRIST,YES,STATE,SALTLAKECNTY,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,1.619
STATE ONLY,45.0,29.0,38.0,THIRD CALL,30-39,WHITE,MALE,GORE,HOWELL,ORTON,APPROVE,FAVORABLE,GORE,PEROT,WORSE,APP/FAV,ELSE,50-75K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,NO,STATE,SALTLAKECNTY,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,1.619
STATE ONLY,45.0,29.0,39.0,THIRD CALL,25-29,WHITE,MALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,NOVOTE,BETTER,DIS/UNFAV,REPUBLCN,50-75K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,NO,STATE,SALTLAKECNTY,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,1.2790000000000001
STATE ONLY,45.0,29.0,40.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,HOWELL,ORTON,APPROVE,FAVORABLE,GORE,CLINTON,SAME,APP/FAV,DEMOCRAT,30-50K,OTHER,LIBERAL,18-64,OTHER,YES,STATE,SALTLAKECNTY,30-44,30-39,DEMOCRAT,30-39,OTHER,,,1.49
STATE ONLY,45.0,29.0,41.0,THIRD CALL,18-24,WHITE,MALE,BUSH,HATCH,ORTON,DISAPPR,UNFAVORABLE,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,30-50K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,NO,STATE,SALTLAKECNTY,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,1.33
STATE ONLY,45.0,29.0,42.0,THIRD CALL,60-64,HISP,FEMALE,GORE,HOWELL,ORTON,APPROVE,FAVORABLE,GORE,CLINTON,SAME,APP/FAV,DEMOCRAT,30-50K,CATHOLIC,MODERATE,18-64,CATHOLIC,NO,STATE,SALTLAKECNTY,60+,60+,DEMOCRAT,50-64,CATHOLIC,,,1.479
STATE ONLY,45.0,29.0,43.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,HATCH,ORTON,DISAPPR,UNFAVORABLE,BUSH,DOLE,BETTER,DIS/UNFAV,REPUBLCN,75-100K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,YES,STATE,SALTLAKECNTY,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.163
STATE ONLY,45.0,29.0,44.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,HOWELL,ORTON,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,30-50K,MORMON/LDS,LIBERAL,18-64,MORMON/LDS,YES,STATE,SALTLAKECNTY,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.49
STATE ONLY,45.0,29.0,45.0,THIRD CALL,25-29,WHITE,MALE,BUSH,HATCH,ORTON,DISAPPR,UNFAVORABLE,BUSH,NOVOTE,BETTER,DIS/UNFAV,REPUBLCN,LESS15K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,YES,STATE,SALTLAKECNTY,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,1.33
STATE ONLY,45.0,29.0,46.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,HOWELL,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,OTHER,SAME,DIS/UNFAV,ELSE,50-75K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,NO,STATE,SALTLAKECNTY,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.2590000000000001
STATE ONLY,45.0,29.0,47.0,THIRD CALL,18-24,HISP,FEMALE,GORE,HOWELL,ORTON,APPROVE,FAVORABLE,GORE,NOVOTE,BETTER,APP/FAV,DEMOCRAT,50-75K,NONE,LIBERAL,18-64,NONE,NO,STATE,SALTLAKECNTY,18-29,18-24,DEMOCRAT,18-24,NONE,,,1.143
STATE ONLY,45.0,29.0,48.0,THIRD CALL,18-24,WHITE,MALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,BETTER,DIS/UNFAV,REPUBLCN,50-75K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,NO,STATE,SALTLAKECNTY,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,1.2790000000000001
STATE ONLY,45.0,29.0,49.0,THIRD CALL,25-29,WHITE,FEMALE,BUSH,HOWELL,ORTON,DISAPPR,UNFAVORABLE,BUSH,DOLE,WORSE,DIS/UNFAV,REPUBLCN,15-30K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,YES,STATE,SALTLAKECNTY,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,1.3780000000000001
STATE ONLY,45.0,29.0,50.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,CLINTON,SAME,DIS/UNFAV,INDEPEND,30-50K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,YES,STATE,SALTLAKECNTY,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,1.119
STATE ONLY,45.0,29.0,51.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,HOWELL,LEAVITT,APPROVE,UNFAVORABLE,BUSH,DOLE,BETTER,APP/UNFAV,ELSE,50-75K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,NO,STATE,SALTLAKECNTY,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.2590000000000001
STATE ONLY,45.0,29.0,52.0,THIRD CALL,30-39,WHITE,MALE,BUSH,HATCH,ORTON,APPROVE,FAVORABLE,BUSH,DOLE,BETTER,APP/FAV,REPUBLCN,50-75K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,NO,STATE,SALTLAKECNTY,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.26
STATE ONLY,45.0,32.0,1.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,CLINTON,SAME,DIS/UNFAV,REPUBLCN,,MORMON/LDS,CONSERV,18-64,MORMON/LDS,YES,STATE,SALTLAKECNTY,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.151
STATE ONLY,45.0,32.0,2.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,HATCH,ORTON,DISAPPR,UNFAVORABLE,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,50-75K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,NO,STATE,SALTLAKECNTY,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.194
STATE ONLY,45.0,32.0,3.0,FIRST CALL,50-59,WHITE,MALE,GORE,HOWELL,ORTON,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,INDEPEND,50-75K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,NO,STATE,SALTLAKECNTY,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,1.663
STATE ONLY,45.0,32.0,4.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,,ORTON,APPROVE,OMITS,GORE,CLINTON,BETTER,OMITS,DEMOCRAT,75-100K,NONE,LIBERAL,18-64,NONE,YES,STATE,SALTLAKECNTY,45-59,50-59,DEMOCRAT,50-64,NONE,,,1.431
STATE ONLY,45.0,32.0,5.0,FIRST CALL,40-44,WHITE,MALE,NADER,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,NOVOTE,SAME,DIS/UNFAV,INDEPEND,50-75K,NONE,MODERATE,18-64,NONE,NO,STATE,SALTLAKECNTY,30-44,40-49,IND/OTHER,40-49,NONE,,,1.824
STATE ONLY,45.0,32.0,6.0,FIRST CALL,30-39,WHITE,MALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,BETTER,DIS/UNFAV,REPUBLCN,50-75K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,YES,STATE,SALTLAKECNTY,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.248
STATE ONLY,45.0,32.0,7.0,FIRST CALL,18-24,WHITE,FEMALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,NOVOTE,SAME,DIS/UNFAV,REPUBLCN,LESS15K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,NO,STATE,SALTLAKECNTY,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,1.213
STATE ONLY,45.0,32.0,8.0,FIRST CALL,50-59,WHITE,MALE,BUCHANAN,HOWELL,ORTON,APPROVE,FAVORABLE,GORE,CLINTON,SAME,APP/FAV,INDEPEND,15-30K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,NO,STATE,SALTLAKECNTY,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,1.4020000000000001
STATE ONLY,45.0,32.0,9.0,FIRST CALL,45-49,WHITE,MALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,WORSE,DIS/UNFAV,REPUBLCN,15-30K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,NO,STATE,SALTLAKECNTY,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.248
STATE ONLY,45.0,32.0,10.0,FIRST CALL,18-24,BLACK,MALE,BUSH,HATCH,LEAVITT,APPROVE,UNFAVORABLE,BUSH,NOVOTE,BETTER,APP/UNFAV,INDEPEND,LESS15K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,NO,STATE,SALTLAKECNTY,18-29,18-24,IND/OTHER,18-24,PROT/CHRIST,,,0.9550000000000001
STATE ONLY,45.0,32.0,11.0,FIRST CALL,75+,WHITE,FEMALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,OTHER,SAME,DIS/UNFAV,,15-30K,MORMON/LDS,CONSERV,65+,MORMON/LDS,NO,STATE,SALTLAKECNTY,60+,60+,,65+,PROT/CHRIST,,,1.571
STATE ONLY,45.0,32.0,12.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,HATCH,LEAVITT,APPROVE,UNFAVORABLE,BUSH,DOLE,BETTER,APP/UNFAV,REPUBLCN,50-75K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,NO,STATE,SALTLAKECNTY,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.151
STATE ONLY,45.0,32.0,13.0,FIRST CALL,18-24,WHITE,MALE,BUSH,HOWELL,ORTON,APPROVE,FAVORABLE,BUSH,NOVOTE,SAME,APP/FAV,INDEPEND,30-50K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,YES,STATE,SALTLAKECNTY,18-29,18-24,IND/OTHER,18-24,PROT/CHRIST,,,1.538
STATE ONLY,45.0,32.0,14.0,FIRST CALL,50-59,WHITE,MALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,WORSE,DIS/UNFAV,REPUBLCN,75-100K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,NO,STATE,SALTLAKECNTY,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,1.248
STATE ONLY,45.0,32.0,15.0,FIRST CALL,45-49,WHITE,MALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,WORSE,DIS/UNFAV,REPUBLCN,30-50K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,YES,STATE,SALTLAKECNTY,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.248
STATE ONLY,45.0,32.0,16.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,BETTER,DIS/UNFAV,REPUBLCN,75-100K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,YES,STATE,SALTLAKECNTY,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.151
STATE ONLY,45.0,32.0,17.0,SECOND CALL,18-24,WHITE,MALE,BUSH,HOWELL,ORTON,APPROVE,FAVORABLE,BUSH,NOVOTE,BETTER,APP/FAV,DEMOCRAT,75-100K,CATHOLIC,MODERATE,18-64,CATHOLIC,YES,STATE,SALTLAKECNTY,18-29,18-24,DEMOCRAT,18-24,CATHOLIC,,,1.538
STATE ONLY,45.0,32.0,18.0,SECOND CALL,30-39,WHITE,MALE,BUSH,HOWELL,LEAVITT,APPROVE,FAVORABLE,BUSH,CLINTON,BETTER,APP/FAV,REPUBLCN,OVER100K,CATHOLIC,MODERATE,18-64,CATHOLIC,NO,STATE,SALTLAKECNTY,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,1.4060000000000001
STATE ONLY,45.0,32.0,19.0,SECOND CALL,30-39,WHITE,MALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,PEROT,BETTER,DIS/UNFAV,REPUBLCN,30-50K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,YES,STATE,SALTLAKECNTY,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.248
STATE ONLY,45.0,32.0,20.0,SECOND CALL,25-29,WHITE,MALE,BUSH,HATCH,LEAVITT,APPROVE,UNFAVORABLE,BUSH,DOLE,BETTER,APP/UNFAV,REPUBLCN,75-100K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,YES,STATE,SALTLAKECNTY,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,1.317
STATE ONLY,45.0,32.0,21.0,SECOND CALL,18-24,WHITE,MALE,BUSH,HATCH,ORTON,DISAPPR,UNFAVORABLE,BUSH,DOLE,BETTER,DIS/UNFAV,REPUBLCN,15-30K,OTHERCHRIST,MODERATE,18-64,PROT/CHRIST,YES,STATE,SALTLAKECNTY,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,1.367
STATE ONLY,45.0,32.0,22.0,SECOND CALL,25-29,BLACK,MALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,NOVOTE,WORSE,DIS/UNFAV,INDEPEND,30-50K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,NO,STATE,SALTLAKECNTY,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,,,0.9550000000000001
STATE ONLY,45.0,32.0,23.0,SECOND CALL,65-74,WHITE,MALE,GORE,HATCH,LEAVITT,APPROVE,FAVORABLE,GORE,CLINTON,SAME,APP/FAV,DEMOCRAT,LESS15K,MORMON/LDS,MODERATE,65+,MORMON/LDS,YES,STATE,SALTLAKECNTY,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,1.944
STATE ONLY,45.0,32.0,24.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,HATCH,LEAVITT,APPROVE,UNFAVORABLE,BUSH,DOLE,SAME,APP/UNFAV,REPUBLCN,30-50K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,NO,STATE,SALTLAKECNTY,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.151
STATE ONLY,45.0,32.0,25.0,SECOND CALL,25-29,WHITE,FEMALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,NOVOTE,BETTER,DIS/UNFAV,REPUBLCN,75-100K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,YES,STATE,SALTLAKECNTY,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,1.213
STATE ONLY,45.0,32.0,26.0,SECOND CALL,18-24,WHITE,MALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,75-100K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,YES,STATE,SALTLAKECNTY,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,1.317
STATE ONLY,45.0,32.0,27.0,SECOND CALL,25-29,WHITE,FEMALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,NOVOTE,BETTER,DIS/UNFAV,INDEPEND,30-50K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,NO,STATE,SALTLAKECNTY,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,,,1.213
STATE ONLY,45.0,32.0,28.0,SECOND CALL,18-24,WHITE,FEMALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,BETTER,DIS/UNFAV,REPUBLCN,50-75K,OTHERCHRIST,CONSERV,18-64,PROT/CHRIST,YES,STATE,SALTLAKECNTY,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,1.213
STATE ONLY,45.0,32.0,29.0,SECOND CALL,75+,WHITE,FEMALE,GORE,HOWELL,ORTON,APPROVE,UNFAVORABLE,GORE,PEROT,BETTER,APP/UNFAV,DEMOCRAT,15-30K,MORMON/LDS,CONSERV,65+,MORMON/LDS,YES,STATE,SALTLAKECNTY,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,2.093
STATE ONLY,45.0,32.0,30.0,SECOND CALL,45-49,WHITE,FEMALE,BUSH,HOWELL,LEAVITT,APPROVE,UNFAVORABLE,BUSH,DOLE,SAME,APP/UNFAV,REPUBLCN,50-75K,PROTESTANT,MODERATE,18-64,PROT/CHRIST,NO,STATE,SALTLAKECNTY,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.295
STATE ONLY,45.0,32.0,31.0,SECOND CALL,18-24,WHITE,FEMALE,GORE,HATCH,LEAVITT,APPROVE,UNFAVORABLE,GORE,OTHER,SAME,APP/UNFAV,ELSE,30-50K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,YES,STATE,SALTLAKECNTY,18-29,18-24,IND/OTHER,18-24,PROT/CHRIST,,,1.3840000000000001
STATE ONLY,45.0,32.0,32.0,SECOND CALL,45-49,WHITE,FEMALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,OTHER,BETTER,DIS/UNFAV,INDEPEND,75-100K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,YES,STATE,SALTLAKECNTY,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.151
STATE ONLY,45.0,32.0,33.0,SECOND CALL,18-24,WHITE,MALE,NADER,,,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,CLINTON,SAME,DIS/UNFAV,INDEPEND,LESS15K,NONE,LIBERAL,18-64,NONE,YES,STATE,SALTLAKECNTY,18-29,18-24,IND/OTHER,18-24,NONE,,,2.067
STATE ONLY,45.0,32.0,34.0,SECOND CALL,30-39,WHITE,MALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,BETTER,DIS/UNFAV,REPUBLCN,OVER100K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,NO,STATE,SALTLAKECNTY,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.248
STATE ONLY,45.0,32.0,35.0,SECOND CALL,30-39,BLACK,MALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,NOVOTE,BETTER,DIS/UNFAV,INDEPEND,OVER100K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,YES,STATE,SALTLAKECNTY,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,0.906
STATE ONLY,45.0,32.0,36.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,BETTER,DIS/UNFAV,REPUBLCN,30-50K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,NO,STATE,SALTLAKECNTY,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.151
STATE ONLY,45.0,32.0,37.0,THIRD CALL,25-29,WHITE,MALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,NOVOTE,BETTER,DIS/UNFAV,INDEPEND,OVER100K,NONE,CONSERV,18-64,NONE,YES,STATE,SALTLAKECNTY,18-29,25-29,IND/OTHER,25-29,NONE,,,1.317
STATE ONLY,45.0,32.0,38.0,THIRD CALL,40-44,HISP,FEMALE,GORE,HATCH,LEAVITT,APPROVE,UNFAVORABLE,GORE,CLINTON,BETTER,APP/UNFAV,INDEPEND,50-75K,CATHOLIC,MODERATE,18-64,CATHOLIC,NO,STATE,SALTLAKECNTY,30-44,40-49,IND/OTHER,40-49,CATHOLIC,,,0.9500000000000001
STATE ONLY,45.0,32.0,39.0,THIRD CALL,25-29,WHITE,FEMALE,GORE,HATCH,LEAVITT,APPROVE,UNFAVORABLE,GORE,NOVOTE,BETTER,APP/UNFAV,INDEPEND,50-75K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,YES,STATE,SALTLAKECNTY,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,,,1.3840000000000001
STATE ONLY,45.0,32.0,40.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,HATCH,ORTON,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,50-75K,NONE,CONSERV,18-64,NONE,NO,STATE,SALTLAKECNTY,30-44,30-39,DEMOCRAT,30-39,NONE,,,1.363
STATE ONLY,45.0,32.0,41.0,THIRD CALL,30-39,HISP,MALE,BUSH,HATCH,ORTON,DISAPPR,UNFAVORABLE,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,75-100K,CATHOLIC,CONSERV,18-64,CATHOLIC,NO,STATE,SALTLAKECNTY,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,0.9420000000000001
