VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,CLINTON,BCPERSON,XWAY2000,ISSUE,X6VOTE,UNION4,ABORTION,FINSIT,JOBPERS,PARTYID,EDUC,RELIGION,ATTEND,INCOME,PHIL3,OVER65,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,WEIGHT
STATE ONLY,40.0,36.0,42.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,WEYGAND,APPROVE,FAVORABLE,GORE,EDUCATION,CLINTON,NONE,MOSTILL,BETTER,APP/FAV,DEMOCRAT,COLGRAD,NONE,AFEWAYEAR,50-75K,CONSERV,18-64,STATE,COMPLETE,SUBURBS,45-59,40-49,DEMOCRAT,40-49,NONE,0.436
STATE ONLY,40.0,36.0,43.0,THIRD CALL,40-44,BLACK,FEMALE,GORE,CHAFEE,APPROVE,FAVORABLE,GORE,ECON/JOBS,CLINTON,NONE,ALWYSLGL,BETTER,APP/FAV,INDEPEND,HSGRAD,CATHOLIC,AFEWAYEAR,15-30K,CONSERV,18-64,STATE,COMPLETE,SUBURBS,30-44,40-49,IND/OTHER,40-49,CATHOLIC,0.601
STATE ONLY,40.0,36.0,44.0,THIRD CALL,18-24,ASIAN,FEMALE,GORE,CHAFEE,OMITS,OMITS,GORE,EDUCATION,OMITS,NONE,MOSTLGL,OMITS,OMITS,DEMOCRAT,HSGRAD,ELSE,AFEWAYEAR,,LIBERAL,18-64,STATE,COMPLETE,SUBURBS,18-29,18-24,DEMOCRAT,18-24,OTHER,0.538
STATE ONLY,40.0,38.0,1.0,FIRST CALL,45-49,OTHER,FEMALE,GORE,WEYGAND,APPROVE,UNFAVORABLE,GORE,EDUCATION,CLINTON,,ALWYSLGL,SAME,APP/UNFAV,ELSE,SOMCOL/ASSOC,ELSE,NEVER,OVER100K,LIBERAL,18-64,STATE,COMPLETE,SUBURBS,45-59,40-49,IND/OTHER,40-49,OTHER,0.54
STATE ONLY,40.0,38.0,2.0,FIRST CALL,60-64,WHITE,MALE,GORE,WEYGAND,APPROVE,FAVORABLE,GORE,EDUCATION,CLINTON,,OMITS,SAME,APP/FAV,DEMOCRAT,COLGRAD,CATHOLIC,NEVER,OVER100K,LIBERAL,18-64,STATE,COMPLETE,SUBURBS,60+,60+,DEMOCRAT,50-64,CATHOLIC,0.686
STATE ONLY,40.0,38.0,3.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,CHAFEE,DISAPPR,UNFAVORABLE,BUSH,WORLDAFFAIRS,DOLE,NONE,MOSTLGL,BETTER,DIS/UNFAV,REPUBLCN,POSTGRAD,PROTESTANT,ONCEAWEEK,75-100K,CONSERV,18-64,STATE,COMPLETE,SUBURBS,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,0.486
STATE ONLY,40.0,38.0,4.0,FIRST CALL,45-49,WHITE,MALE,GORE,CHAFEE,APPROVE,FAVORABLE,GORE,OMITS,CLINTON,SOMEONEELSE,ALWYSLGL,OMITS,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,NONE,NEVER,75-100K,LIBERAL,18-64,STATE,COMPLETE,SUBURBS,45-59,40-49,DEMOCRAT,40-49,NONE,0.546
STATE ONLY,40.0,38.0,5.0,FIRST CALL,65-74,ASIAN,MALE,BUSH,CHAFEE,DISAPPR,UNFAVORABLE,BUSH,TAXES,NOVOTE,NONE,MOSTILL,BETTER,DIS/UNFAV,REPUBLCN,POSTGRAD,OTHERCHRIST,NEVER,50-75K,CONSERV,65+,STATE,COMPLETE,SUBURBS,60+,60+,REPUBLICAN,65+,PROT/CHRIST,0.619
STATE ONLY,40.0,38.0,6.0,FIRST CALL,45-49,WHITE,FEMALE,NADER,,APPROVE,FAVORABLE,WOULDNOTVOTE,OMITS,CLINTON,SOMEONEELSE,ALWYSLGL,SAME,APP/FAV,INDEPEND,HSGRAD,JEWISH,ONCEAWEEK,50-75K,LIBERAL,18-64,STATE,COMPLETE,SUBURBS,45-59,40-49,IND/OTHER,40-49,JEWISH,0.188
STATE ONLY,40.0,38.0,7.0,FIRST CALL,60-64,ASIAN,MALE,GORE,CHAFEE,APPROVE,UNFAVORABLE,GORE,WORLDAFFAIRS,CLINTON,NONE,MOSTLGL,SAME,APP/UNFAV,INDEPEND,POSTGRAD,NONE,NEVER,50-75K,LIBERAL,18-64,STATE,COMPLETE,SUBURBS,60+,60+,IND/OTHER,50-64,NONE,0.737
STATE ONLY,40.0,38.0,8.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,OTHER,APPROVE,UNFAVORABLE,GORE,ECON/JOBS,CLINTON,NONE,MOSTLGL,BETTER,APP/UNFAV,DEMOCRAT,SOMCOL/ASSOC,NONE,NEVER,50-75K,MODERATE,18-64,STATE,COMPLETE,SUBURBS,45-59,50-59,DEMOCRAT,50-64,NONE,0.535
STATE ONLY,40.0,38.0,9.0,FIRST CALL,50-59,WHITE,MALE,GORE,WEYGAND,DISAPPR,FAVORABLE,GORE,MEDICARE/RX,CLINTON,NONE,ALWYSILL,SAME,DIS/FAV,DEMOCRAT,COLGRAD,CATHOLIC,AFEWAYEAR,LESS15K,CONSERV,18-64,STATE,COMPLETE,SUBURBS,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,0.509
STATE ONLY,40.0,38.0,10.0,FIRST CALL,50-59,WHITE,MALE,BUSH,CHAFEE,APPROVE,FAVORABLE,BUSH,WORLDAFFAIRS,CLINTON,ME,ALWYSLGL,BETTER,APP/FAV,INDEPEND,COLGRAD,CATHOLIC,ONCEAWEEK,50-75K,LIBERAL,18-64,STATE,COMPLETE,SUBURBS,45-59,50-59,IND/OTHER,50-64,CATHOLIC,0.459
STATE ONLY,40.0,38.0,11.0,FIRST CALL,30-39,WHITE,MALE,GORE,WEYGAND,OMITS,FAVORABLE,GORE,HEALTHCARE,CLINTON,NONE,MOSTLGL,WORSE,OMITS,DEMOCRAT,HSGRAD,PROTESTANT,AFEWAMONTH,75-100K,LIBERAL,18-64,STATE,COMPLETE,SUBURBS,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,0.509
STATE ONLY,40.0,38.0,12.0,FIRST CALL,30-39,WHITE,MALE,GORE,WEYGAND,APPROVE,FAVORABLE,GORE,ECON/JOBS,CLINTON,NONE,ALWYSLGL,BETTER,APP/FAV,DEMOCRAT,COLGRAD,ELSE,AFEWAMONTH,30-50K,LIBERAL,18-64,STATE,COMPLETE,SUBURBS,30-44,30-39,DEMOCRAT,30-39,OTHER,0.509
STATE ONLY,40.0,38.0,13.0,FIRST CALL,40-44,WHITE,MALE,GORE,CHAFEE,APPROVE,FAVORABLE,GORE,HEALTHCARE,CLINTON,NONE,ALWYSLGL,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,NONE,NEVER,30-50K,MODERATE,18-64,STATE,COMPLETE,SUBURBS,30-44,40-49,DEMOCRAT,40-49,NONE,0.546
STATE ONLY,40.0,38.0,14.0,FIRST CALL,45-49,WHITE,MALE,GORE,WEYGAND,APPROVE,FAVORABLE,GORE,ECON/JOBS,CLINTON,,ALWYSLGL,BETTER,APP/FAV,DEMOCRAT,COLGRAD,PROTESTANT,MORETHAN1AWK,30-50K,LIBERAL,18-64,STATE,COMPLETE,SUBURBS,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,0.509
STATE ONLY,40.0,38.0,15.0,SECOND CALL,18-24,WHITE,MALE,GORE,WEYGAND,APPROVE,FAVORABLE,GORE,WORLDAFFAIRS,CLINTON,NONE,OMITS,SAME,APP/FAV,,SOMCOL/ASSOC,CATHOLIC,AFEWAMONTH,15-30K,LIBERAL,18-64,STATE,COMPLETE,SUBURBS,18-29,18-24,,18-24,CATHOLIC,0.583
STATE ONLY,40.0,38.0,16.0,SECOND CALL,45-49,WHITE,MALE,BUSH,WEYGAND,OMITS,OMITS,OMITS,HEALTHCARE,OMITS,NONE,ALWYSILL,OMITS,,,,,OMITS,,,18-64,STATE,NOTCOMPLETE,SUBURBS,45-59,40-49,,40-49,,0.428
STATE ONLY,40.0,38.0,17.0,SECOND CALL,75+,WHITE,MALE,BUSH,,DISAPPR,UNFAVORABLE,BUSH,MEDICARE/RX,NOVOTE,NONE,MOSTILL,BETTER,DIS/UNFAV,REPUBLCN,COLGRAD,CATHOLIC,ONCEAWEEK,50-75K,MODERATE,65+,STATE,COMPLETE,SUBURBS,60+,60+,REPUBLICAN,65+,CATHOLIC,0.6
STATE ONLY,40.0,38.0,18.0,SECOND CALL,65-74,ASIAN,FEMALE,BUSH,WEYGAND,DISAPPR,UNFAVORABLE,BUSH,SOCIALSECUR,DOLE,NONE,OMITS,BETTER,DIS/UNFAV,REPUBLCN,HSGRAD,ELSE,OMITS,50-75K,MODERATE,65+,STATE,COMPLETE,SUBURBS,60+,60+,REPUBLICAN,65+,OTHER,0.612
STATE ONLY,40.0,38.0,19.0,SECOND CALL,40-44,HISP,MALE,NADER,WEYGAND,APPROVE,FAVORABLE,GORE,EDUCATION,PEROT,NONE,ALWYSLGL,BETTER,APP/FAV,INDEPEND,HSGRAD,NONE,AFEWAMONTH,15-30K,MODERATE,18-64,STATE,COMPLETE,SUBURBS,30-44,40-49,IND/OTHER,40-49,NONE,0.218
STATE ONLY,40.0,38.0,20.0,SECOND CALL,45-49,WHITE,FEMALE,GORE,WEYGAND,APPROVE,FAVORABLE,GORE,MEDICARE/RX,CLINTON,NONE,ALWYSLGL,SAME,APP/FAV,INDEPEND,HSGRAD,JEWISH,NEVER,50-75K,LIBERAL,18-64,STATE,COMPLETE,SUBURBS,45-59,40-49,IND/OTHER,40-49,JEWISH,0.54
STATE ONLY,40.0,38.0,21.0,SECOND CALL,65-74,WHITE,FEMALE,BUSH,,DISAPPR,UNFAVORABLE,BUSH,TAXES,PEROT,NONE,ALWYSLGL,WORSE,DIS/UNFAV,INDEPEND,POSTGRAD,JEWISH,MORETHAN1AWK,30-50K,MODERATE,65+,STATE,COMPLETE,SUBURBS,60+,60+,IND/OTHER,65+,JEWISH,0.636
STATE ONLY,40.0,38.0,22.0,SECOND CALL,40-44,WHITE,FEMALE,NADER,CHAFEE,DISAPPR,OMITS,WOULDNOTVOTE,HEALTHCARE,NOVOTE,SOMEONEELSE,MOSTLGL,WORSE,OMITS,ELSE,NOHS,ELSE,ONCEAWEEK,50-75K,,18-64,STATE,COMPLETE,SUBURBS,30-44,40-49,IND/OTHER,40-49,OTHER,0.194
STATE ONLY,40.0,38.0,23.0,SECOND CALL,40-44,BLACK,MALE,GORE,WEYGAND,APPROVE,FAVORABLE,GORE,EDUCATION,CLINTON,NONE,MOSTLGL,SAME,APP/FAV,DEMOCRAT,COLGRAD,PROTESTANT,MORETHAN1AWK,30-50K,LIBERAL,18-64,STATE,COMPLETE,SUBURBS,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,0.65
STATE ONLY,40.0,38.0,24.0,SECOND CALL,50-59,,FEMALE,NADER,WEYGAND,APPROVE,UNFAVORABLE,WOULDNOTVOTE,OMITS,OTHER,NONE,MOSTLGL,BETTER,APP/UNFAV,INDEPEND,HSGRAD,PROTESTANT,OMITS,,LIBERAL,18-64,STATE,COMPLETE,SUBURBS,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,0.181
STATE ONLY,40.0,38.0,25.0,SECOND CALL,30-39,WHITE,MALE,GORE,CHAFEE,APPROVE,UNFAVORABLE,GORE,HEALTHCARE,CLINTON,SOMEONEELSE,ALWYSLGL,BETTER,APP/UNFAV,DEMOCRAT,HSGRAD,NONE,AFEWAYEAR,15-30K,LIBERAL,18-64,STATE,COMPLETE,SUBURBS,30-44,30-39,DEMOCRAT,30-39,NONE,0.546
STATE ONLY,40.0,38.0,26.0,SECOND CALL,25-29,WHITE,MALE,GORE,WEYGAND,APPROVE,FAVORABLE,GORE,EDUCATION,PEROT,MEANDSOMEONE,MOSTLGL,SAME,APP/FAV,INDEPEND,SOMCOL/ASSOC,NONE,NEVER,15-30K,LIBERAL,18-64,STATE,COMPLETE,SUBURBS,18-29,25-29,IND/OTHER,25-29,NONE,0.583
STATE ONLY,40.0,38.0,27.0,THIRD CALL,25-29,WHITE,FEMALE,NADER,,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,WORLDAFFAIRS,NOVOTE,NONE,ALWYSLGL,SAME,DIS/UNFAV,INDEPEND,POSTGRAD,NONE,NEVER,50-75K,LIBERAL,18-64,STATE,COMPLETE,SUBURBS,18-29,25-29,IND/OTHER,25-29,NONE,0.215
STATE ONLY,40.0,38.0,28.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,CHAFEE,APPROVE,FAVORABLE,GORE,ECON/JOBS,CLINTON,ME,ALWYSLGL,WORSE,APP/FAV,DEMOCRAT,HSGRAD,PROTESTANT,AFEWAYEAR,30-50K,MODERATE,18-64,STATE,COMPLETE,SUBURBS,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,0.579
STATE ONLY,40.0,38.0,29.0,THIRD CALL,18-24,WHITE,MALE,GORE,WEYGAND,APPROVE,FAVORABLE,GORE,TAXES,PEROT,NONE,MOSTLGL,WORSE,APP/FAV,INDEPEND,COLGRAD,PROTESTANT,NEVER,15-30K,LIBERAL,18-64,STATE,COMPLETE,SUBURBS,18-29,18-24,IND/OTHER,18-24,PROT/CHRIST,0.583
STATE ONLY,40.0,38.0,30.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,CHAFEE,APPROVE,UNFAVORABLE,BUSH,HEALTHCARE,DOLE,NONE,ALWYSILL,WORSE,APP/UNFAV,REPUBLCN,POSTGRAD,CATHOLIC,MORETHAN1AWK,OVER100K,CONSERV,18-64,STATE,COMPLETE,SUBURBS,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,0.486
STATE ONLY,40.0,38.0,31.0,THIRD CALL,18-24,WHITE,FEMALE,GORE,WEYGAND,APPROVE,UNFAVORABLE,GORE,EDUCATION,CLINTON,NONE,ALWYSLGL,BETTER,APP/UNFAV,DEMOCRAT,COLGRAD,JEWISH,NEVER,30-50K,LIBERAL,18-64,STATE,COMPLETE,SUBURBS,18-29,18-24,DEMOCRAT,18-24,JEWISH,0.618
STATE ONLY,40.0,38.0,32.0,THIRD CALL,18-24,WHITE,FEMALE,GORE,WEYGAND,APPROVE,FAVORABLE,GORE,WORLDAFFAIRS,CLINTON,ME,ALWYSLGL,WORSE,APP/FAV,DEMOCRAT,NOHS,CATHOLIC,MORETHAN1AWK,15-30K,LIBERAL,18-64,STATE,COMPLETE,SUBURBS,18-29,18-24,DEMOCRAT,18-24,CATHOLIC,0.618
STATE ONLY,40.0,38.0,33.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,,DISAPPR,UNFAVORABLE,BUSH,MEDICARE/RX,DOLE,NONE,ALWYSILL,SAME,DIS/UNFAV,REPUBLCN,HSGRAD,CATHOLIC,MORETHAN1AWK,30-50K,MODERATE,18-64,STATE,COMPLETE,SUBURBS,45-59,40-49,REPUBLICAN,40-49,CATHOLIC,0.47100000000000003
STATE ONLY,40.0,38.0,34.0,THIRD CALL,60-64,WHITE,MALE,GORE,WEYGAND,DISAPPR,UNFAVORABLE,GORE,SOCIALSECUR,PEROT,NONE,MOSTILL,BETTER,DIS/UNFAV,ELSE,SOMCOL/ASSOC,PROTESTANT,NEVER,30-50K,MODERATE,18-64,STATE,COMPLETE,SUBURBS,60+,60+,IND/OTHER,50-64,PROT/CHRIST,0.686
STATE ONLY,40.0,38.0,35.0,THIRD CALL,45-49,WHITE,MALE,BUSH,WEYGAND,DISAPPR,UNFAVORABLE,BUSH,WORLDAFFAIRS,DOLE,ME,MOSTILL,BETTER,DIS/UNFAV,REPUBLCN,COLGRAD,PROTESTANT,NEVER,50-75K,CONSERV,18-64,STATE,COMPLETE,SUBURBS,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,0.428
STATE ONLY,40.0,38.0,36.0,THIRD CALL,45-49,WHITE,MALE,BUSH,,OMITS,OMITS,OMITS,ECON/JOBS,OMITS,NONE,ALWYSILL,OMITS,OMITS,,,,NEVER,,,18-64,STATE,COMPLETE,SUBURBS,45-59,40-49,,40-49,,0.444
STATE ONLY,40.0,38.0,37.0,THIRD CALL,40-44,ASIAN,MALE,BUSH,WEYGAND,APPROVE,UNFAVORABLE,GORE,TAXES,CLINTON,SOMEONEELSE,MOSTILL,SAME,APP/UNFAV,DEMOCRAT,SOMCOL/ASSOC,ELSE,AFEWAYEAR,50-75K,MODERATE,18-64,STATE,COMPLETE,SUBURBS,30-44,40-49,DEMOCRAT,40-49,OTHER,0.428
STATE ONLY,40.0,38.0,38.0,THIRD CALL,30-39,ASIAN,FEMALE,BUCHANAN,,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,TAXES,DOLE,NONE,ALWYSILL,WORSE,DIS/UNFAV,ELSE,COLGRAD,JEWISH,NEVER,75-100K,CONSERV,18-64,STATE,COMPLETE,SUBURBS,30-44,30-39,IND/OTHER,30-39,JEWISH,0.021
STATE ONLY,40.0,38.0,39.0,THIRD CALL,45-49,WHITE,MALE,GORE,WEYGAND,APPROVE,FAVORABLE,GORE,MEDICARE/RX,CLINTON,MEANDSOMEONE,ALWYSLGL,WORSE,APP/FAV,INDEPEND,SOMCOL/ASSOC,ELSE,ONCEAWEEK,50-75K,LIBERAL,18-64,STATE,COMPLETE,SUBURBS,45-59,40-49,IND/OTHER,40-49,OTHER,0.509
STATE ONLY,40.0,38.0,40.0,THIRD CALL,25-29,BLACK,FEMALE,GORE,WEYGAND,APPROVE,UNFAVORABLE,GORE,EDUCATION,CLINTON,ME,MOSTLGL,BETTER,APP/UNFAV,INDEPEND,COLGRAD,PROTESTANT,AFEWAMONTH,30-50K,LIBERAL,18-64,STATE,COMPLETE,SUBURBS,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,0.791
STATE ONLY,40.0,38.0,41.0,THIRD CALL,65-74,OTHER,FEMALE,GORE,WEYGAND,APPROVE,FAVORABLE,GORE,EDUCATION,CLINTON,NONE,MOSTLGL,BETTER,APP/FAV,DEMOCRAT,HSGRAD,,ONCEAWEEK,75-100K,MODERATE,65+,STATE,COMPLETE,SUBURBS,60+,60+,DEMOCRAT,65+,,0.728
STATE ONLY,40.0,39.0,1.0,FIRST CALL,40-44,WHITE,FEMALE,GORE,CHAFEE,OMITS,OMITS,OMITS,ECON/JOBS,OMITS,NONE,ALWYSLGL,OMITS,,,,,OMITS,,,18-64,STATE,NOTCOMPLETE,SUBURBS,30-44,40-49,,40-49,,1.049
STATE ONLY,40.0,39.0,2.0,SECOND CALL,30-39,WHITE,MALE,GORE,CHAFEE,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,ECON/JOBS,OMITS,NONE,MOSTILL,SAME,DIS/UNFAV,REPUBLCN,HSGRAD,ELSE,NEVER,15-30K,MODERATE,18-64,STATE,COMPLETE,SUBURBS,30-44,30-39,REPUBLICAN,30-39,OTHER,0.99
STATE ONLY,40.0,39.0,3.0,SECOND CALL,30-39,WHITE,MALE,BUSH,CHAFEE,APPROVE,FAVORABLE,GORE,WORLDAFFAIRS,OMITS,MEANDSOMEONE,MOSTLGL,WORSE,APP/FAV,REPUBLCN,POSTGRAD,PROTESTANT,NEVER,75-100K,MODERATE,18-64,STATE,COMPLETE,SUBURBS,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,0.8320000000000001
STATE ONLY,40.0,39.0,4.0,SECOND CALL,25-29,WHITE,MALE,NADER,CHAFEE,DISAPPR,FAVORABLE,GORE,EDUCATION,CLINTON,MEANDSOMEONE,MOSTILL,BETTER,DIS/FAV,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,NEVER,15-30K,CONSERV,18-64,STATE,COMPLETE,SUBURBS,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,0.379
STATE ONLY,40.0,39.0,5.0,SECOND CALL,30-39,WHITE,MALE,GORE,WEYGAND,DISAPPR,FAVORABLE,GORE,SOCIALSECUR,NOVOTE,NONE,ALWYSILL,SAME,DIS/FAV,DEMOCRAT,HSGRAD,ELSE,NEVER,LESS15K,LIBERAL,18-64,STATE,COMPLETE,SUBURBS,30-44,30-39,DEMOCRAT,30-39,OTHER,0.923
STATE ONLY,40.0,39.0,6.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,WEYGAND,DISAPPR,UNFAVORABLE,GORE,ECON/JOBS,DOLE,NONE,ALWYSILL,WORSE,DIS/UNFAV,DEMOCRAT,SOMCOL/ASSOC,OTHERCHRIST,NEVER,LESS15K,MODERATE,18-64,STATE,COMPLETE,SUBURBS,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,0.8220000000000001
STATE ONLY,40.0,39.0,7.0,SECOND CALL,50-59,WHITE,MALE,NADER,OTHER,APPROVE,FAVORABLE,BUSH,SOCIALSECUR,OTHER,MEANDSOMEONE,ALWYSILL,WORSE,APP/FAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,AFEWAMONTH,LESS15K,LIBERAL,18-64,STATE,COMPLETE,SUBURBS,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,0.306
STATE ONLY,40.0,39.0,8.0,SECOND CALL,25-29,WHITE,FEMALE,GORE,WEYGAND,APPROVE,FAVORABLE,BUSH,WORLDAFFAIRS,CLINTON,NONE,ALWYSLGL,WORSE,APP/FAV,REPUBLCN,NOHS,PROTESTANT,NEVER,LESS15K,LIBERAL,18-64,STATE,COMPLETE,SUBURBS,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,1.121
STATE ONLY,40.0,39.0,9.0,SECOND CALL,40-44,WHITE,FEMALE,BUCHANAN,,DISAPPR,UNFAVORABLE,GORE,MEDICARE/RX,PEROT,NONE,ALWYSILL,WORSE,DIS/UNFAV,DEMOCRAT,NOHS,PROTESTANT,NEVER,LESS15K,MODERATE,18-64,STATE,COMPLETE,SUBURBS,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,0.038
STATE ONLY,40.0,39.0,10.0,SECOND CALL,30-39,WHITE,MALE,NADER,CHAFEE,DISAPPR,UNFAVORABLE,GORE,ECON/JOBS,PEROT,NONE,MOSTLGL,WORSE,DIS/UNFAV,INDEPEND,HSGRAD,ELSE,AFEWAMONTH,LESS15K,LIBERAL,18-64,STATE,COMPLETE,SUBURBS,30-44,30-39,IND/OTHER,30-39,OTHER,0.331
STATE ONLY,40.0,39.0,11.0,SECOND CALL,25-29,WHITE,FEMALE,BUCHANAN,CHAFEE,OMITS,FAVORABLE,WOULDNOTVOTE,HEALTHCARE,PEROT,NONE,MOSTLGL,OMITS,OMITS,INDEPEND,NOHS,JEWISH,AFEWAYEAR,LESS15K,CONSERV,18-64,STATE,COMPLETE,SUBURBS,18-29,25-29,IND/OTHER,25-29,JEWISH,0.044
STATE ONLY,40.0,39.0,12.0,SECOND CALL,45-49,WHITE,FEMALE,BUCHANAN,CHAFEE,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,ECON/JOBS,CLINTON,NONE,MOSTILL,SAME,DIS/UNFAV,DEMOCRAT,NOHS,CATHOLIC,AFEWAYEAR,LESS15K,,18-64,STATE,COMPLETE,SUBURBS,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,0.038
STATE ONLY,40.0,39.0,13.0,SECOND CALL,30-39,WHITE,MALE,GORE,WEYGAND,DISAPPR,UNFAVORABLE,GORE,ECON/JOBS,CLINTON,NONE,ALWYSLGL,WORSE,DIS/UNFAV,DEMOCRAT,HSGRAD,PROTESTANT,NEVER,15-30K,LIBERAL,18-64,STATE,COMPLETE,SUBURBS,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,0.923
STATE ONLY,40.0,39.0,14.0,SECOND CALL,60-64,WHITE,MALE,GORE,WEYGAND,DISAPPR,UNFAVORABLE,BUSH,HEALTHCARE,CLINTON,MEANDSOMEONE,MOSTLGL,WORSE,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,AFEWAYEAR,15-30K,CONSERV,18-64,STATE,COMPLETE,SUBURBS,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,1.245
STATE ONLY,40.0,39.0,15.0,SECOND CALL,60-64,WHITE,FEMALE,BUSH,WEYGAND,APPROVE,UNFAVORABLE,GORE,WORLDAFFAIRS,CLINTON,NONE,ALWYSILL,WORSE,APP/UNFAV,DEMOCRAT,HSGRAD,PROTESTANT,AFEWAMONTH,15-30K,CONSERV,18-64,STATE,COMPLETE,SUBURBS,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,1.109
STATE ONLY,40.0,39.0,16.0,SECOND CALL,50-59,BLACK,MALE,GORE,CHAFEE,DISAPPR,UNFAVORABLE,BUSH,HEALTHCARE,OTHER,NONE,MOSTILL,SAME,DIS/UNFAV,INDEPEND,HSGRAD,OTHERCHRIST,NEVER,LESS15K,LIBERAL,18-64,STATE,COMPLETE,SUBURBS,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,1.2670000000000001
STATE ONLY,40.0,39.0,17.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,CHAFEE,DISAPPR,FAVORABLE,GORE,HEALTHCARE,CLINTON,NONE,ALWYSLGL,BETTER,DIS/FAV,DEMOCRAT,HSGRAD,PROTESTANT,ONCEAWEEK,15-30K,MODERATE,18-64,STATE,COMPLETE,SUBURBS,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,1.049
STATE ONLY,40.0,39.0,18.0,SECOND CALL,40-44,WHITE,FEMALE,BUSH,CHAFEE,APPROVE,FAVORABLE,WOULDNOTVOTE,ECON/JOBS,OTHER,NONE,MOSTILL,SAME,APP/FAV,INDEPEND,HSGRAD,ELSE,AFEWAYEAR,LESS15K,CONSERV,18-64,STATE,COMPLETE,SUBURBS,30-44,40-49,IND/OTHER,40-49,OTHER,0.882
STATE ONLY,40.0,39.0,19.0,SECOND CALL,50-59,WHITE,MALE,GORE,CHAFEE,APPROVE,FAVORABLE,GORE,HEALTHCARE,CLINTON,NONE,MOSTILL,OMITS,APP/FAV,ELSE,COLGRAD,OTHERCHRIST,AFEWAMONTH,30-50K,LIBERAL,18-64,STATE,COMPLETE,SUBURBS,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,0.99
STATE ONLY,40.0,39.0,20.0,SECOND CALL,25-29,WHITE,FEMALE,BUSH,,APPROVE,FAVORABLE,GORE,HEALTHCARE,OTHER,SOMEONEELSE,MOSTLGL,WORSE,APP/FAV,ELSE,SOMCOL/ASSOC,OTHERCHRIST,AFEWAYEAR,15-30K,CONSERV,18-64,STATE,COMPLETE,SUBURBS,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,0.979
STATE ONLY,40.0,39.0,21.0,SECOND CALL,45-49,WHITE,MALE,BUSH,WEYGAND,APPROVE,UNFAVORABLE,BUSH,HEALTHCARE,NOVOTE,NONE,MOSTILL,WORSE,APP/UNFAV,INDEPEND,COLGRAD,OTHERCHRIST,ONCEAWEEK,75-100K,CONSERV,18-64,STATE,COMPLETE,SUBURBS,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,0.776
STATE ONLY,40.0,39.0,22.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,WEYGAND,APPROVE,FAVORABLE,GORE,ECON/JOBS,CLINTON,NONE,ALWYSILL,SAME,APP/FAV,DEMOCRAT,HSGRAD,PROTESTANT,AFEWAMONTH,15-30K,CONSERV,18-64,STATE,COMPLETE,SUBURBS,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,0.978
