VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,CLINTON,BCPERSON,XWAY2000,GOVTDO,ISSUE,X6VOTE,FINSIT,JOBPERS,MIGRATAZ,PARTYID,EDUC,RELIGION,INCOME,PHIL3,OVER65,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,MEXICAN,QRACE,REL5,VNS1,VNS2,WEIGHT
STATE ONLY,3.0,27.0,42.0,THIRD CALL,45-49,WHITE,FEMALE,OTHER,OTHER,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,LESS,TAXES,OTHER,BETTER,DIS/UNFAV,NO,REPUBLCN,POSTGRAD,JEWISH,75-100K,,18-64,STATE,COMPLETE,MARICOPA,45-59,40-49,REPUBLICAN,40-49,NO,WHITE,JEWISH,,,0.925
STATE ONLY,3.0,27.0,43.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,DIDNOTVOTE,DISAPPR,UNFAVORABLE,BUSH,LESS,ECON/JOBS,DOLE,BETTER,DIS/UNFAV,NO,REPUBLCN,COLGRAD,PROTESTANT,50-75K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,30-44,40-49,REPUBLICAN,40-49,NO,WHITE,PROT/CHRIST,,,1.09
STATE ONLY,3.0,27.0,44.0,THIRD CALL,18-24,WHITE,FEMALE,OTHER,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,WORLDAFFAIRS,NOVOTE,BETTER,DIS/UNFAV,NO,REPUBLCN,HSGRAD,NONE,LESS15K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,18-29,18-24,REPUBLICAN,18-24,NO,WHITE,NONE,,,1.151
STATE ONLY,3.0,27.0,45.0,THIRD CALL,50-59,WHITE,MALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,DOLE,SAME,DIS/UNFAV,YES,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,COMPLETE,MARICOPA,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,PROT/CHRIST,,,1.051
STATE ONLY,3.0,27.0,46.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,KYL,APPROVE,UNFAVORABLE,GORE,LESS,EDUCATION,CLINTON,WORSE,APP/UNFAV,NO,DEMOCRAT,COLGRAD,CATHOLIC,30-50K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,CATHOLIC,,,0.8300000000000001
STATE ONLY,3.0,27.0,47.0,THIRD CALL,18-24,WHITE,FEMALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,MORE,HEALTHCARE,NOVOTE,BETTER,DIS/UNFAV,YES,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,30-50K,CONSERV,18-64,STATE,COMPLETE,MARICOPA,18-29,18-24,REPUBLICAN,18-24,NO,WHITE,PROT/CHRIST,,,1.356
STATE ONLY,3.0,27.0,48.0,THIRD CALL,18-24,WHITE,FEMALE,OTHER,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,ECON/JOBS,NOVOTE,SAME,DIS/UNFAV,YES,ELSE,SOMCOL/ASSOC,NONE,OVER100K,MODERATE,18-64,STATE,COMPLETE,MARICOPA,18-29,18-24,IND/OTHER,18-24,NO,WHITE,NONE,,,1.151
NATIONAL WHITE,3.0,29.0,1.0,FIRST CALL,60-64,WHITE,MALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,WORLDAFFAIRS,DOLE,BETTER,DIS/UNFAV,,REPUBLCN,POSTGRAD,PROTESTANT,30-50K,CONSERV,18-64,NATIONAL,COMPLETE,MARICOPA,60+,60+,REPUBLICAN,50-64,NO,WHITE,PROT/CHRIST,,,0.5630000000000001
NATIONAL WHITE,3.0,29.0,2.0,FIRST CALL,60-64,WHITE,FEMALE,GORE,DIDNOTVOTE,APPROVE,UNFAVORABLE,GORE,LESS,MEDICARE/RX,CLINTON,BETTER,APP/UNFAV,,INDEPEND,SOMCOL/ASSOC,CATHOLIC,30-50K,MODERATE,18-64,NATIONAL,COMPLETE,MARICOPA,60+,60+,IND/OTHER,50-64,NO,WHITE,CATHOLIC,,,0.445
NATIONAL WHITE,3.0,29.0,3.0,FIRST CALL,30-39,WHITE,MALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,DOLE,BETTER,DIS/UNFAV,,INDEPEND,COLGRAD,NONE,75-100K,CONSERV,18-64,NATIONAL,COMPLETE,MARICOPA,30-44,30-39,IND/OTHER,30-39,NO,WHITE,NONE,,,0.462
NATIONAL WHITE,3.0,29.0,4.0,FIRST CALL,30-39,WHITE,MALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,ECON/JOBS,DOLE,BETTER,DIS/UNFAV,,REPUBLCN,POSTGRAD,OTHERCHRIST,50-75K,CONSERV,18-64,NATIONAL,COMPLETE,MARICOPA,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,PROT/CHRIST,,,0.462
NATIONAL YELLOW,3.0,29.0,5.0,FIRST CALL,45-49,WHITE,FEMALE,GORE,DIDNOTVOTE,APPROVE,FAVORABLE,GORE,MORE,MEDICARE/RX,CLINTON,SAME,APP/FAV,,DEMOCRAT,NOHS,NONE,LESS15K,CONSERV,18-64,NATIONAL,COMPLETE,MARICOPA,45-59,40-49,DEMOCRAT,40-49,NO,WHITE,NONE,MEDICARE/RX,GOODJUDGMENT,0.365
NATIONAL YELLOW,3.0,29.0,6.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,DIDNOTVOTE,APPROVE,FAVORABLE,GORE,LESS,EDUCATION,CLINTON,BETTER,APP/FAV,,DEMOCRAT,POSTGRAD,NONE,50-75K,LIBERAL,18-64,NATIONAL,COMPLETE,MARICOPA,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,NONE,EDUCATION,COMPLEXISSUE,0.365
NATIONAL YELLOW,3.0,29.0,7.0,FIRST CALL,50-59,WHITE,FEMALE,,,DISAPPR,UNFAVORABLE,OMITS,LESS,OMITS,OMITS,WORSE,DIS/UNFAV,,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,,MODERATE,18-64,NATIONAL,COMPLETE,MARICOPA,45-59,50-59,REPUBLICAN,50-64,,WHITE,PROT/CHRIST,OMITS,OMITS,0.40800000000000003
NATIONAL YELLOW,3.0,29.0,8.0,FIRST CALL,40-44,BLACK,FEMALE,GORE,DIDNOTVOTE,APPROVE,FAVORABLE,GORE,MORE,EDUCATION,CLINTON,BETTER,APP/FAV,,DEMOCRAT,SOMCOL/ASSOC,OTHERCHRIST,30-50K,MODERATE,18-64,NATIONAL,COMPLETE,MARICOPA,30-44,40-49,DEMOCRAT,40-49,NO,BLACK,PROT/CHRIST,EDUCATION,HONEST,0.25
NATIONAL GREY,3.0,29.0,9.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,KYL,,,,,,,,,,INDEPEND,SOMCOL/ASSOC,,15-30K,MODERATE,18-64,NATIONAL,COMPLETE,MARICOPA,45-59,50-59,IND/OTHER,50-64,NO,WHITE,,,,0.365
NATIONAL GREY,3.0,29.0,10.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,KYL,,,,,,,,,,INDEPEND,COLGRAD,,30-50K,LIBERAL,18-64,NATIONAL,COMPLETE,MARICOPA,30-44,30-39,IND/OTHER,30-39,NO,WHITE,,,,0.365
NATIONAL GREY,3.0,29.0,11.0,FIRST CALL,40-44,WHITE,FEMALE,OTHER,OTHER,,,,,,,,,,ELSE,,,,LIBERAL,18-64,NATIONAL,COMPLETE,MARICOPA,30-44,40-49,IND/OTHER,40-49,NO,WHITE,,,,0.40800000000000003
NATIONAL GREY,3.0,29.0,12.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,KYL,,,,,,,,,,INDEPEND,SOMCOL/ASSOC,,15-30K,CONSERV,18-64,NATIONAL,COMPLETE,MARICOPA,45-59,50-59,IND/OTHER,50-64,NO,WHITE,,,,0.47900000000000004
NATIONAL PINK,3.0,29.0,13.0,FIRST CALL,25-29,WHITE,FEMALE,GORE,KYL,,,,,,,,,,DEMOCRAT,,ELSE,30-50K,LIBERAL,18-64,NATIONAL,COMPLETE,MARICOPA,18-29,25-29,DEMOCRAT,25-29,NO,WHITE,OTHER,,,0.454
NATIONAL PINK,3.0,29.0,14.0,FIRST CALL,45-49,WHITE,MALE,GORE,OTHER,,,,,,,,,,DEMOCRAT,,CATHOLIC,30-50K,LIBERAL,18-64,NATIONAL,COMPLETE,MARICOPA,45-59,40-49,DEMOCRAT,40-49,NO,WHITE,CATHOLIC,,,0.352
NATIONAL PINK,3.0,29.0,15.0,FIRST CALL,18-24,WHITE,FEMALE,BUSH,KYL,,,,,,,,,,,,OTHERCHRIST,15-30K,,18-64,NATIONAL,COMPLETE,MARICOPA,18-29,18-24,,18-24,NO,WHITE,PROT/CHRIST,,,0.597
NATIONAL PINK,3.0,29.0,16.0,FIRST CALL,45-49,WHITE,MALE,BUSH,KYL,,,,,,,,,,REPUBLCN,,OTHERCHRIST,75-100K,CONSERV,18-64,NATIONAL,COMPLETE,MARICOPA,45-59,40-49,REPUBLICAN,40-49,NO,WHITE,PROT/CHRIST,,,0.462
NATIONAL WHITE,3.0,29.0,17.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,KYL,APPROVE,UNFAVORABLE,BUSH,OMITS,HEALTHCARE,PEROT,SAME,APP/UNFAV,,INDEPEND,COLGRAD,CATHOLIC,30-50K,CONSERV,18-64,NATIONAL,COMPLETE,MARICOPA,45-59,50-59,IND/OTHER,50-64,NO,WHITE,CATHOLIC,,,0.47900000000000004
NATIONAL WHITE,3.0,29.0,18.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,OTHER,DISAPPR,FAVORABLE,GORE,MORE,ECON/JOBS,CLINTON,BETTER,DIS/FAV,,INDEPEND,COLGRAD,PROTESTANT,75-100K,CONSERV,18-64,NATIONAL,COMPLETE,MARICOPA,30-44,30-39,IND/OTHER,30-39,NO,WHITE,PROT/CHRIST,,,0.365
NATIONAL WHITE,3.0,29.0,19.0,SECOND CALL,65-74,WHITE,MALE,GORE,KYL,APPROVE,FAVORABLE,GORE,MORE,ECON/JOBS,CLINTON,BETTER,APP/FAV,,DEMOCRAT,POSTGRAD,NONE,75-100K,LIBERAL,65+,NATIONAL,COMPLETE,MARICOPA,60+,60+,DEMOCRAT,65+,NO,WHITE,NONE,,,0.429
NATIONAL WHITE,3.0,29.0,20.0,SECOND CALL,25-29,WHITE,FEMALE,BUSH,KYL,APPROVE,FAVORABLE,BUSH,LESS,TAXES,OMITS,BETTER,APP/FAV,,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,50-75K,MODERATE,18-64,NATIONAL,COMPLETE,MARICOPA,18-29,25-29,DEMOCRAT,25-29,NO,WHITE,PROT/CHRIST,,,0.597
NATIONAL WHITE,3.0,29.0,21.0,SECOND CALL,18-24,WHITE,FEMALE,BUSH,DIDNOTVOTE,DISAPPR,UNFAVORABLE,BUSH,MORE,WORLDAFFAIRS,NOVOTE,BETTER,DIS/UNFAV,,INDEPEND,SOMCOL/ASSOC,ELSE,LESS15K,MODERATE,18-64,NATIONAL,COMPLETE,MARICOPA,18-29,18-24,IND/OTHER,18-24,NO,WHITE,OTHER,,,0.597
NATIONAL WHITE,3.0,29.0,22.0,SECOND CALL,75+,WHITE,FEMALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,OMITS,DOLE,SAME,DIS/UNFAV,,,SOMCOL/ASSOC,OTHERCHRIST,30-50K,CONSERV,65+,NATIONAL,COMPLETE,MARICOPA,60+,60+,,65+,NO,WHITE,PROT/CHRIST,,,0.584
NATIONAL YELLOW,3.0,29.0,23.0,SECOND CALL,30-39,BLACK,FEMALE,GORE,OTHER,OMITS,FAVORABLE,GORE,OMITS,WORLDAFFAIRS,CLINTON,SAME,OMITS,,DEMOCRAT,COLGRAD,PROTESTANT,30-50K,MODERATE,18-64,NATIONAL,COMPLETE,MARICOPA,30-44,30-39,DEMOCRAT,30-39,NO,BLACK,PROT/CHRIST,WORLDAFFAIRS,EXPERIENCE,0.25
NATIONAL YELLOW,3.0,29.0,24.0,SECOND CALL,30-39,WHITE,MALE,GORE,KYL,APPROVE,FAVORABLE,GORE,MORE,ECON/JOBS,CLINTON,BETTER,APP/FAV,,DEMOCRAT,COLGRAD,OTHERCHRIST,75-100K,MODERATE,18-64,NATIONAL,COMPLETE,MARICOPA,30-44,30-39,DEMOCRAT,30-39,NO,WHITE,PROT/CHRIST,ECON/JOBS,EXPERIENCE,0.352
NATIONAL YELLOW,3.0,29.0,25.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,OTHER,APPROVE,FAVORABLE,GORE,MORE,EDUCATION,CLINTON,BETTER,APP/FAV,,DEMOCRAT,SOMCOL/ASSOC,OTHERCHRIST,15-30K,LIBERAL,18-64,NATIONAL,COMPLETE,MARICOPA,30-44,30-39,DEMOCRAT,30-39,NO,WHITE,PROT/CHRIST,EDUCATION,HONEST,0.365
NATIONAL YELLOW,3.0,29.0,26.0,SECOND CALL,50-59,WHITE,MALE,BUCHANAN,KYL,DISAPPR,UNFAVORABLE,GORE,MORE,HEALTHCARE,CLINTON,SAME,DIS/UNFAV,,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,30-50K,MODERATE,18-64,NATIONAL,COMPLETE,MARICOPA,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,CATHOLIC,HEALTHCARE,COMPLEXISSUE,0.183
NATIONAL YELLOW,3.0,29.0,27.0,SECOND CALL,45-49,HISP,FEMALE,GORE,KYL,APPROVE,FAVORABLE,GORE,MORE,HEALTHCARE,CLINTON,SAME,APP/FAV,,DEMOCRAT,SOMCOL/ASSOC,JEWISH,15-30K,LIBERAL,18-64,NATIONAL,COMPLETE,MARICOPA,45-59,40-49,DEMOCRAT,40-49,YES,HISP,JEWISH,HEALTHCARE,GOODJUDGMENT,0.25
NATIONAL YELLOW,3.0,29.0,28.0,SECOND CALL,45-49,WHITE,FEMALE,GORE,OTHER,APPROVE,FAVORABLE,GORE,LESS,SOCIALSECUR,CLINTON,BETTER,APP/FAV,,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,30-50K,LIBERAL,18-64,NATIONAL,COMPLETE,MARICOPA,45-59,40-49,DEMOCRAT,40-49,NO,WHITE,CATHOLIC,SOCIALSECUR,CARES,0.365
NATIONAL YELLOW,3.0,29.0,29.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,DIDNOTVOTE,APPROVE,FAVORABLE,GORE,MORE,SOCIALSECUR,CLINTON,BETTER,APP/FAV,,DEMOCRAT,POSTGRAD,NONE,50-75K,MODERATE,18-64,NATIONAL,COMPLETE,MARICOPA,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,NONE,SOCIALSECUR,EXPERIENCE,0.365
NATIONAL GREY,3.0,29.0,30.0,SECOND CALL,45-49,WHITE,FEMALE,GORE,KYL,,,,,,,,,,DEMOCRAT,SOMCOL/ASSOC,,50-75K,LIBERAL,18-64,NATIONAL,COMPLETE,MARICOPA,45-59,40-49,DEMOCRAT,40-49,NO,WHITE,,,,0.365
NATIONAL GREY,3.0,29.0,31.0,SECOND CALL,18-24,WHITE,FEMALE,GORE,OTHER,,,,,,,,,,DEMOCRAT,SOMCOL/ASSOC,,15-30K,MODERATE,18-64,NATIONAL,COMPLETE,MARICOPA,18-29,18-24,DEMOCRAT,18-24,NO,WHITE,,,,0.454
NATIONAL GREY,3.0,29.0,32.0,SECOND CALL,40-44,WHITE,MALE,GORE,DIDNOTVOTE,,,,,,,,,,DEMOCRAT,COLGRAD,,75-100K,LIBERAL,18-64,NATIONAL,COMPLETE,MARICOPA,30-44,40-49,DEMOCRAT,40-49,NO,WHITE,,,,0.352
NATIONAL GREY,3.0,29.0,33.0,SECOND CALL,18-24,WHITE,MALE,BUSH,DIDNOTVOTE,,,,,,,,,,DEMOCRAT,SOMCOL/ASSOC,,15-30K,CONSERV,18-64,NATIONAL,COMPLETE,MARICOPA,18-29,18-24,DEMOCRAT,18-24,NO,WHITE,,,,0.5740000000000001
NATIONAL GREY,3.0,29.0,34.0,SECOND CALL,30-39,WHITE,MALE,GORE,KYL,,,,,,,,,,DEMOCRAT,COLGRAD,,75-100K,MODERATE,18-64,NATIONAL,COMPLETE,MARICOPA,30-44,30-39,DEMOCRAT,30-39,NO,WHITE,,,,0.352
NATIONAL GREY,3.0,29.0,35.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,KYL,,,,,,,,,,INDEPEND,POSTGRAD,,OVER100K,MODERATE,65+,NATIONAL,COMPLETE,MARICOPA,60+,60+,IND/OTHER,65+,NO,WHITE,,,,0.445
NATIONAL PINK,3.0,29.0,36.0,SECOND CALL,18-24,WHITE,FEMALE,GORE,OTHER,,,,,,,,,,DEMOCRAT,,CATHOLIC,15-30K,MODERATE,18-64,NATIONAL,COMPLETE,MARICOPA,18-29,18-24,DEMOCRAT,18-24,NO,WHITE,CATHOLIC,,,0.454
NATIONAL PINK,3.0,29.0,37.0,SECOND CALL,18-24,WHITE,FEMALE,GORE,OTHER,,,,,,,,,,REPUBLCN,,NONE,50-75K,LIBERAL,18-64,NATIONAL,COMPLETE,MARICOPA,18-29,18-24,REPUBLICAN,18-24,NO,WHITE,NONE,,,0.454
NATIONAL PINK,3.0,29.0,38.0,SECOND CALL,18-24,WHITE,FEMALE,GORE,KYL,,,,,,,,,,INDEPEND,,NONE,50-75K,LIBERAL,18-64,NATIONAL,COMPLETE,MARICOPA,18-29,18-24,IND/OTHER,18-24,NO,WHITE,NONE,,,0.454
NATIONAL PINK,3.0,29.0,39.0,SECOND CALL,30-39,OTHER,FEMALE,GORE,OTHER,,,,,,,,,,INDEPEND,,NONE,30-50K,LIBERAL,18-64,NATIONAL,COMPLETE,MARICOPA,30-44,30-39,IND/OTHER,30-39,NO,OTHER,NONE,,,0.365
NATIONAL PINK,3.0,29.0,40.0,SECOND CALL,65-74,WHITE,FEMALE,BUSH,KYL,,,,,,,,,,REPUBLCN,,OTHERCHRIST,30-50K,CONSERV,65+,NATIONAL,COMPLETE,MARICOPA,60+,60+,REPUBLICAN,65+,NO,WHITE,PROT/CHRIST,,,0.584
NATIONAL PINK,3.0,29.0,41.0,SECOND CALL,18-24,WHITE,FEMALE,BUSH,KYL,,,,,,,,,,REPUBLCN,,OTHERCHRIST,15-30K,MODERATE,18-64,NATIONAL,COMPLETE,MARICOPA,18-29,18-24,REPUBLICAN,18-24,NO,WHITE,PROT/CHRIST,,,0.597
NATIONAL PINK,3.0,29.0,42.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,KYL,,,,,,,,,,DEMOCRAT,,OTHERCHRIST,30-50K,MODERATE,18-64,NATIONAL,COMPLETE,MARICOPA,30-44,30-39,DEMOCRAT,30-39,NO,WHITE,PROT/CHRIST,,,0.365
NATIONAL WHITE,3.0,29.0,43.0,THIRD CALL,18-24,WHITE,MALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,OMITS,NOVOTE,SAME,DIS/UNFAV,,REPUBLCN,POSTGRAD,,30-50K,CONSERV,18-64,NATIONAL,COMPLETE,MARICOPA,18-29,18-24,REPUBLICAN,18-24,NO,WHITE,,,,0.5740000000000001
NATIONAL WHITE,3.0,29.0,44.0,THIRD CALL,18-24,HISP,FEMALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,EDUCATION,PEROT,WORSE,DIS/UNFAV,,ELSE,COLGRAD,OTHERCHRIST,15-30K,CONSERV,18-64,NATIONAL,COMPLETE,MARICOPA,18-29,18-24,IND/OTHER,18-24,YES,HISP,PROT/CHRIST,,,0.40900000000000003
NATIONAL WHITE,3.0,29.0,45.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,SOCIALSECUR,CLINTON,WORSE,DIS/UNFAV,,DEMOCRAT,HSGRAD,CATHOLIC,30-50K,MODERATE,18-64,NATIONAL,COMPLETE,MARICOPA,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,CATHOLIC,,,0.47900000000000004
NATIONAL WHITE,3.0,29.0,46.0,THIRD CALL,18-24,WHITE,MALE,BUSH,KYL,APPROVE,UNFAVORABLE,BUSH,MORE,ECON/JOBS,NOVOTE,BETTER,APP/UNFAV,,REPUBLCN,HSGRAD,CATHOLIC,15-30K,MODERATE,18-64,NATIONAL,COMPLETE,MARICOPA,18-29,18-24,REPUBLICAN,18-24,NO,WHITE,CATHOLIC,,,0.5740000000000001
NATIONAL WHITE,3.0,29.0,47.0,THIRD CALL,40-44,WHITE,MALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,OMITS,DOLE,BETTER,DIS/UNFAV,,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,30-50K,MODERATE,18-64,NATIONAL,COMPLETE,MARICOPA,30-44,40-49,REPUBLICAN,40-49,NO,WHITE,PROT/CHRIST,,,0.462
NATIONAL YELLOW,3.0,29.0,48.0,THIRD CALL,65-74,WHITE,FEMALE,GORE,OTHER,APPROVE,FAVORABLE,GORE,MORE,SOCIALSECUR,CLINTON,BETTER,APP/FAV,,DEMOCRAT,POSTGRAD,NONE,50-75K,LIBERAL,65+,NATIONAL,COMPLETE,MARICOPA,60+,60+,DEMOCRAT,65+,NO,WHITE,NONE,SOCIALSECUR,GOODJUDGMENT,0.445
NATIONAL YELLOW,3.0,29.0,49.0,THIRD CALL,50-59,WHITE,MALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,OMITS,NOVOTE,SAME,DIS/UNFAV,,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,50-75K,CONSERV,18-64,NATIONAL,COMPLETE,MARICOPA,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,PROT/CHRIST,OMITS,HONEST,0.462
NATIONAL YELLOW,3.0,29.0,50.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,KYL,APPROVE,UNFAVORABLE,GORE,MORE,MEDICARE/RX,CLINTON,BETTER,APP/UNFAV,,REPUBLCN,POSTGRAD,CATHOLIC,OVER100K,LIBERAL,18-64,NATIONAL,COMPLETE,MARICOPA,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,CATHOLIC,MEDICARE/RX,HONEST,0.365
NATIONAL YELLOW,3.0,29.0,51.0,THIRD CALL,25-29,WHITE,FEMALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,MORE,SOCIALSECUR,DOLE,BETTER,DIS/UNFAV,,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,15-30K,CONSERV,18-64,NATIONAL,COMPLETE,MARICOPA,18-29,25-29,REPUBLICAN,25-29,NO,WHITE,PROT/CHRIST,SOCIALSECUR,LIKEABLE,0.597
NATIONAL YELLOW,3.0,29.0,52.0,THIRD CALL,25-29,WHITE,MALE,GORE,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,PEROT,SAME,DIS/UNFAV,,REPUBLCN,COLGRAD,CATHOLIC,50-75K,MODERATE,18-64,NATIONAL,COMPLETE,MARICOPA,18-29,25-29,REPUBLICAN,25-29,NO,WHITE,CATHOLIC,TAXES,GOODJUDGMENT,0.438
NATIONAL GREY,3.0,29.0,53.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,KYL,,,,,,,,,,REPUBLCN,HSGRAD,,30-50K,CONSERV,18-64,NATIONAL,COMPLETE,MARICOPA,45-59,40-49,REPUBLICAN,40-49,NO,WHITE,,,,0.47900000000000004
NATIONAL GREY,3.0,29.0,54.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,,,,,,,,,,,INDEPEND,HSGRAD,,15-30K,MODERATE,18-64,NATIONAL,COMPLETE,MARICOPA,30-44,30-39,IND/OTHER,30-39,NO,BLACK,,,,0.25
NATIONAL GREY,3.0,29.0,55.0,THIRD CALL,18-24,BLACK,FEMALE,GORE,KYL,,,,,,,,,,DEMOCRAT,POSTGRAD,,LESS15K,LIBERAL,18-64,NATIONAL,COMPLETE,MARICOPA,18-29,18-24,DEMOCRAT,18-24,NO,BLACK,,,,0.31
NATIONAL GREY,3.0,29.0,56.0,THIRD CALL,18-24,WHITE,FEMALE,GORE,KYL,,,,,,,,,,DEMOCRAT,POSTGRAD,,15-30K,MODERATE,18-64,NATIONAL,COMPLETE,MARICOPA,18-29,18-24,DEMOCRAT,18-24,NO,WHITE,,,,0.454
NATIONAL GREY,3.0,29.0,57.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,KYL,,,,,,,,,,DEMOCRAT,SOMCOL/ASSOC,,30-50K,MODERATE,18-64,NATIONAL,COMPLETE,MARICOPA,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,,,,0.365
NATIONAL PINK,3.0,29.0,58.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,KYL,,,,,,,,,,DEMOCRAT,,CATHOLIC,,,18-64,NATIONAL,COMPLETE,MARICOPA,30-44,30-39,DEMOCRAT,30-39,NO,WHITE,CATHOLIC,,,0.47900000000000004
NATIONAL PINK,3.0,29.0,59.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,KYL,,,,,,,,,,REPUBLCN,,OTHERCHRIST,50-75K,CONSERV,18-64,NATIONAL,COMPLETE,MARICOPA,30-44,40-49,REPUBLICAN,40-49,NO,WHITE,PROT/CHRIST,,,0.47900000000000004
NATIONAL PINK,3.0,29.0,60.0,THIRD CALL,18-24,WHITE,MALE,NADER,DIDNOTVOTE,,,,,,,,,,INDEPEND,,NONE,30-50K,LIBERAL,18-64,NATIONAL,COMPLETE,MARICOPA,18-29,18-24,IND/OTHER,18-24,NO,WHITE,NONE,,,0.292
NATIONAL PINK,3.0,29.0,61.0,THIRD CALL,25-29,WHITE,MALE,OTHER,KYL,,,,,,,,,,ELSE,,NONE,15-30K,MODERATE,18-64,NATIONAL,COMPLETE,MARICOPA,18-29,25-29,IND/OTHER,25-29,NO,WHITE,NONE,,,0.487
NATIONAL PINK,3.0,29.0,62.0,THIRD CALL,45-49,BLACK,FEMALE,GORE,KYL,,,,,,,,,,DEMOCRAT,,OTHERCHRIST,30-50K,LIBERAL,18-64,NATIONAL,COMPLETE,MARICOPA,45-59,40-49,DEMOCRAT,40-49,NO,BLACK,PROT/CHRIST,,,0.25
STATE ONLY,3.0,30.0,1.0,FIRST CALL,30-39,WHITE,MALE,BUCHANAN,KYL,APPROVE,FAVORABLE,GORE,MORE,ECON/JOBS,OMITS,BETTER,APP/FAV,NO,DEMOCRAT,NOHS,OTHERCHRIST,30-50K,LIBERAL,18-64,STATE,COMPLETE,MARICOPA,30-44,30-39,DEMOCRAT,30-39,NO,WHITE,PROT/CHRIST,,,0.466
STATE ONLY,3.0,30.0,2.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,KYL,APPROVE,UNFAVORABLE,GORE,LESS,SOCIALSECUR,CLINTON,BETTER,APP/UNFAV,NO,DEMOCRAT,HSGRAD,CATHOLIC,50-75K,MODERATE,65+,STATE,COMPLETE,MARICOPA,60+,60+,DEMOCRAT,65+,,WHITE,CATHOLIC,,,1.1320000000000001
STATE ONLY,3.0,30.0,3.0,FIRST CALL,65-74,ASIAN,MALE,GORE,,APPROVE,FAVORABLE,GORE,MORE,SOCIALSECUR,CLINTON,BETTER,APP/FAV,NO,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,15-30K,MODERATE,65+,STATE,COMPLETE,MARICOPA,60+,60+,DEMOCRAT,65+,NO,ASIAN,CATHOLIC,,,1.09
