VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,CLINTON,BCPERSON,XWAY2000,GOVTDO,ISSUE,QUAL,RELRIGHT,X6VOTE,FINSIT,JOBPERS,GORETN,PARTYID,EDUC,RELIGION,INCOME,PHIL3,OVER65,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,VNS1,VNS2,WEIGHT
STATE ONLY,43.0,32.0,32.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,HEALTHCARE,GOODJUDGMENT,NO,DOLE,SAME,DIS/UNFAV,NOTATALL,ELSE,COLGRAD,OTHERCHRIST,75-100K,MODERATE,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.506
STATE ONLY,43.0,32.0,33.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,CLARK,APPROVE,FAVORABLE,GORE,MORE,OMITS,CARES,YES,CLINTON,BETTER,APP/FAV,VERYIMP,DEMOCRAT,HSGRAD,OTHERCHRIST,30-50K,LIBERAL,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.41500000000000004
STATE ONLY,43.0,32.0,34.0,THIRD CALL,30-39,BLACK,MALE,GORE,CLARK,APPROVE,FAVORABLE,GORE,LESS,ECON/JOBS,CARES,YES,CLINTON,BETTER,APP/FAV,VERYIMP,DEMOCRAT,HSGRAD,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.446
STATE ONLY,43.0,32.0,35.0,THIRD CALL,45-49,WHITE,MALE,NADER,FRIST,OMITS,OMITS,OMITS,LESS,OMITS,CARES,NO,OMITS,OMITS,,NOTATALL,,,,,,18-64,STATE,NOTCOMPLETE,CENTRAL/WEST,45-59,40-49,,40-49,,,,0.523
STATE ONLY,43.0,32.0,36.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,CLARK,DISAPPR,UNFAVORABLE,BUSH,LESS,EDUCATION,HONEST,YES,DOLE,BETTER,DIS/UNFAV,NOTATALL,REPUBLCN,COLGRAD,PROTESTANT,50-75K,CONSERV,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.46
STATE ONLY,43.0,32.0,37.0,THIRD CALL,45-49,WHITE,MALE,BUSH,FRIST,OMITS,OMITS,OMITS,LESS,TAXES,OMITS,NO,OMITS,OMITS,,NOTATALL,,,,,,18-64,STATE,NOTCOMPLETE,CENTRAL/WEST,45-59,40-49,,40-49,,,,0.541
STATE ONLY,43.0,32.0,38.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,MORE,WORLDAFFAIRS,HONEST,YES,DOLE,BETTER,DIS/UNFAV,NOTATALL,REPUBLCN,POSTGRAD,OTHERCHRIST,75-100K,CONSERV,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.506
STATE ONLY,43.0,32.0,39.0,THIRD CALL,25-29,WHITE,MALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,EDUCATION,STRONGLEADER,NO,NOVOTE,BETTER,DIS/UNFAV,NOTATALL,REPUBLCN,HSGRAD,CATHOLIC,30-50K,MODERATE,18-64,STATE,COMPLETE,CENTRAL/WEST,18-29,25-29,REPUBLICAN,25-29,CATHOLIC,,,0.548
STATE ONLY,43.0,32.0,40.0,THIRD CALL,30-39,WHITE,MALE,GORE,CLARK,APPROVE,UNFAVORABLE,GORE,LESS,ECON/JOBS,OMITS,NO,CLINTON,BETTER,APP/UNFAV,SOMEWHAT,DEMOCRAT,COLGRAD,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.49
STATE ONLY,43.0,32.0,41.0,THIRD CALL,25-29,BLACK,MALE,GORE,FRIST,APPROVE,UNFAVORABLE,GORE,LESS,EDUCATION,COMPLEXISSUE,YES,DOLE,BETTER,APP/UNFAV,NOTATALL,ELSE,COLGRAD,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,COMPLETE,CENTRAL/WEST,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,,,0.496
STATE ONLY,43.0,32.0,42.0,THIRD CALL,45-49,WHITE,MALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,MORE,MEDICARE/RX,OMITS,YES,PEROT,WORSE,DIS/UNFAV,NOTATALL,DEMOCRAT,SOMCOL/ASSOC,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,COMPLETE,CENTRAL/WEST,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.541
STATE ONLY,43.0,32.0,43.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,FRIST,APPROVE,UNFAVORABLE,BUSH,LESS,HEALTHCARE,HONEST,NO,CLINTON,BETTER,APP/UNFAV,NOTATALL,DEMOCRAT,POSTGRAD,PROTESTANT,75-100K,MODERATE,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.506
STATE ONLY,43.0,32.0,44.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,,APPROVE,UNFAVORABLE,BUSH,LESS,SOCIALSECUR,GOODJUDGMENT,NO,NOVOTE,SAME,APP/UNFAV,NOTATALL,INDEPEND,COLGRAD,PROTESTANT,50-75K,MODERATE,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.5
STATE ONLY,43.0,32.0,45.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,FRIST,APPROVE,FAVORABLE,BUSH,MORE,MEDICARE/RX,HONEST,OMITS,DOLE,BETTER,APP/FAV,NOTATALL,REPUBLCN,HSGRAD,PROTESTANT,,CONSERV,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.506
STATE ONLY,43.0,32.0,46.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,CLARK,APPROVE,FAVORABLE,GORE,LESS,TAXES,STRONGLEADER,NO,CLINTON,BETTER,APP/FAV,NOTTOOIMP,DEMOCRAT,SOMCOL/ASSOC,ELSE,50-75K,CONSERV,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,30-39,DEMOCRAT,30-39,OTHER,,,0.41500000000000004
STATE ONLY,43.0,32.0,47.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,FRIST,APPROVE,FAVORABLE,GORE,MORE,SOCIALSECUR,COMPLEXISSUE,YES,CLINTON,SAME,APP/FAV,VERYIMP,DEMOCRAT,SOMCOL/ASSOC,OTHERCHRIST,LESS15K,CONSERV,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.458
STATE ONLY,43.0,34.0,1.0,FIRST CALL,18-24,WHITE,FEMALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,MORE,EDUCATION,STRONGLEADER,NO,CLINTON,BETTER,DIS/UNFAV,NOTATALL,INDEPEND,COLGRAD,PROTESTANT,50-75K,MODERATE,18-64,STATE,COMPLETE,CENTRAL/WEST,18-29,18-24,IND/OTHER,18-24,PROT/CHRIST,,,0.739
STATE ONLY,43.0,34.0,2.0,FIRST CALL,65-74,WHITE,MALE,GORE,FRIST,APPROVE,UNFAVORABLE,GORE,MORE,SOCIALSECUR,OMITS,NO,CLINTON,BETTER,APP/UNFAV,VERYIMP,REPUBLCN,NOHS,PROTESTANT,30-50K,MODERATE,65+,STATE,COMPLETE,CENTRAL/WEST,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.728
STATE ONLY,43.0,34.0,3.0,FIRST CALL,30-39,BLACK,FEMALE,GORE,,APPROVE,FAVORABLE,GORE,MORE,ECON/JOBS,HONEST,OMITS,CLINTON,BETTER,APP/FAV,VERYIMP,DEMOCRAT,COLGRAD,PROTESTANT,50-75K,MODERATE,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.652
STATE ONLY,43.0,34.0,4.0,FIRST CALL,65-74,WHITE,MALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,HONEST,NO,DOLE,SAME,DIS/UNFAV,NOTATALL,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,50-75K,CONSERV,65+,STATE,COMPLETE,CENTRAL/WEST,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.735
STATE ONLY,43.0,34.0,5.0,FIRST CALL,50-59,BLACK,MALE,GORE,OTHER,APPROVE,FAVORABLE,GORE,MORE,MEDICARE/RX,COMPLEXISSUE,YES,CLINTON,BETTER,APP/FAV,VERYIMP,DEMOCRAT,HSGRAD,OTHERCHRIST,LESS15K,LIBERAL,18-64,STATE,COMPLETE,CENTRAL/WEST,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,2.124
STATE ONLY,43.0,34.0,6.0,FIRST CALL,40-44,WHITE,MALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,ECON/JOBS,CARES,NO,DOLE,BETTER,DIS/UNFAV,NOTATALL,INDEPEND,COLGRAD,PROTESTANT,30-50K,LIBERAL,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.783
STATE ONLY,43.0,34.0,7.0,FIRST CALL,30-39,WHITE,MALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,EDUCATION,STRONGLEADER,NO,PEROT,SAME,DIS/UNFAV,NOTATALL,REPUBLCN,NOHS,OTHERCHRIST,15-30K,CONSERV,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.783
STATE ONLY,43.0,34.0,8.0,FIRST CALL,30-39,WHITE,MALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,SOCIALSECUR,LIKEABLE,YES,DOLE,SAME,DIS/UNFAV,NOTATALL,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,50-75K,CONSERV,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.783
STATE ONLY,43.0,34.0,9.0,FIRST CALL,60-64,,MALE,GORE,CLARK,APPROVE,FAVORABLE,GORE,MORE,OMITS,OMITS,NO,CLINTON,SAME,APP/FAV,NOTATALL,DEMOCRAT,NOHS,PROTESTANT,,MODERATE,18-64,STATE,COMPLETE,CENTRAL/WEST,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,,,0.661
STATE ONLY,43.0,34.0,10.0,FIRST CALL,30-39,BLACK,FEMALE,GORE,CLARK,APPROVE,FAVORABLE,GORE,MORE,MEDICARE/RX,CARES,YES,CLINTON,SAME,APP/FAV,VERYIMP,DEMOCRAT,SOMCOL/ASSOC,NONE,LESS15K,MODERATE,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,30-39,DEMOCRAT,30-39,NONE,,,0.598
STATE ONLY,43.0,34.0,11.0,FIRST CALL,30-39,BLACK,FEMALE,GORE,CLARK,APPROVE,FAVORABLE,GORE,MORE,ECON/JOBS,EXPERIENCE,YES,CLINTON,BETTER,APP/FAV,VERYIMP,DEMOCRAT,COLGRAD,ELSE,30-50K,LIBERAL,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,30-39,DEMOCRAT,30-39,OTHER,,,0.598
STATE ONLY,43.0,34.0,12.0,FIRST CALL,65-74,WHITE,MALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,OMITS,SOCIALSECUR,HONEST,YES,OMITS,SAME,DIS/UNFAV,OMITS,INDEPEND,NOHS,OTHERCHRIST,30-50K,CONSERV,65+,STATE,COMPLETE,CENTRAL/WEST,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,0.735
STATE ONLY,43.0,34.0,13.0,FIRST CALL,18-24,BLACK,FEMALE,GORE,FRIST,APPROVE,UNFAVORABLE,BUSH,LESS,HEALTHCARE,CARES,NO,NOVOTE,BETTER,APP/UNFAV,SOMEWHAT,INDEPEND,COLGRAD,OTHERCHRIST,15-30K,CONSERV,18-64,STATE,COMPLETE,CENTRAL/WEST,18-29,18-24,IND/OTHER,18-24,PROT/CHRIST,,,0.668
STATE ONLY,43.0,34.0,14.0,FIRST CALL,25-29,WHITE,FEMALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,HEALTHCARE,HONEST,YES,DOLE,BETTER,DIS/UNFAV,NOTTOOIMP,REPUBLCN,COLGRAD,PROTESTANT,15-30K,CONSERV,18-64,STATE,COMPLETE,CENTRAL/WEST,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,0.739
STATE ONLY,43.0,34.0,15.0,SECOND CALL,45-49,WHITE,FEMALE,BUSH,CLARK,DISAPPR,UNFAVORABLE,BUSH,LESS,ECON/JOBS,HONEST,NO,CLINTON,BETTER,DIS/UNFAV,NOTATALL,DEMOCRAT,COLGRAD,PROTESTANT,75-100K,MODERATE,18-64,STATE,COMPLETE,CENTRAL/WEST,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.664
STATE ONLY,43.0,34.0,16.0,SECOND CALL,25-29,WHITE,MALE,GORE,CLARK,APPROVE,FAVORABLE,GORE,MORE,ECON/JOBS,CARES,NO,CLINTON,SAME,APP/FAV,VERYIMP,DEMOCRAT,COLGRAD,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,CENTRAL/WEST,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,,,0.713
STATE ONLY,43.0,34.0,17.0,SECOND CALL,25-29,WHITE,MALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,MORE,ECON/JOBS,HONEST,NO,DOLE,SAME,DIS/UNFAV,NOTATALL,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,30-50K,CONSERV,18-64,STATE,COMPLETE,CENTRAL/WEST,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,0.793
STATE ONLY,43.0,34.0,18.0,SECOND CALL,60-64,BLACK,FEMALE,GORE,CLARK,APPROVE,FAVORABLE,GORE,MORE,ECON/JOBS,CARES,YES,CLINTON,BETTER,APP/FAV,VERYIMP,DEMOCRAT,HSGRAD,OTHERCHRIST,,MODERATE,18-64,STATE,COMPLETE,CENTRAL/WEST,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,,,0.562
STATE ONLY,43.0,34.0,19.0,SECOND CALL,25-29,WHITE,MALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,LIKEABLE,YES,NOVOTE,SAME,DIS/UNFAV,VERYIMP,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,LESS15K,CONSERV,18-64,STATE,COMPLETE,CENTRAL/WEST,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,0.793
STATE ONLY,43.0,34.0,20.0,SECOND CALL,40-44,BLACK,FEMALE,GORE,CLARK,APPROVE,FAVORABLE,GORE,MORE,SOCIALSECUR,CARES,YES,CLINTON,SAME,APP/FAV,VERYIMP,DEMOCRAT,HSGRAD,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.598
STATE ONLY,43.0,34.0,21.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,CLARK,DISAPPR,FAVORABLE,GORE,MORE,HEALTHCARE,STRONGLEADER,YES,CLINTON,BETTER,DIS/FAV,VERYIMP,DEMOCRAT,NOHS,OTHERCHRIST,15-30K,LIBERAL,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.598
STATE ONLY,43.0,34.0,22.0,THIRD CALL,50-59,WHITE,MALE,GORE,FRIST,APPROVE,UNFAVORABLE,GORE,MORE,EDUCATION,COMPLEXISSUE,YES,CLINTON,BETTER,APP/UNFAV,SOMEWHAT,DEMOCRAT,POSTGRAD,PROTESTANT,15-30K,MODERATE,18-64,STATE,COMPLETE,CENTRAL/WEST,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.776
STATE ONLY,43.0,34.0,23.0,THIRD CALL,40-44,WHITE,MALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,OMITS,LIKEABLE,OMITS,DOLE,WORSE,DIS/UNFAV,NOTATALL,,HSGRAD,,,CONSERV,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,40-49,,40-49,,,,0.783
STATE ONLY,43.0,34.0,24.0,THIRD CALL,25-29,WHITE,MALE,GORE,CLARK,DISAPPR,UNFAVORABLE,GORE,MORE,EDUCATION,HONEST,NO,NOVOTE,BETTER,DIS/UNFAV,NOTTOOIMP,INDEPEND,SOMCOL/ASSOC,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,COMPLETE,CENTRAL/WEST,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,,,0.713
STATE ONLY,43.0,34.0,25.0,THIRD CALL,50-59,WHITE,MALE,GORE,CLARK,APPROVE,FAVORABLE,GORE,MORE,TAXES,COMPLEXISSUE,YES,CLINTON,BETTER,APP/FAV,VERYIMP,DEMOCRAT,HSGRAD,PROTESTANT,15-30K,CONSERV,18-64,STATE,COMPLETE,CENTRAL/WEST,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.704
STATE ONLY,43.0,34.0,26.0,THIRD CALL,25-29,WHITE,MALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,MEDICARE/RX,HONEST,YES,DOLE,WORSE,DIS/UNFAV,NOTATALL,INDEPEND,NOHS,OTHERCHRIST,15-30K,CONSERV,18-64,STATE,COMPLETE,CENTRAL/WEST,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,,,0.793
STATE ONLY,43.0,34.0,27.0,THIRD CALL,18-24,BLACK,FEMALE,GORE,CLARK,APPROVE,FAVORABLE,GORE,MORE,ECON/JOBS,COMPLEXISSUE,OMITS,CLINTON,SAME,APP/FAV,NOTTOOIMP,DEMOCRAT,HSGRAD,OTHERCHRIST,15-30K,CONSERV,18-64,STATE,COMPLETE,CENTRAL/WEST,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,,,0.606
STATE ONLY,43.0,34.0,28.0,THIRD CALL,18-24,BLACK,MALE,BUSH,FRIST,APPROVE,UNFAVORABLE,BUSH,MORE,WORLDAFFAIRS,HONEST,YES,CLINTON,BETTER,APP/UNFAV,NOTATALL,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,COMPLETE,CENTRAL/WEST,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,0.722
STATE ONLY,43.0,34.0,29.0,THIRD CALL,50-59,,MALE,GORE,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,MEDICARE/RX,HONEST,NO,DOLE,SAME,DIS/UNFAV,SOMEWHAT,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,75-100K,CONSERV,18-64,STATE,COMPLETE,CENTRAL/WEST,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.776
STATE ONLY,43.0,34.0,30.0,THIRD CALL,50-59,BLACK,MALE,GORE,CLARK,APPROVE,FAVORABLE,GORE,MORE,MEDICARE/RX,HONEST,YES,CLINTON,BETTER,APP/FAV,VERYIMP,DEMOCRAT,SOMCOL/ASSOC,,30-50K,CONSERV,18-64,STATE,COMPLETE,CENTRAL/WEST,45-59,50-59,DEMOCRAT,50-64,,,,0.642
STATE ONLY,43.0,34.0,31.0,THIRD CALL,45-49,BLACK,FEMALE,GORE,CLARK,APPROVE,OMITS,GORE,MORE,EDUCATION,CARES,YES,CLINTON,BETTER,OMITS,VERYIMP,ELSE,HSGRAD,OTHERCHRIST,15-30K,CONSERV,18-64,STATE,COMPLETE,CENTRAL/WEST,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.598
STATE ONLY,43.0,34.0,32.0,THIRD CALL,60-64,WHITE,MALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,HONEST,YES,DOLE,SAME,DIS/UNFAV,NOTATALL,REPUBLCN,HSGRAD,PROTESTANT,30-50K,CONSERV,18-64,STATE,COMPLETE,CENTRAL/WEST,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,,,0.735
STATE ONLY,43.0,34.0,33.0,THIRD CALL,40-44,BLACK,FEMALE,GORE,FRIST,APPROVE,FAVORABLE,GORE,MORE,ECON/JOBS,EXPERIENCE,NO,CLINTON,BETTER,APP/FAV,VERYIMP,DEMOCRAT,COLGRAD,PROTESTANT,50-75K,LIBERAL,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.66
STATE ONLY,43.0,34.0,34.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,CLARK,APPROVE,FAVORABLE,GORE,MORE,ECON/JOBS,CARES,YES,CLINTON,BETTER,APP/FAV,SOMEWHAT,DEMOCRAT,HSGRAD,PROTESTANT,30-50K,LIBERAL,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.598
STATE ONLY,43.0,34.0,35.0,THIRD CALL,18-24,HISP,FEMALE,GORE,CLARK,APPROVE,FAVORABLE,GORE,LESS,ECON/JOBS,EXPERIENCE,YES,NOVOTE,BETTER,APP/FAV,NOTATALL,INDEPEND,HSGRAD,OTHERCHRIST,15-30K,LIBERAL,18-64,STATE,COMPLETE,CENTRAL/WEST,18-29,18-24,IND/OTHER,18-24,PROT/CHRIST,,,0.606
STATE ONLY,43.0,34.0,36.0,THIRD CALL,50-59,BLACK,FEMALE,GORE,CLARK,APPROVE,FAVORABLE,GORE,OMITS,ECON/JOBS,CARES,NO,CLINTON,SAME,APP/FAV,VERYIMP,DEMOCRAT,HSGRAD,OTHERCHRIST,LESS15K,CONSERV,18-64,STATE,COMPLETE,CENTRAL/WEST,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.598
STATE ONLY,43.0,34.0,37.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,FRIST,OMITS,UNFAVORABLE,BUSH,LESS,WORLDAFFAIRS,HONEST,YES,PEROT,SAME,OMITS,NOTATALL,ELSE,HSGRAD,CATHOLIC,30-50K,CONSERV,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,30-39,IND/OTHER,30-39,CATHOLIC,,,0.731
STATE ONLY,43.0,34.0,38.0,THIRD CALL,40-44,BLACK,FEMALE,GORE,FRIST,APPROVE,FAVORABLE,GORE,MORE,EDUCATION,CARES,YES,CLINTON,BETTER,APP/FAV,VERYIMP,DEMOCRAT,COLGRAD,OTHERCHRIST,30-50K,CONSERV,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.66
STATE ONLY,43.0,34.0,39.0,THIRD CALL,60-64,BLACK,FEMALE,GORE,,APPROVE,FAVORABLE,OMITS,MORE,ECON/JOBS,EXPERIENCE,OMITS,CLINTON,BETTER,APP/FAV,NOTTOOIMP,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,LESS15K,,18-64,STATE,COMPLETE,CENTRAL/WEST,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,,,0.612
STATE ONLY,43.0,34.0,40.0,THIRD CALL,30-39,BLACK,MALE,GORE,CLARK,OMITS,OMITS,OMITS,MORE,ECON/JOBS,HONEST,YES,OMITS,OMITS,,VERYIMP,,,,,,18-64,STATE,NOTCOMPLETE,CENTRAL/WEST,30-44,30-39,,30-39,,,,0.642
STATE ONLY,43.0,34.0,41.0,THIRD CALL,25-29,WHITE,FEMALE,GORE,CLARK,APPROVE,FAVORABLE,GORE,MORE,EDUCATION,CARES,NO,CLINTON,BETTER,APP/FAV,NOTTOOIMP,DEMOCRAT,COLGRAD,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,COMPLETE,CENTRAL/WEST,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,,,0.664
STATE ONLY,43.0,34.0,42.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,CLARK,APPROVE,FAVORABLE,GORE,MORE,MEDICARE/RX,CARES,NO,CLINTON,BETTER,APP/FAV,VERYIMP,DEMOCRAT,SOMCOL/ASSOC,NONE,LESS15K,CONSERV,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,30-39,DEMOCRAT,30-39,NONE,,,0.598
STATE ONLY,43.0,34.0,43.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,FRIST,APPROVE,FAVORABLE,BUSH,LESS,ECON/JOBS,GOODJUDGMENT,YES,CLINTON,WORSE,APP/FAV,SOMEWHAT,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,LESS15K,CONSERV,18-64,STATE,COMPLETE,CENTRAL/WEST,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.731
STATE ONLY,43.0,34.0,44.0,THIRD CALL,18-24,BLACK,MALE,GORE,CLARK,APPROVE,FAVORABLE,GORE,MORE,WORLDAFFAIRS,CARES,YES,CLINTON,BETTER,APP/FAV,VERYIMP,DEMOCRAT,HSGRAD,OTHERCHRIST,30-50K,LIBERAL,18-64,STATE,COMPLETE,CENTRAL/WEST,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,,,0.649
STATE ONLY,43.0,34.0,45.0,THIRD CALL,60-64,OTHER,FEMALE,GORE,,OMITS,OMITS,GORE,OMITS,HEALTHCARE,COMPLEXISSUE,YES,NOVOTE,BETTER,OMITS,OMITS,DEMOCRAT,HSGRAD,ELSE,LESS15K,MODERATE,18-64,STATE,COMPLETE,CENTRAL/WEST,60+,60+,DEMOCRAT,50-64,OTHER,,,0.671
STATE ONLY,43.0,34.0,46.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,WORLDAFFAIRS,HONEST,YES,DOLE,SAME,DIS/UNFAV,NOTATALL,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,15-30K,MODERATE,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.731
STATE ONLY,43.0,36.0,1.0,FIRST CALL,50-59,WHITE,MALE,BUSH,FRIST,APPROVE,FAVORABLE,BUSH,LESS,TAXES,HONEST,YES,CLINTON,BETTER,APP/FAV,NOTATALL,INDEPEND,NOHS,OTHERCHRIST,LESS15K,MODERATE,18-64,STATE,COMPLETE,EAST,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,1.429
STATE ONLY,43.0,36.0,2.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,CLARK,DISAPPR,UNFAVORABLE,BUSH,MORE,OMITS,HONEST,YES,NOVOTE,SAME,DIS/UNFAV,OMITS,REPUBLCN,NOHS,OTHERCHRIST,LESS15K,CONSERV,18-64,STATE,COMPLETE,EAST,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,1.216
