VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,CLINTON,BCPERSON,XWAY2000,GOVTDO,SIZEPLC3,ISSUE,QUAL,RELRIGHT,X6VOTE,FINSIT,JOBPERS,WORK,ROBB,PARTYID,UNFAIRVA,SIZEPLAC,EDUC,RELIGION,ATTEND,INCOME,MARRIED,CHILD,PHIL3,OVER65,SURPLUS4,TIMEVAS,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,PRESKNOW,SAYANY,ISSVQUAL,VNS1,VNS2,WEIGHT
STATE ONLY,47.0,28.0,25.0,SECOND CALL,60-64,WHITE,FEMALE,BUSH,ALLEN,APPROVE,FAVORABLE,BUSH,MORE,SUBURBS,OMITS,STRONGLEADER,NO,PEROT,SAME,APP/FAV,NO,NOTENOUGH,INDEPEND,NEITHERDID,SUBURBS,COLGRAD,PROTESTANT,AFEWAYEAR,OVER100K,YES,NO,MODERATE,18-64,SOCIALSECURI,LAST.3DAYS,STATE,COMPLETE,DCSUBURBS,60+,60+,IND/OTHER,50-64,PROT/CHRIST,BOTH,ONLYGORE,PERSONALQUAL,,,2.233
STATE ONLY,47.0,28.0,26.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,ROBB,APPROVE,UNFAVORABLE,BUSH,MORE,SUBURBS,TAXES,GOODJUDGMENT,NO,CLINTON,BETTER,APP/UNFAV,NO,RIGHTAMT,DEMOCRAT,NEITHERDID,SUBURBS,COLGRAD,OTHERCHRIST,NEVER,OVER100K,YES,YES,MODERATE,18-64,CUTFEDINCTAX,LAST.3DAYS,STATE,COMPLETE,DCSUBURBS,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,BOTH,ONLYGORE,PERSONALQUAL,,,1.539
STATE ONLY,47.0,28.0,27.0,THIRD CALL,50-59,BLACK,MALE,GORE,ROBB,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,SOCIALSECUR,HONEST,NO,CLINTON,BETTER,APP/FAV,NO,RIGHTAMT,DEMOCRAT,BOTHDID,SUBURBS,SOMCOL/ASSOC,OTHERCHRIST,AFEWAMONTH,30-50K,YES,NO,MODERATE,18-64,REDUCNATDEBT,BEFORE,STATE,COMPLETE,DCSUBURBS,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,ONLYGORE,ONLYBUSH,ISSUES,,,1.245
STATE ONLY,47.0,28.0,28.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,ROBB,APPROVE,UNFAVORABLE,GORE,MORE,SUBURBS,HEALTHCARE,EXPERIENCE,NO,CLINTON,SAME,APP/UNFAV,YES,OMITS,ELSE,BOTHDID,SUBURBS,SOMCOL/ASSOC,CATHOLIC,ONCEAWEEK,30-50K,NO,NO,MODERATE,18-64,SOCIALSECURI,BEFORE,STATE,COMPLETE,DCSUBURBS,45-59,40-49,IND/OTHER,40-49,CATHOLIC,ONLYGORE,BOTH,ISSUES,,,1.1500000000000001
STATE ONLY,47.0,28.0,29.0,THIRD CALL,45-49,WHITE,MALE,GORE,ROBB,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,ECON/JOBS,CARES,NO,CLINTON,BETTER,APP/FAV,YES,RIGHTAMT,INDEPEND,ALLENDID,SUBURBS,POSTGRAD,CATHOLIC,AFEWAYEAR,75-100K,NO,YES,MODERATE,18-64,SOCIALSECURI,BEFORE,STATE,COMPLETE,DCSUBURBS,45-59,40-49,IND/OTHER,40-49,CATHOLIC,ONLYGORE,ONLYBUSH,ISSUES,,,1.2750000000000001
STATE ONLY,47.0,28.0,30.0,THIRD CALL,25-29,HISP,MALE,GORE,ROBB,APPROVE,FAVORABLE,BUSH,LESS,SUBURBS,SOCIALSECUR,EXPERIENCE,YES,NOVOTE,BETTER,APP/FAV,YES,RIGHTAMT,DEMOCRAT,ROBBDID,SUBURBS,HSGRAD,NONE,NEVER,30-50K,YES,NO,CONSERV,18-64,CUTFEDINCTAX,LAST.3DAYS,STATE,COMPLETE,DCSUBURBS,18-29,25-29,DEMOCRAT,25-29,NONE,ONLYGORE,ONLYGORE,PERSONALQUAL,,,1.317
STATE ONLY,47.0,28.0,31.0,THIRD CALL,18-24,WHITE,FEMALE,GORE,ROBB,APPROVE,UNFAVORABLE,GORE,MORE,SUBURBS,WORLDAFFAIRS,EXPERIENCE,NO,CLINTON,BETTER,APP/UNFAV,YES,RIGHTAMT,DEMOCRAT,ALLENDID,SUBURBS,COLGRAD,PROTESTANT,ONCEAWEEK,15-30K,NO,NO,LIBERAL,18-64,REDUCNATDEBT,BEFORE,STATE,COMPLETE,DCSUBURBS,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,ONLYGORE,ONLYBUSH,PERSONALQUAL,,,1.215
STATE ONLY,47.0,28.0,32.0,THIRD CALL,25-29,WHITE,FEMALE,BUSH,ALLEN,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,OMITS,STRONGLEADER,NO,DOLE,SAME,DIS/UNFAV,YES,TOOOFTEN,REPUBLCN,BOTHDID,SUBURBS,POSTGRAD,PROTESTANT,MORETHAN1AWK,75-100K,YES,NO,CONSERV,18-64,REDUCNATDEBT,BEFORE,STATE,COMPLETE,DCSUBURBS,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,BOTH,ONLYGORE,ISSUES,,,1.579
STATE ONLY,47.0,28.0,33.0,THIRD CALL,25-29,WHITE,FEMALE,BUSH,ALLEN,DISAPPR,UNFAVORABLE,BUSH,MORE,SUBURBS,EDUCATION,HONEST,YES,DOLE,BETTER,DIS/UNFAV,YES,RIGHTAMT,REPUBLCN,BOTHDID,SUBURBS,POSTGRAD,PROTESTANT,AFEWAMONTH,30-50K,NO,NO,CONSERV,18-64,SOCIALSECURI,BEFORE,STATE,COMPLETE,DCSUBURBS,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,ONLYBUSH,ONLYGORE,PERSONALQUAL,,,1.579
STATE ONLY,47.0,28.0,34.0,THIRD CALL,25-29,WHITE,FEMALE,BUSH,ALLEN,DISAPPR,UNFAVORABLE,BUSH,MORE,SUBURBS,TAXES,GOODJUDGMENT,NO,DOLE,BETTER,DIS/UNFAV,YES,OMITS,REPUBLCN,BOTHDID,SUBURBS,COLGRAD,CATHOLIC,ONCEAWEEK,50-75K,NO,NO,CONSERV,18-64,SOCIALSECURI,LAST.3DAYS,STATE,COMPLETE,DCSUBURBS,18-29,25-29,REPUBLICAN,25-29,CATHOLIC,BOTH,BOTH,ISSUES,,,1.579
STATE ONLY,47.0,35.0,1.0,THIRD CALL,30-39,WHITE,MALE,BUSH,ALLEN,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,WORLDAFFAIRS,GOODJUDGMENT,NO,OTHER,BETTER,DIS/UNFAV,YES,OMITS,ELSE,BOTHDID,SUBURBS,SOMCOL/ASSOC,CATHOLIC,AFEWAYEAR,OVER100K,YES,YES,LIBERAL,18-64,REDUCNATDEBT,BEFORE,STATE,COMPLETE,DCSUBURBS,30-44,30-39,IND/OTHER,30-39,CATHOLIC,BOTH,NEITHER,PERSONALQUAL,,,2.219
STATE ONLY,47.0,35.0,2.0,THIRD CALL,18-24,WHITE,MALE,BUSH,ALLEN,DISAPPR,UNFAVORABLE,BUSH,MORE,SUBURBS,WORLDAFFAIRS,CARES,NO,NOVOTE,SAME,DIS/UNFAV,NO,RIGHTAMT,ELSE,NEITHERDID,SUBURBS,SOMCOL/ASSOC,CATHOLIC,AFEWAYEAR,75-100K,NO,YES,MODERATE,18-64,REDUCNATDEBT,LAST.3DAYS,STATE,COMPLETE,DCSUBURBS,18-29,18-24,IND/OTHER,18-24,CATHOLIC,BOTH,ONLYGORE,ISSUES,,,2.346
STATE ONLY,47.0,35.0,3.0,THIRD CALL,25-29,WHITE,MALE,BUSH,ALLEN,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,ECON/JOBS,STRONGLEADER,NO,NOVOTE,WORSE,DIS/UNFAV,YES,TOOOFTEN,ELSE,ROBBDID,SUBURBS,SOMCOL/ASSOC,ELSE,NEVER,75-100K,NO,YES,MODERATE,18-64,CUTFEDINCTAX,BEFORE,STATE,COMPLETE,DCSUBURBS,18-29,25-29,IND/OTHER,25-29,OTHER,BOTH,ONLYGORE,ISSUES,,,2.346
STATE ONLY,47.0,35.0,4.0,THIRD CALL,50-59,WHITE,MALE,BUSH,ALLEN,APPROVE,UNFAVORABLE,BUSH,MORE,SUBURBS,WORLDAFFAIRS,HONEST,NO,DOLE,SAME,APP/UNFAV,YES,NOTENOUGH,REPUBLCN,BOTHDID,SUBURBS,COLGRAD,CATHOLIC,AFEWAMONTH,OVER100K,YES,YES,CONSERV,18-64,REDUCNATDEBT,BEFORE,STATE,COMPLETE,DCSUBURBS,45-59,50-59,REPUBLICAN,50-64,CATHOLIC,ONLYBUSH,ONLYGORE,PERSONALQUAL,,,2.219
STATE ONLY,47.0,35.0,5.0,THIRD CALL,30-39,HISP,FEMALE,GORE,ROBB,APPROVE,UNFAVORABLE,BUSH,LESS,SUBURBS,WORLDAFFAIRS,EXPERIENCE,YES,NOVOTE,BETTER,APP/UNFAV,YES,NOTENOUGH,INDEPEND,BOTHDID,SUBURBS,NOHS,OTHERCHRIST,ONCEAWEEK,LESS15K,YES,YES,MODERATE,18-64,OTHRPROGRAMS,BEFORE,STATE,COMPLETE,DCSUBURBS,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,ONLYGORE,NEITHER,PERSONALQUAL,,,1.506
STATE ONLY,47.0,35.0,6.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,ROBB,APPROVE,FAVORABLE,GORE,LESS,SUBURBS,ECON/JOBS,LIKEABLE,NO,CLINTON,SAME,APP/FAV,YES,RIGHTAMT,INDEPEND,BOTHDID,SUBURBS,SOMCOL/ASSOC,NONE,NEVER,50-75K,YES,NO,LIBERAL,18-64,SOCIALSECURI,LAST.3DAYS,STATE,COMPLETE,DCSUBURBS,30-44,30-39,IND/OTHER,30-39,NONE,ONLYGORE,ONLYBUSH,PERSONALQUAL,,,1.54
STATE ONLY,47.0,35.0,7.0,THIRD CALL,30-39,ASIAN,FEMALE,GORE,ROBB,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,WORLDAFFAIRS,COMPLEXISSUE,NO,CLINTON,BETTER,APP/FAV,YES,RIGHTAMT,DEMOCRAT,NEITHERDID,SUBURBS,COLGRAD,ELSE,MORETHAN1AWK,30-50K,YES,YES,LIBERAL,18-64,SOCIALSECURI,BEFORE,STATE,COMPLETE,DCSUBURBS,30-44,30-39,DEMOCRAT,30-39,OTHER,ONLYGORE,ONLYGORE,ISSUES,,,1.54
STATE ONLY,47.0,35.0,8.0,THIRD CALL,30-39,WHITE,MALE,GORE,ROBB,DISAPPR,UNFAVORABLE,GORE,MORE,SUBURBS,HEALTHCARE,CARES,NO,DOLE,BETTER,DIS/UNFAV,YES,TOOOFTEN,ELSE,BOTHDID,SUBURBS,COLGRAD,OTHERCHRIST,AFEWAYEAR,75-100K,YES,NO,MODERATE,18-64,SOCIALSECURI,BEFORE,STATE,COMPLETE,DCSUBURBS,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,ONLYGORE,ONLYBUSH,ISSUES,,,1.708
STATE ONLY,47.0,35.0,9.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,ROBB,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,EDUCATION,EXPERIENCE,NO,CLINTON,BETTER,APP/FAV,NO,RIGHTAMT,DEMOCRAT,BOTHDID,SUBURBS,SOMCOL/ASSOC,JEWISH,MORETHAN1AWK,75-100K,YES,YES,LIBERAL,18-64,OTHRPROGRAMS,BEFORE,STATE,COMPLETE,DCSUBURBS,30-44,40-49,DEMOCRAT,40-49,JEWISH,ONLYGORE,BOTH,ISSUES,,,1.54
STATE ONLY,47.0,35.0,10.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,ROBB,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,HEALTHCARE,COMPLEXISSUE,NO,CLINTON,BETTER,APP/FAV,YES,RIGHTAMT,DEMOCRAT,ALLENDID,SUBURBS,COLGRAD,JEWISH,ONCEAWEEK,OVER100K,YES,YES,LIBERAL,18-64,SOCIALSECURI,BEFORE,STATE,COMPLETE,DCSUBURBS,30-44,40-49,DEMOCRAT,40-49,JEWISH,ONLYGORE,ONLYBUSH,ISSUES,,,1.54
STATE ONLY,47.0,35.0,11.0,THIRD CALL,45-49,WHITE,MALE,GORE,ROBB,DISAPPR,UNFAVORABLE,GORE,MORE,SUBURBS,ECON/JOBS,EXPERIENCE,NO,DOLE,BETTER,DIS/UNFAV,YES,RIGHTAMT,DEMOCRAT,NEITHERDID,SUBURBS,COLGRAD,CATHOLIC,AFEWAYEAR,75-100K,YES,YES,MODERATE,18-64,REDUCNATDEBT,BEFORE,STATE,COMPLETE,DCSUBURBS,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,BOTH,BOTH,ISSUES,,,1.708
STATE ONLY,47.0,35.0,12.0,THIRD CALL,25-29,WHITE,FEMALE,GORE,ROBB,APPROVE,UNFAVORABLE,GORE,LESS,SUBURBS,HEALTHCARE,COMPLEXISSUE,NO,CLINTON,BETTER,APP/UNFAV,YES,RIGHTAMT,DEMOCRAT,NEITHERDID,SUBURBS,COLGRAD,OTHERCHRIST,AFEWAMONTH,75-100K,YES,NO,LIBERAL,18-64,SOCIALSECURI,BEFORE,STATE,COMPLETE,DCSUBURBS,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,ONLYGORE,ONLYBUSH,ISSUES,,,1.6300000000000001
STATE ONLY,47.0,35.0,13.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,ROBB,APPROVE,FAVORABLE,GORE,LESS,SUBURBS,ECON/JOBS,CARES,NO,CLINTON,BETTER,APP/FAV,YES,RIGHTAMT,DEMOCRAT,BOTHDID,SUBURBS,SOMCOL/ASSOC,PROTESTANT,ONCEAWEEK,75-100K,YES,YES,LIBERAL,18-64,CUTFEDINCTAX,LAST.3DAYS,STATE,COMPLETE,DCSUBURBS,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,ONLYGORE,BOTH,ISSUES,,,1.54
STATE ONLY,47.0,35.0,14.0,THIRD CALL,40-44,WHITE,MALE,GORE,ALLEN,APPROVE,FAVORABLE,GORE,LESS,SUBURBS,OMITS,EXPERIENCE,NO,CLINTON,BETTER,APP/FAV,YES,NOTENOUGH,REPUBLCN,ALLENDID,SUBURBS,SOMCOL/ASSOC,CATHOLIC,ONCEAWEEK,30-50K,YES,YES,MODERATE,18-64,REDUCNATDEBT,LASTWEEK,STATE,COMPLETE,DCSUBURBS,30-44,40-49,REPUBLICAN,40-49,CATHOLIC,ONLYBUSH,ONLYBUSH,ISSUES,,,1.659
STATE ONLY,47.0,35.0,15.0,THIRD CALL,45-49,WHITE,MALE,BUSH,ALLEN,DISAPPR,UNFAVORABLE,BUSH,MORE,SUBURBS,HEALTHCARE,HONEST,NO,CLINTON,BETTER,DIS/UNFAV,YES,NOTENOUGH,INDEPEND,BOTHDID,SUBURBS,COLGRAD,ELSE,NEVER,OVER100K,YES,YES,MODERATE,18-64,REDUCNATDEBT,LAST.MONTH,STATE,COMPLETE,DCSUBURBS,45-59,40-49,IND/OTHER,40-49,OTHER,BOTH,BOTH,PERSONALQUAL,,,2.219
STATE ONLY,47.0,35.0,16.0,THIRD CALL,40-44,ASIAN,FEMALE,BUSH,ALLEN,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,ECON/JOBS,GOODJUDGMENT,NO,CLINTON,BETTER,DIS/UNFAV,YES,NOTENOUGH,ELSE,ALLENDID,SUBURBS,SOMCOL/ASSOC,PROTESTANT,AFEWAMONTH,OVER100K,YES,YES,MODERATE,18-64,CUTFEDINCTAX,LASTWEEK,STATE,COMPLETE,DCSUBURBS,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,BOTH,ONLYGORE,ISSUES,,,2.0020000000000002
STATE ONLY,47.0,35.0,17.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,ALLEN,DISAPPR,UNFAVORABLE,BUSH,MORE,SUBURBS,ECON/JOBS,EXPERIENCE,NO,NOVOTE,BETTER,DIS/UNFAV,YES,RIGHTAMT,ELSE,BOTHDID,SUBURBS,HSGRAD,ELSE,AFEWAYEAR,75-100K,YES,YES,MODERATE,18-64,REDUCNATDEBT,LASTWEEK,STATE,COMPLETE,DCSUBURBS,45-59,40-49,IND/OTHER,40-49,OTHER,BOTH,ONLYGORE,PERSONALQUAL,,,2.0020000000000002
STATE ONLY,47.0,35.0,18.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,ALLEN,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,WORLDAFFAIRS,LIKEABLE,NO,NOVOTE,BETTER,DIS/UNFAV,YES,NOTENOUGH,INDEPEND,BOTHDID,SUBURBS,SOMCOL/ASSOC,ELSE,AFEWAMONTH,75-100K,YES,YES,MODERATE,18-64,REDUCNATDEBT,LASTWEEK,STATE,COMPLETE,DCSUBURBS,45-59,40-49,IND/OTHER,40-49,OTHER,BOTH,BOTH,ISSUES,,,2.0020000000000002
STATE ONLY,47.0,35.0,19.0,THIRD CALL,45-49,WHITE,MALE,BUSH,ALLEN,DISAPPR,UNFAVORABLE,BUSH,MORE,SUBURBS,ECON/JOBS,EXPERIENCE,NO,NOVOTE,BETTER,DIS/UNFAV,YES,RIGHTAMT,REPUBLCN,BOTHDID,SUBURBS,COLGRAD,ELSE,AFEWAYEAR,OVER100K,YES,YES,MODERATE,18-64,CUTFEDINCTAX,LAST.MONTH,STATE,COMPLETE,DCSUBURBS,45-59,40-49,REPUBLICAN,40-49,OTHER,BOTH,BOTH,ISSUES,,,2.219
STATE ONLY,47.0,35.0,20.0,THIRD CALL,30-39,ASIAN,MALE,BUSH,ALLEN,DISAPPR,UNFAVORABLE,BUSH,MORE,SUBURBS,WORLDAFFAIRS,STRONGLEADER,NO,NOVOTE,BETTER,DIS/UNFAV,YES,NOTENOUGH,REPUBLCN,BOTHDID,SUBURBS,COLGRAD,ELSE,AFEWAYEAR,75-100K,NO,NO,MODERATE,18-64,REDUCNATDEBT,LASTWEEK,STATE,COMPLETE,DCSUBURBS,30-44,30-39,REPUBLICAN,30-39,OTHER,BOTH,BOTH,PERSONALQUAL,,,2.219
STATE ONLY,47.0,35.0,21.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,ALLEN,DISAPPR,UNFAVORABLE,BUSH,MORE,SUBURBS,ECON/JOBS,STRONGLEADER,NO,NOVOTE,BETTER,DIS/UNFAV,YES,TOOOFTEN,REPUBLCN,BOTHDID,SUBURBS,COLGRAD,ELSE,AFEWAYEAR,75-100K,NO,YES,MODERATE,18-64,REDUCNATDEBT,LAST.MONTH,STATE,COMPLETE,DCSUBURBS,30-44,30-39,REPUBLICAN,30-39,OTHER,BOTH,ONLYBUSH,ISSUES,,,2.0020000000000002
STATE ONLY,47.0,35.0,22.0,THIRD CALL,40-44,WHITE,MALE,BUSH,ALLEN,DISAPPR,UNFAVORABLE,BUSH,MORE,SUBURBS,WORLDAFFAIRS,GOODJUDGMENT,NO,NOVOTE,BETTER,DIS/UNFAV,YES,TOOOFTEN,REPUBLCN,BOTHDID,SUBURBS,SOMCOL/ASSOC,OTHERCHRIST,AFEWAMONTH,75-100K,YES,NO,MODERATE,18-64,REDUCNATDEBT,LAST.MONTH,STATE,COMPLETE,DCSUBURBS,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,ONLYBUSH,BOTH,ISSUES,,,2.219
STATE ONLY,47.0,35.0,23.0,THIRD CALL,50-59,WHITE,MALE,BUSH,ALLEN,APPROVE,UNFAVORABLE,BUSH,MORE,SUBURBS,WORLDAFFAIRS,HONEST,NO,DOLE,SAME,APP/UNFAV,YES,NOTENOUGH,REPUBLCN,BOTHDID,SUBURBS,COLGRAD,CATHOLIC,AFEWAMONTH,OVER100K,YES,YES,CONSERV,18-64,REDUCNATDEBT,BEFORE,STATE,COMPLETE,DCSUBURBS,45-59,50-59,REPUBLICAN,50-64,CATHOLIC,ONLYBUSH,ONLYGORE,PERSONALQUAL,,,2.219
STATE ONLY,47.0,35.0,24.0,THIRD CALL,18-24,WHITE,MALE,BUSH,ALLEN,DISAPPR,UNFAVORABLE,BUSH,MORE,SUBURBS,WORLDAFFAIRS,CARES,NO,NOVOTE,SAME,DIS/UNFAV,NO,RIGHTAMT,ELSE,NEITHERDID,SUBURBS,SOMCOL/ASSOC,CATHOLIC,AFEWAYEAR,75-100K,NO,YES,MODERATE,18-64,REDUCNATDEBT,LAST.3DAYS,STATE,COMPLETE,DCSUBURBS,18-29,18-24,IND/OTHER,18-24,CATHOLIC,BOTH,ONLYGORE,ISSUES,,,2.346
STATE ONLY,47.0,35.0,25.0,THIRD CALL,30-39,WHITE,MALE,BUSH,ALLEN,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,WORLDAFFAIRS,GOODJUDGMENT,NO,OTHER,BETTER,DIS/UNFAV,YES,OMITS,ELSE,BOTHDID,SUBURBS,SOMCOL/ASSOC,CATHOLIC,AFEWAYEAR,OVER100K,YES,YES,LIBERAL,18-64,REDUCNATDEBT,BEFORE,STATE,COMPLETE,DCSUBURBS,30-44,30-39,IND/OTHER,30-39,CATHOLIC,BOTH,NEITHER,PERSONALQUAL,,,2.219
STATE ONLY,47.0,35.0,26.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,ROBB,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,HEALTHCARE,EXPERIENCE,NO,CLINTON,BETTER,APP/FAV,YES,NOTENOUGH,DEMOCRAT,ROBBDID,SUBURBS,HSGRAD,OTHERCHRIST,AFEWAMONTH,50-75K,YES,YES,MODERATE,18-64,SOCIALSECURI,LASTWEEK,STATE,COMPLETE,DCSUBURBS,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,ONLYGORE,ONLYGORE,ISSUES,,,1.54
STATE ONLY,47.0,35.0,27.0,THIRD CALL,40-44,WHITE,MALE,GORE,ALLEN,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,ECON/JOBS,EXPERIENCE,NO,CLINTON,BETTER,APP/FAV,YES,NOTENOUGH,REPUBLCN,ALLENDID,SUBURBS,SOMCOL/ASSOC,CATHOLIC,ONCEAWEEK,30-50K,YES,YES,MODERATE,18-64,REDUCNATDEBT,LASTWEEK,STATE,COMPLETE,DCSUBURBS,30-44,40-49,REPUBLICAN,40-49,CATHOLIC,ONLYGORE,ONLYBUSH,ISSUES,,,1.659
STATE ONLY,47.0,35.0,28.0,THIRD CALL,30-39,HISP,FEMALE,GORE,ROBB,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,ECON/JOBS,STRONGLEADER,NO,CLINTON,BETTER,APP/FAV,YES,RIGHTAMT,DEMOCRAT,BOTHDID,SUBURBS,SOMCOL/ASSOC,CATHOLIC,ONCEAWEEK,75-100K,YES,YES,LIBERAL,18-64,CUTFEDINCTAX,LASTWEEK,STATE,COMPLETE,DCSUBURBS,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,ONLYGORE,ONLYGORE,PERSONALQUAL,,,1.506
STATE ONLY,47.0,35.0,29.0,THIRD CALL,40-44,WHITE,MALE,GORE,ROBB,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,ECON/JOBS,EXPERIENCE,NO,CLINTON,BETTER,APP/FAV,YES,NOTENOUGH,DEMOCRAT,BOTHDID,SUBURBS,SOMCOL/ASSOC,OTHERCHRIST,AFEWAYEAR,75-100K,YES,YES,LIBERAL,18-64,CUTFEDINCTAX,LASTWEEK,STATE,COMPLETE,DCSUBURBS,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,ONLYGORE,ONLYGORE,PERSONALQUAL,,,1.708
STATE ONLY,47.0,35.0,30.0,THIRD CALL,40-44,WHITE,MALE,GORE,ROBB,APPROVE,FAVORABLE,GORE,LESS,SUBURBS,SOCIALSECUR,HONEST,NO,CLINTON,BETTER,APP/FAV,YES,RIGHTAMT,DEMOCRAT,BOTHDID,SUBURBS,SOMCOL/ASSOC,PROTESTANT,AFEWAMONTH,75-100K,YES,YES,LIBERAL,18-64,CUTFEDINCTAX,LASTWEEK,STATE,COMPLETE,DCSUBURBS,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,ONLYGORE,BOTH,ISSUES,,,1.708
STATE ONLY,47.0,35.0,31.0,THIRD CALL,50-59,BLACK,FEMALE,GORE,ROBB,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,MEDICARE/RX,EXPERIENCE,NO,CLINTON,BETTER,APP/FAV,YES,RIGHTAMT,DEMOCRAT,BOTHDID,SUBURBS,HSGRAD,OTHERCHRIST,AFEWAMONTH,75-100K,YES,YES,LIBERAL,18-64,CUTFEDINCTAX,LASTWEEK,STATE,COMPLETE,DCSUBURBS,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,ONLYGORE,ONLYGORE,ISSUES,,,1.506
STATE ONLY,47.0,39.0,1.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,ROBB,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,EDUCATION,CARES,NO,CLINTON,BETTER,APP/FAV,YES,NOTENOUGH,DEMOCRAT,NEITHERDID,SUBURBS,COLGRAD,NONE,AFEWAMONTH,30-50K,NO,YES,CONSERV,18-64,OMITS,BEFORE,STATE,COMPLETE,DCSUBURBS,30-44,30-39,DEMOCRAT,30-39,NONE,BOTH,ONLYBUSH,PERSONALQUAL,,,0.79
STATE ONLY,47.0,39.0,2.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,ROBB,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,WORLDAFFAIRS,EXPERIENCE,NO,CLINTON,BETTER,APP/FAV,YES,RIGHTAMT,DEMOCRAT,BOTHDID,SUBURBS,SOMCOL/ASSOC,PROTESTANT,AFEWAYEAR,OVER100K,YES,NO,MODERATE,18-64,SOCIALSECURI,BEFORE,STATE,COMPLETE,DCSUBURBS,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,ONLYGORE,BOTH,ISSUES,,,0.79
STATE ONLY,47.0,39.0,3.0,FIRST CALL,45-49,WHITE,MALE,BUSH,ALLEN,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,TAXES,HONEST,YES,DOLE,SAME,DIS/UNFAV,YES,TOOOFTEN,REPUBLCN,NEITHERDID,SUBURBS,POSTGRAD,OTHERCHRIST,ONCEAWEEK,OVER100K,YES,YES,CONSERV,18-64,CUTFEDINCTAX,LAST.MONTH,STATE,COMPLETE,DCSUBURBS,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,BOTH,BOTH,PERSONALQUAL,,,1.137
STATE ONLY,47.0,39.0,4.0,FIRST CALL,40-44,WHITE,MALE,BUSH,ALLEN,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,TAXES,HONEST,NO,DOLE,BETTER,DIS/UNFAV,YES,TOOOFTEN,REPUBLCN,ROBBDID,SUBURBS,COLGRAD,JEWISH,AFEWAYEAR,OVER100K,NO,YES,MODERATE,18-64,CUTFEDINCTAX,BEFORE,STATE,COMPLETE,DCSUBURBS,30-44,40-49,REPUBLICAN,40-49,JEWISH,ONLYGORE,ONLYGORE,PERSONALQUAL,,,1.137
