ID,ABORT2,ABORTION,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAK14,BREAK14B,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,CHRISTIEPRES,CLIMATECHANGE,CONGRESS,CONGRESS4,CUBAN3,EBOLA14,ECONBETT,ECONDIR,ECONFAIR,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,FINSIT2,FOLLOW14,FOLLOW14B,FOROBAMAH,GAY,GEOCODE,GOV,GOVTDO10,HCLINPRES,HEALTHCARE14,HILLVREP,HOU,IMMDEPORT,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,JBUSHPRES,LANDPHONE,LATINO,LIFE,MARCHILD,MARIJUANALAW,MARRIED,NEC,NEC2,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PAULPRES,PERRYPRES,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QRACEAK,QRACEHI,QTYPE,RACE,RACEAI,RACEAK,RACEREL14,RCONGANG,RCONGANG2,REGION,REL5,RELIGN10,RELWHITE,SAMESEXM12,SEN,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TEABRN,TEAPARTY,TEAPARTY3,TELEPOLL,TERRWORR,TERWORR2,TRACK,TRUSTGOV,TRUSTGOVB,UNIONHH12,VERSION,VETVOTER,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,WRKWOMEN4,WEIGHT
96936.0,,,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,,,,Complete,Extremely closely,Extremely or very closely,,Call 3,6.0,,,,,,Disapprove,Strongly disapprove,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,,,1.0,The Democratic candidate,,,,,The Democratic candidate,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Disapprove,Health care,,,No,,,,,,,Worried,Somewhat worried,Disapprove,Somewhat disapprove,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,,,Liberal,104.0,Liberal Democrats,Liberal Democrats,White,White,,,National questionnaire,White,White,,,,,East,,,,,,Female,White women,,"Cities over 500,000","Cities over 50,000",English, New York,,,,Election day exit poll,Not too worried,Not too or not at all worried,,,,,Version 1,No,,No,,,,,,,,0.845340430736542
63575.0,,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,,,,Complete,,,No,Call 1,2.0,Yes,Only cell phone service,,No,,,,,Disapprove,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,Somewhat closely,Somewhat or not too closely,,No,3.0,The Democratic candidate,,Yes,,,The Democratic candidate,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,No,No,No,,,,,,,,,,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,No,Yes,Liberal,16.0,Moderate/Liberal Republicans,Liberal Independents,White,White,,,National questionnaire,White,White,,,,,Midwest,Protestant/Other Non-Catholic Christian,Other christian,Protestant/Other Non-Catholic Christian,,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",,Wisconsin,Neither,Strongly oppose,Oppose,Election day exit poll,,,,,,,Version 5,,White Protestants,No,All others,,,No,White Protestant non-evangelical,,,0.643201231956482
99925.0,Legal,Legal in all cases,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,A few times a year,Occasionally,Catholic/Do not attend weekly,Complete,,,No,Call 3,2.0,,,No,,,,,,,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,Worse,,,,,3.0,The Democratic candidate,,,,It depends,The Democratic candidate,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,,,,Yes,,All others,,Yes,,,,,,,,,18-44,18-64,Men without children,Democrat,Non-black Democrat,Latino Democrat,Democrat,Democratic Men,Non-White Democrats,,,Liberal,16.0,Liberal Democrats,Liberal Democrats,Other,Hispanic/Latino,,,National questionnaire,Hispanic/Latino,Hispanic/Latino,,,,,Midwest,Catholic,Catholic,,,,Male,Latino men,Married men,"Cities 50,000-500,000","Cities over 50,000",,Wisconsin,,,,Election day exit poll,,,,Never,Only some of the time or never,No,Version 3,,Non-white,No,All others,,,No,,,,0.598390340805054
61641.0,Legal,Legal in all cases,45-65,30-59,45-49,45+,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,A few times a year,Occasionally,All others,Complete,,,Yes,Call 1,20.0,,,No,,,,,No,,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,About the same,,,,,5.0,The Democratic candidate,,,,Hillary Clinton,The Democratic candidate,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,,,,,,All others,,No,,,,,,,,,45+,18-64,Women without children,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,,,Moderate,12.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,,,National questionnaire,Black,Black,,,,,South,Something else,Other,,,,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000",English,Florida,,,,Election day exit poll,,,,Only some of the time,Only some of the time or never,No,Version 3,,Non-white,No,All others,,,No,,,,0.4539535343647
96838.0,,,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,,,,Complete,,,No,Call 3,6.0,Yes,Only cell phone service,,No,,,,,Disapprove,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,Somewhat closely,Somewhat or not too closely,,No,1.0,The Democratic candidate,,Yes,,,The Democratic candidate,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,No,No,No,,,,,,,,,,,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,No,No,Liberal,104.0,Liberal Democrats,Liberal Democrats,White,White,,,National questionnaire,White,White,,,,,East,None,None,None,,,Female,White women,,"Cities over 500,000","Cities over 50,000",English, New York,Neither,Strongly oppose,Oppose,Election day exit poll,,,,,,,Version 5,,White none,No,All others,,,No,All others,,,1.05711948871613
61584.0,Illegal,Illegal in most cases,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,All others,All others,A few times a month,Occasionally,All others,Complete,,,Yes,Call 1,2.0,,,No,,,,,,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,About the same,,,,,3.0,The Democratic candidate,,,,Hillary Clinton,The Democratic candidate,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,,,,No,,All others,,No,,,,,,,,,18-44,18-64,Women without children,Independent/Something else,Non-black non-Democrat,All Other,Independent,Independent Women,All others,,,Moderate,16.0,Moderate/Liberal Republicans,Moderate Independents,Other,Asian,,,National questionnaire,Asian,Asian,,,,,Midwest,Something else,Other,,,,Female,All other races,Non married women,"Cities 50,000-500,000","Cities over 50,000",,Wisconsin,,,,Election day exit poll,,,,Only some of the time,Only some of the time or never,No,Version 3,,Non-white,No,All others,,,No,,,,0.643201231956482
99827.0,,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,,,,Complete,,,,Call 3,2.0,,,,,Yes,,,,,,,Favors the wealthy,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,,,,,,3.0,The Democratic candidate,Government should do more to solve problems,,,,The Democratic candidate,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,,,,No,Worse than life today,,Legal,,,,,,,,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,,,Liberal,16.0,Liberal Democrats,Liberal Democrats,White,White,,,National questionnaire,White,White,,Stayed about the same,,,Midwest,,,,Yes,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",,Wisconsin,,,,Election day exit poll,,,Seriously off on the wrong track,,,,Version 4,,,No,,,,,,,,0.703076899051666
96784.0,Illegal,Illegal in most cases,30-44,30-59,30-39,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,A few times a year,Occasionally,All others,Complete,,,Yes,Call 3,9.0,,,Yes,,,,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,Better,,,,,1.0,The Democratic candidate,,,,Hillary Clinton,The Democratic candidate,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,,,,No,,All others,,No,,,,,,,,,18-44,18-64,Men with children,Independent/Something else,Black non-Democrat,Black Independent,Independent,Independent Men,All others,,,Moderate,47.0,Moderate/Liberal Republicans,Moderate Independents,Black,Black,,,National questionnaire,Black,Black,,,,,East,Protestant/Other Non-Catholic Christian,Other christian,,,,Male,Black men,Non married men,"Cities over 500,000","Cities over 50,000",English, New York,,,,Election day exit poll,,,,Only some of the time,Only some of the time or never,No,Version 3,,Non-white,No,All others,,,No,,,,0.253340393304825
63431.0,,,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,,,,Complete,Not too closely,Somewhat or not too closely,,Call 1,2.0,,,,,,Disapprove,Somewhat disapprove,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,,,3.0,The Democratic candidate,,,,,The Democratic candidate,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Approve,The economy,,,No,,,,,,,Not worried,Not too worried,Approve,Strongly approve,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,,,Liberal,16.0,Liberal Democrats,Liberal Democrats,White,White,,,National questionnaire,White,White,,,,,Midwest,,,,,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",,Wisconsin,,,,Election day exit poll,Not at all worried,Not too or not at all worried,,,,,Version 1,No,,No,,,,,,,,0.703076899051666
96748.0,,,30-44,30-59,30-39,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,,,,Complete,,,No,Call 3,6.0,Yes,Both regular land-line and cell phone service,,No,,,,,Approve,,,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,Very closely,Extremely or very closely,,No,1.0,The Democratic candidate,,No,,,The Democratic candidate,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,,No,Yes,No,,,,,,,,,,,,,18-44,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,No,No,Liberal,104.0,Liberal Democrats,Liberal Democrats,Black,Black,,,National questionnaire,Black,Black,,,,,East,None,None,,,,Male,Black men,,"Cities over 500,000","Cities over 50,000",English, New York,Neither,Strongly oppose,Oppose,Election day exit poll,,,,,,,Version 5,,Non-white,No,All others,,,No,,,,0.849435448646545
99757.0,,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,,,,Complete,,,No,Call 3,2.0,Yes,Only cell phone service,,No,,,,,Approve,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,Not too closely,Somewhat or not too closely,,No,3.0,The Democratic candidate,,Yes,,,The Democratic candidate,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,No,No,No,,,,,,,,,,,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,No,No,Liberal,16.0,Liberal Democrats,Liberal Democrats,White,White,,,National questionnaire,White,White,,,,,Midwest,Catholic,Catholic,Catholic,,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",,Wisconsin,Neither,Strongly oppose,Oppose,Election day exit poll,,,,,,,Version 5,,White Catholics,No,All others,,,No,All others,,,0.643201231956482
93881.0,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,,No,Call 3,7.0,Yes,Only cell phone service,,No,,,,,Approve,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,Not too closely,Somewhat or not too closely,,No,2.0,The Democratic candidate,,Yes,,,The Democratic candidate,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,No,No,No,,,,,,,,,,,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,No,No,Liberal,63.0,Liberal Democrats,Liberal Democrats,White,White,,,National questionnaire,White,White,,,,,East,None,None,None,,,Female,White women,,Suburbs,Suburbs,,Pennsylvania,Neither,Strongly oppose,Oppose,Election day exit poll,,,,,,,Version 5,,White none,No,All others,,,No,All others,,,0.703650414943695
99710.0,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,,,Call 3,1.0,,,,,Yes,,,,,,,Favors the wealthy,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Favorable,,,,,,2.0,The Democratic candidate,Government should do more to solve problems,,,,The Democratic candidate,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,,,No,Worse than life today,,Legal,,,,,,,,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,,,Liberal,45.0,Liberal Democrats,Liberal Democrats,White,White,,,National questionnaire,White,White,,Gotten worse,,,Midwest,,,,Yes,,Female,White women,,Suburbs,Suburbs,,Wisconsin,,,,Election day exit poll,,,Seriously off on the wrong track,,,,Version 4,,,No,,,,,,,,0.554633021354675
63328.0,,,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,,,,Complete,,,,Call 1,2.0,,,,,Yes,,,,,,,Favors the wealthy,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,,,,,3.0,The Democratic candidate,Government should do more to solve problems,,,,The Democratic candidate,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,,,No,Better than life today,,Illegal,,,,,,,,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,,,Liberal,16.0,Liberal Democrats,Liberal Democrats,White,White,,,National questionnaire,White,White,,Gotten better,,,Midwest,,,,Yes,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",,Wisconsin,,,,Election day exit poll,,,Generally going in the right direction,,,,Version 4,,,No,,,,,,,,0.643201231956482
96655.0,Illegal,Illegal in all cases,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,More than once a week,Weekly,All others,Complete,,,No,Call 3,9.0,,,Yes,,,,,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,Better,,,,,1.0,The Democratic candidate,,,,The Republican candidate,The Democratic candidate,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,,,,No,,Married with children,,Yes,,,,,,,,,18-44,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,,,Conservative,36.0,Independent/Something else,Conservative Republicans,White,White,,,National questionnaire,White,White,,,,,East,Jewish,Jewish,Jewish,,,Male,White men,Married men,"Cities over 500,000","Cities over 50,000",English, New York,,,,Election day exit poll,,,,Most of the time,Just about always or most of the time,No,Version 3,,White Jewish,No,All others,,,No,All others,,,0.963535368442535
99666.0,,,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,,,,Complete,Very closely,Extremely or very closely,,Call 3,2.0,,,,,,Disapprove,Somewhat disapprove,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,,,,3.0,The Democratic candidate,,,,,The Democratic candidate,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Approve,Foreign policy,,,No,,,,,,,Not worried,Not too worried,Approve,Somewhat approve,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,,,Liberal,16.0,Liberal Democrats,Liberal Democrats,White,White,,,National questionnaire,White,White,,,,,Midwest,,,,,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",,Wisconsin,,,,Election day exit poll,Not too worried,Not too or not at all worried,,,,,Version 1,No,,No,,,,,,,,0.703076899051666
96611.0,,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,,,,Complete,,,,Call 3,23.0,,,,,Yes,,,,,,,Favors the wealthy,No high school diploma,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,,,,,,5.0,The Democratic candidate,Government should do more to solve problems,,,,The Democratic candidate,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,,,No,Better than life today,,Legal,,,,,,,,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,,,Liberal,15.0,Liberal Democrats,Liberal Democrats,White,White,,,National questionnaire,White,White,,Stayed about the same,,,East,,,,Yes,,Male,White men,,Rural,Small Cities/Rural,English, New York,,,,Election day exit poll,,,Generally going in the right direction,,,,Version 4,,,No,,,,,,,,1.03029835224152
96595.0,Legal,Legal in all cases,30-44,30-59,40-44,18-44,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,A few times a year,Occasionally,Protestant/Do not attend weekly,Complete,,,No,Call 3,9.0,,,No,,,,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,About the same,,,,,1.0,The Democratic candidate,,,,Hillary Clinton,The Democratic candidate,,,,,,,,,,,,,No,,All others,,No,,,,,,,,,18-44,18-64,Women without children,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,,,Moderate,47.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,,,National questionnaire,Black,Black,,,,,East,Protestant/Other Non-Catholic Christian,Protestant,,,,Female,Black women,Non married women,"Cities over 500,000","Cities over 50,000",English, New York,,,,Election day exit poll,,,,Never,Only some of the time or never,No,Version 3,,Non-white,No,All others,,,No,,,,0.248633906245232
96585.0,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,,Complete,,,,Call 3,6.0,,,,,,,,,,Getting better,Getting better,,College graduate,College graduate,More than High school graduate,White college degree,,,,,,Barack Obama was not a factor,,1.0,The Democratic candidate,,,Omit,,The Democratic candidate,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,,,No,,,,No,Not so good,Not so good or poor,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,,,Liberal,104.0,Liberal Democrats,Liberal Democrats,White,White,,,National questionnaire,White,White,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",East,,,,,,Female,White women,Non married women,"Cities over 500,000","Cities over 50,000",English, New York,,,,Election day exit poll,,,,,,,Version 2,,,No,,Yes,Working women,,,Working women,Working women,0.845340430736542
