ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENNH10,GOVNH10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,CHILD,FAVDEM2,FAVREP2,FAVPALIN2,FAVROMN2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,NECWORRY,OBAMA4,PRIORITY,TEAPARTY,TIMESEN10,VOTE2008,WORK,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARENTS,TEAPARTY3,TIMESENMTH10,TIMESENWK10,WHNCLINC,WRKWOMEN,XTEAPARTYID,CELLPHONE,LANDPHONE,RPRIM2012,TAXCUTSNH,CELLULAR,REP2012P,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
891751.0,New Hampshire,47.0,Call 2,Complete,Election day exit poll,0.500347673892975,Paul Hodes,Other,Male,White,18-24,Independent,Liberal,"Under $30,000",Some college/assoc. degree,No,No,,,Unfavorable,Unfavorable,,,,Government should do more to solve problems,Expand it,The economy,Somewhat worried,Somewhat approve,,Strongly oppose,,,,Non black male,White men,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Men without children,,The economy,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Do not have children,Oppose,,,Yes,,Non-Tea Party supporters and Independents/Something else,,,,"Continue them for families who earn less than $250,000 a year",,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,3.0,East,Version 1,Suburb,Rural,Rural,Downscale,3431.0
891645.0,New Hampshire,47.0,Call 2,Complete,Election day exit poll,0.505224764347076,Paul Hodes,Other,Female,White,18-24,Democrat,Liberal,,College graduate,No,No,,,Unfavorable,Omit,,,,Government is doing too many things better left to businesses and individuals,Omit,The economy,Somewhat worried,Somewhat approve,,Neutral,,,,Non black female,White women,18-29,18-29,18-44,18-29,18-24,White 18-29,College graduate,More than High school graduate,White college degree,,,,,,Women without children,,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Do not have children,Neutral,,,,,Non-Tea Party supporters and Democrats,,,,"Continue them for families who earn less than $250,000 a year",,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,3.0,East,Version 1,Suburb,Rural,Rural,Downscale,3431.0
891547.0,New Hampshire,47.0,Call 2,Complete,Election day exit poll,0.500347673892975,Paul Hodes,Other,Male,White,18-24,Democrat,Liberal,"$75,000-$99,999",Some college/assoc. degree,No,No,,,Unfavorable,Favorable,,,,Government should do more to solve problems,Expand it,The economy,Somewhat worried,Strongly approve,,Somewhat oppose,,,,Non black male,White men,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,,The economy,Worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Do not have children,Oppose,,,No,,Non-Tea Party supporters and Democrats,,,,"Continue them for families who earn less than $250,000 a year",,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,3.0,East,Version 1,Suburb,Rural,Rural,Downscale,3431.0
876621.0,New Hampshire,47.0,Call 1,Complete,Election day exit poll,0.500347673892975,Paul Hodes,Other,Male,White,18-24,Something else,Liberal,,No high school diploma,No,No,,,Unfavorable,Unfavorable,,,,Government should do more to solve problems,Expand it,The economy,Somewhat worried,Somewhat approve,,Strongly oppose,,,,Non black male,White men,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,High school graduate or less,White no college degree,,,,,,Men without children,,The economy,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Do not have children,Oppose,,,,,Non-Tea Party supporters and Independents/Something else,,,,"Continue them for families who earn less than $250,000 a year",,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,3.0,East,Version 1,Suburb,Rural,Rural,Downscale,3431.0
876389.0,New Hampshire,87.0,Call 1,Complete,Election day exit poll,1.17621493339539,Paul Hodes,Other,Female,White,18-24,Democrat,Liberal,,Some college/assoc. degree,No,No,,,Unfavorable,Unfavorable,,,,Government should do more to solve problems,Expand it,The economy,Very worried,Somewhat approve,,Strongly oppose,,,,Non black female,White women,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,More than High school graduate,White no college degree,,,,,,Women without children,,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Do not have children,Oppose,,,,,Non-Tea Party supporters and Democrats,,,,Allow them to expire for all,,,State questionnaire,Suburbs,Suburbs,2.0,4.0,East,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3076.0
876178.0,New Hampshire,107.0,Call 1,Complete,Election day exit poll,0.253358781337738,Paul Hodes,Other,Female,White,30-39,Independent,Liberal,"$75,000-$99,999",Some college/assoc. degree,No,Yes,,,Unfavorable,Unfavorable,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Somewhat worried,Strongly approve,,Neutral,,,,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Moms - Women with children,,The economy,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Non-Tea Party supporters and Moms,Neutral,,,No,,Non-Tea Party supporters and Independents/Something else,,,,Allow them to expire for all,,,State questionnaire,Rural,Small Cities/Rural,2.0,3.0,East,Version 1,Low Density Rural,Rural,Rural,Very downscale,3465.0
905070.0,New Hampshire,98.0,Call 3,Complete,Election day exit poll,1.45187616348267,Paul Hodes,Other,Male,White,30-39,Democrat,Liberal,"$100,000-$199,999",Postgraduate study,No,No,,,Unfavorable,Unfavorable,,,,Government should do more to solve problems,Leave it as is,The economy,Not too worried,Strongly approve,,Strongly oppose,,,,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Men without children,,The economy,Not worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Do not have children,Oppose,,,No,,Non-Tea Party supporters and Democrats,,,,Allow them to expire for all,,,State questionnaire,Suburbs,Suburbs,2.0,4.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3079.0
904077.0,New Hampshire,2.0,Call 3,Complete,Election day exit poll,1.58278453350067,Kelly Ayotte,John Lynch,Female,White,50-59,Democrat,Moderate,"$50,000-$74,999",College graduate,No,No,,,Unfavorable,Favorable,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Somewhat worried,Somewhat approve,,Neutral,,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Do not have children,Neutral,,,No,,Non-Tea Party supporters and Democrats,,,,"Continue them for families who earn less than $250,000 a year",,,State questionnaire,Rural,Small Cities/Rural,1.0,5.0,East,Version 1,Low Density Rural,Rural,Rural,Downscale,3809.0
904816.0,New Hampshire,98.0,Call 3,Complete,Election day exit poll,1.63635921478271,Kelly Ayotte,John Lynch,Male,Black,40-44,Independent,Moderate,"$200,000 or more",College graduate,No,Yes,,,Unfavorable,Unfavorable,,,,Government should do more to solve problems,Leave it as is,The economy,Somewhat worried,Somewhat approve,,Somewhat oppose,,,,Black male,Black men,30-44,30-59,18-44,30-44,40-49,Black 30-44,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,Dads - Men with children,,The economy,Worried,Approve,Independent/Something else,Independent Men,All others,Independents/Something else,Black,Non-Tea Party supporters and Dads,Oppose,,,No,,Non-Tea Party supporters and Independents/Something else,,,,Continue them for all Americans,,,State questionnaire,Suburbs,Suburbs,2.0,4.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3079.0
903913.0,New Hampshire,45.0,Call 3,Complete,Election day exit poll,1.57282638549805,Kelly Ayotte,John Lynch,Female,White,60-64,Democrat,Moderate,"$200,000 or more",Postgraduate study,No,,,,Unfavorable,Favorable,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly approve,,Neutral,,,,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,Neutral,,,No,,Non-Tea Party supporters and Democrats,,,,Continue them for all Americans,,,State questionnaire,Rural,Small Cities/Rural,2.0,3.0,East,Version 1,Low Density Rural,Rural,Rural,Very upscale,3229.0
903653.0,New Hampshire,96.0,Call 3,Complete,Election day exit poll,0.928820669651031,Kelly Ayotte,John Lynch,Male,White,40-44,Independent,Moderate,"$100,000-$199,999",Postgraduate study,No,Yes,,,Unfavorable,Favorable,,,,Government is doing too many things better left to businesses and individuals,Leave it as is,The economy,Somewhat worried,Somewhat approve,,Somewhat oppose,,,,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Dads - Men with children,,The economy,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Non-Tea Party supporters and Dads,Oppose,,,No,,Non-Tea Party supporters and Independents/Something else,,,,"Continue them for families who earn less than $250,000 a year",,,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3867.0
903624.0,New Hampshire,102.0,Call 3,Complete,Election day exit poll,1.04492330551147,Kelly Ayotte,John Lynch,Male,White,50-59,Independent,Moderate,"$75,000-$99,999",College graduate,No,No,,,Unfavorable,Favorable,,,,Government is doing too many things better left to businesses and individuals,Leave it as is,The economy,Somewhat worried,Somewhat approve,,Neutral,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,,The economy,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Do not have children,Neutral,,,No,,Non-Tea Party supporters and Independents/Something else,,,,"Continue them for families who earn less than $250,000 a year",,,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,3874.0
890367.0,New Hampshire,110.0,Call 2,Complete,Election day exit poll,0.917082786560059,Kelly Ayotte,John Lynch,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",Some college/assoc. degree,No,Yes,,,Favorable,Favorable,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Somewhat worried,Strongly approve,,Strongly support,,,,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Moms - Women with children,,The economy,Worried,Approve,Republican,Republican Women,White Republicans,Conservative Republicans,White,Tea Party supporters and Moms,Support,,,No,,Tea Party supporters,,,,"Continue them for families who earn less than $250,000 a year",,,State questionnaire,Suburbs,Suburbs,2.0,4.0,East,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,3281.0
879305.0,New Hampshire,39.0,Call 1,Complete,Election day exit poll,1.10049939155579,Kelly Ayotte,John Lynch,Female,White,30-39,Independent,Moderate,"$100,000-$199,999",Postgraduate study,No,,,,,,About the same,,"Dissatisfied, but not angry",,,The economy,,,,,,,,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,Negative,The economy,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,No,,,,,,,,,National questionnaire,Suburbs,Suburbs,1.0,4.0,East,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,3841.0
903551.0,New Hampshire,112.0,Call 3,Complete,Election day exit poll,0.559446036815643,Kelly Ayotte,John Lynch,Male,White,45-49,Democrat,Conservative,"$75,000-$99,999",High school graduate,No,No,,,Favorable,Favorable,,,,Government is doing too many things better left to businesses and individuals,Expand it,The economy,Very worried,Strongly disapprove,,Strongly support,,,,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,,The economy,Worried,Disapprove,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Do not have children,Support,,,No,,Tea Party supporters,,,,"Continue them for families who earn less than $250,000 a year",,,State questionnaire,Suburbs,Suburbs,2.0,4.0,East,Version 1,Low Density Rural,60s Suburbs,High-Growth Suburban Perimeter,Upscale,3086.0
903471.0,New Hampshire,89.0,Call 3,Complete,Election day exit poll,1.13607263565063,Kelly Ayotte,John Lynch,Female,White,45-49,Democrat,Liberal,"$50,000-$74,999",Some college/assoc. degree,No,No,,,Unfavorable,Unfavorable,,,,Government is doing too many things better left to businesses and individuals,Expand it,The economy,Somewhat worried,Somewhat disapprove,,Strongly oppose,,,,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,,The economy,Worried,Disapprove,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Do not have children,Oppose,,,No,,Non-Tea Party supporters and Democrats,,,,"Continue them for families who earn less than $250,000 a year",,,State questionnaire,Rural,Small Cities/Rural,2.0,3.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Very upscale,3770.0
903466.0,New Hampshire,112.0,Call 3,Complete,Election day exit poll,0.550154685974121,Kelly Ayotte,John Lynch,Female,White,30-39,Independent,Moderate,"$50,000-$74,999",College graduate,No,Yes,,,Unfavorable,Unfavorable,,,,Government is doing too many things better left to businesses and individuals,Expand it,The economy,Very worried,Somewhat approve,,Somewhat support,,,,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Moms - Women with children,,The economy,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Tea Party supporters and Moms,Support,,,No,,Tea Party supporters,,,,"Continue them for families who earn less than $250,000 a year",,,State questionnaire,Suburbs,Suburbs,2.0,4.0,East,Version 1,Low Density Rural,60s Suburbs,High-Growth Suburban Perimeter,Upscale,3086.0
