ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENVT10,GOVVT10,HOUVT10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,CHILD,GOVTDO10,HEALTHCARE10,NECWORRY,OBAMA4,TEAPARTY,TRACK,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARENTS,TEAPARTY3,WHNCLINC,XTEAPARTYID,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
874889.0, Vermont,21.0,Call 1,Complete,Election day exit poll,0.907077074050903,Patrick Leahy,Peter Shumlin,Peter Welch,Female,White,40-44,Democrat,Liberal,"$100,000-$199,999",High school graduate,No,Yes,Government should do more to solve problems,Expand it,Somewhat worried,Strongly approve,Strongly oppose,Generally going in the right direction,Obama,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Moms - Women with children,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Non-Tea Party supporters and Moms,Oppose,No,Non-Tea Party supporters and Democrats,State questionnaire,Rural,Small Cities/Rural,1.0,2.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Upscale,5464.0
891176.0, Vermont,37.0,Call 2,Complete,Election day exit poll,1.26380431652069,Patrick Leahy,Brian Dubie,Peter Welch,Female,White,40-44,Independent,Conservative,"$75,000-$99,999",High school graduate,No,Yes,Government is doing too many things better left to businesses and individuals,Repeal it,Somewhat worried,Somewhat disapprove,Neutral,Seriously off on the wrong track,Obama,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Moms - Women with children,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Non-Tea Party supporters and Moms,Neutral,No,Non-Tea Party supporters and Independents/Something else,State questionnaire,Rural,Small Cities/Rural,1.0,3.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale,5001.0
893479.0, Vermont,56.0,Call 2,Complete,Election day exit poll,0.881156206130981,Patrick Leahy,Brian Dubie,Peter Welch,Female,White,30-39,Democrat,Liberal,"$30,000-$49,999",College graduate,No,Yes,Government is doing too many things better left to businesses and individuals,Repeal it,Very worried,Somewhat approve,Neutral,Seriously off on the wrong track,Obama,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Moms - Women with children,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Non-Tea Party supporters and Moms,Neutral,No,Non-Tea Party supporters and Democrats,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale,5491.0
891095.0, Vermont,21.0,Call 2,Complete,Election day exit poll,1.43848884105682,Patrick Leahy,Brian Dubie,Peter Welch,Male,White,18-24,Independent,Liberal,"$75,000-$99,999",High school graduate,No,Yes,Government is doing too many things better left to businesses and individuals,Leave it as is,Somewhat worried,Somewhat approve,Neutral,Seriously off on the wrong track,Didn't vote,Non black male,White men,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Dads - Men with children,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Non-Tea Party supporters and Dads,Neutral,No,Non-Tea Party supporters and Independents/Something else,State questionnaire,Rural,Small Cities/Rural,1.0,2.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Upscale,5464.0
907392.0, Vermont,56.0,Call 3,Complete,Election day exit poll,0.881156206130981,Patrick Leahy,Brian Dubie,Peter Welch,Female,White,40-44,Independent,Moderate,"$75,000-$99,999",College graduate,No,Yes,Government should do more to solve problems,Expand it,Somewhat worried,Omit,Somewhat support,Generally going in the right direction,Obama,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Moms - Women with children,Worried,Omit,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Tea Party supporters and Moms,Support,No,Tea Party supporters,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale,5491.0
874695.0, Vermont,65.0,Call 1,Complete,Election day exit poll,0.505300045013428,Patrick Leahy,Brian Dubie,Peter Welch,Male,White,45-49,Independent,Moderate,"$100,000-$199,999",Some college/assoc. degree,No,Yes,Government is doing too many things better left to businesses and individuals,Repeal it,Very worried,Strongly disapprove,Somewhat support,Seriously off on the wrong track,Obama,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Dads - Men with children,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Tea Party supporters and Dads,Support,No,Tea Party supporters,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Town,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,5478.0
904892.0, Vermont,44.0,Call 3,Complete,Election day exit poll,0.925088226795197,Patrick Leahy,Brian Dubie,Peter Welch,Male,White,30-39,Independent,Moderate,"$50,000-$74,999",High school graduate,No,Yes,Government should do more to solve problems,Expand it,Somewhat worried,Somewhat approve,Neutral,Seriously off on the wrong track,Obama,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Dads - Men with children,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Non-Tea Party supporters and Dads,Neutral,No,Non-Tea Party supporters and Independents/Something else,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale,5733.0
874541.0, Vermont,74.0,Call 1,Complete,Election day exit poll,1.3942791223526,Patrick Leahy,Brian Dubie,Peter Welch,Male,White,30-39,Republican,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,Yes,Government should do more to solve problems,Repeal it,Very worried,Strongly disapprove,Somewhat support,Seriously off on the wrong track,McCain,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Dads - Men with children,Worried,Disapprove,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Tea Party supporters and Dads,Support,Yes,Tea Party supporters,State questionnaire,Rural,Small Cities/Rural,1.0,3.0,East,Version 1,Low Density Rural,Rural,Rural,Very downscale,5156.0
890854.0, Vermont,14.0,Call 2,Complete,Election day exit poll,1.15196239948273,Patrick Leahy,Brian Dubie,Peter Welch,Male,White,50-59,,Conservative,"$30,000-$49,999",High school graduate,No,Yes,Government is doing too many things better left to businesses and individuals,Expand it,Somewhat worried,Somewhat approve,Somewhat oppose,Seriously off on the wrong track,Obama,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Dads - Men with children,Worried,Approve,,,,,White,Non-Tea Party supporters and Dads,Oppose,Yes,,State questionnaire,Rural,Small Cities/Rural,1.0,1.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale,5860.0
903985.0, Vermont,62.0,Call 3,Complete,Election day exit poll,0.955924451351166,Patrick Leahy,Brian Dubie,Peter Welch,Male,White,30-39,Something else,Moderate,"Under $30,000",High school graduate,No,Yes,Government should do more to solve problems,Leave it as is,Somewhat worried,Strongly approve,Somewhat oppose,Generally going in the right direction,Obama,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Dads - Men with children,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Non-Tea Party supporters and Dads,Oppose,Yes,Non-Tea Party supporters and Independents/Something else,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,East,Version 1,Low Density Rural,Rural,Rural,Downscale,5068.0
893011.0, Vermont,28.0,Call 2,Complete,Election day exit poll,1.37190639972687,Patrick Leahy,Brian Dubie,Peter Welch,Female,White,40-44,Democrat,Liberal,"$30,000-$49,999",Some college/assoc. degree,No,Yes,Government should do more to solve problems,Expand it,Very worried,Somewhat approve,Strongly oppose,Generally going in the right direction,Obama,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Moms - Women with children,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Non-Tea Party supporters and Moms,Oppose,Yes,Non-Tea Party supporters and Democrats,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 1,Town,70s Suburbs,Urban Perimeter,Very upscale,5452.0
892956.0, Vermont,56.0,Call 2,Complete,Election day exit poll,0.881156206130981,Patrick Leahy,Brian Dubie,Peter Welch,Female,White,40-44,Democrat,Conservative,"Under $30,000",High school graduate,No,Yes,Government is doing too many things better left to businesses and individuals,Expand it,Very worried,Somewhat disapprove,Neutral,Seriously off on the wrong track,Other,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Moms - Women with children,Worried,Disapprove,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Non-Tea Party supporters and Moms,Neutral,Yes,Non-Tea Party supporters and Democrats,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale,5491.0
890551.0, Vermont,14.0,Call 2,Complete,Election day exit poll,1.06186079978943,Patrick Leahy,Brian Dubie,Peter Welch,Female,White,30-39,Republican,Moderate,"Under $30,000",High school graduate,No,Yes,Government should do more to solve problems,Expand it,Somewhat worried,Somewhat approve,Neutral,Seriously off on the wrong track,Obama,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Moms - Women with children,Worried,Approve,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,Non-Tea Party supporters and Moms,Neutral,Yes,Non-Tea Party supporters and Republicans,State questionnaire,Rural,Small Cities/Rural,1.0,1.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale,5860.0
890625.0, Vermont,23.0,Call 2,Complete,Election day exit poll,0.396459668874741,Patrick Leahy,Brian Dubie,Peter Welch,Female,White,40-44,Republican,Moderate,,Postgraduate study,No,Yes,Government is doing too many things better left to businesses and individuals,Repeal it,Somewhat worried,Somewhat approve,Neutral,Omit,Obama,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,Moms - Women with children,Worried,Approve,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,Non-Tea Party supporters and Moms,Neutral,,Non-Tea Party supporters and Republicans,State questionnaire,Suburbs,Suburbs,1.0,4.0,East,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,5445.0
892850.0, Vermont,28.0,Call 2,Complete,Election day exit poll,1.48831605911255,Patrick Leahy,Brian Dubie,Peter Welch,Male,White,45-49,Independent,Moderate,"$100,000-$199,999",College graduate,No,Yes,Government is doing too many things better left to businesses and individuals,Omit,Somewhat worried,Somewhat disapprove,Somewhat oppose,Omit,McCain,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Dads - Men with children,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Non-Tea Party supporters and Dads,Oppose,No,Non-Tea Party supporters and Independents/Something else,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 1,Town,70s Suburbs,Urban Perimeter,Very upscale,5452.0
902099.0, Vermont,23.0,Call 3,Complete,Election day exit poll,0.443553119897842,Patrick Leahy,Brian Dubie,Peter Welch,Male,White,60-64,Independent,Moderate,"$100,000-$199,999",Some college/assoc. degree,No,Yes,Government is doing too many things better left to businesses and individuals,Leave it as is,Somewhat worried,Somewhat approve,Somewhat oppose,Generally going in the right direction,Obama,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Dads - Men with children,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Non-Tea Party supporters and Dads,Oppose,No,Non-Tea Party supporters and Independents/Something else,State questionnaire,Suburbs,Suburbs,1.0,4.0,East,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,5445.0
892847.0, Vermont,62.0,Call 2,Complete,Election day exit poll,0.851656079292297,Patrick Leahy,Brian Dubie,Peter Welch,Female,White,25-29,Independent,Moderate,"Under $30,000",High school graduate,No,Yes,Government should do more to solve problems,Leave it as is,Somewhat worried,Somewhat approve,Neutral,Generally going in the right direction,McCain,Non black female,White women,18-29,18-29,18-44,18-29,25-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Moms - Women with children,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Non-Tea Party supporters and Moms,Neutral,Yes,Non-Tea Party supporters and Independents/Something else,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,East,Version 1,Low Density Rural,Rural,Rural,Downscale,5068.0
