ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENWI10,GOVWI10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,CHILD,DESCRIBS10,FAVDEM2,FAVREP2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,NECWORRY,OBAMA4,QUALSEN10,RELIGN10,TEAPARTY,TIMESEN10,UNIONHH10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,REL5,WHITEREL,TEAPARENTS,TEAPARTY3,TIMESENMTH10,TIMESENWK10,WHNCLINC,XTEAPARTYID,FEINLIB,JOHNMONEY,JOHNMONEY2,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
879528.0,Wisconsin,7.0,Call 1,Complete,Election day exit poll,0.902539134025574,Ron Johnson,Scott Walker,Female,White,65 or over,Something else,Conservative,"$50,000-$74,999",Some college/assoc. degree,No,No,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Is not too extreme,,Strongly support,Before that,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,,The economy,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,Do not have children,Support,Before that,In the last month or earlier,No,Tea Party supporters,,,,State questionnaire,Suburbs,Suburbs,6.0,4.0,Midwest,Version 1,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,54110.0
879425.0,Wisconsin,79.0,Call 1,Complete,Election day exit poll,0.918127000331879,Ron Johnson,Scott Walker,Male,White,65 or over,Republican,Conservative,"$75,000-$99,999",Some college/assoc. degree,No,No,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Understands the needs of people like me,,Strongly support,Before that,,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,Do not have children,Support,Before that,In the last month or earlier,No,Tea Party supporters,,,,State questionnaire,Suburbs,Suburbs,1.0,2.0,Midwest,Version 1,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,53182.0
879393.0,Wisconsin,99.0,Call 1,Complete,Election day exit poll,1.22892761230469,Ron Johnson,Scott Walker,Female,White,60-64,Independent,Conservative,"$100,000-$199,999",No high school diploma,No,No,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Understands the needs of people like me,,Strongly support,Before that,,,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Women without children,,The economy,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,Do not have children,Support,Before that,In the last month or earlier,No,Tea Party supporters,,,,State questionnaire,Suburbs,Suburbs,5.0,2.0,Midwest,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,53027.0
880976.0,Wisconsin,20.0,Call 1,Complete,Election day exit poll,0.91314834356308,Ron Johnson,Scott Walker,Male,White,45-49,Independent,Conservative,"$100,000-$199,999",College graduate,No,No,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Understands the needs of people like me,,Strongly support,Before that,,,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Men without children,,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,Do not have children,Support,Before that,In the last month or earlier,No,Tea Party supporters,,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,6.0,2.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Downscale,53916.0
898787.0,Wisconsin,1.0,Call 2,Complete,Election day exit poll,1.10552680492401,Ron Johnson,Scott Walker,Female,White,45-49,Republican,Conservative,"$50,000-$74,999",College graduate,No,Yes,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Understands the needs of people like me,,Strongly support,In the last month,,,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Moms - Women with children,,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,Tea Party supporters and Moms,Support,In the last month,In the last month or earlier,No,Tea Party supporters,,,,State questionnaire,Rural,Small Cities/Rural,7.0,5.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Downscale,54868.0
877919.0,Wisconsin,39.0,Call 1,Complete,Election day exit poll,0.877794623374939,Ron Johnson,Scott Walker,Female,White,45-49,Republican,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,Yes,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Understands the needs of people like me,,Strongly support,Before that,,,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Moms - Women with children,,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,Tea Party supporters and Moms,Support,Before that,In the last month or earlier,Yes,Tea Party supporters,,,,State questionnaire,Suburbs,Suburbs,1.0,2.0,Midwest,Version 1,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,53105.0
879328.0,Wisconsin,99.0,Call 1,Complete,Election day exit poll,1.29617929458618,Ron Johnson,Scott Walker,Male,White,65 or over,Independent,Conservative,"$75,000-$99,999",Postgraduate study,No,No,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Understands the needs of people like me,,Strongly support,Before that,,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,Do not have children,Support,Before that,In the last month or earlier,No,Tea Party supporters,,,,State questionnaire,Suburbs,Suburbs,5.0,2.0,Midwest,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,53027.0
898730.0,Wisconsin,1.0,Call 2,Complete,Election day exit poll,1.09632766246796,Ron Johnson,Scott Walker,Female,White,65 or over,Republican,Conservative,"Under $30,000",High school graduate,No,No,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Can bring needed change,,Strongly support,In the last month,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Women without children,,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,Do not have children,Support,In the last month,In the last month or earlier,Yes,Tea Party supporters,,,,State questionnaire,Rural,Small Cities/Rural,7.0,5.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Downscale,54868.0
879437.0,Wisconsin,16.0,Call 1,Complete,Election day exit poll,0.691259384155273,Ron Johnson,Scott Walker,Male,White,40-44,Republican,Conservative,"$75,000-$99,999",College graduate,No,Yes,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Understands the needs of people like me,,Strongly support,Before that,,,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Dads - Men with children,,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,Tea Party supporters and Dads,Support,Before that,In the last month or earlier,No,Tea Party supporters,,,,State questionnaire,Suburbs,Suburbs,2.0,3.0,Midwest,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,53589.0
879258.0,Wisconsin,99.0,Call 1,Complete,Election day exit poll,1.23923945426941,Ron Johnson,Scott Walker,Female,White,50-59,Independent,Conservative,"Under $30,000",Some college/assoc. degree,No,No,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Is not too extreme,,Strongly support,Before that,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Women without children,,The economy,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,Do not have children,Support,Before that,In the last month or earlier,Yes,Tea Party supporters,,,,State questionnaire,Suburbs,Suburbs,5.0,2.0,Midwest,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,53027.0
879257.0,Wisconsin,22.0,Call 1,Complete,Election day exit poll,0.870490372180939,Ron Johnson,Scott Walker,Female,White,65 or over,Republican,Conservative,"$50,000-$74,999",College graduate,,No,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Understands the needs of people like me,,Strongly support,Before that,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,Do not have children,Support,Before that,In the last month or earlier,No,Tea Party supporters,,,,State questionnaire,Rural,Small Cities/Rural,6.0,2.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Downscale,53078.0
879125.0,Wisconsin,79.0,Call 1,Complete,Election day exit poll,0.918127000331879,Ron Johnson,Scott Walker,Male,White,65 or over,Republican,Conservative,"Under $30,000",College graduate,No,No,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Understands the needs of people like me,,Strongly support,Before that,,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Men without children,,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,Do not have children,Support,Before that,In the last month or earlier,No,Tea Party supporters,,,,State questionnaire,Suburbs,Suburbs,1.0,2.0,Midwest,Version 1,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,53182.0
913147.0,Wisconsin,4.0,Call 3,Complete,Election day exit poll,0.712515830993652,Ron Johnson,Scott Walker,Male,White,40-44,Republican,Moderate,"$75,000-$99,999",Some college/assoc. degree,No,Yes,,,,,,,Government should do more to solve problems,Repeal it,The economy,Very worried,Strongly disapprove,Is not too extreme,,Strongly support,Before that,,,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Dads - Men with children,,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,,,Tea Party supporters and Dads,Support,Before that,In the last month or earlier,No,Tea Party supporters,,,,State questionnaire,Suburbs,Suburbs,8.0,4.0,Midwest,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,54313.0
913078.0,Wisconsin,56.0,Call 3,Complete,Election day exit poll,1.24037849903107,Ron Johnson,Scott Walker,Male,White,50-59,Republican,Conservative,"$50,000-$74,999",College graduate,No,No,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Somewhat worried,Strongly disapprove,Can bring needed change,,Strongly support,Before that,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,Do not have children,Support,Before that,In the last month or earlier,No,Tea Party supporters,,,,State questionnaire,"Cities over 500,000","Cities over 50,000",4.0,1.0,Midwest,Version 1,Extremely High Density Urban,Urban,Urban Core,Very downscale,53216.0
