ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENCA10,GOVCA10,CAPROP19,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,DESCRIBS10,FAVDEM2,FAVREP2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,LAIDOFF,NECWORRY,OBAMA4,PRIORITY,QUALSEN10,TEAPARTY,TEAREAS,TIMESEN10,TRACK,UNFAIRCA10,VOTE2008,WORK,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARTY3,TIMESENMTH10,TIMESENWK10,UNFAIRBOXER,UNFAIRFIORINA,WHNCLINC,XTEAPARTYID,BALLOTDRAW,CADEFCT,IMMDEPORT,JOBSCAL,OUTSIDER,UNFAIRCA10G,JOBSBOXER,JOBSFIORINA,UNFAIRBROWN,UNFAIRWHIT,WRKWOMEN,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
862761.0,California,50209.0,,Complete,Telephone survey,1.16999995708466,Barbara Boxer,Jerry Brown,Yes,Male,Hispanic,50-59,Democrat,Liberal,"$75,000-$99,999",Some college/assoc. degree,Yes,,,,,,,Omit,Leave it as is,The economy,No,Somewhat worried,Somewhat disapprove,,,Strongly oppose,,Before that,,,,,Non black male,Latino men,45-65,30-59,45+,45-59,50-64,Latino 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,The economy,Worried,Disapprove,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,Hispanic/Latino,Oppose,Before that,In the last month or earlier,,,No,Non-Tea Party supporters and Democrats,,No,,,,,,,,,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",42.0,5.0,West,Version 1,Suburb,Urban,Urban Core,Downscale
862636.0,California,50209.0,,Complete,Telephone survey,0.259999990463257,Barbara Boxer,Jerry Brown,No,Female,Hispanic,65 or over,Democrat,,,High school graduate,Yes,,,,,,,Omit,Leave it as is,Omit,Yes,Omit,Strongly approve,,,Strongly oppose,,In the last week,,,,,Non black female,Latino women,65+,60+,45+,60+,65+,Latino 65+,No college degree,High school graduate or less,Non white no college degree,,,,,,,Omit,Omit,Approve,Democrat,Democratic Women,Non White Democrats,,Hispanic/Latino,Oppose,In the last month,In the last week,,,,Non-Tea Party supporters and Democrats,,Omit,,,,,,,,,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",42.0,5.0,West,Version 1,Suburb,Urban,Urban Core,Downscale
865552.0,California,50004.0,,Complete,Telephone survey,2.02999997138977,Carly Fiorina,Meg Whitman,No,Female,Hispanic,30-39,Republican,Conservative,,Some college/assoc. degree,Yes,,,,,,,,Repeal it,,,,,Reducing the budget deficit,,Neutral,,,Generally going in the right direction,,McCain,,Non black female,Latino women,30-44,30-59,18-44,30-44,30-39,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,,,,,,,,,,Republican,Republican Women,All others,Conservative Republicans,American Indian,Neutral,,,,,,Non-Tea Party supporters and Republicans,,,,,,,,,,,,National questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",,5.0,West,Version 3,Suburb,Urban,Urban Core,Downscale
865959.0,California,50214.0,,Complete,Telephone survey,2.88000011444092,Carly Fiorina,Meg Whitman,Yes,Male,White,50-59,Republican,Moderate,"$75,000-$99,999",Some college/assoc. degree,No,,Unfavorable,Favorable,,,,,,,No,,,,,,,,,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,,,,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,,,,,,No,,,,,,,,,,,,,National questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",43.0,5.0,West,Version 4,Suburb,Urban,Urban Core,Downscale
862943.0,California,50214.0,,Complete,Telephone survey,0.829999983310699,Carly Fiorina,Meg Whitman,No,Female,White,65 or over,Independent,Conservative,,High school graduate,No,I dislike the other candidate,Unfavorable,Favorable,About the same,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,,Reducing the budget deficit,,,In favor of the Tea Party movement,,,Both of them,McCain,No,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,Barbara Boxer did,Carly Fiorina did,,,,,,,,,,,,,All others,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",43.0,5.0,West,Version 2,Extremely High Density Urban,Urban,Urban Core,Downscale
865919.0,California,50188.0,,Complete,Telephone survey,1.80999994277954,Barbara Boxer,Jerry Brown,No,Male,White,50-59,Independent,Liberal,"$200,000 or more",Postgraduate study,No,,Unfavorable,Unfavorable,,,,,,,No,,,,,,,,,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,No,,,,,,,,,,,,,National questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",38.0,4.0,West,Version 4,High Density Urban,Urban,Urban Core,Downscale
865936.0,California,50188.0,,Complete,Telephone survey,0.0,,Other,,Female,Hispanic,18-24,Republican,Conservative,"Under $30,000",High school graduate,Yes,,Unfavorable,Favorable,,,,,,,Yes,,,,,,,,,,,,Non black female,Latino women,18-29,18-29,18-44,18-29,18-24,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,,,,Republican,Republican Women,All others,Conservative Republicans,Hispanic/Latino,,,,,,No,,,,,,,,,,,,,National questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",38.0,4.0,West,Version 4,High Density Urban,Urban,Urban Core,Downscale
865145.0,California,50188.0,,Complete,Telephone survey,1.92999994754791,Barbara Boxer,Jerry Brown,No,Female,Hispanic,30-39,Democrat,Liberal,"$75,000-$99,999",Postgraduate study,Yes,,,,About the same,,"Dissatisfied, but not angry",,,The economy,,,,,,,,,,,,,Non black female,Latino women,30-44,30-59,18-44,30-44,30-39,Latino 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Negative,The economy,,,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Hispanic/Latino,,,,,,No,,,,,,,,,,,,,National questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",38.0,4.0,West,Version 2,High Density Urban,Urban,Urban Core,Downscale
862885.0,California,50214.0,,Complete,Telephone survey,0.0,Carly Fiorina,Meg Whitman,,Female,White,45-49,Republican,Conservative,,College graduate,No,Omit,Unfavorable,Favorable,Worse,Omit,"Dissatisfied, but not angry",,,,,,,Reducing the budget deficit,,,The Tea Party movement was not a factor,,,Both of them,McCain,Yes,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,Barbara Boxer did,Carly Fiorina did,,,,,,,,,,,,,Working women,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",43.0,5.0,West,Version 2,Suburb,Urban,Urban Core,Downscale
863086.0,California,50214.0,,Complete,Telephone survey,2.73000001907349,Barbara Boxer,Jerry Brown,Yes,Male,Hispanic,60-64,Independent,Liberal,"Under $30,000",College graduate,Yes,,,,,,,,,,,,,,Has the right experience,,,,Seriously off on the wrong track,,Obama,,Non black male,Latino men,45-65,60+,45+,60+,50-64,Latino 45-54,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,,,,Independent/Something else,Independent Men,All others,Independents/Something else,White,,,,,,No,,Governor,,Offered a chance to apply for legal status,Only Barbara Boxer,An insider who knows how to get things done,Both of them,Barbara Boxer will,Carly Fiorina will not,Jerry Brown did,Meg Whitman did,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",43.0,5.0,West,Version 3,Suburb,Urban,Urban Core,Downscale
862838.0,California,50214.0,,Complete,Telephone survey,0.990000009536743,Barbara Boxer,Jerry Brown,No,Female,White,50-59,Democrat,Moderate,,Postgraduate study,No,I strongly favor my candidate,Favorable,Unfavorable,About the same,To express support for Barack Obama,"Dissatisfied, but not angry",,,,,,,Reducing the budget deficit,,,In favor of the Tea Party movement,,,Neither of them,Obama,Yes,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Negative,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,Barbara Boxer did not,Carly Fiorina did not,,,,,,,,,,,,,Working women,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",43.0,5.0,West,Version 2,Suburb,Urban,Urban Core,Downscale
862877.0,California,50219.0,,Complete,Telephone survey,3.5,Carly Fiorina,Meg Whitman,No,Male,White,65 or over,Republican,Conservative,,Postgraduate study,No,I like my candidate but with reservations,Unfavorable,Favorable,About the same,To express opposition to Barack Obama,Angry,,,,,,,Omit,,,Omit,,,Omit,McCain,No,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,Omit,Omit,,,,,,,,,,,,,All others,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",44.0,5.0,West,Version 2,Suburb,Urban,Urban Core,Downscale
865170.0,California,50219.0,,Complete,Telephone survey,1.55999994277954,Barbara Boxer,Jerry Brown,No,Female,White,50-59,Something else,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,,,,Worse,,"Satisfied, but not enthusiastic",,,The economy,,,,,,,,,,,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Positive,The economy,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,,Yes,,,,,,,,,,,,,National questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",44.0,5.0,West,Version 2,Suburb,Urban,Urban Core,Downscale
865135.0,California,50219.0,,Complete,Telephone survey,2.11999988555908,Carly Fiorina,Other,Yes,Male,Other,50-59,Republican,Conservative,"$100,000-$199,999",College graduate,No,,,,Worse,,Angry,,,Health care,,,,,,,,,,,,,Non black male,All other races,45-65,30-59,45+,45-59,50-64,Other,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,Negative,Something else,,,Republican,Republican Men,All others,Conservative Republicans,American Indian,,,,,,No,,,,,,,,,,,,,National questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",44.0,5.0,West,Version 2,Suburb,Urban,Urban Core,Downscale
865131.0,California,50219.0,,Complete,Telephone survey,2.78999996185303,Barbara Boxer,Jerry Brown,Yes,Male,White,65 or over,Democrat,Moderate,"$30,000-$49,999",Postgraduate study,No,,,,About the same,,"Satisfied, but not enthusiastic",,,The war in Afghanistan,,,,,,,,,,,,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Positive,Something else,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,,,,No,,,,,,,,,,,,,National questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",44.0,5.0,West,Version 2,Suburb,Urban,Urban Core,Downscale
862897.0,California,50219.0,,Complete,Telephone survey,2.49000000953674,Carly Fiorina,Meg Whitman,No,Male,Hispanic,25-29,Independent,Moderate,,Some college/assoc. degree,Yes,I dislike the other candidate,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,,Cutting taxes,,,The Tea Party movement was not a factor,,,Neither of them,McCain,Yes,Non black male,Latino men,18-29,18-29,18-44,18-29,25-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,,,,,,Negative,,,,Independent/Something else,Independent Men,All others,Independents/Something else,White,,,,Barbara Boxer did not,Carly Fiorina did not,,,,,,,,,,,,,All others,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",44.0,5.0,West,Version 2,Suburb,Urban,Urban Core,Downscale
862704.0,California,50219.0,,Complete,Telephone survey,2.74000000953674,Barbara Boxer,Meg Whitman,Yes,Male,Black,50-59,Democrat,Liberal,"$50,000-$74,999",College graduate,No,,,,,,,Government should do more to solve problems,Repeal it,The war in Afghanistan,No,Very worried,Strongly approve,,,Strongly oppose,,Before that,,,,,Black male,Black men,45-65,30-59,45+,45-59,50-64,Black 45-54,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,Something else,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,Black,Oppose,Before that,In the last month or earlier,,,No,Non-Tea Party supporters and Democrats,,No,,,,,,,,,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",44.0,5.0,West,Version 1,Suburb,Urban,Urban Core,Downscale
865920.0,California,50219.0,,Complete,Telephone survey,2.21000003814697,Carly Fiorina,Meg Whitman,No,Male,White,65 or over,Republican,Conservative,"$50,000-$74,999",Some college/assoc. degree,No,,Unfavorable,Favorable,,,,,,,No,,,,,,,,,,,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,,No,,,,,,,,,,,,,National questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",44.0,5.0,West,Version 4,Suburb,Urban,Urban Core,Downscale
898682.0,California,65.0,Call 2,Complete,Election day exit poll,1.70000004768372,Other,Jerry Brown,Yes,Male,Hispanic,65 or over,Democrat,Moderate,,No high school diploma,,I strongly favor my candidate,Favorable,Unfavorable,About the same,To express support for Barack Obama,"Dissatisfied, but not angry",,,,,,,Omit,,,In favor of the Tea Party movement,,,Omit,Omit,No,Non black male,Latino men,65+,60+,45+,60+,65+,Latino 65+,No college degree,High school graduate or less,Non white no college degree,,,,,,Negative,,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,,,,Omit,Omit,,,,,,,,,,,,,All others,State questionnaire,,"Cities 50,000-500,000","Cities over 50,000",47.0,5.0,West,Version 2,Extremely High Density Urban,Urban,Urban Core,Downscale
898534.0,California,65.0,Call 2,Complete,Election day exit poll,0.839999973773956,Barbara Boxer,Jerry Brown,No,Male,Hispanic,45-49,Democrat,,,,Yes,I strongly favor my candidate,Favorable,Omit,Worse,To express support for Barack Obama,Angry,,,,,,,Omit,,,The Tea Party movement was not a factor,,,Both of them,Omit,Yes,Non black male,Latino men,45-65,30-59,45+,45-59,40-49,Latino 45-54,,,,,,,,,Negative,,,,Democrat,Democratic Men,Non White Democrats,,Hispanic/Latino,,,,Barbara Boxer did,Carly Fiorina did,,,,,,,,,,,,,All others,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",47.0,5.0,West,Version 2,Extremely High Density Urban,Urban,Urban Core,Downscale
881752.0,California,65.0,Call 1,Complete,Election day exit poll,1.87999999523163,,,No,Male,Black,18-24,Democrat,Liberal,"Under $30,000",High school graduate,No,,,,,,,,,,,,,,Understands the needs of people like me,,,,Seriously off on the wrong track,,Didn't vote,,Black male,Black men,18-29,18-29,18-44,18-29,18-24,Black 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,,,,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,Black,,,,,,No,,"Proposition 19, to legalize marijuana",,Offered a chance to apply for legal status,Both of them,An insider who knows how to get things done,Neither of them,Barbara Boxer will,Carly Fiorina will,Jerry Brown did not,Meg Whitman did not,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",47.0,5.0,West,Version 3,Extremely High Density Urban,Urban,Urban Core,Downscale
898615.0,California,65.0,Call 2,Complete,Election day exit poll,0.959999978542328,Barbara Boxer,Jerry Brown,No,Female,Hispanic,18-24,Democrat,Moderate,,Some college/assoc. degree,Yes,I strongly favor my candidate,Favorable,Unfavorable,Worse,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,Omit,,,The Tea Party movement was not a factor,,,Neither of them,Didn't vote,No,Non black female,Latino women,18-29,18-29,18-44,18-29,18-24,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,,,,,,Negative,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,,,,Barbara Boxer did not,Carly Fiorina did not,,,,,,,,,,,,,All others,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",47.0,5.0,West,Version 2,Extremely High Density Urban,Urban,Urban Core,Downscale
