ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENAZ10,GOVAZ10,AZPROP106,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,BRNAGAIN,CHILD,DESCRIBG10,FAVDEM2,FAVREP2,FINSIT2,FORECLOSE,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,HEALTHFAM,ISSUE10,NECWORRY,OBAMA4,PRIORITY,QUALGOV10,TEAPARTY,TIMESEN10,TRACK,VOTE2008,WORK,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARTY3,TIMESENMTH10,TIMESENWK10,WHNCLINC,WHTEVANG,XTEAPARTYID,IMMAZLAW,IMMDEPORT,IMMLAW,FORECLOSE2,IMMAZLAW2,LATINOS,WRKWOMEN,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
862040.0,Arizona,50023.0,,Complete,Telephone survey,1.21000003814697,Rodney Glassman,Terry Goddard,No,Female,White,50-59,Independent,Moderate,"Under $30,000",College graduate,No,,,,,,,,,,Government should do more to solve problems,Expand it,,Health care,Not too worried,Strongly approve,,,Strongly oppose,Before that,,,No,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,,Something else,Not worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Oppose,Before that,In the last month or earlier,No,,Non-Tea Party supporters and Independents/Something else,Somewhat oppose,,,,Oppose,No,All others,State questionnaire,English,Rural,Small Cities/Rural,8.0,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
862093.0,Arizona,50002.0,,Complete,Telephone survey,2.77999997138977,Rodney Glassman,Terry Goddard,,Male,White,50-59,Independent,Liberal,"$50,000-$74,999",Some college/assoc. degree,No,,,,,,,,,,Omit,Expand it,,The war in Afghanistan,Not too worried,Somewhat approve,,,Strongly oppose,Before that,,,No,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,,Something else,Not worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Oppose,Before that,In the last month or earlier,No,,Non-Tea Party supporters and Independents/Something else,Strongly oppose,,,,Oppose,No,All others,State questionnaire,English,Rural,Small Cities/Rural,1.0,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
862062.0,Arizona,50002.0,,Complete,Telephone survey,1.23000001907349,Rodney Glassman,Terry Goddard,No,Male,White,65 or over,Independent,Moderate,"$200,000 or more",College graduate,No,,,,,,,,,,Government should do more to solve problems,Expand it,,The war in Afghanistan,Not too worried,Strongly approve,,,Strongly oppose,Before that,,,No,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,,Something else,Not worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Oppose,Before that,In the last month or earlier,No,,Non-Tea Party supporters and Independents/Something else,Strongly oppose,,,,Oppose,No,All others,State questionnaire,English,Rural,Small Cities/Rural,1.0,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Upscale
861933.0,Arizona,50002.0,,Complete,Telephone survey,1.19000005722046,Rodney Glassman,Terry Goddard,No,Female,Other,60-64,Democrat,,"$100,000-$199,999",Some college/assoc. degree,No,,,,,,,,,,Omit,Expand it,,The war in Afghanistan,Not too worried,Strongly approve,,,Strongly oppose,Before that,,,No,Non black female,All other races,45-65,60+,45+,60+,50-64,Other,No college degree,More than High school graduate,Non white no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,,,Something else,Not worried,Approve,Democrat,Democratic Women,Non White Democrats,,American Indian,Oppose,Before that,In the last month or earlier,No,,Non-Tea Party supporters and Democrats,Somewhat oppose,,,,Oppose,No,All others,State questionnaire,English,Rural,Small Cities/Rural,1.0,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
899640.0,Arizona,13.0,Call 2,Complete,Election day exit poll,1.61000001430511,Rodney Glassman,Terry Goddard,Yes,Female,White,65 or over,Democrat,Moderate,"Under $30,000",High school graduate,No,,,,,,,,,,Government should do more to solve problems,Leave it as is,,The war in Afghanistan,Somewhat worried,Strongly approve,,,Strongly oppose,Before that,,,No,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,,Something else,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Oppose,Before that,In the last month or earlier,Yes,,Non-Tea Party supporters and Democrats,Strongly favor,,,,Favor,No,All others,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,1.0,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
861874.0,Arizona,50005.0,,Complete,Telephone survey,1.23000001907349,Rodney Glassman,Terry Goddard,No,Male,White,65 or over,Democrat,Moderate,"Under $30,000",High school graduate,No,,,,,,,,,,Government should do more to solve problems,Expand it,,The war in Afghanistan,Somewhat worried,Strongly approve,,,Strongly oppose,Before that,,,No,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,,Something else,Worried,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Oppose,Before that,In the last month or earlier,Yes,,Non-Tea Party supporters and Democrats,Strongly favor,,,,Favor,No,All others,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,2.0,3.0,West,Version 1,Low Density Rural,Rural,Rural,Upscale
917010.0,Arizona,13.0,Call 3,Complete,Election day exit poll,0.899999976158142,John McCain,Jan Brewer,No,Male,White,30-39,Democrat,Moderate,"$100,000-$199,999",College graduate,No,,,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,,The economy,Somewhat worried,Somewhat disapprove,,,Somewhat oppose,In the last week,,,Yes,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,,The economy,Worried,Disapprove,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Oppose,In the last month,In the last week,No,,Non-Tea Party supporters and Democrats,Somewhat favor,,,,Favor,No,All others,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,1.0,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
917310.0,Arizona,14.0,Call 3,Complete,Election day exit poll,1.92999994754791,Rodney Glassman,Terry Goddard,No,Female,Hispanic,50-59,Democrat,Moderate,"$30,000-$49,999",High school graduate,Yes,,,,,,,,,,Government should do more to solve problems,Expand it,,Omit,Somewhat worried,Strongly approve,,,Somewhat oppose,In the last month,,,No,Non black female,Latino women,45-65,30-59,45+,45-59,50-64,Latino 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,,Omit,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,Oppose,In the last month,In the last month or earlier,No,,Non-Tea Party supporters and Democrats,Strongly oppose,,,,Oppose,Yes,All others,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,1.0,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
861868.0,Arizona,50002.0,,Complete,Telephone survey,1.11000001430511,Rodney Glassman,Terry Goddard,No,Female,,65 or over,Democrat,Liberal,,Postgraduate study,No,,,,,,,,,,Government should do more to solve problems,Expand it,,The economy,Somewhat worried,Strongly approve,,,Somewhat oppose,Before that,,,No,,,65+,60+,45+,60+,65+,,College graduate,More than High school graduate,,,,,,,,,The economy,Worried,Approve,Democrat,Democratic Women,,Liberal Democrats,,Oppose,Before that,In the last month or earlier,,,Non-Tea Party supporters and Democrats,Strongly oppose,,,,Oppose,No,All others,State questionnaire,English,Rural,Small Cities/Rural,1.0,3.0,West,Version 1,Town,Rural,Rural,Downscale
861999.0,Arizona,50005.0,,Complete,Telephone survey,2.38000011444092,John McCain,Jan Brewer,,Male,White,65 or over,Democrat,Moderate,"$50,000-$74,999",College graduate,No,,,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,,Illegal immigration,Somewhat worried,Strongly disapprove,,,Neutral,In the last month,,,No,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,,Something else,Worried,Disapprove,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Neutral,In the last month,In the last month or earlier,No,,Non-Tea Party supporters and Democrats,Strongly favor,,,,Favor,No,All others,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,2.0,3.0,West,Version 1,Low Density Rural,Rural,Rural,Upscale
880470.0,Arizona,13.0,Call 1,Complete,Election day exit poll,0.920000016689301,John McCain,Jan Brewer,Yes,Female,White,30-39,Republican,Conservative,"Under $30,000",High school graduate,No,,,,,,,,,,Government should do more to solve problems,Repeal it,,Illegal immigration,Not at all worried,Strongly disapprove,,,Neutral,Before that,,,No,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,,Something else,Not worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Neutral,Before that,In the last month or earlier,Yes,,Non-Tea Party supporters and Republicans,Strongly favor,,,,Favor,No,All others,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,1.0,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
918660.0,Arizona,88.0,Call 3,Complete,Election day exit poll,1.14999997615814,Rodney Glassman,Jan Brewer,Yes,Male,Hispanic,18-24,Something else,Liberal,"$30,000-$49,999",High school graduate,Yes,,,,,,,,,,Government should do more to solve problems,Expand it,,The economy,Very worried,Strongly disapprove,,,Neutral,Before that,,,Yes,Non black male,Latino men,18-29,18-29,18-44,18-29,18-24,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,,The economy,Worried,Disapprove,Independent/Something else,Independent Men,All others,Independents/Something else,Hispanic/Latino,Neutral,Before that,In the last month or earlier,No,,Non-Tea Party supporters and Independents/Something else,Strongly oppose,,,,Oppose,Yes,All others,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,2.0,3.0,West,Version 1,Low Density Rural,Rural,Rural,Upscale
900093.0,Arizona,14.0,Call 2,Complete,Election day exit poll,1.28999996185303,John McCain,Jan Brewer,No,Female,White,30-39,Republican,Moderate,"$30,000-$49,999",High school graduate,No,,,,,,,,,,Government is doing too many things better left to businesses and individuals,Omit,,The economy,Somewhat worried,Strongly disapprove,,,Neutral,In the last month,,,Yes,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,Neutral,In the last month,In the last month or earlier,Yes,,Non-Tea Party supporters and Republicans,Somewhat favor,,,,Favor,No,Working women,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,1.0,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
899941.0,Arizona,14.0,Call 2,Complete,Election day exit poll,1.71000003814697,John McCain,Jan Brewer,No,Female,White,65 or over,Independent,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,,,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,,The economy,Very worried,Strongly disapprove,,,Neutral,Before that,,,No,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,,The economy,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Neutral,Before that,In the last month or earlier,Yes,,Non-Tea Party supporters and Independents/Something else,Somewhat favor,,,,Favor,No,All others,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,1.0,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
880689.0,Arizona,13.0,Call 1,Complete,Election day exit poll,1.19000005722046,,Jan Brewer,Yes,Male,White,50-59,Something else,Moderate,"$50,000-$74,999",High school graduate,No,,,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,,The economy,Very worried,Somewhat disapprove,,,Neutral,Before that,,,No,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Neutral,Before that,In the last month or earlier,No,,Non-Tea Party supporters and Independents/Something else,Strongly favor,,,,Favor,No,All others,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,1.0,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
918607.0,Arizona,88.0,Call 3,Complete,Election day exit poll,0.660000026226044,John McCain,Jan Brewer,Yes,Female,White,30-39,Republican,Conservative,"Under $30,000",Some college/assoc. degree,No,,,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,,The economy,Very worried,Strongly disapprove,,,Neutral,In the last month,,,Yes,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Neutral,In the last month,In the last month or earlier,Yes,,Non-Tea Party supporters and Republicans,Strongly favor,,,,Favor,No,Working women,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,2.0,3.0,West,Version 1,Low Density Rural,Rural,Rural,Upscale
861927.0,Arizona,50002.0,,Complete,Telephone survey,2.34999990463257,John McCain,Jan Brewer,,Female,White,45-49,Republican,Conservative,"$30,000-$49,999",High school graduate,No,,,,,,,,,,Government is doing too many things better left to businesses and individuals,Leave it as is,,The economy,Very worried,Strongly disapprove,,,Neutral,In the last month,,,Yes,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Neutral,In the last month,In the last month or earlier,Yes,,Non-Tea Party supporters and Republicans,Strongly favor,,,,Favor,No,Working women,State questionnaire,English,Rural,Small Cities/Rural,1.0,3.0,West,Version 1,Low Density Rural,Rural,Rural,Downscale
