ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENIN10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,BRNAGAIN,DESCRIBS10,FAVDEM2,FAVREP2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,LAIDOFF,NECWORRY,OBAMA4,PRIORITY,SENCNTL,STIMULUS,TEAPARTY,TIMESEN10,TRACK,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARTY3,TIMESENMTH10,TIMESENWK10,WHNCLINC,WHTEVANG,XTEAPARTYID,ABORTION,ABORT2,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
867743.0,Indiana,26.0,Call 1,Complete,Election day exit poll,0.878359079360962,Brad Ellsworth,Male,White,65 or over,Independent,Moderate,"$100,000-$199,999",Postgraduate study,No,No,,,,,,,Government is doing too many things better left to businesses and individuals,Leave it as is,The economy,No,Not too worried,Somewhat approve,,,,Somewhat oppose,Before that,Generally going in the right direction,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,The economy,Not worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Oppose,Before that,In the last month or earlier,No,All others,Non-Tea Party supporters and Independents/Something else,,,State questionnaire,Suburbs,Suburbs,3.0,2.0,Midwest,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale
899848.0,Indiana,100.0,Call 3,Complete,Election day exit poll,0.585601508617401,Brad Ellsworth,Female,White,60-64,Democrat,Liberal,"$100,000-$199,999",High school graduate,No,Yes,,,,,,,Government is doing too many things better left to businesses and individuals,Leave it as is,The economy,No,Not too worried,Strongly approve,,,,Somewhat oppose,Before that,Generally going in the right direction,,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,The economy,Not worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Oppose,Before that,In the last month or earlier,No,White Born-again/Evangelical Christians,Non-Tea Party supporters and Democrats,,,State questionnaire,Suburbs,Suburbs,2.0,1.0,Midwest,Version 1,Suburb,60s Suburbs,Urban Perimeter,Upscale
899164.0,Indiana,16.0,Call 3,Complete,Election day exit poll,1.26505517959595,Dan Coats,Male,White,50-59,Republican,Conservative,"$100,000-$199,999",Postgraduate study,No,Yes,,,,,,,Government is doing too many things better left to businesses and individuals,Expand it,The economy,Yes,Somewhat worried,Somewhat disapprove,,,,Somewhat oppose,In the last three days,Generally going in the right direction,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Oppose,In the last month,In the last week,No,White Born-again/Evangelical Christians,Non-Tea Party supporters and Republicans,,,State questionnaire,Rural,Small Cities/Rural,6.0,5.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Downscale
899443.0,Indiana,26.0,Call 3,Complete,Election day exit poll,0.872342526912689,Dan Coats,Male,White,45-49,Independent,Moderate,"$50,000-$74,999",College graduate,No,No,,,,,,,Government is doing too many things better left to businesses and individuals,Expand it,The economy,Yes,Very worried,Somewhat approve,,,,Somewhat oppose,In the last week,Generally going in the right direction,,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,The economy,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Oppose,In the last month,In the last week,No,All others,Non-Tea Party supporters and Independents/Something else,,,State questionnaire,Suburbs,Suburbs,3.0,2.0,Midwest,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale
881549.0,Indiana,54.0,Call 2,Complete,Election day exit poll,0.678497016429901,Dan Coats,Male,White,60-64,Independent,Moderate,"$50,000-$74,999",High school graduate,No,No,,,,,,,Government is doing too many things better left to businesses and individuals,Leave it as is,Illegal immigration,Yes,Somewhat worried,Somewhat approve,,,,Somewhat oppose,In the last three days,Generally going in the right direction,,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Something else,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Oppose,In the last month,In the last week,No,All others,Non-Tea Party supporters and Independents/Something else,,,State questionnaire,Suburbs,Suburbs,1.0,1.0,Midwest,Version 1,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale
899224.0,Indiana,16.0,Call 3,Complete,Election day exit poll,1.29124522209167,Dan Coats,Male,White,65 or over,Democrat,Moderate,,Some college/assoc. degree,No,No,,,,,,,Government should do more to solve problems,Expand it,Health care,No,Somewhat worried,Somewhat approve,,,,Somewhat oppose,In the last month,Generally going in the right direction,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,,Something else,Worried,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Oppose,In the last month,In the last month or earlier,,All others,Non-Tea Party supporters and Democrats,,,State questionnaire,Rural,Small Cities/Rural,6.0,5.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Downscale
883822.0,Indiana,84.0,Call 2,Complete,Election day exit poll,0.897266626358032,Dan Coats,Male,White,40-44,Democrat,Moderate,"Under $30,000",No high school diploma,No,Yes,,,,,,,Government is doing too many things better left to businesses and individuals,Leave it as is,The economy,No,Somewhat worried,Somewhat approve,,,,Somewhat oppose,In the last three days,Generally going in the right direction,,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,The economy,Worried,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Oppose,In the last month,In the last week,Yes,White Born-again/Evangelical Christians,Non-Tea Party supporters and Democrats,,,State questionnaire,Rural,Small Cities/Rural,5.0,2.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
881583.0,Indiana,16.0,Call 2,Complete,Election day exit poll,1.29124522209167,Dan Coats,Male,White,60-64,Independent,Moderate,"$75,000-$99,999",College graduate,No,No,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,No,Somewhat worried,Somewhat approve,,,,Somewhat oppose,In the last month,Generally going in the right direction,,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,The economy,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Oppose,In the last month,In the last month or earlier,No,All others,Non-Tea Party supporters and Independents/Something else,,,State questionnaire,Rural,Small Cities/Rural,6.0,5.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Downscale
881205.0,Indiana,99.0,Call 2,Complete,Election day exit poll,0.641015470027924,Dan Coats,Female,White,18-24,,Moderate,,No high school diploma,No,No,,,,,,,Government should do more to solve problems,Omit,The economy,No,Very worried,Somewhat approve,,,,Somewhat oppose,In the last three days,Generally going in the right direction,,Non black female,White women,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,High school graduate or less,White no college degree,,,,,,,The economy,Worried,Approve,,,,,White,Oppose,In the last month,In the last week,,All others,,,,State questionnaire,Suburbs,Suburbs,2.0,1.0,Midwest,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale
900860.0,Indiana,57.0,Call 3,Complete,Election day exit poll,0.982172191143036,Did not vote,Female,Black,65 or over,Democrat,Conservative,"$30,000-$49,999",High school graduate,No,Yes,,,,,,,Government should do more to solve problems,Leave it as is,The economy,Yes,Very worried,Strongly approve,,,,Strongly oppose,Before that,Generally going in the right direction,,Black female,Black women,65+,60+,45+,60+,65+,Black 65+,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,The economy,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,Oppose,Before that,In the last month or earlier,No,All others,Non-Tea Party supporters and Democrats,,,State questionnaire,Suburbs,Suburbs,1.0,1.0,Midwest,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale
882254.0,Indiana,100.0,Call 2,Complete,Election day exit poll,0.593993663787842,Brad Ellsworth,Male,White,18-24,Something else,Liberal,"$50,000-$74,999",Some college/assoc. degree,No,No,,,,,,,Government should do more to solve problems,Expand it,The war in Afghanistan,Yes,Not too worried,Strongly approve,,,,Strongly oppose,Before that,Generally going in the right direction,,Non black male,White men,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Something else,Not worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Oppose,Before that,In the last month or earlier,No,All others,Non-Tea Party supporters and Independents/Something else,,,State questionnaire,Suburbs,Suburbs,2.0,1.0,Midwest,Version 1,Suburb,60s Suburbs,Urban Perimeter,Upscale
899691.0,Indiana,100.0,Call 3,Complete,Election day exit poll,0.593993663787842,Brad Ellsworth,Male,White,25-29,Democrat,Liberal,"$75,000-$99,999",College graduate,No,No,,,,,,,Government should do more to solve problems,Expand it,The war in Afghanistan,Yes,Very worried,Strongly approve,,,,Strongly oppose,Before that,Generally going in the right direction,,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Something else,Worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Oppose,Before that,In the last month or earlier,No,All others,Non-Tea Party supporters and Democrats,,,State questionnaire,Suburbs,Suburbs,2.0,1.0,Midwest,Version 1,Suburb,60s Suburbs,Urban Perimeter,Upscale
900338.0,Indiana,111.0,Call 3,Complete,Election day exit poll,2.98100018501282,Brad Ellsworth,Male,Hispanic,18-24,Democrat,Liberal,"$30,000-$49,999",Some college/assoc. degree,Yes,Yes,,,,,,,Government should do more to solve problems,Leave it as is,The war in Afghanistan,Yes,Somewhat worried,Strongly approve,,,,Strongly oppose,In the last month,Generally going in the right direction,,Non black male,Latino men,18-29,18-29,18-44,18-29,18-24,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,Something else,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,White,Oppose,In the last month,In the last month or earlier,No,All others,Non-Tea Party supporters and Democrats,,,State questionnaire,Suburbs,Suburbs,8.0,5.0,Midwest,Version 1,Suburb,70s Suburbs,Urban Perimeter,Very upscale
903982.0,Indiana,56.0,Call 3,Complete,Election day exit poll,1.7552661895752,Brad Ellsworth,Female,Black,50-59,Democrat,Liberal,"Under $30,000",Some college/assoc. degree,,Yes,,,,,,,Government is doing too many things better left to businesses and individuals,Expand it,Health care,Yes,Very worried,Strongly approve,,,,Strongly oppose,Omit,Generally going in the right direction,,Black female,Black women,45-65,30-59,45+,45-59,50-64,Black 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,Something else,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Black,Oppose,Omit,Omit,No,All others,Non-Tea Party supporters and Democrats,,,State questionnaire,Suburbs,Suburbs,1.0,1.0,Midwest,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale
881970.0,Indiana,54.0,Call 2,Complete,Election day exit poll,0.61529803276062,Brad Ellsworth,Female,White,50-59,Independent,Liberal,"$50,000-$74,999",Some college/assoc. degree,No,Yes,,,,,,,Government should do more to solve problems,Expand it,Health care,Yes,Somewhat worried,Somewhat approve,,,,Strongly oppose,Before that,Generally going in the right direction,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Something else,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Oppose,Before that,In the last month or earlier,No,White Born-again/Evangelical Christians,Non-Tea Party supporters and Independents/Something else,,,State questionnaire,Suburbs,Suburbs,1.0,1.0,Midwest,Version 1,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale
867000.0,Indiana,57.0,Call 1,Complete,Election day exit poll,0.833664119243622,Brad Ellsworth,Female,Black,40-44,Democrat,Moderate,"Under $30,000",Some college/assoc. degree,No,No,,,,,,,Government should do more to solve problems,Expand it,Health care,Yes,Somewhat worried,Strongly approve,,,,Strongly oppose,In the last week,Generally going in the right direction,,Black female,Black women,30-44,30-59,18-44,30-44,40-49,Black 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,Something else,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,Oppose,In the last month,In the last week,No,All others,Non-Tea Party supporters and Democrats,,,State questionnaire,Suburbs,Suburbs,1.0,1.0,Midwest,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale
