ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENSC10,GOVSC10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,BRNAGAIN,CHILD,DESCRIBS10,FAVDEM2,FAVREP2,FAVPALIN2,FAVROMN2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,LAIDOFF,NECWORRY,OBAMA4,STIMULUS,TEAPARTY,TEAREASG,VOTE2008,WORK,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARENTS,TEAPARTY3,WHNCLINC,WHTEVANG,XTEAPARTYID,RPRIM2012,REP2012P,WRKWOMEN,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
887987.0,South Carolina,27.0,Call 2,Complete,Election day exit poll,1.08878970146179,Jim DeMint,Nikki Haley,Male,White,25-29,Republican,Moderate,"$50,000-$74,999",College graduate,No,,Yes,,,,Favorable,Unfavorable,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Yes,Very worried,Strongly disapprove,,Neutral,,,,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Dads - Men with children,,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Non-Tea Party supporters and Dads,Neutral,No,,Non-Tea Party supporters and Republicans,,,,State questionnaire,Rural,Small Cities/Rural,5.0,1.0,South,Version 1,Low Density Rural,Rural,Rural,Very downscale,29055.0
902379.0,South Carolina,80.0,Call 3,Complete,Election day exit poll,1.27545487880707,Jim DeMint,Nikki Haley,Female,Asian,50-59,Republican,Moderate,"$50,000-$74,999",College graduate,No,,No,,,,Unfavorable,Unfavorable,,,,Government should do more to solve problems,Repeal it,The economy,No,Very worried,Somewhat disapprove,,Neutral,,,,Non black female,All other races,45-65,30-59,45+,45-59,50-64,Other,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Women without children,,The economy,Worried,Disapprove,Republican,Republican Women,All others,Moderate/Liberal Republicans,Asian,Do not have children,Neutral,No,,Non-Tea Party supporters and Republicans,,,,State questionnaire,Rural,Small Cities/Rural,6.0,3.0,South,Version 1,Low Density Rural,Rural,Rural,Very downscale,29571.0
867777.0,South Carolina,31.0,Call 1,Complete,Election day exit poll,1.89961361885071,Jim DeMint,Nikki Haley,Female,White,30-39,Republican,Moderate,"$100,000-$199,999",College graduate,No,,No,,,,Favorable,Unfavorable,,,,Government should do more to solve problems,Repeal it,The economy,No,Very worried,Strongly disapprove,,Neutral,,,,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Women without children,,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,Do not have children,Neutral,No,,Non-Tea Party supporters and Republicans,,,,State questionnaire,Rural,Small Cities/Rural,5.0,3.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale,29550.0
901748.0,South Carolina,7.0,Call 3,Complete,Election day exit poll,0.539718866348267,Jim DeMint,Nikki Haley,Male,White,25-29,Republican,Conservative,"Under $30,000",College graduate,No,,No,,,,Omit,Omit,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Yes,Somewhat worried,Strongly disapprove,,Neutral,,,,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Men without children,,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Do not have children,Neutral,No,,Non-Tea Party supporters and Republicans,,,,State questionnaire,Rural,Small Cities/Rural,2.0,4.0,South,Version 1,Suburb,Rural,Rural,Downscale,29906.0
901352.0,South Carolina,25.0,Call 3,Complete,Election day exit poll,0.966014981269836,Jim DeMint,Nikki Haley,Male,White,40-44,Something else,Conservative,"$100,000-$199,999",High school graduate,No,,Yes,,,,Favorable,Unfavorable,,,,Government should do more to solve problems,Repeal it,The economy,Yes,Very worried,Strongly disapprove,,Neutral,,,,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Dads - Men with children,,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Non-Tea Party supporters and Dads,Neutral,No,,Non-Tea Party supporters and Independents/Something else,,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,5.0,1.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale,29341.0
868620.0,South Carolina,7.0,Call 1,Complete,Election day exit poll,0.485699623823166,Jim DeMint,Nikki Haley,Male,White,30-39,Republican,Liberal,"$50,000-$74,999",Some college/assoc. degree,No,,No,,,,Favorable,Favorable,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,No,Very worried,Somewhat disapprove,,Neutral,,,,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Do not have children,Neutral,No,,Non-Tea Party supporters and Republicans,,,,State questionnaire,Rural,Small Cities/Rural,2.0,4.0,South,Version 1,Suburb,Rural,Rural,Downscale,29906.0
885649.0,South Carolina,11.0,Call 2,Complete,Election day exit poll,0.906685948371887,Jim DeMint,Nikki Haley,Female,White,65 or over,Independent,Moderate,,Some college/assoc. degree,No,,No,,,,Omit,Favorable,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,No,Very worried,Strongly disapprove,,Neutral,,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,Women without children,,The economy,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Do not have children,Neutral,,,Non-Tea Party supporters and Independents/Something else,,,,State questionnaire,Rural,Small Cities/Rural,2.0,4.0,South,Version 1,Suburb,Rural,Rural,Downscale,29907.0
885581.0,South Carolina,11.0,Call 2,Complete,Election day exit poll,0.804970622062683,Jim DeMint,Nikki Haley,Female,White,30-39,Republican,Moderate,"$200,000 or more",College graduate,No,,Yes,,,,Favorable,Favorable,,,,Government should do more to solve problems,Repeal it,The economy,No,Very worried,Strongly disapprove,,Neutral,,,,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Moms - Women with children,,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,Non-Tea Party supporters and Moms,Neutral,No,,Non-Tea Party supporters and Republicans,,,,State questionnaire,Rural,Small Cities/Rural,2.0,4.0,South,Version 1,Suburb,Rural,Rural,Downscale,29907.0
886967.0,South Carolina,112.0,Call 2,Complete,Election day exit poll,1.0544261932373,Jim DeMint,Nikki Haley,Female,White,65 or over,Independent,Moderate,"$30,000-$49,999",High school graduate,No,,No,,,,Favorable,Favorable,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,No,Very worried,Strongly disapprove,,Neutral,,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Women without children,,The economy,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Do not have children,Neutral,Yes,,Non-Tea Party supporters and Independents/Something else,,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,1.0,South,Version 1,Suburb,Rural,Rural,Upscale,29301.0
901709.0,South Carolina,25.0,Call 3,Complete,Election day exit poll,0.947492361068726,Jim DeMint,Vincent Sheheen,Female,White,45-49,Republican,Conservative,"Under $30,000",High school graduate,No,,Yes,,,,Unfavorable,Omit,,,,Government should do more to solve problems,Omit,The economy,Yes,Very worried,Strongly disapprove,,Neutral,,,,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Moms - Women with children,,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Non-Tea Party supporters and Moms,Neutral,Yes,,Non-Tea Party supporters and Republicans,,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,5.0,1.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale,29341.0
901212.0,South Carolina,25.0,Call 3,Complete,Election day exit poll,1.02560198307037,Jim DeMint,Nikki Haley,Female,White,18-24,Republican,Conservative,"$75,000-$99,999",College graduate,No,,No,,,,Favorable,Omit,,,,Government should do more to solve problems,Omit,The economy,No,Somewhat worried,Strongly disapprove,,Neutral,,,,Non black female,White women,18-29,18-29,18-44,18-29,18-24,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Do not have children,Neutral,No,,Non-Tea Party supporters and Republicans,,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,5.0,1.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale,29341.0
887929.0,South Carolina,7.0,Call 2,Complete,Election day exit poll,0.549717307090759,Jim DeMint,Vincent Sheheen,Female,White,65 or over,Republican,Conservative,"Under $30,000",,No,,No,,,,Unfavorable,Unfavorable,,,,Omit,Repeal it,Illegal immigration,Yes,Not at all worried,Somewhat approve,,Neutral,,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,,,,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Women without children,,Something else,Not worried,Approve,Republican,Republican Women,White Republicans,Conservative Republicans,White,Do not have children,Neutral,,,Non-Tea Party supporters and Republicans,,,,State questionnaire,Rural,Small Cities/Rural,2.0,4.0,South,Version 1,Suburb,Rural,Rural,Downscale,29906.0
872313.0,South Carolina,15.0,Call 1,Complete,Election day exit poll,1.16532742977142,Jim DeMint,Nikki Haley,Female,White,25-29,Republican,Conservative,,College graduate,No,,Yes,,,,Favorable,Favorable,,,,Government is doing too many things better left to businesses and individuals,Repeal it,Omit,Yes,Very worried,Strongly disapprove,,Neutral,,,,Non black female,White women,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,,,,,,Moms - Women with children,,Omit,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Non-Tea Party supporters and Moms,Neutral,,,Non-Tea Party supporters and Republicans,,,,State questionnaire,Rural,Small Cities/Rural,6.0,2.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale,29135.0
890264.0,South Carolina,15.0,Call 2,Complete,Election day exit poll,0.881831049919128,Tom Clements,Vincent Sheheen,Female,White,50-59,Independent,Liberal,"Under $30,000",College graduate,No,,No,,,,Unfavorable,Unfavorable,,,,Government should do more to solve problems,Expand it,Health care,No,Somewhat worried,Somewhat approve,,Neutral,,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Women without children,,Something else,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Do not have children,Neutral,No,,Non-Tea Party supporters and Independents/Something else,,,,State questionnaire,Rural,Small Cities/Rural,6.0,2.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale,29135.0
867971.0,South Carolina,80.0,Call 1,Complete,Election day exit poll,1.37449491024017,Tom Clements,Vincent Sheheen,Male,White,50-59,Democrat,Moderate,"Under $30,000",High school graduate,No,,Yes,,,,Favorable,Unfavorable,,,,Government should do more to solve problems,Repeal it,Health care,Omit,Somewhat worried,Strongly approve,,Neutral,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Dads - Men with children,,Something else,Worried,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Non-Tea Party supporters and Dads,Neutral,Yes,,Non-Tea Party supporters and Democrats,,,,State questionnaire,Rural,Small Cities/Rural,6.0,3.0,South,Version 1,Low Density Rural,Rural,Rural,Very downscale,29571.0
889972.0,South Carolina,15.0,Call 2,Complete,Election day exit poll,1.06922090053558,Tom Clements,Nikki Haley,Male,White,65 or over,Democrat,Liberal,"Under $30,000",No high school diploma,,,No,,,,Unfavorable,Favorable,,,,Government should do more to solve problems,Expand it,The economy,Yes,Somewhat worried,Strongly approve,,Neutral,,,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Men without children,,The economy,Worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Do not have children,Neutral,Yes,,Non-Tea Party supporters and Democrats,,,,State questionnaire,Rural,Small Cities/Rural,6.0,2.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale,29135.0
898951.0,South Carolina,112.0,Call 3,Complete,Election day exit poll,1.04083645343781,Tom Clements,Vincent Sheheen,Male,Black,40-44,Independent,Conservative,"$50,000-$74,999",High school graduate,No,,Yes,,,,Unfavorable,Unfavorable,,,,Government should do more to solve problems,Repeal it,The economy,Yes,Very worried,Somewhat approve,,Neutral,,,,Black male,Black men,30-44,30-59,18-44,30-44,40-49,Black 30-44,No college degree,High school graduate or less,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Dads - Men with children,,The economy,Worried,Approve,Independent/Something else,Independent Men,All others,Independents/Something else,Black,Non-Tea Party supporters and Dads,Neutral,No,,Non-Tea Party supporters and Independents/Something else,,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,1.0,South,Version 1,Suburb,Rural,Rural,Upscale,29301.0
867222.0,South Carolina,25.0,Call 1,Complete,Election day exit poll,1.03942143917084,Tom Clements,Nikki Haley,Female,White,50-59,Independent,Moderate,"$75,000-$99,999",Some college/assoc. degree,No,,No,,,,Unfavorable,Omit,,,,Omit,Repeal it,The economy,Yes,Very worried,Somewhat disapprove,,Neutral,,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,,The economy,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Do not have children,Neutral,No,,Non-Tea Party supporters and Independents/Something else,,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,5.0,1.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale,29341.0
