ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENWA10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,DESCRIBS10,FAVDEM2,FAVREP2,FINSIT2,FORECLOSE,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,NECWORRY,OBAMA4,PRIORITY,QUALSEN10,SENCNTL,TEAPARTY,UNIONHH10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARTY3,WHNCLINC,XTEAPARTYID,ABORTION,MURRAYTOOCLOSE,ROSSIINTOUCH,ABORT2,FORECLOSE2,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
859013.0,Washington,,,Complete,Telephone survey,2.82999992370605,Dino Rossi,Female,White,45-49,Republican,Conservative,"$50,000-$74,999",College graduate,No,I like my candidate but with reservations,Unfavorable,Favorable,Worse,Not at all worried,Barack Obama was not a factor,Angry,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Cutting taxes,Understands the needs of people like me,The Republican Party,Somewhat support,No,McCain,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Support,No,Tea Party supporters,Legal in most cases,Too often,Yes,Legal,Not worried,State questionnaire,Rural,Small Cities/Rural,6.0,3.0,West,Version 1,Low Density Rural,Rural,Rural,Downscale
858994.0,Washington,,,Complete,Telephone survey,0.109999999403954,Dino Rossi,Female,White,65 or over,Republican,Moderate,"$75,000-$99,999",High school graduate,No,I like my candidate but with reservations,Unfavorable,Unfavorable,About the same,Somewhat worried,Barack Obama was not a factor,"Dissatisfied, but not angry",Government should do more to solve problems,Expand it,The economy,Somewhat worried,Strongly disapprove,Reducing the budget deficit,Has the right experience,Does not matter to me,Neutral,No,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,Neutral,No,Non-Tea Party supporters and Republicans,Illegal in most cases,Too often,Yes,Illegal,Worried,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,3.0,West,Version 1,Suburb,Rural,Rural,Very downscale
858988.0,Washington,,,Complete,Telephone survey,0.239999994635582,Dino Rossi,Female,White,65 or over,Republican,Conservative,,Some college/assoc. degree,No,,Unfavorable,Favorable,Worse,Not at all worried,To express opposition to Barack Obama,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,Health care,Very worried,Strongly disapprove,Cutting taxes,Is not too extreme,The Republican Party,Strongly support,No,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,Negative,Something else,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Support,,Tea Party supporters,Illegal in most cases,Too often,Yes,Illegal,Not worried,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,4.0,West,Version 1,Low Density Rural,Rural,Rural,Very downscale
858981.0,Washington,,,Complete,Telephone survey,0.810000002384186,Patty Murray,Male,White,65 or over,Independent,Moderate,"$30,000-$49,999",Postgraduate study,No,I like my candidate but with reservations,Omit,Omit,About the same,Not very worried,Barack Obama was not a factor,"Satisfied, but not enthusiastic",Government is doing too many things better left to businesses and individuals,Expand it,Health care,Somewhat worried,Somewhat approve,Spending to create jobs,Omit,The Democratic Party,Somewhat oppose,No,Obama,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Positive,Something else,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Oppose,No,Non-Tea Party supporters and Independents/Something else,Illegal in most cases,About the right amount,No,Illegal,Not worried,State questionnaire,Rural,Small Cities/Rural,5.0,4.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
858967.0,Washington,,,Complete,Telephone survey,0.419999986886978,Patty Murray,Male,White,60-64,Democrat,Liberal,"Under $30,000",Postgraduate study,No,I strongly favor my candidate,Favorable,Unfavorable,Better,Not at all worried,Barack Obama was not a factor,"Dissatisfied, but not angry",Government should do more to solve problems,Expand it,The economy,Somewhat worried,Strongly approve,Spending to create jobs,Understands the needs of people like me,The Democratic Party,Strongly oppose,No,Obama,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Negative,The economy,Worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Oppose,No,Non-Tea Party supporters and Democrats,Legal in all cases,About the right amount,No,Legal,Not worried,State questionnaire,Rural,Small Cities/Rural,6.0,3.0,West,Version 1,Low Density Rural,Rural,Rural,Downscale
858964.0,Washington,,,Complete,Telephone survey,0.219999998807907,Patty Murray,Female,White,65 or over,Democrat,Moderate,"Under $30,000",Some college/assoc. degree,No,I strongly favor my candidate,Favorable,Unfavorable,About the same,Not at all worried,To express support for Barack Obama,"Satisfied, but not enthusiastic",Government should do more to solve problems,Expand it,Illegal immigration,Somewhat worried,Strongly approve,Spending to create jobs,Understands the needs of people like me,The Democratic Party,Strongly oppose,No,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Positive,Something else,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Oppose,Yes,Non-Tea Party supporters and Democrats,Legal in most cases,About the right amount,No,Legal,Not worried,State questionnaire,Rural,Small Cities/Rural,2.0,2.0,West,Version 1,Suburb,Rural,Rural,Downscale
858961.0,Washington,,,Complete,Telephone survey,0.150000005960464,Patty Murray,Male,White,50-59,Independent,Moderate,"$75,000-$99,999",Some college/assoc. degree,No,,Omit,Omit,Better,Not at all worried,Barack Obama was not a factor,"Satisfied, but not enthusiastic",Omit,Expand it,The economy,Not at all worried,Somewhat approve,Reducing the budget deficit,Understands the needs of people like me,The Democratic Party,Neutral,Yes,Obama,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Positive,The economy,Not worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Neutral,No,Non-Tea Party supporters and Independents/Something else,Omit,About the right amount,No,Omit,Not worried,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,3.0,West,Version 1,Suburb,Rural,Rural,Downscale
858955.0,Washington,,,Complete,Telephone survey,0.850000023841858,Patty Murray,Male,Black,18-24,Independent,Moderate,"$200,000 or more",College graduate,No,I strongly favor my candidate,Favorable,Unfavorable,Worse,Very worried,To express support for Barack Obama,Enthusiastic,Government is doing too many things better left to businesses and individuals,Expand it,The war in Afghanistan,Very worried,Strongly approve,Reducing the budget deficit,Understands the needs of people like me,The Democratic Party,Strongly oppose,Yes,Obama,Black male,Black men,18-29,18-29,18-44,18-29,18-24,Black 18-29,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,Positive,Something else,Worried,Approve,Independent/Something else,Independent Men,All others,Independents/Something else,Black,Oppose,No,Non-Tea Party supporters and Independents/Something else,Legal in most cases,Not often enough,No,Legal,Worried,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,3.0,West,Version 1,Suburb,Rural,Rural,Downscale
858952.0,Washington,,,Complete,Telephone survey,2.36999988555908,Patty Murray,Female,Hispanic,18-24,Democrat,Liberal,"Under $30,000",College graduate,Yes,I like my candidate but with reservations,Favorable,Unfavorable,Better,Not at all worried,Barack Obama was not a factor,"Dissatisfied, but not angry",Omit,Leave it as is,The economy,Somewhat worried,Strongly approve,Spending to create jobs,Understands the needs of people like me,The Democratic Party,Strongly oppose,No,Obama,Non black female,Latino women,18-29,18-29,18-44,18-29,18-24,Latino 18-29,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,Negative,The economy,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,White,Oppose,No,Non-Tea Party supporters and Democrats,Legal in all cases,About the right amount,No,Legal,Not worried,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,6.0,3.0,West,Version 1,Low Density Rural,Rural,Rural,Very downscale
858950.0,Washington,,,Complete,Telephone survey,0.670000016689301,Dino Rossi,Male,White,65 or over,Something else,Conservative,"$50,000-$74,999",Postgraduate study,No,I strongly favor my candidate,Unfavorable,Favorable,About the same,Not at all worried,Barack Obama was not a factor,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Reducing the budget deficit,Can bring needed change,The Republican Party,Strongly support,Yes,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Support,No,Tea Party supporters,Omit,Omit,Yes,Omit,Not worried,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,3.0,West,Version 1,Suburb,Rural,Rural,Downscale
858941.0,Washington,,,Complete,Telephone survey,0.340000003576279,Dino Rossi,Male,White,30-39,Republican,Conservative,"$75,000-$99,999",Some college/assoc. degree,No,I strongly favor my candidate,Unfavorable,Favorable,Worse,Somewhat worried,Barack Obama was not a factor,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Reducing the budget deficit,Can bring needed change,The Republican Party,Somewhat support,Yes,McCain,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Support,No,Tea Party supporters,Illegal in most cases,Too often,Yes,Illegal,Worried,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,5.0,4.0,West,Version 1,Town,Rural,Rural,Downscale
858937.0,Washington,,,Complete,Telephone survey,0.400000005960464,Patty Murray,Female,Black,25-29,Independent,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,I dislike the other candidate,Unfavorable,Unfavorable,Better,Not at all worried,Barack Obama was not a factor,Angry,Government should do more to solve problems,Leave it as is,The economy,Very worried,Somewhat disapprove,Spending to create jobs,Can bring needed change,Does not matter to me,Neutral,No,Didn't vote,Black female,Black women,18-29,18-29,18-44,18-29,25-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,Negative,The economy,Worried,Disapprove,Independent/Something else,Independent Women,All others,Independents/Something else,Black,Neutral,No,Non-Tea Party supporters and Independents/Something else,Illegal in most cases,About the right amount,No,Illegal,Not worried,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,2.0,West,Version 1,Town,Rural,Rural,Upscale
858929.0,Washington,,,Complete,Telephone survey,0.109999999403954,Patty Murray,Male,White,65 or over,Independent,Moderate,"$50,000-$74,999",Some college/assoc. degree,No,,Favorable,Unfavorable,Worse,Not at all worried,Barack Obama was not a factor,"Satisfied, but not enthusiastic",Government should do more to solve problems,Leave it as is,Health care,Somewhat worried,Strongly approve,Reducing the budget deficit,Has the right experience,The Democratic Party,Somewhat oppose,No,Obama,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Positive,Something else,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Oppose,No,Non-Tea Party supporters and Independents/Something else,Legal in most cases,About the right amount,No,Legal,Not worried,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,6.0,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
858917.0,Washington,,,Complete,Telephone survey,0.519999980926514,Patty Murray,Female,White,60-64,Democrat,Liberal,"$50,000-$74,999",College graduate,No,I strongly favor my candidate,Favorable,Unfavorable,About the same,Not at all worried,Barack Obama was not a factor,"Satisfied, but not enthusiastic",Government should do more to solve problems,Expand it,Health care,Somewhat worried,Somewhat approve,Reducing the budget deficit,Understands the needs of people like me,The Democratic Party,Strongly oppose,Yes,Obama,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Positive,Something else,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Oppose,No,Non-Tea Party supporters and Democrats,Legal in all cases,About the right amount,No,Legal,Not worried,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,2.0,West,Version 1,Suburb,Rural,Rural,Upscale
