ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENNV10,GOVNV10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,DESCRIBS10B,FAVDEM2,FAVREP2,FINSIT2,FORECLOSE,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,LAIDOFF,NECWORRY,OBAMA4,PRIORITY,QUALSEN10,TEAPARTY,TEAREAS,TIMESEN10,TRACK,UNFAIRNV10,UNIONHH10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARTY3,TIMESENMTH10,TIMESENWK10,UNFAIRREID,UNFAIRANGLE,WHNCLINC,XTEAPARTYID,ANGLECNSRV,OUTSIDER,REIDJOB,REIDTOOLONG,FORECLOSE2,REIDJOB2,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
917992.0,Nevada,36.0,Call 3,Complete,Election day exit poll,0.379999995231628,Harry Reid,Rory Reid,Male,Asian,30-39,Democrat,Moderate,,College graduate,No,I strongly favor my candidate,Favorable,Unfavorable,Better,,To express support for Barack Obama,Enthusiastic,,,,,,,Cutting taxes,,,Against the Tea Party movement,,,Only Harry Reid,,Obama,Non black male,All other races,30-44,30-59,18-44,30-44,30-39,Other,College graduate,More than High school graduate,Non white college degree,,,,,,Positive,,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Asian,,,,Harry Reid did,Sharron Angle did not,,,,,Strongly approve,,,Approve,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,2.0,West,Version 2,Extremely High Density Urban,Urban,Urban Core,Upscale
860768.0,Nevada,50005.0,,Complete,Telephone survey,3.77999997138977,Harry Reid,Rory Reid,Female,White,50-59,Democrat,Moderate,,Some college/assoc. degree,No,I strongly favor my candidate,Favorable,Unfavorable,About the same,,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,,,,,Spending to create jobs,,,The Tea Party movement was not a factor,,,Only Sharron Angle,,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Positive,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,Harry Reid did not,Sharron Angle did,,,,,Strongly approve,,,Approve,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,2.0,3.0,West,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale
917945.0,Nevada,36.0,Call 3,Complete,Election day exit poll,0.370000004768372,Harry Reid,Rory Reid,Male,Black,45-49,Democrat,Moderate,,High school graduate,No,I strongly favor my candidate,Favorable,Unfavorable,About the same,,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,Reducing the budget deficit,,,The Tea Party movement was not a factor,,,Neither of them,,Didn't vote,Black male,Black men,45-65,30-59,45+,45-59,40-49,Black 45-54,No college degree,High school graduate or less,Non white no college degree,,,,,,Negative,,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,,,,Harry Reid did not,Sharron Angle did not,,,,,Somewhat approve,,,Approve,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,2.0,West,Version 2,Extremely High Density Urban,Urban,Urban Core,Upscale
860722.0,Nevada,50003.0,,Complete,Telephone survey,9.52000045776367,Harry Reid,Rory Reid,Male,Hispanic,40-44,Democrat,Moderate,,Some college/assoc. degree,Yes,I dislike the other candidates,Favorable,Unfavorable,Worse,,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,,,,,Spending to create jobs,,,The Tea Party movement was not a factor,,,Both of them,,Obama,Non black male,Latino men,30-44,30-59,18-44,30-44,40-49,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,,,,,,Positive,,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,,,,Harry Reid did,Sharron Angle did,,,,,Somewhat approve,,,Approve,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",2.0,1.0,West,Version 2,Suburb,Urban,Urban Core,Downscale
860717.0,Nevada,50001.0,,Complete,Telephone survey,16.0499992370605,Harry Reid,Rory Reid,Male,Hispanic,18-24,Democrat,Moderate,,High school graduate,Yes,I dislike the other candidates,Favorable,Unfavorable,About the same,,To express support for Barack Obama,"Dissatisfied, but not angry",,,,,,,Spending to create jobs,,,Against the Tea Party movement,,,Both of them,,Obama,Non black male,Latino men,18-29,18-29,18-44,18-29,18-24,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,,,,,,Negative,,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,,,,Harry Reid did,Sharron Angle did,,,,,Somewhat approve,,,Approve,State questionnaire,English,Suburbs,Suburbs,1.0,2.0,West,Version 2,Extremely High Density Urban,70s Suburbs,Urban Perimeter,Very downscale
917914.0,Nevada,64.0,Call 3,Complete,Election day exit poll,0.379999995231628,Harry Reid,Rory Reid,Female,Hispanic,30-39,Democrat,Liberal,,Some college/assoc. degree,Yes,I like my candidate but with reservations,Favorable,Unfavorable,Worse,,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,Spending to create jobs,,,The Tea Party movement was not a factor,,,Only Sharron Angle,,Other,Non black female,Latino women,30-44,30-59,18-44,30-44,30-39,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,,,,,,Positive,,,,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Other,,,,Harry Reid did not,Sharron Angle did,,,,,Strongly approve,,,Approve,State questionnaire,Spanish,"Cities over 500,000","Cities over 50,000",1.0,2.0,West,Version 2,Extremely High Density Urban,Urban,Urban Core,Downscale
917882.0,Nevada,17.0,Call 3,Complete,Election day exit poll,0.360000014305115,Harry Reid,Rory Reid,Female,White,50-59,Democrat,Moderate,,Postgraduate study,No,I dislike the other candidates,Favorable,Unfavorable,Worse,,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,Spending to create jobs,,,Against the Tea Party movement,,,Both of them,,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Negative,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,Harry Reid did,Sharron Angle did,,,,,Somewhat approve,,,Approve,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",3.0,2.0,West,Version 2,Suburb,Urban,Urban Core,Very upscale
917854.0,Nevada,97.0,Call 3,Complete,Election day exit poll,0.5,Harry Reid,Rory Reid,Female,Hispanic,18-24,Independent,Liberal,,Postgraduate study,Yes,I strongly favor my candidate,Favorable,Unfavorable,About the same,,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,,,,,Spending to create jobs,,,The Tea Party movement was not a factor,,,Both of them,,Obama,Non black female,Latino women,18-29,18-29,18-44,18-29,18-24,Latino 18-29,College graduate,More than High school graduate,Non white college degree,,,,,,Positive,,,,Independent/Something else,Independent Women,All others,Independents/Something else,White,,,,Harry Reid did,Sharron Angle did,,,,,Strongly approve,,,Approve,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",2.0,1.0,West,Version 2,Suburb,Urban,Urban Core,Very upscale
887494.0,Nevada,88.0,Call 1,Complete,Election day exit poll,0.280000001192093,Harry Reid,Rory Reid,Female,White,50-59,Democrat,Liberal,,College graduate,No,I dislike the other candidates,Favorable,Unfavorable,About the same,,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,Spending to create jobs,,,The Tea Party movement was not a factor,,,Both of them,,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Negative,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,,,Harry Reid did,Sharron Angle did,,,,,Somewhat disapprove,,,Disapprove,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,2.0,3.0,West,Version 2,Extremely Low Density Rural,Rural,Rural,Upscale
917801.0,Nevada,49.0,Call 3,Complete,Election day exit poll,0.479999989271164,Harry Reid,Rory Reid,Male,Black,25-29,Democrat,Liberal,,Some college/assoc. degree,No,I dislike the other candidates,Favorable,Unfavorable,Better,,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,Spending to create jobs,,,Against the Tea Party movement,,,Only Sharron Angle,,Obama,Black male,Black men,18-29,18-29,18-44,18-29,25-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,,,,,,Positive,,,,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,Black,,,,Harry Reid did not,Sharron Angle did,,,,,Somewhat approve,,,Approve,State questionnaire,English,"Cities over 500,000","Cities over 50,000",3.0,2.0,West,Version 2,Suburb,Urban,Urban Core,Very upscale
917788.0,Nevada,93.0,Call 3,Complete,Election day exit poll,0.280000001192093,Harry Reid,Rory Reid,Male,White,30-39,Democrat,Conservative,,Some college/assoc. degree,No,I strongly favor my candidate,Favorable,Unfavorable,Worse,,Barack Obama was not a factor,Angry,,,,,,,Spending to create jobs,,,The Tea Party movement was not a factor,,,Both of them,,Obama,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,Negative,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,,Harry Reid did,Sharron Angle did,,,,,Strongly approve,,,Approve,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,2.0,3.0,West,Version 2,Low Density Rural,Rural,Rural,Very downscale
917724.0,Nevada,93.0,Call 3,Complete,Election day exit poll,0.319999992847443,Harry Reid,Rory Reid,Female,White,65 or over,Democrat,Liberal,,Some college/assoc. degree,No,I like my candidate but with reservations,Favorable,Unfavorable,Worse,,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,Spending to create jobs,,,Against the Tea Party movement,,,Only Sharron Angle,,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,Negative,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,,,Harry Reid did not,Sharron Angle did,,,,,Somewhat approve,,,Approve,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,2.0,3.0,West,Version 2,Low Density Rural,Rural,Rural,Very downscale
917694.0,Nevada,73.0,Call 3,Complete,Election day exit poll,0.360000014305115,Harry Reid,Rory Reid,Female,White,30-39,Independent,Moderate,,Postgraduate study,No,I strongly favor my candidate,Favorable,Unfavorable,About the same,,Barack Obama was not a factor,Angry,,,,,,,Spending to create jobs,,,Against the Tea Party movement,,,Both of them,,Obama,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,Harry Reid did,Sharron Angle did,,,,,Somewhat approve,,,Approve,State questionnaire,English,Suburbs,Suburbs,3.0,2.0,West,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale
917634.0,Nevada,20.0,Call 3,Complete,Election day exit poll,0.469999998807907,Harry Reid,Rory Reid,Female,White,18-24,Democrat,Liberal,"Under $30,000",High school graduate,No,,Favorable,Unfavorable,,,,,,,,Yes,,,,,,,,,,No,,Non black female,White women,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,,,,,Yes,,,,,,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",3.0,2.0,West,Version 4,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
917596.0,Nevada,30.0,Call 3,Complete,Election day exit poll,0.370000004768372,Harry Reid,Rory Reid,Female,Black,45-49,Democrat,Liberal,,College graduate,No,I strongly favor my candidate,Favorable,Unfavorable,About the same,,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,Reducing the budget deficit,,,Against the Tea Party movement,,,Only Sharron Angle,,Obama,Black female,Black women,45-65,30-59,45+,45-59,40-49,Black 45-54,College graduate,More than High school graduate,Non white college degree,,,,,,Positive,,,,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Black,,,,Harry Reid did not,Sharron Angle did,,,,,Strongly approve,,,Approve,State questionnaire,English,Suburbs,Suburbs,2.0,2.0,West,Version 2,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
917595.0,Nevada,13.0,Call 3,Complete,Election day exit poll,0.370000004768372,Harry Reid,Rory Reid,Female,White,30-39,Democrat,Moderate,,College graduate,No,I strongly favor my candidate,Favorable,Unfavorable,Worse,,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,Reducing the budget deficit,,,Against the Tea Party movement,,,Both of them,,Obama,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,Negative,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,Harry Reid did,Sharron Angle did,,,,,Somewhat disapprove,,,Disapprove,State questionnaire,English,Suburbs,Suburbs,3.0,2.0,West,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale
917592.0,Nevada,39.0,Call 3,Complete,Election day exit poll,0.379999995231628,Harry Reid,Rory Reid,Female,Black,40-44,Democrat,Conservative,,Some college/assoc. degree,No,I like my candidate but with reservations,Favorable,Unfavorable,Worse,,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,,,,,Reducing the budget deficit,,,The Tea Party movement was not a factor,,,Both of them,,Obama,Black female,Black women,30-44,30-59,18-44,30-44,40-49,Black 30-44,No college degree,More than High school graduate,Non white no college degree,,,,,,Positive,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,,,,Harry Reid did,Sharron Angle did,,,,,Somewhat approve,,,Approve,State questionnaire,English,Suburbs,Suburbs,1.0,2.0,West,Version 2,Suburb,80s Suburbs,Urban Perimeter,Upscale
917544.0,Nevada,49.0,Call 3,Complete,Election day exit poll,0.479999989271164,Harry Reid,Rory Reid,Female,White,25-29,Democrat,Liberal,,Postgraduate study,No,I strongly favor my candidate,Favorable,Unfavorable,About the same,,To express support for Barack Obama,"Dissatisfied, but not angry",,,,,,,Omit,,,Against the Tea Party movement,,,Omit,,Obama,Non black female,White women,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,,,,,,Negative,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,,,Omit,Omit,,,,,Somewhat approve,,,Approve,State questionnaire,English,"Cities over 500,000","Cities over 50,000",3.0,2.0,West,Version 2,Suburb,Urban,Urban Core,Very upscale
887200.0,Nevada,61.0,Call 1,Complete,Election day exit poll,0.620000004768372,Harry Reid,Rory Reid,Female,White,18-24,Something else,Moderate,,Some college/assoc. degree,No,I like my candidate but with reservations,Favorable,Unfavorable,About the same,,To express support for Barack Obama,"Dissatisfied, but not angry",,,,,,,Spending to create jobs,,,Against the Tea Party movement,,,Both of them,,Obama,Non black female,White women,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,More than High school graduate,White no college degree,,,,,,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,Harry Reid did,Sharron Angle did,,,,,Somewhat approve,,,Approve,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,2.0,West,Version 2,High Density Urban,Urban,Urban Core,Downscale
887190.0,Nevada,88.0,Call 1,Complete,Election day exit poll,0.280000001192093,Harry Reid,Rory Reid,Male,White,50-59,Democrat,Liberal,,College graduate,No,I strongly favor my candidate,Favorable,Unfavorable,Better,,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,Reducing the budget deficit,,,Against the Tea Party movement,,,Only Harry Reid,,Obama,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Positive,,,,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,,,,Harry Reid did,Sharron Angle did not,,,,,Somewhat approve,,,Approve,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,2.0,3.0,West,Version 2,Extremely Low Density Rural,Rural,Rural,Upscale
917473.0,Nevada,102.0,Call 3,Complete,Election day exit poll,0.469999998807907,Harry Reid,Rory Reid,Male,Black,50-59,Democrat,Moderate,,College graduate,No,I strongly favor my candidate,Favorable,Unfavorable,About the same,,Omit,Angry,,,,,,,Spending to create jobs,,,The Tea Party movement was not a factor,,,Both of them,,Obama,Black male,Black men,45-65,30-59,45+,45-59,50-64,Black 45-54,College graduate,More than High school graduate,Non white college degree,,,,,,Negative,,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,,,,Harry Reid did,Sharron Angle did,,,,,Somewhat approve,,,Approve,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",2.0,1.0,West,Version 2,Suburb,Urban,Urban Core,Downscale
887142.0,Nevada,61.0,Call 1,Complete,Election day exit poll,0.490000009536743,Harry Reid,Rory Reid,Female,Hispanic,50-59,Democrat,Moderate,,High school graduate,Yes,I strongly favor my candidate,Favorable,Unfavorable,About the same,,To express support for Barack Obama,"Dissatisfied, but not angry",,,,,,,Spending to create jobs,,,The Tea Party movement was not a factor,,,Both of them,,Obama,Non black female,Latino women,45-65,30-59,45+,45-59,50-64,Latino 45-54,No college degree,High school graduate or less,Non white no college degree,,,,,,Negative,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,White,,,,Harry Reid did,Sharron Angle did,,,,,Strongly approve,,,Approve,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,2.0,West,Version 2,High Density Urban,Urban,Urban Core,Downscale
