ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENKY10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,BRNAGAIN,CHILD,DESCRIBS10,FAVDEM2,FAVREP2,FAVPALIN2,FAVROMN2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,HEALTHFAM,ISSUE10,LAIDOFF,NECWORRY,OBAMA4,PRIORITY,QUALSEN10,SENCNTL,TEAPARTY,TEAREAS,TIMESEN10,TRACK,UNFAIRKY10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARENTS,TEAPARTY3,TIMESENMTH10,TIMESENWK10,UNFAIRCONWAY,UNFAIRPAUL,WHNCLINC,WHTEVANG,XTEAPARTYID,CONWAYGRAY,EXTREMEKY,FAVMCONL,GUNOWNER,OUTSIDER,EXTREMECONWAY,EXTREMEPAUL,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
866526.0,Kentucky,89.0,Call 1,Complete,Election day exit poll,1.33430886268616,Rand Paul,Male,White,60-64,Republican,Conservative,"$50,000-$74,999",,,,,,,,,,,,"Dissatisfied, but not angry",,,You will be worse off,,,,Strongly approve,,Understands the needs of people like me,,Somewhat support,,,Seriously off on the wrong track,,McCain,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,,,,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Negative,,,Approve,Republican,Republican Men,White Republicans,Conservative Republicans,White,,Support,,,,,,,Tea Party supporters,Trey Grayson,Only Jack Conway,,,Omit,Jack Conway is,Rand Paul is not,State questionnaire,Rural,Small Cities/Rural,5.0,1.0,South,Version 3,Low Density Rural,Rural,Rural,Very downscale
867218.0,Kentucky,68.0,Call 1,Complete,Election day exit poll,0.85348516702652,Rand Paul,Male,White,40-44,Republican,Conservative,"$30,000-$49,999",High school graduate,,,,,,,,,,,Angry,,,You will be worse off,,,,Strongly disapprove,,Can bring needed change,,Somewhat support,,,Seriously off on the wrong track,,McCain,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,Negative,,,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,,Support,,,,,Yes,,Tea Party supporters,Trey Grayson,Only Jack Conway,,,An outisder who wants to shake things up,Jack Conway is,Rand Paul is not,State questionnaire,Suburbs,Suburbs,3.0,3.0,South,Version 3,Suburb,70s Suburbs,Urban Perimeter,Very upscale
901243.0,Kentucky,13.0,Call 3,Complete,Election day exit poll,1.00536859035492,Rand Paul,Male,White,65 or over,Independent,Conservative,"$50,000-$74,999",High school graduate,No,,,,,,,,,,Angry,,,You will be worse off,,,,Strongly disapprove,,Understands the needs of people like me,,Strongly support,,,Seriously off on the wrong track,,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Negative,,,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,Support,,,,,No,,Tea Party supporters,Would not have voted,Only Jack Conway,,,An outisder who wants to shake things up,Jack Conway is,Rand Paul is not,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,South,Version 3,Extremely Low Density Rural,Rural,Rural,Downscale
897467.0,Kentucky,10.0,Call 3,Complete,Election day exit poll,0.893660962581635,Rand Paul,Male,White,65 or over,Republican,Conservative,"$50,000-$74,999",Postgraduate study,No,,,,,,,,,,Angry,,,You will be worse off,,,,Strongly disapprove,,Understands the needs of people like me,,Strongly support,,,Seriously off on the wrong track,,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Negative,,,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,,Support,,,,,No,,Tea Party supporters,Trey Grayson,Only Jack Conway,,,An outisder who wants to shake things up,Jack Conway is,Rand Paul is not,State questionnaire,Suburbs,Suburbs,2.0,4.0,South,Version 3,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale
901188.0,Kentucky,88.0,Call 3,Complete,Election day exit poll,1.64030361175537,Rand Paul,Female,White,25-29,Independent,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,,,,,,,,,,Angry,,,You will be worse off,,,,Strongly disapprove,,Can bring needed change,,Strongly support,,,Seriously off on the wrong track,,McCain,Non black female,White women,18-29,18-29,18-44,18-29,25-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,Negative,,,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,Support,,,,,Yes,,Tea Party supporters,Trey Grayson,Neither of them,,,An outisder who wants to shake things up,Jack Conway is not,Rand Paul is not,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,South,Version 3,Low Density Rural,Rural,Rural,Upscale
897425.0,Kentucky,10.0,Call 3,Complete,Election day exit poll,0.820151805877686,Rand Paul,Female,White,25-29,Republican,Conservative,"Under $30,000",High school graduate,No,,,,,,,,,,"Dissatisfied, but not angry",,,You will be worse off,,,,Strongly disapprove,,Understands the needs of people like me,,Strongly support,,,Seriously off on the wrong track,,McCain,Non black female,White women,18-29,18-29,18-44,18-29,25-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,Negative,,,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,,Support,,,,,Yes,,Tea Party supporters,Trey Grayson,Only Jack Conway,,,An insider who knows how to get things done,Jack Conway is,Rand Paul is not,State questionnaire,Suburbs,Suburbs,2.0,4.0,South,Version 3,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale
901161.0,Kentucky,13.0,Call 3,Complete,Election day exit poll,0.877296566963196,Rand Paul,Female,White,30-39,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,,,,,,,,,,"Dissatisfied, but not angry",,,You will be worse off,,,,Strongly disapprove,,Can bring needed change,,Neutral,,,Seriously off on the wrong track,,McCain,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,Negative,,,Disapprove,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,Neutral,,,,,Yes,,Non-Tea Party supporters and Democrats,Trey Grayson,Neither of them,,,An insider who knows how to get things done,Jack Conway is not,Rand Paul is not,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,South,Version 3,Extremely Low Density Rural,Rural,Rural,Downscale
867116.0,Kentucky,13.0,Call 1,Complete,Election day exit poll,1.00536859035492,Rand Paul,Male,White,65 or over,Democrat,Conservative,"$75,000-$99,999",Some college/assoc. degree,No,,,,,,,,,,Angry,,,You will be worse off,,,,Strongly disapprove,,Understands the needs of people like me,,Strongly support,,,Seriously off on the wrong track,,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Negative,,,Disapprove,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,Support,,,,,No,,Tea Party supporters,Trey Grayson,Only Jack Conway,,,An insider who knows how to get things done,Jack Conway is,Rand Paul is not,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,South,Version 3,Extremely Low Density Rural,Rural,Rural,Downscale
867113.0,Kentucky,13.0,Call 1,Complete,Election day exit poll,1.00536859035492,Rand Paul,Male,White,65 or over,Democrat,Conservative,"$75,000-$99,999",Some college/assoc. degree,No,,,,,,,,,,Angry,,,You will be worse off,,,,Strongly disapprove,,Understands the needs of people like me,,Strongly support,,,Seriously off on the wrong track,,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Negative,,,Disapprove,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,Support,,,,,No,,Tea Party supporters,Trey Grayson,Only Jack Conway,,,An insider who knows how to get things done,Jack Conway is,Rand Paul is not,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,South,Version 3,Extremely Low Density Rural,Rural,Rural,Downscale
867085.0,Kentucky,105.0,Call 1,Complete,Election day exit poll,0.98094642162323,Rand Paul,Female,White,45-49,Democrat,Conservative,"$75,000-$99,999",Postgraduate study,No,,,,,,,,,,"Dissatisfied, but not angry",,,You will be worse off,,,,Strongly disapprove,,Can bring needed change,,Strongly support,,,Seriously off on the wrong track,,McCain,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Negative,,,Disapprove,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,Support,,,,,No,,Tea Party supporters,Omit,Both of them,,,An insider who knows how to get things done,Jack Conway is,Rand Paul is,State questionnaire,Rural,Small Cities/Rural,2.0,2.0,South,Version 3,Extremely Low Density Rural,Rural,Rural,Downscale
867081.0,Kentucky,14.0,Call 1,Complete,Election day exit poll,1.11887776851654,Rand Paul,Male,White,40-44,Independent,Moderate,"$100,000-$199,999",College graduate,No,,,,,,,,,,"Dissatisfied, but not angry",,,You will be worse off,,,,Strongly disapprove,,Understands the needs of people like me,,Somewhat support,,,Seriously off on the wrong track,,McCain,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,Negative,,,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,Support,,,,,No,,Tea Party supporters,Trey Grayson,Neither of them,,,An outisder who wants to shake things up,Jack Conway is not,Rand Paul is not,State questionnaire,Suburbs,Suburbs,4.0,2.0,South,Version 3,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
867020.0,Kentucky,68.0,Call 1,Complete,Election day exit poll,0.85348516702652,Rand Paul,Male,White,40-44,Republican,Conservative,"$50,000-$74,999",Some college/assoc. degree,No,,,,,,,,,,"Dissatisfied, but not angry",,,You will be worse off,,,,Somewhat disapprove,,Understands the needs of people like me,,Strongly support,,,Seriously off on the wrong track,,McCain,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Negative,,,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,,Support,,,,,No,,Tea Party supporters,Trey Grayson,Only Jack Conway,,,An outisder who wants to shake things up,Jack Conway is,Rand Paul is not,State questionnaire,Suburbs,Suburbs,3.0,3.0,South,Version 3,Suburb,70s Suburbs,Urban Perimeter,Very upscale
897272.0,Kentucky,27.0,Call 3,Complete,Election day exit poll,0.914308428764343,Rand Paul,Male,White,65 or over,Republican,Conservative,"$30,000-$49,999",Postgraduate study,No,,,,,,,,,,Angry,,,You will be worse off,,,,Strongly disapprove,,Understands the needs of people like me,,Strongly support,,,Seriously off on the wrong track,,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,Negative,,,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,,Support,,,,,No,,Tea Party supporters,Trey Grayson,Only Jack Conway,,,An outisder who wants to shake things up,Jack Conway is,Rand Paul is not,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,2.0,South,Version 3,Suburb,Urban,Urban Core,Very upscale
866955.0,Kentucky,55.0,Call 1,Complete,Election day exit poll,0.877870440483093,Rand Paul,Male,Hispanic,50-59,Republican,Conservative,"$100,000-$199,999",College graduate,Yes,,,,,,,,,,"Dissatisfied, but not angry",,,You will be worse off,,,,Strongly disapprove,,Understands the needs of people like me,,Strongly support,,,Omit,,McCain,Non black male,Latino men,45-65,30-59,45+,45-59,50-64,Latino 45-54,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,,Negative,,,Disapprove,Republican,Republican Men,All others,Conservative Republicans,White,,Support,,,,,No,,Tea Party supporters,Trey Grayson,Both of them,,,An outisder who wants to shake things up,Jack Conway is,Rand Paul is,State questionnaire,Suburbs,Suburbs,3.0,3.0,South,Version 3,Suburb,60s Suburbs,Urban Perimeter,Very upscale
866920.0,Kentucky,10.0,Call 1,Complete,Election day exit poll,0.787399590015411,Rand Paul,Male,White,45-49,Republican,Conservative,"$100,000-$199,999",Postgraduate study,No,,,,,,,,,,"Dissatisfied, but not angry",,,You will be worse off,,,,Strongly disapprove,,Can bring needed change,,Strongly support,,,Seriously off on the wrong track,,McCain,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,Negative,,,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,,Support,,,,,No,,Tea Party supporters,Trey Grayson,Neither of them,,,An outisder who wants to shake things up,Jack Conway is not,Rand Paul is not,State questionnaire,Suburbs,Suburbs,2.0,4.0,South,Version 3,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale
866867.0,Kentucky,88.0,Call 1,Complete,Election day exit poll,1.57479918003082,Rand Paul,Male,White,50-59,Something else,Conservative,"$100,000-$199,999",Some college/assoc. degree,No,,,,,,,,,,"Dissatisfied, but not angry",,,You will be worse off,,,,Strongly disapprove,,Can bring needed change,,Strongly support,,,Seriously off on the wrong track,,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,Negative,,,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,Support,,,,,No,,Tea Party supporters,Trey Grayson,Only Jack Conway,,,An outisder who wants to shake things up,Jack Conway is,Rand Paul is not,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,South,Version 3,Low Density Rural,Rural,Rural,Upscale
866763.0,Kentucky,37.0,Call 1,Complete,Election day exit poll,2.07029247283936,Rand Paul,Female,White,60-64,Republican,Conservative,"$100,000-$199,999",High school graduate,No,,,,,,,,,,Angry,,,It will not make much difference to you,,,,Strongly disapprove,,Understands the needs of people like me,,Somewhat support,,,Seriously off on the wrong track,,McCain,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,Negative,,,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,,Support,,,,,No,,Tea Party supporters,Trey Grayson,Both of them,,,An insider who knows how to get things done,Jack Conway is,Rand Paul is,State questionnaire,Rural,Small Cities/Rural,5.0,1.0,South,Version 3,Low Density Rural,Rural,Rural,Downscale
866750.0,Kentucky,14.0,Call 1,Complete,Election day exit poll,1.10810613632202,Rand Paul,Female,White,30-39,Republican,Moderate,"$75,000-$99,999",Postgraduate study,No,,,,,,,,,,"Dissatisfied, but not angry",,,You will be worse off,,,,Strongly disapprove,,Can bring needed change,,Somewhat support,,,Seriously off on the wrong track,,McCain,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Negative,,,Disapprove,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,Support,,,,,No,,Tea Party supporters,Trey Grayson,Neither of them,,,An outisder who wants to shake things up,Jack Conway is not,Rand Paul is not,State questionnaire,Suburbs,Suburbs,4.0,2.0,South,Version 3,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
