ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,GOVTX10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,BRNAGAIN,CHILD,DESCRIBG10,FAVDEM2,FAVREP2,FAVPALIN2,FAVROMN2,FINSIT2,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,NECWORRY,OBAMA4,PRIORITY,STIMULUS,TEAPARTY,TIMEGOV10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARENTS,TEAPARTY3,TIMEGOVMTH,TIMEGOVWK,WHNCLINC,WHTEVANG,XTEAPARTYID,FAVBUSH,IMMDEPORT,IMMLAW,LATINOS,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
912079.0,Texas,19.0,Call 3,Complete,Election day exit poll,1.093376994133,Rick Perry,Male,White,45-49,Republican,Moderate,"$100,000-$199,999",Some college/assoc. degree,No,,Yes,I strongly favor my candidate,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,,Hurt the economy,Somewhat support,,,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Dads - Men with children,,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Tea Party supporters and Dads,Support,,,No,,Tea Party supporters,,,State government,No,State questionnaire,English,Rural,Small Cities/Rural,14.0,4.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale,77979.0
911998.0,Texas,19.0,Call 3,Complete,Election day exit poll,1.11130881309509,Rick Perry,Female,White,60-64,Republican,Conservative,"$50,000-$74,999",Some college/assoc. degree,No,,Yes,I like my candidate but with reservations,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Somewhat worried,Strongly disapprove,,Hurt the economy,Somewhat support,,,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Moms - Women with children,,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Tea Party supporters and Moms,Support,,,No,,Tea Party supporters,,,State government,No,State questionnaire,English,Rural,Small Cities/Rural,14.0,4.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale,77979.0
863651.0,Texas,50000.0,,Complete,Telephone survey,0.949735581874847,Rick Perry,Female,White,65 or over,Independent,Conservative,,College graduate,No,,No,I strongly favor my candidate,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,,Hurt the economy,Somewhat support,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,Women without children,,The economy,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Do not have children,Support,,,,,Tea Party supporters,,,State government,No,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,1.0,1.0,South,Version 1,Town,Rural,Rural,Upscale,75904.0
910306.0,Texas,79.0,Call 3,Complete,Election day exit poll,0.832142055034637,Rick Perry,Female,White,65 or over,Democrat,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,,No,I like my candidate but with reservations,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,,Hurt the economy,Somewhat support,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Women without children,,The economy,Worried,Disapprove,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Do not have children,Support,,,Yes,,Tea Party supporters,,,State government,No,State questionnaire,English,Rural,Small Cities/Rural,11.0,5.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale,78639.0
877849.0,Texas,55.0,Call 1,Complete,Election day exit poll,1.30765187740326,Rick Perry,Female,White,65 or over,Republican,Conservative,,High school graduate,,,No,I strongly favor my candidate,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,,Hurt the economy,Somewhat support,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Women without children,,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Do not have children,Support,,,,,Tea Party supporters,,,State government,,State questionnaire,,Rural,Small Cities/Rural,31.0,5.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale,76531.0
910065.0,Texas,79.0,Call 3,Complete,Election day exit poll,0.699171006679535,Rick Perry,Female,Hispanic,45-49,Republican,Conservative,"$50,000-$74,999",College graduate,Yes,,No,I like my candidate but with reservations,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,,Hurt the economy,Somewhat support,,,Non black female,Latino women,45-65,30-59,45+,45-59,40-49,Latino 45-54,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Women without children,,The economy,Worried,Disapprove,Republican,Republican Women,All others,Conservative Republicans,White,Do not have children,Support,,,No,,Tea Party supporters,,,State government,Yes,State questionnaire,English,Rural,Small Cities/Rural,11.0,5.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale,78639.0
896551.0,Texas,79.0,Call 2,Complete,Election day exit poll,0.551972210407257,Other,Female,White,50-59,Independent,Moderate,"$50,000-$74,999",College graduate,No,,Yes,I dislike the other candidate,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,,Hurt the economy,Somewhat support,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Moms - Women with children,,The economy,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Tea Party supporters and Moms,Support,,,No,,Tea Party supporters,,,State government,No,State questionnaire,English,Rural,Small Cities/Rural,11.0,5.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale,78639.0
863334.0,Texas,50081.0,,Complete,Telephone survey,1.18957948684692,Rick Perry,Female,White,50-59,Republican,Conservative,,,No,,,I dislike the other candidate,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,Illegal immigration,Somewhat worried,Strongly disapprove,,Hurt the economy,Somewhat support,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,,,,,,,,,,,Something else,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,,Support,,,,,Tea Party supporters,,,State government,No,State questionnaire,English,Rural,Small Cities/Rural,14.0,4.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale,77465.0
896488.0,Texas,19.0,Call 2,Complete,Election day exit poll,1.11130881309509,Rick Perry,Female,White,65 or over,Republican,Conservative,"$50,000-$74,999",Some college/assoc. degree,No,,Yes,I like my candidate but with reservations,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,Illegal immigration,Somewhat worried,Strongly disapprove,,Hurt the economy,Somewhat support,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Moms - Women with children,,Something else,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Tea Party supporters and Moms,Support,,,No,,Tea Party supporters,,,Omit,No,State questionnaire,English,Rural,Small Cities/Rural,14.0,4.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale,77979.0
896495.0,Texas,79.0,Call 2,Complete,Election day exit poll,0.818714797496796,Rick Perry,Male,White,50-59,Independent,Moderate,"$75,000-$99,999",College graduate,No,,No,I strongly favor my candidate,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,Health care,Very worried,Strongly disapprove,,Made no difference,Somewhat support,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,,Something else,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Do not have children,Support,,,No,,Tea Party supporters,,,State government,No,State questionnaire,English,Rural,Small Cities/Rural,11.0,5.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale,78639.0
910204.0,Texas,79.0,Call 3,Complete,Election day exit poll,0.832142055034637,Rick Perry,Female,White,60-64,Republican,Conservative,"Under $30,000",Some college/assoc. degree,No,,No,I strongly favor my candidate,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,Health care,Very worried,Strongly disapprove,,Made no difference,Somewhat support,,,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Women without children,,Something else,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Do not have children,Support,,,Yes,,Tea Party supporters,,,State government,No,State questionnaire,English,Rural,Small Cities/Rural,11.0,5.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale,78639.0
896412.0,Texas,19.0,Call 2,Complete,Election day exit poll,0.910918176174164,Bill White,Female,Hispanic,45-49,Democrat,Moderate,"$50,000-$74,999",High school graduate,Yes,,No,I strongly favor my candidate,,,,,,,Government should do more to solve problems,Expand it,The economy,Very worried,Somewhat approve,,Made no difference,Somewhat support,,,Non black female,Latino women,45-65,30-59,45+,45-59,40-49,Latino 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Women without children,,The economy,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,Do not have children,Support,,,No,,Tea Party supporters,,,The federal government,Yes,State questionnaire,English,Rural,Small Cities/Rural,14.0,4.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale,77979.0
897520.0,Texas,55.0,Call 2,Complete,Election day exit poll,1.09869730472565,Rick Perry,Female,White,40-44,Democrat,,"$50,000-$74,999",High school graduate,No,,Yes,I strongly favor my candidate,,,,,,,Government is doing too many things better left to businesses and individuals,Expand it,The economy,Somewhat worried,Strongly disapprove,,Made no difference,Somewhat support,,,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Moms - Women with children,,The economy,Worried,Disapprove,Democrat,Democratic Women,White Democrats,,White,Tea Party supporters and Moms,Support,,,No,,Tea Party supporters,,,State government,No,State questionnaire,English,Rural,Small Cities/Rural,31.0,5.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale,76531.0
897521.0,Texas,55.0,Call 2,Complete,Election day exit poll,1.09869730472565,Rick Perry,Female,White,40-44,Democrat,,"$50,000-$74,999",High school graduate,No,,Yes,I strongly favor my candidate,,,,,,,Government is doing too many things better left to businesses and individuals,Expand it,The economy,Somewhat worried,Strongly disapprove,,Made no difference,Somewhat support,,,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Moms - Women with children,,The economy,Worried,Disapprove,Democrat,Democratic Women,White Democrats,,White,Tea Party supporters and Moms,Support,,,No,,Tea Party supporters,,,State government,No,State questionnaire,English,Rural,Small Cities/Rural,31.0,5.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale,76531.0
863487.0,Texas,50112.0,,Complete,Telephone survey,0.781860709190369,Bill White,Female,White,65 or over,Democrat,Conservative,"$50,000-$74,999",Postgraduate study,No,,No,I strongly favor my candidate,,,,,,,Government should do more to solve problems,Leave it as is,The economy,Not at all worried,Strongly approve,,Made no difference,Somewhat support,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,,The economy,Not worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Do not have children,Support,,,No,,Tea Party supporters,,,The federal government,No,State questionnaire,English,Rural,Small Cities/Rural,19.0,5.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale,79560.0
