ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENDE10,HOUDE10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,DESCRIBS10,FAVDEM2,FAVREP2,FAVPALIN2,FAVROMN2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,NECWORRY,OBAMA4,QUALSEN10,TEAPARTY,TEAREAS,UNFAIRDE10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARTY3,UNFAIRCOONS,UNFAIRODON,WHNCLINC,XTEAPARTYID,CASTCOONS,FAVBIDEN2,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
882943.0,Delaware,28.0,Call 1,Complete,Election day exit poll,1.16171360015869,Christine O'Donnell,,Male,White,25-29,Independent,Conservative,,High school graduate,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,Leave it as is,The war in Afghanistan,Not too worried,Somewhat disapprove,Is not too extreme,Strongly support,,,,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,No college degree,High school graduate or less,White no college degree,,,,,,,Something else,Not worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Support,,,,Tea Party supporters,Mike Castle,,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,19720.0
874896.0,Delaware,70.0,Call 1,Complete,Election day exit poll,1.16463565826416,Christine O'Donnell,Glen Urquhart,Male,White,18-24,Independent,Conservative,,Some college/assoc. degree,No,I like my candidate but with reservations,Unfavorable,Favorable,Favorable,Favorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,,The Tea Party movement was not a factor,Only Christopher Coons,McCain,Non black male,White men,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,More than High school graduate,White no college degree,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,Christopher Coons did,Christine O'Donnell did not,,,,Unfavorable,State questionnaire,Rural,Small Cities/Rural,1.0,2.0,East,Version 2,Low Density Rural,Rural,Rural,Downscale,19963.0
867651.0,Delaware,36.0,Call 1,Complete,Election day exit poll,1.16841316223145,Christine O'Donnell,Glen Urquhart,Female,White,65 or over,Independent,Moderate,,High school graduate,No,I like my candidate but with reservations,Unfavorable,Favorable,Favorable,Unfavorable,About the same,To express opposition to Barack Obama,Angry,,,,,,,,In favor of the Tea Party movement,Both of them,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,Christopher Coons did,Christine O'Donnell did,,,,Unfavorable,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0
871577.0,Delaware,46.0,Call 1,Not complete,Election day exit poll,1.16841554641724,Other,Other,Female,Black,60-64,,,,,,,,,,,,,,Omit,,,,,Omit,,,,,Black female,Black women,45-65,60+,45+,60+,50-64,Black 45-54,,,,,,,,,,,,,,,,,Black,,,,,,,,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,19713.0
872875.0,Delaware,5.0,Call 1,Complete,Election day exit poll,1.17519021034241,Christine O'Donnell,Glen Urquhart,Female,White,50-59,Independent,Conservative,,High school graduate,No,I like my candidate but with reservations,Unfavorable,Favorable,Favorable,Favorable,About the same,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,,,,,,The Tea Party movement was not a factor,Only Christopher Coons,McCain,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,Positive,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,Christopher Coons did,Christine O'Donnell did not,,,,Unfavorable,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,2.0,East,Version 2,Town,Rural,Rural,Upscale,19904.0
872059.0,Delaware,5.0,Call 1,Complete,Election day exit poll,1.17519021034241,Christine O'Donnell,Glen Urquhart,Female,White,40-44,Republican,Conservative,"$50,000-$74,999",No high school diploma,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Understands the needs of people like me,Strongly support,,,,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Support,,,No,Tea Party supporters,Would not have voted,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,2.0,East,Version 1,Town,Rural,Rural,Upscale,19904.0
871956.0,Delaware,5.0,Call 1,Complete,Election day exit poll,1.17519021034241,Christine O'Donnell,Glen Urquhart,Female,White,50-59,Republican,Moderate,,Some college/assoc. degree,No,I like my candidate but with reservations,Unfavorable,Favorable,Favorable,Omit,Worse,To express opposition to Barack Obama,Angry,,,,,,,,The Tea Party movement was not a factor,Only Christopher Coons,McCain,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,Christopher Coons did,Christine O'Donnell did not,,,,Unfavorable,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,2.0,East,Version 2,Town,Rural,Rural,Upscale,19904.0
872332.0,Delaware,65.0,Call 1,Complete,Election day exit poll,1.18002152442932,Christine O'Donnell,Glen Urquhart,Male,White,45-49,Independent,Moderate,,High school graduate,No,I like my candidate but with reservations,Unfavorable,Favorable,Favorable,Unfavorable,Worse,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,,The Tea Party movement was not a factor,Both of them,McCain,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,Christopher Coons did,Christine O'Donnell did,,,,Unfavorable,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,19701.0
872138.0,Delaware,65.0,Call 1,Complete,Election day exit poll,1.18002152442932,Christine O'Donnell,Glen Urquhart,Male,White,45-49,Independent,Conservative,"$75,000-$99,999",Postgraduate study,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Somewhat worried,Strongly disapprove,Understands the needs of people like me,Strongly support,,,,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Support,,,No,Tea Party supporters,Mike Castle,,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,19701.0
871017.0,Delaware,65.0,Call 1,Complete,Election day exit poll,1.18002152442932,Christine O'Donnell,Glen Urquhart,Male,White,50-59,Independent,Moderate,"$75,000-$99,999",Some college/assoc. degree,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Somewhat worried,Somewhat disapprove,Can bring needed change,Neutral,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Neutral,,,No,Non-Tea Party supporters and Independents/Something else,Mike Castle,,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,19701.0
871474.0,Delaware,42.0,Call 1,Complete,Election day exit poll,1.18036317825317,Christine O'Donnell,Glen Urquhart,Female,White,50-59,Democrat,Moderate,,Some college/assoc. degree,No,I strongly favor my candidate,Unfavorable,Favorable,Favorable,Unfavorable,About the same,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,,,,,,In favor of the Tea Party movement,Both of them,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Positive,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,Christopher Coons did,Christine O'Donnell did,,,,Favorable,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 2,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,19809.0
870078.0,Delaware,21.0,Call 1,Complete,Election day exit poll,1.18234598636627,Christine O'Donnell,John Carney,Male,White,40-44,Democrat,Moderate,"$75,000-$99,999",Some college/assoc. degree,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,Expand it,The war in Afghanistan,Very worried,Somewhat disapprove,Can bring needed change,Neutral,,,,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Something else,Worried,Disapprove,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Neutral,,,No,Non-Tea Party supporters and Democrats,Mike Castle,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,1.0,East,Version 1,High Density Urban,Urban,Urban Core,Downscale,19805.0
871299.0,Delaware,45.0,Call 1,Complete,Election day exit poll,1.20144104957581,Christine O'Donnell,Glen Urquhart,Female,White,30-39,Republican,Conservative,"$75,000-$99,999",College graduate,No,,,,,,,,,Government should do more to solve problems,Leave it as is,The economy,Somewhat worried,Strongly disapprove,Understands the needs of people like me,Neutral,,,,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Neutral,,,No,Non-Tea Party supporters and Republicans,Mike Castle,,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0
868461.0,Delaware,85.0,Call 1,Not complete,Election day exit poll,1.20866096019745,Christopher Coons,John Carney,Female,Hispanic,50-59,,,,College graduate,Yes,,,,,,,,,Government is doing too many things better left to businesses and individuals,,,,,Has the right experience,,,,,Non black female,Latino women,45-65,30-59,45+,45-59,50-64,Latino 45-54,College graduate,More than High school graduate,Non white college degree,,,,,,,,,,,,,,Hispanic/Latino,,,,,,,,State questionnaire,Rural,Small Cities/Rural,1.0,2.0,East,Version 1,Low Density Rural,Rural,Rural,Downscale,19963.0
868460.0,Delaware,85.0,Call 1,Not complete,Election day exit poll,1.20866096019745,Christopher Coons,John Carney,Female,Hispanic,50-59,,,,College graduate,Yes,,,,,,,,,Government is doing too many things better left to businesses and individuals,,,,,Has the right experience,,,,,Non black female,Latino women,45-65,30-59,45+,45-59,50-64,Latino 45-54,College graduate,More than High school graduate,Non white college degree,,,,,,,,,,,,,,Hispanic/Latino,,,,,,,,State questionnaire,Rural,Small Cities/Rural,1.0,2.0,East,Version 1,Low Density Rural,Rural,Rural,Downscale,19963.0
867883.0,Delaware,85.0,Call 1,Complete,Election day exit poll,1.20866096019745,Christopher Coons,John Carney,Female,White,45-49,Independent,Moderate,"$30,000-$49,999",High school graduate,No,,,,,,,,,Government should do more to solve problems,Expand it,Illegal immigration,Very worried,Somewhat approve,Omit,Neutral,,,,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,Something else,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Neutral,,,Yes,Non-Tea Party supporters and Independents/Something else,Christopher Coons,,State questionnaire,Rural,Small Cities/Rural,1.0,2.0,East,Version 1,Low Density Rural,Rural,Rural,Downscale,19963.0
868179.0,Delaware,85.0,Call 1,Complete,Election day exit poll,1.20866096019745,Christopher Coons,John Carney,Female,White,50-59,Independent,Conservative,,Some college/assoc. degree,No,I strongly favor my candidate,Favorable,Unfavorable,Unfavorable,Unfavorable,About the same,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,,Against the Tea Party movement,Only Christine O'Donnell,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Positive,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,Christopher Coons did not,Christine O'Donnell did,,,,Favorable,State questionnaire,Rural,Small Cities/Rural,1.0,2.0,East,Version 2,Low Density Rural,Rural,Rural,Downscale,19963.0
874824.0,Delaware,75.0,Call 1,Complete,Election day exit poll,1.21640026569366,Christine O'Donnell,Glen Urquhart,Male,White,60-64,Independent,Moderate,"$75,000-$99,999",Some college/assoc. degree,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Understands the needs of people like me,Somewhat support,,,,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Support,,,No,Tea Party supporters,Mike Castle,,State questionnaire,Rural,Small Cities/Rural,1.0,2.0,East,Version 1,Town,Rural,Rural,Very downscale,19960.0
875649.0,Delaware,75.0,Call 1,Complete,Election day exit poll,1.21640026569366,Christine O'Donnell,Glen Urquhart,Male,White,65 or over,Independent,Conservative,"$30,000-$49,999",Postgraduate study,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Understands the needs of people like me,Strongly support,,,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Support,,,No,Tea Party supporters,Christopher Coons,,State questionnaire,Rural,Small Cities/Rural,1.0,2.0,East,Version 1,Town,Rural,Rural,Very downscale,19960.0
