ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENAR10,GOVAR10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,BRNAGAIN,CHILD,DESCRIBS10,FAVDEM2,FAVREP2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,NECWORRY,OBAMA4,PRIORITY,STIMULUS,TEAPARTY,TIMESEN10,UNIONHH10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARENTS,TEAPARTY3,TIMESENMTH10,TIMESENWK10,WHNCLINC,WHTEVANG,XTEAPARTYID,FAVBCLIN,LINCLIB,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
859422.0,Arkansas,50013.0,,Complete,Telephone survey,1.86631321907043,Blanche Lincoln,Mike Beebe,Female,White,65 or over,Independent,Liberal,"$50,000-$74,999",College graduate,No,Yes,No,,,,,,,Government is doing too many things better left to businesses and individuals,Leave it as is,The economy,Very worried,Strongly approve,,Made no difference,Strongly oppose,Before that,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,,The economy,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Do not have children,Oppose,Before that,In the last month or earlier,No,White Born-again/Evangelical Christians,Non-Tea Party supporters and Independents/Something else,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,4.0,South,Version 1,Low Density Rural,Rural,Rural,Very upscale,72756.0
877016.0,Arkansas,72.0,Call 1,Complete,Election day exit poll,0.527389705181122,Blanche Lincoln,Mike Beebe,Female,White,60-64,Democrat,Liberal,"$30,000-$49,999",Some college/assoc. degree,No,Yes,No,,,,,,,Government should do more to solve problems,Leave it as is,The economy,Somewhat worried,Somewhat approve,,Helped the economy,Strongly oppose,Before that,,,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Women without children,,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Do not have children,Oppose,Before that,In the last month or earlier,Yes,White Born-again/Evangelical Christians,Non-Tea Party supporters and Democrats,,,State questionnaire,Rural,Small Cities/Rural,4.0,5.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale,71957.0
859435.0,Arkansas,50001.0,,Complete,Telephone survey,1.93606841564178,Blanche Lincoln,Mike Beebe,Male,White,30-39,Democrat,Liberal,,College graduate,No,Yes,No,,,,,,,Government should do more to solve problems,Leave it as is,The economy,Somewhat worried,Strongly approve,,Helped the economy,Strongly oppose,Before that,,,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,Men without children,,The economy,Worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Do not have children,Oppose,Before that,In the last month or earlier,,White Born-again/Evangelical Christians,Non-Tea Party supporters and Democrats,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,2.0,South,Version 1,Low Density Rural,Rural,Rural,Upscale,72501.0
876332.0,Arkansas,15.0,Call 1,Complete,Election day exit poll,1.75450527667999,Blanche Lincoln,Mike Beebe,Female,White,45-49,Democrat,Liberal,"$50,000-$74,999",College graduate,No,Yes,No,,,,,,,Government should do more to solve problems,Leave it as is,The economy,Somewhat worried,Somewhat approve,,Made no difference,Strongly oppose,In the last month,,,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Do not have children,Oppose,In the last month,In the last month or earlier,No,White Born-again/Evangelical Christians,Non-Tea Party supporters and Democrats,,,State questionnaire,Rural,Small Cities/Rural,3.0,4.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale,72616.0
912337.0,Arkansas,77.0,Call 3,Complete,Election day exit poll,0.529982388019562,Other,Mike Beebe,Male,White,40-44,Independent,Moderate,"$75,000-$99,999",Postgraduate study,No,Yes,Yes,,,,,,,Government should do more to solve problems,Leave it as is,The economy,Not too worried,Strongly approve,,Helped the economy,Strongly oppose,Before that,,,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Dads - Men with children,,The economy,Not worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Non-Tea Party supporters and Dads,Oppose,Before that,In the last month or earlier,No,White Born-again/Evangelical Christians,Non-Tea Party supporters and Independents/Something else,,,State questionnaire,Rural,Small Cities/Rural,4.0,5.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale,71953.0
859449.0,Arkansas,50001.0,,Complete,Telephone survey,1.93606841564178,Blanche Lincoln,Mike Beebe,Male,White,50-59,Democrat,Moderate,"$75,000-$99,999",Some college/assoc. degree,No,No,No,,,,,,,Government should do more to solve problems,Leave it as is,The economy,Not at all worried,Somewhat approve,,Helped the economy,Strongly oppose,Before that,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,,The economy,Not worried,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Do not have children,Oppose,Before that,In the last month or earlier,No,All others,Non-Tea Party supporters and Democrats,,,State questionnaire,Rural,Small Cities/Rural,1.0,2.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale,72521.0
876959.0,Arkansas,72.0,Call 1,Complete,Election day exit poll,0.527389705181122,Blanche Lincoln,Mike Beebe,Female,White,65 or over,Democrat,Liberal,"Under $30,000",Postgraduate study,No,No,No,,,,,,,Omit,Leave it as is,The economy,Not too worried,Strongly approve,,Helped the economy,Strongly oppose,Before that,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Women without children,,The economy,Not worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Do not have children,Oppose,Before that,In the last month or earlier,No,All others,Non-Tea Party supporters and Democrats,,,State questionnaire,Rural,Small Cities/Rural,4.0,5.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale,71957.0
876934.0,Arkansas,76.0,Call 1,Complete,Election day exit poll,0.783129870891571,Blanche Lincoln,Mike Beebe,Female,White,65 or over,Democrat,Moderate,"$50,000-$74,999",Postgraduate study,No,No,No,,,,,,,Government should do more to solve problems,Leave it as is,The economy,Somewhat worried,Strongly approve,,Helped the economy,Strongly oppose,Before that,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Do not have children,Oppose,Before that,In the last month or earlier,No,All others,Non-Tea Party supporters and Democrats,,,State questionnaire,Rural,Small Cities/Rural,1.0,1.0,South,Version 1,Low Density Rural,Rural,Rural,Very downscale,72472.0
894767.0,Arkansas,9.0,Call 2,Complete,Election day exit poll,0.68468576669693,Blanche Lincoln,Mike Beebe,Male,White,30-39,Democrat,Liberal,"$100,000-$199,999",Postgraduate study,No,No,Yes,,,,,,,Omit,Leave it as is,The economy,Somewhat worried,Strongly approve,,Helped the economy,Strongly oppose,Before that,,,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Dads - Men with children,,The economy,Worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Non-Tea Party supporters and Dads,Oppose,Before that,In the last month or earlier,No,All others,Non-Tea Party supporters and Democrats,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,4.0,South,Version 1,Low Density Rural,Rural,Rural,Very upscale,72718.0
897048.0,Arkansas,67.0,Call 2,Complete,Election day exit poll,0.743674099445343,Blanche Lincoln,Mike Beebe,Male,White,65 or over,Independent,Moderate,"Under $30,000",High school graduate,No,Yes,No,,,,,,,Government should do more to solve problems,Repeal it,The economy,Somewhat worried,Somewhat approve,,Helped the economy,Strongly oppose,In the last month,,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Men without children,,The economy,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Do not have children,Oppose,In the last month,In the last month or earlier,Yes,White Born-again/Evangelical Christians,Non-Tea Party supporters and Independents/Something else,,,State questionnaire,Rural,Small Cities/Rural,3.0,4.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale,72738.0
897047.0,Arkansas,67.0,Call 2,Complete,Election day exit poll,0.743674099445343,Blanche Lincoln,Mike Beebe,Male,White,65 or over,Independent,Moderate,"Under $30,000",High school graduate,No,Yes,No,,,,,,,Government should do more to solve problems,Repeal it,The economy,Somewhat worried,Somewhat approve,,Helped the economy,Strongly oppose,In the last month,,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Men without children,,The economy,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Do not have children,Oppose,In the last month,In the last month or earlier,Yes,White Born-again/Evangelical Christians,Non-Tea Party supporters and Independents/Something else,,,State questionnaire,Rural,Small Cities/Rural,3.0,4.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale,72738.0
859284.0,Arkansas,50019.0,,Complete,Telephone survey,2.34026765823364,John Boozman,Mike Beebe,Male,White,25-29,Democrat,Liberal,"$75,000-$99,999",College graduate,No,Yes,No,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Somewhat worried,Somewhat approve,,Made no difference,Strongly oppose,Before that,,,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,,The economy,Worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Do not have children,Oppose,Before that,In the last month or earlier,No,White Born-again/Evangelical Christians,Non-Tea Party supporters and Democrats,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,5.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Upscale,71753.0
895997.0,Arkansas,52.0,Call 2,Complete,Election day exit poll,0.80872631072998,John Boozman,Jim Keet,Female,White,45-49,Republican,Moderate,"$100,000-$199,999",Some college/assoc. degree,No,Yes,No,,,,,,,Government should do more to solve problems,Repeal it,The economy,Not too worried,Strongly disapprove,,Helped the economy,Strongly oppose,Before that,,,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Women without children,,The economy,Not worried,Disapprove,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,Do not have children,Oppose,Before that,In the last month or earlier,No,White Born-again/Evangelical Christians,Non-Tea Party supporters and Republicans,,,State questionnaire,Rural,Small Cities/Rural,4.0,5.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale,72104.0
876938.0,Arkansas,20.0,Call 1,Complete,Election day exit poll,0.50261253118515,Blanche Lincoln,Mike Beebe,Male,White,50-59,Independent,Moderate,"$100,000-$199,999",Postgraduate study,No,No,Yes,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Somewhat disapprove,,Helped the economy,Strongly oppose,In the last month,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Dads - Men with children,,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Non-Tea Party supporters and Dads,Oppose,In the last month,In the last month or earlier,No,All others,Non-Tea Party supporters and Independents/Something else,,,State questionnaire,Rural,Small Cities/Rural,1.0,2.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale,72543.0
896203.0,Arkansas,52.0,Call 2,Complete,Election day exit poll,0.608029007911682,Blanche Lincoln,Mike Beebe,Female,Black,50-59,Democrat,Moderate,"Under $30,000",Some college/assoc. degree,No,Yes,No,,,,,,,Government should do more to solve problems,Repeal it,The economy,Somewhat worried,Strongly approve,,Helped the economy,Strongly oppose,In the last week,,,Black female,Black women,45-65,30-59,45+,45-59,50-64,Black 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,Women without children,,The economy,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,Do not have children,Oppose,In the last month,In the last week,No,All others,Non-Tea Party supporters and Democrats,,,State questionnaire,Rural,Small Cities/Rural,4.0,5.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale,72104.0
859376.0,Arkansas,50003.0,,Complete,Telephone survey,1.88096785545349,John Boozman,Jim Keet,Male,Other,18-24,Something else,Conservative,"$50,000-$74,999",College graduate,No,No,No,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Somewhat worried,Strongly disapprove,,Hurt the economy,Strongly oppose,Before that,,,Non black male,All other races,18-29,18-29,18-44,18-29,18-24,Other,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Men without children,,The economy,Worried,Disapprove,Independent/Something else,Independent Men,All others,Independents/Something else,Other,Do not have children,Oppose,Before that,In the last month or earlier,No,All others,Non-Tea Party supporters and Independents/Something else,,,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale,72675.0
