ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENFL10,GOVFL10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,CUBAN3,CHILD,DESCRIBS10B,FAVDEM2,FAVREP2,FINSIT2,FORECLOSE,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,LAIDOFF,NECWORRY,OBAMA4,PRIORITY,QUALSEN10,SENCNTL,STIMULUS,TEAPARTY,TEAREAS,TIMESEN10,TRACK,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARENTS,TEAPARTY3,TIMESENMTH10,TIMESENWK10,WHNCLINC,XTEAPARTYID,@2WAYSENFL,DECLINE10,DESCRIBG10,MARRIED,FORECLOSE2,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
887814.0,Florida,49.0,Call 2,Complete,Election day exit poll,0.850000023841858,Marco Rubio,Rick Scott,Female,White,65 or over,Republican,Moderate,,High school graduate,No,,,,,,,,,,Leave it as is,,,,,Reducing the budget deficit,,,Helped the economy,Neutral,,,Generally going in the right direction,Other,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,Neutral,,,,Non-Tea Party supporters and Republicans,,,,,,National questionnaire,English,Suburbs,Suburbs,5.0,2.0,South,Version 3,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very downscale
887660.0,Florida,49.0,Call 2,Complete,Election day exit poll,0.839999973773956,Charlie Crist,Other,Female,White,65 or over,Democrat,Moderate,,High school graduate,No,,,,,,,,,,Leave it as is,,,,,Reducing the budget deficit,,,Helped the economy,Neutral,,,Generally going in the right direction,Other,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,Neutral,,,,Non-Tea Party supporters and Democrats,,,,,,National questionnaire,English,Suburbs,Suburbs,5.0,2.0,South,Version 3,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very downscale
860035.0,Florida,50025.0,,Complete,Telephone survey,2.16000008583069,Marco Rubio,Alex Sink,Male,White,65 or over,Independent,Moderate,,Postgraduate study,No,,I strongly favor my candidate,Unfavorable,Omit,Worse,,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,,Reducing the budget deficit,,The Republican Party,,,The Tea Party movement was not a factor,,,Other,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,,,,Yes,,State questionnaire,English,Suburbs,Suburbs,6.0,1.0,South,Version 2,Town,80s Suburbs,High-Growth Suburban Perimeter,Very downscale
860059.0,Florida,50116.0,,Complete,Telephone survey,1.99000000953674,Marco Rubio,Rick Scott,Male,White,45-49,Independent,Moderate,,College graduate,No,,I like my candidate but with reservations,Unfavorable,Unfavorable,About the same,,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,Reducing the budget deficit,,The Republican Party,,,The Tea Party movement was not a factor,,,Other,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,,,,Yes,,State questionnaire,English,Suburbs,Suburbs,24.0,2.0,South,Version 2,High Density Urban,80s Suburbs,Urban Perimeter,Very upscale
860010.0,Florida,50030.0,,Complete,Telephone survey,1.75999999046326,Marco Rubio,Rick Scott,Female,White,30-39,Something else,Conservative,,Some college/assoc. degree,No,,I strongly favor my candidate,Unfavorable,Favorable,Worse,,To express opposition to Barack Obama,Angry,,,,,,,Reducing the budget deficit,,Does not matter to me,,,In favor of the Tea Party movement,,,Other,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,,,,,,No,,State questionnaire,English,Suburbs,Suburbs,7.0,1.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale
859921.0,Florida,50030.0,,Complete,Telephone survey,1.75999999046326,Marco Rubio,Rick Scott,Female,Other,50-59,Independent,Conservative,,Some college/assoc. degree,No,,I strongly favor my candidate,Unfavorable,Favorable,Worse,,To express opposition to Barack Obama,Angry,,,,,,,Reducing the budget deficit,,The Republican Party,,,The Tea Party movement was not a factor,,,Other,Non black female,All other races,45-65,30-59,45+,45-59,50-64,Other,No college degree,More than High school graduate,Non white no college degree,,,,,,,Negative,,,,Independent/Something else,Independent Women,All others,Independents/Something else,Other,,,,,,,,,,Yes,,State questionnaire,English,Suburbs,Suburbs,7.0,1.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale
859960.0,Florida,50042.0,,Complete,Telephone survey,1.70000004768372,Charlie Crist,Rick Scott,Female,White,65 or over,Independent,Moderate,,Some college/assoc. degree,No,,I like my candidate but with reservations,Unfavorable,Favorable,About the same,,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,,Reducing the budget deficit,,The Republican Party,,,The Tea Party movement was not a factor,,,Other,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,,,,,,No,,State questionnaire,English,Suburbs,Suburbs,9.0,3.0,South,Version 2,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale
860242.0,Florida,50036.0,,Complete,Telephone survey,1.51999998092651,Kendrick Meek,Alex Sink,Male,White,65 or over,Independent,Moderate,"Under $30,000",High school graduate,No,No,,,,,Not at all worried,,,,,,,,Somewhat approve,,Can bring needed change,,Helped the economy,Strongly oppose,,,Generally going in the right direction,Other,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Men without children,,,,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Do not have children,Oppose,,,Yes,Non-Tea Party supporters and Independents/Something else,Kendrick Meek,A normal downturn,,,Not worried,State questionnaire,English,Suburbs,Suburbs,8.0,2.0,South,Version 3,Suburb,80s Suburbs,Urban Perimeter,Very upscale
887392.0,Florida,68.0,Call 2,Complete,Election day exit poll,0.389999985694885,Kendrick Meek,Other,Female,Black,50-59,Democrat,Liberal,"Under $30,000",,No,Yes,,,,,Very worried,,,,,,,,Strongly disapprove,,Understands the needs of people like me,,Made no difference,Strongly oppose,,,Seriously off on the wrong track,Other,Black female,Black women,45-65,30-59,45+,45-59,50-64,Black 45-54,,,,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,Moms - Women with children,,,,Disapprove,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Black,Non-Tea Party supporters and Moms,Oppose,,,,Non-Tea Party supporters and Democrats,Kendrick Meek,"A serious, long-term decline",,,Worried,State questionnaire,English,Suburbs,Suburbs,8.0,2.0,South,Version 3,Suburb,80s Suburbs,Urban Perimeter,Downscale
888177.0,Florida,106.0,Call 2,Complete,Election day exit poll,0.819999992847443,Charlie Crist,Alex Sink,Female,White,65 or over,Republican,Liberal,"$30,000-$49,999",High school graduate,No,No,,,,,Somewhat worried,,,,,,,,Somewhat approve,,Understands the needs of people like me,,Made no difference,Neutral,,,Generally going in the right direction,Other,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Women without children,,,,Approve,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,Do not have children,Neutral,,,Yes,Non-Tea Party supporters and Republicans,Kendrick Meek,"A serious, long-term decline",,,Worried,State questionnaire,English,Suburbs,Suburbs,13.0,4.0,South,Version 3,Low Density Rural,80s Suburbs,Urban Perimeter,Very upscale
872455.0,Florida,42.0,Call 1,Complete,Election day exit poll,0.5,Charlie Crist,Other,Male,White,65 or over,Republican,Moderate,"Under $30,000",College graduate,No,No,,,,,Not at all worried,,,,,,,,Somewhat disapprove,,Can bring needed change,,Made no difference,Neutral,,,Generally going in the right direction,Other,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Men without children,,,,Disapprove,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Do not have children,Neutral,,,No,Non-Tea Party supporters and Republicans,Would not have voted for U.S. Senate,A normal downturn,,,Not worried,State questionnaire,English,Suburbs,Suburbs,11.0,3.0,South,Version 3,High Density Urban,80s Suburbs,Urban Perimeter,Downscale
872069.0,Florida,83.0,Call 1,Complete,Election day exit poll,1.1599999666214,Other,Other,Male,White,65 or over,Something else,,,High school graduate,No,No,,,,,Somewhat worried,,,,,,,,Strongly disapprove,,Understands the needs of people like me,,Made no difference,Neutral,,,Seriously off on the wrong track,Other,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Men without children,,,,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Do not have children,Neutral,,,,Non-Tea Party supporters and Independents/Something else,Would not have voted for U.S. Senate,Omit,,,Worried,State questionnaire,English,Suburbs,Suburbs,5.0,3.0,South,Version 3,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very downscale
859937.0,Florida,50025.0,,Complete,Telephone survey,1.69000005722046,Marco Rubio,Rick Scott,Male,White,60-64,Republican,Conservative,,College graduate,No,,I like my candidate but with reservations,Unfavorable,Unfavorable,About the same,,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,Omit,,Omit,,,The Tea Party movement was not a factor,,,McCain,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,,,,,,No,,State questionnaire,English,Suburbs,Suburbs,6.0,1.0,South,Version 2,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale
859930.0,Florida,50109.0,,Complete,Telephone survey,1.1599999666214,Charlie Crist,Other,Male,White,65 or over,Republican,Moderate,,Postgraduate study,No,,I strongly favor my candidate,Unfavorable,Unfavorable,Better,,Barack Obama was not a factor,Angry,,,,,,,Omit,,Omit,,,The Tea Party movement was not a factor,,,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,,,,,,,,,,No,,State questionnaire,English,Suburbs,Suburbs,22.0,5.0,South,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
887873.0,Florida,23.0,Call 2,Complete,Election day exit poll,1.00999999046326,Marco Rubio,Rick Scott,Female,Hispanic,65 or over,Republican,Conservative,,Some college/assoc. degree,"Yes, Cuban",,I strongly favor my candidate,Unfavorable,Favorable,Worse,,To express opposition to Barack Obama,Angry,,,,,,,Omit,,The Republican Party,,,In favor of the Tea Party movement,,,McCain,Non black female,Latino women,65+,60+,45+,60+,65+,Latino 65+,No college degree,More than High school graduate,Non white no college degree,,,,,,,Negative,,,,Republican,Republican Women,All others,Conservative Republicans,Hispanic/Latino,,,,,,,,,,Yes,,State questionnaire,Spanish,Suburbs,Suburbs,21.0,5.0,South,Version 2,High Density Urban,80s Suburbs,Urban Perimeter,Upscale
860025.0,Florida,50000.0,,Complete,Telephone survey,2.04999995231628,Charlie Crist,Alex Sink,Female,White,50-59,Independent,Moderate,,College graduate,No,,I strongly favor my candidate,Unfavorable,Favorable,Better,,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,Omit,,Does not matter to me,,,The Tea Party movement was not a factor,,,McCain,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,,,,,,Yes,,State questionnaire,English,Suburbs,Suburbs,1.0,1.0,South,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale
865623.0,Florida,50036.0,,Complete,Telephone survey,2.23000001907349,Marco Rubio,Rick Scott,Female,White,40-44,Republican,Conservative,,College graduate,,,,,,,,,,,Repeal it,,,,,Spending to create jobs,,,Hurt the economy,Neutral,,,Seriously off on the wrong track,McCain,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,Neutral,,,,Non-Tea Party supporters and Republicans,,,,,,National questionnaire,,Suburbs,Suburbs,8.0,2.0,South,Version 3,Suburb,80s Suburbs,Urban Perimeter,Downscale
904261.0,Florida,98.0,Call 3,Complete,Election day exit poll,1.11000001430511,Marco Rubio,Rick Scott,Male,White,30-39,Something else,Moderate,,College graduate,No,,,,,,,,,,Repeal it,,,,,Spending to create jobs,,,Made no difference,Neutral,,,Generally going in the right direction,McCain,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,Neutral,,,,Non-Tea Party supporters and Independents/Something else,,,,,,National questionnaire,English,Suburbs,Suburbs,7.0,1.0,South,Version 3,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale
887585.0,Florida,49.0,Call 2,Complete,Election day exit poll,1.13999998569489,Charlie Crist,Alex Sink,Female,White,50-59,Democrat,Liberal,,College graduate,No,,,,,,,,,,Expand it,,,,,Spending to create jobs,,,Made no difference,Strongly oppose,,,Generally going in the right direction,McCain,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,Oppose,,,,Non-Tea Party supporters and Democrats,,,,,,National questionnaire,English,Suburbs,Suburbs,5.0,2.0,South,Version 3,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very downscale
860134.0,Florida,50094.0,,Complete,Telephone survey,2.59999990463257,Charlie Crist,Rick Scott,Female,White,65 or over,Republican,Moderate,,Postgraduate study,No,,I strongly favor my candidate,Unfavorable,Omit,Worse,,Barack Obama was not a factor,Angry,,,,,,,Spending to create jobs,,Omit,,,The Tea Party movement was not a factor,,,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,,,,,,,,No,,State questionnaire,English,Suburbs,Suburbs,19.0,5.0,South,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
859939.0,Florida,50042.0,,Complete,Telephone survey,1.61000001430511,Kendrick Meek,Alex Sink,Female,White,50-59,Independent,Conservative,,Some college/assoc. degree,No,,I dislike the other candidates,Unfavorable,Unfavorable,About the same,,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,Spending to create jobs,,The Republican Party,,,The Tea Party movement was not a factor,,,McCain,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,,,,,,No,,State questionnaire,English,Suburbs,Suburbs,9.0,3.0,South,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale
860005.0,Florida,50022.0,,Complete,Telephone survey,1.72000002861023,Marco Rubio,Rick Scott,Female,White,65 or over,Independent,Moderate,,Some college/assoc. degree,No,,I like my candidate but with reservations,Unfavorable,Unfavorable,About the same,,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,,Spending to create jobs,,The Republican Party,,,The Tea Party movement was not a factor,,,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,,,,,,No,,State questionnaire,English,Suburbs,Suburbs,5.0,3.0,South,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very downscale
