ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENLA10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,GOVTDO10,HEALTHCARE10,ISSUE10,NECWORRY,OBAMA4,TEAPARTY,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARTY3,WHNCLINC,XTEAPARTYID,FAVMELAN,FAVVITTER,HURRICANE,OILSPILL,HURRICANE2,OILSPILL2,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
913329.0, Louisiana,65.0,Call 3,Complete,Election day exit poll,0.665576636791229,Charlie Melancon,Male,White,40-44,Independent,Moderate,"$30,000-$49,999",College graduate,No,Omit,Leave it as is,The economy,Somewhat worried,Somewhat approve,Somewhat oppose,Obama,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,The economy,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Oppose,No,Non-Tea Party supporters and Independents/Something else,Favorable,Unfavorable,No severe hardship,No severe hardship,No severe hardship,No severe hardship,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,5.0,South,Version 1,High Density Urban,Urban,Urban Core,Very downscale,70117.0
873665.0, Louisiana,63.0,Call 1,Complete,Election day exit poll,0.665576636791229,Charlie Melancon,Male,White,30-39,Independent,Moderate,"$75,000-$99,999",Some college/assoc. degree,No,Government should do more to solve problems,Expand it,The economy,Not too worried,Somewhat approve,Neutral,Obama,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,The economy,Not worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Neutral,No,Non-Tea Party supporters and Independents/Something else,Favorable,Favorable,A severe hardship but you have recovered,A severe hardship but you have recovered,Caused a severe hardship,Caused a severe hardship,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,5.0,South,Version 1,Extremely High Density Urban,Urban,Urban Core,Very downscale,70116.0
873660.0, Louisiana,86.0,Call 1,Complete,Election day exit poll,0.857541918754578,Charlie Melancon,Female,Black,40-44,Democrat,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,Government should do more to solve problems,Expand it,The war in Afghanistan,Not too worried,Somewhat approve,Omit,Obama,Black female,Black women,30-44,30-59,18-44,30-44,40-49,Black 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,Something else,Not worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,Omit,No,,Favorable,Unfavorable,No severe hardship,No severe hardship,No severe hardship,No severe hardship,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,7.0,2.0,South,Version 1,Suburb,Rural,Rural,Downscale,70570.0
874309.0, Louisiana,63.0,Call 1,Complete,Election day exit poll,0.759133577346802,Charlie Melancon,Male,White,60-64,Democrat,Liberal,"$100,000-$199,999",Postgraduate study,No,Government should do more to solve problems,Expand it,Health care,Somewhat worried,Strongly approve,Strongly oppose,Obama,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Something else,Worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Oppose,No,Non-Tea Party supporters and Democrats,Favorable,Unfavorable,No severe hardship,No severe hardship,No severe hardship,No severe hardship,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,5.0,South,Version 1,Extremely High Density Urban,Urban,Urban Core,Very downscale,70116.0
894643.0, Louisiana,26.0,Call 2,Complete,Election day exit poll,0.701490938663483,Charlie Melancon,Female,Hispanic,30-39,Democrat,Liberal,"$100,000-$199,999",Postgraduate study,Yes,Government should do more to solve problems,Expand it,The economy,Not too worried,Strongly approve,Somewhat oppose,Obama,Non black female,Latino women,30-44,30-59,18-44,30-44,30-39,Latino 30-44,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,The economy,Not worried,Approve,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Black,Oppose,No,Non-Tea Party supporters and Democrats,Unfavorable,Unfavorable,A severe hardship but you have recovered,No severe hardship,Caused a severe hardship,No severe hardship,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,3.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale,70808.0
873645.0, Louisiana,21.0,Call 1,Complete,Election day exit poll,0.717032968997955,Charlie Melancon,Male,Black,45-49,Democrat,Conservative,"$50,000-$74,999",Some college/assoc. degree,No,Government should do more to solve problems,Expand it,Health care,Somewhat worried,Strongly approve,Strongly oppose,Obama,Black male,Black men,45-65,30-59,45+,45-59,40-49,Black 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Something else,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,Oppose,No,Non-Tea Party supporters and Democrats,Favorable,Unfavorable,A severe hardship and you have not recovered,No severe hardship,Caused a severe hardship,No severe hardship,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,3.0,South,Version 1,Suburb,Urban,Urban Core,Very downscale,70805.0
915636.0, Louisiana,63.0,Call 3,Complete,Election day exit poll,0.759133577346802,Charlie Melancon,Male,White,65 or over,Democrat,Liberal,"$100,000-$199,999",Postgraduate study,No,Government should do more to solve problems,Expand it,The economy,Not too worried,Somewhat approve,Neutral,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,The economy,Not worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Neutral,No,Non-Tea Party supporters and Democrats,Favorable,Unfavorable,A severe hardship but you have recovered,No severe hardship,Caused a severe hardship,No severe hardship,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,5.0,South,Version 1,Extremely High Density Urban,Urban,Urban Core,Very downscale,70116.0
874924.0, Louisiana,32.0,Call 1,Complete,Election day exit poll,1.64431464672089,Charlie Melancon,Female,Black,65 or over,Democrat,Moderate,"Under $30,000",Some college/assoc. degree,No,Government should do more to solve problems,Expand it,Health care,Not too worried,Strongly approve,Neutral,Obama,Black female,Black women,65+,60+,45+,60+,65+,Black 65+,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,Something else,Not worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,Neutral,No,Non-Tea Party supporters and Democrats,Favorable,Unfavorable,No severe hardship,No severe hardship,No severe hardship,No severe hardship,State questionnaire,Rural,Small Cities/Rural,5.0,1.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale,71251.0
894628.0, Louisiana,86.0,Call 2,Complete,Election day exit poll,0.857541918754578,Charlie Melancon,Female,Black,40-44,Democrat,Conservative,"$75,000-$99,999",College graduate,No,Government should do more to solve problems,Expand it,Health care,Very worried,Strongly approve,Strongly oppose,Obama,Black female,Black women,30-44,30-59,18-44,30-44,40-49,Black 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Something else,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,Oppose,No,Non-Tea Party supporters and Democrats,Favorable,Unfavorable,A severe hardship and you have not recovered,No severe hardship,Caused a severe hardship,No severe hardship,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,7.0,2.0,South,Version 1,Suburb,Rural,Rural,Downscale,70570.0
873629.0, Louisiana,44.0,Call 1,Complete,Election day exit poll,1.41663110256195,Charlie Melancon,Female,Black,50-59,Democrat,Moderate,"$100,000-$199,999",College graduate,No,Government is doing too many things better left to businesses and individuals,Leave it as is,The economy,Somewhat worried,Somewhat approve,Neutral,Obama,Black female,Black women,45-65,30-59,45+,45-59,50-64,Black 45-54,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,The economy,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,Neutral,No,Non-Tea Party supporters and Democrats,Favorable,Unfavorable,No severe hardship,No severe hardship,No severe hardship,No severe hardship,State questionnaire,Suburbs,Suburbs,2.0,4.0,South,Version 1,Suburb,60s Suburbs,Urban Perimeter,Very downscale,70094.0
873363.0, Louisiana,63.0,Call 1,Complete,Election day exit poll,0.759133577346802,Charlie Melancon,Male,White,60-64,Democrat,Liberal,"$30,000-$49,999",College graduate,No,Government should do more to solve problems,Expand it,The economy,Somewhat worried,Somewhat approve,Strongly oppose,Obama,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,The economy,Worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Oppose,No,Non-Tea Party supporters and Democrats,Favorable,Unfavorable,No severe hardship,No severe hardship,No severe hardship,No severe hardship,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,5.0,South,Version 1,Extremely High Density Urban,Urban,Urban Core,Very downscale,70116.0
892282.0, Louisiana,65.0,Call 2,Complete,Election day exit poll,0.665576636791229,Charlie Melancon,Male,White,50-59,Independent,Liberal,"$50,000-$74,999",Some college/assoc. degree,No,Government should do more to solve problems,Expand it,The economy,Not too worried,Somewhat approve,Strongly oppose,Obama,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,The economy,Not worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Oppose,No,Non-Tea Party supporters and Independents/Something else,Favorable,Unfavorable,No severe hardship,No severe hardship,No severe hardship,No severe hardship,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,5.0,South,Version 1,High Density Urban,Urban,Urban Core,Very downscale,70117.0
915608.0, Louisiana,63.0,Call 3,Complete,Election day exit poll,0.853791892528534,Charlie Melancon,Male,Black,45-49,Democrat,Moderate,"$100,000-$199,999",High school graduate,,Government is doing too many things better left to businesses and individuals,Leave it as is,Illegal immigration,Somewhat worried,Strongly disapprove,Neutral,Obama,Black male,Black men,45-65,30-59,45+,45-59,40-49,Black 45-54,No college degree,High school graduate or less,Non white no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,Something else,Worried,Disapprove,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,Neutral,No,Non-Tea Party supporters and Democrats,Favorable,Unfavorable,A severe hardship and you have not recovered,A severe hardship but you have recovered,Caused a severe hardship,Caused a severe hardship,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,5.0,South,Version 1,Extremely High Density Urban,Urban,Urban Core,Very downscale,70116.0
875936.0, Louisiana,26.0,Call 1,Complete,Election day exit poll,0.728983521461487,Charlie Melancon,Male,Black,50-59,Democrat,Moderate,"$200,000 or more",College graduate,No,Government should do more to solve problems,Expand it,The economy,Very worried,Strongly approve,Strongly oppose,Obama,Black male,Black men,45-65,30-59,45+,45-59,50-64,Black 45-54,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,The economy,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,Oppose,No,Non-Tea Party supporters and Democrats,Favorable,Unfavorable,A severe hardship but you have recovered,A severe hardship but you have recovered,Caused a severe hardship,Caused a severe hardship,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,3.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale,70808.0
913262.0, Louisiana,65.0,Call 3,Complete,Election day exit poll,0.652512192726135,Charlie Melancon,,White,45-49,Democrat,Moderate,"$50,000-$74,999",,No,Government should do more to solve problems,Expand it,The economy,Somewhat worried,Somewhat disapprove,Strongly oppose,Obama,,,45-65,30-59,45+,45-59,40-49,White 45-54,,,,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,The economy,Worried,Disapprove,Democrat,,White Democrats,Moderate/Conservative Democrats,White,Oppose,,Non-Tea Party supporters and Democrats,Favorable,Unfavorable,A severe hardship but you have recovered,No severe hardship,Caused a severe hardship,No severe hardship,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,5.0,South,Version 1,High Density Urban,Urban,Urban Core,Very downscale,70117.0
