ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENCT10,GOVCT10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,CHILD,GOVTDO10,NECWORRY,OBAMA4,TEAPARTY,TIMESEN10,UNFAIRCT10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARENTS,TEAPARTY3,TIMESENMTH10,TIMESENWK10,UNFAIRBLUM,UNFAIRMCMA,WHNCLINC,XTEAPARTYID,BLUMHONEST,MCMAWREST,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
881927.0,Connecticut,7.0,Call 2,Complete,Election day exit poll,1.24231517314911,Richard Blumenthal,Dan Malloy,Female,Hispanic,25-29,Democrat,Moderate,"Under $30,000",Some college/assoc. degree,Yes,Yes,Government should do more to solve problems,Not too worried,Strongly approve,Strongly oppose,Before that,Only Linda McMahon,Obama,Non black female,Latino women,18-29,18-29,18-44,18-29,25-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,Moms - Women with children,Not worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,Non-Tea Party supporters and Moms,Oppose,Before that,In the last month or earlier,Richard Blumenthal did not,Linda McMahon did,No,Non-Tea Party supporters and Democrats,Yes,Did not affect your vote,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,1.0,East,Version 1,Extremely High Density Urban,Urban,Urban Core,Very downscale
881980.0,Connecticut,43.0,Call 2,Complete,Election day exit poll,0.905061900615692,Richard Blumenthal,Dan Malloy,Male,White,18-24,Democrat,Moderate,"Under $30,000",College graduate,No,No,Government should do more to solve problems,Not too worried,Strongly approve,Strongly oppose,In the last month,Omit,Obama,Non black male,White men,18-29,18-29,18-44,18-29,18-24,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Men without children,Not worried,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Do not have children,Oppose,In the last month,In the last month or earlier,Omit,Omit,No,Non-Tea Party supporters and Democrats,Yes,Less likely to vote for her,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,East,Version 1,Extremely High Density Urban,Urban,Urban Core,Very downscale
881999.0,Connecticut,105.0,Call 2,Complete,Election day exit poll,0.868846952915192,Richard Blumenthal,Dan Malloy,Female,White,50-59,Independent,Moderate,"$100,000-$199,999",Postgraduate study,No,No,Government is doing too many things better left to businesses and individuals,Somewhat worried,Somewhat disapprove,Somewhat oppose,Before that,Only Linda McMahon,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Women without children,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Do not have children,Oppose,Before that,In the last month or earlier,Richard Blumenthal did not,Linda McMahon did,No,Non-Tea Party supporters and Independents/Something else,Yes,Less likely to vote for her,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,East,Version 1,Suburb,Urban,Urban Core,Very upscale
882003.0,Connecticut,7.0,Call 2,Complete,Election day exit poll,1.31028532981873,Richard Blumenthal,Tom Foley,Female,Hispanic,50-59,Something else,Moderate,"$30,000-$49,999",High school graduate,Yes,No,Government is doing too many things better left to businesses and individuals,Somewhat worried,Somewhat approve,Neutral,In the last month,Only Linda McMahon,Obama,Non black female,Latino women,45-65,30-59,45+,45-59,50-64,Latino 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,Women without children,Worried,Approve,Independent/Something else,Independent Women,All others,Independents/Something else,Hispanic/Latino,Do not have children,Neutral,In the last month,In the last month or earlier,Richard Blumenthal did not,Linda McMahon did,No,Non-Tea Party supporters and Independents/Something else,Yes,Did not affect your vote,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,1.0,East,Version 1,Extremely High Density Urban,Urban,Urban Core,Very downscale
882052.0,Connecticut,105.0,Call 2,Not complete,Election day exit poll,0.855014622211456,Richard Blumenthal,Dan Malloy,Male,White,45-49,,,,Postgraduate study,No,Yes,Government is doing too many things better left to businesses and individuals,,,,Before that,,,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Dads - Men with children,,,,,,,White,,,Before that,In the last month or earlier,,,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,East,Version 1,Suburb,Urban,Urban Core,Very upscale
882082.0,Connecticut,7.0,Call 2,Complete,Election day exit poll,1.3034143447876,Richard Blumenthal,Tom Foley,Female,White,65 or over,Democrat,Moderate,"$50,000-$74,999",College graduate,No,No,Government should do more to solve problems,Very worried,Somewhat approve,Neutral,Before that,Both of them,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Do not have children,Neutral,Before that,In the last month or earlier,Richard Blumenthal did,Linda McMahon did,No,Non-Tea Party supporters and Democrats,Yes,Less likely to vote for her,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,1.0,East,Version 1,Extremely High Density Urban,Urban,Urban Core,Very downscale
882094.0,Connecticut,43.0,Call 2,Complete,Election day exit poll,0.883327722549438,Richard Blumenthal,Dan Malloy,Female,Hispanic,50-59,Democrat,Liberal,"$50,000-$74,999",Some college/assoc. degree,Yes,Yes,Government should do more to solve problems,Very worried,Strongly approve,Strongly oppose,Before that,Only Linda McMahon,Obama,Non black female,Latino women,45-65,30-59,45+,45-59,50-64,Latino 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Moms - Women with children,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Hispanic/Latino,Non-Tea Party supporters and Moms,Oppose,Before that,In the last month or earlier,Richard Blumenthal did not,Linda McMahon did,No,Non-Tea Party supporters and Democrats,Yes,Less likely to vote for her,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,East,Version 1,Extremely High Density Urban,Urban,Urban Core,Very downscale
882133.0,Connecticut,105.0,Call 2,Complete,Election day exit poll,0.759134650230408,Linda McMahon,Dan Malloy,Female,White,65 or over,Democrat,Moderate,"$75,000-$99,999",Postgraduate study,No,No,Government is doing too many things better left to businesses and individuals,Very worried,Somewhat disapprove,Neutral,Before that,Only Richard Blumenthal,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,Worried,Disapprove,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Do not have children,Neutral,Before that,In the last month or earlier,Richard Blumenthal did,Linda McMahon did not,No,Non-Tea Party supporters and Democrats,No,Did not affect your vote,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,East,Version 1,Suburb,Urban,Urban Core,Very upscale
882153.0,Connecticut,7.0,Call 2,Complete,Election day exit poll,1.42598605155945,Richard Blumenthal,Dan Malloy,Female,Black,30-39,Democrat,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,Yes,Government should do more to solve problems,Somewhat worried,Strongly approve,Strongly oppose,In the last three days,Neither of them,Obama,Black female,Black women,30-44,30-59,18-44,30-44,30-39,Black 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,Moms - Women with children,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,Non-Tea Party supporters and Moms,Oppose,In the last month,In the last week,Richard Blumenthal did not,Linda McMahon did not,No,Non-Tea Party supporters and Democrats,Yes,Did not affect your vote,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,1.0,East,Version 1,Extremely High Density Urban,Urban,Urban Core,Very downscale
882173.0,Connecticut,43.0,Call 2,Complete,Election day exit poll,1.08165299892426,Richard Blumenthal,Dan Malloy,Male,Hispanic,18-24,Republican,Liberal,"Under $30,000",High school graduate,Yes,Yes,Government should do more to solve problems,Somewhat worried,Strongly approve,Strongly oppose,In the last month,Only Richard Blumenthal,Obama,Non black male,Latino men,18-29,18-29,18-44,18-29,18-24,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,Dads - Men with children,Worried,Approve,Republican,Republican Men,All others,Moderate/Liberal Republicans,Black,Non-Tea Party supporters and Dads,Oppose,In the last month,In the last month or earlier,Richard Blumenthal did,Linda McMahon did not,No,Non-Tea Party supporters and Republicans,Yes,More likely to vote for her,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,East,Version 1,Extremely High Density Urban,Urban,Urban Core,Very downscale
882205.0,Connecticut,105.0,Call 2,Complete,Election day exit poll,0.864290773868561,Richard Blumenthal,Dan Malloy,Female,White,60-64,Democrat,Moderate,"$100,000-$199,999",College graduate,,Yes,Government should do more to solve problems,Somewhat worried,Strongly approve,Strongly oppose,In the last month,Only Linda McMahon,Obama,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Moms - Women with children,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Non-Tea Party supporters and Moms,Oppose,In the last month,In the last month or earlier,Richard Blumenthal did not,Linda McMahon did,No,Non-Tea Party supporters and Democrats,Yes,Did not affect your vote,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,East,Version 1,Suburb,Urban,Urban Core,Very upscale
882218.0,Connecticut,7.0,Call 2,Complete,Election day exit poll,1.17418313026428,Richard Blumenthal,Dan Malloy,Male,White,30-39,Democrat,Liberal,"$200,000 or more",College graduate,No,Yes,Government should do more to solve problems,Very worried,Strongly approve,Strongly oppose,Before that,Only Linda McMahon,Obama,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Dads - Men with children,Worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Non-Tea Party supporters and Dads,Oppose,Before that,In the last month or earlier,Richard Blumenthal did not,Linda McMahon did,No,Non-Tea Party supporters and Democrats,Yes,Less likely to vote for her,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,1.0,East,Version 1,Extremely High Density Urban,Urban,Urban Core,Very downscale
882262.0,Connecticut,43.0,Call 2,Complete,Election day exit poll,0.883327722549438,Richard Blumenthal,Dan Malloy,Female,White,50-59,Democrat,Liberal,"$50,000-$74,999",College graduate,No,No,Government should do more to solve problems,Very worried,Somewhat approve,Strongly oppose,Before that,Both of them,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Do not have children,Oppose,Before that,In the last month or earlier,Richard Blumenthal did,Linda McMahon did,No,Non-Tea Party supporters and Democrats,Yes,Omit,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,East,Version 1,Extremely High Density Urban,Urban,Urban Core,Very downscale
882267.0,Connecticut,105.0,Call 2,Complete,Election day exit poll,0.855014622211456,Richard Blumenthal,Dan Malloy,Male,White,40-44,Democrat,Moderate,"$200,000 or more",College graduate,No,Yes,Government should do more to solve problems,Somewhat worried,Somewhat approve,Strongly oppose,Before that,Neither of them,Obama,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Dads - Men with children,Worried,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Non-Tea Party supporters and Dads,Oppose,Before that,In the last month or earlier,Richard Blumenthal did not,Linda McMahon did not,No,Non-Tea Party supporters and Democrats,Yes,Did not affect your vote,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,East,Version 1,Suburb,Urban,Urban Core,Very upscale
