ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENNY10,SEN2NY10,GOVNY10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,CHILD,GOVTDO10,ISSUE10,NECWORRY,OBAMA4,TEAPARTY,UNIONHH10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARENTS,TEAPARTY3,WHNCLINC,XTEAPARTYID,HONEST10NY,HONESTCUOMO,HONESTPALA,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
894464.0, New York,55.0,Call 2,Complete,Election day exit poll,0.806139886379242,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Female,White,30-39,Independent,Conservative,,Postgraduate study,No,No,,,,,,No,,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,Women without children,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,,,,National questionnaire,English,Suburbs,Suburbs,21.0,5.0,East,Version 4,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
870154.0, New York,91.0,Call 1,Complete,Election day exit poll,0.890301764011383,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Female,White,65 or over,Democrat,Liberal,,Postgraduate study,No,,,,,,Strongly oppose,,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,Oppose,,Non-Tea Party supporters and Democrats,,,,National questionnaire,English,Suburbs,Suburbs,20.0,5.0,East,Version 3,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
913891.0, New York,59.0,Call 3,Complete,Election day exit poll,0.865509450435638,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Female,Black,30-39,Democrat,Moderate,,Postgraduate study,No,,,,,,Strongly oppose,,Obama,Black female,Black women,30-44,30-59,18-44,30-44,30-39,Black 30-44,College graduate,More than High school graduate,Non white college degree,,,,,,,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,,Oppose,,Non-Tea Party supporters and Democrats,,,,National questionnaire,English,Suburbs,Suburbs,4.0,2.0,East,Version 3,High Density Urban,60s Suburbs,Urban Perimeter,Very upscale
894443.0, New York,49.0,Call 2,Complete,Election day exit poll,1.15589606761932,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Female,Black,30-39,Democrat,Moderate,"Under $30,000",No high school diploma,No,Yes,,,,,,No,,Black female,Black women,30-44,30-59,18-44,30-44,30-39,Black 30-44,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,Moms - Women with children,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,,,No,,,,,National questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",28.0,4.0,East,Version 4,High Density Urban,Urban,Urban Core,Downscale
914461.0, New York,59.0,Call 3,Not complete,Election day exit poll,0.865509450435638,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Female,Black,40-44,,,,,No,,,,,,,,,Black female,Black women,30-44,30-59,18-44,30-44,40-49,Black 30-44,,,,,,,,,,,,,,,,,Black,,,,,,,,National questionnaire,English,Suburbs,Suburbs,4.0,2.0,East,Version 2,High Density Urban,60s Suburbs,Urban Perimeter,Very upscale
894251.0, New York,49.0,Call 2,Complete,Election day exit poll,0.654385209083557,Jay Townsend,Kirsten Gillibrand,Andrew Cuomo,Female,Black,30-39,Democrat,Liberal,,Some college/assoc. degree,No,,,,,,Neutral,,Obama,Black female,Black women,30-44,30-59,18-44,30-44,30-39,Black 30-44,No college degree,More than High school graduate,Non white no college degree,,,,,,,,,,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Black,,Neutral,,Non-Tea Party supporters and Democrats,,,,National questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",28.0,4.0,East,Version 3,High Density Urban,Urban,Urban Core,Downscale
913710.0, New York,104.0,Call 3,Not complete,Election day exit poll,0.537672996520996,Jay Townsend,Kirsten Gillibrand,Andrew Cuomo,Male,White,60-64,,,,College graduate,No,No,Government should do more to solve problems,,,,,,,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Men without children,,,,,,,,White,,,,,,,,State questionnaire,English,Suburbs,Suburbs,25.0,4.0,East,Version 1,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
916077.0, New York,91.0,Call 3,Complete,Election day exit poll,1.0931601524353,Jay Townsend,Kirsten Gillibrand,Andrew Cuomo,Male,White,60-64,Independent,Moderate,"$100,000-$199,999",College graduate,No,No,,,,,,Yes,,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Men without children,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,No,,,,,National questionnaire,English,Suburbs,Suburbs,20.0,5.0,East,Version 4,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
872211.0, New York,47.0,Call 1,Complete,Election day exit poll,0.443216919898987,Jay Townsend,Kirsten Gillibrand,Andrew Cuomo,Female,White,60-64,Democrat,Liberal,"$50,000-$74,999",High school graduate,No,No,,,,,,No,,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,,No,,,,,National questionnaire,English,Suburbs,Suburbs,26.0,4.0,East,Version 4,Suburb,70s Suburbs,Urban Perimeter,Upscale
915582.0, New York,87.0,Call 3,Complete,Election day exit poll,0.731044590473175,Jay Townsend,Kirsten Gillibrand,Andrew Cuomo,Female,White,45-49,Republican,Moderate,"$100,000-$199,999",College graduate,No,Yes,,,,,,No,,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Moms - Women with children,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,No,,,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",13.0,1.0,East,Version 4,Extremely High Density Urban,Urban,Urban Core,Upscale
915298.0, New York,32.0,Call 3,Complete,Election day exit poll,0.722950041294098,Jay Townsend,Kirsten Gillibrand,Andrew Cuomo,Female,Black,65 or over,Democrat,Liberal,,Some college/assoc. degree,No,,,,,,Somewhat oppose,,Obama,Black female,Black women,65+,60+,45+,60+,65+,Black 65+,No college degree,More than High school graduate,Non white no college degree,,,,,,,,,,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Black,,Oppose,,Non-Tea Party supporters and Democrats,,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",11.0,1.0,East,Version 3,Extremely High Density Urban,Urban,Urban Core,Very downscale
914688.0, New York,32.0,Call 3,Complete,Election day exit poll,0.638035893440247,Jay Townsend,Kirsten Gillibrand,Andrew Cuomo,Female,Black,45-49,Democrat,Conservative,"Under $30,000",High school graduate,No,Yes,,,,,,No,,Black female,Black women,45-65,30-59,45+,45-59,40-49,Black 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,Moms - Women with children,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,,,No,,,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",11.0,1.0,East,Version 4,Extremely High Density Urban,Urban,Urban Core,Very downscale
894616.0, New York,59.0,Call 2,Complete,Election day exit poll,1.05448508262634,Jay Townsend,Kirsten Gillibrand,Andrew Cuomo,Male,Black,50-59,Democrat,Liberal,,College graduate,No,,,,,,Somewhat oppose,,Obama,Black male,Black men,45-65,30-59,45+,45-59,50-64,Black 45-54,College graduate,More than High school graduate,Non white college degree,,,,,,,,,,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,Black,,Oppose,,Non-Tea Party supporters and Democrats,,,,National questionnaire,English,Suburbs,Suburbs,4.0,2.0,East,Version 3,High Density Urban,60s Suburbs,Urban Perimeter,Very upscale
916092.0, New York,91.0,Call 3,Complete,Election day exit poll,0.415165215730667,Other,Kirsten Gillibrand,Andrew Cuomo,Female,White,45-49,Democrat,Liberal,"$100,000-$199,999",Postgraduate study,No,Yes,,,,,,No,,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Moms - Women with children,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,,No,,,,,National questionnaire,English,Suburbs,Suburbs,20.0,5.0,East,Version 4,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
894422.0, New York,75.0,Call 2,Complete,Election day exit poll,1.22134947776794,Charles Schumer,Joseph DioGuardi,Andrew Cuomo,Female,White,65 or over,Republican,Moderate,"$100,000-$199,999",Postgraduate study,No,No,,,,,,No,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Women without children,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,No,,,,,National questionnaire,English,Suburbs,Suburbs,19.0,3.0,East,Version 4,Suburb,60s Suburbs,High-Growth Suburban Perimeter,Upscale
871158.0, New York,75.0,Call 1,Complete,Election day exit poll,1.22795760631561,Charles Schumer,Joseph DioGuardi,Andrew Cuomo,Male,White,65 or over,Republican,Moderate,,High school graduate,No,,,,,,Neutral,,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,,,,,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,,Neutral,,Non-Tea Party supporters and Republicans,,,,National questionnaire,English,Suburbs,Suburbs,19.0,3.0,East,Version 3,Suburb,60s Suburbs,High-Growth Suburban Perimeter,Upscale
873664.0, New York,47.0,Call 1,Complete,Election day exit poll,0.721991121768951,Charles Schumer,Joseph DioGuardi,Andrew Cuomo,Female,White,50-59,Democrat,Moderate,,College graduate,No,,,,,,Strongly oppose,,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,Oppose,,Non-Tea Party supporters and Democrats,,,,National questionnaire,English,Suburbs,Suburbs,26.0,4.0,East,Version 3,Suburb,70s Suburbs,Urban Perimeter,Upscale
892682.0, New York,47.0,Call 2,Complete,Election day exit poll,0.950315475463867,Charles Schumer,Joseph DioGuardi,Andrew Cuomo,Male,Black,50-59,Democrat,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,No,,,,,,No,,Black male,Black men,45-65,30-59,45+,45-59,50-64,Black 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,Men without children,,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,,,No,,,,,National questionnaire,English,Suburbs,Suburbs,26.0,4.0,East,Version 4,Suburb,70s Suburbs,Urban Perimeter,Upscale
892406.0, New York,47.0,Call 2,Complete,Election day exit poll,0.822504818439484,Charles Schumer,Joseph DioGuardi,Andrew Cuomo,Male,White,60-64,Independent,Moderate,"$30,000-$49,999",College graduate,No,No,,,,,,No,,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Men without children,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,No,,,,,National questionnaire,English,Suburbs,Suburbs,26.0,4.0,East,Version 4,Suburb,70s Suburbs,Urban Perimeter,Upscale
916187.0, New York,91.0,Call 3,Complete,Election day exit poll,0.651028454303741,Charles Schumer,Joseph DioGuardi,Andrew Cuomo,Female,White,30-39,Republican,Liberal,,Some college/assoc. degree,No,,,,,,Somewhat support,,McCain,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,Support,,Tea Party supporters,,,,National questionnaire,English,Suburbs,Suburbs,20.0,5.0,East,Version 3,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
916177.0, New York,91.0,Call 3,Complete,Election day exit poll,0.651028454303741,Charles Schumer,Joseph DioGuardi,Andrew Cuomo,Female,White,30-39,Republican,Conservative,,College graduate,No,,,,,,Neutral,,Didn't vote,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,Neutral,,Non-Tea Party supporters and Republicans,,,,National questionnaire,English,Suburbs,Suburbs,20.0,5.0,East,Version 3,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
869417.0, New York,55.0,Call 1,Complete,Election day exit poll,0.756832003593445,Charles Schumer,Joseph DioGuardi,Andrew Cuomo,Female,White,60-64,Democrat,Liberal,,High school graduate,No,,,,,,Neutral,,Obama,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,Neutral,,Non-Tea Party supporters and Democrats,,,,National questionnaire,English,Suburbs,Suburbs,21.0,5.0,East,Version 3,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
868437.0, New York,56.0,Call 1,Complete,Election day exit poll,0.973143458366394,Charles Schumer,Joseph DioGuardi,Andrew Cuomo,Male,White,65 or over,,Moderate,,College graduate,No,,,,,,Strongly support,,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,,White,,Support,,,,,,National questionnaire,English,Suburbs,Suburbs,4.0,2.0,East,Version 3,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very upscale
915520.0, New York,87.0,Call 3,Complete,Election day exit poll,1.13660264015198,Charles Schumer,Joseph DioGuardi,Andrew Cuomo,Male,White,18-24,Independent,Conservative,"Under $30,000",High school graduate,No,No,,,,,,Yes,,Non black male,White men,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Men without children,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,Yes,,,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",13.0,1.0,East,Version 4,Extremely High Density Urban,Urban,Urban Core,Upscale
919733.0, New York,47.0,Call 3,Complete,Election day exit poll,0.721991121768951,Charles Schumer,Joseph DioGuardi,Andrew Cuomo,Female,White,50-59,Independent,Conservative,"$75,000-$99,999",College graduate,No,Yes,,,,,,Yes,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Moms - Women with children,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,No,,,,,National questionnaire,English,Suburbs,Suburbs,26.0,4.0,East,Version 4,Suburb,70s Suburbs,Urban Perimeter,Upscale
870730.0, New York,75.0,Call 1,Complete,Election day exit poll,1.0837277173996,Charles Schumer,Joseph DioGuardi,Andrew Cuomo,Male,White,40-44,Independent,Moderate,,Postgraduate study,No,,,,,,Neutral,,Obama,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,Neutral,,Non-Tea Party supporters and Independents/Something else,,,,National questionnaire,English,Suburbs,Suburbs,19.0,3.0,East,Version 3,Suburb,60s Suburbs,High-Growth Suburban Perimeter,Upscale
894664.0, New York,55.0,Call 2,Complete,Election day exit poll,0.760926842689514,Charles Schumer,Joseph DioGuardi,Andrew Cuomo,Male,White,65 or over,Independent,Moderate,"$75,000-$99,999",Some college/assoc. degree,No,No,,,,,,No,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,No,,,,,National questionnaire,English,Suburbs,Suburbs,21.0,5.0,East,Version 4,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
