ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENIL10,GOVIL10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,DESCRIBS10B,FAVDEM2,FAVREP2,FINSIT2,FORECLOSE,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,LAIDOFF,NECWORRY,OBAMA4,PRIORITY,QUALSEN10,RELIGN10,SENCNTL,STIMULUS,TEAPARTY,TIMESEN10,TRACK,UNFAIRIL,UNIONHH10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,REL5,WHITEREL,TEAPARTY3,TIMESENMTH10,TIMESENWK10,UNFAIRGIAN,UNFAIRKIRK,WHNCLINC,XTEAPARTYID,HONEST10IL,IMPCORR,FORECLOSE2,HONESTGIAN,HONESTKIRK,IMPCORR2,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
908777.0, Illinois,29.0,Call 3,Complete,Election day exit poll,0.741571307182312,Alexi Giannoulias,Pat Quinn,Female,White,30-39,Democrat,Moderate,,Postgraduate study,No,I dislike the other candidates,Favorable,Unfavorable,Worse,,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,Reducing the budget deficit,,,The Democratic Party,Made no difference,,,,Both of them,,Obama,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,Positive,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,,Alexi Giannoulias did,Mark Kirk did,,,,,,,,,State questionnaire,English,Suburbs,Suburbs,10.0,3.0,Midwest,Version 2,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60089.0
892569.0, Illinois,68.0,Call 2,Complete,Election day exit poll,2.25565958023071,Alexi Giannoulias,Scott Cohen,Female,White,65 or over,Democrat,Moderate,,No high school diploma,No,I like my candidate but with reservations,Omit,Unfavorable,About the same,,To express support for Barack Obama,Angry,,,,,,,Cutting taxes,,,The Democratic Party,Made no difference,,,,Both of them,,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Negative,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,,Alexi Giannoulias did,Mark Kirk did,,,,,,,,,State questionnaire,English,Suburbs,Suburbs,16.0,4.0,Midwest,Version 2,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,61072.0
873481.0, Illinois,68.0,Call 1,Complete,Election day exit poll,1.54016554355621,Mark Kirk,Bill Brady,Male,White,65 or over,Democrat,Conservative,,High school graduate,No,I like my candidate but with reservations,Unfavorable,Unfavorable,About the same,,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,Spending to create jobs,,,The Republican Party,Hurt the economy,,,,Both of them,,Obama,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Negative,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,,,,Alexi Giannoulias did,Mark Kirk did,,,,,,,,,State questionnaire,English,Suburbs,Suburbs,16.0,4.0,Midwest,Version 2,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,61072.0
892623.0, Illinois,29.0,Call 2,Complete,Election day exit poll,0.713443100452423,Mark Kirk,Bill Brady,Female,White,40-44,Democrat,Moderate,,College graduate,No,I like my candidate but with reservations,Unfavorable,Unfavorable,About the same,,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,Spending to create jobs,,,Omit,Hurt the economy,,,,Only Mark Kirk,,Obama,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,Negative,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,,Alexi Giannoulias did not,Mark Kirk did,,,,,,,,,State questionnaire,English,Suburbs,Suburbs,10.0,3.0,Midwest,Version 2,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60089.0
892538.0, Illinois,29.0,Call 2,Complete,Election day exit poll,0.741571307182312,Alexi Giannoulias,Pat Quinn,Female,White,50-59,Democrat,Moderate,,College graduate,No,I strongly favor my candidate,Favorable,Unfavorable,About the same,,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,,Spending to create jobs,,,The Democratic Party,Hurt the economy,,,,Only Alexi Giannoulias,,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Negative,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,,Alexi Giannoulias did,Mark Kirk did not,,,,,,,,,State questionnaire,English,Suburbs,Suburbs,10.0,3.0,Midwest,Version 2,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60089.0
908687.0, Illinois,29.0,Call 3,Complete,Election day exit poll,0.741571307182312,Alexi Giannoulias,Pat Quinn,Female,White,50-59,Democrat,Moderate,,College graduate,No,I strongly favor my candidate,Favorable,Unfavorable,About the same,,To express support for Barack Obama,"Dissatisfied, but not angry",,,,,,,Reducing the budget deficit,,,The Democratic Party,Hurt the economy,,,,Only Alexi Giannoulias,,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Negative,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,,Alexi Giannoulias did,Mark Kirk did not,,,,,,,,,State questionnaire,English,Suburbs,Suburbs,10.0,3.0,Midwest,Version 2,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60089.0
909024.0, Illinois,29.0,Call 3,Complete,Election day exit poll,0.915925323963165,Alexi Giannoulias,Pat Quinn,Male,White,60-64,Democrat,Conservative,,College graduate,No,I strongly favor my candidate,Favorable,Unfavorable,About the same,,To express support for Barack Obama,"Dissatisfied, but not angry",,,,,,,Reducing the budget deficit,,,The Democratic Party,Hurt the economy,,,,Only Alexi Giannoulias,,Obama,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Negative,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,,,,Alexi Giannoulias did,Mark Kirk did not,,,,,,,,,State questionnaire,English,Suburbs,Suburbs,10.0,3.0,Midwest,Version 2,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60089.0
872967.0, Illinois,68.0,Call 1,Complete,Election day exit poll,1.40141308307648,Alexi Giannoulias,Pat Quinn,Male,White,65 or over,Independent,Moderate,,High school graduate,,I like my candidate but with reservations,Favorable,Unfavorable,About the same,,To express support for Barack Obama,"Dissatisfied, but not angry",,,,,,,Omit,,,The Democratic Party,Helped the economy,,,,Both of them,,Obama,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,Alexi Giannoulias did,Mark Kirk did,,,,,,,,,State questionnaire,,Suburbs,Suburbs,16.0,4.0,Midwest,Version 2,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,61072.0
869659.0, Illinois,69.0,Call 1,Complete,Election day exit poll,4.39109420776367,Alexi Giannoulias,Pat Quinn,Male,White,60-64,Democrat,Liberal,,Postgraduate study,No,I strongly favor my candidate,Favorable,Unfavorable,Better,,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,Spending to create jobs,,,The Democratic Party,Helped the economy,,,,Omit,,Obama,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Positive,,,,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,,,,,,Omit,Omit,,,,,,,,,State questionnaire,English,Suburbs,Suburbs,16.0,4.0,Midwest,Version 2,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,61072.0
873603.0, Illinois,29.0,Call 1,Complete,Election day exit poll,0.741571307182312,Alexi Giannoulias,Pat Quinn,Female,White,45-49,Democrat,Liberal,,College graduate,No,I dislike the other candidates,Favorable,Unfavorable,Worse,,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,Spending to create jobs,,,The Democratic Party,Helped the economy,,,,Only Mark Kirk,,Obama,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Positive,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,,,,,Alexi Giannoulias did not,Mark Kirk did,,,,,,,,,State questionnaire,English,Suburbs,Suburbs,10.0,3.0,Midwest,Version 2,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60089.0
873756.0, Illinois,29.0,Call 1,Complete,Election day exit poll,0.879867732524872,Alexi Giannoulias,Pat Quinn,Female,White,25-29,Democrat,Liberal,,Postgraduate study,No,I strongly favor my candidate,Favorable,Unfavorable,Better,,To express support for Barack Obama,Enthusiastic,,,,,,,Spending to create jobs,,,The Democratic Party,Helped the economy,,,,Only Mark Kirk,,Obama,Non black female,White women,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,,,,,,Positive,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,,,,,Alexi Giannoulias did not,Mark Kirk did,,,,,,,,,State questionnaire,English,Suburbs,Suburbs,10.0,3.0,Midwest,Version 2,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60089.0
873811.0, Illinois,29.0,Call 1,Complete,Election day exit poll,0.741571307182312,Alexi Giannoulias,Pat Quinn,Female,White,50-59,Democrat,Liberal,,Postgraduate study,No,I dislike the other candidates,Favorable,Unfavorable,Worse,,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,Spending to create jobs,,,The Democratic Party,Helped the economy,,,,Neither of them,,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Positive,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,,,,,Alexi Giannoulias did not,Mark Kirk did not,,,,,,,,,State questionnaire,English,Suburbs,Suburbs,10.0,3.0,Midwest,Version 2,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60089.0
873965.0, Illinois,29.0,Call 1,Complete,Election day exit poll,0.737741529941559,Mark Kirk,Pat Quinn,Female,White,45-49,Democrat,Conservative,,Postgraduate study,No,I strongly favor my candidate,Favorable,Unfavorable,Worse,,Omit,"Satisfied, but not enthusiastic",,,,,,,Spending to create jobs,,,The Democratic Party,Helped the economy,,,,Omit,,Obama,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Positive,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,,Omit,Omit,,,,,,,,,State questionnaire,English,Suburbs,Suburbs,10.0,3.0,Midwest,Version 2,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60089.0
873966.0, Illinois,29.0,Call 1,Complete,Election day exit poll,0.737741529941559,Mark Kirk,Pat Quinn,Female,White,45-49,Democrat,Conservative,,Postgraduate study,No,I strongly favor my candidate,Favorable,Unfavorable,Worse,,Omit,"Satisfied, but not enthusiastic",,,,,,,Spending to create jobs,,,The Democratic Party,Helped the economy,,,,Omit,,Obama,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Positive,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,,Omit,Omit,,,,,,,,,State questionnaire,English,Suburbs,Suburbs,10.0,3.0,Midwest,Version 2,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60089.0
891222.0, Illinois,10.0,Call 2,Complete,Election day exit poll,0.839762151241302,Alexi Giannoulias,Pat Quinn,Male,White,40-44,Democrat,Liberal,,College graduate,No,I strongly favor my candidate,Favorable,Unfavorable,Better,,To express support for Barack Obama,Enthusiastic,,,,,,,Spending to create jobs,,,The Democratic Party,Helped the economy,,,,Both of them,,Obama,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,Positive,,,,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,,,,,,Alexi Giannoulias did,Mark Kirk did,,,,,,,,,State questionnaire,English,Suburbs,Suburbs,6.0,3.0,Midwest,Version 2,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60190.0
891814.0, Illinois,10.0,Call 2,Complete,Election day exit poll,0.915925323963165,Alexi Giannoulias,Pat Quinn,Male,White,65 or over,Democrat,Liberal,,Postgraduate study,No,I strongly favor my candidate,Favorable,Unfavorable,About the same,,To express support for Barack Obama,"Dissatisfied, but not angry",,,,,,,Spending to create jobs,,,The Democratic Party,Helped the economy,,,,Both of them,,Obama,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,Negative,,,,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,,,,,,Alexi Giannoulias did,Mark Kirk did,,,,,,,,,State questionnaire,English,Suburbs,Suburbs,6.0,3.0,Midwest,Version 2,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60190.0
892666.0, Illinois,29.0,Call 2,Complete,Election day exit poll,0.839762151241302,Alexi Giannoulias,Pat Quinn,Male,White,40-44,Democrat,Liberal,,Postgraduate study,No,I strongly favor my candidate,Favorable,Unfavorable,About the same,,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,,,,,Spending to create jobs,,,The Democratic Party,Helped the economy,,,,Omit,,Obama,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,Positive,,,,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,,,,,,Omit,Omit,,,,,,,,,State questionnaire,English,Suburbs,Suburbs,10.0,3.0,Midwest,Version 2,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60089.0
892827.0, Illinois,68.0,Call 2,Complete,Election day exit poll,0.623108625411987,LeAlan Jones,Pat Quinn,Female,White,25-29,Democrat,Moderate,,College graduate,No,I like my candidate but with reservations,Favorable,Unfavorable,About the same,,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,Spending to create jobs,,,The Democratic Party,Helped the economy,,,,Neither of them,,Obama,Non black female,White women,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,,,,,,Negative,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,,Alexi Giannoulias did not,Mark Kirk did not,,,,,,,,,State questionnaire,English,Suburbs,Suburbs,16.0,4.0,Midwest,Version 2,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,61072.0
907034.0, Illinois,10.0,Call 3,Complete,Election day exit poll,0.741571307182312,Alexi Giannoulias,Pat Quinn,Female,White,50-59,Democrat,Liberal,,College graduate,No,I strongly favor my candidate,Favorable,Unfavorable,About the same,,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,Spending to create jobs,,,The Democratic Party,Helped the economy,,,,Both of them,,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Positive,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,,,,,Alexi Giannoulias did,Mark Kirk did,,,,,,,,,State questionnaire,English,Suburbs,Suburbs,6.0,3.0,Midwest,Version 2,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60190.0
908935.0, Illinois,29.0,Call 3,Complete,Election day exit poll,0.839762151241302,Alexi Giannoulias,Pat Quinn,Male,White,50-59,Independent,Liberal,,Postgraduate study,No,I like my candidate but with reservations,Favorable,Unfavorable,About the same,,Barack Obama was not a factor,Enthusiastic,,,,,,,Spending to create jobs,,,The Democratic Party,Helped the economy,,,,Both of them,,Obama,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Positive,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,Alexi Giannoulias did,Mark Kirk did,,,,,,,,,State questionnaire,English,Suburbs,Suburbs,10.0,3.0,Midwest,Version 2,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60089.0
909337.0, Illinois,29.0,Call 3,Complete,Election day exit poll,0.741571307182312,Alexi Giannoulias,Pat Quinn,Female,White,40-44,Democrat,Moderate,,Postgraduate study,No,I like my candidate but with reservations,Favorable,Unfavorable,About the same,,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,Spending to create jobs,,,The Democratic Party,Helped the economy,,,,Both of them,,Obama,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,Positive,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,,Alexi Giannoulias did,Mark Kirk did,,,,,,,,,State questionnaire,English,Suburbs,Suburbs,10.0,3.0,Midwest,Version 2,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60089.0
908605.0, Illinois,29.0,Call 3,Complete,Election day exit poll,0.717146754264832,Alexi Giannoulias,Bill Brady,Female,White,50-59,Democrat,Moderate,,College graduate,,I like my candidate but with reservations,Favorable,Unfavorable,Better,,Barack Obama was not a factor,Angry,,,,,,,Spending to create jobs,,,The Democratic Party,Helped the economy,,,,Omit,,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Negative,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,,Omit,Omit,,,,,,,,,State questionnaire,,Suburbs,Suburbs,10.0,3.0,Midwest,Version 2,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60089.0
