ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENIA10,GOVIA10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,BRNAGAIN,CHILD,FAVDEM2,FAVREP2,FAVPALIN2,FAVROMN2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,NECWORRY,OBAMA4,PRIORITY,TEAPARTY,TRACK,VOTE2008,WORK,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARENTS,TEAPARTY3,WHNCLINC,WHTEVANG,XTEAPARTYID,CELLPHONE,LANDPHONE,RCAUC2012,SAMESEXM,CELLULAR,REP2012C,WRKWOMEN,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
916378.0, Iowa,100.0,Call 3,Complete,Election day exit poll,1.10202264785767,Roxanne Conlin,Chet Culver,Female,White,60-64,Independent,Moderate,"$50,000-$74,999",Some college/assoc. degree,No,,No,,,Unfavorable,Favorable,,,,Government is doing too many things better left to businesses and individuals,Leave it as is,The economy,Very worried,Somewhat approve,,Neutral,Generally going in the right direction,,Yes,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,,The economy,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Do not have children,Neutral,No,,Non-Tea Party supporters and Independents/Something else,,,,,,,Working women,State questionnaire,Rural,Small Cities/Rural,4.0,3.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
877729.0, Iowa,100.0,Call 1,Complete,Election day exit poll,1.06032395362854,Roxanne Conlin,Chet Culver,Female,White,30-39,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,,Yes,,,Favorable,Omit,,,,Government should do more to solve problems,Leave it as is,The economy,Somewhat worried,Somewhat disapprove,,Neutral,Generally going in the right direction,,No,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Moms - Women with children,,The economy,Worried,Disapprove,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Non-Tea Party supporters and Moms,Neutral,Yes,,Non-Tea Party supporters and Democrats,,,,,,,All others,State questionnaire,Rural,Small Cities/Rural,4.0,3.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
878632.0, Iowa,81.0,Call 1,Complete,Election day exit poll,0.663657903671265,Roxanne Conlin,Terry Branstad,Male,White,50-59,Republican,Conservative,"$50,000-$74,999",High school graduate,No,,No,,,Unfavorable,Favorable,,,,Government is doing too many things better left to businesses and individuals,Leave it as is,The economy,Very worried,Somewhat disapprove,,Neutral,Seriously off on the wrong track,,Yes,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Do not have children,Neutral,No,,Non-Tea Party supporters and Republicans,,,,,,,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,3.0,Midwest,Version 1,Suburb,Urban,Urban Core,Very upscale
896851.0, Iowa,26.0,Call 2,Complete,Election day exit poll,0.958053886890411,Roxanne Conlin,Terry Branstad,Female,White,45-49,Democrat,Moderate,"$30,000-$49,999",Postgraduate study,No,,Yes,,,Unfavorable,Unfavorable,,,,Government should do more to solve problems,Leave it as is,The economy,Somewhat worried,Somewhat approve,,Neutral,Seriously off on the wrong track,,No,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Moms - Women with children,,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Non-Tea Party supporters and Moms,Neutral,No,,Non-Tea Party supporters and Democrats,,,,,,,All others,State questionnaire,Rural,Small Cities/Rural,1.0,2.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
898076.0, Iowa,36.0,Call 2,Complete,Election day exit poll,0.832289636135101,Roxanne Conlin,Terry Branstad,Male,White,50-59,Democrat,Liberal,"Under $30,000",Some college/assoc. degree,No,,No,,,Unfavorable,Unfavorable,,,,Government should do more to solve problems,Leave it as is,The economy,Very worried,Somewhat approve,,Neutral,Seriously off on the wrong track,,Yes,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Men without children,,The economy,Worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Do not have children,Neutral,Yes,,Non-Tea Party supporters and Democrats,,,,,,,All others,State questionnaire,Rural,Small Cities/Rural,5.0,4.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
898627.0, Iowa,70.0,Call 2,Complete,Election day exit poll,1.48672318458557,Chuck Grassley,Chet Culver,Male,White,60-64,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,,No,,,Unfavorable,Unfavorable,,,,Government should do more to solve problems,Leave it as is,The economy,Somewhat worried,Somewhat approve,,Neutral,Generally going in the right direction,,No,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Men without children,,The economy,Worried,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Do not have children,Neutral,Yes,,Non-Tea Party supporters and Democrats,,,,,,,All others,State questionnaire,Suburbs,Suburbs,2.0,1.0,Midwest,Version 1,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
917921.0, Iowa,104.0,Call 3,Complete,Election day exit poll,0.971229314804077,Chuck Grassley,Chet Culver,Female,White,40-44,Democrat,Moderate,"$100,000-$199,999",College graduate,No,,Yes,,,Unfavorable,Unfavorable,,,,Government is doing too many things better left to businesses and individuals,Leave it as is,The economy,Somewhat worried,Somewhat approve,,Neutral,Generally going in the right direction,,Yes,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Moms - Women with children,,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Non-Tea Party supporters and Moms,Neutral,No,,Non-Tea Party supporters and Democrats,,,,,,,Working women,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,3.0,Midwest,Version 1,Suburb,Urban,Urban Core,Downscale
897719.0, Iowa,36.0,Call 2,Complete,Election day exit poll,0.95912092924118,Chuck Grassley,Chet Culver,Male,White,50-59,Democrat,Moderate,,Some college/assoc. degree,No,,No,,,Unfavorable,Favorable,,,,Government should do more to solve problems,Leave it as is,The economy,Very worried,Somewhat approve,,Neutral,Seriously off on the wrong track,,Yes,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Men without children,,The economy,Worried,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Do not have children,Neutral,,,Non-Tea Party supporters and Democrats,,,,,,,All others,State questionnaire,Rural,Small Cities/Rural,5.0,4.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
916945.0, Iowa,75.0,Call 3,Complete,Election day exit poll,1.04217064380646,Chuck Grassley,Chet Culver,Male,White,30-39,Independent,Moderate,"$100,000-$199,999",College graduate,No,,Yes,,,Unfavorable,Unfavorable,,,,Government is doing too many things better left to businesses and individuals,Leave it as is,The economy,Somewhat worried,Somewhat disapprove,,Neutral,Seriously off on the wrong track,,,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Dads - Men with children,,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Non-Tea Party supporters and Dads,Neutral,No,,Non-Tea Party supporters and Independents/Something else,,,,,,,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,3.0,Midwest,Version 1,Suburb,Urban,Urban Core,Downscale
916617.0, Iowa,29.0,Call 3,Complete,Election day exit poll,0.635745346546173,Chuck Grassley,Chet Culver,Female,White,45-49,Democrat,Moderate,"$50,000-$74,999",Some college/assoc. degree,No,,No,,,Unfavorable,Unfavorable,,,,Government is doing too many things better left to businesses and individuals,Leave it as is,The economy,Somewhat worried,Somewhat approve,,Neutral,Generally going in the right direction,,Yes,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Do not have children,Neutral,No,,Non-Tea Party supporters and Democrats,,,,,,,Working women,State questionnaire,Rural,Small Cities/Rural,2.0,2.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Upscale
916354.0, Iowa,16.0,Call 3,Complete,Election day exit poll,0.9191575050354,Chuck Grassley,Chet Culver,Male,White,50-59,Republican,Moderate,"$75,000-$99,999",Some college/assoc. degree,No,,No,,,Unfavorable,Favorable,,,,Government is doing too many things better left to businesses and individuals,Leave it as is,The economy,Not too worried,Somewhat approve,,Neutral,Generally going in the right direction,,Yes,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,,The economy,Not worried,Approve,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Do not have children,Neutral,No,,Non-Tea Party supporters and Republicans,,,,,,,All others,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,5.0,4.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Downscale
878838.0, Iowa,49.0,Call 1,Complete,Election day exit poll,0.929453551769257,Chuck Grassley,Chet Culver,Female,White,60-64,Democrat,Moderate,"$100,000-$199,999",College graduate,No,,No,,,Unfavorable,Favorable,,,,Government should do more to solve problems,Leave it as is,The economy,Somewhat worried,Strongly approve,,Neutral,Generally going in the right direction,,No,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Women without children,,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Do not have children,Neutral,No,,Non-Tea Party supporters and Democrats,,,,,,,All others,State questionnaire,Suburbs,Suburbs,2.0,1.0,Midwest,Version 1,Suburb,70s Suburbs,Urban Perimeter,Very upscale
897358.0, Iowa,26.0,Call 2,Complete,Election day exit poll,0.692068696022034,Chuck Grassley,Chet Culver,Male,White,50-59,Independent,Liberal,"$50,000-$74,999",High school graduate,No,,No,,,Unfavorable,Unfavorable,,,,Government is doing too many things better left to businesses and individuals,Leave it as is,The economy,Somewhat worried,Somewhat approve,,Neutral,Seriously off on the wrong track,,Yes,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,,The economy,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Do not have children,Neutral,No,,Non-Tea Party supporters and Independents/Something else,,,,,,,All others,State questionnaire,Rural,Small Cities/Rural,1.0,2.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
879523.0, Iowa,49.0,Call 1,Complete,Election day exit poll,0.85944402217865,Chuck Grassley,Terry Branstad,Male,White,65 or over,Independent,Moderate,"$30,000-$49,999",High school graduate,No,,No,,,Unfavorable,Favorable,,,,Government is doing too many things better left to businesses and individuals,Leave it as is,The economy,Very worried,Somewhat disapprove,,Neutral,Seriously off on the wrong track,,No,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Men without children,,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Do not have children,Neutral,Yes,,Non-Tea Party supporters and Independents/Something else,,,,,,,All others,State questionnaire,Suburbs,Suburbs,2.0,1.0,Midwest,Version 1,Suburb,70s Suburbs,Urban Perimeter,Very upscale
879344.0, Iowa,59.0,Call 1,Complete,Election day exit poll,0.817682564258575,Chuck Grassley,Terry Branstad,Female,White,25-29,Republican,Liberal,"$50,000-$74,999",Some college/assoc. degree,No,,Yes,,,Favorable,Unfavorable,,,,Government should do more to solve problems,Leave it as is,The economy,Very worried,Somewhat disapprove,,Neutral,Generally going in the right direction,,Yes,Non black female,White women,18-29,18-29,18-44,18-29,25-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Moms - Women with children,,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,Non-Tea Party supporters and Moms,Neutral,No,,Non-Tea Party supporters and Republicans,,,,,,,Working women,State questionnaire,Suburbs,Suburbs,2.0,1.0,Midwest,Version 1,Suburb,70s Suburbs,Urban Perimeter,Very upscale
864318.0, Iowa,50005.0,,Complete,Telephone survey,3.47759604454041,Chuck Grassley,Terry Branstad,Male,White,40-44,Independent,Moderate,,College graduate,No,,Yes,,,Unfavorable,Favorable,,,,Government is doing too many things better left to businesses and individuals,Leave it as is,The economy,Somewhat worried,Somewhat approve,,Neutral,Generally going in the right direction,,Yes,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,Dads - Men with children,,The economy,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Non-Tea Party supporters and Dads,Neutral,,,Non-Tea Party supporters and Independents/Something else,,,,,,,All others,State questionnaire,Rural,Small Cities/Rural,2.0,2.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Downscale
864197.0, Iowa,,,Complete,Telephone survey,1.85988438129425,Chuck Grassley,Terry Branstad,Male,White,60-64,Republican,Conservative,"$75,000-$99,999",Some college/assoc. degree,No,,No,,,Favorable,Favorable,,,,Government is doing too many things better left to businesses and individuals,Leave it as is,The economy,Somewhat worried,Somewhat disapprove,,Neutral,Generally going in the right direction,,Yes,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Do not have children,Neutral,No,,Non-Tea Party supporters and Republicans,,,,,,,All others,State questionnaire,Suburbs,Suburbs,5.0,4.0,Midwest,Version 1,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
