ID,PRSME20,SENME20,WEIGHT,AGE,AGE3,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CHILD12,CONTAINCOVID,CONTAINCOVID2,CONTROLSEN,COUNT2,COUNTACC,EARLYVELECTION,ECONVCORONA20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVCOLLINS,FAVGIDEON,FAVPRES20,FAVSENME20,FAVTRUMP,FINSIT,FORCAND,GEOCODE,HANDLECORONA20,HANDLEECON20,ISSUE20,LATINO,LGBT,NEC,NEC2,NEWVOTER,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT20,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACISM20,RACISM20B,REGION,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,SUPPORTRCV,TELEPOLL,TEMPBIDEN,TEMPERAMENT20,TEMPTRUMP,TIME16,TIME16MONTH,TIME16WEEK,TRUMP2,TRUMP4,VERSION,VOTEMETHOD
120834.0,Joe Biden,Susan Collins,1.57823825829,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,No,,,The Democratic Party,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Favorable,,,Only Biden,,Unfavorable,Worse today,,2.0,,,Health care policy,No,,,,,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Conservative,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Cares about people like me,White,White,State questionnaire,White,White,White,,,East,Female,White women,Suburbs,Suburbs,Maine,White suburban women,Oppose,Telephone survey,Yes,Only Joe Biden does,No,In October,In the last month,Before that,,,Version 1,By mail
120835.0,Donald Trump,Susan Collins,2.42603663626,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,No,,,The Republican Party,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Favorable,,,Both of them,,Favorable,Better today,,2.0,,,The economy,No,,,,,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Liberal,,Moderate/Liberal Republicans,Liberal Independents,Omit,White,White,State questionnaire,White,White,White,,,East,Female,White women,Suburbs,Suburbs,Maine,White suburban women,Oppose,Telephone survey,No,Neither of them do,No,In October,In the last month,Before that,,,Version 1,By mail
120836.0,Joe Biden,Lisa Savage,1.60831986084,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,,1.0,No,,,The Democratic Party,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,,,Only Biden,,Unfavorable,About the same,,2.0,,,Racial inequality,Yes,,,,,Women without children,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,Has good judgment,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,East,Female,Latino women,Suburbs,Suburbs,Maine,Other,Support,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,Version 1,By mail
120837.0,Donald Trump,Susan Collins,1.43283717913,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,No,,,The Republican Party,,,Absentee or early in-person,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Unfavorable,,,Only Trump,,Favorable,Better today,,2.0,,,The economy,No,,,,,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,Cares about people like me,White,White,State questionnaire,White,White,White,,,East,Female,White women,Suburbs,Suburbs,Maine,White suburban women,Oppose,Telephone survey,No,Only Donald Trump does,Yes,In September,Before that,Before that,,,Version 1,By mail
120838.0,Joe Biden,Sara Gideon,1.24511969477,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,No,,,The Democratic Party,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Favorable,,,Only Biden,,Unfavorable,About the same,,2.0,,,The coronavirus pandemic,No,,,,,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Can unite the country,White,White,State questionnaire,White,White,White,,,East,Female,White women,Suburbs,Suburbs,Maine,White suburban women,Support,Telephone survey,Yes,Only Joe Biden does,No,In September,Before that,Before that,,,Version 1,By mail
120839.0,Joe Biden,Sara Gideon,1.49209889918,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,No,,,The Democratic Party,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,,,Only Biden,,Unfavorable,Worse today,,2.0,,,Racial inequality,No,,,,,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Can unite the country,White,White,State questionnaire,White,White,White,,,East,Female,White women,Suburbs,Suburbs,Maine,White suburban women,Support,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,Version 1,By mail
120840.0,Joe Biden,Sara Gideon,2.10819906136,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,No,,,The Democratic Party,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,,,Only Biden,,Unfavorable,Worse today,,2.0,,,Racial inequality,No,,,,,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Liberal,,Moderate/Liberal Republicans,Liberal Independents,Has good judgment,White,White,State questionnaire,White,White,White,,,East,Female,White women,Suburbs,Suburbs,Maine,White suburban women,Support,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,Version 1,By mail
120841.0,Joe Biden,Sara Gideon,0.82115354461,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,No,,,The Democratic Party,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy","An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,,,Both of them,,Favorable,Worse today,,2.0,,,The coronavirus pandemic,No,,,,,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,Has good judgment,White,White,State questionnaire,White,White,White,,,East,Female,White women,Suburbs,Suburbs,Maine,White suburban women,Support,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,Version 1,By mail
120842.0,Joe Biden,Sara Gideon,1.01098324732,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,No,,,The Democratic Party,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Favorable,,,Only Biden,,Unfavorable,Worse today,,1.0,,,Racial inequality,No,,,,,Men without children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Is a strong leader,White,White,State questionnaire,White,White,White,,,East,Male,White men,Suburbs,Suburbs,Maine,White suburban men,Oppose,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,Version 1,By mail
120843.0,Donald Trump,Sara Gideon,0.99932044442,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,No,,,The Republican Party,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Unfavorable,,,Only Trump,,Favorable,Better today,,2.0,,,The economy,No,,,,,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,Is a strong leader,White,White,State questionnaire,White,White,White,,,East,Male,White men,Suburbs,Suburbs,Maine,White suburban men,Oppose,Telephone survey,No,Only Donald Trump does,Yes,In September,Before that,Before that,,,Version 1,By mail
120844.0,Donald Trump,Susan Collins,0.79998584114,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,No,,,The Republican Party,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy","An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,,,Only Trump,,Favorable,Better today,,2.0,,,The economy,No,,,,,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,Is a strong leader,White,White,State questionnaire,White,White,White,,,East,Male,White men,Suburbs,Suburbs,Maine,White suburban men,Oppose,Telephone survey,No,Only Donald Trump does,Yes,In October,In the last month,Before that,,,Version 1,By mail
120845.0,Joe Biden,Sara Gideon,1.16021475618,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,No,,,The Democratic Party,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy","An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,,,Only Biden,,Unfavorable,About the same,,2.0,,,Racial inequality,No,,,,,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,Has good judgment,White,White,State questionnaire,White,White,White,,,East,Female,White women,Suburbs,Suburbs,Maine,White suburban women,Support,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,Version 1,By mail
120846.0,Joe Biden,Sara Gideon,1.24511969477,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,No,,,The Democratic Party,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Favorable,,,Only Biden,,Unfavorable,Worse today,,2.0,,,The coronavirus pandemic,No,,,,,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,Can unite the country,White,White,State questionnaire,White,White,White,,,East,Female,White women,Suburbs,Suburbs,Maine,White suburban women,Oppose,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,Version 1,By mail
120847.0,Joe Biden,Sara Gideon,3.03718031276,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,1.0,No,,,The Democratic Party,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,,,Only Biden,,Unfavorable,Worse today,,2.0,,,Health care policy,No,,,,,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,Is a strong leader,White,White,State questionnaire,White,White,White,,,East,Female,White women,Suburbs,Suburbs,Maine,White suburban women,Oppose,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,Version 1,By mail
120848.0,Joe Biden,Sara Gideon,4.35784077984,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,1.0,Yes,,,The Democratic Party,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,,,Only Biden,,Unfavorable,About the same,,1.0,,,Racial inequality,No,,,,,Women with children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,Has good judgment,White,White,State questionnaire,White,White,White,,,East,Female,White women,Suburbs,Suburbs,Maine,White suburban women,Support,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,Version 1,By mail
120849.0,Joe Biden,Sara Gideon,0.6667411572,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,No,,,The Democratic Party,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy","An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,,,Only Biden,,Unfavorable,Better today,,1.0,,,Health care policy,No,,,,,Men without children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,Cares about people like me,White,White,State questionnaire,White,White,White,,,East,Male,White men,Suburbs,Suburbs,Maine,White suburban men,Support,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,Version 1,By mail
120850.0,Joe Biden,Sara Gideon,0.6667411572,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,No,,,The Democratic Party,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy","An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,,,Only Biden,,Unfavorable,About the same,,1.0,,,Health care policy,No,,,,,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Liberal,,Moderate/Liberal Republicans,Liberal Independents,Has good judgment,White,White,State questionnaire,White,White,White,,,East,Male,White men,Suburbs,Suburbs,Maine,White suburban men,Support,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,Version 1,By mail
