ID,PRSNV20,WEIGHT,ACASUPREME,AGE,AGE3,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CHILD12,CONTAINCOVID,CONTAINCOVID2,COUNT2,COUNTACC,COVIDHARDSHIP,COVIDHARDSHIP2,EARLYVELECTION,ECONVCORONA20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FACEMASKS,FAVBIDEN2,FAVPRES20,FAVTRUMP,FINSIT,FORCAND,GEOCODE,GOVTANGR16,GOVTANGR16B,HANDLECORONA20,HANDLEECON20,IMMBETTER,INC100K,INC30K,INC50K,INCOME3,INCOME20,INCWHITE,ISSUE20,LATINO,LGBT,NEC,NEC2,NEWVOTER,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT20,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACISM20,RACISM20B,REGION,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TELEPOLL,TEMPBIDEN,TEMPERAMENT20,TEMPTRUMP,TIME16,TIME16MONTH,TIME16WEEK,TRUMP2,TRUMP4,UNIONHH12,VERSION,VETVOTER,VOTEMETHOD,WHNCLINC
68437.0,Joe Biden,0.32279949687,,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,2.0,,,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,Favorable,Only Biden,Unfavorable,About the same,,1.0,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",,,Help the country,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000",$200.000 or more,"Over $50,000 and white",The economy,No,,,,,,,,,,,,,Conservative,-1.0,,,Can unite the country,White,White,State questionnaire,White,White,White,,,West,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,,Version 1,No,Early in-person,No
68426.0,Joe Biden,0.66712146164,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,,1.0,,,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,Favorable,Only Biden,Unfavorable,Better today,,2.0,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",,,Help the country,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and non white",The economy,Yes,,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,-1.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Is a strong leader,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,West,Female,Latino women,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Yes,Only Joe Biden does,No,In October,In the last month,Before that,,,,Version 1,No,Early in-person,No
68424.0,Joe Biden,0.752220001,,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,,3.0,,,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,Favorable,Only Biden,Unfavorable,Worse today,,2.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",,,Help the country,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and non white",Racial inequality,No,,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,-1.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,,,West,Female,Black women,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,,Version 1,No,Early in-person,No
68423.0,Joe Biden,0.62171684273,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,All others,All others,Complete,,1.0,,,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,Favorable,Only Biden,Unfavorable,Worse today,,2.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",,,Help the country,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",The coronavirus pandemic,No,,,,,,Democrat,Non-black Democrat,All Other,Democratic men,Democrat,Democratic Men,Non-White Democrats,Moderate,-1.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Cares about people like me,Other,Asian,State questionnaire,Asian,Non-white,Asian,,,West,Male,All other races,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,,Version 1,No,Early in-person,No
68420.0,Joe Biden,1.00936005225,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,Complete,,1.0,,,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,Favorable,Both of them,Favorable,Better today,,2.0,,,,,Help the country,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",The economy,Yes,,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Moderate,-1.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Is a strong leader,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,West,Male,Latino men,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Yes,Both of them do,Yes,In October,In the last month,Before that,,,,Version 1,No,Early in-person,No
68419.0,Joe Biden,0.61451356645,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,All others,All others,Complete,,1.0,,,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,Favorable,Only Biden,Unfavorable,About the same,,2.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",,,Help the country,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and non white",Racial inequality,No,,,,,,Independent/Something else,Non-black non-Democrat,All Other,Independent women,Something else,Independent Women,All others,Liberal,-1.0,Moderate/Liberal Republicans,Liberal Independents,Cares about people like me,Other,Asian,State questionnaire,Asian,Non-white,Asian,,,West,Female,All other races,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Yes,Only Joe Biden does,No,In the last week,In the last month,In the last week,,,,Version 1,No,Early in-person,No
68418.0,Joe Biden,0.65400456777,,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,,3.0,,,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,Favorable,Only Biden,Unfavorable,Worse today,,2.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",,,Help the country,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",Racial inequality,Yes,,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Independent,Independent Men,All others,Moderate,-1.0,Moderate/Liberal Republicans,Moderate Independents,Can unite the country,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,West,Male,Latino men,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,,Version 1,No,Early in-person,No
68417.0,Joe Biden,0.66712146164,,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,All others,All others,Complete,,1.0,,,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,Favorable,Only Biden,Unfavorable,Worse today,,2.0,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",,,Help the country,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and non white",Racial inequality,No,,,,,,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,-1.0,Liberal Democrats,Liberal Democrats,Can unite the country,Other,Other,State questionnaire,Other,Non-white,Other,,,West,Female,All other races,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Yes,Only Joe Biden does,No,In October,In the last month,Before that,,,,Version 1,No,Early in-person,No
68416.0,Joe Biden,0.71722869152,,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,,1.0,,,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,Favorable,Only Biden,Unfavorable,Better today,,2.0,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",,,Help the country,,,,,,,The economy,Yes,,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Liberal,-1.0,Liberal Democrats,Liberal Democrats,Can unite the country,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,West,Male,Latino men,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,,Version 1,,Early in-person,No
68410.0,Joe Biden,0.71129095008,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,,1.0,,,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,Favorable,Only Biden,Unfavorable,About the same,,2.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",,,Help the country,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and non white",Racial inequality,Yes,,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,-1.0,Liberal Democrats,Liberal Democrats,Has good judgment,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,West,Female,Latino women,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Yes,Only Joe Biden does,No,In the last week,In the last month,In the last week,,,,Version 1,No,Early in-person,No
68409.0,Joe Biden,0.68591135268,,45-65,30-59,45-49,45+,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,,1.0,,,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,Favorable,Only Biden,Unfavorable,Worse today,,2.0,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",,,Help the country,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and non white",Racial inequality,No,,,,,,Independent/Something else,Black non-Democrat,Black Independent,Independent women,Independent,Independent Women,All others,Moderate,-1.0,Moderate/Liberal Republicans,Moderate Independents,Can unite the country,Black,Black,State questionnaire,Black,Non-white,Black,,,West,Female,Black women,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Yes,Only Joe Biden does,No,In October,In the last month,Before that,,,,Version 1,No,Early in-person,No
68408.0,Joe Biden,0.64859018397,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,All others,All others,Complete,,1.0,,,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,Favorable,Only Biden,Unfavorable,Worse today,,2.0,Angry,"Dissatisfied, but not angry or Angry",,,Help the country,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and non white",The coronavirus pandemic,No,,,,,,Independent/Something else,Non-black non-Democrat,All Other,Independent women,Independent,Independent Women,All others,Liberal,-1.0,Moderate/Liberal Republicans,Liberal Independents,Has good judgment,Other,Asian,State questionnaire,Asian,Non-white,Asian,,,West,Female,All other races,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Yes,Only Joe Biden does,No,In September,Before that,Before that,,,,Version 1,No,Early in-person,No
68404.0,Joe Biden,0.49588596788,,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,1.0,,,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,Favorable,Only Biden,Unfavorable,Worse today,,2.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",,,Help the country,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",The economy,No,,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,-1.0,Moderate/Liberal Republicans,Moderate Independents,Cares about people like me,White,White,State questionnaire,White,White,White,,,West,Male,White men,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Yes,Only Joe Biden does,No,In October,In the last month,Before that,,,,Version 1,No,Early in-person,No
68403.0,Joe Biden,0.54382441149,,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,3.0,,,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,Favorable,Only Biden,Unfavorable,Better today,,2.0,Angry,"Dissatisfied, but not angry or Angry",,,Help the country,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",,No,,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Moderate,-1.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Is a strong leader,White,White,State questionnaire,White,White,White,,,West,Male,White men,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,,Version 1,No,Early in-person,No
68402.0,Joe Biden,0.86226336564,,18-29,18-29,18-24,18-44,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,Complete,,1.0,,,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,Favorable,Only Biden,Unfavorable,Worse today,,2.0,Angry,"Dissatisfied, but not angry or Angry",,,Help the country,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and non white",Racial inequality,No,,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Liberal,-1.0,Liberal Democrats,Liberal Democrats,Has good judgment,Black,Black,State questionnaire,Black,Non-white,Black,,,West,Male,Black men,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,,Version 1,No,Early in-person,No
68401.0,Joe Biden,0.80642139285,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,,,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,Favorable,Both of them,Favorable,About the same,,2.0,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",,,Hurt the country,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Health care policy,No,,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,Independent Men,White Independent,Liberal,-1.0,Moderate/Liberal Republicans,Liberal Independents,Cares about people like me,White,White,State questionnaire,White,White,White,,,West,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,,Version 1,Yes,Early in-person,No
