ID,WEIGHT,PRES,HOU,ABORT2,ABORTION,ACASUPREME,AGE,AGE3,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BIDENWINGEN,BIDENWINGENB,BREAK12,BREAK12A,BREAK12B,BRNAGAIN,CALL,CDNUM,CHILD12,CLIMATECHANGE,CONTAINCOVID,CONTAINCOVID2,COUNT2,COUNTACC,COVIDHARDSHIP,COVIDHARDSHIP2,EARLYVELECTION,ECONVCORONA20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FACEMASKS,FAIRJUSTICE20,FAVBIDEN2,FAVBLM,FAVHARRIS,FAVPENCE,FAVPRES20,FAVTRUMP,FAVVP20,FINSIT,FORCAND,GEOCODE,GOVTANGR16,GOVTANGR16B,HANDLECORONA20,HANDLEECON20,HEALTHBIDEN,HEALTHCAND20,HEALTHTRUMP,INC100K,INC30K,INC50K,INCOME3,INCOME20,INCWHITE,ISSUE20,ISSVQUAL20,LATINO,LGBT,LIFE,MARCHILD,MARRIED,NEC,NEC2,NEWVOTER,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT20,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACISM20,RACISM20B,REGION,REL5,RELIGN18,RELWHITE,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,SUPREME16,SUPREME16B,TELEPOLL,TEMPBIDEN,TEMPERAMENT20,TEMPTRUMP,TIME16,TIME16MONTH,TIME16WEEK,TRUMP2,TRUMP4,TRUMPWINGEN20,TRUMPWINGEN20B,UNIONHH12,VERSION,VETVOTER,VOTE2016,VOTEEXPERIENCE,VOTEEXPERIENCE2,VOTEMETHOD,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,WRKWOMEN4
147016.0,0.39476856385,Joe Biden,The Democratic candidate,,,Keep it as is,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,A minor factor,Not important,Factor,,Call 3,12.0,,,,,,,,,Election day,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Public health responsibility,Treats Black people unfairly,Favorable,Favorable,,,Only Biden,Unfavorable,,,,4.0,,,,,,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",Racial inequality,My candidate's personal qualities,No,,,,,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,59.0,Liberal Democrats,Liberal Democrats,Cares about people like me,White,White,National questionnaire,White,White,White,,,Midwest,,,,Female,White women,,Suburbs,Suburbs,,Ohio,White suburban women,,,Election day exit poll,,,,,,,,,,,,Version 1,,,,,Election day,,No,,,,,,,
135113.0,0.39476856385,Joe Biden,The Democratic candidate,,,Keep it as is,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,An important factor,Important,Factor,,Call 2,12.0,,,,,,,,,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Public health responsibility,Treats Black people unfairly,Favorable,Favorable,,,Only Biden,Unfavorable,,,,4.0,,,,,,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Health care policy,My candidate's positions on the issues,No,,,,,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,59.0,Liberal Democrats,Liberal Democrats,Can unite the country,White,White,National questionnaire,White,White,White,,,Midwest,,,,Female,White women,,Suburbs,Suburbs,,Ohio,White suburban women,,,Election day exit poll,,,,,,,,,,,,Version 1,,,,,Election day,,No,,,,,,,
147072.0,0.39476856385,Joe Biden,The Democratic candidate,,,Overturn it,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,An important factor,Important,Factor,,Call 3,12.0,,,,,,,,,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Public health responsibility,Treats Black people unfairly,Unfavorable,Unfavorable,,,Neither of them,Unfavorable,,,,4.0,,,,,,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",Racial inequality,My candidate's personal qualities,No,,,,,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,59.0,Moderate/Liberal Republicans,Moderate Independents,Can unite the country,White,White,National questionnaire,White,White,White,,,Midwest,,,,Female,White women,,Suburbs,Suburbs,,Ohio,White suburban women,,,Election day exit poll,,,,,,,,,,,,Version 1,,,,,Election day,,No,,,,,,,
115631.0,0.39478212456,Joe Biden,The Democratic candidate,,,,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,,,,,,1.0,,,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,Favorable,Unfavorable,,,Only Harris,,,1.0,,,,,Joe Biden does not,Neither of them,Donald Trump does not,,,,,,,,,,,About the same,,,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,Independent Men,White Independent,Liberal,,Moderate/Liberal Republicans,Liberal Independents,,White,White,National questionnaire,White,White,,One of many important problems,The most important problem or one of many important problems,Midwest,,,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",, Nebraska,Other,,,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,,Version 3,,,Very easy,Very easy or somewhat easy,By mail,,,,,,,,,
134752.0,0.39480200582,Joe Biden,The Democratic candidate,,,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,,,,,,,Call 1,6.0,,,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,A severe financial hardship,A severe financial hardship or a moderate financial hardship,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,Omit,Omit,,,Omit,,,4.0,,,,,Joe Biden does,Only Joe Biden,Donald Trump does not,,,,,,,,,No,,Better than life today,,,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,52.0,Liberal Democrats,Liberal Democrats,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,The most important problem,The most important problem or one of many important problems,East,,,,Female,Latino women,,Suburbs,Suburbs,,New Jersey,Other,,,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Somewhat disapprove,,,,Version 3,,,Somewhat easy,Very easy or somewhat easy,Election day,,,,,,,,,
151307.0,0.39480651104,Joe Biden,The Democratic candidate,,,,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,All others,All others,Complete,,,,,,,Call 3,6.0,,,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,A severe financial hardship,A severe financial hardship or a moderate financial hardship,Election day,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Favorable,Unfavorable,,,Only Harris,,,3.0,,,,,Joe Biden does,Only Joe Biden,Donald Trump does not,,,,,,,,,No,,About the same,,,,,,,Independent/Something else,Non-black non-Democrat,All Other,Independent women,Independent,Independent Women,All others,Moderate,84.0,Moderate/Liberal Republicans,Moderate Independents,,Other,Asian,National questionnaire,Asian,Non-white,Asian,One of many important problems,The most important problem or one of many important problems,East,,,,Female,All other races,,Suburbs,Suburbs,, Maryland,Other,,,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,,Version 3,,,Very easy,Very easy or somewhat easy,Election day,,,,,,,,,
125480.0,0.39482992368,Joe Biden,The Democratic candidate,Illegal,Illegal in most cases,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,,,,,,Yes,Call 1,16.0,No,Yes,,,,,,,Election day,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,,,About the same,,3.0,,,,,,,,,,,,,,,,Yes,No,,All others,Yes,,,,Women without children,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,92.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,South,Something else,Muslim,,Female,Latino women,Married women,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,An important factor,The most important factor or an important factor,Election day exit poll,Yes,Only Joe Biden does,No,In October,In the last month,Before that,,,,,,Version 4,No,,,,Election day,Non-white,,All others,,,No,,,
119595.0,0.39493184303,Joe Biden,The Democratic candidate,,,,65+,60+,75 or older,45+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,Excited,Excited or optimistic,,,,,,11.0,,,,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy","An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,,,,For your candidate,1.0,Angry,"Dissatisfied, but not angry or Angry",Joe Biden,Joe Biden,,,,,,,,,,,,,,,,,Poor,Not so good or poor,No,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Black,Black,National questionnaire,Black,Non-white,,,,South,,,,Female,Black women,,Suburbs,Suburbs,, Virginia,Other,,,Telephone survey,,,,,,,,,Scared,Concerned or scared,No,Version 2,,Hillary Clinton,,,Early in-person,,,,No,Non-working women,,,All others,Non-working women
155613.0,0.3949516007,Joe Biden,The Democratic candidate,Legal,Legal in all cases,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,,,,,,No,Call 3,47.0,No,Yes,,,,,,,Election day,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,,,About the same,,4.0,,,,,,,,,,,,,,,,Yes,No,,All others,Yes,,,,Women without children,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,18.0,Liberal Democrats,Liberal Democrats,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,West,Catholic,Catholic,,Female,Latino women,Married women,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,The most important factor,The most important factor or an important factor,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,,,,Version 4,No,,,,Election day,Non-white,,All others,,,No,,,
144524.0,0.3950824862,Joe Biden,The Democratic candidate,,,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,,,,,,,Call 2,46.0,,,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Election day,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,Favorable,Unfavorable,,,Only Harris,,,5.0,,,,,Joe Biden does,Only Joe Biden,Donald Trump does not,,,,,,,,,Yes,,Worse than life today,,,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Something else,Independent Women,All others,Liberal,46.0,Moderate/Liberal Republicans,Liberal Independents,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,The most important problem,The most important problem or one of many important problems,West,,,,Female,Latino women,,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,,,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,,Version 3,,,Very easy,Very easy or somewhat easy,Election day,,,,,,,,,
144393.0,0.3950824862,Joe Biden,The Democratic candidate,,,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,,,,,,,Call 2,46.0,,,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Election day,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,Unfavorable,Unfavorable,,,Neither,,,5.0,,,,,Joe Biden does,Only Joe Biden,Donald Trump does not,,,,,,,,,Yes,,Better than life today,,,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Conservative,46.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Other,White,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,The most important problem,The most important problem or one of many important problems,West,,,,Female,Latino women,,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,,,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,,Version 3,,,Very easy,Very easy or somewhat easy,Election day,,,,,,,,,
155763.0,0.3950824862,Joe Biden,The Democratic candidate,,,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,,,,,,,Call 3,46.0,,,Somewhat well,Very well or somewhat well,Very confident or somewhat confident,Somewhat confident,No financial hardship at all,No financial hardship at all,Election day,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,Favorable,Unfavorable,,,Only Harris,,,5.0,,,,,Joe Biden does,Only Joe Biden,Donald Trump does not,,,,,,,,,Yes,,Better than life today,,,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,46.0,Liberal Democrats,Liberal Democrats,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,The most important problem,The most important problem or one of many important problems,West,,,,Female,Latino women,,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,,,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,,Version 3,,,Somewhat difficult,Somewhat difficult or very difficult,Election day,,,,,,,,,
155496.0,0.39515895596,Joe Biden,The Democratic candidate,Legal,Legal in most cases,,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,,,,,,Yes,Call 3,27.0,Yes,No,,,,,,,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,,,About the same,,4.0,,,,,,,,,,,,,,,,Yes,No,,Married with children,Yes,,,,Women with children,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Independent,Independent Women,All others,Moderate,12.0,Moderate/Liberal Republicans,Moderate Independents,,Other,Black,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,West,Protestant/Other Non-Catholic Christian,Other Christian,,Female,Latino women,Married women,Suburbs,Suburbs,English,California,Other,A minor factor,A minor factor or not a factor at all,Election day exit poll,No,Neither of them do,No,Before that,Before that,Before that,,,,,,Version 4,No,,,,Election day,Non-white,,All others,,,No,,,
133088.0,0.3952092141,Joe Biden,The Democratic candidate,,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Optimistic,Excited or optimistic,,,,,Call 2,2.0,,,,,,,,,Election day,"Containing the coronavirus now, even if it hurts the economy",Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,,,Against his opponent,1.0,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Joe Biden,Donald Trump,,,,,,,,,,,,No,,,,,Not so good,Not so good or poor,No,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,93.0,Moderate/Liberal Republicans,Moderate Independents,,White,White,National questionnaire,White,White,White,,,Midwest,,,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",,Indiana,Other,,,Election day exit poll,,,,,,,,,Scared,Concerned or scared,No,Version 2,,Donald Trump,,,Election day,,,,Yes,Working women,,,Working women,Working women
119715.0,0.39528436602,Joe Biden,The Democratic candidate,Omit,Omit,,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,,,,No,,6.0,No,Yes,,,,,,,Absentee or early in-person,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,,About the same,,2.0,,,,,,,,,,,,,,,,No,No,,All others,Yes,,,,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,National questionnaire,White,White,White,,,East,Catholic,Catholic,Catholic,Female,White women,Married women,Suburbs,Suburbs,English,Pennsylvania,White suburban women,An important factor,The most important factor or an important factor,Telephone survey,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,,,,Version 4,No,,,,Early in-person,White Catholics,,All others,,,No,All others,,
153592.0,0.39545837175,Joe Biden,The Democratic candidate,,,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,,,,,,Call 3,5.0,,,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,A severe financial hardship,A severe financial hardship or a moderate financial hardship,Election day,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Favorable,Unfavorable,,,Only Harris,,,1.0,,,,,Joe Biden does,Only Joe Biden,Donald Trump does not,,,,,,,,,No,,Better than life today,,,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,67.0,Liberal Democrats,Liberal Democrats,,White,White,National questionnaire,White,White,White,The most important problem,The most important problem or one of many important problems,Midwest,,,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",,Minnesota,Other,,,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,,Version 3,,,Somewhat easy,Very easy or somewhat easy,Election day,,,,,,,,,
141487.0,0.39562007193,Joe Biden,The Democratic candidate,Legal,Legal in most cases,,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,,,,No,Call 2,3.0,Yes,Yes,,,,,,,Election day,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,,About the same,,4.0,,,,,,,,,,,,,,,,No,No,,Married with children,Yes,,,,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,4.0,Conservative Republicans,Mod./Liberal Republicans,,White,White,National questionnaire,White,White,White,,,Midwest,None,None,None,Female,White women,Married women,Suburbs,Suburbs,, Michigan,White suburban women,A minor factor,A minor factor or not a factor at all,Election day exit poll,Yes,Only Joe Biden does,No,In the last few days,In the last month,In the last week,,,,,,Version 4,No,,,,Election day,White none,,All others,,,No,All others,,
