ID,WEIGHT,PRSFL20,AGE,AGE3,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BIDENWINGEN,BIDENWINGENB,CALL,CDNUM,CHILD12,CLIMATECHANGE,CONTAINCOVID,CONTAINCOVID2,COUNT2,COUNTACC,CUBAN,CUBANPR4,EARLYVELECTION,ECONVCORONA20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVPRES20,FAVTRUMP,FINSIT,FORCAND,GEOCODE,HANDLECORONA20,HANDLEECON20,ISSUE20,LATINO,LGBT,NEC,NEC2,NEWVOTER,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,PUERTORICAN,QLT20,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACISM20,RACISM20B,REGION,REL5,RELIGN18,RELWHITE,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TELEPOLL,TEMPBIDEN,TEMPERAMENT20,TEMPTRUMP,TIME16,TIME16MONTH,TIME16WEEK,TRUMP2,TRUMP4,TRUMPWINGEN20,TRUMPWINGEN20B,VERSION,VOTE2016,VOTEMETHOD
57701.0,0.50247155593,Joe Biden,65+,60+,65-74,45+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,Optimistic,Excited or optimistic,,8.0,Yes,,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,No,No,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,Against his opponent,2.0,Joe Biden,Joe Biden,,No,No,Poor,Not so good or poor,No,Men with children,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,No,,Black,Black,State questionnaire,Black,Non-white,Black,The most important problem,The most important problem or one of many important problems,South,Catholic,Catholic,,Male,Black men,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Scared,Concerned or scared,Version 2,,Early in-person
57702.0,0.41714571842,Joe Biden,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,Excited,Excited or optimistic,,21.0,No,,Very well,Very well or somewhat well,Very confident or somewhat confident,Very confident,Yes,"Yes, Cuban",Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,Omit,5.0,Joe Biden,Joe Biden,,Yes,No,Good,Excellent or good,Yes,Men without children,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,No,,Other,Other,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Not a problem at all,A minor problem or not a problem at all,South,Jewish,Jewish,,Male,Latino men,Suburbs,Suburbs,English,Florida,Other,Telephone survey,,,,,,,Omit,Omit,Scared,Concerned or scared,Version 2,,Early in-person
57703.0,0.2692863714,Joe Biden,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,Excited,Excited or optimistic,,23.0,Yes,,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,Yes,"Yes, Cuban",Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,For your candidate,5.0,Joe Biden,Joe Biden,,Yes,No,Poor,Not so good or poor,No,Men with children,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,No,,Other,White,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,The most important problem,The most important problem or one of many important problems,South,Protestant/Other Non-Catholic Christian,Protestant,,Male,Latino men,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Scared,Concerned or scared,Version 2,,Early in-person
57704.0,1.62289334301,Joe Biden,65+,60+,75 or older,45+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,Excited,Excited or optimistic,,20.0,Yes,,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,No,No,Absentee or early in-person,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Against his opponent,5.0,Joe Biden,Joe Biden,,No,No,Poor,Not so good or poor,No,Women with children,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,No,,Black,Black,State questionnaire,Black,Non-white,Black,Omit,Omit,South,Protestant/Other Non-Catholic Christian,Other Christian,,Female,Black women,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Scared,Concerned or scared,Version 2,,Early in-person
57705.0,1.62289334301,Joe Biden,65+,60+,65-74,45+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,Excited,Excited or optimistic,,20.0,No,,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,No,No,Absentee or early in-person,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,Against his opponent,5.0,Joe Biden,Joe Biden,,No,No,Poor,Not so good or poor,No,Women without children,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,No,,Black,Black,State questionnaire,Black,Non-white,Black,The most important problem,The most important problem or one of many important problems,South,None,None,,Female,Black women,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Somewhat disapprove,Scared,Concerned or scared,Version 2,,Early in-person
57706.0,0.2692863714,Joe Biden,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,Optimistic,Excited or optimistic,,23.0,Yes,,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,No,"Yes, Puerto Rican",Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,For your candidate,5.0,Joe Biden,Joe Biden,,Yes,No,Not so good,Not so good or poor,No,Men with children,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Yes,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,One of many important problems,The most important problem or one of many important problems,South,Catholic,Catholic,,Male,Latino men,Suburbs,Suburbs,English,Florida,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Scared,Concerned or scared,Version 2,,Early in-person
57707.0,0.2692863714,Joe Biden,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,Optimistic,Excited or optimistic,,24.0,No,,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,No,"Yes, other Hispanic",Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,Against his opponent,5.0,Joe Biden,Joe Biden,,Yes,No,Not so good,Not so good or poor,No,Men without children,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,No,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,One of many important problems,The most important problem or one of many important problems,South,Catholic,Catholic,,Male,Latino men,Suburbs,Suburbs,English,Florida,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Scared,Concerned or scared,Version 2,,Early in-person
57708.0,0.52240955316,Joe Biden,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,Excited,Excited or optimistic,,24.0,No,,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,Yes,"Yes, Cuban",Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,Against his opponent,5.0,Joe Biden,Joe Biden,,Yes,Yes,Poor,Not so good or poor,No,Women without children,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,No,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,One of many important problems,The most important problem or one of many important problems,South,Protestant/Other Non-Catholic Christian,Other Christian,,Female,Latino women,Suburbs,Suburbs,English,Florida,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Concerned,Concerned or scared,Version 2,,Early in-person
57709.0,1.62442364714,Joe Biden,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,Excited,Excited or optimistic,,23.0,No,,Very badly,Somewhat badly or very badly,Not very confident or not at all confident,Not very confident,No,"Yes, other Hispanic",Absentee or early in-person,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,Omit,5.0,Joe Biden,Joe Biden,,Yes,No,Not so good,Not so good or poor,No,Women without children,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,No,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,One of many important problems,The most important problem or one of many important problems,South,Protestant/Other Non-Catholic Christian,Other Christian,,Female,Latino women,Suburbs,Suburbs,English,Florida,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Scared,Concerned or scared,Version 2,,Early in-person
57710.0,0.43028353092,Joe Biden,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,Optimistic,Excited or optimistic,,20.0,Yes,,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,No,No,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,Omit,5.0,Joe Biden,Joe Biden,,No,No,Poor,Not so good or poor,No,Men with children,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,No,,Black,Black,State questionnaire,Black,Non-white,Black,The most important problem,The most important problem or one of many important problems,South,None,None,,Male,Black men,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Scared,Concerned or scared,Version 2,,Early in-person
57711.0,1.54746671997,Joe Biden,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,All others,All others,Complete,Excited,Excited or optimistic,,20.0,Yes,,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,No,No,Absentee or early in-person,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,Omit,5.0,Joe Biden,Joe Biden,,No,No,Poor,Not so good or poor,No,Women with children,Independent/Something else,Non-black non-Democrat,All Other,Independent women,Something else,All others,Moderate,,Moderate/Liberal Republicans,Moderate Independents,No,,Other,Other,State questionnaire,Other,Non-white,Other,One of many important problems,The most important problem or one of many important problems,South,Protestant/Other Non-Catholic Christian,Other Christian,,Female,All other races,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Concerned,Concerned or scared,Version 2,,Early in-person
57712.0,1.1064889918,Joe Biden,30-44,30-59,35-39,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,Excited,Excited or optimistic,,24.0,No,,Very well,Very well or somewhat well,Very confident or somewhat confident,Very confident,No,No,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,For your candidate,5.0,Joe Biden,Donald Trump,,No,No,Good,Excellent or good,No,Women without children,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,No,,Black,Black,State questionnaire,Black,Non-white,Black,The most important problem,The most important problem or one of many important problems,South,Something else,Other,,Female,Black women,Suburbs,Suburbs,English,Florida,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Concerned,Concerned or scared,Version 2,,Early in-person
57713.0,0.52240955316,Joe Biden,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,Excited,Excited or optimistic,,23.0,Yes,,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,No,"Yes, other Hispanic",Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,Against his opponent,5.0,Joe Biden,Joe Biden,,Yes,No,Poor,Not so good or poor,No,Women with children,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,No,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,One of many important problems,The most important problem or one of many important problems,South,None,None,,Female,Latino women,Suburbs,Suburbs,English,Florida,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Scared,Concerned or scared,Version 2,,Early in-person
57714.0,0.54909546155,Joe Biden,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Excited,Excited or optimistic,,17.0,Yes,,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,No,No,Absentee or early in-person,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,For your candidate,4.0,Joe Biden,Joe Biden,,No,No,Poor,Not so good or poor,No,Men with children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,No,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,South,Jewish,Jewish,Jewish,Male,White men,Suburbs,Suburbs,English,Florida,White suburban men,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Scared,Concerned or scared,Version 2,,Early in-person
57715.0,0.31844903839,Joe Biden,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Excited,Excited or optimistic,,11.0,No,,Very badly,Somewhat badly or very badly,Not very confident or not at all confident,Not at all confident,No,No,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,Against his opponent,4.0,Joe Biden,Joe Biden,,No,No,Poor,Not so good or poor,No,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,No,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,South,None,None,None,Male,White men,Suburbs,Suburbs,English,Florida,White suburban men,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Scared,Concerned or scared,Version 2,,Early in-person
57716.0,0.38779782487,Joe Biden,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Optimistic,Excited or optimistic,,3.0,No,,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,No,No,Absentee or early in-person,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,For your candidate,1.0,Joe Biden,Joe Biden,,No,Yes,Not so good,Not so good or poor,No,Men without children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,No,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,South,None,None,None,Male,White men,Suburbs,Suburbs,English,Florida,White suburban men,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Concerned,Concerned or scared,Version 2,,Early in-person
