ExternalID,PRSCA20,HOUCA20,WEIGHT,ABORT2,ABORTION,ACASUPREME,AGE,AGE3,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BIDENWINGEN,BIDENWINGENB,BREAK12,BREAK12A,BREAK12B,BRNAGAIN,CALL,CDNUM,CHILD12,CLIMATECHANGE,CONTAINCOVID,CONTAINCOVID2,COUNT2,COUNTACC,COVIDHARDSHIP,COVIDHARDSHIP2,EARLYVELECTION,ECONVCORONA20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FACEMASKS,FAIRJUSTICE20,FAVBIDEN2,FAVBLM,FAVHARRIS,FAVPENCE,FAVPRES20,FAVTRUMP,FAVVP20,FINSIT,FORCAND,GEOCODE,GOVTANGR16,GOVTANGR16B,HANDLECORONA20,HANDLEECON20,HEALTHBIDEN,HEALTHCAND20,HEALTHTRUMP,INC100K,INC30K,INC50K,INCOME3,INCOME20,INCWHITE,ISSUE20,ISSVQUAL20,LATINO,LGBT,LIFE,MARCHILD,MARRIED,NEC,NEC2,NEWVOTER,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT20,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACISM20,RACISM20B,REGION,REL5,RELIGN18,RELWHITE,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,SUPREME16,SUPREME16B,TELEPOLL,TEMPBIDEN,TEMPERAMENT20,TEMPTRUMP,TIME16,TIME16MONTH,TIME16WEEK,TRUMP2,TRUMP4,TRUMPWINGEN20,TRUMPWINGEN20B,UNIONHH12,VERSION,VETVOTER,VOTE2016,VOTEEXPERIENCE,VOTEEXPERIENCE2,VOTEMETHOD,WHNCLINC,WHTEVANG,WORK,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,WRKWOMEN4
116487.0,Joe Biden,A Democratic candidate,2.23937879163,,,,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,Excited,Excited or optimistic,,,,,,34.0,,,,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,,,,For your candidate,4.0,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",Joe Biden,Joe Biden,,,,,,,,,,,,Yes,,,,,Excellent,Excellent or good,Yes,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,West,,,,Female,Latino women,,"Cities over 500,000","Cities over 50,000",English,California,Other,,,Telephone survey,,,,,,,,,Optimistic,Excited or optimistic,Yes,Version 2,,Hillary Clinton,,,By mail,,,Yes,Working women,,,Working women,Working women
116488.0,Joe Biden,A Democratic candidate,3.02486066576,,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Optimistic,Excited or optimistic,,,,,,22.0,,,,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy","An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,,,Against his opponent,2.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Joe Biden,Joe Biden,,,,,,,,,,,,No,,,,,Poor,Not so good or poor,No,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,National questionnaire,White,White,White,,,West,,,,Female,White women,,"Cities over 500,000","Cities over 50,000",English,California,Other,,,Telephone survey,,,,,,,,,Scared,Concerned or scared,Yes,Version 2,,Hillary Clinton,,,By mail,,,Yes,Working women,,,Working women,Working women
116489.0,Donald Trump,A Republican candidate,0.631045821,,,,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Scared,Concerned or scared,,,,,,10.0,,,,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,,,,,For your candidate,2.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Donald Trump,Donald Trump,,,,,,,,,,,,No,,,,,Good,Excellent or good,No,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,,White,White,National questionnaire,White,White,White,,,West,,,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,,,Telephone survey,,,,,,,,,Optimistic,Excited or optimistic,No,Version 2,,Donald Trump,,,By mail,,,No,Non-working women,,,All others,Non-working women
116490.0,Joe Biden,A Democratic candidate,0.87850258886,,,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Excited,Excited or optimistic,,,,,,4.0,,,,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy","An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,,,For your candidate,2.0,Angry,"Dissatisfied, but not angry or Angry",Joe Biden,Joe Biden,,,,,,,,,,,,No,,,,,Poor,Not so good or poor,No,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,,White,White,National questionnaire,White,White,White,,,West,,,,Female,White women,,Rural,Small Cities/Rural,English,California,Other,,,Telephone survey,,,,,,,,,Scared,Concerned or scared,No,Version 2,,Hillary Clinton,,,By mail,,,No,Non-working women,,,All others,Non-working women
116491.0,Donald Trump,A Republican candidate,5.62686901118,,,,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Scared,Concerned or scared,,,,,,23.0,,,,,,,,,Absentee or early in-person,Omit,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,,,For your candidate,2.0,Omit,Omit,Omit,Donald Trump,,,,,,,,,,,,No,,,,,Poor,Not so good or poor,No,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,White,White,,,West,,,,Female,White women,,Suburbs,Suburbs,English,California,White suburban women,,,Telephone survey,,,,,,,,,Excited,Excited or optimistic,No,Version 2,,Donald Trump,,,By mail,,,No,Non-working women,,,All others,Non-working women
116492.0,Joe Biden,A Democratic candidate,0.49028330868,,,,65+,60+,75 or older,45+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,Excited,Excited or optimistic,,,,,,3.0,,,,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy","An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,,,,For your candidate,2.0,Angry,"Dissatisfied, but not angry or Angry",Joe Biden,Joe Biden,,,,,,,,,,,,No,,,,,Poor,Not so good or poor,No,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,,Black,Black,National questionnaire,Black,Non-white,Black,,,West,,,,Female,Black women,,Suburbs,Suburbs,English,California,Other,,,Telephone survey,,,,,,,,,Scared,Concerned or scared,No,Version 2,,Hillary Clinton,,,By mail,,,No,Non-working women,,,All others,Non-working women
116493.0,Donald Trump,Did not vote,12.59057960968,,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Scared,Concerned or scared,,,,,,52.0,,,,,,,,,Absentee or early in-person,Omit,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,,,For your candidate,5.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Donald Trump,Donald Trump,,,,,,,,,,,,No,,,,,Good,Excellent or good,No,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,,White,White,National questionnaire,White,White,White,,,West,,,,Female,White women,,Suburbs,Suburbs,English,California,White suburban women,,,Telephone survey,,,,,,,,,Optimistic,Excited or optimistic,No,Version 2,,Donald Trump,,,By mail,,,No,Non-working women,,,All others,Non-working women
116494.0,Joe Biden,A Democratic candidate,0.91456262635,,,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Excited,Excited or optimistic,,,,,,53.0,,,,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,,,Against his opponent,5.0,Angry,"Dissatisfied, but not angry or Angry",Joe Biden,Joe Biden,,,,,,,,,,,,No,,,,,Not so good,Not so good or poor,No,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,,White,White,National questionnaire,White,White,White,,,West,,,,Female,White women,,Suburbs,Suburbs,English,California,White suburban women,,,Telephone survey,,,,,,,,,Scared,Concerned or scared,No,Version 2,,Hillary Clinton,,,By mail,,,Yes,Working women,,,Working women,Working women
116495.0,Donald Trump,A Republican candidate,0.57367115106,,,,45-65,30-59,50-59,45+,45-59,50-64,,,,Complete,Concerned,Concerned or scared,,,,,,33.0,,,,,,,,,Absentee or early in-person,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Bachelor's degree (BA or BS),College graduate,More than high school graduate,,,,,,,,,,,,,Omit,4.0,Omit,Omit,Donald Trump,Donald Trump,,,,,,,,,,,,,,,,,Omit,Omit,No,,Independent/Something else,,,Independent women,Independent,Independent Women,,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,,,National questionnaire,,,,,,West,,,,Female,,,Suburbs,Suburbs,,California,,,,Telephone survey,,,,,,,,,Optimistic,Excited or optimistic,No,Version 2,,Donald Trump,,,By mail,,,Yes,Working women,,,Working women,Working women
116496.0,Joe Biden,A Democratic candidate,4.080786561,,,,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,Optimistic,Excited or optimistic,,,,,,51.0,,,,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,,,,For your candidate,5.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Joe Biden,Joe Biden,,,,,,,,,,,,Yes,,,,,Omit,Omit,No,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Conservative,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,West,,,,Female,Latino women,,"Cities over 500,000","Cities over 50,000",Spanish,California,Other,,,Telephone survey,,,,,,,,,Scared,Concerned or scared,No,Version 2,,Hillary Clinton,,,By mail,,,No,Non-working women,,,All others,Non-working women
116497.0,Joe Biden,A Democratic candidate,10.60520144401,,,,30-44,30-59,30-34,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,Excited,Excited or optimistic,,,,,,23.0,,,,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,,,,For your candidate,2.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Joe Biden,Joe Biden,,,,,,,,,,,,No,,,,,Poor,Not so good or poor,No,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Black,Black,National questionnaire,Black,Non-white,Black,,,West,,,,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,,,Telephone survey,,,,,,,,,Scared,Concerned or scared,No,Version 2,,Hillary Clinton,,,By mail,,,Yes,Working women,,,Working women,Working women
116498.0,Donald Trump,A Republican candidate,1.28829702654,,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,All others,All others,Complete,Excited,Excited or optimistic,,,,,,1.0,,,,,,,,,Absentee or early in-person,Omit,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,,,,Omit,2.0,Omit,Omit,Joe Biden,Joe Biden,,,,,,,,,,,,No,,,,,Poor,Not so good or poor,No,,,,,,,,,,,,,,Other,Other,National questionnaire,Other,Non-white,Other,,,West,,,,Female,All other races,,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,,,Telephone survey,,,,,,,,,Omit,Omit,Yes,Version 2,,Donald Trump,,,By mail,,,Yes,Working women,,,Working women,Working women
116500.0,Joe Biden,A Republican candidate,2.16265767309,,,,45-65,60+,60-64,45+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,Optimistic,Excited or optimistic,,,,,,53.0,,,,,,,,,Absentee or early in-person,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,,,,For your candidate,5.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Omit,Joe Biden,,,,,,,,,,,,No,,,,,Not so good,Not so good or poor,No,,,,,,,,,Liberal,,,,,Black,Black,National questionnaire,Black,Non-white,Black,,,West,,,,Male,Black men,,Suburbs,Suburbs,English,California,Other,,,Telephone survey,,,,,,,,,Concerned,Concerned or scared,Yes,Version 2,,Didn't vote,,,By mail,,,No,Non-working men,,,All others,Non-working men
116501.0,Joe Biden,A Democratic candidate,0.72402445487,,,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Optimistic,Excited or optimistic,,,,,,53.0,,,,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,,For your candidate,5.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Joe Biden,Joe Biden,,,,,,,,,,,,No,,,,,Poor,Not so good or poor,No,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,White,White,National questionnaire,White,White,White,,,West,,,,Male,White men,,Suburbs,Suburbs,English,California,White suburban men,,,Telephone survey,,,,,,,,,Concerned,Concerned or scared,No,Version 2,,Other,,,By mail,,,Yes,Working men,,,All others,Working men
116502.0,Joe Biden,A Democratic candidate,0.63467732519,,,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Excited,Excited or optimistic,,,,,,1.0,,,,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,,Against his opponent,2.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Joe Biden,Joe Biden,,,,,,,,,,,,No,,,,,Not so good,Not so good or poor,No,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,National questionnaire,White,White,White,,,West,,,,Male,White men,,Rural,Small Cities/Rural,English,California,Other,,,Telephone survey,,,,,,,,,Concerned,Concerned or scared,No,Version 2,,Hillary Clinton,,,By mail,,,Yes,Working men,,,All others,Working men
116503.0,Joe Biden,A Democratic candidate,0.32197985817,,,,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Optimistic,Excited or optimistic,,,,,,18.0,,,,,,,,,Absentee or early in-person,Omit,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,,Omit,3.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Joe Biden,Joe Biden,,,,,,,,,,,,No,,,,,Not so good,Not so good or poor,No,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,National questionnaire,White,White,White,,,West,,,,Male,White men,,"Cities over 500,000","Cities over 50,000",English,California,Other,,,Telephone survey,,,,,,,,,Scared,Concerned or scared,No,Version 2,,Hillary Clinton,,,By mail,,,No,Non-working men,,,All others,Non-working men
116504.0,Joe Biden,A Democratic candidate,0.46714281458,,,,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,All others,All others,Complete,Optimistic,Excited or optimistic,,,,,,11.0,,,,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy","An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,,,,For your candidate,3.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Joe Biden,Joe Biden,,,,,,,,,,,,No,,,,,Not so good,Not so good or poor,No,,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,,Other,Asian,National questionnaire,Asian,Non-white,Asian,,,West,,,,Female,All other races,,Suburbs,Suburbs,English,California,Other,,,Telephone survey,,,,,,,,,Scared,Concerned or scared,No,Version 2,,Hillary Clinton,,,By mail,,,No,Non-working women,,,All others,Non-working women
116505.0,Joe Biden,Other,0.685271511,,,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,Optimistic,Excited or optimistic,,,,,,1.0,,,,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,,,,For your candidate,2.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Joe Biden,Joe Biden,,,,,,,,,,,,Yes,,,,,Good,Excellent or good,No,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Independent,Independent Men,All others,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,West,,,,Male,Latino men,,Rural,Small Cities/Rural,English,California,Other,,,Telephone survey,,,,,,,,,Concerned,Concerned or scared,Yes,Version 2,,Didn't vote,,,By mail,,,Yes,Working men,,,All others,Working men
116506.0,Joe Biden,A Democratic candidate,0.21078741865,,,,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,Optimistic,Excited or optimistic,,,,,,14.0,,,,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,,,,Omit,3.0,Omit,Omit,Joe Biden,Joe Biden,,,,,,,,,,,,Yes,,,,,Poor,Not so good or poor,No,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Independent,Independent Men,All others,Liberal,,Moderate/Liberal Republicans,Liberal Independents,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,West,,,,Male,Latino men,,Suburbs,Suburbs,English,California,Other,,,Telephone survey,,,,,,,,,Concerned,Concerned or scared,No,Version 2,,Hillary Clinton,,,By mail,,,Yes,Working men,,,All others,Working men
