ID,PRSNY20,HOUNY20,WEIGHT,ABORT2,ABORTION,ACASUPREME,AGE,AGE3,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BIDENWINGEN,BIDENWINGENB,BREAK12,BREAK12A,BREAK12B,BRNAGAIN,CALL,CDNUM,CHILD12,CLIMATECHANGE,CONTAINCOVID,CONTAINCOVID2,COUNT2,COUNTACC,COVIDHARDSHIP,COVIDHARDSHIP2,EARLYVELECTION,ECONVCORONA20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FACEMASKS,FAIRJUSTICE20,FAVBIDEN2,FAVBLM,FAVHARRIS,FAVPENCE,FAVPRES20,FAVTRUMP,FAVVP20,FINSIT,FORCAND,GEOCODE,GOVTANGR16,GOVTANGR16B,HANDLECORONA20,HANDLEECON20,HEALTHBIDEN,HEALTHCAND20,HEALTHTRUMP,INC100K,INC30K,INC50K,INCOME3,INCOME20,INCWHITE,ISSUE20,ISSVQUAL20,LATINO,LGBT,LIFE,MARCHILD,MARRIED,NEC,NEC2,NEWVOTER,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT20,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACISM20,RACISM20B,REGION,REL5,RELIGN18,RELWHITE,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,SUPREME16,SUPREME16B,TELEPOLL,TEMPBIDEN,TEMPERAMENT20,TEMPTRUMP,TIME16,TIME16MONTH,TIME16WEEK,TRUMP2,TRUMP4,TRUMPWINGEN20,TRUMPWINGEN20B,UNIONHH12,VERSION,VETVOTER,VOTE2016,VOTEEXPERIENCE,VOTEEXPERIENCE2,VOTEMETHOD,WHNCLINC,WHTEVANG,WORK,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,WRKWOMEN4,ZIPCODE
118947.0,Donald Trump,The Republican candidate,0.14292138597,,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,,,,,,,,13.0,,,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,A severe financial hardship,A severe financial hardship or a moderate financial hardship,Absentee or early in-person,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Omit,Favorable,,,Only Pence,,,1.0,,,,,Joe Biden does,Both of them,Donald Trump does,,,,,,,,,Yes,,Worse than life today,,,,,,,,,,,,,,Conservative,,,,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,One of many important problems,The most important problem or one of many important problems,East,,,,Female,Latino women,,"Cities over 500,000","Cities over 50,000",English, New York,Other,,,Telephone survey,,,,,,,Strongly or somewhat approve,Strongly approve,,,,Version 3,,,Very easy,Very easy or somewhat easy,Early in-person,,,,,,,,,10027.0
118948.0,Donald Trump,The Republican candidate,10.14910497954,,,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,All others,All others,Complete,,,,,,,,,,,Somewhat well,Very well or somewhat well,Very confident or somewhat confident,Very confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Absentee or early in-person,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,Unfavorable,Favorable,,,Only Pence,,,4.0,,,,,Joe Biden does not,Only Donald Trump,Donald Trump does,,,,,,,,,No,,Better than life today,,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,All others,Conservative,,Independent/Something else,Conservative Republicans,,Other,Asian,National questionnaire,Asian,Non-white,Asian,Not a problem at all,A minor problem or not a problem at all,East,,,,Male,All other races,,,,English, New York,Other,,,Telephone survey,,,,,,,Strongly or somewhat approve,Strongly approve,,,,Version 3,,,Somewhat easy,Very easy or somewhat easy,Early in-person,,,,,,,,,14321.0
118949.0,Joe Biden,The Democratic candidate,1.94694133015,,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,,,,,,26.0,,,Somewhat well,Very well or somewhat well,Very confident or somewhat confident,Somewhat confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,Favorable,Favorable,,,Both,,,4.0,,,,,Joe Biden does,Both of them,Donald Trump does,,,,,,,,,No,,Better than life today,,,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,White,White,National questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,East,,,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English, New York,Other,,,Telephone survey,,,,,,,Strongly or somewhat disapprove,Somewhat disapprove,,,,Version 3,,,Somewhat easy,Very easy or somewhat easy,Early in-person,,,,,,,,,14212.0
118950.0,Joe Biden,The Democratic candidate,1.90743744512,,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,,,,,,26.0,,,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,Favorable,Unfavorable,,,Only Harris,,,4.0,,,,,Joe Biden does not,Neither of them,Donald Trump does not,,,,,,,,,No,,Worse than life today,,,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,Independent Women,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,White,White,National questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,East,,,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English, New York,Other,,,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,,Version 3,,,Very easy,Very easy or somewhat easy,Early in-person,,,,,,,,,14212.0
118951.0,Donald Trump,The Republican candidate,0.42734183982,,,,65+,60+,65-74,45+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,,,,,,,,26.0,,,Somewhat well,Very well or somewhat well,Very confident or somewhat confident,Somewhat confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,Unfavorable,Favorable,,,Only Pence,,,4.0,,,,,Joe Biden does not,Only Donald Trump,Donald Trump does,,,,,,,,,No,,Better than life today,,,,,,,Independent/Something else,Black non-Democrat,Black Independent,Independent women,Independent,Independent Women,All others,Conservative,,Moderate/Liberal Republicans,Conservative Independents,,Black,Black,National questionnaire,Black,Non-white,Black,One of many important problems,The most important problem or one of many important problems,East,,,,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000",English, New York,Other,,,Telephone survey,,,,,,,Strongly or somewhat approve,Strongly approve,,,,Version 3,,,Somewhat easy,Very easy or somewhat easy,Early in-person,,,,,,,,,14212.0
118952.0,Joe Biden,The Democratic candidate,0.62372816384,,,,65+,60+,65-74,45+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,,,,,,,,9.0,,,Very badly,Somewhat badly or very badly,Not very confident or not at all confident,Not very confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,Favorable,Unfavorable,,,Only Harris,,,1.0,,,,,Joe Biden does,Only Joe Biden,Donald Trump does not,,,,,,,,,No,,Omit,,,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,,,,,,Black,Black,National questionnaire,Black,Non-white,Black,One of many important problems,The most important problem or one of many important problems,East,,,,Female,Black women,,"Cities over 500,000","Cities over 50,000",English, New York,Other,,,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,,Version 3,,,Somewhat difficult,Somewhat difficult or very difficult,Early in-person,,,,,,,,,11234.0
118953.0,Donald Trump,The Republican candidate,0.80816055132,,,,45-65,60+,60-64,45+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,,,,,,,,13.0,,,Somewhat well,Very well or somewhat well,Very confident or somewhat confident,Very confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,Omit,Favorable,,,Only Pence,,,1.0,,,,,Joe Biden does not,Only Donald Trump,Donald Trump does,,,,,,,,,No,,Better than life today,,,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Conservative,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Black,Black,National questionnaire,Black,Non-white,Black,One of many important problems,The most important problem or one of many important problems,East,,,,Female,Black women,,"Cities over 500,000","Cities over 50,000",English, New York,Other,,,Telephone survey,,,,,,,Strongly or somewhat approve,Strongly approve,,,,Version 3,,,Very easy,Very easy or somewhat easy,Early in-person,,,,,,,,,10031.0
118954.0,Joe Biden,The Democratic candidate,0.2864041211,,,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,Complete,,,,,,,,13.0,,,Somewhat badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,A severe financial hardship,A severe financial hardship or a moderate financial hardship,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,Favorable,Unfavorable,,,Only Harris,,,1.0,,,,,Joe Biden does,Only Joe Biden,Donald Trump does not,,,,,,,,,Yes,,Omit,,,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,One of many important problems,The most important problem or one of many important problems,East,,,,Female,Latino women,,"Cities over 500,000","Cities over 50,000",English, New York,Other,,,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,,Version 3,,,Somewhat easy,Very easy or somewhat easy,Early in-person,,,,,,,,,10031.0
118955.0,Joe Biden,The Democratic candidate,0.23431522567,,,,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,,,,,,16.0,,,Very badly,Somewhat badly or very badly,Not very confident or not at all confident,Not very confident,A severe financial hardship,A severe financial hardship or a moderate financial hardship,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,Favorable,Unfavorable,,,Only Harris,,,3.0,,,,,Joe Biden does,Only Joe Biden,Donald Trump does not,,,,,,,,,No,,Worse than life today,,,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,,White,White,National questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,East,,,,Male,White men,,Suburbs,Suburbs,English, New York,White suburban men,,,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,,Version 3,,,Very easy,Very easy or somewhat easy,Early in-person,,,,,,,,,10801.0
118956.0,Joe Biden,The Democratic candidate,0.89623371037,,,,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,,,,,,,,16.0,,,Somewhat badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,A severe financial hardship,A severe financial hardship or a moderate financial hardship,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,Favorable,Unfavorable,,,Only Harris,,,3.0,,,,,Joe Biden does,Only Joe Biden,Donald Trump does not,,,,,,,,,No,,About the same,,,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Black,Black,National questionnaire,Black,Non-white,Black,The most important problem,The most important problem or one of many important problems,East,,,,Male,Black men,,Suburbs,Suburbs,English, New York,Other,,,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,,Version 3,,,Very easy,Very easy or somewhat easy,Early in-person,,,,,,,,,10801.0
118957.0,Joe Biden,The Democratic candidate,0.09174961252,,,,30-44,30-59,40-44,18-44,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Complete,,,,,,,,,,,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,Favorable,Unfavorable,,,Only Harris,,,5.0,,,,,Joe Biden does,Only Joe Biden,Donald Trump does not,,,,,,,,,No,,Worse than life today,,,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,,Black,Black,National questionnaire,Black,Non-white,Black,One of many important problems,The most important problem or one of many important problems,East,,,,Female,Black women,,,,English, New York,Other,,,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,,Version 3,,,Somewhat easy,Very easy or somewhat easy,Early in-person,,,,,,,,,12711.0
118958.0,Joe Biden,The Democratic candidate,0.62372816384,,,,65+,60+,65-74,45+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,,,,,,,,12.0,,,Somewhat badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,Favorable,Unfavorable,,,Only Harris,,,1.0,,,,,Joe Biden does,Only Joe Biden,Donald Trump does not,,,,,,,,,No,,Omit,,,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,,Black,Black,National questionnaire,Black,Non-white,Black,The most important problem,The most important problem or one of many important problems,East,,,,Female,Black women,,"Cities over 500,000","Cities over 50,000",English, New York,Other,,,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,,Version 3,,,Very easy,Very easy or somewhat easy,Early in-person,,,,,,,,,11103.0
118959.0,Joe Biden,The Democratic candidate,0.18700093803,,,,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,,,,,,9.0,,,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,Favorable,Unfavorable,,,Only Harris,,,1.0,,,,,Joe Biden does,Only Joe Biden,Donald Trump does not,,,,,,,,,No,,Better than life today,,,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,,White,White,National questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,East,,,,Male,White men,,"Cities over 500,000","Cities over 50,000",English, New York,Other,,,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,,Version 3,,,Somewhat easy,Very easy or somewhat easy,Early in-person,,,,,,,,,11230.0
118960.0,Joe Biden,The Democratic candidate,0.08691908918,,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,,,,,,,,10.0,,,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,A severe financial hardship,A severe financial hardship or a moderate financial hardship,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,Favorable,Unfavorable,,,Only Harris,,,1.0,,,,,Joe Biden does,Only Joe Biden,Donald Trump does not,,,,,,,,,Yes,,About the same,,,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Independent,Independent Women,All others,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,Other,Other,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,One of many important problems,The most important problem or one of many important problems,East,,,,Female,Latino women,,"Cities over 500,000","Cities over 50,000",English, New York,Other,,,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,,Version 3,,,Very easy,Very easy or somewhat easy,Early in-person,,,,,,,,,10011.0
