id,age,age3,age8,age45,age49,age60,age65,ageblack,agebyrac,agebyr_1,backside,beatclin,betrayed,brnagain,call,cdnum,cruzwin,cruzwin2,econworr,ecoworr2,educ12r,educcoll,educhs,educwhit,geocode,gopconv1,govtangr,govtan_1,hrccruz,hrctrump,immdepor,inc100k,inc30k,inc50k,income3,income4,income16,incwhite,issrep16,kasichwi,kasich_1,muslimba,outsider,over45,over65,party,partybyr,partyid,partysex,phil2r,phil3x,phil4c,precinct,qlt16rep,qrace3,qraceai,qtype,race,race2b,region,sex,sexbyrac,sizeplac,sizeplc3,stanum,telepoll,timenh16,timeprif,timeprim,timepriw,trade16,trumpvot,trumpwin,trumpw_1,unfairre,version,weight,whnclinc,whtevang,wirprs16,world
524089,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete, ,No,No,Call 1,7,Optimistic,Excited or optimistic,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,5, , , , , , , , , , , , , ,Government spending,Excited,Excited or optimistic, ,Be from outside the political establishment,45+,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,53,Can win in November,White,White,State questionnaire,White,White,Midwest,Male,White men,Suburbs,Suburbs,Wisconsin,Election day exit poll, , , , ,Creates more U.S. jobs,Not Donald Trump,Optimistic,Excited or optimistic,Ted Cruz,Version 2,.696802616119385, ,All others,Ted Cruz,More active role
524092,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Ted Cruz, ,No,Call 1,5, , , , ,Postgraduate study,College graduate,More than High school graduate,White college degree,2,With the most votes in the primaries,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",Vote for Ted Cruz,Vote for Donald Trump,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Terrorism, , ,Support, ,18-44,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,98,Shares my values,White,White,State questionnaire,White,White,Midwest,Male,White men,Suburbs,Suburbs,Wisconsin,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that, ,Not Donald Trump, , , ,Version 1,1.56708407402039,No,All others,Ted Cruz, 
524099,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Ted Cruz, ,Yes,Call 1,7, , , , ,Postgraduate study,College graduate,More than High school graduate,White college degree,5,With the most votes in the primaries,Angry,"Dissatisfied, but not angry or Angry",Vote for Ted Cruz,Vote for Donald Trump,Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Terrorism, , ,Support, ,45+,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,53,Can bring needed change,White,White,State questionnaire,White,White,Midwest,Female,White women,Suburbs,Suburbs,Wisconsin,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that, ,Not Donald Trump, , , ,Version 1,.779966115951538,No,White Born-again/Evangelical Christians,Ted Cruz, 
524111,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Ted Cruz, ,No,Call 1,7, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5,With the most votes in the primaries,Angry,"Dissatisfied, but not angry or Angry",Vote for Ted Cruz,Vote for Donald Trump,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs, , ,Support, ,45+,18-64,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Somewhat conservative,53,Shares my values,White,White,State questionnaire,White,White,Midwest,Male,White men,Suburbs,Suburbs,Wisconsin,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that, ,Not Donald Trump, , , ,Version 1,.779966115951538,No,All others,Ted Cruz, 
524124,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Ted Cruz, ,Yes,Call 1,7, , , , ,High school or less,No college degree,High school graduate or less,White no college degree,5,With the most votes in the primaries,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Vote for Ted Cruz,Vote for a third party candidate,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Terrorism, , ,Oppose, ,45+,65+,Republican,All Republicans,Republican,Republican Women,Moderate/Liberal,Moderate,Moderate,53,Can bring needed change,White,White,State questionnaire,White,White,Midwest,Female,White women,Suburbs,Suburbs,Wisconsin,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that, ,Not Donald Trump, , , ,Version 1,.779966115951538,Yes,White Born-again/Evangelical Christians,Ted Cruz, 
524125,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,Ted Cruz, ,Yes,Call 1,3, , , , ,High school or less,No college degree,High school graduate or less,Non white no college degree,5,Who the delegates think would be the best nominee,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Vote for Ted Cruz,Not vote,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Government spending, , ,Support, ,18-44,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,115,Shares my values,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Midwest,Male,Latino men,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that, ,Not Donald Trump, , , ,Version 1,.605981826782227,No,All others,Ted Cruz, 
524129,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Ted Cruz, ,Yes,Call 1,6, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2,Who the delegates think would be the best nominee,Angry,"Dissatisfied, but not angry or Angry",Vote for Ted Cruz,Vote for Donald Trump,Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Government spending, , ,Support, ,18-44,18-64,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Very conservative,35,Shares my values,White,White,State questionnaire,White,White,Midwest,Male,White men,Suburbs,Suburbs,Wisconsin,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that, ,Not Donald Trump, , , ,Version 1,1.51841390132904,Yes,White Born-again/Evangelical Christians,Ted Cruz, 
524133,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Ted Cruz, ,Yes,Call 1,1, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2,Who the delegates think would be the best nominee,Angry,"Dissatisfied, but not angry or Angry",Vote for Ted Cruz,Vote for a third party candidate,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Economy/Jobs, , ,Oppose, ,18-44,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,96,Shares my values,White,White,State questionnaire,White,White,Midwest,Male,White men,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that, ,Not Donald Trump, , , ,Version 1,1.00822198390961,Yes,White Born-again/Evangelical Christians,Ted Cruz, 
524134,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Ted Cruz, ,No,Call 1,3, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5,With the most votes in the primaries,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Vote for Ted Cruz,Vote for Donald Trump,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Terrorism, , ,Support, ,45+,18-64,Republican,All Republicans,Republican,Republican Men,Moderate/Liberal,Liberal,Liberal,39,Can bring needed change,White,White,State questionnaire,White,White,Midwest,Male,White men,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that, ,Not Donald Trump, , , ,Version 1,.866816937923431,No,All others,Ted Cruz, 
524135,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete, ,Yes, ,Call 1,7,Excited,Excited or optimistic,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,5, , , , , , , , , , , , , ,Government spending,Concerned,Concerned or scared, ,Be from outside the political establishment,18-44,18-64,Independent/Something else,White Independent,Independent,Independent Men,Moderate/Liberal,Moderate,Moderate,53,Shares my values,White,White,State questionnaire,White,White,Midwest,Male,White men,Suburbs,Suburbs,Wisconsin,Election day exit poll, , , , ,Takes away U.S. jobs,Not Donald Trump,Scared,Concerned or scared,Donald Trump,Version 2,.696802616119385, ,All others,Ted Cruz,More active role
524142,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete, ,Yes,Yes,Call 1,6,Optimistic,Excited or optimistic,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2, , , , , , , , , , , , , ,Terrorism,Optimistic,Excited or optimistic, ,Have experience in politics,45+,65+,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,35,Can win in November,White,White,State questionnaire,White,White,Midwest,Female,White women,Suburbs,Suburbs,Wisconsin,Election day exit poll, , , , ,Creates more U.S. jobs,Not Donald Trump,Concerned,Concerned or scared,Donald Trump,Version 2,1.35651385784149, ,White Born-again/Evangelical Christians,Ted Cruz,Less active role
524144,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete, ,No,Yes,Call 1,1,Optimistic,Excited or optimistic,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2, , , , , , , , , , , , , ,Omit,Scared,Concerned or scared, ,Be from outside the political establishment,45+,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,96,Can win in November,White,White,State questionnaire,White,White,Midwest,Male,White men,Rural,Small Cities/Rural,Wisconsin,Election day exit poll, , , , ,Has no effect on U.S. jobs,Not Donald Trump,Optimistic,Excited or optimistic,John Kasich,Version 2,.900720775127411, ,White Born-again/Evangelical Christians,Ted Cruz,More active role
524146,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete, ,No,Yes,Call 1,3,Optimistic,Excited or optimistic,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5, , , , , , , , , , , , , ,Government spending,Concerned,Concerned or scared, ,Have experience in politics,18-44,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,115,Can win in November,White,White,State questionnaire,White,White,Midwest,Male,White men,Rural,Small Cities/Rural,Wisconsin,Election day exit poll, , , , ,Creates more U.S. jobs,Not Donald Trump,Scared,Concerned or scared,Donald Trump,Version 2,.541369318962097, ,White Born-again/Evangelical Christians,Ted Cruz,About the same role as now
524149,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Ted Cruz, ,No,Call 1,3, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5,With the most votes in the primaries,Angry,"Dissatisfied, but not angry or Angry",Vote for Ted Cruz,Vote for Donald Trump,Deported to the country they came from, , , , , , , ,Government spending, , ,Support, ,45+,18-64,Independent/Something else,White Independent,Something else,Independent Women,Conservative,Conservative,Somewhat conservative,39,Can bring needed change,White,White,State questionnaire,White,White,Midwest,Female,White women,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,Sometime last week,Earlier than that,In the last month,This week, ,Not Donald Trump, , , ,Version 1,.866816937923431, ,All others,Ted Cruz, 
524151,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Ted Cruz, ,No,Call 1,7, , , , ,College graduate,College graduate,More than High school graduate,White college degree,5,Who the delegates think would be the best nominee,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Vote for Ted Cruz,Vote for Donald Trump,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs, , ,Support, ,18-44,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,53,Shares my values,White,White,State questionnaire,White,White,Midwest,Male,White men,Suburbs,Suburbs,Wisconsin,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that, ,Not Donald Trump, , , ,Version 1,.779966115951538,No,All others,Ted Cruz, 
524152,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Ted Cruz, ,No,Call 1,7, , , , ,College graduate,College graduate,More than High school graduate,White college degree,5,Who the delegates think would be the best nominee,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Vote for Ted Cruz,Vote for Donald Trump,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs, , ,Support, ,18-44,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,53,Shares my values,White,White,State questionnaire,White,White,Midwest,Male,White men,Suburbs,Suburbs,Wisconsin,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that, ,Not Donald Trump, , , ,Version 1,.779966115951538,No,All others,Ted Cruz, 
524153,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete, ,No, ,Call 1,6,Optimistic,Excited or optimistic,Somewhat worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,2, , , , , , , , , , , , , ,Economy/Jobs,Scared,Concerned or scared, ,Have experience in politics,45+,65+,Independent/Something else,White Independent,Independent,Independent Women,Moderate/Liberal,Liberal,Liberal,35,Can bring needed change,White,White,State questionnaire,White,White,Midwest,Female,White women,Suburbs,Suburbs,Wisconsin,Election day exit poll, , , , ,Takes away U.S. jobs,Not Donald Trump,Scared,Concerned or scared,John Kasich,Version 2,1.35651385784149, ,All others,Ted Cruz,More active role
524163,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Ted Cruz, ,Yes,Call 1,6, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2,With the most votes in the primaries,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Vote for Ted Cruz,Vote for Donald Trump,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs, , ,Support, ,18-44,18-64,Republican,All Republicans,Republican,Republican Women,Moderate/Liberal,Moderate,Moderate,35,Can bring needed change,White,White,State questionnaire,White,White,Midwest,Female,White women,Suburbs,Suburbs,Wisconsin,Election day exit poll,In the last few days,Last few days,In the last month,This week, ,Not Donald Trump, , , ,Version 1,1.51841390132904,No,White Born-again/Evangelical Christians,Ted Cruz, 
