ID,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CLINTONLIB,ECONFAIR,EDUC12R,EDUCCOLL,EDUCHS,EDUCWHITE,GEOCODE,HONESTDEM16,HONESTDEM16CLIN,HONESTDEM16SAND,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME16,INCWHITE,INTCRISISDEM16,INTCRISISDEMCLIN,INTCRISISDEMSANDERS,ISSDEM16,MADPRS16,MARRIED,OBAMAPLCY,OUTSIDER16,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT16DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,REGION,SANDERSLIB,SCOTUSDEM16,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIMENH16,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEPRIWK,VERSION,WEIGHT,WHNCLINC
419066.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,7.0,About right,Favors the wealthy,Postgraduate study,College graduate,More than High school graduate,White college degree,1.0,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Income inequality,Hillary Clinton,Yes,Generally continue Barack Obama's policies,Have experience in politics,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,16.0,Yes,Has the right experience,White,White,State questionnaire,White,White,East,Too liberal,Hillary Clinton,Female,White women,Married women,"Cities over 500,000","Cities over 50,000",Massachusetts,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,1.86525571346283,No
415962.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,8.0,About right,Favors the wealthy,Postgraduate study,College graduate,More than High school graduate,White college degree,1.0,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Only Sanders,Only Sanders or Neither of them,Only Sanders or Both of them,Economy/Jobs,Hillary Clinton,Yes,Omit,Have experience in politics,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Somewhat liberal,Liberal,Liberal,83.0,No,Cares about people like me,White,White,State questionnaire,White,White,East,Too liberal,Hillary Clinton,Female,White women,Married women,Suburbs,Suburbs,Massachusetts,Election day exit poll,Just today,Last few days,In the last month,This month,Version 1,0.967127799987793,No
403809.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,5.0,About right,Favors the wealthy,College graduate,College graduate,More than High school graduate,White college degree,1.0,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,,,,,,,,Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Economy/Jobs,Hillary Clinton,Yes,Generally continue Barack Obama's policies,Have experience in politics,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,110.0,Yes,Has the right experience,White,White,State questionnaire,White,White,East,About right,Hillary Clinton,Female,White women,Married women,Suburbs,Suburbs,Massachusetts,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,1.11796748638153,No
415942.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Not complete,Call 3,2.0,,,,,,,5.0,,,,,,,,,,,Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,,Hillary Clinton,No,Change to less liberal policies,Have experience in politics,45+,18-64,,,,,,,,,44.0,,,White,White,State questionnaire,White,White,East,,Hillary Clinton,Female,White women,Non married women,Suburbs,Suburbs,Massachusetts,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,1.19555127620697,
399745.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,3.0,About right,Favors the wealthy,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2.0,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Economy/Jobs,Hillary Clinton,No,Generally continue Barack Obama's policies,Have experience in politics,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,Moderate or conservative,Moderate,46.0,Yes,Has the right experience,White,White,State questionnaire,White,White,East,About right,Hillary Clinton,Female,White women,Non married women,Suburbs,Suburbs,Massachusetts,Election day exit poll,Just today,Last few days,In the last month,This month,Version 1,1.07702565193176,No
403786.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 1,8.0,About right,Favors the wealthy,College graduate,College graduate,More than High school graduate,White college degree,1.0,Only Sanders,Only Sanders or Neither of them,Only Sanders or Both of them,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Terrorism,Hillary Clinton,No,Generally continue Barack Obama's policies,Have experience in politics,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,84.0,Yes,Can win in November,White,White,State questionnaire,White,White,East,About right,Hillary Clinton,Male,White men,Non married men,Suburbs,Suburbs,Massachusetts,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Version 1,1.25322186946869,No
402471.0,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 1,7.0,About right,Is fair to most Americans,College graduate,College graduate,More than High school graduate,White college degree,1.0,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,,,,,,,,Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Economy/Jobs,Hillary Clinton,No,Generally continue Barack Obama's policies,Have experience in politics,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,16.0,Yes,Has the right experience,White,White,State questionnaire,White,White,East,Too liberal,Hillary Clinton,Female,White women,Non married women,"Cities over 500,000","Cities over 50,000",Massachusetts,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,1.86525571346283,No
403773.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 1,5.0,About right,Favors the wealthy,College graduate,College graduate,More than High school graduate,White college degree,1.0,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Income inequality,Hillary Clinton,Yes,Change to more liberal policies,Have experience in politics,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,110.0,Yes,Can win in November,White,White,State questionnaire,White,White,East,About right,Hillary Clinton,Male,White men,Married men,Suburbs,Suburbs,Massachusetts,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,1.25440692901611,No
411843.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 2,2.0,Not liberal enough,Favors the wealthy,College graduate,College graduate,More than High school graduate,White college degree,5.0,Neither of them,Only Sanders or Neither of them,Only Clinton or Neither of them,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Income inequality,Hillary Clinton,No,Generally continue Barack Obama's policies,Have experience in politics,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,44.0,Yes,Has the right experience,White,White,State questionnaire,White,White,East,Too liberal,Hillary Clinton,Female,White women,Non married women,Suburbs,Suburbs,Massachusetts,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,1.25396716594696,No
399687.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,8.0,About right,Favors the wealthy,Postgraduate study,College graduate,More than High school graduate,White college degree,1.0,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Income inequality,Hillary Clinton,Yes,Generally continue Barack Obama's policies,Have experience in politics,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,83.0,Yes,Has the right experience,White,White,State questionnaire,White,White,East,About right,Hillary Clinton,Male,White men,Married men,Suburbs,Suburbs,Massachusetts,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,1.0851583480835,No
403252.0,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 1,8.0,About right,Favors the wealthy,Postgraduate study,College graduate,More than High school graduate,White college degree,1.0,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Income inequality,Hillary Clinton,Yes,Generally continue Barack Obama's policies,Have experience in politics,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,84.0,Yes,Has the right experience,White,White,State questionnaire,White,White,East,Too liberal,Hillary Clinton,Male,White men,Married men,Suburbs,Suburbs,Massachusetts,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,1.25322186946869,No
403674.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 1,5.0,Not liberal enough,Favors the wealthy,College graduate,College graduate,More than High school graduate,White college degree,1.0,Neither of them,Only Sanders or Neither of them,Only Clinton or Neither of them,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Economy/Jobs,Hillary Clinton,,Change to less liberal policies,Be from outside the political establishment,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,Moderate or conservative,Moderate,110.0,Yes,Honest and trustworthy,White,White,State questionnaire,White,White,East,Too liberal,Hillary Clinton,Female,White women,,Suburbs,Suburbs,Massachusetts,Election day exit poll,Just today,Last few days,In the last month,This month,Version 1,1.068727850914,No
411760.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 2,5.0,About right,Favors the wealthy,College graduate,College graduate,More than High school graduate,White college degree,4.0,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Income inequality,Hillary Clinton,No,Generally continue Barack Obama's policies,Have experience in politics,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,47.0,No,Has the right experience,White,White,State questionnaire,White,White,East,Too liberal,Hillary Clinton,Female,White women,Non married women,Suburbs,Suburbs,Massachusetts,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Version 1,0.765157222747803,No
411055.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 2,5.0,About right,Favors the wealthy,High school or less,No college degree,High school graduate or less,White no college degree,4.0,Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Terrorism,Hillary Clinton,No,Change to less liberal policies,Have experience in politics,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Somewhat liberal,Liberal,Liberal,47.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,East,Too liberal,Hillary Clinton,Female,White women,Non married women,Suburbs,Suburbs,Massachusetts,Election day exit poll,Just today,Last few days,In the last month,This month,Version 1,0.729512453079224,Yes
411753.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 2,2.0,About right,Favors the wealthy,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5.0,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Economy/Jobs,Hillary Clinton,,Generally continue Barack Obama's policies,Have experience in politics,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,44.0,Yes,Has the right experience,White,White,State questionnaire,White,White,East,About right,Hillary Clinton,Female,White women,,Suburbs,Suburbs,Massachusetts,Election day exit poll,In the last few days,Last few days,In the last month,This month,Version 1,1.25063419342041,Yes
411020.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 2,1.0,Not liberal enough,Favors the wealthy,Postgraduate study,College graduate,More than High school graduate,White college degree,5.0,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Health care,Hillary Clinton,No,Change to more liberal policies,Have experience in politics,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,51.0,Yes,Can win in November,White,White,State questionnaire,White,White,East,About right,Hillary Clinton,Female,White women,Non married women,Suburbs,Suburbs,Massachusetts,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,1.40449035167694,No
