id,backside,brnagain,call,cdnum,contact1,educ12r,educcoll,educhs,educwhit,geocode,govtangr,govtan_1,iapartyi,iarprs16,issrep16,outsider,party,partysex,phil2r,phil3x,phil4c,precinct,prevcauc,qlt16rep,qrace4,qtype,race2b,region,sex,sexbyrac,sizeplac,sizeplc3,stanum,telepoll,timeia16,timeprif,timeprim,timepriw,trumpvot,version,weight,whnclinc,whtevang,xage,xage3,xage8,xage45,xage49,xage60,xage65,xagebyra
67463,Complete,Yes,Call 3,3,No,Postgraduate study,College graduate,More than High school graduate,White college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Ben Carson,Immigration,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,75,"No, this is my first caucus",Shares my values,White,State questionnaire,White,Midwest,Male,White men,Suburbs,Suburbs, Iowa,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump,Version 1,.771356105804443, ,White Born-again/Evangelical Christians,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-64
67512,Complete,Yes,Call 3,4,Yes,Some college/assoc. degree,No college degree,More than High school graduate, ,4,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Republican,Ben Carson,Economy/Jobs,Be from outside the political establishment,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,4,"No, this is my first caucus",Shares my values, ,State questionnaire, ,Midwest,Female, ,Rural,Small Cities/Rural, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Not Donald Trump,Version 1,.643110036849976, , ,17-29,17-29,17-24,17-44,17-49,17-29,17-24, 
67521,Complete,Yes,Call 3,3,Yes,Postgraduate study,College graduate,More than High school graduate,Non white college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Ben Carson,Government spending,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,82,"Yes, I attended a caucus before",Shares my values,Black,State questionnaire,Non-white,Midwest,Male,Black men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Not Donald Trump,Version 1,.436970710754395, ,All others,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-64
67555,Complete,Yes,Call 3,2,Yes,College graduate,College graduate,More than High school graduate,White college degree,4,Angry,"Dissatisfied, but not angry or Angry",Republican,Ben Carson,Omit,Be from outside the political establishment,Republican,Republican Women,Conservative,Conservative,Very conservative,59,"Yes, I attended a caucus before",Omit,White,State questionnaire,White,Midwest,Female,White women,Rural,Small Cities/Rural, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Not Donald Trump,Version 1,.663062572479248, ,White Born-again/Evangelical Christians,17-29,17-29,25-29,17-44,17-49,17-29,25-29,White 17-29
67573,Complete,Yes,Call 3,2,Yes,College graduate,College graduate,More than High school graduate,White college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Ben Carson,Government spending,Have experience in politics,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,100,"Yes, I attended a caucus before",Tells it like it is,White,State questionnaire,White,Midwest,Male,White men,Suburbs,Suburbs, Iowa,Election day exit poll,Sometime last week,Earlier than that,In the last month,This week,Not Donald Trump,Version 1,.923794806003571, ,White Born-again/Evangelical Christians,45-65,60+,60-64,45+,50+,60+,50-64,White 45-64
67583,Complete,Yes,Call 3,4,Yes, , , , ,4,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",Republican,Ben Carson,Economy/Jobs,Be from outside the political establishment,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,4,"Yes, I attended a caucus before",Can win in November,White,State questionnaire,White,Midwest,Female,White women,Rural,Small Cities/Rural, Iowa,Election day exit poll,Omit,Omit,Omit,Omit,Not Donald Trump,Version 1,.64149808883667, ,White Born-again/Evangelical Christians,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
67605,Complete,Yes,Call 3,4,Yes,Postgraduate study,College graduate,More than High school graduate,White college degree,4,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Ben Carson,Economy/Jobs,Be from outside the political establishment,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,4,"Yes, I attended a caucus before",Shares my values,White,State questionnaire,White,Midwest,Female,White women,Rural,Small Cities/Rural, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Not Donald Trump,Version 1,.64149808883667, ,White Born-again/Evangelical Christians,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-64
67617,Complete,No,Call 3,4,No,College graduate,College graduate,More than High school graduate,White college degree,4,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Ben Carson,Economy/Jobs,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,4,"Yes, I attended a caucus before",Shares my values,White,State questionnaire,White,Midwest,Male,White men,Rural,Small Cities/Rural, Iowa,Election day exit poll,Just today,Last few days,In the last month,This week,Not Donald Trump,Version 1,.683702707290649, ,All others,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-64
67639,Complete,No,Call 3,3,Yes,Postgraduate study,College graduate,More than High school graduate,White college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Ben Carson,Government spending,Be from outside the political establishment,Republican,Republican Women,Moderate/Liberal,Moderate,Moderate,85,"Yes, I attended a caucus before",Tells it like it is,White,State questionnaire,White,Midwest,Female,White women,Suburbs,Suburbs, Iowa,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Not Donald Trump,Version 1,.404376000165939, ,All others,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-64
67713,Complete,Yes,Call 3,3,Yes,College graduate,College graduate,More than High school graduate,White college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Ben Carson,Terrorism,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Very conservative,82,"Yes, I attended a caucus before",Shares my values,White,State questionnaire,White,Midwest,Male,White men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Not Donald Trump,Version 1,.496935486793518, ,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 65+
67723,Complete,Yes,Call 3,3,Omit,High school or less,No college degree,High school graduate or less,White no college degree,3,Angry,"Dissatisfied, but not angry or Angry",Republican,Ben Carson,Government spending,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Very conservative,108,"Yes, I attended a caucus before",Shares my values,White,State questionnaire,White,Midwest,Male,White men,Suburbs,Suburbs, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Not Donald Trump,Version 1,.627418041229248, ,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 65+
67738,Complete,Yes,Call 3,4,No,High school or less,No college degree,High school graduate or less,White no college degree,5,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Ben Carson,Government spending,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Very conservative,102,"Yes, I attended a caucus before",Can bring needed change,White,State questionnaire,White,Midwest,Male,White men,Rural,Small Cities/Rural, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Not Donald Trump,Version 1,.817023515701294, ,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 65+
67757,Complete,Yes,Call 3,3,Yes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Ben Carson,Government spending,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,108,"Yes, I attended a caucus before",Shares my values,White,State questionnaire,White,Midwest,Male,White men,Suburbs,Suburbs, Iowa,Election day exit poll,Sometime last week,Earlier than that,In the last month,This week,Not Donald Trump,Version 1,.593920052051544, ,White Born-again/Evangelical Christians,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-64
67830,Complete,Yes,Call 3,4,No,College graduate,College graduate,More than High school graduate,White college degree,5,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Ben Carson,Economy/Jobs,Be from outside the political establishment,Republican,Republican Women,Moderate/Liberal,Moderate,Moderate,102,"Yes, I attended a caucus before",Shares my values,White,State questionnaire,White,Midwest,Female,White women,Rural,Small Cities/Rural, Iowa,Election day exit poll,Just today,Last few days,In the last month,This week,Not Donald Trump,Version 1,.725660622119904, ,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-64
67849,Complete,Yes,Call 3,2,Yes,High school or less,No college degree,High school graduate or less,White no college degree,4,Angry,"Dissatisfied, but not angry or Angry",Republican,Ben Carson,Government spending,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,59,"No, this is my first caucus",Can bring needed change,White,State questionnaire,White,Midwest,Male,White men,Rural,Small Cities/Rural, Iowa,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Not Donald Trump,Version 1,.691746413707733, ,White Born-again/Evangelical Christians,45-65,60+,60-64,45+,50+,60+,50-64,White 45-64
67873,Complete,No,Call 3,1,Yes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1,Angry,"Dissatisfied, but not angry or Angry",Republican,Ben Carson,Terrorism,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Very conservative,30,"No, this is my first caucus",Can bring needed change,White,State questionnaire,White,Midwest,Male,White men,Suburbs,Suburbs, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Not Donald Trump,Version 1,.302733898162842, ,All others,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
67892,Complete,Yes,Call 3,4,Yes,College graduate,College graduate,More than High school graduate,White college degree,5,Angry,"Dissatisfied, but not angry or Angry",Republican,Ben Carson,Omit,Be from outside the political establishment,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,102,"Yes, I attended a caucus before",Shares my values,White,State questionnaire,White,Midwest,Female,White women,Rural,Small Cities/Rural, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Not Donald Trump,Version 1,.766589045524597, ,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 65+
67906,Complete,Yes,Call 3,4,Yes,College graduate,College graduate,More than High school graduate,White college degree,5,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Republican,Ben Carson,Immigration,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,102,"Yes, I attended a caucus before",Shares my values,White,State questionnaire,White,Midwest,Male,White men,Rural,Small Cities/Rural, Iowa,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Not Donald Trump,Version 1,.834668636322021, ,White Born-again/Evangelical Christians,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
67930,Complete,Yes,Call 3,4,No,College graduate,College graduate,More than High school graduate,White college degree,4,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Ben Carson,Terrorism,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,4,"Yes, I attended a caucus before",Can bring needed change,White,State questionnaire,White,Midwest,Male,White men,Rural,Small Cities/Rural, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Not Donald Trump,Version 1,.683702707290649, ,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-64
