id,age,age3,age8,age45,age49,age60,age65,ageblack,agebyrac,agebyr_1,attend,attend2,backside,betrayed,brnagain,call,cdnum,cicrep16,cruzhone,econworr,ecoworr2,educ12r,educcoll,educhs,educwhit,geocode,getahead,gop20162,gop201_1,govtangr,govtan_1,immdepor,inc100k,inc30k,inc50k,income3,income4,income16,incwhite,issrep16,kasichho,morprs16,muslimba,outsider,over45,over65,party,partybyr,partyid,partysex,phil2r,phil3x,phil4c,precinct,prevpri,qlt16rep,qrace3,qraceai,qtype,race,race2b,raceai,region,sex,sexbyrac,sizeplac,sizeplc3,stanum,telepoll,thirdpar,timenh16,timeprif,timeprim,timepriw,trumphon,trumpvot,version,votenovc,votenovk,votenovt,weight,whnclinc,whtevang
505808,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64, , ,Complete,Yes, ,Call 3,3,Marco Rubio, ,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,Non white college degree,2, ,Ted Cruz,John Kasich, , , , , , , , , , ,Economy/Jobs, ,Marco Rubio, ,Have experience in politics,45+,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,103,Yes,Shares my values,Black,Black,State questionnaire,Black,Non-white, ,Midwest,Male,Black men,Suburbs,Suburbs,Missouri,Election day exit poll, , , , , , ,Not Donald Trump,Version 2,Definitely vote for him,Definitely vote for him,Not vote for him,1.82396614551544, , 
506536,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,Latino 30-44,Latino 30-44, , ,Complete,Yes, ,Call 3,2,Marco Rubio, ,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,Non white college degree,1, ,Ted Cruz,John Kasich, , , , , , , , , , ,Government spending, ,Marco Rubio, ,Omit,18-44,18-64,Republican,All Republicans,Republican,Republican Women,Moderate/Liberal,Moderate,Moderate,110,Yes,Shares my values,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white, ,Midwest,Female,Latino women,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll, , , , , , ,Not Donald Trump,Version 2,Not vote for him,Not vote for him,Not vote for him,.343042254447937, , 
492182,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64, , ,Complete,No, ,Call 1,6,John Kasich, ,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,4, ,Donald Trump,Donald Trump, , , , , , , , , , ,Economy/Jobs, ,Donald Trump, ,Be from outside the political establishment,45+,18-64,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Somewhat conservative,40,Yes,Can bring needed change,White,White,State questionnaire,White,White, ,Midwest,Male,White men,Rural,Small Cities/Rural,Missouri,Election day exit poll, , , , , , ,Donald Trump,Version 2,Not vote for him,Definitely vote for him,Definitely vote for him,1.49720370769501, , 
492207,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,All others,All others, , ,Complete,No, ,Call 1,2,Donald Trump, ,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,1, ,Donald Trump,Donald Trump, , , , , , , , , , ,Economy/Jobs, ,Donald Trump, ,Be from outside the political establishment,45+,18-64,Independent/Something else,All Other,Independent,Independent Women,Conservative,Conservative,Somewhat conservative,109,Yes,Shares my values,Other,American Indian,State questionnaire,Other,Non-white, ,Midwest,Female,All other races,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll, , , , , , ,Donald Trump,Version 2,Not vote for him,Not vote for him,Definitely vote for him,1.44737660884857, , 
492221,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64, , ,Complete,No, ,Call 1,6,Donald Trump, ,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4, ,Donald Trump,Donald Trump, , , , , , , , , , ,Government spending, ,Donald Trump, ,Be from outside the political establishment,45+,18-64,Republican,All Republicans,Republican,Republican Women,Moderate/Liberal,Liberal,Liberal,40,Yes,Can bring needed change,White,White,State questionnaire,White,White, ,Midwest,Female,White women,Rural,Small Cities/Rural,Missouri,Election day exit poll, , , , , , ,Donald Trump,Version 2,Not vote for him,Not vote for him,Definitely vote for him,1.60719478130341, , 
492240,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+, , ,Complete,Yes, ,Call 1,2,Donald Trump, ,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1, ,Donald Trump,Donald Trump, , , , , , , , , , ,Terrorism, ,Donald Trump, ,Be from outside the political establishment,45+,65+,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Very conservative,109,Yes,Tells it like it is,White,White,State questionnaire,White,White, ,Midwest,Male,White men,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll, , , , , , ,Donald Trump,Version 2,Definitely vote for him,Definitely vote for him,Definitely vote for him,1.38110601902008, , 
492395,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+, , ,Complete,Yes, ,Call 1,6,Donald Trump, ,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,4, ,Donald Trump,Donald Trump, , , , , , , , , , ,Government spending, ,Donald Trump, ,Be from outside the political establishment,45+,65+,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,40,Yes,Can bring needed change,White,White,State questionnaire,White,White, ,Midwest,Female,White women,Rural,Small Cities/Rural,Missouri,Election day exit poll, , , , , , ,Donald Trump,Version 2,Probably vote for him,Definitely vote for him,Definitely vote for him,1.64627206325531, , 
492444,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44, , ,Complete,Yes, ,Call 1,8,Donald Trump, ,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,2, ,Donald Trump,Donald Trump, , , , , , , , , , ,Economy/Jobs, ,Donald Trump, ,Be from outside the political establishment,18-44,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,67,Yes,Tells it like it is,White,White,State questionnaire,White,White, ,Midwest,Male,White men,Suburbs,Suburbs,Missouri,Election day exit poll, , , , , , ,Donald Trump,Version 2,Not vote for him,Not vote for him,Definitely vote for him,.932183623313904, , 
492486,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64, , ,Complete,Yes, ,Call 1,8,Donald Trump, ,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2, ,Donald Trump,Donald Trump, , , , , , , , , , ,Government spending, ,Donald Trump, ,Be from outside the political establishment,45+,18-64,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Somewhat conservative,67,Yes,Shares my values,White,White,State questionnaire,White,White, ,Midwest,Male,White men,Suburbs,Suburbs,Missouri,Election day exit poll, , , , , , ,Donald Trump,Version 2,Definitely vote for him,Probably vote for him,Definitely vote for him,.932183623313904, , 
492519,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44, , ,Complete,Yes, ,Call 1,8,Donald Trump, ,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,2, ,Donald Trump,Donald Trump, , , , , , , , , , ,Government spending, ,Donald Trump, ,Be from outside the political establishment,18-44,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,67,Yes,Tells it like it is,White,White,State questionnaire,White,White, ,Midwest,Male,White men,Suburbs,Suburbs,Missouri,Election day exit poll, , , , , , ,Donald Trump,Version 2,Definitely vote for him,Definitely vote for him,Definitely vote for him,.932183623313904, , 
492531,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64, , ,Complete,Yes, ,Call 1,8,Donald Trump, ,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5, ,Donald Trump,Donald Trump, , , , , , , , , , ,Immigration, ,Donald Trump, ,Be from outside the political establishment,45+,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,92,Yes,Can bring needed change,White,White,State questionnaire,White,White, ,Midwest,Female,White women,Rural,Small Cities/Rural,Missouri,Election day exit poll, , , , , , ,Donald Trump,Version 2,Probably vote for him,Probably vote for him,Definitely vote for him,1.61233830451965, , 
492548,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+, , ,Not complete,Yes, ,Call 1,7, , ,Very worried,Worried, , , , ,5, ,Donald Trump,Omit, , , , , , , , , , , , ,Donald Trump, ,Be from outside the political establishment,45+,65+, , , , , , , ,155, , ,White,White,State questionnaire,White,White, ,Midwest,Male,White men,Rural,Small Cities/Rural,Missouri,Election day exit poll, , , , , , ,Donald Trump,Version 2, , , ,1.08992195129395, , 
492552,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64, , ,Complete,Yes, ,Call 1,8,Donald Trump, ,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2, ,Donald Trump,Donald Trump, , , , , , , , , , ,Government spending, ,Donald Trump, ,Be from outside the political establishment,45+,18-64,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Somewhat conservative,67,Yes,Shares my values,White,White,State questionnaire,White,White, ,Midwest,Male,White men,Suburbs,Suburbs,Missouri,Election day exit poll, , , , , , ,Donald Trump,Version 2,Definitely vote for him,Definitely vote for him,Definitely vote for him,.932183623313904, , 
492587,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+, , ,Complete,No, ,Call 1,8,Donald Trump, ,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2, ,Donald Trump,Donald Trump, , , , , , , , , , ,Government spending, ,Donald Trump, ,Omit,45+,65+,Democrat,White Democrat,Democrat,Democratic Men,Conservative,Conservative,Very conservative,67,No,Tells it like it is,White,White,State questionnaire,White,White, ,Midwest,Male,White men,Suburbs,Suburbs,Missouri,Election day exit poll, , , , , , ,Donald Trump,Version 2,Not vote for him,Not vote for him,Definitely vote for him,.95484870672226, , 
492592,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+, , ,Not complete,No, ,Call 1,7, , ,Very worried,Worried, , , , ,5, ,Donald Trump,Donald Trump, , , , , , , , , , , , ,Donald Trump, ,Be from outside the political establishment,45+,65+, , , , , , , ,155, , ,White,White,State questionnaire,White,White, ,Midwest,Female,White women,Rural,Small Cities/Rural,Missouri,Election day exit poll, , , , , , ,Donald Trump,Version 2, , , ,1.16999232769012, , 
492608,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64, , ,Not complete,Yes, ,Call 1,8, , ,Very worried,Worried, , , , ,2, ,Donald Trump,John Kasich, , , , , , , , , , , , ,Donald Trump, ,Be from outside the political establishment,45+,18-64, , , , , , , ,67, , ,White,White,State questionnaire,White,White, ,Midwest,Male,White men,Suburbs,Suburbs,Missouri,Election day exit poll, , , , , , ,Donald Trump,Version 2, , , ,.932183623313904, , 
492618,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64, , ,Complete,No, ,Call 1,5,Donald Trump, ,Somewhat worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,3, ,Donald Trump,Donald Trump, , , , , , , , , , ,Economy/Jobs, ,Donald Trump, ,Be from outside the political establishment,45+,18-64,Democrat,White Democrat,Democrat,Democratic Men,Moderate/Liberal,Moderate,Moderate,58,No,Tells it like it is,White,White,State questionnaire,White,White, ,Midwest,Male,White men,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll, , , , , , ,Donald Trump,Version 2,Not vote for him,Not vote for him,Definitely vote for him,.378071039915085, , 
492642,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44, , ,Complete,No, ,Call 1,8,Donald Trump, ,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,2, ,Donald Trump,Donald Trump, , , , , , , , , , ,Economy/Jobs, ,Donald Trump, ,Be from outside the political establishment,18-44,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,67,Yes,Tells it like it is,White,White,State questionnaire,White,White, ,Midwest,Male,White men,Suburbs,Suburbs,Missouri,Election day exit poll, , , , , , ,Donald Trump,Version 2,Definitely vote for him,Definitely vote for him,Definitely vote for him,.932183623313904, , 
492644,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64, , ,Complete,No, ,Call 1,7,John Kasich, ,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,5, ,Donald Trump,John Kasich, , , , , , , , , , ,Government spending, ,Donald Trump, ,Be from outside the political establishment,45+,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,155,Yes,Tells it like it is,White,White,State questionnaire,White,White, ,Midwest,Male,White men,Rural,Small Cities/Rural,Missouri,Election day exit poll, , , , , , ,Donald Trump,Version 2,Definitely vote for him,Definitely vote for him,Definitely vote for him,1.06405055522919, , 
492662,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64, , ,Not complete,Yes, ,Call 1,8, , ,Very worried,Worried, , , , ,2, ,Donald Trump,Donald Trump, , , , , , , , , , , , ,Donald Trump, ,Be from outside the political establishment,45+,18-64, , , , , , , ,67, , ,White,White,State questionnaire,White,White, ,Midwest,Male,White men,Suburbs,Suburbs,Missouri,Election day exit poll, , , , , , ,Donald Trump,Version 2, , , ,.95484870672226, , 
492667,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44, , ,Complete,Yes, ,Call 1,7,Donald Trump, ,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,5, ,Donald Trump,Donald Trump, , , , , , , , , , ,Terrorism, ,Donald Trump, ,Be from outside the political establishment,18-44,18-64,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Somewhat conservative,155,Yes,Can bring needed change,White,White,State questionnaire,White,White, ,Midwest,Male,White men,Rural,Small Cities/Rural,Missouri,Election day exit poll, , , , , , ,Donald Trump,Version 2,Definitely vote for him,Definitely vote for him,Definitely vote for him,1.06405055522919, , 
492673,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44, , ,Complete,No, ,Call 1,5,Donald Trump, ,Not too worried,Not worried,High school or less,No college degree,High school graduate or less,White no college degree,3, ,Donald Trump,Donald Trump, , , , , , , , , , ,Government spending, ,Donald Trump, ,Have experience in politics,18-44,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,58,No,Tells it like it is,White,White,State questionnaire,White,White, ,Midwest,Male,White men,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll, , , , , , ,Donald Trump,Version 2,Not vote for him,Not vote for him,Definitely vote for him,.36909681558609, , 
492689,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29, , ,Complete,No, ,Call 1,7,Donald Trump, ,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5, ,Donald Trump,Donald Trump, , , , , , , , , , ,Terrorism, ,Donald Trump, ,Be from outside the political establishment,18-44,18-64,Republican,All Republicans,Republican,Republican Women,Moderate/Liberal,Moderate,Moderate,155,Yes,Tells it like it is,White,White,State questionnaire,White,White, ,Midwest,Female,White women,Rural,Small Cities/Rural,Missouri,Election day exit poll, , , , , , ,Donald Trump,Version 2,Definitely vote for him,Probably vote for him,Definitely vote for him,1.81725132465363, , 
