id,backside,betrayed,brnagain,call,cdnum,econrep1,econworr,ecoworr2,educ12r,educcoll,educhs,educwhit,geocode,govtangr,govtan_1,immdepor,inc100k,inc30k,inc50k,income3,income4,income16,incwhite,intcrisi,issrep16,muslimba,outsider,party,partybyr,partyid,partysex,phil2r,phil3x,phil4c,precinct,qlt16rep,qrace3,qraceai,qtype,race,race2b,region,satcruz,satrubio,sattrump,scotusre,sex,sexbyrac,sharerel,sharer_1,sizeplac,sizeplc3,stanum,telepoll,timenh16,timeprif,timeprim,timepriw,trumpvot,unfairre,varprs16,version,vetvoter,weight,whnclinc,whtevang,xage,xage3,xage8,xage45,xage49,xage60,xage65,xagebyra
400483,Complete, ,Yes,Call 1,10, , , ,Postgraduate study,College graduate,More than High school graduate,White college degree,2,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white", ,Economy/Jobs,Oppose, ,Independent/Something else,White Independent,Independent,Independent Men,Moderate/Liberal,Moderate,Moderate,62,Shares my values,White,White,State questionnaire,White,White,South,Satisfied,Satisfied,Dissatisfied,John Kasich,Male,White men, , ,Suburbs,Suburbs, Virginia,Election day exit poll,Just today,Last few days,In the last month,This week,Not Donald Trump, ,Marco Rubio,Version 1, ,.754712700843811,No,White Born-again/Evangelical Christians,17-29,17-29,25-29,17-44,17-49,17-29,25-29,White 17-29
400487,Complete, ,No,Call 1,7, , , ,Postgraduate study,College graduate,More than High school graduate,White college degree,4,Angry,"Dissatisfied, but not angry or Angry",Omit,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white", ,Terrorism,Support, ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,41,Tells it like it is,White,White,State questionnaire,White,White,South,Dissatisfied,Dissatisfied,Satisfied,John Kasich,Female,White women, , ,Suburbs,Suburbs, Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump, ,Donald Trump,Version 1, ,1.19977307319641,No,All others,65+,60+,65 or over,45+,50+,60+,65+,White 60+
400488,Complete, ,No,Call 1,7, , , ,Postgraduate study,College graduate,More than High school graduate,White college degree,4,Angry,"Dissatisfied, but not angry or Angry",Omit,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white", ,Terrorism,Support, ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,41,Tells it like it is,White,White,State questionnaire,White,White,South,Dissatisfied,Dissatisfied,Satisfied,John Kasich,Female,White women, , ,Suburbs,Suburbs, Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump, ,Donald Trump,Version 1, ,1.19977307319641,No,All others,65+,60+,65 or over,45+,50+,60+,65+,White 60+
400499,Complete,Yes,No,Call 1,1,Marco Rubio,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,4, , , , , , , , , , ,Marco Rubio,Government spending, ,Have experience in politics,Independent/Something else,White Independent,Independent,Independent Women,Moderate/Liberal,Moderate,Moderate,56,Tells it like it is,White,White,State questionnaire,White,White,South, , , , ,Female,White women,Not at all,Not much or not at all,Rural,Small Cities/Rural, Virginia,Election day exit poll, , , , ,Not Donald Trump,Donald Trump,Marco Rubio,Version 2,No,1.23053681850433, ,All others,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
400515,Complete, ,Yes,Call 1,9, , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,Angry,"Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white", ,Government spending,Support, ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,2,Can win in November,White,White,State questionnaire,White,White,South,Satisfied,Satisfied,Dissatisfied,Marco Rubio,Female,White women, , ,Rural,Small Cities/Rural, Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Not Donald Trump, ,Marco Rubio,Version 1, ,1.15932476520538,Yes,White Born-again/Evangelical Christians,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
400516,Complete,No,No,Call 1,9,Marco Rubio,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,3, , , , , , , , , , ,Marco Rubio,Government spending, ,Have experience in politics,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,72,Can bring needed change,White,White,State questionnaire,White,White,South, , , , ,Male,White men,Somewhat,A great deal or somewhat,Suburbs,Suburbs, Virginia,Election day exit poll, , , , ,Not Donald Trump,Donald Trump,Marco Rubio,Version 2,No,.963199377059937, ,All others,17-29,17-29,25-29,17-44,17-49,17-29,25-29,White 17-29
400522,Complete,Yes,No,Call 1,10,Marco Rubio,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,2, , , , , , , , , , ,Marco Rubio,Terrorism, ,Have experience in politics,Democrat,Latino Democrat,Democrat,Democratic Men,Moderate/Liberal,Moderate,Moderate,62,Can win in November,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,South, , , , ,Male,Latino men,Somewhat,A great deal or somewhat,Suburbs,Suburbs, Virginia,Election day exit poll, , , , ,Not Donald Trump,Donald Trump,Marco Rubio,Version 2,Yes,.478280454874039, ,All others,17-29,17-29,25-29,17-44,17-49,17-29,25-29,Latino 17-29
400533,Not complete,No, ,Call 1,1, ,Somewhat worried,Worried, , , , ,4, , , , , , , , , , , , , ,Have experience in politics, , , , , , , ,56, ,White,White,State questionnaire,White,White,South, , , , ,Male,White men,Not at all,Not much or not at all,Rural,Small Cities/Rural, Virginia,Election day exit poll, , , , ,Not Donald Trump, ,Marco Rubio,Version 2,Yes,1.1219710111618, , ,65+,60+,65 or over,45+,50+,60+,65+,White 60+
400542,Complete, ,No,Call 1,7, , , ,Postgraduate study,College graduate,More than High school graduate,White college degree,4,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white", ,Economy/Jobs,Support, ,Democrat,White Democrat,Democrat,Democratic Women,Moderate/Liberal,Moderate,Moderate,44,Can bring needed change,White,White,State questionnaire,White,White,South,Satisfied,Satisfied,Dissatisfied,John Kasich,Female,White women, , ,Suburbs,Suburbs, Virginia,Election day exit poll,Sometime last week,Earlier than that,In the last month,This week,Not Donald Trump, ,Marco Rubio,Version 1, ,.788179159164429,No,All others,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
400551,Complete,No,No,Call 1,10,John Kasich,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2, , , , , , , , , , ,Marco Rubio,Economy/Jobs, ,Omit,Independent/Something else,White Independent,Something else,Independent Men,Conservative,Conservative,Somewhat conservative,62,Omit,White,White,State questionnaire,White,White,South, , , , ,Male,White men,Somewhat,A great deal or somewhat,Suburbs,Suburbs, Virginia,Election day exit poll, , , , ,Not Donald Trump,Donald Trump,Marco Rubio,Version 2,No,.434131115674973, ,All others,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
400554,Complete,Yes,Yes,Call 1,1,John Kasich,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,4, , , , , , , , , , ,Donald Trump,Economy/Jobs, ,Have experience in politics,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,56,Can bring needed change,White,White,State questionnaire,White,White,South, , , , ,Male,White men,Not much,Not much or not at all,Rural,Small Cities/Rural, Virginia,Election day exit poll, , , , ,Not Donald Trump,Ted Cruz,Marco Rubio,Version 2,No,1.1219710111618, ,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
400563,Not complete,Yes, ,Call 1,9, ,Very worried,Worried, , , , ,3, , , , , , , , , , , , , ,Have experience in politics, , , , , , , ,72, ,White,White,State questionnaire,White,White,South, , , , ,Female,White women,A great deal,A great deal or somewhat,Suburbs,Suburbs, Virginia,Election day exit poll, , , , ,Not Donald Trump, ,Ted Cruz,Version 2,No,1.12893533706665, , ,65+,60+,65 or over,45+,50+,60+,65+,White 60+
400575,Complete,No,No,Call 1,10,Marco Rubio,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,2, , , , , , , , , , ,Marco Rubio,Terrorism, ,Have experience in politics,Democrat,White Democrat,Democrat,Democratic Women,Conservative,Conservative,Somewhat conservative,62,Can win in November,White,White,State questionnaire,White,White,South, , , , ,Female,White women,Not much,Not much or not at all,Suburbs,Suburbs, Virginia,Election day exit poll, , , , ,Not Donald Trump,Donald Trump,Marco Rubio,Version 2,No,.47613912820816, ,All others,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
400577,Complete,No,No,Call 1,10,Marco Rubio,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,2, , , , , , , , , , ,Marco Rubio,Terrorism, ,Have experience in politics,Democrat,White Democrat,Democrat,Democratic Women,Conservative,Conservative,Somewhat conservative,62,Can win in November,White,White,State questionnaire,White,White,South, , , , ,Female,White women,Not much,Not much or not at all,Suburbs,Suburbs, Virginia,Election day exit poll, , , , ,Not Donald Trump,Donald Trump,Marco Rubio,Version 2,No,.47613912820816, ,All others,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
400585,Complete,Yes,Yes,Call 1,9,Ted Cruz,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,3, , , , , , , , , , ,Ted Cruz,Government spending, ,Have experience in politics,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Very conservative,2,Shares my values,White,White,State questionnaire,White,White,South, , , , ,Male,White men,A great deal,A great deal or somewhat,Rural,Small Cities/Rural, Virginia,Election day exit poll, , , , ,Not Donald Trump,Donald Trump,Ted Cruz,Version 2,No,1.13169276714325, ,White Born-again/Evangelical Christians,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
400589,Complete,Yes,Yes,Call 1,1,Marco Rubio,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4, , , , , , , , , , ,Donald Trump,Economy/Jobs, ,Be from outside the political establishment,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Somewhat conservative,56,Can bring needed change,White,White,State questionnaire,White,White,South, , , , ,Male,White men,A great deal,A great deal or somewhat,Rural,Small Cities/Rural, Virginia,Election day exit poll, , , , ,Not Donald Trump,Donald Trump,Marco Rubio,Version 2,No,1.11300647258759, ,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
400595,Complete, ,No,Call 1,7, , , ,Postgraduate study,College graduate,More than High school graduate,White college degree,4,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white", ,Economy/Jobs,Oppose, ,Democrat,White Democrat,Democrat,Democratic Women,Moderate/Liberal,Liberal,Liberal,44,Can win in November,White,White,State questionnaire,White,White,South,Dissatisfied,Satisfied,Dissatisfied,Marco Rubio,Female,White women, , ,Suburbs,Suburbs, Virginia,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump, ,Marco Rubio,Version 1, ,1.31394577026367,No,All others,17-29,17-29,25-29,17-44,17-49,17-29,25-29,White 17-29
400607,Complete, ,No,Call 1,1, , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white", ,Terrorism,Oppose, ,Republican,All Republicans,Republican,Republican Women,Moderate/Liberal,Moderate,Moderate,68,Shares my values,White,White,State questionnaire,White,White,South,Dissatisfied,Satisfied,Dissatisfied,Marco Rubio,Female,White women, , ,Suburbs,Suburbs, Virginia,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Not Donald Trump, ,Marco Rubio,Version 1, ,.741863787174225,No,All others,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
400609,Complete, ,No,Call 1,9, , , ,College graduate,College graduate,More than High school graduate,White college degree,3,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white", ,Economy/Jobs,Support, ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,72,Can bring needed change,White,White,State questionnaire,White,White,South,Satisfied,Satisfied,Satisfied,Ted Cruz,Male,White men, , ,Suburbs,Suburbs, Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Not Donald Trump, ,Ted Cruz,Version 1, ,1.03612470626831,No,All others,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
400611,Complete,Yes,Yes,Call 1,1,Donald Trump,Very worried,Worried, , , , ,4, , , , , , , , , , ,Donald Trump,Omit, ,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,56,Omit,White,White,State questionnaire,White,White,South, , , , ,Female,White women,Somewhat,A great deal or somewhat,Rural,Small Cities/Rural, Virginia,Election day exit poll, , , , ,Donald Trump,Donald Trump,Donald Trump,Version 2,No,1.62426543235779, ,White Born-again/Evangelical Christians, , , , , , , , 
400645,Complete,Yes,Yes,Call 1,9,Ted Cruz,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,3, , , , , , , , , , ,Ted Cruz,Government spending, ,Be from outside the political establishment,Independent/Something else,White Independent,Something else,Independent Women,Conservative,Conservative,Somewhat conservative,72,Can bring needed change,White,White,State questionnaire,White,White,South, , , , ,Female,White women,A great deal,A great deal or somewhat,Suburbs,Suburbs, Virginia,Election day exit poll, , , , ,Not Donald Trump,Donald Trump,Ted Cruz,Version 2,No,1.12893533706665, ,White Born-again/Evangelical Christians,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
