ID,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BEATTRUMP16,CALL,CDNUM,CLINBUSINESS,CLINHONEST,CLINREALISTIC,CLINTONLIB,CUBAN3,ECONWORR,ECOWORR2,EDUC12R,EDUCCOLL,EDUCHS,EDUCWHITE,FLDPRS16,GENDISS,GENDISS2,GEOCODE,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME16,INCWHITE,ISSDEM16,MARRIED,OBAMAPLCY,OUTSIDER16,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,QLT16DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEREL14,RACERELCLIN,RACERELDEM16,RACERELSANDERS,REGION,REL5,RELIGN10,RELWHITE,SANDBUSINESS,SANDERSLIB,SANDHONEST,SANDREALISTIC,SATHCLIN,SATSANDERS,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TIMENH16,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEPRIWK,VERSION,WEIGHT,WHNCLINC
494309.0,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,Hillary Clinton,Call 1,1.0,,,Realistic,About right,No,,,High school or less,No college degree,High school graduate or less,Non white no college degree,Hillary Clinton,One of several important factors,The single most important factor or one of several important factors,1.0,,,,,,,,Economy/Jobs,,,,45+,65+,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,46.0,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Gotten worse,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,South,Protestant/Other Non-Catholic Christian,Other christian,,,Not liberal enough,,Not realistic,Satisifed,Dissatisfied,Male,Black men,,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,,,,,Version 2,1.03238320350647,
494317.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 1,6.0,About right,Yes,,,No,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,Hillary Clinton,,,1.0,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Economy/Jobs,,Generally continue Barack Obama's policies,Have experience in politics,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,100.0,Has the right experience,White,White,State questionnaire,White,White,,,,,South,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,Too anti-business,,Yes,,,,Male,White men,,Suburbs,Suburbs,English,Florida,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,0.791526615619659,No
494337.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 1,8.0,About right,Yes,,,No,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Hillary Clinton,,,2.0,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,,Generally continue Barack Obama's policies,Omit,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,9.0,Cares about people like me,White,White,State questionnaire,White,White,,,,,South,Protestant/Other Non-Catholic Christian,Other christian,Protestant/Other Non-Catholic Christian,Omit,,Yes,,,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,0.783094227313995,No
494342.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 1,26.0,About right,Yes,,,No,Not too worried,Not worried,Postgraduate study,College graduate,More than High school graduate,White college degree,Bernie Sanders,,,5.0,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Income inequality,,Generally continue Barack Obama's policies,Have experience in politics,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,75.0,Honest and trustworthy,White,White,State questionnaire,White,White,,,,,South,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,About right,,Yes,,,,Male,White men,,Rural,Small Cities/Rural,English,Florida,Election day exit poll,In the last few days,Last few days,In the last month,This month,Version 1,0.310835301876068,No
494357.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 1,6.0,About right,Yes,,,No,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,Hillary Clinton,,,1.0,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Economy/Jobs,,Generally continue Barack Obama's policies,Have experience in politics,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,Moderate or conservative,Moderate,100.0,Has the right experience,White,White,State questionnaire,White,White,,,,,South,Catholic,Catholic,Catholic,Too anti-business,,Yes,,,,Female,White women,,Suburbs,Suburbs,English,Florida,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,0.709183871746063,No
494360.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Bernie Sanders,Call 1,15.0,,,Realistic,About right,No,,,College graduate,College graduate,More than High school graduate,White college degree,Hillary Clinton,One of several important factors,The single most important factor or one of several important factors,3.0,,,,,,,,Income inequality,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,49.0,Has the right experience,White,White,State questionnaire,White,White,Stayed about the same,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,South,Protestant/Other Non-Catholic Christian,Other christian,Protestant/Other Non-Catholic Christian,,Too liberal,,Realistic,Satisifed,Dissatisfied,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,,,,,Version 2,0.605265438556671,
494369.0,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,,Call 1,1.0,About right,Yes,,,No,Not too worried,Not worried,College graduate,College graduate,More than High school graduate,Non white college degree,Hillary Clinton,,,1.0,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Terrorism,,Change to less liberal policies,Have experience in politics,45+,65+,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,46.0,Omit,Black,Black,State questionnaire,Black,Non-white,,,,,South,Protestant/Other Non-Catholic Christian,Protestant,,Omit,,No,,,,Male,Black men,,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,1.03238320350647,No
494376.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,,Call 1,8.0,About right,Yes,,,No,Very worried,Worried,High school or less,No college degree,High school graduate or less,Non white no college degree,Hillary Clinton,,,2.0,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Health care,,Generally continue Barack Obama's policies,Have experience in politics,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,9.0,Can win in November,Black,Black,State questionnaire,Black,Non-white,,,,,South,Catholic,Catholic,,About right,,Yes,,,,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,0.608396649360657,No
494396.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,,Call 1,6.0,About right,Yes,,,No,Very worried,Worried,College graduate,College graduate,More than High school graduate,Non white college degree,Hillary Clinton,,,1.0,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Economy/Jobs,,Change to more liberal policies,Have experience in politics,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,100.0,Can win in November,Black,Black,State questionnaire,Black,Non-white,,,,,South,Protestant/Other Non-Catholic Christian,Other christian,,Too pro-business,,Yes,,,,Male,Black men,,Suburbs,Suburbs,English,Florida,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Version 1,0.614947915077209,No
494397.0,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,,Call 1,2.0,About right,Yes,,,No,Not at all worried,Not worried,High school or less,No college degree,High school graduate or less,Non white no college degree,Hillary Clinton,,,1.0,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Health care,,Generally continue Barack Obama's policies,Have experience in politics,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,67.0,Can win in November,Black,Black,State questionnaire,Black,Non-white,,,,,South,Protestant/Other Non-Catholic Christian,Protestant,,About right,,Yes,,,,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Version 1,1.04710698127747,No
494410.0,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Not complete,,Call 1,1.0,,,Realistic,,No,,,,,,,Hillary Clinton,Not an important factor,Not an important factor,1.0,,,,,,,,,,,,18-44,18-64,,,,,,,,,46.0,,Black,Black,State questionnaire,Black,Non-white,Gotten worse,,,,South,Protestant/Other Non-Catholic Christian,Other christian,,,,,Realistic,,,Male,Black men,,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,,,,,Version 2,1.11081600189209,
494413.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,,Call 1,8.0,About right,Yes,,,No,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Hillary Clinton,,,2.0,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Health care,,Generally continue Barack Obama's policies,Have experience in politics,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,9.0,Can win in November,Black,Black,State questionnaire,Black,Non-white,,,,,South,,,,Too anti-business,,No,,,,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,In the last few days,Last few days,In the last month,This month,Version 1,0.608396649360657,No
494431.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Hillary Clinton,Call 1,6.0,,,Not realistic,Not liberal enough,No,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Bernie Sanders,Not an important factor,Not an important factor,1.0,,,,,,,,Terrorism,Yes,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,100.0,Cares about people like me,White,White,State questionnaire,White,White,Stayed about the same,Only Sanders or Neither of them,Only Sanders,Only Sanders or Both of them,South,Jewish,Jewish,Jewish,,About right,,Realistic,Dissatisfied,Satisifed,Male,White men,Married men,Suburbs,Suburbs,English,Florida,Election day exit poll,,,,,Version 2,1.18412470817566,
494440.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Hillary Clinton,Call 1,15.0,,,Realistic,Not liberal enough,No,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Hillary Clinton,Not an important factor,Not an important factor,3.0,,,,,,,,Economy/Jobs,Yes,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,49.0,Can win in November,White,White,State questionnaire,White,White,Stayed about the same,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,South,Catholic,Catholic,Catholic,,Too liberal,,Not realistic,Satisifed,Dissatisfied,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,,,,,Version 2,0.542299509048462,
494442.0,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,All others,All others,Complete,,Call 1,8.0,About right,Yes,,,No,Very worried,Worried,High school or less,No college degree,High school graduate or less,Non white no college degree,Hillary Clinton,,,2.0,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Terrorism,,Change to more liberal policies,Have experience in politics,18-44,18-64,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,9.0,Has the right experience,Other,Asian,State questionnaire,Asian,Non-white,,,,,South,Catholic,Catholic,,About right,,No,,,,Male,All other races,,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,0.717004597187042,No
494450.0,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,,Call 1,2.0,Omit,Yes,,,,Not at all worried,Not worried,,,,,Hillary Clinton,,,1.0,,,,,,,,Omit,,Omit,Omit,45+,65+,,,,,,,,,67.0,Omit,Black,Black,State questionnaire,Black,Non-white,,,,,South,,,,Omit,,Omit,,,,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000",,Florida,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,1.04710698127747,
494462.0,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,,Call 1,27.0,About right,Yes,,,"Yes, other Hispanic",Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Bernie Sanders,,,5.0,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Health care,,Generally continue Barack Obama's policies,Have experience in politics,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,32.0,Cares about people like me,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,,,,,South,Protestant/Other Non-Catholic Christian,Other christian,,Too anti-business,,Yes,,,,Female,Latino women,,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,0.421097457408905,No
494467.0,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,Hillary Clinton,Call 1,1.0,,,Realistic,Too liberal,No,,,High school or less,No college degree,High school graduate or less,Non white no college degree,Hillary Clinton,The single most important factor,The single most important factor or one of several important factors,1.0,,,,,,,,Economy/Jobs,No,,,45+,65+,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,46.0,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,Gotten better,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,South,Protestant/Other Non-Catholic Christian,Other christian,,,Too liberal,,Realistic,Satisifed,Satisifed,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,,,,,Version 2,0.924984157085419,
494477.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,All others,All others,Complete,Bernie Sanders,Call 1,6.0,,,Not realistic,Too liberal,No,,,College graduate,College graduate,More than High school graduate,Non white college degree,Bernie Sanders,Not an important factor,Not an important factor,1.0,,,,,,,,Terrorism,No,,,45+,18-64,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,100.0,Honest and trustworthy,Other,Other,State questionnaire,Other,Non-white,Gotten better,Only Sanders or Neither of them,Neither of them,Only Clinton or Neither of them,South,Something else,Other,,,Too liberal,,Not realistic,Dissatisfied,Dissatisfied,Male,All other races,Non married men,Suburbs,Suburbs,English,Florida,Election day exit poll,,,,,Version 2,1.18412470817566,
