id,backside,betrayed,brnagain,call,cdnum,educ12r,educcoll,educhs,educwhit,geocode,govtangr,govtan_1,hrctrump,inc100k,inc30k,inc50k,income3,income4,income16,incwhite,issrep16,novtrump,party,partyid,partysex,partyuni,phil2r,phil3x,phil4c,precinct,qlt16rep,qrace3,qraceai,qtype,race,race2b,region,sex,sexbyrac,sizeplac,sizeplc3,stanum,telepoll,timenh16,timeprif,timeprim,timepriw,trade16,trumpvot,trumpwin,trumpw_1,version,weight,whnclinc,whtevang,wvrprs16,xage,xage3,xage8,xage45,xage49,xage60,xage65,xagebyra
627696,Complete,Yes,Yes,Call 1,3,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,Angry,"Dissatisfied, but not angry or Angry",Vote for Donald Trump,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Government spending,Very likely,Republican,Republican,Republican Women,Omit,Moderate/Liberal,Moderate,Moderate,67,Can bring needed change,White,White,State questionnaire,White,White,East,Female,White women,Rural,Small Cities/Rural,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,Donald Trump,Optimistic,Excited or optimistic,Version 1,1.01386249065399,Yes,White Born-again/Evangelical Christians,Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
627705,Complete,No,Yes,Call 1,3,High school or less,No college degree,High school graduate or less,White no college degree,4,Angry,"Dissatisfied, but not angry or Angry",Vote for Donald Trump,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Economy/Jobs,Very likely,Republican,Republican,Republican Women,Is divided now but will unite by November,Conservative,Conservative,Very conservative,57,Shares my values,White,White,State questionnaire,White,White,East,Female,White women,Rural,Small Cities/Rural,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,Donald Trump,Optimistic,Excited or optimistic,Version 1,1.71345686912537,Yes,White Born-again/Evangelical Christians,Donald Trump,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
627714,Complete,No,Yes,Call 1,1,College graduate,College graduate,More than High school graduate,White college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Vote for Donald Trump,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Economy/Jobs,Somewhat likely,Republican,Republican,Republican Men,Is divided now but will unite by November,Conservative,Conservative,Very conservative,78,Can bring needed change,White,White,State questionnaire,White,White,East,Male,White men,Rural,Small Cities/Rural,West Virginia,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Takes away U.S. jobs,Donald Trump,Excited,Excited or optimistic,Version 1,.812093198299408,No,White Born-again/Evangelical Christians,Donald Trump,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
627717,Complete,No,No,Call 1,1,Postgraduate study,College graduate,More than High school graduate,White college degree,1,Angry,"Dissatisfied, but not angry or Angry",Vote for Donald Trump,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Government spending,Somewhat likely,Republican,Republican,Republican Men,Is divided now but will unite by November,Conservative,Conservative,Somewhat conservative,78,Can bring needed change,White,White,State questionnaire,White,White,East,Male,White men,Rural,Small Cities/Rural,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Omit,Donald Trump,Excited,Excited or optimistic,Version 1,.812093198299408,No,All others,Donald Trump,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
627719,Complete,Yes,No,Call 1,2,College graduate,College graduate,More than High school graduate,White college degree,4,Angry,"Dissatisfied, but not angry or Angry",Vote for Donald Trump,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Economy/Jobs,Very likely,Republican,Republican,Republican Men,Is divided now but will unite by November,Conservative,Conservative,Somewhat conservative,41,Can bring needed change,White,White,State questionnaire,White,White,East,Male,White men,Suburbs,Suburbs,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,Donald Trump,Excited,Excited or optimistic,Version 1,1.41123282909393,No,All others,Donald Trump,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
627721,Not complete,No, ,Call 1,2, , , , ,4, , ,Vote for Donald Trump, , , , , , , , , , , , , , , , ,41, ,White,White,State questionnaire,White,White,East,Female,White women,Suburbs,Suburbs,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,Donald Trump,Excited,Excited or optimistic,Version 1,1.32288944721222, , ,Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,White 60+
627723,Complete,No,Yes,Call 1,1,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Vote for Donald Trump,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Government spending,Very likely,Republican,Republican,Republican Women,Is divided now but will unite by November,Conservative,Conservative,Very conservative,78,Can bring needed change,White,White,State questionnaire,White,White,East,Female,White women,Rural,Small Cities/Rural,West Virginia,Election day exit poll,Sometime last week,Earlier than that,In the last month,This week,Creates more U.S. jobs,Donald Trump,Optimistic,Excited or optimistic,Version 1,.761256039142609,Yes,White Born-again/Evangelical Christians,Donald Trump,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
627725,Complete,Yes,No,Call 1,1,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Vote for Donald Trump,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Government spending,Somewhat likely,Republican,Republican,Republican Men,Is divided now but will unite by November,Conservative,Conservative,Very conservative,78,Can bring needed change,White,White,State questionnaire,White,White,East,Male,White men,Rural,Small Cities/Rural,West Virginia,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Takes away U.S. jobs,Donald Trump,Optimistic,Excited or optimistic,Version 1,.812093198299408,No,All others,Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
627729,Complete,No,Yes,Call 1,1,High school or less,No college degree,High school graduate or less,White no college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Vote for Donald Trump,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Economy/Jobs,Somewhat likely,Independent/Something else,Independent,Independent Men,Is divided now but will unite by November,Conservative,Conservative,Somewhat conservative,78,Can win in November,White,White,State questionnaire,White,White,East,Male,White men,Rural,Small Cities/Rural,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,Donald Trump,Excited,Excited or optimistic,Version 1,.812093198299408,No,White Born-again/Evangelical Christians,Donald Trump,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
627731,Complete,No,Yes,Call 1,1,High school or less,No college degree,High school graduate or less,White no college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Vote for Donald Trump,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Economy/Jobs,Very likely,Republican,Republican,Republican Men,Is divided now but will unite by November,Conservative,Conservative,Somewhat conservative,78,Shares my values,White,White,State questionnaire,White,White,East,Male,White men,Rural,Small Cities/Rural,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,Donald Trump,Excited,Excited or optimistic,Version 1,.812093198299408,No,White Born-again/Evangelical Christians,Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
627735,Complete,No,No,Call 1,1,Postgraduate study,College graduate,More than High school graduate,White college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Vote for Donald Trump,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Government spending,Very likely,Republican,Republican,Republican Men,Is divided now but will unite by November,Conservative,Conservative,Somewhat conservative,78,Can bring needed change,White,White,State questionnaire,White,White,East,Male,White men,Rural,Small Cities/Rural,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,Donald Trump,Excited,Excited or optimistic,Version 1,.812093198299408,No,All others,Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
627736,Complete,No, ,Call 1,2,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4,Angry,"Dissatisfied, but not angry or Angry",Vote for Donald Trump,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Government spending,Somewhat likely,Republican,Republican,Republican Women,Is divided now but will unite by November,Moderate/Liberal,Moderate,Moderate,41,Shares my values,White,White,State questionnaire,White,White,East,Female,White women,Suburbs,Suburbs,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,Donald Trump,Optimistic,Excited or optimistic,Version 1,1.32288944721222,No,All others,Donald Trump,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
627739,Complete,No,Yes,Call 1,1,High school or less,No college degree,High school graduate or less,White no college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Vote for Donald Trump,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,Very likely,Republican,Republican,Republican Men,Is united now,Moderate/Liberal,Moderate,Moderate,78,Tells it like it is,White,White,State questionnaire,White,White,East,Male,White men,Rural,Small Cities/Rural,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,Donald Trump,Excited,Excited or optimistic,Version 1,.812093198299408,No,White Born-again/Evangelical Christians,Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
627741,Complete,Yes,No,Call 1,1,Postgraduate study,College graduate,More than High school graduate,White college degree,1,Angry,"Dissatisfied, but not angry or Angry",Vote for Donald Trump,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Government spending,Very likely,Independent/Something else,Independent,Independent Men,Is divided now but will unite by November,Conservative,Conservative,Very conservative,78,Can bring needed change,White,White,State questionnaire,White,White,East,Male,White men,Rural,Small Cities/Rural,West Virginia,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Has no effect on U.S. jobs,Donald Trump,Optimistic,Excited or optimistic,Version 1,.812093198299408,No,All others,Donald Trump,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
627743,Complete,Yes,Yes,Call 1,2,High school or less,No college degree,High school graduate or less,White no college degree,4,Angry,"Dissatisfied, but not angry or Angry",Vote for Donald Trump,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Government spending,Somewhat likely,Republican,Republican,Republican Men,Is divided now but will unite by November,Conservative,Conservative,Very conservative,41,Can bring needed change,White,White,State questionnaire,White,White,East,Male,White men,Suburbs,Suburbs,West Virginia,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Creates more U.S. jobs,Donald Trump,Optimistic,Excited or optimistic,Version 1,1.41123282909393,No,White Born-again/Evangelical Christians,Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
627755,Complete,Yes,Yes,Call 1,2,High school or less,No college degree,High school graduate or less,White no college degree,2,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Vote for Donald Trump,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Economy/Jobs,Very likely,Independent/Something else,Independent,Independent Women,Will still be divided in November,Conservative,Conservative,Very conservative,1,Shares my values,White,White,State questionnaire,White,White,East,Female,White women,Suburbs,Suburbs,West Virginia,Election day exit poll,In the last few days,Last few days,In the last month,This week,Takes away U.S. jobs,Donald Trump,Optimistic,Excited or optimistic,Version 1,.710638701915741,Yes,White Born-again/Evangelical Christians,Donald Trump,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
627756,Not complete,No, ,Call 1,1, , , , ,1, , ,Vote for Donald Trump, , , , , , , , , , , , , , , , ,78, ,Other,Other,State questionnaire,Other,Non-white,East,Male,All other races,Rural,Small Cities/Rural,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,Donald Trump,Omit,Omit,Version 1,.812093198299408, , ,Donald Trump,45-65,30-59,45-49,45+,17-49,45-59,40-49,All others
