ID,ATTEND,ATTEND2,BACKSIDE,CALL,CDNUM,CLINBUSINESS,CLINHONEST,CLINREALISTIC,CLINTONLIB,ECONDEM16,ECONDEMCLIN,ECONDEMSANDERS,ECONFAIR,ECONWORR,ECOWORR2,EDUC12R,EDUCCOLL,EDUCHS,EDUCWHITE,GEOCODE,GOVTANGR16,GOVTANGR16B,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME16,INCWHITE,ISSDEM16,MARRIED,MSDPRS16,OBAMAPLCY,OUTSIDER16,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT16DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEREL14,RACERELCLIN,RACERELDEM16,RACERELSANDERS,REGION,SANDBUSINESS,SANDERSLIB,SANDHONEST,SANDREALISTIC,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIMENH16,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEPRIWK,TRADE16,VERSION,WEIGHT,WHNCLINC,XAGE,XAGE3,XAGE8,XAGE45,XAGE49,XAGE60,XAGE65,XAGEBYRACE,ZIPCODE
445719.0,,,Complete,Call 3,3.0,Too pro-business,No,,,,,,Favors the wealthy,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,2.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Health care,,Bernie Sanders,Change to more liberal policies,Be from outside the political establishment,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Very liberal,Liberal,Liberal,100.0,,Has the right experience,White,White,State questionnaire,White,White,,,,,South,About right,,Yes,,Female,White women,,Suburbs,Suburbs, Mississippi,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,Version 1,1.57359039783478,No,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59,39047.0
443437.0,,,Complete,Call 2,2.0,About right,Yes,,,,,,Favors the wealthy,Omit,Omit,Postgraduate study,College graduate,More than High school graduate,Non white college degree,1.0,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Economy/Jobs,,Hillary Clinton,Generally continue Barack Obama's policies,Have experience in politics,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,11.0,,Can win in November,Black,Black,State questionnaire,Black,Non-white,,,,,South,About right,,Omit,,Female,Black women,,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,Version 1,1.18006563186646,No,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,38614.0
445309.0,,,Complete,Call 3,2.0,Too anti-business,Yes,,,,,,Favors the wealthy,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,1.0,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Omit,,Hillary Clinton,Generally continue Barack Obama's policies,Have experience in politics,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,33.0,,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,,,,,South,Too anti-business,,Yes,,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000", Mississippi,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,Version 1,1.10894548892975,No,17-29,17-29,17-24,17-44,17-49,17-29,17-24,Black 17-29,39213.0
443780.0,More than once a week,Weekly,Complete,Call 2,2.0,,,Realistic,About right,Both of them,Only Clinton or both of them,Only Sanders or both of them,,,,College graduate,College graduate,More than High school graduate,Non white college degree,2.0,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Terrorism,No,Hillary Clinton,,,Independent/Something else,Black non-Democrat,Black Independent,Independent,All others,Conservative,Moderate or conservative,Conservative,62.0,Yes,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,Stayed about the same,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,South,,About right,,Realistic,Female,Black women,Non married women,Suburbs,Suburbs, Mississippi,Election day exit poll,,,,,Takes away U.S. jobs,Version 2,0.417502224445343,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,Black 30-44,39046.0
445706.0,Once a week,Weekly,Not complete,Call 3,2.0,,,Realistic,,Only Clinton,Only Clinton or both of them,Only Clinton or neither of them,,,,,,,,3.0,,,,,,,,,,,,Hillary Clinton,,,,,,,,,,,23.0,Yes,,Black,Black,State questionnaire,Black,Non-white,Gotten worse,,,,South,,,,Not realistic,Male,Black men,,Rural,Small Cities/Rural, Mississippi,Election day exit poll,,,,,,Version 2,1.38845479488373,,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,38901.0
443772.0,More than once a week,Weekly,Complete,Call 2,2.0,,,Not realistic,About right,Both of them,Only Clinton or both of them,Only Sanders or both of them,,,,High school or less,No college degree,High school graduate or less,Non white no college degree,1.0,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Health care,No,Hillary Clinton,,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,33.0,Yes,Omit,Black,Black,State questionnaire,Black,Non-white,Gotten worse,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,South,,Omit,,Not realistic,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000", Mississippi,Election day exit poll,,,,,Creates more U.S. jobs,Version 2,1.1190060377121,No,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,39213.0
443094.0,A few times a year,Occasionally,Complete,Call 1,1.0,,,Realistic,Not liberal enough,Both of them,Only Clinton or both of them,Only Sanders or both of them,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3.0,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Income inequality,No,Bernie Sanders,,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,16.0,No,Honest and trustworthy,White,White,State questionnaire,White,White,Gotten worse,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,South,,About right,,Realistic,Female,White women,Non married women,Suburbs,Suburbs, Mississippi,Election day exit poll,,,,,Creates more U.S. jobs,Version 2,0.496548146009445,Yes,17-29,17-29,25-29,17-44,17-49,17-29,25-29,White 17-29,38632.0
445699.0,More than once a week,Weekly,Complete,Call 3,3.0,,,Not realistic,Too liberal,Only Sanders,Only Sanders or neither of them,Only Sanders or both of them,,,,College graduate,College graduate,More than High school graduate,White college degree,2.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Health care,Yes,Bernie Sanders,,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Moderate,Moderate or conservative,Moderate,100.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,Gotten better,Only Sanders or Neither of them,Only Sanders,Only Sanders or Both of them,South,,About right,,Realistic,Female,White women,Married women,Suburbs,Suburbs, Mississippi,Election day exit poll,,,,,Takes away U.S. jobs,Version 2,1.57359039783478,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44,39047.0
445289.0,More than once a week,Weekly,Complete,Call 3,2.0,,,Realistic,About right,Both of them,Only Clinton or both of them,Only Sanders or both of them,,,,College graduate,College graduate,More than High school graduate,,1.0,,,,,,,,,,Economy/Jobs,Yes,Hillary Clinton,,,Democrat,,,Democrat,,Moderate,Moderate or conservative,Moderate,32.0,Yes,Has the right experience,,,State questionnaire,,,Gotten worse,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,South,,About right,,Realistic,Female,,Married women,"Cities 50,000-500,000","Cities over 50,000", Mississippi,Election day exit poll,,,,,Takes away U.S. jobs,Version 2,2.05253744125366,,45-65,30-59,50-59,45+,50+,45-59,50-64,,39212.0
445286.0,,,Complete,Call 3,2.0,Omit,No,,,,,,Favors the wealthy,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,Non white college degree,1.0,Angry,"Dissatisfied, but not angry or Angry",Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Economy/Jobs,,Hillary Clinton,Change to more liberal policies,Have experience in politics,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,33.0,,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,,,,,South,About right,,Yes,,Male,Black men,,"Cities 50,000-500,000","Cities over 50,000", Mississippi,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,Version 1,1.16410076618195,No,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,39213.0
443761.0,A few times a month,Occasionally,Complete,Call 2,4.0,,,Realistic,About right,Only Clinton,Only Clinton or both of them,Only Clinton or neither of them,,,,High school or less,No college degree,High school graduate or less,Non white no college degree,2.0,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Economy/Jobs,No,Hillary Clinton,,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Conservative,Moderate or conservative,Conservative,28.0,Yes,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Gotten worse,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,South,,Not liberal enough,,Not realistic,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000", Mississippi,Election day exit poll,,,,,Creates more U.S. jobs,Version 2,0.676753640174866,No,17-29,17-29,25-29,17-44,17-49,17-29,25-29,Black 17-29,39501.0
445691.0,More than once a week,Weekly,Complete,Call 3,2.0,,,Realistic,About right,Only Clinton,Only Clinton or both of them,Only Clinton or neither of them,,,,High school or less,No college degree,High school graduate or less,Non white no college degree,3.0,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Economy/Jobs,No,Hillary Clinton,,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,23.0,Yes,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,Gotten worse,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,South,,Not liberal enough,,Not realistic,Female,Black women,Non married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,,,,,Creates more U.S. jobs,Version 2,1.32060849666595,No,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,38901.0
443759.0,More than once a week,Weekly,Complete,Call 2,2.0,,,Omit,About right,Only Clinton,Only Clinton or both of them,Only Clinton or neither of them,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,2.0,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Income inequality,Yes,,,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,62.0,Yes,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Gotten better,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,South,,About right,,Realistic,Male,Black men,Married men,Suburbs,Suburbs, Mississippi,Election day exit poll,,,,,Creates more U.S. jobs,Version 2,0.441471725702286,No,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,39046.0
443754.0,A few times a month,Occasionally,Complete,Call 2,2.0,,,Realistic,About right,Both of them,Only Clinton or both of them,Only Sanders or both of them,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,1.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Economy/Jobs,Yes,Hillary Clinton,,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,33.0,Yes,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Gotten worse,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,South,,About right,,Realistic,Male,Black men,Married men,"Cities 50,000-500,000","Cities over 50,000", Mississippi,Election day exit poll,,,,,Takes away U.S. jobs,Version 2,1.15183699131012,No,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,39213.0
445684.0,,,Complete,Call 3,1.0,Too anti-business,No,,,,,,Favors the wealthy,Not too worried,Not worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3.0,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Economy/Jobs,,Bernie Sanders,Change to less liberal policies,Have experience in politics,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,112.0,,Has the right experience,White,White,State questionnaire,White,White,,,,,South,About right,,Yes,,Male,White men,,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,Version 1,0.969850838184357,Yes,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44,39339.0
444895.0,More than once a week,Weekly,Complete,Call 3,4.0,,,Omit,About right,Both of them,Only Clinton or both of them,Only Sanders or both of them,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,2.0,,,,,,,,,,Income inequality,Yes,Bernie Sanders,,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,79.0,Yes,Honest and trustworthy,White,White,State questionnaire,White,White,Gotten worse,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,South,,About right,,Realistic,Female,White women,Married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,,,,,Omit,Version 2,0.530791878700256,No,65+,60+,65 or over,45+,50+,60+,65+,White 60+,39470.0
443403.0,,,Complete,Call 2,1.0,Too pro-business,No,,,,,,Favors the wealthy,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,3.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Income inequality,,Bernie Sanders,Generally continue Barack Obama's policies,Be from outside the political establishment,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,91.0,,Cares about people like me,White,White,State questionnaire,White,White,,,,,South,About right,,Yes,,Male,White men,,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,Version 1,0.432585924863815,No,17-29,17-29,25-29,17-44,17-49,17-29,25-29,White 17-29,38829.0
445680.0,,,Complete,Call 3,3.0,Too pro-business,No,,,,,,Favors the wealthy,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,2.0,Angry,"Dissatisfied, but not angry or Angry",Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Income inequality,,Bernie Sanders,Change to more liberal policies,Be from outside the political establishment,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,100.0,,Honest and trustworthy,White,White,State questionnaire,White,White,,,,,South,About right,,Yes,,Male,White men,,Suburbs,Suburbs, Mississippi,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,Version 1,1.63955926895142,No,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29,39047.0
