ID,BACKSIDE,BEATTRUMP16,CALL,CDNUM,CLINHONEST,CLINREALISTIC,CLINTONWIN,CLINTONWIN2,ECONWORR,ECOWORR2,EDUC12R,EDUCCOLL,EDUCHS,EDUCWHITE,GEOCODE,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME16,INCWHITE,INDPRS16,INSPIRES16D,ISSDEM16,LATINO,MARRIED,OBAMAPLCY,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYUNITYDEM,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,QLT16DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,READYWOMAN,READYWOMAN2,REGION,SANDERSWIN,SANDERSWIN2,SANDHONEST,SANDREALISTIC,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIMENH16,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEPRIWK,TRADE16,UNFAIRCLINTON,UNFAIRSANDERS,UNIONHH12,VERSION,VOTENOVCLINTON,VOTENOVSANDERS,WALLST16,WEIGHT,WHNCLINC,WINNOMDEM16,XAGE,XAGE3,XAGE8,XAGE45,XAGE49,XAGE60,XAGE65,XAGEBYRACE,ZIPCODE
601131.0,Complete,,Call 3,1.0,,Realistic,Optimistic,Excited or optimistic,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,1.0,,,,,,,,Hillary Clinton,,Economy/Jobs,No,,,Democrat,Non-black Democrat,White Democrat,Democrat,Divided the Democratic Party,White Democrat,Somewhat liberal,Liberal,Liberal,48.0,Has the right experience,White,White,State questionnaire,White,White,White,Probably ready,Definitely ready or probably ready,Midwest,Optimistic,Excited or optimistic,,Realistic,Female,White women,,Suburbs,Suburbs,Indiana,Election day exit poll,,,,,,No,No,,Version 2,,,Hurt the U.S. economy,0.965893566608429,,Hillary Clinton,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59,46402.0
600276.0,Complete,,Call 3,3.0,,Not realistic,Optimistic,Excited or optimistic,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2.0,,,,,,,,Hillary Clinton,,Income inequality,No,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Divided the Democratic Party,White Independent,Conservative,Moderate or conservative,Conservative,3.0,Has the right experience,White,White,State questionnaire,White,White,White,Definitely ready,Definitely ready or probably ready,Midwest,Optimistic,Excited or optimistic,,Realistic,Female,White women,,Suburbs,Suburbs,Indiana,Election day exit poll,,,,,,Yes,No,,Version 2,,,Hurt the U.S. economy,1.00932490825653,,Hillary Clinton,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44,46774.0
601118.0,Complete,,Call 3,1.0,,Realistic,Excited,Excited or optimistic,Not at all worried,Not worried,High school or less,No college degree,High school graduate or less,Non white no college degree,1.0,,,,,,,,Hillary Clinton,,Health care,Yes,,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,Somewhat liberal,Liberal,Liberal,48.0,Omit,Other,Black,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Definitely ready,Definitely ready or probably ready,Midwest,Optimistic,Excited or optimistic,,Realistic,Male,Latino men,,Suburbs,Suburbs,Indiana,Election day exit poll,,,,,,Yes,Yes,,Version 2,,,Hurt the U.S. economy,1.01480042934418,,Hillary Clinton,30-44,30-59,40-44,17-44,17-49,30-44,40-49,Latino 30-44,46402.0
599173.0,Complete,,Call 1,1.0,,Realistic,Excited,Excited or optimistic,Somewhat worried,Worried,High school or less,No college degree,High school graduate or less,Non white no college degree,1.0,,,,,,,,Hillary Clinton,,Economy/Jobs,,,,Democrat,Black Democrat,Black Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,Moderate,Moderate or conservative,Moderate,48.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Definitely ready,Definitely ready or probably ready,Midwest,Scared,Concerned or scared,,Not realistic,Male,Black men,,Suburbs,Suburbs,Indiana,Election day exit poll,,,,,,No,Yes,,Version 2,,,Hurt the U.S. economy,1.01480042934418,,Hillary Clinton,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,46402.0
599172.0,Complete,,Call 1,8.0,,Realistic,Concerned,Concerned or scared,Very worried,Worried,College graduate,College graduate,More than High school graduate,Non white college degree,2.0,,,,,,,,Hillary Clinton,,Health care,No,,,Democrat,Black Democrat,Black Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,Moderate,Moderate or conservative,Moderate,98.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Definitely not ready,Probably not ready or definitely not ready,Midwest,Concerned,Concerned or scared,,Not realistic,Male,Black men,,Suburbs,Suburbs,Indiana,Election day exit poll,,,,,,No,No,,Version 2,,,Help the U.S. economy,3.72619318962097,,Hillary Clinton,17-29,17-29,25-29,17-44,17-49,17-29,25-29,Black 17-29,47848.0
600252.0,Complete,,Call 3,7.0,,Realistic,Optimistic,Excited or optimistic,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,3.0,,,,,,,,Hillary Clinton,,Economy/Jobs,No,,,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Somewhat liberal,Liberal,Liberal,69.0,Has the right experience,White,White,State questionnaire,White,White,White,Definitely ready,Definitely ready or probably ready,Midwest,Scared,Concerned or scared,,Not realistic,Female,White women,,"Cities over 500,000","Cities over 50,000",Indiana,Election day exit poll,,,,,,No,No,,Version 2,,,Help the U.S. economy,0.612652182579041,,Hillary Clinton,65+,60+,65 or over,45+,50+,60+,65+,White 60+,46259.0
599161.0,Complete,,Call 1,1.0,,Realistic,Excited,Excited or optimistic,Very worried,Worried,High school or less,No college degree,High school graduate or less,Non white no college degree,1.0,,,,,,,,Hillary Clinton,,Economy/Jobs,No,,,Democrat,Black Democrat,Black Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,Somewhat liberal,Liberal,Liberal,48.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Definitely ready,Definitely ready or probably ready,Midwest,Optimistic,Excited or optimistic,,Not realistic,Female,Black women,,Suburbs,Suburbs,Indiana,Election day exit poll,,,,,,No,No,,Version 2,,,Hurt the U.S. economy,0.892420649528503,,Hillary Clinton,30-44,30-59,30-39,17-44,17-49,30-44,30-39,Black 30-44,46402.0
600238.0,Complete,,Call 3,6.0,,Realistic,Optimistic,Excited or optimistic,Not at all worried,Not worried,High school or less,No college degree,High school graduate or less,White no college degree,2.0,,,,,,,,Hillary Clinton,,Economy/Jobs,,,,Democrat,Non-black Democrat,White Democrat,Democrat,Omit,White Democrat,Moderate,Moderate or conservative,Moderate,37.0,Cares about people like me,White,White,State questionnaire,White,White,White,Definitely not ready,Probably not ready or definitely not ready,Midwest,Concerned,Concerned or scared,,Not realistic,Male,White men,,Rural,Small Cities/Rural,Indiana,Election day exit poll,,,,,,No,Yes,,Version 2,,,Omit,2.0162398815155,,Hillary Clinton,65+,60+,65 or over,45+,50+,60+,65+,White 60+,47356.0
601080.0,Complete,,Call 3,1.0,,Realistic,Optimistic,Excited or optimistic,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,1.0,,,,,,,,Hillary Clinton,,Income inequality,No,,,Democrat,Black Democrat,Black Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,Moderate,Moderate or conservative,Moderate,48.0,Can win in November,Black,Black,State questionnaire,Black,Non-white,Black,Definitely ready,Definitely ready or probably ready,Midwest,Optimistic,Excited or optimistic,,Realistic,Female,Black women,,Suburbs,Suburbs,Indiana,Election day exit poll,,,,,,No,No,,Version 2,,,Hurt the U.S. economy,0.892420649528503,,Hillary Clinton,45-65,30-59,45-49,45+,17-49,45-59,40-49,Black 45-59,46402.0
599133.0,Complete,,Call 1,1.0,,Realistic,Optimistic,Excited or optimistic,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,1.0,,,,,,,,Hillary Clinton,,Economy/Jobs,No,,,Democrat,Black Democrat,Black Democrat,Democrat,Divided the Democratic Party,Non-White Democrats,Moderate,Moderate or conservative,Moderate,48.0,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Black,Probably ready,Definitely ready or probably ready,Midwest,Optimistic,Excited or optimistic,,Realistic,Female,Black women,,Suburbs,Suburbs,Indiana,Election day exit poll,,,,,,No,No,,Version 2,,,Hurt the U.S. economy,0.720637500286102,,Hillary Clinton,17-29,17-29,25-29,17-44,17-49,17-29,25-29,Black 17-29,46402.0
599120.0,Complete,,Call 1,1.0,,Realistic,Excited,Excited or optimistic,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,Non white college degree,1.0,,,,,,,,Hillary Clinton,,Economy/Jobs,No,,,Democrat,Black Democrat,Black Democrat,Democrat,Divided the Democratic Party,Non-White Democrats,Very liberal,Liberal,Liberal,48.0,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,Black,Definitely ready,Definitely ready or probably ready,Midwest,Concerned,Concerned or scared,,Not realistic,Female,Black women,,Suburbs,Suburbs,Indiana,Election day exit poll,,,,,,No,Yes,,Version 2,,,Hurt the U.S. economy,0.892420649528503,,Hillary Clinton,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,46402.0
599102.0,Complete,,Call 1,1.0,,Realistic,Optimistic,Excited or optimistic,Very worried,Worried,College graduate,College graduate,More than High school graduate,Non white college degree,1.0,,,,,,,,Hillary Clinton,,Economy/Jobs,Yes,,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,Somewhat liberal,Liberal,Liberal,48.0,Cares about people like me,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Definitely ready,Definitely ready or probably ready,Midwest,Optimistic,Excited or optimistic,,Realistic,Female,Latino women,,Suburbs,Suburbs,Indiana,Election day exit poll,,,,,,No,No,,Version 2,,,Hurt the U.S. economy,0.965893566608429,,Hillary Clinton,45-65,30-59,50-59,45+,50+,45-59,50-64,Latino 45-59,46402.0
601026.0,Complete,,Call 3,1.0,,Realistic,Optimistic,Excited or optimistic,Somewhat worried,Worried,High school or less,No college degree,High school graduate or less,Non white no college degree,1.0,,,,,,,,Hillary Clinton,,Economy/Jobs,No,,,Democrat,Black Democrat,Black Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,Moderate,Moderate or conservative,Moderate,48.0,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Black,Definitely ready,Definitely ready or probably ready,Midwest,Optimistic,Excited or optimistic,,Realistic,Male,Black men,,Suburbs,Suburbs,Indiana,Election day exit poll,,,,,,No,No,,Version 2,,,Help the U.S. economy,1.01480042934418,,Hillary Clinton,45-65,30-59,45-49,45+,17-49,45-59,40-49,Black 45-59,46402.0
600178.0,Complete,,Call 3,6.0,,Realistic,Optimistic,Excited or optimistic,Not at all worried,Not worried,High school or less,No college degree,High school graduate or less,White no college degree,2.0,,,,,,,,Hillary Clinton,,Economy/Jobs,,,,Democrat,Non-black Democrat,White Democrat,Democrat,Omit,White Democrat,Moderate,Moderate or conservative,Moderate,37.0,Cares about people like me,White,White,State questionnaire,White,White,White,Definitely not ready,Probably not ready or definitely not ready,Midwest,Concerned,Concerned or scared,,Not realistic,Male,White men,,Rural,Small Cities/Rural,Indiana,Election day exit poll,,,,,,No,Yes,,Version 2,,,Omit,2.0162398815155,,Hillary Clinton,65+,60+,65 or over,45+,50+,60+,65+,White 60+,47356.0
599067.0,Complete,,Call 1,1.0,,Realistic,Excited,Excited or optimistic,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,1.0,,,,,,,,Hillary Clinton,,Economy/Jobs,No,,,Democrat,Black Democrat,Black Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,,,,48.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Definitely ready,Definitely ready or probably ready,Midwest,Excited,Excited or optimistic,,Realistic,Male,Black men,,Suburbs,Suburbs,Indiana,Election day exit poll,,,,,,No,No,,Version 2,,,Hurt the U.S. economy,1.01480042934418,,Hillary Clinton,30-44,30-59,40-44,17-44,17-49,30-44,40-49,Black 30-44,46402.0
600989.0,Complete,,Call 3,1.0,,Realistic,Optimistic,Excited or optimistic,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1.0,,,,,,,,Hillary Clinton,,Income inequality,No,,,Democrat,Non-black Democrat,White Democrat,Democrat,Divided the Democratic Party,White Democrat,Somewhat liberal,Liberal,Liberal,51.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,Probably ready,Definitely ready or probably ready,Midwest,Concerned,Concerned or scared,,Not realistic,Female,White women,,Suburbs,Suburbs,Indiana,Election day exit poll,,,,,,No,No,,Version 2,,,Help the U.S. economy,0.944665133953094,,Hillary Clinton,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59,46405.0
599052.0,Complete,,Call 1,1.0,,Omit,Optimistic,Excited or optimistic,Very worried,Worried,High school or less,No college degree,High school graduate or less,Non white no college degree,1.0,,,,,,,,Hillary Clinton,,Omit,No,,,Democrat,Black Democrat,Black Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,,,,48.0,Can win in November,Black,Black,State questionnaire,Black,Non-white,Black,Definitely ready,Definitely ready or probably ready,Midwest,Concerned,Concerned or scared,,Omit,Female,Black women,,Suburbs,Suburbs,Indiana,Election day exit poll,,,,,,No,No,,Version 2,,,Help the U.S. economy,1.15613043308258,,Hillary Clinton,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,46402.0
599049.0,Complete,,Call 1,6.0,,Realistic,Optimistic,Excited or optimistic,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,5.0,,,,,,,,Hillary Clinton,,Terrorism,No,,,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Somewhat liberal,Liberal,Liberal,8.0,Has the right experience,White,White,State questionnaire,White,White,White,Probably ready,Definitely ready or probably ready,Midwest,Optimistic,Excited or optimistic,,Realistic,Female,White women,,"Cities 10,000-50,000",Small Cities/Rural,Indiana,Election day exit poll,,,,,,No,No,,Version 2,,,Help the U.S. economy,1.25110363960266,,Hillary Clinton,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44,47201.0
600974.0,Complete,,Call 3,8.0,,Realistic,Optimistic,Excited or optimistic,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,5.0,,,,,,,,Hillary Clinton,,Health care,No,,,Democrat,Non-black Democrat,White Democrat,Democrat,Divided the Democratic Party,White Democrat,Very liberal,Liberal,Liberal,112.0,Cares about people like me,White,White,State questionnaire,White,White,White,Probably ready,Definitely ready or probably ready,Midwest,Optimistic,Excited or optimistic,,Realistic,Male,White men,,Suburbs,Suburbs,Indiana,Election day exit poll,,,,,,No,No,,Version 2,,,Hurt the U.S. economy,1.7010326385498,,Hillary Clinton,65+,60+,65 or over,45+,50+,60+,65+,White 60+,47630.0
599042.0,Complete,,Call 1,1.0,,Realistic,Excited,Excited or optimistic,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,1.0,,,,,,,,Hillary Clinton,,Economy/Jobs,No,,,Democrat,Black Democrat,Black Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,Very liberal,Liberal,Liberal,48.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Definitely ready,Definitely ready or probably ready,Midwest,Concerned,Concerned or scared,,Not realistic,Female,Black women,,Suburbs,Suburbs,Indiana,Election day exit poll,,,,,,Omit,Yes,,Version 2,,,Hurt the U.S. economy,0.892420649528503,,Hillary Clinton,45-65,30-59,45-49,45+,17-49,45-59,40-49,Black 45-59,46402.0
600964.0,Complete,,Call 3,8.0,,Realistic,Optimistic,Excited or optimistic,Not too worried,Not worried,Postgraduate study,College graduate,More than High school graduate,White college degree,5.0,,,,,,,,Hillary Clinton,,Health care,No,,,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Very liberal,Liberal,Liberal,112.0,Has the right experience,White,White,State questionnaire,White,White,White,Definitely ready,Definitely ready or probably ready,Midwest,Optimistic,Excited or optimistic,,Not realistic,Male,White men,,Suburbs,Suburbs,Indiana,Election day exit poll,,,,,,No,No,,Version 2,,,Help the U.S. economy,1.31303238868713,,Hillary Clinton,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59,47630.0
599029.0,Complete,,Call 1,1.0,,Realistic,Excited,Excited or optimistic,Not at all worried,Not worried,High school or less,No college degree,High school graduate or less,Non white no college degree,1.0,,,,,,,,Hillary Clinton,,Economy/Jobs,No,,,Democrat,Black Democrat,Black Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,Very liberal,Liberal,Liberal,48.0,Omit,Black,Black,State questionnaire,Black,Non-white,Black,Definitely ready,Definitely ready or probably ready,Midwest,Excited,Excited or optimistic,,Not realistic,Female,Black women,,Suburbs,Suburbs,Indiana,Election day exit poll,,,,,,Yes,Yes,,Version 2,,,Help the U.S. economy,0.892420649528503,,Hillary Clinton,45-65,30-59,45-49,45+,17-49,45-59,40-49,Black 45-59,46402.0
599016.0,Complete,,Call 1,1.0,,Realistic,Excited,Excited or optimistic,Somewhat worried,Worried,High school or less,No college degree,High school graduate or less,Non white no college degree,1.0,,,,,,,,Hillary Clinton,,Terrorism,No,,,Democrat,Black Democrat,Black Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,Very liberal,Liberal,Liberal,48.0,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Black,Definitely ready,Definitely ready or probably ready,Midwest,Concerned,Concerned or scared,,Not realistic,Female,Black women,,Suburbs,Suburbs,Indiana,Election day exit poll,,,,,,No,Yes,,Version 2,,,Hurt the U.S. economy,1.15613043308258,,Hillary Clinton,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,46402.0
