id,backside,betrayed,brnagain,call,cdnum,cicrep16,cruzhone,econworr,ecoworr2,educ12r,educcoll,educhs,educwhit,geocode,getahead,govtangr,govtan_1,ilrprs16,ilrsen16,immdepor,inc100k,inc30k,inc50k,income3,income4,income16,incwhite,issrep16,kasichho,muslimba,outsider,party,partybyr,partyid,partysex,phil2r,phil3x,phil4c,precinct,qlt16rep,qrace3,qraceai,qtype,race,race2b,region,sex,sexbyrac,sizeplac,sizeplc3,stanum,telepoll,thirdpar,timenh16,timeprif,timeprim,timepriw,trade16,trumphon,trumpvot,unfairre,version,votenovc,votenovk,votenovt,weight,whnclinc,xage,xage3,xage8,xage45,xage49,xage60,xage65,xagebyra
502067,Complete,Omit, ,Call 2,15,Ted Cruz, ,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5, , , ,Ted Cruz,Mark Kirk, , , , , , , , ,Immigration, , ,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,23,Shares my values,White,White,State questionnaire,White,White,Midwest,Male,White men,Rural,Small Cities/Rural, Illinois,Election day exit poll, , , , , ,Omit, ,Not Donald Trump,Donald Trump,Version 2,Definitely vote for him,Probably vote for him,Probably vote for him,.730510234832764, ,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
505002,Complete, ,Yes,Call 3,15, ,Yes, , ,High school or less,No college degree,High school graduate or less,White no college degree,5,Holding steady financially,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Ted Cruz,Mark Kirk,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Economy/Jobs,Yes,Support, ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,23,Can win in November,White,White,State questionnaire,White,White,Midwest,Male,White men,Rural,Small Cities/Rural, Illinois,Election day exit poll,Be satisfied with that choice,Just today,Last few days,In the last month,This week, ,No,Not Donald Trump, ,Version 1, , , ,.730510234832764,No,65+,60+,65 or over,45+,50+,60+,65+,White 60+
502309,Complete,No, ,Call 2,12,Ted Cruz, ,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,5, , , ,Ted Cruz,Mark Kirk, , , , , , , , ,Government spending, , ,Have experience in politics,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,72,Shares my values,White,White,State questionnaire,White,White,Midwest,Male,White men,Suburbs,Suburbs, Illinois,Election day exit poll, , , , , ,Takes away U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2,Definitely vote for him,Definitely vote for him,Not vote for him,.73615574836731, ,65+,60+,65 or over,45+,50+,60+,65+,White 60+
502275,Complete,No, ,Call 2,12,Ted Cruz, ,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5, , , ,Ted Cruz, , , , , , , , , ,Economy/Jobs, , ,Have experience in politics,Independent/Something else,White Independent,Independent,Independent Women,Conservative,Conservative,Very conservative,72,Shares my values,White,White,State questionnaire,White,White,Midwest,Female,White women,Suburbs,Suburbs, Illinois,Election day exit poll, , , , , ,Creates more U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2,Probably vote for him,Not vote for him,Not vote for him,.740279793739319, ,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
502292,Complete, ,Yes,Call 2,12, ,Yes, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5,Holding steady financially,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Ted Cruz, ,Offered a chance to apply for legal status, , , , , , , ,Economy/Jobs,Omit,Support, ,Independent/Something else,White Independent,Something else,Independent Women,Conservative,Conservative,Very conservative,72,Shares my values,White,White,State questionnaire,White,White,Midwest,Female,White women,Suburbs,Suburbs, Illinois,Election day exit poll,Seriously consider voting for a third party candidate,In the last few days,Last few days,In the last month,This week, ,No,Not Donald Trump, ,Version 1, , , ,.740279793739319, ,17-29,17-29,25-29,17-44,17-49,17-29,25-29,White 17-29
494743,Complete, ,No,Call 1,13, ,Yes, , ,College graduate,College graduate,More than High school graduate,White college degree,4,Falling behind financially,Angry,"Dissatisfied, but not angry or Angry",Ted Cruz,Mark Kirk,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Government spending,No,Support, ,Independent/Something else,White Independent,Something else,Independent Men,Moderate/Liberal,Moderate,Moderate,81,Tells it like it is,White,White,State questionnaire,White,White,Midwest,Male,White men,"Cities 50,000-500,000","Cities over 50,000", Illinois,Election day exit poll,Seriously consider voting for a third party candidate,Before that,Earlier than that,Earlier than that,Earlier than that, ,No,Not Donald Trump, ,Version 1, , , ,.743522703647614,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
495298,Complete,Yes, ,Call 1,13,Ted Cruz, ,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4, , , ,Ted Cruz,Mark Kirk, , , , , , , , ,Government spending, , ,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,81,Shares my values,White,White,State questionnaire,White,White,Midwest,Male,White men,"Cities 50,000-500,000","Cities over 50,000", Illinois,Election day exit poll, , , , , ,Creates more U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2,Definitely vote for him,Probably vote for him,Not vote for him,.743522703647614, ,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
495402,Complete,Yes, ,Call 1,13,Ted Cruz, ,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4, , , ,Ted Cruz,Mark Kirk, , , , , , , , ,Government spending, , ,Have experience in politics,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,81,Shares my values,White,White,State questionnaire,White,White,Midwest,Male,White men,"Cities 50,000-500,000","Cities over 50,000", Illinois,Election day exit poll, , , , , ,Takes away U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2,Definitely vote for him,Definitely vote for him,Probably vote for him,.743522703647614, ,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
501363,Complete,Yes, ,Call 2,13,Ted Cruz, ,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4, , , ,Ted Cruz,Mark Kirk, , , , , , , , ,Government spending, , ,Have experience in politics,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,81,Shares my values,White,White,State questionnaire,White,White,Midwest,Male,White men,"Cities 50,000-500,000","Cities over 50,000", Illinois,Election day exit poll, , , , , ,Takes away U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2,Definitely vote for him,Definitely vote for him,Definitely vote for him,.743522703647614, ,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
504858,Complete, ,Yes,Call 3,13, ,Yes, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4,Falling behind financially,Angry,"Dissatisfied, but not angry or Angry",Ted Cruz,Mark Kirk,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Economy/Jobs,No,Support, ,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Somewhat conservative,81,Can bring needed change,White,White,State questionnaire,White,White,Midwest,Male,White men,"Cities 50,000-500,000","Cities over 50,000", Illinois,Election day exit poll,Be satisfied with that choice,In the last month,Earlier than that,In the last month,Earlier than that, ,Omit,Not Donald Trump, ,Version 1, , , ,.743522703647614,Yes,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
502117,Complete,Yes, ,Call 2,15,Ted Cruz, ,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,5, , , ,Ted Cruz,James Marter, , , , , , , , ,Terrorism, , ,Have experience in politics,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,23,Shares my values,White,White,State questionnaire,White,White,Midwest,Male,White men,Rural,Small Cities/Rural, Illinois,Election day exit poll, , , , , ,Creates more U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2,Definitely vote for him,Definitely vote for him,Definitely vote for him,.748732268810272, ,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
506625,Complete,Omit, ,Call 3,17,Marco Rubio, ,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,4, , , ,Ted Cruz,James Marter, , , , , , , , ,Terrorism, , ,Omit,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,70,Can bring needed change,White,White,State questionnaire,White,White,Midwest,Male,White men,"Cities 10,000-50,000",Small Cities/Rural, Illinois,Election day exit poll, , , , , ,Creates more U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2,Probably vote for him,Probably vote for him,Not vote for him,.751964151859283, ,17-29,17-29,25-29,17-44,17-49,17-29,25-29,White 17-29
501129,Complete, ,Yes,Call 2,13, ,Yes, , ,College graduate,College graduate,More than High school graduate,White college degree,4,Holding steady financially,Angry,"Dissatisfied, but not angry or Angry",Ted Cruz,James Marter,Omit, , , , , , , ,Economy/Jobs,Yes,Support, ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,81,Shares my values,White,White,State questionnaire,White,White,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000", Illinois,Election day exit poll,Seriously consider voting for a third party candidate,In the last few days,Last few days,In the last month,This week, ,No,Not Donald Trump, ,Version 1, , , ,.752650618553162,No,65+,60+,65 or over,45+,50+,60+,65+,White 60+
495207,Complete, ,Yes,Call 1,16, ,Yes, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4,Holding steady financially,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Ted Cruz,Mark Kirk,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Economy/Jobs,Yes,Support, ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,97,Shares my values,White,White,State questionnaire,White,White,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000", Illinois,Election day exit poll,Be satisfied with that choice,Before that,Earlier than that,Earlier than that,Earlier than that, ,Omit,Not Donald Trump, ,Version 1, , , ,.753696858882904,Yes,65+,60+,65 or over,45+,50+,60+,65+,White 60+
495238,Complete,No, ,Call 1,16,Ted Cruz, ,Somewhat worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,4, , , ,Ted Cruz,Mark Kirk, , , , , , , , ,Government spending, , ,Have experience in politics,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,97,Shares my values,White,White,State questionnaire,White,White,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000", Illinois,Election day exit poll, , , , , ,Has no effect on U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2,Definitely vote for him,Probably vote for him,Not vote for him,.753696858882904, ,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
495279,Complete, ,No,Call 1,16, ,Yes, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4,Falling behind financially,Angry,"Dissatisfied, but not angry or Angry",Ted Cruz,Mark Kirk,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Immigration,Yes,Support, ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,97,Shares my values,White,White,State questionnaire,White,White,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000", Illinois,Election day exit poll,Be satisfied with that choice,In the last few days,Last few days,In the last month,This week, ,Yes,Not Donald Trump, ,Version 1, , , ,.753696858882904,Yes,65+,60+,65 or over,45+,50+,60+,65+,White 60+
495420,Complete, ,Yes,Call 1,16, ,Yes, , ,High school or less,No college degree,High school graduate or less,White no college degree,4,Holding steady financially,Angry,"Dissatisfied, but not angry or Angry",Ted Cruz,Mark Kirk,Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Terrorism,Yes,Support, ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,97,Can win in November,White,White,State questionnaire,White,White,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000", Illinois,Election day exit poll,Seriously consider voting for a third party candidate,Sometime last week,Earlier than that,In the last month,This week, ,No,Not Donald Trump, ,Version 1, , , ,.753696858882904,Yes,65+,60+,65 or over,45+,50+,60+,65+,White 60+
495505,Not complete,Yes, ,Call 1,16,Ted Cruz, ,Very worried,Worried, , , , ,4, , , ,Ted Cruz,Mark Kirk, , , , , , , , , , , ,Be from outside the political establishment, , , , , , , ,97, ,White,White,State questionnaire,White,White,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000", Illinois,Election day exit poll, , , , , , , ,Not Donald Trump, ,Version 2, , , ,.753696858882904, ,65+,60+,65 or over,45+,50+,60+,65+,White 60+
502230,Complete, ,No,Call 2,16, ,Yes, , ,College graduate,College graduate,More than High school graduate,White college degree,4,Holding steady financially,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Ted Cruz,Mark Kirk,Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Economy/Jobs,Yes,Oppose, ,Independent/Something else,White Independent,Independent,Independent Women,Moderate/Liberal,Moderate,Moderate,97,Can bring needed change,White,White,State questionnaire,White,White,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000", Illinois,Election day exit poll,Be satisfied with that choice,Just today,Last few days,In the last month,This week, ,Yes,Not Donald Trump, ,Version 1, , , ,.753696858882904,No,65+,60+,65 or over,45+,50+,60+,65+,White 60+
502234,Complete, ,Yes,Call 2,16, ,Yes, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4,Holding steady financially,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Ted Cruz,Mark Kirk,Deported to the country they came from,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Terrorism,Yes,Support, ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,97,Shares my values,White,White,State questionnaire,White,White,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000", Illinois,Election day exit poll,Seriously consider voting for a third party candidate,In the last few days,Last few days,In the last month,This week, ,No,Not Donald Trump, ,Version 1, , , ,.753696858882904,Yes,65+,60+,65 or over,45+,50+,60+,65+,White 60+
