ID,BACKSIDE,BEATTRUMP16,CALL,CDNUM,CICDEM16,CLINBUSINESS,CLINHONEST,CLINREALISTIC,CLINTONLIB,ECONWORR,ECOWORR2,EDUC12R,EDUCCOLL,EDUCHS,EDUCWHITE,GENDISS,GENDISS2,GEOCODE,GETAHEAD,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME16,INCWHITE,ISSDEM16,MARRIED,NCDPRS16,OBAMAPLCY,OUTSIDER16,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT16DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEREL14,RACERELCLIN,RACERELDEM16,RACERELSANDERS,REGION,SANDBUSINESS,SANDERSLIB,SANDHONEST,SANDREALISTIC,SATHCLIN,SATSANDERS,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIMENH16,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEPRIWK,TRADE16,VERSION,WEIGHT,WHNCLINC,XAGE,XAGE3,XAGE8,XAGE45,XAGE49,XAGE60,XAGE65,XAGEBYRACE
500803.0,Complete,Hillary Clinton,Call 2,12.0,,,,Realistic,About right,,,College graduate,College graduate,More than High school graduate,Non white college degree,Not an important factor,Not an important factor,4.0,Holding steady financially,,,,,,,,Income inequality,Yes,Hillary Clinton,,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,33.0,Yes,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Gotten worse,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,South,,Too liberal,,Realistic,Satisifed,Dissatisfied,Female,Black women,Married women,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,,,,,,Version 2,0.83032613992691,,30-44,30-59,40-44,17-44,17-49,30-44,40-49,Black 30-44
492702.0,Complete,,Call 1,10.0,Hillary Clinton,About right,Yes,,,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,,,5.0,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Economy/Jobs,,Hillary Clinton,Generally continue Barack Obama's policies,Have experience in politics,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,5.0,,Has the right experience,White,White,State questionnaire,White,White,,,,,South,Too anti-business,,Yes,,,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,Version 1,1.01054155826569,No,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
492700.0,Complete,,Call 1,9.0,Hillary Clinton,About right,Yes,,,Not too worried,Not worried,Postgraduate study,College graduate,More than High school graduate,White college degree,,,3.0,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Health care,,Hillary Clinton,Generally continue Barack Obama's policies,Have experience in politics,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,65.0,,Can win in November,White,White,State questionnaire,White,White,,,,,South,About right,,No,,,,Female,White women,,"Cities over 500,000","Cities over 50,000", North Carolina,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Omit,Version 1,0.72841489315033,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
492687.0,Complete,Hillary Clinton,Call 1,4.0,,,,Realistic,About right,,,College graduate,College graduate,More than High school graduate,Non white college degree,Not an important factor,Not an important factor,2.0,Holding steady financially,,,,,,,,Economy/Jobs,Yes,Hillary Clinton,,,Independent/Something else,Black non-Democrat,Black Independent,Independent,All others,Moderate,Moderate or conservative,Moderate,99.0,Yes,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Gotten worse,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,South,,Too liberal,,Not realistic,Satisifed,Dissatisfied,Male,Black men,Married men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,,,,,,Version 2,0.712250947952271,,65+,60+,65 or over,45+,50+,60+,65+,Black 60+
492684.0,Complete,Hillary Clinton,Call 1,13.0,,,,Realistic,About right,,,High school or less,No college degree,High school graduate or less,White no college degree,Not an important factor,Not an important factor,2.0,Holding steady financially,,,,,,,,Economy/Jobs,Yes,Hillary Clinton,,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,96.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,Gotten better,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,South,,Not liberal enough,,Realistic,Satisifed,Satisifed,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,,,,,,Version 2,0.763224065303802,,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
492681.0,Complete,Hillary Clinton,Call 1,9.0,,,,Realistic,About right,,,College graduate,College graduate,More than High school graduate,Non white college degree,Not an important factor,Not an important factor,3.0,Getting ahead financially,,,,,,,,Economy/Jobs,No,Hillary Clinton,,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,61.0,Yes,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Gotten better,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,South,,Too liberal,,Not realistic,Satisifed,Satisifed,Male,Black men,Non married men,Suburbs,Suburbs, North Carolina,Election day exit poll,,,,,,Version 2,0.235700353980064,,17-29,17-29,17-24,17-44,17-49,17-29,17-24,Black 17-29
492676.0,Complete,Hillary Clinton,Call 1,2.0,,,,Realistic,About right,,,College graduate,College graduate,More than High school graduate,Non white college degree,Not an important factor,Not an important factor,2.0,Getting ahead financially,,,,,,,,Income inequality,Yes,Hillary Clinton,,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,102.0,No,Has the right experience,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Gotten worse,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,South,,About right,,Realistic,Satisifed,Satisifed,Female,Latino women,Married women,Suburbs,Suburbs, North Carolina,Election day exit poll,,,,,,Version 2,0.833104491233826,,30-44,30-59,30-39,17-44,17-49,30-44,30-39,Latino 30-44
492663.0,Complete,Hillary Clinton,Call 1,9.0,,,,Realistic,About right,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Not an important factor,Not an important factor,3.0,Holding steady financially,,,,,,,,Economy/Jobs,Yes,Hillary Clinton,,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,61.0,Yes,Can win in November,White,White,State questionnaire,White,White,Gotten worse,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,South,,Too liberal,,Not realistic,Satisifed,Satisifed,Male,White men,Married men,Suburbs,Suburbs, North Carolina,Election day exit poll,,,,,,Version 2,0.640091061592102,,65+,60+,65 or over,45+,50+,60+,65+,White 60+
492659.0,Not complete,,Call 1,9.0,,,,Realistic,,,,,,,,One of several important factors,The single most important factor or one of several important factors,3.0,Holding steady financially,,,,,,,,,,Hillary Clinton,,,,,,,,,,,65.0,Yes,,White,White,State questionnaire,White,White,Stayed about the same,,,,South,,,,Realistic,,,Male,White men,,"Cities over 500,000","Cities over 50,000", North Carolina,Election day exit poll,,,,,,Version 2,0.810220003128052,,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
492653.0,Complete,,Call 1,10.0,Omit,Omit,Omit,,,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,,,5.0,,,,,,,,,Economy/Jobs,,Hillary Clinton,Change to more liberal policies,Have experience in politics,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,5.0,,Can win in November,White,White,State questionnaire,White,White,,,,,South,Omit,,Omit,,,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Has no effect on U.S. jobs,Version 1,1.06021583080292,No,65+,60+,65 or over,45+,50+,60+,65+,White 60+
504792.0,Complete,,Call 3,6.0,Hillary Clinton,About right,Yes,,,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,Non white college degree,,,4.0,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Economy/Jobs,,Hillary Clinton,Generally continue Barack Obama's policies,Have experience in politics,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,37.0,,Has the right experience,Black,Black,State questionnaire,Black,Non-white,,,,,South,Too anti-business,,Yes,,,,Male,Black men,,Suburbs,Suburbs, North Carolina,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Creates more U.S. jobs,Version 1,0.452038258314133,No,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59
492641.0,Complete,,Call 1,9.0,Hillary Clinton,About right,Yes,,,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,,,3.0,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Income inequality,,Hillary Clinton,Generally continue Barack Obama's policies,Have experience in politics,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,61.0,,Cares about people like me,White,White,State questionnaire,White,White,,,,,South,About right,,Yes,,,,Female,White women,,Suburbs,Suburbs, North Carolina,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Omit,Version 1,0.548501133918762,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
490328.0,Complete,,,5.0,Bernie Sanders,About right,Yes,,,Not at all worried,Not worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,2.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Health care,,Hillary Clinton,Generally continue Barack Obama's policies,Have experience in politics,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,,,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,,,,,South,About right,,Yes,,,,Female,Black women,,Rural,Small Cities/Rural, North Carolina,Telephone survey,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,Version 1,1.54548037052155,No,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59
492628.0,Complete,,Call 1,9.0,Hillary Clinton,About right,Yes,,,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,,,3.0,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Income inequality,,Hillary Clinton,Generally continue Barack Obama's policies,Have experience in politics,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,65.0,,Has the right experience,White,White,State questionnaire,White,White,,,,,South,About right,,Yes,,,,Female,White women,,"Cities over 500,000","Cities over 50,000", North Carolina,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Omit,Version 1,0.72841489315033,No,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
492619.0,Complete,Hillary Clinton,Call 1,7.0,,,,Realistic,Not liberal enough,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,One of several important factors,The single most important factor or one of several important factors,1.0,Holding steady financially,,,,,,,,Economy/Jobs,No,Hillary Clinton,,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,83.0,Yes,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,Stayed about the same,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,South,,Not liberal enough,,Not realistic,Satisifed,Dissatisfied,Male,Black men,Non married men,Rural,Small Cities/Rural, North Carolina,Election day exit poll,,,,,,Version 2,1.1998438835144,,17-29,17-29,17-24,17-44,17-49,17-29,17-24,Black 17-29
492614.0,Complete,,Call 1,10.0,Hillary Clinton,About right,Yes,,,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,,,5.0,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Economy/Jobs,,Hillary Clinton,Generally continue Barack Obama's policies,Have experience in politics,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,5.0,,Has the right experience,White,White,State questionnaire,White,White,,,,,South,Too anti-business,,Yes,,,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,Version 1,1.17928409576416,No,65+,60+,65 or over,45+,50+,60+,65+,White 60+
504752.0,Complete,Hillary Clinton,Call 3,6.0,,,,Realistic,Not liberal enough,,,College graduate,College graduate,More than High school graduate,Non white college degree,Not an important factor,Not an important factor,4.0,Holding steady financially,,,,,,,,Terrorism,Yes,Hillary Clinton,,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,37.0,Yes,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Gotten worse,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,South,,Not liberal enough,,Realistic,Satisifed,Satisifed,Female,Black women,Married women,Suburbs,Suburbs, North Carolina,Election day exit poll,,,,,,Version 2,0.406397521495819,,30-44,30-59,40-44,17-44,17-49,30-44,40-49,Black 30-44
492603.0,Complete,Hillary Clinton,Call 1,2.0,,,,Realistic,About right,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Not an important factor,Not an important factor,2.0,Getting ahead financially,,,,,,,,Terrorism,Yes,Hillary Clinton,,,Independent/Something else,Non-black non-Democrat,All Other,Independent,All others,Moderate,Moderate or conservative,Moderate,102.0,Yes,Can win in November,Other,Asian,State questionnaire,Asian,Non-white,Gotten worse,Omit,Omit,Omit,South,,Too liberal,,Not realistic,Satisifed,Satisifed,Male,All other races,Married men,Suburbs,Suburbs, North Carolina,Election day exit poll,,,,,,Version 2,0.926666736602783,,45-65,30-59,50-59,45+,50+,45-59,50-64,All others
492598.0,Complete,Hillary Clinton,Call 1,9.0,,,,Realistic,About right,,,College graduate,College graduate,More than High school graduate,White college degree,Not an important factor,Not an important factor,3.0,Getting ahead financially,,,,,,,,Health care,Yes,Hillary Clinton,,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,65.0,No,Has the right experience,White,White,State questionnaire,White,White,Gotten worse,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,South,,Too liberal,,Not realistic,Satisifed,Dissatisfied,Male,White men,Married men,"Cities over 500,000","Cities over 50,000", North Carolina,Election day exit poll,,,,,,Version 2,0.810220003128052,,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
492581.0,Complete,,Call 1,10.0,Hillary Clinton,About right,Yes,,,Not too worried,Not worried,College graduate,College graduate,More than High school graduate,White college degree,,,5.0,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Income inequality,,Hillary Clinton,Generally continue Barack Obama's policies,Have experience in politics,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,5.0,,Can win in November,White,White,State questionnaire,White,White,,,,,South,Too anti-business,,Yes,,,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,Version 1,1.17928409576416,No,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
