id,age,age3,age8,age45,age49,age60,age65,ageblack,agebyrac,agebyr_1,arrprs16,backside,betrayed,brnagain,call,cdnum,econrep1,econworr,ecoworr2,educ12r,educcoll,educhs,educwhit,geocode,govtangr,govtan_1,immdepor,inc100k,inc30k,inc50k,income3,income4,income16,incwhite,intcrisi,issrep16,muslimba,outsider,over45,over65,party,partybyr,partyid,partysex,phil2r,phil3x,phil4c,precinct,qlt16rep,qrace3,qraceai,qtype,race,race2b,region,satcruz,satrubio,sattrump,scotusre,sex,sexbyrac,sharerel,sharer_1,sizeplac,sizeplc3,stanum,telepoll,timenh16,timeprif,timeprim,timepriw,trumpvot,unfairre,version,vetvoter,weight,whnclinc,whtevang
405039,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Ted Cruz,Complete, ,Yes,Call 1,1, , , ,High school or less,No college degree,High school graduate or less,White no college degree,2,Angry,"Dissatisfied, but not angry or Angry",Omit,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white", ,Government spending,Support, ,45+,18-64,Independent/Something else,White Independent,Independent,Independent Men, , , ,56,Shares my values,White,White,State questionnaire,White,White,South,Satisfied,Dissatisfied,Dissatisfied,Ted Cruz,Male,White men, , ,Suburbs,Suburbs,Arkansas,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Not Donald Trump, ,Version 1, ,2.38505482673645,No,White Born-again/Evangelical Christians
405040,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Ted Cruz,Complete, ,Yes,Call 1,1, , , ,High school or less,No college degree,High school graduate or less,White no college degree,2,Angry,"Dissatisfied, but not angry or Angry",Omit,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white", ,Government spending,Support, ,45+,18-64,Independent/Something else,White Independent,Independent,Independent Men, , , ,56,Shares my values,White,White,State questionnaire,White,White,South,Satisfied,Dissatisfied,Dissatisfied,Ted Cruz,Male,White men, , ,Suburbs,Suburbs,Arkansas,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Not Donald Trump, ,Version 1, ,2.38505482673645,No,White Born-again/Evangelical Christians
405045,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Donald Trump,Not complete, , ,Call 1,4, , , , , , , ,5, , ,Deported to the country they came from, , , , , , , , , , , ,45+,65+, , , , , , , ,38, ,White,White,State questionnaire,White,White,South,Dissatisfied,Dissatisfied,Satisfied, ,Female,White women, , ,Suburbs,Suburbs,Arkansas,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Donald Trump, ,Version 1, ,1.05759370326996, , 
405052,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Ted Cruz,Complete,Yes,Yes,Call 1,4,Donald Trump,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,1, , , , , , , , , , ,Ted Cruz,Terrorism, ,Be from outside the political establishment,45+,65+,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,2,Can bring needed change,White,White,State questionnaire,White,White,South, , , , ,Male,White men,A great deal,A great deal or somewhat,Rural,Small Cities/Rural,Arkansas,Election day exit poll, , , , ,Not Donald Trump,Donald Trump,Version 2,Yes,.901927053928375, ,White Born-again/Evangelical Christians
405053,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Marco Rubio,Complete,Yes,Yes,Call 1,4,Marco Rubio,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5, , , , , , , , , , ,Donald Trump,Government spending, ,Be from outside the political establishment,45+,65+,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,43,Can bring needed change,White,White,State questionnaire,White,White,South, , , , ,Male,White men,A great deal,A great deal or somewhat,Rural,Small Cities/Rural,Arkansas,Election day exit poll, , , , ,Not Donald Trump,Marco Rubio,Version 2,Yes,.686325073242188, ,White Born-again/Evangelical Christians
405055,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Marco Rubio,Complete,Yes,Yes,Call 1,2,Marco Rubio,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,3, , , , , , , , , , ,Marco Rubio,Government spending, ,Have experience in politics,45+,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,82,Shares my values,White,White,State questionnaire,White,White,South, , , , ,Male,White men,Somewhat,A great deal or somewhat,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Election day exit poll, , , , ,Not Donald Trump,Donald Trump,Version 2,No,.484073579311371, ,White Born-again/Evangelical Christians
405056,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Donald Trump,Complete,Yes,Yes,Call 1,3,Donald Trump,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4, , , , , , , , , , ,Donald Trump,Economy/Jobs, ,Be from outside the political establishment,45+,18-64,Democrat,White Democrat,Democrat,Democratic Women,Conservative,Conservative,Somewhat conservative,24,Can bring needed change,White,White,State questionnaire,White,White,South, , , , ,Female,White women,Somewhat,A great deal or somewhat,Suburbs,Suburbs,Arkansas,Election day exit poll, , , , ,Donald Trump,Donald Trump,Version 2,No,.437129855155945, ,White Born-again/Evangelical Christians
405072,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Ted Cruz,Complete, ,Yes,Call 1,3, , , ,High school or less,No college degree,High school graduate or less,White no college degree,4,Angry,"Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white", ,Government spending,Oppose, ,45+,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,110,Can bring needed change,White,White,State questionnaire,White,White,South,Satisfied,Satisfied,Satisfied,John Kasich,Female,White women, , ,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Election day exit poll,Just today,Last few days,In the last month,This week,Not Donald Trump, ,Version 1, ,.479311943054199,No,White Born-again/Evangelical Christians
405080,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Donald Trump,Complete,Yes,Yes,Call 1,4,Donald Trump,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5, , , , , , , , , , ,Donald Trump,Immigration, ,Be from outside the political establishment,45+,65+,Democrat,White Democrat,Democrat,Democratic Men,Moderate/Liberal,Moderate,Moderate,38,Can bring needed change,White,White,State questionnaire,White,White,South, , , , ,Male,White men,A great deal,A great deal or somewhat,Suburbs,Suburbs,Arkansas,Election day exit poll, , , , ,Donald Trump,Omit,Version 2,Yes,.862791121006012, ,White Born-again/Evangelical Christians
405091,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Donald Trump,Complete, ,Yes,Call 1,3, , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from, , , , , , , , ,Economy/Jobs,Support, ,45+,65+,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,24,Can win in November,White,White,State questionnaire,White,White,South,Dissatisfied,Dissatisfied,Satisfied,Donald Trump,Male,White men, , ,Suburbs,Suburbs,Arkansas,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump, ,Version 1, ,.504611968994141, ,White Born-again/Evangelical Christians
405094,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,John Kasich,Complete, , ,Call 1,4, , , ,College graduate,College graduate,More than High school graduate,White college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white", ,Government spending,Oppose, ,18-44,18-64,Independent/Something else,White Independent,Independent,Independent Women,Moderate/Liberal,Moderate,Moderate,2,Shares my values,White,White,State questionnaire,White,White,South,Omit,Omit,Dissatisfied,Omit,Female,White women, , ,Rural,Small Cities/Rural,Arkansas,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump, ,Version 1, ,1.53659081459045,No,All others
405106,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Ted Cruz,Complete, ,Yes,Call 1,2, , , ,Postgraduate study,College graduate,More than High school graduate,White college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white", ,Terrorism,Support, ,45+,18-64,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Somewhat conservative,82,Can win in November,White,White,State questionnaire,White,White,South,Satisfied,Dissatisfied,Dissatisfied,Ted Cruz,Male,White men, , ,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump, ,Version 1, ,.415597379207611,No,White Born-again/Evangelical Christians
405109,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Ted Cruz,Complete,Yes,Yes,Call 1,4,Ted Cruz,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,5, , , , , , , , , , ,Ted Cruz,Government spending, ,Have experience in politics,45+,65+,Independent/Something else,White Independent,Independent,Independent Women,Conservative,Conservative,Somewhat conservative,43,Shares my values,White,White,State questionnaire,White,White,South, , , , ,Female,White women,A great deal,A great deal or somewhat,Rural,Small Cities/Rural,Arkansas,Election day exit poll, , , , ,Not Donald Trump,Ted Cruz,Version 2,No,.648604869842529, ,White Born-again/Evangelical Christians
405113,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Marco Rubio,Complete, ,Yes,Call 1,2, , , ,Postgraduate study,College graduate,More than High school graduate,White college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status, , , , , , , , ,Terrorism,Oppose, ,45+,18-64,Independent/Something else,White Independent,Independent,Independent Women,Conservative,Conservative,Somewhat conservative,84,Shares my values,White,White,State questionnaire,White,White,South,Satisfied,Satisfied,Dissatisfied,Marco Rubio,Female,White women, , ,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump, ,Version 1, ,.728620707988739,No,White Born-again/Evangelical Christians
405117,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Marco Rubio,Complete,No,No,Call 1,3,Marco Rubio,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,4, , , , , , , , , , ,Marco Rubio,Economy/Jobs, ,Have experience in politics,45+,18-64,Republican,All Republicans,Republican,Republican Men,Moderate/Liberal,Moderate,Moderate,24,Shares my values,White,White,State questionnaire,White,White,South, , , , ,Male,White men,A great deal,A great deal or somewhat,Suburbs,Suburbs,Arkansas,Election day exit poll, , , , ,Not Donald Trump,Donald Trump,Version 2,No,.551173865795136, ,All others
405118,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Ted Cruz,Complete,Yes,No,Call 1,3,Ted Cruz,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,4, , , , , , , , , , ,Ted Cruz,Immigration, ,Have experience in politics,18-44,18-64,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Very conservative,110,Can bring needed change,White,White,State questionnaire,White,White,South, , , , ,Male,White men,Not much,Not much or not at all,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Election day exit poll, , , , ,Not Donald Trump,Donald Trump,Version 2,No,.49686798453331, ,All others
405123,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Donald Trump,Complete, , ,Call 1,4, , , ,College graduate,College graduate,More than High school graduate,White college degree,5,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white", ,Terrorism,Support, ,45+,65+,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Very conservative,38,Shares my values,White,White,State questionnaire,White,White,South,Dissatisfied,Dissatisfied,Satisfied,Donald Trump,Male,White men, , ,Suburbs,Suburbs,Arkansas,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Donald Trump, ,Version 1, ,.919181644916534,No,All others
405127,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Donald Trump,Complete,Yes,Yes,Call 1,4,Donald Trump,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1, , , , , , , , , , ,Donald Trump,Economy/Jobs, ,Be from outside the political establishment,45+,65+,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,2,Shares my values,White,White,State questionnaire,White,White,South, , , , ,Male,White men,A great deal,A great deal or somewhat,Rural,Small Cities/Rural,Arkansas,Election day exit poll, , , , ,Donald Trump,Ted Cruz,Version 2,Yes,.863357901573181, ,White Born-again/Evangelical Christians
405140,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Ted Cruz,Not complete,Yes, ,Call 1,2, ,Very worried,Worried, , , , ,3, , , , , , , , , , , , , ,Be from outside the political establishment,45+,65+, , , , , , , ,82, ,White,White,State questionnaire,White,White,South, , , , ,Female,White women,A great deal,A great deal or somewhat,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Election day exit poll, , , , ,Not Donald Trump, ,Version 2,No,.401064097881317, , 
405148,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Marco Rubio,Complete,Yes,Yes,Call 1,3,Marco Rubio,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,4, , , , , , , , , , ,Marco Rubio,Economy/Jobs, ,Have experience in politics,45+,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,24,Can bring needed change,White,White,State questionnaire,White,White,South, , , , ,Male,White men,A great deal,A great deal or somewhat,Suburbs,Suburbs,Arkansas,Election day exit poll, , , , ,Not Donald Trump,Donald Trump,Version 2,No,.551173865795136, ,White Born-again/Evangelical Christians
405151,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Donald Trump,Complete, ,Yes,Call 1,2, , , ,College graduate,College graduate,More than High school graduate,White college degree,3,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from, , , , , , , , ,Omit,Support, ,45+,18-64,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Somewhat conservative,84,Can bring needed change,White,White,State questionnaire,White,White,South,Satisfied,Dissatisfied,Satisfied,Ted Cruz,Male,White men, , ,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump, ,Version 1, ,.704566478729248,No,White Born-again/Evangelical Christians
