ID,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CLINTONLIB,ECONFAIR,EDUC12R,EDUCCOLL,EDUCHS,EDUCWHITE,GEOCODE,HONESTDEM16,HONESTDEM16CLIN,HONESTDEM16SAND,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME16,INCWHITE,INTCRISISDEM16,INTCRISISDEMCLIN,INTCRISISDEMSANDERS,ISSDEM16,MARRIED,OBAMAPLCY,OKDPRS16,OUTSIDER16,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT16DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,REGION,SANDERSLIB,SCOTUSDEM16,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIMENH16,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEPRIWK,VERSION,WEIGHT,WHNCLINC
402291.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,3.0,Not liberal enough,Favors the wealthy,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4.0,Only Sanders,Only Sanders or Neither of them,Only Sanders or Both of them,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Income inequality,No,Change to more liberal policies,Bernie Sanders,Have experience in politics,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,2.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,South,About right,Bernie Sanders,Male,White men,Non married men,Rural,Small Cities/Rural,Oklahoma,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,2.09290218353271,Yes
402307.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 1,1.0,About right,Omit,Postgraduate study,College graduate,More than High school graduate,White college degree,1.0,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Economy/Jobs,Yes,Generally continue Barack Obama's policies,Hillary Clinton,Have experience in politics,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,75.0,Yes,Has the right experience,White,White,State questionnaire,White,White,South,Too liberal,Hillary Clinton,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,0.595522344112396,No
402308.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 1,1.0,Not liberal enough,Favors the wealthy,Postgraduate study,College graduate,More than High school graduate,White college degree,1.0,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Income inequality,No,Change to more liberal policies,Hillary Clinton,Omit,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,69.0,No,Cares about people like me,White,White,State questionnaire,White,White,South,About right,Omit,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,0.606988131999969,No
402313.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 1,4.0,About right,Favors the wealthy,College graduate,College graduate,More than High school graduate,White college degree,3.0,Only Sanders,Only Sanders or Neither of them,Only Sanders or Both of them,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Only Sanders,Only Sanders or Neither of them,Only Sanders or Both of them,Economy/Jobs,No,Generally continue Barack Obama's policies,Bernie Sanders,Be from outside the political establishment,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Very liberal,Liberal,Liberal,4.0,Yes,Honest and trustworthy,White,White,State questionnaire,White,White,South,About right,Bernie Sanders,Female,White women,Non married women,Suburbs,Suburbs,Oklahoma,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,0.62111508846283,No
402321.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 1,5.0,Not liberal enough,Favors the wealthy,Postgraduate study,College graduate,More than High school graduate,White college degree,4.0,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Health care,No,Generally continue Barack Obama's policies,Bernie Sanders,Have experience in politics,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,59.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,South,About right,Bernie Sanders,Male,White men,Non married men,Rural,Small Cities/Rural,Oklahoma,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Version 1,1.70333921909332,No
402324.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,3.0,About right,Favors the wealthy,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4.0,Only Sanders,Only Sanders or Neither of them,Only Sanders or Both of them,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Terrorism,No,Change to less liberal policies,Bernie Sanders,Have experience in politics,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,2.0,Yes,Honest and trustworthy,White,White,State questionnaire,White,White,South,About right,Bernie Sanders,Female,White women,Non married women,Rural,Small Cities/Rural,Oklahoma,Election day exit poll,Just today,Last few days,In the last month,This month,Version 1,1.83668029308319,Yes
402349.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 1,4.0,Not liberal enough,Favors the wealthy,College graduate,College graduate,More than High school graduate,White college degree,3.0,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Income inequality,Yes,Change to more liberal policies,Bernie Sanders,Have experience in politics,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,4.0,Yes,Honest and trustworthy,White,White,State questionnaire,White,White,South,About right,Bernie Sanders,Male,White men,Married men,Suburbs,Suburbs,Oklahoma,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,0.70776230096817,No
402352.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 1,1.0,About right,Favors the wealthy,Postgraduate study,College graduate,More than High school graduate,White college degree,1.0,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Income inequality,Yes,Generally continue Barack Obama's policies,Hillary Clinton,Have experience in politics,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,69.0,Yes,Has the right experience,White,White,State questionnaire,White,White,South,Too liberal,Hillary Clinton,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,0.549046754837036,No
402354.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Not complete,Call 1,3.0,,,,,,,4.0,,,,,,,,,,,Only Sanders,Only Sanders or Neither of them,Only Sanders or Both of them,,No,Change to less liberal policies,Bernie Sanders,Have experience in politics,45+,65+,,,,,,,,,2.0,,,White,White,State questionnaire,White,White,South,,Bernie Sanders,Female,White women,Non married women,Rural,Small Cities/Rural,Oklahoma,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Version 1,1.83668029308319,
402361.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 1,5.0,Not liberal enough,Favors the wealthy,Postgraduate study,College graduate,More than High school graduate,White college degree,4.0,Only Sanders,Only Sanders or Neither of them,Only Sanders or Both of them,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Only Sanders,Only Sanders or Neither of them,Only Sanders or Both of them,Income inequality,Yes,Change to less liberal policies,Bernie Sanders,Be from outside the political establishment,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,59.0,Yes,Honest and trustworthy,White,White,State questionnaire,White,White,South,About right,Bernie Sanders,Male,White men,Married men,Rural,Small Cities/Rural,Oklahoma,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Version 1,1.54074335098267,No
402367.0,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,Call 1,1.0,About right,Favors the wealthy,College graduate,College graduate,More than High school graduate,Non white college degree,1.0,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Economy/Jobs,No,Generally continue Barack Obama's policies,Hillary Clinton,Have experience in politics,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,75.0,Yes,Can win in November,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,South,About right,Hillary Clinton,Female,Latino women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Election day exit poll,Just today,Last few days,In the last month,This month,Version 1,0.555923283100128,No
402380.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,4.0,About right,Favors the wealthy,College graduate,College graduate,More than High school graduate,White college degree,3.0,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Income inequality,Yes,Generally continue Barack Obama's policies,Hillary Clinton,Have experience in politics,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,4.0,Yes,Has the right experience,White,White,State questionnaire,White,White,South,Too liberal,Hillary Clinton,Female,White women,Married women,Suburbs,Suburbs,Oklahoma,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,0.633314609527588,No
402394.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 1,3.0,About right,Favors the wealthy,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4.0,Only Sanders,Only Sanders or Neither of them,Only Sanders or Both of them,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Health care,Yes,Generally continue Barack Obama's policies,Bernie Sanders,Have experience in politics,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,Moderate or conservative,Moderate,2.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,South,About right,Bernie Sanders,Male,White men,Married men,Rural,Small Cities/Rural,Oklahoma,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,2.09290218353271,Yes
402403.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,1.0,About right,Favors the wealthy,Postgraduate study,College graduate,More than High school graduate,White college degree,1.0,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Health care,Yes,Generally continue Barack Obama's policies,Hillary Clinton,Have experience in politics,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,Moderate or conservative,Moderate,69.0,No,Can win in November,White,White,State questionnaire,White,White,South,About right,Hillary Clinton,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Version 1,0.650224626064301,No
402410.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,1.0,About right,Favors the wealthy,College graduate,College graduate,More than High school graduate,White college degree,1.0,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Health care,Yes,Generally continue Barack Obama's policies,Bernie Sanders,Have experience in politics,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,75.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,South,About right,Bernie Sanders,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Election day exit poll,In the last few days,Last few days,In the last month,This month,Version 1,0.597495853900909,No
