id,backside,betrayed,brnagain,call,cdnum,cruzhone,econworr,ecoworr2,educ12r,educcoll,educhs,educwhit,geocode,getahead,gop20162,gop201_1,govtangr,govtan_1,immdepor,inc100k,inc30k,inc50k,income3,income4,income16,incwhite,issrep16,muslimba,ncrprs16,outsider,party,partybyr,partyid,partysex,phil2r,phil3x,phil4c,precinct,prevpri,qlt16rep,qrace3,qraceai,qtype,race,race2b,region,rubiohon,sex,sexbyrac,sizeplac,sizeplc3,stanum,telepoll,thirdpar,timenh16,timeprif,timeprim,timepriw,trade16,trumphon,trumpvot,unfairre,version,vetvoter,votenovc,votenovr,votenovt,weight,whnclinc,whtevang,xage,xage3,xage8,xage45,xage49,xage60,xage65,xagebyra
498753,Complete, ,No,Call 2,13,Yes, , ,College graduate,College graduate,More than High school graduate,White college degree,2,Holding steady financially, , ,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Government spending,Support,Ted Cruz, ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,95, ,Can bring needed change,White,White,State questionnaire,White,White,South,Yes,Male,White men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,Be satisfied with that choice,Just today,Last few days,In the last month,This week, ,Yes,Not Donald Trump, ,Version 1,No, , , ,.548544526100159,No,All others,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
498800,Complete, ,Yes,Call 2,1,Yes, , ,Postgraduate study,College graduate,More than High school graduate,White college degree,4,Holding steady financially, , ,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Terrorism,Support,Ted Cruz, ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,22, ,Can bring needed change,White,White,State questionnaire,White,White,South,No,Male,White men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,Be satisfied with that choice,Before that,Earlier than that,Earlier than that,Earlier than that, ,No,Not Donald Trump, ,Version 1,Yes, , , ,.342148005962372,No,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
498807,Complete, ,Yes,Call 2,13,Yes, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2,Holding steady financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Terrorism,Support,Ted Cruz, ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,95, ,Shares my values,White,White,State questionnaire,White,White,South,Yes,Male,White men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,Be satisfied with that choice,Before that,Earlier than that,Earlier than that,Earlier than that, ,Yes,Not Donald Trump, ,Version 1,No, , , ,.662199556827545,No,White Born-again/Evangelical Christians,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
498835,Complete,Yes, ,Call 2,13, ,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,2, ,Ted Cruz,Marco Rubio, , , , , , , , , , ,Terrorism, ,Ted Cruz,Have experience in politics,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,95,Yes,Shares my values,White,White,State questionnaire,White,White,South, ,Male,White men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll, , , , , ,Has no effect on U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2, ,Definitely vote for him,Definitely vote for him,Definitely vote for him,.569916844367981, , ,65+,60+,65 or over,45+,50+,60+,65+,White 60+
498852,Complete,No, ,Call 2,1, ,Somewhat worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,4, ,Ted Cruz,Marco Rubio, , , , , , , , , , ,Government spending, ,Ted Cruz,Omit,Republican,All Republicans,Republican,Republican Men,Moderate/Liberal,Moderate,Moderate,22,Yes,Can bring needed change,White,White,State questionnaire,White,White,South, ,Male,White men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll, , , , , ,Creates more U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2, ,Definitely vote for him,Probably vote for him,Not vote for him,.413038939237595, , ,17-29,17-29,25-29,17-44,17-49,17-29,25-29,White 17-29
498882,Complete, ,Yes,Call 2,13,Yes, , ,Postgraduate study,College graduate,More than High school graduate,White college degree,2,Getting ahead financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Government spending,Support,Ted Cruz, ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,95, ,Can win in November,White,White,State questionnaire,White,White,South,Yes,Male,White men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,Seriously consider voting for a third party candidate,Before that,Earlier than that,Earlier than that,Earlier than that, ,No,Not Donald Trump, ,Version 1,No, , , ,.548544526100159,No,White Born-again/Evangelical Christians,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
498980,Complete, ,Yes,Call 2,13,Yes, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2,Holding steady financially, , ,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Government spending,Support,Ted Cruz, ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,95, ,Can bring needed change,White,White,State questionnaire,White,White,South,Yes,Male,White men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,Be satisfied with that choice,Before that,Earlier than that,Earlier than that,Earlier than that, ,Yes,Not Donald Trump, ,Version 1,Yes, , , ,.569916844367981,No,White Born-again/Evangelical Christians,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
499726,Complete, ,Yes,Call 2,13,Yes, , ,College graduate,College graduate,More than High school graduate,White college degree,2,Holding steady financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Economy/Jobs,Oppose,Ted Cruz, ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,96, ,Shares my values,White,White,State questionnaire,White,White,South,Yes,Male,White men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,Seriously consider voting for a third party candidate,In the last few days,Last few days,In the last month,This week, ,No,Not Donald Trump, ,Version 1,No, , , ,.748243033885956,No,White Born-again/Evangelical Christians,17-29,17-29,25-29,17-44,17-49,17-29,25-29,White 17-29
499984,Complete,No, ,Call 2,13, ,Not too worried,Not worried,High school or less,No college degree,High school graduate or less,White no college degree,2, ,Ted Cruz,Would not have voted, , , , , , , , , , ,Economy/Jobs, ,Ted Cruz,Have experience in politics,Republican,All Republicans,Republican,Republican Men,Moderate/Liberal,Moderate,Moderate,96,No,Can bring needed change,White,White,State questionnaire,White,White,South, ,Male,White men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll, , , , , ,Creates more U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2, ,Definitely vote for him,Not vote for him,Not vote for him,.748243033885956, , ,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
500886,Complete, ,Yes,Call 2,12,Yes, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4,Holding steady financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status, , , , , , , ,Economy/Jobs,Support,Ted Cruz, ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,33, ,Can bring needed change,White,White,State questionnaire,White,White,South,No,Male,White men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,Seriously consider voting for a third party candidate,Before that,Earlier than that,Earlier than that,Earlier than that, ,No,Not Donald Trump, ,Version 1,No, , , ,.637950837612152, ,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
503010,Complete, ,Yes,Call 3,6,Yes, , ,College graduate,College graduate,More than High school graduate,White college degree,4,Holding steady financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Economy/Jobs,Oppose,Ted Cruz, ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,2, ,Can win in November,White,White,State questionnaire,White,White,South,Yes,Male,White men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,Seriously consider voting for a third party candidate,In the last few days,Last few days,In the last month,This week, ,No,Not Donald Trump, ,Version 1,No, , , ,.81916344165802,No,White Born-again/Evangelical Christians,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
503144,Complete,Omit, ,Call 3,3, ,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,1, ,Ted Cruz,Donald Trump, , , , , , , , , , ,Terrorism, ,Ted Cruz,Omit,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,72,Yes,Can bring needed change,White,White,State questionnaire,White,White,South, ,Male,White men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll, , , , , ,Creates more U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2, ,Definitely vote for him,Definitely vote for him,Definitely vote for him,.795753240585327, , ,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
503221,Complete, ,No,Call 3,6,Yes, , ,Postgraduate study,College graduate,More than High school graduate,White college degree,4,Holding steady financially, , ,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Economy/Jobs,Support,Ted Cruz, ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,36, ,Can win in November,White,White,State questionnaire,White,White,South,Yes,Male,White men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,Be satisfied with that choice,Sometime last week,Earlier than that,In the last month,This week, ,Yes,Not Donald Trump, ,Version 1,Yes, , , ,.494624823331833,No,All others,65+,60+,65 or over,45+,50+,60+,65+,White 60+
503235,Complete,Yes, ,Call 3,12, ,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate, ,3, ,Ted Cruz,Marco Rubio, , , , , , , , , , ,Omit, ,Ted Cruz,Have experience in politics,Republican, ,Republican,Republican Men,Conservative,Conservative,Very conservative,66,Yes,Shares my values, , ,State questionnaire, , ,South, ,Male, ,"Cities over 500,000","Cities over 50,000", North Carolina,Election day exit poll, , , , , ,Takes away U.S. jobs, ,Not Donald Trump,Omit,Version 2, ,Definitely vote for him,Probably vote for him,Not vote for him,.450221538543701, , ,45-65,60+,60-64,45+,50+,60+,50-64, 
503254,Complete,Yes, ,Call 3,1, ,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,1, ,Ted Cruz,Donald Trump, , , , , , , , , , ,Economy/Jobs, ,Ted Cruz,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,50,Yes,Can bring needed change,White,White,State questionnaire,White,White,South, ,Male,White men,Rural,Small Cities/Rural, North Carolina,Election day exit poll, , , , , ,Takes away U.S. jobs, ,Not Donald Trump,Marco Rubio,Version 2, ,Definitely vote for him,Definitely vote for him,Definitely vote for him,1.1337993144989, , ,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
503301,Complete,No, ,Call 3,6, ,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,4, ,Ted Cruz,Donald Trump, , , , , , , , , , ,Economy/Jobs, ,Ted Cruz,Have experience in politics,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,36,Yes,Can bring needed change,White,White,State questionnaire,White,White,South, ,Male,White men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll, , , , , ,Takes away U.S. jobs, ,Not Donald Trump,Omit,Version 2, ,Definitely vote for him,Probably vote for him,Definitely vote for him,.476076006889343, , ,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
503477,Complete, ,Yes,Call 3,5,Yes, , ,High school or less,No college degree,High school graduate or less,White no college degree,5,Holding steady financially, , ,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,Support,Ted Cruz, ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,46, ,Shares my values,White,White,State questionnaire,White,White,South,No,Male,White men,Suburbs,Suburbs, North Carolina,Election day exit poll,Be satisfied with that choice,Before that,Earlier than that,Earlier than that,Earlier than that, ,Yes,Not Donald Trump, ,Version 1,No, , , ,1.03612983226776,No,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
503500,Complete,No, ,Call 3,6, ,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,4, ,Ted Cruz,Marco Rubio, , , , , , , , , , ,Economy/Jobs, ,Ted Cruz,Have experience in politics,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,36,Yes,Tells it like it is,White,White,State questionnaire,White,White,South, ,Male,White men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll, , , , , ,Has no effect on U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2, ,Definitely vote for him,Probably vote for him,Probably vote for him,.476076006889343, , ,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
