ID,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BEATTRUMP16,CALL,CDNUM,CICDEM16,CLINHONEST,CLINTONWIN,CLINTONWIN2,ECONWORR,ECOWORR2,EDUC12R,EDUCCOLL,EDUCHS,EDUCWHITE,GEOCODE,GUNPLCYDEM16NY,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME16,INCWHITE,INSPIRES16D,ISSDEM16,LATINO,MARRIED,NYDPRS16,OBAMAPLCY,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYUNITYDEM,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,QLT16DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACEREL14,REGION,REL5,RELIGN10,RELWHITE,SANDERSWIN,SANDERSWIN2,SANDHONEST,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TIMENH16,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEPRIWK,TRADE16,UNFAIRDEM16NY,UNIONHH12,VERSION,VOTENOVCLINTON,VOTENOVSANDERS,WALLST16,WEIGHT,WHNCLINC,WINNOMDEM16
544499.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,All others,All others,Complete,,Call 2,16.0,Hillary Clinton,,Optimistic,Excited or optimistic,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,3.0,Hillary Clinton,,,,,,,,,Economy/Jobs,,,Hillary Clinton,,45+,18-64,Democrat,Non-black Democrat,All Other,Democrat,Energized the Democratic Party,Non-White Democrats,Very liberal,Liberal,Liberal,155.0,Cares about people like me,Other,Other,State questionnaire,Other,Non-white,Other,Stayed about the same,East,None,None,,Optimistic,Excited or optimistic,,Female,All other races,,Suburbs,Suburbs,, New York,Election day exit poll,,,,,,Bernie Sanders,,Version 2,,,Hurt the U.S. economy,1.00993251800537,,Hillary Clinton
544496.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,,Call 2,15.0,Hillary Clinton,,Concerned,Concerned or scared,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,1.0,Hillary Clinton,,,,,,,,,Health care,,,Hillary Clinton,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Divided the Democratic Party,Non-White Democrats,Moderate,Moderate or conservative,Moderate,3.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Gotten worse,East,None,None,,Concerned,Concerned or scared,,Male,Black men,,"Cities over 500,000","Cities over 50,000",, New York,Election day exit poll,,,,,,Hillary Clinton,,Version 2,,,Hurt the U.S. economy,1.02662074565887,,Hillary Clinton
544495.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,,Call 2,16.0,Hillary Clinton,,Excited,Excited or optimistic,Very worried,Worried,College graduate,College graduate,More than High school graduate,Non white college degree,3.0,Hillary Clinton,,,,,,,,,Economy/Jobs,No,,Hillary Clinton,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,Moderate,Moderate or conservative,Moderate,155.0,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Black,Gotten worse,East,Protestant/Other Non-Catholic Christian,Other christian,,Optimistic,Excited or optimistic,,Female,Black women,,Suburbs,Suburbs,English, New York,Election day exit poll,,,,,,Omit,,Version 2,,,Hurt the U.S. economy,0.998657286167145,,Hillary Clinton
544492.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,,Call 2,4.0,Hillary Clinton,,Optimistic,Excited or optimistic,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,2.0,Bernie Sanders,,,,,,,,,Health care,No,,Hillary Clinton,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,Somewhat liberal,Liberal,Liberal,67.0,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Black,Gotten worse,East,Catholic,Catholic,,Optimistic,Excited or optimistic,,Male,Black men,,Suburbs,Suburbs,English, New York,Election day exit poll,,,,,,Omit,,Version 2,,,Help the U.S. economy,0.593089699745178,,Hillary Clinton
544490.0,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,,Call 2,16.0,Omit,,Excited,Excited or optimistic,Very worried,Worried,High school or less,No college degree,High school graduate or less,Non white no college degree,3.0,Hillary Clinton,,,,,,,,,Health care,No,,Hillary Clinton,,45+,65+,Democrat,Black Democrat,Black Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,Somewhat liberal,Liberal,Liberal,155.0,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Black,Gotten worse,East,Protestant/Other Non-Catholic Christian,Other christian,,Optimistic,Excited or optimistic,,Male,Black men,,Suburbs,Suburbs,English, New York,Election day exit poll,,,,,,Bernie Sanders,,Version 2,,,Hurt the U.S. economy,0.922757744789124,,Hillary Clinton
544487.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,All others,All others,Complete,Hillary Clinton,Call 2,4.0,,Yes,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,2.0,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Hillary Clinton,Economy/Jobs,,Yes,Hillary Clinton,Generally continue Barack Obama's policies,45+,65+,Democrat,Non-black Democrat,All Other,Democrat,,Non-White Democrats,Conservative,Moderate or conservative,Conservative,67.0,Cares about people like me,Other,Other,State questionnaire,Other,Non-white,Other,,East,,,,,,No,Female,All other races,Married women,Suburbs,Suburbs,, New York,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,,Yes,Version 1,Definitely vote for her,Not vote for him,,0.554210662841797,No,
544485.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,,Call 2,16.0,Hillary Clinton,,Omit,Omit,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,Non white college degree,3.0,Hillary Clinton,,,,,,,,,Health care,No,,Hillary Clinton,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,Conservative,Moderate or conservative,Conservative,155.0,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Black,Gotten worse,East,Protestant/Other Non-Catholic Christian,Other christian,,Concerned,Concerned or scared,,Female,Black women,,Suburbs,Suburbs,English, New York,Election day exit poll,,,,,,Bernie Sanders,,Version 2,,,Omit,0.998657286167145,,Hillary Clinton
544479.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,,Call 2,4.0,Hillary Clinton,,Optimistic,Excited or optimistic,Very worried,Worried,College graduate,College graduate,More than High school graduate,Non white college degree,2.0,Hillary Clinton,,,,,,,,,Terrorism,No,,Hillary Clinton,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,Somewhat liberal,Liberal,Liberal,67.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Gotten worse,East,Protestant/Other Non-Catholic Christian,Other christian,,Concerned,Concerned or scared,,Female,Black women,,Suburbs,Suburbs,English, New York,Election day exit poll,,,,,,Bernie Sanders,,Version 2,,,Hurt the U.S. economy,0.602546870708466,,Hillary Clinton
544478.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Hillary Clinton,Call 2,9.0,,No,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1.0,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Hillary Clinton,Terrorism,No,Yes,Hillary Clinton,Change to less liberal policies,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,,White Republican,Conservative,Moderate or conservative,Conservative,36.0,Cares about people like me,White,White,State questionnaire,White,White,White,,East,,,,,,No,Male,White men,Married men,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Takes away U.S. jobs,,No,Version 1,Not vote for her,Not vote for him,,3.6432032585144,Yes,
544477.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,,Call 2,15.0,Hillary Clinton,,Excited,Excited or optimistic,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,1.0,Hillary Clinton,,,,,,,,,Terrorism,No,,Hillary Clinton,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,Somewhat liberal,Liberal,Liberal,3.0,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Black,Stayed about the same,East,Protestant/Other Non-Catholic Christian,Other christian,,Optimistic,Excited or optimistic,,Female,Black women,,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,,,,,,Omit,,Version 2,,,Help the U.S. economy,1.04299080371857,,Hillary Clinton
544474.0,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Complete,Hillary Clinton,Call 2,4.0,,Yes,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,2.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Hillary Clinton,Economy/Jobs,No,No,Hillary Clinton,Omit,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,,Non-White Democrats,Moderate,Moderate or conservative,Moderate,67.0,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Black,,East,,,,,,Yes,Male,Black men,Non married men,Suburbs,Suburbs,English, New York,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Takes away U.S. jobs,,Yes,Version 1,Definitely vote for her,Probably vote for him,,0.571593582630157,No,
544471.0,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,,Call 2,15.0,Hillary Clinton,,Excited,Excited or optimistic,Not too worried,Not worried,,,,,1.0,Hillary Clinton,,,,,,,,,Health care,No,,Hillary Clinton,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Omit,Non-White Democrats,,,,3.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Gotten better,East,Protestant/Other Non-Catholic Christian,Other christian,,Omit,Omit,,Male,Black men,,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,,,,,,Hillary Clinton,,Version 2,,,Help the U.S. economy,0.963721811771393,,Hillary Clinton
544468.0,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,,Call 2,4.0,Hillary Clinton,,Concerned,Concerned or scared,Omit,Omit,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,2.0,Hillary Clinton,,,,,,,,,Terrorism,No,,Hillary Clinton,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,Conservative,Moderate or conservative,Conservative,67.0,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Black,Gotten worse,East,Protestant/Other Non-Catholic Christian,Other christian,,Scared,Concerned or scared,,Female,Black women,,Suburbs,Suburbs,English, New York,Election day exit poll,,,,,,Bernie Sanders,,Version 2,,,Help the U.S. economy,0.565630078315735,,Hillary Clinton
544464.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,,Call 2,15.0,Hillary Clinton,,Excited,Excited or optimistic,Somewhat worried,Worried,High school or less,No college degree,High school graduate or less,Non white no college degree,1.0,Hillary Clinton,,,,,,,,,Income inequality,No,,Hillary Clinton,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Omit,Non-White Democrats,Somewhat liberal,Liberal,Liberal,3.0,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Black,Gotten worse,East,Catholic,Catholic,,Optimistic,Excited or optimistic,,Male,Black men,,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,,,,,,Bernie Sanders,,Version 2,,,Hurt the U.S. economy,1.02662074565887,,Omit
544455.0,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Hillary Clinton,Call 2,4.0,,Yes,,,,,College graduate,College graduate,More than High school graduate,White college degree,2.0,,,,,,,,,Hillary Clinton,Health care,No,No,Hillary Clinton,Generally continue Barack Obama's policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Somewhat liberal,Liberal,Liberal,67.0,Can win in November,White,White,State questionnaire,White,White,White,,East,,,,,,Yes,Female,White women,Non married women,Suburbs,Suburbs,English, New York,Election day exit poll,Just today,Last few days,In the last month,This month,Has no effect on U.S. jobs,,No,Version 1,Definitely vote for her,Definitely vote for him,,0.579692780971527,No,
544453.0,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,,Call 2,15.0,Hillary Clinton,,Optimistic,Excited or optimistic,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,1.0,Hillary Clinton,,,,,,,,,Health care,No,,Hillary Clinton,,45+,65+,Democrat,Black Democrat,Black Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,Moderate,Moderate or conservative,Moderate,3.0,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Black,Stayed about the same,East,Protestant/Other Non-Catholic Christian,Other christian,,Concerned,Concerned or scared,,Female,Black women,,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,,,,,,Hillary Clinton,,Version 2,,,Hurt the U.S. economy,0.979088962078094,,Hillary Clinton
544448.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,,Call 2,4.0,Hillary Clinton,,Excited,Excited or optimistic,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,2.0,Hillary Clinton,,,,,,,,,Economy/Jobs,No,,Hillary Clinton,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,Somewhat liberal,Liberal,Liberal,67.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Gotten better,East,Something else,Other,,Optimistic,Excited or optimistic,,Male,Black men,,Suburbs,Suburbs,English, New York,Election day exit poll,,,,,,Bernie Sanders,,Version 2,,,Hurt the U.S. economy,0.593089699745178,,Hillary Clinton
544446.0,45-65,30-59,50-59,45+,50+,45-59,50-64,,,,Complete,,Call 2,15.0,Hillary Clinton,,Optimistic,Excited or optimistic,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,,1.0,Hillary Clinton,,,,,,,,,Economy/Jobs,No,,Hillary Clinton,,45+,18-64,Democrat,,,Democrat,Energized the Democratic Party,,Very liberal,Liberal,Liberal,3.0,Has the right experience,,,State questionnaire,,,,Stayed about the same,East,Catholic,Catholic,,Concerned,Concerned or scared,,Female,,,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,,,,,,Bernie Sanders,,Version 2,,,Omit,0.833663702011108,,Hillary Clinton
544443.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,Hillary Clinton,Call 2,4.0,,Yes,,,,,High school or less,No college degree,High school graduate or less,Non white no college degree,2.0,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Hillary Clinton,Income inequality,No,Yes,Hillary Clinton,Generally continue Barack Obama's policies,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,,Non-White Democrats,Very liberal,Liberal,Liberal,67.0,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,Black,,East,,,,,,No,Female,Black women,Married women,Suburbs,Suburbs,English, New York,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Has no effect on U.S. jobs,,No,Version 1,Definitely vote for her,Not vote for him,,0.583589494228363,No,
544441.0,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,,Call 2,15.0,Hillary Clinton,,Omit,Omit,Very worried,Worried,High school or less,No college degree,High school graduate or less,Non white no college degree,1.0,Hillary Clinton,,,,,,,,,Omit,Yes,,Hillary Clinton,,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,,,,3.0,Cares about people like me,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Gotten better,East,None,None,,Omit,Omit,,Male,Latino men,,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,,,,,,Omit,,Version 2,,,Omit,1.03821170330048,,Hillary Clinton
544440.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Hillary Clinton,Call 2,4.0,,Yes,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,2.0,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Hillary Clinton,Terrorism,No,Yes,Hillary Clinton,Omit,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Somewhat liberal,Liberal,Liberal,69.0,Can win in November,White,White,State questionnaire,White,White,White,,East,,,,,,Yes,Female,White women,Married women,Suburbs,Suburbs,English, New York,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Has no effect on U.S. jobs,,Yes,Version 1,Definitely vote for her,Definitely vote for him,,1.02583193778992,No,
544434.0,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,Hillary Clinton,Call 1,9.0,,Yes,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,1.0,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Hillary Clinton,Health care,,Yes,Hillary Clinton,Generally continue Barack Obama's policies,45+,65+,Democrat,Black Democrat,Black Democrat,Democrat,,Non-White Democrats,Very liberal,Liberal,Liberal,44.0,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Black,,East,,,,,,No,Male,Black men,Married men,"Cities over 500,000","Cities over 50,000",, New York,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Has no effect on U.S. jobs,,No,Version 1,Definitely vote for her,Not vote for him,,0.756058275699615,No,
