id,backside,betrayed,break12p,breakfac,breakimp,brnagain,call,cdnum,econrep1,econworr,ecoworr2,educ12r,educcoll,educhs,educwhit,geocode,govtangr,govtan_1,immdepor,inc100k,inc30k,inc50k,income3,income4,income16,incwhite,intcrisi,issrep16,muslimba,outsider,party,partybyr,partyid,partysex,phil2r,phil3x,phil4c,precinct,qlt16rep,qrace3,qraceai,qtype,race,race2b,region,satrep16,scotusre,scrprs16,sex,sexbyrac,sharerel,sharer_1,sizeplac,sizeplc3,stanum,telepoll,timenh16,timeprif,timeprim,timepriw,trumpvot,unfairre,version,vetvoter,weight,whnclinc,whtevang,xage,xage3,xage8,xage45,xage49,xage60,xage65,xagebyra
132107,Complete, ,Not a factor at all,Not a factor,Not important,Yes,Call 2,1, , , ,College graduate,College graduate,More than High school graduate,White college degree,5,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry", ,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white", ,Government spending, , ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,37,Shares my values,White,White,State questionnaire,White,White,South, ,Ted Cruz,Ted Cruz,Male,White men,A great deal,A great deal or somewhat,"Cities 50,000-500,000","Cities over 50,000",South Carolina,Election day exit poll,Sometime last week,Earlier than that,In the last month,This week,Not Donald Trump, ,Version 1,Yes,.624630391597748,No,White Born-again/Evangelical Christians,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
132110,Complete,No, , , , ,Call 3,2,Ted Cruz,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,3, , ,Offered a chance to apply for legal status, , , , , , , ,Ted Cruz,Government spending,Oppose,Have experience in politics,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,98,Shares my values,White,White,State questionnaire,White,White,South,Only my candidate, ,Ted Cruz,Male,White men, , ,Suburbs,Suburbs,South Carolina,Election day exit poll, , , , ,Not Donald Trump,Donald Trump,Version 2, ,1.02129769325256, , ,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
132113,Complete,No, , , , ,Call 3,7,Ted Cruz,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4, , ,Deported to the country they came from, , , , , , , ,Ted Cruz,Economy/Jobs,Support,Have experience in politics,Republican,All Republicans,Republican,Republican Men,Moderate/Liberal,Moderate,Moderate,45,Can bring needed change,White,White,State questionnaire,White,White,South,More than one Republican candidate, ,Ted Cruz,Male,White men, , ,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,Election day exit poll, , , , ,Not Donald Trump,Donald Trump,Version 2, ,.833306193351746, , ,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
132118,Complete, ,Not a factor at all,Not a factor,Not important,Yes,Call 3,4, , , ,High school or less,No college degree,High school graduate or less,White no college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry", ,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white", ,Economy/Jobs, , ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,60,Shares my values,White,White,State questionnaire,White,White,South, ,Ted Cruz,Ted Cruz,Female,White women,A great deal,A great deal or somewhat,Suburbs,Suburbs,South Carolina,Election day exit poll,Just today,Last few days,In the last month,This week,Not Donald Trump, ,Version 1,No,.90202534198761,Yes,White Born-again/Evangelical Christians,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
132121,Complete, ,Not a factor at all,Not a factor,Not important,Yes,Call 3,4, , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1,Angry,"Dissatisfied, but not angry or Angry", ,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white", ,Government spending, , ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,60,Can win in November,White,White,State questionnaire,White,White,South, ,Ted Cruz,Ted Cruz,Male,White men,A great deal,A great deal or somewhat,Suburbs,Suburbs,South Carolina,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump, ,Version 1,No,.976057648658752,No,White Born-again/Evangelical Christians,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
132125,Complete, ,Not a factor at all,Not a factor,Not important,Yes,Call 3,4, , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1,Angry,"Dissatisfied, but not angry or Angry", ,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white", ,Terrorism, , ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,60,Can win in November,White,White,State questionnaire,White,White,South, ,Ted Cruz,Ted Cruz,Female,White women,A great deal,A great deal or somewhat,Suburbs,Suburbs,South Carolina,Election day exit poll,Just today,Last few days,In the last month,This week,Not Donald Trump, ,Version 1,No,.90202534198761,No,White Born-again/Evangelical Christians,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
132127,Complete,Yes, , , , ,Call 3,4,Donald Trump,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1, , ,Deported to the country they came from, , , , , , , ,Ted Cruz,Economy/Jobs,Support,Have experience in politics,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,60,Can bring needed change,White,White,State questionnaire,White,White,South,More than one Republican candidate, ,Ted Cruz,Male,White men, , ,Suburbs,Suburbs,South Carolina,Election day exit poll, , , , ,Not Donald Trump,Donald Trump,Version 2, ,.842436492443085, , ,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
132133,Complete,Yes, , , , ,Call 3,2,Ted Cruz,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,3, , ,Offered a chance to apply for legal status, , , , , , , ,Ted Cruz,Economy/Jobs,Support,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,98,Shares my values,White,White,State questionnaire,White,White,South,More than one Republican candidate, ,Ted Cruz,Male,White men, , ,Suburbs,Suburbs,South Carolina,Election day exit poll, , , , ,Not Donald Trump,Donald Trump,Version 2, ,1.18328845500946, , ,65+,60+,65 or over,45+,50+,60+,65+,White 60+
132136,Complete,Yes, , , , ,Call 3,7,Ted Cruz,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4, , ,Offered a chance to apply for legal status, , , , , , , ,Ted Cruz,Terrorism,Support,Have experience in politics,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,45,Shares my values,White,White,State questionnaire,White,White,South,More than one Republican candidate, ,Ted Cruz,Male,White men, , ,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,Election day exit poll, , , , ,Not Donald Trump,Donald Trump,Version 2, ,.71922755241394, , ,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
132140,Complete,No, , , , ,Call 3,4,Ted Cruz,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,1, , ,Offered a chance to apply for legal status, , , , , , , ,Ted Cruz,Government spending,Oppose,Have experience in politics,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,60,Can win in November,White,White,State questionnaire,White,White,South,More than one Republican candidate, ,Ted Cruz,Female,White women, , ,Suburbs,Suburbs,South Carolina,Election day exit poll, , , , ,Not Donald Trump,Donald Trump,Version 2, ,.829785108566284, , ,17-29,17-29,25-29,17-44,17-49,17-29,25-29,White 17-29
132148,Complete, ,Not a factor at all,Not a factor,Not important,Yes,Call 3,7, , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4,Angry,"Dissatisfied, but not angry or Angry", ,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white", ,Economy/Jobs, , ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,80,Can bring needed change,White,White,State questionnaire,White,White,South, ,Ted Cruz,Ted Cruz,Male,White men,A great deal,A great deal or somewhat,Rural,Small Cities/Rural,South Carolina,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump, ,Version 1,No,.65882271528244,No,White Born-again/Evangelical Christians,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
132158,Complete, ,Not a factor at all,Not a factor,Not important,Yes,Call 3,1, , , ,Postgraduate study,College graduate,More than High school graduate,Non white college degree,5,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry", ,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white", ,Government spending, , ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,36,Shares my values,Other,American Indian,State questionnaire,Other,Non-white,South, ,Ted Cruz,Ted Cruz,Male,All other races,A great deal,A great deal or somewhat,Suburbs,Suburbs,South Carolina,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump, ,Version 1,Yes,.990485370159149,No,All others,45-65,30-59,50-59,45+,50+,45-59,50-64,All others
132160,Complete, ,A minor factor,A factor,Not important,Yes,Call 3,2, , , ,Postgraduate study,College graduate,More than High school graduate,White college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry", ,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white", ,Government spending, , ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,4,Shares my values,White,White,State questionnaire,White,White,South, ,Ted Cruz,Ted Cruz,Male,White men,A great deal,A great deal or somewhat,Suburbs,Suburbs,South Carolina,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump, ,Version 1,No,.81180077791214,No,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
132167,Complete,No, , , , ,Call 3,1,Donald Trump,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5, , ,Offered a chance to apply for legal status, , , , , , , ,Ted Cruz,Economy/Jobs,Support,Have experience in politics,Independent/Something else,White Independent,Independent,Independent Women,Conservative,Conservative,Very conservative,36,Shares my values,White,White,State questionnaire,White,White,South,More than one Republican candidate, ,Ted Cruz,Female,White women, , ,Suburbs,Suburbs,South Carolina,Election day exit poll, , , , ,Not Donald Trump,Donald Trump,Version 2, ,.91535872220993, , ,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
132168,Complete,Yes, , , , ,Call 3,4,Jeb Bush,Not at all worried,Not worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1, , ,Offered a chance to apply for legal status, , , , , , , ,Jeb Bush,Government spending,Support,Have experience in politics,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,60,Can win in November,White,White,State questionnaire,White,White,South,More than one Republican candidate, ,Ted Cruz,Male,White men, , ,Suburbs,Suburbs,South Carolina,Election day exit poll, , , , ,Not Donald Trump,Donald Trump,Version 2, ,.976057648658752, , ,65+,60+,65 or over,45+,50+,60+,65+,White 60+
132169,Complete, ,The most important factor,A factor,Important,Yes,Call 3,2, , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,Angry,"Dissatisfied, but not angry or Angry", ,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white", ,Government spending, , ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,4,Can bring needed change,White,White,State questionnaire,White,White,South, ,Ted Cruz,Ted Cruz,Female,White women,A great deal,A great deal or somewhat,Suburbs,Suburbs,South Carolina,Election day exit poll,Sometime last week,Earlier than that,In the last month,This week,Not Donald Trump, ,Version 1,No,.750227034091949,No,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
132170,Complete, ,Not a factor at all,Not a factor,Not important,Yes,Call 3,4, , , ,Postgraduate study,College graduate,More than High school graduate,White college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry", ,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white", ,Government spending, , ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,57,Can bring needed change,White,White,State questionnaire,White,White,South, ,Ted Cruz,Ted Cruz,Male,White men,Somewhat,A great deal or somewhat,"Cities 50,000-500,000","Cities over 50,000",South Carolina,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump, ,Version 1,Yes,.831203997135162,No,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
132175,Complete,Yes, , , , ,Call 3,1,Ted Cruz,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,5, , ,Deported to the country they came from, , , , , , , ,Ted Cruz,Government spending,Oppose,Have experience in politics,Independent/Something else,White Independent,Independent,Independent Women,Conservative,Conservative,Very conservative,36,Shares my values,White,White,State questionnaire,White,White,South,Only my candidate, ,Ted Cruz,Female,White women, , ,Suburbs,Suburbs,South Carolina,Election day exit poll, , , , ,Not Donald Trump,Donald Trump,Version 2, ,1.06054627895355, , ,65+,60+,65 or over,45+,50+,60+,65+,White 60+
