ID,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BEATTRUMP16,CALL,CDNUM,CICDEM16,CLINBUSINESS,CLINHONEST,CLINREALISTIC,CLINTONLIB,ECONWORR,ECOWORR2,EDUC12R,EDUCCOLL,EDUCHS,EDUCWHITE,GENDISS,GENDISS2,GEOCODE,GETAHEAD,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME16,INCWHITE,ISSDEM16,MARRIED,OBAMAPLCY,OHDPRS16,OUTSIDER16,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,QLT16DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEREL14,RACERELCLIN,RACERELDEM16,RACERELSANDERS,REGION,SANDBUSINESS,SANDERSLIB,SANDHONEST,SANDREALISTIC,SATHCLIN,SATSANDERS,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIMENH16,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEPRIWK,TRADE16,UNIONHH12,VERSION,WEIGHT,WHNCLINC
493223.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 1,13.0,Hillary Clinton,About right,Yes,,,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,,,2.0,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Health care,,Generally continue Barack Obama's policies,Hillary Clinton,Have experience in politics,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,148.0,Has the right experience,White,White,State questionnaire,White,White,,,,,Midwest,Too anti-business,,Yes,,,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",Ohio,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,,No,Version 1,0.777560293674469,No
505363.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Hillary Clinton,Call 3,14.0,,,,Not realistic,About right,,,College graduate,College graduate,More than High school graduate,White college degree,Not an important factor,Not an important factor,1.0,Getting ahead financially,,,,,,,,Economy/Jobs,Yes,,Hillary Clinton,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Somewhat liberal,Liberal,Liberal,30.0,Can win in November,White,White,State questionnaire,White,White,Gotten worse,Only Sanders or Neither of them,Neither of them,Only Clinton or Neither of them,Midwest,,Omit,,Not realistic,Satisifed,Dissatisfied,Female,White women,Married women,Suburbs,Suburbs,Ohio,Election day exit poll,,,,,Takes away U.S. jobs,,Version 2,0.88136613368988,
493191.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,All others,All others,Complete,Hillary Clinton,Call 1,16.0,,,,Realistic,About right,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,The single most important factor,The single most important factor or one of several important factors,1.0,Holding steady financially,,,,,,,,Health care,No,,Hillary Clinton,,45+,65+,Independent/Something else,Non-black non-Democrat,All Other,Something else,All others,Moderate,Moderate or conservative,Moderate,40.0,Cares about people like me,Other,Asian,State questionnaire,Asian,Non-white,Gotten better,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Midwest,,About right,,Omit,Satisifed,Omit,Female,All other races,Non married women,"Cities 50,000-500,000","Cities over 50,000",Ohio,Election day exit poll,,,,,Takes away U.S. jobs,,Version 2,0.923541367053986,
493942.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Hillary Clinton,Call 1,10.0,,,,Realistic,About right,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Not an important factor,Not an important factor,5.0,Holding steady financially,,,,,,,,Economy/Jobs,Yes,,Hillary Clinton,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,115.0,Has the right experience,White,White,State questionnaire,White,White,Stayed about the same,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,Midwest,,About right,,Realistic,Satisifed,Satisifed,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Ohio,Election day exit poll,,,,,Takes away U.S. jobs,,Version 2,1.10053837299347,
497862.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Hillary Clinton,Call 2,12.0,,,,Realistic,About right,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Not an important factor,Not an important factor,4.0,Holding steady financially,,,,,,,,Health care,No,,Hillary Clinton,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,85.0,Has the right experience,White,White,State questionnaire,White,White,Stayed about the same,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Midwest,,Not liberal enough,,Not realistic,Satisifed,Dissatisfied,Female,White women,Non married women,Suburbs,Suburbs,Ohio,Election day exit poll,,,,,Takes away U.S. jobs,,Version 2,1.48403573036194,
493176.0,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,,Call 1,13.0,Hillary Clinton,About right,Yes,,,Somewhat worried,Worried,,,,,,,2.0,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Health care,,Generally continue Barack Obama's policies,Hillary Clinton,Have experience in politics,45+,65+,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,148.0,Has the right experience,Black,Black,State questionnaire,Black,Non-white,,,,,Midwest,About right,,Yes,,,,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000",Ohio,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,Yes,Version 1,0.457609266042709,
505320.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Hillary Clinton,Call 3,14.0,,,,Realistic,About right,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Not an important factor,Not an important factor,1.0,Holding steady financially,,,,,,,,Health care,Yes,,Hillary Clinton,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,30.0,Has the right experience,White,White,State questionnaire,White,White,Gotten worse,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Midwest,,About right,,Not realistic,Satisifed,Satisifed,Female,White women,Married women,Suburbs,Suburbs,Ohio,Election day exit poll,,,,,Takes away U.S. jobs,,Version 2,0.88136613368988,
493157.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 1,16.0,Hillary Clinton,Omit,Yes,,,Not at all worried,Not worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,1.0,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Economy/Jobs,,Generally continue Barack Obama's policies,Hillary Clinton,Have experience in politics,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,,,,40.0,Cares about people like me,White,White,State questionnaire,White,White,,,,,Midwest,Omit,,Omit,,,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",Ohio,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,No,Version 1,0.78925096988678,Yes
497827.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Hillary Clinton,Call 2,14.0,,,,Realistic,About right,,,College graduate,College graduate,More than High school graduate,White college degree,Not an important factor,Not an important factor,2.0,Getting ahead financially,,,,,,,,Economy/Jobs,Yes,,Hillary Clinton,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,145.0,Has the right experience,White,White,State questionnaire,White,White,Gotten better,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,Midwest,,Too liberal,,Not realistic,Satisifed,Dissatisfied,Female,White women,Married women,Suburbs,Suburbs,Ohio,Election day exit poll,,,,,Creates more U.S. jobs,,Version 2,0.760905742645264,
505286.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Call 3,14.0,Hillary Clinton,About right,Yes,,,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,,,1.0,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Economy/Jobs,,Generally continue Barack Obama's policies,Hillary Clinton,Have experience in politics,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Somewhat liberal,Liberal,Liberal,30.0,Has the right experience,White,White,State questionnaire,White,White,,,,,Midwest,Too anti-business,,Yes,,,,Female,White women,,Suburbs,Suburbs,Ohio,Election day exit poll,In the last few days,Last few days,In the last month,This month,,No,Version 1,0.88136613368988,No
505674.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,Hillary Clinton,Call 3,13.0,,,,Realistic,About right,,,College graduate,College graduate,More than High school graduate,Non white college degree,Not an important factor,Not an important factor,2.0,Holding steady financially,,,,,,,,Income inequality,Yes,,Hillary Clinton,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Conservative,Moderate or conservative,Conservative,148.0,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Gotten worse,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,Midwest,,Too liberal,,Not realistic,Satisifed,Satisifed,Female,Black women,Married women,"Cities 50,000-500,000","Cities over 50,000",Ohio,Election day exit poll,,,,,Has no effect on U.S. jobs,,Version 2,0.501385033130646,
493123.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 1,13.0,Hillary Clinton,About right,Yes,,,Somewhat worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,,,2.0,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Health care,,Generally continue Barack Obama's policies,Hillary Clinton,Have experience in politics,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,148.0,Can win in November,White,White,State questionnaire,White,White,,,,,Midwest,Too anti-business,,No,,,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",Ohio,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,No,Version 1,0.70967173576355,Yes
506018.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 3,13.0,Hillary Clinton,About right,Yes,,,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,2.0,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Economy/Jobs,,Generally continue Barack Obama's policies,Hillary Clinton,Have experience in politics,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,148.0,Has the right experience,White,White,State questionnaire,White,White,,,,,Midwest,Too anti-business,,Yes,,,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",Ohio,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,No,Version 1,0.777560293674469,Yes
505254.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 3,14.0,Hillary Clinton,About right,Yes,,,Not too worried,Not worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,1.0,,,,,,,,,Economy/Jobs,,Generally continue Barack Obama's policies,Hillary Clinton,Have experience in politics,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,30.0,Has the right experience,White,White,State questionnaire,White,White,,,,,Midwest,About right,,Yes,,,,Female,White women,,Suburbs,Suburbs,Ohio,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,,No,Version 1,0.88136613368988,
493100.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,Complete,Omit,Call 1,16.0,,,,Realistic,About right,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Not an important factor,Not an important factor,1.0,Holding steady financially,,,,,,,,Economy/Jobs,Yes,,Hillary Clinton,,45+,65+,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Conservative,Moderate or conservative,Conservative,40.0,Has the right experience,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Gotten better,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,Midwest,,Not liberal enough,,Not realistic,Satisifed,Dissatisfied,Male,Latino men,Married men,"Cities 50,000-500,000","Cities over 50,000",Ohio,Election day exit poll,,,,,Has no effect on U.S. jobs,,Version 2,1.16842138767242,
493094.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 1,13.0,Hillary Clinton,About right,Yes,,,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,,,2.0,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Health care,,Change to more liberal policies,Hillary Clinton,Have experience in politics,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,148.0,Can win in November,White,White,State questionnaire,White,White,,,,,Midwest,About right,,Yes,,,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",Ohio,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,,No,Version 1,0.70967173576355,No
505222.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 3,14.0,Hillary Clinton,About right,Yes,,,Not too worried,Not worried,Postgraduate study,College graduate,More than High school graduate,White college degree,,,1.0,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Economy/Jobs,,Generally continue Barack Obama's policies,Hillary Clinton,Have experience in politics,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,30.0,Can win in November,White,White,State questionnaire,White,White,,,,,Midwest,About right,,Yes,,,,Female,White women,,Suburbs,Suburbs,Ohio,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,No,Version 1,0.965679287910461,No
493067.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Hillary Clinton,Call 1,16.0,,,,Realistic,About right,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Not an important factor,Not an important factor,1.0,Falling behind financially,,,,,,,,Income inequality,No,,Hillary Clinton,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,40.0,Has the right experience,White,White,State questionnaire,White,White,Stayed about the same,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,Midwest,,Too liberal,,Not realistic,Satisifed,Dissatisfied,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Ohio,Election day exit poll,,,,,Takes away U.S. jobs,,Version 2,1.16842138767242,
493063.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Not complete,,Call 1,11.0,,,,,,Not at all worried,Not worried,,,,,,,2.0,,,,,,,,,,,Generally continue Barack Obama's policies,Hillary Clinton,Have experience in politics,45+,65+,,,,,,,,,142.0,,White,White,State questionnaire,White,White,,,,,Midwest,,,,,,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",Ohio,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,No,Version 1,0.608062982559204,
493058.0,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,,Call 1,13.0,Bernie Sanders,About right,Yes,,,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,2.0,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Economy/Jobs,,Generally continue Barack Obama's policies,Hillary Clinton,Have experience in politics,45+,65+,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,148.0,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,,,,,Midwest,Too pro-business,,Yes,,,,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000",Ohio,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,Yes,Version 1,0.457609266042709,No
