ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSMD08,HOU08MD,MDQUES2,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,AGEISS4,ATTEND,BAILOUT,BREAK08,BRNAGAIN,BUSHMCCAIN,CELLULAR,CHILD,CONGRESS4,COUNTACC,DRILL,EXPER08,FINSIT,FINWORR,FIRSTLDY08,FNEC,GAY,GOTV08,GOVTDO,GUNOWNER,HEALTHCARE,HILLPSPRT,HRCVMCCN,INTOUCH08,INVESTOR,IRAQWAR,ISSUE08,ISSVQUAL,JUDGMENT08,MARRIED,MCCAINWIN,NEC,NECWORRY,NEWVOTER,OBAMALIB,OBAMWIN,QLT08,RACEISS4,RACERELATIONS,RELIGN8,SUPREME,TAXGOUP,TERRWORR,TIME08,TRACK,UNFR08,UNION4,VETVOTER,VOTE2004,VPQUAL08,WORK,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,AGEISSA,AGEISSB,ATTEND2,ATTREL,BAILOUT2,BREAK08A,BREAK08B,CONGRESS,COUNT2,DRILL2,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,FINWORR2,FIRSTMCCAIN,FIRSTOBAMA,GOTVMCCAIN,GOTVOBAMA,HEALTHCARE2,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,JUDGEMCCAIN,JUDGEOBAMA,MARCHILD,MARPAR,MARRIEDMOM,NEC2,NECWORR2,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,RACERELATIONS3,REL5,SUPREMEA,SUPREMEB,TAXMCCAIN,TAXOBAMA,TERWORR2,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,VPQUALBIDEN,VPQUALPALIN,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,WRKWOMEN,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4415937.0, Maryland,16.0,National questionnaire,Version 3,Call 1,Complete,Election day exit poll,0.914347589015961,Barack Obama,The Democratic candidate,No,Female,Black,45-49,Independent,Moderate,"$100,000-$149,999",Postgraduate study,No,,,,Somewhat support,,,,,,Strongly disapprove,,Somewhat oppose,Only Barack Obama,About the same,Somewhat worried,,,,,Government is doing too many things better left to businesses and individuals,,Not at all worried,,,Only Barack Obama,Yes,,,,Only Barack Obama,,,,,,About right,,,,Stay about the same,,One of several important factors,Stay the same or go down,Not too worried,,,,,,,,,,Black female,Black women,Non white female,Non white,,45-65,30-59,45+,45-59,40-49,18-64,Black 45-59,Black 45-59,Black 45-54,,,,,Support,,,Disapprove,,Oppose,College graduate,More than High school graduate,Non white college degree,John McCain does not,Barack Obama does,Worried,,,,,Not worried,,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,John McCain is not,Barack Obama is,,John McCain does not,Barack Obama does,,,,,,,Independent/Something else,Black non Democrat,Black Independents,All others,Black,,,,Stay about the same,,Important,Factor,Not go up if McCain is elected president,Not go up if Obama is elected president,Not worried,,,,,,,,,,,,No,,,,,Suburbs,Suburbs,3.0,Baltimore Suburbs,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,21403.0
4416244.0, Maryland,40.0,National questionnaire,Version 4,Call 1,Complete,Election day exit poll,0.955143094062805,Barack Obama,The Democratic candidate,Yes,Female,Black,40-44,Democrat,Moderate,"$75,000-$99,999",College graduate,No,,,Never,,,Yes,,,Yes,,Somewhat confident,,,,,Only Michelle Obama,Get better,No,,,No,,Barack Obama,,,,,,,,Yes,,,,,,,,,,None,,,,Before that,Seriously off on the wrong track,,"Yes, I do",No,John Kerry,Neither of them,Yes,,Black female,Black women,Non white female,Non white,Married women,30-44,30-59,18-44,30-44,40-49,18-64,Black 30-44,Black 30-44,Black 30-44,,,Never,All others,,,,,Confident,,College graduate,More than High school graduate,Non white college degree,,,,Cindy McCain would not,Michelle Obama would,,,,Democrats for Obama,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,,,,,,Married with children,Married women with children,Married women with children,,,Moms - Women with children,Democrat,Black Democrat,Black Democrats,All others,Black,All others,,,,None,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,Yes,I am,Yes,Joe Biden is not,Sarah Palin is not,Non-white,No,All others,All others,All others,Working women,"Cities over 500,000","Cities over 50,000",3.0,Baltimore City,East,Extremely High Density Urban,Urban,Urban Core,Downscale,21214.0
4416298.0, Maryland,67.0,National questionnaire,Version 3,Call 1,Complete,Election day exit poll,0.718458712100983,Barack Obama,The Democratic candidate,Yes,Male,Black,50-59,Democrat,Moderate,"$150,000-$199,999",Postgraduate study,No,,,,Somewhat oppose,,,,,,Somewhat disapprove,,Somewhat oppose,Only John McCain,About the same,Very worried,,,,,Government should do more to solve problems,,Somewhat worried,,,Only Barack Obama,Yes,,,,Only Barack Obama,,,,,,About right,,,,Stay about the same,,One of several important factors,Go up only if McCain is elected president,Somewhat worried,,,,,,,,,,Black male,Black men,Non white male,Non white,,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,,,,,Oppose,,,Disapprove,,Oppose,College graduate,More than High school graduate,Non white college degree,John McCain does,Barack Obama does not,Worried,,,,,Worried,,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,John McCain is not,Barack Obama is,,John McCain does not,Barack Obama does,,,,,,,Democrat,Black Democrat,Black Democrats,All others,Black,,,,Stay about the same,,Important,Factor,Go up if McCain is elected president,Not go up if Obama is elected president,Worried,,,,,,,,,,,,No,,,,,Suburbs,Suburbs,7.0,Baltimore Suburbs,East,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,21042.0
4416352.0, Maryland,16.0,National questionnaire,Version 3,Call 1,Complete,Election day exit poll,1.08567798137665,Barack Obama,The Democratic candidate,No,Male,Black,50-59,Democrat,Moderate,"$100,000-$149,999",Postgraduate study,No,,,,Somewhat support,,,,,,Somewhat approve,,Somewhat oppose,Only Barack Obama,Better today,Very worried,,,,,Government should do more to solve problems,,Not very worried,,,Only Barack Obama,Yes,,,,Only Barack Obama,,,,,,About right,,,,Get much better,,One of several important factors,Go up no matter which candidate wins,Somewhat worried,,,,,,,,,,Black male,Black men,Non white male,Non white,,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,,,,,Support,,,Approve,,Oppose,College graduate,More than High school graduate,Non white college degree,John McCain does not,Barack Obama does,Worried,,,,,Not worried,,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,John McCain is not,Barack Obama is,,John McCain does not,Barack Obama does,,,,,,,Democrat,Black Democrat,Black Democrats,All others,Black,,,,Get better,,Important,Factor,Go up if McCain is elected president,Go up if Obama is elected president,Worried,,,,,,,,,,,,No,,,,,Suburbs,Suburbs,3.0,Baltimore Suburbs,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,21403.0
4416384.0, Maryland,40.0,National questionnaire,Version 4,Call 1,Complete,Election day exit poll,0.721514761447906,Barack Obama,The Democratic candidate,No,Female,Black,50-59,Democrat,Moderate,"$100,000-$149,999",Postgraduate study,No,,,A few times a year,,,No,,,No,,Somewhat confident,,,,,Only Michelle Obama,Get better,No,,,No,,Barack Obama,,,,,,,,No,,,,,,,,,,Protestant,,,,Before that,Seriously off on the wrong track,,"Yes, I do",No,John Kerry,Only Joe Biden,Yes,,Black female,Black women,Non white female,Non white,Non-married women,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,,,A few times a month/A few times a year,Protestant/Do not attend weekly,,,,,Confident,,College graduate,More than High school graduate,Non white college degree,,,,Cindy McCain would not,Michelle Obama would,,,,Democrats for Obama,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,,,,,,All others,Unmarried women no children,Women who are not married or have no children,,,Women without children,Democrat,Black Democrat,Black Democrats,All others,Black,All others,,,,Protestant/Other Christian,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,Yes,I am,Yes,Joe Biden is,Sarah Palin is not,Non-white,No,All others,All others,All others,Working women,"Cities over 500,000","Cities over 50,000",3.0,Baltimore City,East,Extremely High Density Urban,Urban,Urban Core,Downscale,21214.0
4416448.0, Maryland,67.0,National questionnaire,Version 3,Call 1,Complete,Election day exit poll,0.577459990978241,Barack Obama,The Democratic candidate,No,Female,Black,30-39,Republican,Conservative,"$50,000-$74,999",College graduate,No,,,,Somewhat oppose,,,,,,Somewhat disapprove,,Strongly favor,Both of them,Worse today,Not at all worried,,,,,Government is doing too many things better left to businesses and individuals,,Not at all worried,,,Only Barack Obama,No,,,,Both of them,,,,,,Too liberal,,,,Get somewhat worse,,Not a factor at all,Go up only if Obama is elected president,Not too worried,,,,,,,,,,Black female,Black women,Non white female,Non white,,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,,,,,Oppose,,,Disapprove,,Favor,College graduate,More than High school graduate,Non white college degree,John McCain does,Barack Obama does,Not worried,,,,,Not worried,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,John McCain is not,Barack Obama is,,John McCain does,Barack Obama does,,,,,,,Republican,Black non Democrat,All Republicans,All others,Black,,,,Get worse,,Not important,Not a factor,Not go up if McCain is elected president,Go up if Obama is elected president,Not worried,,,,,,,,,,,,No,,,,,Suburbs,Suburbs,7.0,Baltimore Suburbs,East,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,21042.0
4417466.0, Maryland,67.0,National questionnaire,Version 4,Call 1,Complete,Election day exit poll,0.715144872665405,Barack Obama,The Democratic candidate,,Female,Black,60-64,Democrat,Moderate,"$50,000-$74,999",Postgraduate study,No,,,More than once a week,,,Yes,,,No,,Somewhat confident,,,,,Only Michelle Obama,Get worse,No,,,No,,Barack Obama,,,,,,,,Yes,,,,,,,,,,Protestant,,,,Before that,Seriously off on the wrong track,,No one does,No,John Kerry,Only Joe Biden,Yes,,Black female,Black women,Non white female,Non white,Married women,45-65,60+,45+,60+,50-64,18-64,Black 60+,Black 60+,Black 45-54,,,More than once a week/Once a week,Protestant/Attend weekly,,,,,Confident,,College graduate,More than High school graduate,Non white college degree,,,,Cindy McCain would not,Michelle Obama would,,,,Democrats for Obama,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,,,,,,All others,Married women no children,Women who are not married or have no children,,,Women without children,Democrat,Black Democrat,Black Democrats,All others,Black,All others,,,,Protestant/Other Christian,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,Joe Biden is,Sarah Palin is not,Non-white,No,All others,All others,All others,Working women,Suburbs,Suburbs,7.0,Baltimore Suburbs,East,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,21042.0
4417468.0, Maryland,67.0,National questionnaire,Version 4,Call 1,Complete,Election day exit poll,0.715144872665405,Barack Obama,The Democratic candidate,,Female,Black,60-64,Democrat,Moderate,"$50,000-$74,999",Postgraduate study,No,,,More than once a week,,,Yes,,,No,,Somewhat confident,,,,,Only Michelle Obama,Get worse,No,,,No,,Barack Obama,,,,,,,,Yes,,,,,,,,,,Protestant,,,,Before that,Seriously off on the wrong track,,No one does,No,John Kerry,Only Joe Biden,Yes,,Black female,Black women,Non white female,Non white,Married women,45-65,60+,45+,60+,50-64,18-64,Black 60+,Black 60+,Black 45-54,,,More than once a week/Once a week,Protestant/Attend weekly,,,,,Confident,,College graduate,More than High school graduate,Non white college degree,,,,Cindy McCain would not,Michelle Obama would,,,,Democrats for Obama,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,,,,,,All others,Married women no children,Women who are not married or have no children,,,Women without children,Democrat,Black Democrat,Black Democrats,All others,Black,All others,,,,Protestant/Other Christian,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,Joe Biden is,Sarah Palin is not,Non-white,No,All others,All others,All others,Working women,Suburbs,Suburbs,7.0,Baltimore Suburbs,East,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,21042.0
4420627.0, Maryland,20.0,National questionnaire,Version 4,Call 1,Complete,Election day exit poll,1.03589141368866,John McCain,The Republican candidate,Yes,Male,Black,50-59,Republican,Moderate,"$200,000 or more",College graduate,No,,,A few times a year,,,No,,,Yes,,Somewhat confident,,,,,Only Cindy McCain,Get worse,No,,,Yes,,Another candidate,,,,,,,,Yes,,,,,,,,,,Catholic,,,,Before that,Seriously off on the wrong track,,No one does,No,George W. Bush,Only Sarah Palin,Yes,,Black male,Black men,Non white male,Non white,Married men,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,,,A few times a month/A few times a year,Catholic/Do not attend weekly,,,,,Confident,,College graduate,More than High school graduate,Non white college degree,,,,Cindy McCain would,Michelle Obama would not,,,,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,,,,,,Married with children,Married men with children,All men,,,Dads - Men with children,Republican,Black non Democrat,All Republicans,All others,Black,All others,,,,Catholic,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,Joe Biden is not,Sarah Palin is,Non-white,No,All others,All others,All others,All others,Suburbs,Suburbs,1.0,Baltimore Suburbs,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,21131.0
4431998.0, Maryland,58.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.611053466796875,Barack Obama,Did not vote for U.S. House,Yes,Female,Black,30-39,Democrat,Moderate,"$100,000-$149,999",College graduate,No,,A minor factor,,,A minor factor,No,Continue George W. Bush's policies,Both regular land-line and cell phone service,,,,,,,,,,,"Yes, for Barack Obama",,,,,,,,Somewhat disapprove,The economy,My candidate's leadership/personal qualities,,,"Concerned, but not scared",Not so good,,No,,"Optimistic, but not excited",Cares about people like me,A minor factor,,,,,,Before that,,Both of them,,,,,,,Black female,Black women,Non white female,Non white,,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,Not Important,Was a factor,,,,Not Important,Was a factor,,,,College graduate,More than High school graduate,Non white college degree,,,,,,John McCain did not,Barack Obama did,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,,,Disapprove,,,,,,Not so good/Poor,,,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,,,,,,No,All others,,,,Suburbs,Suburbs,6.0,Rest of State,East,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,21703.0
4432307.0, Maryland,40.0,National questionnaire,Version 4,Call 2,Complete,Election day exit poll,0.721514761447906,Barack Obama,The Democratic candidate,No,Female,Black,40-44,Democrat,Liberal,"$100,000-$149,999",Postgraduate study,No,,,A few times a year,,,No,,,No,,Somewhat confident,,,,,Only Michelle Obama,Get better,No,,,No,,Barack Obama,,,,,,,,Yes,,,,,,,,,,Protestant,,,,Before that,Seriously off on the wrong track,,No one does,No,John Kerry,Only Joe Biden,Yes,,Black female,Black women,Non white female,Non white,Married women,30-44,30-59,18-44,30-44,40-49,18-64,Black 30-44,Black 30-44,Black 30-44,,,A few times a month/A few times a year,Protestant/Do not attend weekly,,,,,Confident,,College graduate,More than High school graduate,Non white college degree,,,,Cindy McCain would not,Michelle Obama would,,,,Democrats for Obama,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,,,,,,All others,Married women no children,Women who are not married or have no children,,,Women without children,Democrat,Black Democrat,Black Democrats,All others,Black,All others,,,,Protestant/Other Christian,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,Joe Biden is,Sarah Palin is not,Non-white,No,All others,All others,All others,Working women,"Cities over 500,000","Cities over 50,000",3.0,Baltimore City,East,Extremely High Density Urban,Urban,Urban Core,Downscale,21214.0
4432429.0, Maryland,58.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.683215379714966,Barack Obama,The Democratic candidate,Yes,Male,Black,18-24,Independent,Conservative,"$150,000-$199,999",College graduate,No,Strongly approve,Not a factor at all,,,Not a factor at all,No,Continue George W. Bush's policies,Both regular land-line and cell phone service,,,,,,,,,,,"Yes, for Barack Obama",,,,,Would not have voted for president,,,,The war in Iraq,My candidate's position on the issues,,,,Poor,Very worried,Yes,,,Can bring about needed change,Not a factor at all,,,,,,Earlier in October,,Only John McCain,,,,,,Approve,Black male,Black men,Non white male,Non white,,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,Not Important,Was not a factor,,,,Not Important,Was not a factor,,,,College graduate,More than High school graduate,Non white college degree,,,,,,John McCain did not,Barack Obama did,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,,,,,,,,,Not so good/Poor,Worried,,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did not,,,,,,,No,All others,,,,Suburbs,Suburbs,6.0,Rest of State,East,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,21703.0
4432727.0, Maryland,58.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.611053466796875,Barack Obama,The Democratic candidate,Yes,Female,Black,30-39,Independent,Moderate,"$100,000-$149,999",College graduate,No,Strongly disapprove,A minor factor,,,One of several important factors,Yes,Continue George W. Bush's policies,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,Hillary Clinton,,,,The economy,My candidate's position on the issues,,,,Not so good,Somewhat worried,Yes,,,Cares about people like me,Not a factor at all,,,,,,Earlier in October,,Only John McCain,,,,,,Disapprove,Black female,Black women,Non white female,Non white,,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,Not Important,Was a factor,,,,Important,Was a factor,,,,College graduate,More than High school graduate,Non white college degree,,,,,,John McCain did not,Barack Obama did not,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,,,,,,,,,Not so good/Poor,Worried,,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did not,,,,,,,No,All others,,,,Suburbs,Suburbs,6.0,Rest of State,East,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,21703.0
