ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSMS08,SENMS08,SEN2MS08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4436524.0, Mississippi,6.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.45808804035187,Barack Obama,Erik Fleming,Ronnie Musgrove,Female,Black,30-39,Democrat,Moderate,"$30,000-$49,999",Postgraduate study,No,Strongly disapprove,Yes,The economy,Very worried,Before that,Disapprove,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,2.0,Jackson and delta,South,Low Density Rural,Rural,Rural,Very downscale,38762.0
4436538.0, Mississippi,13.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.434488564729691,Barack Obama,Erik Fleming,Ronnie Musgrove,Female,Hispanic/Latino,18-24,Democrat,Moderate,"Under $15,000",Did not complete high school,Yes,Strongly disapprove,No,Health care,Not too worried,Sometime in September,Disapprove,Non black female,Latino women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not worried,Democrat,Non black Democrat,Latino Democrats,All others,Black,All others,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Northeast,South,Low Density Rural,Rural,Rural,Upscale,39773.0
4436573.0, Mississippi,37.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.639599561691284,Barack Obama,Thad Cochran,Ronnie Musgrove,Female,Black,50-59,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,Somewhat disapprove,No,The war in Iraq,Not too worried,Earlier in October,Disapprove,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,3.0,Southeast,South,Low Density Rural,Rural,Rural,Downscale,39301.0
4436591.0, Mississippi,13.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.505353152751923,Barack Obama,Erik Fleming,Ronnie Musgrove,Male,Black,30-39,Democrat,,"Under $15,000",High school graduate,No,Strongly disapprove,Yes,The war in Iraq,Not at all worried,Before that,Disapprove,Black male,Black men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Northeast,South,Low Density Rural,Rural,Rural,Upscale,39773.0
4436608.0, Mississippi,63.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.720929443836212,Barack Obama,Erik Fleming,Ronnie Musgrove,Female,Black,50-59,Democrat,Conservative,"$30,000-$49,999",Postgraduate study,No,Somewhat disapprove,Yes,Energy policy,Very worried,Just today,Disapprove,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,Suburbs,Suburbs,3.0,Southeast,South,Suburb,,Urban Perimeter,Upscale,39232.0
4436635.0, Mississippi,6.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.2609795331955,Barack Obama,Did not vote,Ronnie Musgrove,Female,Black,30-39,Democrat,Conservative,"$30,000-$49,999",College graduate,No,Strongly disapprove,Yes,The economy,Somewhat worried,Before that,Disapprove,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,2.0,Jackson and delta,South,Low Density Rural,Rural,Rural,Very downscale,38762.0
4436648.0, Mississippi,13.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.632469892501831,Barack Obama,Erik Fleming,Ronnie Musgrove,Female,Hispanic/Latino,60-64,Democrat,Liberal,"Under $15,000",High school graduate,Yes,Strongly disapprove,Yes,Health care,Not too worried,Sometime in September,Disapprove,Non black female,Latino women,Non white female,Non white,45-65,60+,45+,60+,50-64,18-64,Non black 60+,Latino 60+,Latino 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not worried,Democrat,Non black Democrat,Latino Democrats,All others,Black,All others,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Northeast,South,Low Density Rural,Rural,Rural,Upscale,39773.0
4436715.0, Mississippi,63.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.879916608333588,Barack Obama,Erik Fleming,Ronnie Musgrove,Female,White,25-29,Republican,Conservative,"Under $15,000",Postgraduate study,No,Strongly disapprove,Yes,The economy,Very worried,Just today,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,3.0,Southeast,South,Suburb,,Urban Perimeter,Upscale,39232.0
4436725.0, Mississippi,10.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.884335994720459,Barack Obama,Thad Cochran,Ronnie Musgrove,Female,,50-59,Democrat,Conservative,"$15,000-$29,999",High school graduate,,Somewhat approve,Yes,Health care,Somewhat worried,Earlier in October,Approve,,,,,45-65,30-59,45+,45-59,50-64,18-64,,,,No college degree,High school graduate or less,,Less than 100k,Less than 50k,Less than 50 thousand,,Worried,Democrat,,,,,,Sometime last week or earlier,Earlier in October,In the last month or before that,,All others,Rural,Small Cities/Rural,2.0,Northeast,South,Low Density Rural,Rural,Rural,Very downscale,39176.0
4436726.0, Mississippi,10.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.884335994720459,Barack Obama,Thad Cochran,Ronnie Musgrove,Female,,50-59,Democrat,Conservative,"$15,000-$29,999",High school graduate,,Somewhat approve,Yes,Health care,Somewhat worried,Earlier in October,Approve,,,,,45-65,30-59,45+,45-59,50-64,18-64,,,,No college degree,High school graduate or less,,Less than 100k,Less than 50k,Less than 50 thousand,,Worried,Democrat,,,,,,Sometime last week or earlier,Earlier in October,In the last month or before that,,All others,Rural,Small Cities/Rural,2.0,Northeast,South,Low Density Rural,Rural,Rural,Very downscale,39176.0
4436729.0, Mississippi,30.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.69615936279297,Barack Obama,Erik Fleming,Ronnie Musgrove,Female,Black,18-24,Democrat,Moderate,"$15,000-$29,999",,No,Strongly disapprove,,The economy,Very worried,Before that,Disapprove,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,,Sometime last week or earlier,Before that,In the last month or before that,,All others,Rural,Small Cities/Rural,3.0,Jackson and delta,South,Extremely Low Density Rural,Rural,Rural,Downscale,39119.0
4436743.0, Mississippi,47.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.07597947120667,John McCain,Thad Cochran,Ronnie Musgrove,Female,White,30-39,Republican,Moderate,"$100,000-$149,999",Some college or associate degree,No,Strongly approve,Yes,The economy,Somewhat worried,Sometime in September,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,4.0,Southeast,South,Low Density Rural,Rural,Rural,Downscale,39429.0
4436760.0, Mississippi,6.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.45808804035187,Barack Obama,Erik Fleming,Ronnie Musgrove,Female,Black,40-44,Something else,Moderate,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,Yes,Health care,Not at all worried,Before that,Disapprove,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Not worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,2.0,Jackson and delta,South,Low Density Rural,Rural,Rural,Very downscale,38762.0
4436773.0, Mississippi,37.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.927327871322632,Barack Obama,Erik Fleming,Ronnie Musgrove,Female,White,40-44,Democrat,Moderate,"$50,000-$74,999",College graduate,No,Somewhat disapprove,No,The war in Iraq,Very worried,Sometime last week,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,All others,"Cities 10,000-50,000",Small Cities/Rural,3.0,Southeast,South,Low Density Rural,Rural,Rural,Downscale,39301.0
4436825.0, Mississippi,63.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.893089473247528,Barack Obama,Thad Cochran,Ronnie Musgrove,Male,Other,40-44,Democrat,Moderate,"$150,000-$199,999",Postgraduate study,No,Strongly disapprove,Yes,The economy,Very worried,Earlier in October,Disapprove,Non black male,All other races,Non white male,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,All other,Other,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Democrat,Non black Democrat,All other,All others,Other,All others,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,Suburbs,Suburbs,3.0,Southeast,South,Suburb,,Urban Perimeter,Upscale,39232.0
4436828.0, Mississippi,13.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.630149841308594,John McCain,Thad Cochran,Ronnie Musgrove,Female,White,30-39,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,Yes,Terrorism,Very worried,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Northeast,South,Low Density Rural,Rural,Rural,Upscale,39773.0
4436863.0, Mississippi,37.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.809226512908936,Barack Obama,Thad Cochran,Ronnie Musgrove,Female,White,45-49,Republican,Moderate,"$30,000-$49,999",College graduate,No,Somewhat approve,No,The economy,Very worried,Sometime last week,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,All others,"Cities 10,000-50,000",Small Cities/Rural,3.0,Southeast,South,Low Density Rural,Rural,Rural,Downscale,39301.0
4436881.0, Mississippi,13.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.398769199848175,Barack Obama,Thad Cochran,Ronnie Musgrove,Female,Black,18-24,Democrat,Conservative,"Under $15,000",Did not complete high school,No,Strongly disapprove,Yes,The war in Iraq,Very worried,Before that,Disapprove,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Northeast,South,Low Density Rural,Rural,Rural,Upscale,39773.0
